global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5715.129666083743	n/a	n/a	32662707.10015048	6280.877707177629	n/a	39449424.77252092	n/a	6138.131495618972	n/a	n/a	37676658.2575096	6116.454473610074	5214.090486407372	n/a	n/a	n/a	n/a	-0.0141000925	-0.1413533464	-0.0265574952	0.0696337473	-0.105753366	0.0337683102	-0.1349945528	0.0249260964	-0.0679655084	0.0659599955	0.0326347179	-0.0345430334	0.1182336493	-0.0029625068	0.0912958464	-0.0584531119	0.2256887187	-0.0994659012	0.1305322338	0.1331133224	-0.0228693824	0.2271097009	-0.0029571008	-0.1033118047	0.1765773612	-0.0612784647	0.1326861148	-0.0620849805	0.0264408801	-0.16453615	0.013216499	0.0592278005	-0.0991798998	0.0222018997	-0.0152614484	0.0371917895	-0.0088282273	0.0527767624	-0.0155110256	0.1036311729	-0.0426716388	0.0082236765	-0.034414125	0.0492604999	-0.0888668429	0.0203706876	0.0869096439	-0.2071663576	0.0650534118	-0.1069208342	0.1699549066	-0.11210066	-0.0338870445	0.0629515021	-0.0995017694	0.1856335492	-0.0662902693	0.0385416192	-0.0514078657	-0.0413637324	0.0077592735	-0.0019097633	0.0972059579	-0.0025055446	0.0303972183	-0.0455707157	0.0923964779	-0.0007866775	0.0081301485	-0.0334731546	0.0265639343	-0.0357587223	0.0047175861	-0.0402717493	0.0597773234	-0.0742449255	0.0202961307	-0.1956531122	0.1010698261	-0.1872481745	0.130416633	-0.0816712908	0.0895586149	-0.0150630063	0.1981906489	-0.0884342519	0.0178036838	-0.0535722224	0.0924203769	-0.0692216186	0.0847556835	-0.0881532607	-0.120243736	0.0381177686	-0.0407940355	0.116009593	-0.0814681592	0.0483241562	0.1154637225	0.1154447293	0.1154130763	-0.0145229	n/a	0.00021091462441	n/a	-0.0386638	n/a	0.00149488943044	n/a	0.0604689	n/a	n/a	0.00365648786721	-0.000707023	n/a	4.99881522529e-07	n/a	0.00188653	n/a	3.5589954409e-06	n/a	0.0	n/a	0.0	n/a
5713.492126132689	-1.6375399510543502	2.681537091299084	32643992.275380235	6306.348331903036	25.4706247254062	39770029.2832962	648.7527239024735	6126.059800578882	-12.071695040090162	145.72582114093743	37528608.68026856	6116.905592655731	5257.914222633183	1.086521	18.866211	0.04128685	0.0198387	-0.0910642176	0.0223431126	0.0537195745	0.0507893649	-0.126611193	-0.0559903699	-0.0463088157	0.1045601088	0.0051641586	-0.0410994132	0.1138060216	0.0073087352	0.0676186113	-0.0511245205	0.0467268156	-0.2164232359	0.0618459062	-0.0969365728	0.3595770266	-0.0348048512	0.069414167	0.2821913003	-0.0090991193	0.097934725	0.1408897058	-0.0301424145	-0.0197101648	0.0471665831	-0.0082966061	-0.0213558003	0.0449026274	0.0035781548	-0.1261606381	-0.0978489966	0.0714763135	0.0442791948	-0.0406455422	0.0911444033	-0.0679282349	-0.0054517374	-0.0023433337	0.0339206754	0.0467865298	0.0438029617	0.1173203452	-0.1325869699	0.0472450206	-0.0256753392	0.0437664177	0.0733683837	0.284856779	-0.023090536	0.0360341101	0.0160640948	0.0236757321	0.1213771247	0.0675541956	-0.0014886881	-0.0642508175	-0.1234774299	-0.0813853107	0.019716976	-0.1250830111	0.0882788036	0.0399147473	-0.0153165604	0.0426307721	-0.1440581705	-0.0050461238	0.0356248429	0.0289854699	0.044508107	0.0817887323	-0.1179461547	0.0036020205	0.0901985299	0.1294852718	-0.1442473871	-0.0401568573	-0.2209330895	0.0825545422	-0.0438768088	0.1688404705	-0.0555821143	0.1547687734	-0.0722513919	0.0880393577	-0.0998008555	0.0536209102	-0.2115195718	0.0800654701	0.0486902404	-0.2079439889	0.031855807	-0.002840561	-0.0717852091	0.0615625427	-0.0143166104	0.1154130763	0.1152422001	0.1149575937	-0.0120752	0.0024477	0.00014581045504	5.991235290000003e-06	-0.0270125	0.0116513	0.0007296751562499	0.0001357527916899	0.0552672	-0.0052016999999999	2.7057682889999965e-05	0.00305446339584	-0.000896746	-0.000189723	8.04153388516e-07	3.5994816729000024e-08	0.00163653	-0.00025	2.6782304409e-06	6.25e-08	0.0	0.0	0.0	0.0
5716.32785291183	2.835726779140714	8.041346365935768	32676404.12197557	6292.401459658375	-13.94687224466088	39594316.12951084	194.51524540889204	6136.459598311429	10.399797732547086	108.1557928778915	37656136.40170846	6127.291355573525	5233.3738276189415	1.04608	18.164	0.02729988	0.019606	0.0430065475	0.0787138384	-0.0191421242	0.0647324497	-0.0994069565	0.0487795237	0.0766069509	0.0890411054	-0.0325462995	-0.0197039079	-0.0230040156	-0.0641408462	0.0289940502	0.0243360569	0.1332334577	0.0383944957	0.0688886626	-0.0249396585	0.1495218391	0.1860747694	-0.0111542744	0.1894540315	-0.011098898	0.0852660317	-0.0428613486	-0.1271357292	0.1118095571	-0.0026223207	-0.0862436315	-0.0229981689	-0.003295943	0.0282685411	-0.0470601297	-0.0640777483	-0.0729654089	0.0233636875	0.0854276406	0.0379088748	-0.0226348978	-0.0534983113	0.0099609605	-0.0779996503	0.0733290296	-0.116756099	0.0416041587	-0.0532142012	-0.0727232174	-0.0445703267	0.1461653561	-0.1056247924	0.2388168936	0.0450290431	-0.0643243267	-0.0479196628	-0.1057626936	0.1009485141	0.0732211368	0.1130344443	-0.0102967942	-0.0964305303	0.0936515894	-0.0889076149	-0.026835678	0.1019929803	0.0681521054	0.0753688468	0.0201940305	-0.0106867134	0.0563583335	-0.0418895871	-0.0021182355	-0.0359314645	0.0704094064	0.0874604603	-0.0389648531	-0.088984599	0.0831388006	0.0294805413	0.0036301053	-0.2601462129	0.1164282774	-0.0729159411	0.1838572146	0.0345265483	0.0176730749	-0.0971065567	0.0346038508	-0.0807997685	0.0290071296	-0.0734820383	-0.0866443821	-0.069806598	0.077129537	-0.0425183837	0.1049248612	-0.0438472185	-0.0572153575	0.0597935779	0.1153118061	0.1148374968	0.1140484259	-0.0163519	-0.0042767	0.00026738463361	1.829016289e-05	-0.00858407	0.01842843	7.368625776489999e-05	0.0003396070322648	0.0552596	-7.600000000003437e-06	5.7760000000052244e-11	0.00305362339216	-0.000805003	9.174300000000005e-05	6.48029830009e-07	8.416778049000006e-09	0.00163653	0.0	2.6782304409e-06	0.0	0.0	0.0	0.0	0.0
5718.774077284992	2.446224373162295	5.984013683853262	32704376.94702681	6263.466012532322	-28.93544712605308	39231006.49014754	837.2601003846133	6125.644896367723	-10.814701943705586	116.9577781311894	37523525.39639593	6121.457383826411	5217.981443266382	1.065646	18.503736	0.04198412	0.0247793	0.0632443996	-0.0957019416	0.007856503	0.0709985085	0.0024655724	0.1100264172	-0.0428651239	-0.003406927	-0.0156602947	-0.0652268528	0.1069464908	-0.0341315576	-0.0185937707	0.1106250201	-0.0752076885	-0.0468421722	0.0625511416	0.1098782821	0.0116742235	-0.053412024	-0.0100361543	0.309518833	0.0627130489	0.0466587757	-0.1934573732	-0.0821636806	-0.0152773747	0.0186830503	0.0600327252	-0.1205944805	0.0334751893	-0.0343243963	0.0633419674	0.0659277777	-0.1231964134	0.0563582076	0.0830268429	-0.0944727389	0.1475140681	0.015069271	0.0197260295	0.0984750155	-0.1009539746	-0.0202617964	0.0102647523	0.0986869713	0.0022378283	-0.1258264321	-0.0761475973	0.0395735239	0.2843008972	0.1170746557	-0.0476949767	0.0010626523	-0.0538526332	-0.0289379733	-0.1227829266	0.0670715429	-0.0175489853	-0.0044270353	0.0458274651	-0.0776787881	0.0920358076	-0.2005483835	-0.2564725226	-0.0737622777	-0.0053113056	0.0318960913	-0.0199485057	-0.0833025793	0.0192693271	0.0569284526	-0.0383912257	0.1046691248	0.0589059896	0.0575290133	0.0272166586	-0.0005407316	0.1165792323	-0.1353402653	0.269785908	-0.0517543804	0.1286290657	0.0220848775	0.0097185013	0.0781410492	0.1501382818	-0.1338826746	-0.0388860974	0.1347352324	-0.1338054914	0.0923913739	0.1611123378	-0.0707721742	0.0519718247	-0.0725992402	0.0447346919	-0.0966702545	0.1151599564	0.1142313295	0.112689161	-0.0249674	-0.0086155	0.00062337106276	7.422684025000003e-05	-0.00351705	0.0050670199999999	1.23696407025e-05	2.5674691680399996e-05	0.0552943	3.469999999999862e-05	1.2040899999999044e-09	0.00305745961249	-0.000666605	0.0001383979999999	4.4436222602500004e-07	1.9154006403999997e-08	0.00120959	-0.00042694	1.4631079681e-06	1.822777636e-07	0.0	0.0	0.0	0.0
5724.884396679489	6.11031939449731	37.33600310276997	32774301.35534428	6306.096200054655	42.63018752233347	39766849.28434376	1817.3328881893165	6134.229817117423	8.584920749700359	73.70086427863578	37628775.44921245	6117.507084716607	5249.368025262658	1.129668	19.615408	0.035818117	0.0335219	-0.0915731762	-0.0771712703	0.0276442115	0.063264782	-0.2043397164	-0.0555012393	-0.0488675369	-0.0998263843	0.0090584957	-0.1249140119	0.0171526937	-0.0809670075	-0.036304228	-0.1460480201	0.0251026832	-0.0544642968	0.1304599253	0.0136595738	-0.0836517627	0.0942575073	0.0893574665	0.2108133061	-0.0781314064	-0.0849143138	-0.2010142242	-0.0813062425	0.0363217034	0.0193040985	-0.0029891171	0.0689327077	0.024632686	0.1064176722	-0.0653054886	-0.1427273681	0.0913610555	-0.1995014494	-0.0290384384	0.0067131788	-0.0719125774	-0.0225195299	0.0383630663	-0.0278769737	0.0042154251	0.0587891364	0.110234755	-0.0178861431	0.1269057349	-0.0858536876	0.1930771852	0.0118947232	0.1527180012	0.126636813	-0.0727881951	-0.1094538479	0.0296017853	-0.0883697485	-0.0804615497	-0.0013368133	0.068979456	0.0013360959	0.0171823703	0.1892254401	-0.0287137415	0.0450193329	0.0417631251	0.0318474178	-0.0998867834	-0.1204558008	0.0193313746	0.105446307	-0.0686500795	-0.003521512	-0.0725538324	0.0798002616	-0.1334966665	-0.046615637	0.0440742592	-0.1174524422	-0.0523849262	-0.0499872688	0.2436400919	-0.0727871559	0.0463904898	-0.0601715683	0.0226855137	0.1713371966	-0.062108011	-0.0505961535	-0.0990558339	0.063804207	0.0110237166	-0.1326702716	0.0908723085	-0.0466202867	-0.0612642782	-0.0312712757	0.0337743084	0.0604704392	0.1149575937	0.1134247617	0.1108851636	-0.0249674	0.0	0.00062337106276	0.0	-0.000507383	0.0030096669999999	2.57437508689e-07	9.058095450889e-06	0.0552641	-3.020000000000106e-05	9.12040000000064e-10	0.0030541207488099	-0.00132217	-0.0006555649999999	1.7481335088999997e-06	4.297654692249999e-07	0.00120959	0.0	1.4631079681e-06	0.0	0.0	0.0	0.0	0.0
5726.053545064199	1.1691483847098425	1.3669079454696338	32787689.20094228	6322.495386277254	16.399186222598473	39973947.90949716	268.9333087634636	6137.982375712213	3.7525585947896616	14.08169600732976	37674827.64455374	6140.741219298097	5328.418027645894	1.098797	19.079365	0.115718467	0.0610221	-0.067498678	0.0744705387	0.0421005846	0.0166470454	0.0159883072	-0.0999557727	-0.06419939	0.1560195455	-0.0862349238	-0.0318503596	0.1864107415	0.0780470555	-0.0034698891	0.0677202171	-0.0486713028	0.0107196822	0.0919592847	-0.0124805969	-0.0245922594	-0.0533456092	-0.0658830317	0.2138498786	-0.0384137873	0.1830284948	0.0776737541	-0.1193859558	-0.0275650628	0.1073487957	-0.0863489235	0.1083393089	-0.0087360142	0.0260623231	0.1040016451	-0.0267528878	-0.034267791	0.0860960382	-0.1499050982	-0.0227273162	0.0398582982	-0.0029836895	0.0373267471	-0.1755599682	0.0648848532	0.0045844275	0.0365570503	0.1716024988	0.0104869237	0.1085175601	-0.0284787915	-0.0083923793	0.2612778697	0.0589928327	-0.025573933	0.0309616671	-0.1546251309	-0.0713280835	0.1753162874	-0.083413786	-0.0352511056	-0.0657789528	0.0328881716	-0.0179951331	-0.0189074006	-0.0286580836	0.0205764347	0.1554793616	0.088653642	-0.0376619712	-0.028697527	-0.016252782	0.2035086285	0.0025542497	-0.0202780884	-0.045575417	0.1182490888	-0.0013060073	-0.0140769639	-0.0647893204	-0.1404202977	-0.1442200223	0.0587449236	-0.023238666	-0.0057582564	0.0061614287	0.0643225842	0.2402373016	-0.0473857448	0.0397144029	0.0465525124	0.0318565928	-0.061661009	0.0429712833	0.0048567781	-0.0118754605	-0.1202615866	-0.0532261407	0.0133188805	0.1129066101	0.1147048067	0.1124192083	0.108643553	-0.024957	1.0400000000000686e-05	0.000622851849	1.0816000000001427e-10	-0.0317968	-0.031289417	0.00101103649024	0.0009790276161998	0.0182116	-0.0370524999999999	0.0013728877562499	0.00033166237456	-0.000867296	0.0004548739999999	7.522023516160001e-07	2.069103558759999e-07	0.00134745	0.00013786	1.8156215025e-06	1.9005379600000022e-08	-0.000354589	-0.000354589	1.25733358921e-07	1.25733358921e-07
5729.059290037866	3.005744973666878	9.034502846723704	32822120.348769177	6259.843275974004	-62.65211030324917	39185637.83975696	3925.286925450501	6146.273442528005	8.291066815791964	68.74178894392671	37776677.23032505	6140.190854062396	5282.969587806578	1.100042	19.100986	0.101053937	0.049959	0.0888058295	0.0379075472	-0.0523467905	0.003494726	-0.1619445399	0.1514562769	-0.0049665966	0.1303979312	-0.0388157031	-0.0424989288	0.0470024187	0.0502306087	0.0340860308	-0.1322527735	0.1046672267	-0.0074072278	-0.2239860926	-0.0573496566	0.1159639164	0.0418245109	0.1247044494	0.1119522419	0.1192701029	-0.0082909735	-0.0287422739	0.0020751997	-0.0679546517	0.0328977247	0.1876526889	0.1103385447	-0.0400204518	0.024749018	0.0878302741	-0.0112979514	-0.123925935	0.1135650344	0.0816670855	0.0481474951	-0.0941149943	-0.0654905224	0.043903941	0.1435042055	0.0295255318	0.0225549012	-0.0792926611	-0.0940878719	-0.0944264077	-0.0889174922	0.1100742271	0.081165088	0.1111302654	0.0186710178	0.0219871014	-0.0636591253	-0.0588896521	-0.0124540873	0.0279575604	-0.1639574906	0.0043785413	0.0325311256	-0.0040604434	-0.0897943748	0.0758774038	-0.0957667192	0.0588853536	-0.0285504425	0.0605224656	0.0545575637	0.0510730441	0.0439427176	-0.099083537	-0.1468468161	-0.0936202031	-0.0748101716	-0.1286808535	0.0539210338	-0.0346335553	-0.0261673967	0.0005537858	-0.1484443486	0.0040178309	0.0002209109	0.0279086225	-0.0127791724	0.0872339881	0.0630800188	0.1214260648	-0.0086567681	-0.1115542919	-0.0305554864	0.0047351011	0.073906438	-0.0119288519	0.0178842222	-0.0861317193	0.1007508808	0.0796285246	-0.1797984298	0.1144017065	0.1112164334	0.105973176	-0.0008458079999999	0.0241111920000001	7.153911728638309e-07	0.0005813495796608	-0.000510635	0.031286165	2.60748103225e-07	0.0009788241204072	0.0376787	0.0194671	0.00037896798241	0.00141968443369	-0.000765327	0.000101969	5.85725416929e-07	1.0397676961000009e-08	0.00120959	-0.00013786	1.4631079681e-06	1.9005379600000022e-08	-7.06284e-05	0.0002839605999999	4.9883708865600005e-09	8.063362235236e-08
5743.170543716865	14.111253678998764	199.12748039305615	32984007.89421707	6297.258315264033	37.41503929002829	39655462.289162	1399.8851650743609	6151.300537737623	5.027095209617983	25.27168624656407	37838498.30557117	6142.23291960907	5264.870645915622	1.141268	19.816824	0.0658554839999999	0.0466234	-0.004314081	-0.104362747	-0.1047042353	-0.009151164	0.1019299603	0.0620607738	-0.0183140316	-0.1179687867	-0.0223532894	0.093106529	-0.0423705487	-0.0739676082	-0.0102471701	0.0593235197	0.0523507272	0.0678999046	0.0349817268	-0.0489823277	0.0251913982	0.0180622855	-0.1412046712	0.1017954705	0.026808433	-0.0770503619	-0.0425516859	0.0951412071	-0.0682365132	-0.0561408905	-0.1226614956	0.0187222514	0.087775857	-0.0681107111	0.0112156409	-0.0653669645	0.0116187758	0.000402717	0.0274169796	0.0093589687	-0.0269134187	0.1141012371	0.0321555049	0.1470203004	0.0153536613	-0.0371541533	-0.1113548684	0.063638861	0.0695986928	-0.1199008234	-0.0767811005	-0.1342522774	0.03399777	0.0551222309	0.0252234939	0.0187058403	0.0708281831	0.0171033689	0.0017675746	-0.0408999685	-0.0505572672	0.0387298692	0.054379768	-0.0275792509	-0.1043607584	-0.0303225425	-0.0378924658	0.081755	0.0598921167	0.0338947447	0.0342950489	-0.0859115066	-0.0403151382	0.009302433	-0.0198241414	0.0155486717	0.0923345486	-0.0740863807	0.0058015328	-0.036964554	0.1382642218	-0.037002882	-0.0176415031	-0.1128992293	0.0447899127	0.0295709796	0.059740014	0.0553548737	0.1047360975	0.1066362304	-0.0148872733	0.0851668238	-0.0411700254	-0.1193516617	-0.0012553294	0.0227444024	-0.041033144	0.0627698096	-0.108741319	-0.024043386	0.1140484259	0.1098185471	0.1028845713	-0.00309326	-0.0022474520000001	9.5682574276e-06	5.05104049230445e-06	-0.000505501	5.1339999999999546e-06	2.55531261001e-07	2.635795599999953e-11	0.000476072	-0.037202628	0.0013840355301063	2.2664454918400002e-07	-0.00030795	0.000457377	9.483320249999999e-08	2.0919372012900002e-07	0.00120959	0.0	1.4631079681e-06	0.0	0.0	7.06284e-05	0.0	4.9883708865600005e-09
5742.8815377916735	-0.2890059251913044	0.0835244247956818	32980688.35710845	6309.006332388864	11.748017124831676	39803560.90212279	138.01590636533834	6162.093310283276	10.792772545652952	116.48393922220008	37971393.96463791	6151.437251870627	5275.496592093178	1.049164	18.217546	0.054902177	0.0320301	-0.0772231229	-0.0504187183	-0.0221040098	-0.1363173835	-0.1237497535	-0.0780108582	-0.1443104377	-0.0747582196	-0.0575841502	-0.0140164972	0.0983445562	-0.0332878446	-0.1760853782	-0.0069142732	-0.0762727833	0.0816048302	0.0481239689	0.124280261	0.048074353	-0.0428979631	0.0755769622	0.0121553081	-0.0589142112	-0.0024864144	-0.0599646455	0.0523422497	-0.0864952456	0.0841071496	-0.0261592336	0.1210949395	-0.1548114589	0.051839296	-0.0540660477	0.1291648039	-0.0120843003	-0.0528733428	0.044913044	-0.0145489478	0.0629380549	0.0401734329	0.1351772614	0.0136395611	-0.0125994458	-0.0264585024	0.1143091439	0.0267189397	0.1170091629	0.0179322101	0.0651200159	0.1227780674	-0.0325429063	0.0946010516	0.0847520621	-0.05474947	0.0113363744	-0.026212642	0.095490151	-0.0121930938	0.0597953838	0.0695849935	-0.0043820867	-0.0515717482	-0.0521128686	-0.112903614	0.063828884	-0.0387368713	0.0656410678	-0.022765635	-0.0340394485	0.165356972	-0.0068094809	0.0529871428	-0.0532704283	0.0476774029	-0.0421232923	0.0979991494	0.0943525567	-0.0393591024	0.0741239763	-0.0062541034	0.108764455	0.0147496134	-0.044401297	-0.143936439	-0.0738288726	0.0786647723	-0.0765054139	0.1759771859	0.0818661309	0.1028788291	-0.1721312384	0.0589071448	-0.0793768503	0.0345346242	0.0159277692	-0.0672602056	-0.0074145806	-0.0164774141	0.1136451198	0.1082280018	0.0993899282	-0.0234325	-0.0203392399999999	0.0005490820562499	0.0004136846837775	-0.00050616	-6.589999999999678e-07	2.561979456e-07	4.342809999999575e-13	0.0014612	0.000985128	9.70477176384e-07	2.13510544e-06	-0.000700853	-0.000392903	4.911949276089999e-07	1.54372767409e-07	0.00148823	0.00027864	2.2148285329e-06	7.764024960000009e-08	-2.11758e-22	-2.11758e-22	4.4841450563999997e-44	4.4841450563999997e-44
5741.410483206199	-1.4710545854741213	2.1640015934444388	32963794.336670045	6332.759806525822	23.753474136957266	40103846.76714896	564.2275335750977	6162.903820835307	0.8105105520307916	0.6569273549532585	37981383.50486642	6158.359924247926	5259.46105583681	1.024832	17.795053	0.086379839	0.0500706	-0.1211997873	0.0247201098	0.0602509715	0.0281175546	0.0791875896	-0.106885268	-0.0574950143	0.0423316958	-0.0592060855	0.0240347961	-0.1328280277	-0.0179178207	0.0438238314	0.0251144619	0.0124738945	-0.024447207	-0.0023909297	0.044646123	-0.0385701333	0.0879622408	-0.1124174471	0.0186570185	-0.1042565296	0.0005943675	-0.0409934243	0.0397666561	-0.1503689212	-0.1599749484	-0.0362768961	-0.1206427431	-0.0041828395	0.0574375973	0.1766483717	0.0646604165	-0.0102485902	0.0358511571	-0.0322027587	0.0649816405	0.0252185814	-0.0327831308	-0.1111752199	0.0421764152	0.051427232	-0.1285819536	-0.0331357202	0.1349160773	0.0516539999	0.0733182108	0.0284637471	-0.1508765221	0.0117797117	0.0097668181	-0.0273690438	0.1069769904	0.1108548658	-0.0890785033	-0.0354301433	-0.0137984874	-0.0220274359	0.0840144419	0.049044091	-0.0835080615	0.1584663045	0.0153176056	-0.0114940522	0.1418367055	0.0209683291	0.0997472394	0.0100287563	-0.1210185023	0.000211662	0.0355588042	-0.0590122547	-0.032997889	0.0213633417	-0.1066448592	0.1104833478	0.0224454645	-0.0792316133	0.090476494	0.0487244488	0.0069307586	0.0646214034	0.1397754815	-0.1202291108	-0.0104056185	-0.0104611038	0.0292912328	0.0849830761	-0.0038967204	-0.0372186815	0.0487491581	-0.1498863197	0.0138069414	-0.0307529365	0.1294225815	0.1698578468	-0.049611332	0.1131919653	0.1064475877	0.0955030384	0.00519521	0.0286277099999999	2.69902069441e-05	0.000819545779844	-0.000510078	-3.917999999999999e-06	2.60179566084e-07	1.535072399999999e-11	0.000318289	-0.001142911	1.3062455539209995e-06	1.0130788752099998e-07	-0.000138404	0.000562449	1.9155667216000002e-08	3.16348877601e-07	0.000918573	-0.000569657	8.437763563290001e-07	3.2450909764900013e-07	0.0	2.11758e-22	0.0	4.4841450563999997e-44
