global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
7854.744751223791	n/a	n/a	61697015.1068777	8236.054281439177	n/a	67832590.1268126	n/a	8669.493939021891	n/a	75160125.15873732	n/a	8825.590358486197	7265.152416184594	n/a	n/a	n/a	n/a	-0.0222737615	-0.0078661681	0.0330710873	-0.1121479063	-0.0882511013	0.0405145658	-0.0518718522	0.0060873226	-0.1023591416	0.1846392063	-0.0359932957	0.0678461216	-0.0446529218	-0.1844080087	0.061702117	-0.0724432214	0.0097671069	-0.0367601353	0.0070446851	-0.1426798977	0.0752682834	-0.0409645333	0.0051411931	-0.0029323672	0.0816169144	-0.0316244823	0.0412426211	-0.0091315655	0.0630017738	-0.1770706473	0.061047136	-0.070326369	0.0531430076	-0.0188790761	0.0235785192	-0.0365551525	0.0597148509	0.0620260741	-0.1261116438	0.0691691816	-0.1187837213	0.0386881487	-0.012160851	-0.0360725767	0.2076965465	0.0150242615	0.0619600408	-0.0380489682	-0.0128135366	0.0187541826	-0.0138234843	-0.1313515749	0.0418022592	-0.0782909281	0.083387245	0.0664032525	-0.0762592509	0.0053192345	-0.1260595283	0.0445440193	-0.0508417397	0.0284687504	-0.0125692591	0.1230642945	-0.2075146282	-0.0390578944	0.0542003079	-0.114339244	0.0021998176	-0.021678655	0.0020788471	-0.0553543686	0.0284833026	-0.0016033532	0.1557941703	-0.0028265169	0.0884537556	-0.0227716644	0.0406486365	0.0354107045	-0.0072100863	-0.0434133374	0.2184844408	-0.0482870585	0.0250748361	-0.1608801477	0.0308432915	-0.0063618186	0.0040804387	-0.0807061027	0.0902880558	-0.0097018596	0.0834987116	-0.1463902125	0.0589173131	-0.0769287585	0.1484505884	-0.1488816854	0.0841351741	-0.0471529461	0.0686515637	-0.0384360643	0.1065911472	0.1070818592	-0.044725586	0.0653326169	0.0450915316	-0.1348741009	0.0192811346	0.1154637225	0.1154447293	0.1154130763	0.0109048	n/a	0.0001189146630399	n/a	-0.0191093	n/a	0.0003651653464899	n/a	-0.0824045999999999	n/a	0.0067905181011599	n/a	-5.293960000000001e-23	n/a	2.802601248160001e-45	n/a	-0.000587363	n/a	n/a	3.449952937690001e-07	0.000663102	n/a	n/a	4.3970426240400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7838.384524609125	-16.360226614666317	267.6570148832361	61440271.95563182	8266.16124428627	30.10696284709229	68329421.71654034	906.4292118761956	8650.049103666277	-19.444835355614487	74823349.49583776	378.1016220069552	8809.683077780233	7358.779004236225	1.037751	16.590204	0.1495654	0.0805477	0.0383387323	0.0543776972	-0.088719838	-0.110860975	0.0684911532	-0.0240516557	0.0671876075	0.1163624168	0.0571318194	0.0647595195	-0.0482544055	0.0106818553	0.0298374036	-0.0057592227	0.1034794563	0.0802564699	0.0424515923	0.0764024923	-0.1246695058	-0.0294647036	0.2014395047	0.0977811004	-0.0521979629	0.0702150985	-0.028618902	0.0192077275	-0.0587114152	-0.0181254499	0.0434439759	-0.0078275741	-0.0204879045	-0.0169474113	-0.0672462269	0.0435481902	0.128383877	0.0596778649	-0.0390134289	0.1454988765	-0.1236499584	-0.0340184145	0.0949411754	0.0690939252	0.0710447426	-0.0143068757	0.0947005899	-0.1633844206	-0.0467482272	0.0116885369	-0.0951850465	0.0638843626	0.0286749109	0.0306581599	0.0322203134	0.0638588492	-0.0526701422	0.0094958514	0.0593629118	0.0928872514	0.1087109833	0.0957067535	-0.0719202662	-0.1270724464	-0.1014406332	0.0853946845	-0.0754549933	0.0158597147	0.1534093862	-0.0679775014	0.1067100774	0.0109339524	-0.0287583567	0.0219056926	0.0456842945	-0.0876268335	0.0346694005	-0.0518943055	-0.0115959194	0.0069392048	0.0994246794	-0.0697343125	0.0317381684	0.0832582281	-0.057747306	0.1247034206	-0.0743565951	0.0369939602	-0.0291404016	0.019161511	0.2152328124	0.0627855524	0.0473588752	-0.0375822905	0.113739598	-0.1818193548	0.0234715301	0.0075504328	-0.0521696628	-0.1494604523	0.1849391251	0.0387188631	0.0612179523	-0.0430862939	0.1821599677	0.0532231487	-0.2359637467	-0.0409938251	-0.1462185202	-0.2884353785	0.140140441	0.1154130763	0.1152422001	0.1149575937	0.0197034	0.0087986	0.0003882239715599	7.741536196000001e-05	-0.0356345	-0.0165252	0.00126981759025	0.00027308223504	-0.056372	0.0260325999999999	0.0031778023839999	0.0006776962627599	-0.00126624	-0.00126624	1.6033637376000005e-06	1.6033637376000005e-06	-0.000209001	0.000378362	1.4315780304400004e-07	4.3681418001e-08	0.000343524	-0.000319578	1.0213009808400005e-07	1.18008738576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7835.070028123578	-3.314496485547352	10.985886952705746	61388322.3456004	8177.289875310187	-88.87136897608252	66868069.704850495	7898.120223683003	8659.20063456156	9.15153089528212	74981755.6295913	83.75051772730319	8816.702969142741	7209.817003767803	1.154162	18.451244	0.119169602	0.0661208	-0.0400124124	-0.0586191984	0.1490335394	-0.0396201617	-0.1384569485	-0.0170980725	0.0430391051	-0.0050526965	-0.150587497	0.1575204934	-0.0671665883	0.0319551439	-0.0084076211	-0.1212400565	-0.0801575326	-0.0353392302	-0.0740999472	-0.0841403874	-0.0264195807	-0.0111623996	0.1085182452	-0.0470408685	0.0156882954	-0.1110014556	0.0092689238	0.1147470043	0.0366093581	0.0711012484	-0.0704322165	-0.042059899	0.0562078606	-0.1143871306	-0.0139266711	0.0914183317	0.085903023	0.0177327471	0.0618143881	-0.1377069507	-0.1225441818	0.1483504792	-0.1786131083	0.0043565174	-0.119369699	0.0640184863	-0.1957607791	-0.0773006706	0.1113648253	-0.0181043765	0.0478097843	-0.0204327836	0.0170665877	-0.0859472317	-0.0059472725	-0.1233867089	0.145566218	-0.0301080522	-0.0800264338	-0.08916623	-0.0781450601	0.0034510272	0.0325698007	0.0589169676	-0.0497543019	0.0867397815	-0.0675133193	-0.0077530811	0.0030979557	-0.129699366	-0.0042184091	-0.0775361541	-0.079653957	-0.0251174573	-0.0190959154	0.0095302696	-0.0133322294	0.0112586261	0.0041136625	-0.0180282151	0.0255002996	0.0711840459	0.0744139603	0.0044689929	0.1150897499	0.0552165579	-0.0349709833	-0.1750182931	0.0002537495	0.0603867098	-0.0141583176	-0.0418673377	-0.0071599205	0.0884576001	0.0513863648	-0.20028473	0.0628973665	-0.0284721088	0.0855491129	-0.079011792	0.0477814911	-0.1424799365	0.094475701	0.1303485458	0.1010199727	-0.0185414695	-0.0948122214	-0.0217885765	-0.0134837176	-0.117991356	-0.0039295852	0.1153118061	0.1148374968	0.1140484259	-0.000139802	-0.019843202	1.9544599204e-08	0.0003937526656128	-0.0221801	0.0134543999999999	0.00049195683601	0.0001810208793599	-0.0732396	-0.0168676	0.00536403900816	0.00028451592976	-0.00020573	0.00106051	4.23248329e-08	1.1246814601000004e-06	-0.000209001	0.0	0.0	4.3681418001e-08	0.000663102	0.000319578	1.0213009808400005e-07	4.3970426240400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7855.771795161483	20.701767037905483	428.56315849171	61713150.49765467	8293.49977192319	116.20989661300337	68782138.46689	13504.740070804932	8665.055904295714	5.855269734154717	75083193.82457002	34.284183659708255	8825.350440400458	7326.722149889489	1.087357	17.383244	0.118376582	0.0678244	0.0640828378	0.0451625545	-0.0692351132	0.0256475643	0.1128141358	-7.29139e-05	-0.0220162192	0.0345413445	0.0959702019	0.1259607845	0.0527293911	0.022123084	-0.0339633612	0.0195776212	0.0350690299	0.0963346048	0.0895656685	0.0093506393	0.1299192114	-0.0483282149	-0.1526384065	-0.0180019786	0.0762614493	0.0960638007	0.061171339	0.1596162955	-0.000230231	-0.1121251462	-0.1916657564	0.0039889488	-0.1346984311	0.0378714476	0.0842619647	0.0554019998	0.0443601531	0.0806872075	-0.036862377	0.1305668305	-0.058196344	-0.1054326182	-0.1279873667	0.0224630276	0.0504511467	-0.1072532992	-0.0095920082	-0.0962377951	-0.057885342	0.0804857063	-0.0043287458	-0.0673038932	-0.0320022056	0.0426112351	0.0687695605	0.0241708082	-0.1053911529	0.0271051244	0.1396299944	0.1029922124	-0.0002687457	-0.0994951291	-0.0188184977	0.1405582747	0.0152662281	0.037342746	0.0181029524	0.0153411683	0.0143014806	-0.0142256093	0.0038616254	-0.0875109781	0.0093358244	0.0485595416	0.0121089067	0.0722163682	-0.0971148967	0.1568695742	0.0781944711	-0.000711313	0.0708478407	-0.0418952582	0.0216888488	0.1445219032	-0.0903923325	0.2281019739	-0.0061584298	0.0110072739	-0.0193902393	-0.028080835	0.0914184768	0.009716046	0.0325320492	-0.1170841624	-0.0138900482	-0.0914593857	-0.0293036055	0.0715773918	0.1002684683	-0.1004319618	0.01465632	-0.1104999088	-0.0147905395	-0.0097507523	-0.0818823919	0.0408677227	-0.2120974718	0.0292250923	-0.0902997512	-0.0360677549	-0.0546081606	0.1151599564	0.1142313295	0.112689161	0.00797418	0.008113982	6.358754667240002e-05	6.583670389632401e-05	-0.035644	-0.0134639	0.001270494736	0.00018127660321	-0.0186226	0.054617	0.0003468012307599	0.002983016689	-0.000682671	-0.000476941	4.660396942410001e-07	2.2747271748100007e-07	-0.000209001	0.0	0.0	4.3681418001e-08	0.000296409	-0.000366693	1.3446375624900005e-07	8.7858295281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7840.679376138626	-15.09241902285703	227.78111196149675	61476253.0794056	8242.42812064399	-51.07165127920052	67937621.32398282	2608.3135643842643	8667.419710323533	2.3638060278190096	75124164.43490487	5.587578937153484	8832.009946333328	7271.645388117921	0.940124	15.029478	0.096949245	0.0513389	-0.0054432994	0.040796705	0.0712261615	-0.1113142943	-0.0144983952	-0.0463909479	-0.04893779	0.0622120709	-0.0608851774	0.0892740816	-0.0117418546	-0.0643998247	-0.0452065296	-0.0617579987	-0.0239862809	-0.0600568402	0.1217130514	-0.0641530112	-0.0294963215	0.060854183	-0.0137069036	-0.1603365273	0.0131793001	-0.0604261767	0.0263529189	0.0388634697	-0.1204071893	0.0903107508	0.0619104877	-0.0326857601	0.0091237015	-0.0226688611	0.0713150444	0.0594651855	-0.1183149138	0.002942353	-0.1016919713	-0.1222450633	-0.0005470555	-0.0472416879	0.0347787487	-0.1617325992	0.1073320079	-0.0508482493	-0.0286892392	0.1509828356	-0.0549589163	0.1305379318	0.0300353372	-0.0969883404	-0.0429944798	-0.0807618095	0.0207181466	0.0017483371	0.1243663264	-0.0351062854	-0.0822905255	0.0008527827	0.1198855791	0.02234583	-0.0346182398	0.177685777	0.1136232129	-0.0651808832	0.061791371	-0.0255165976	-0.1247428271	-0.0615419125	-0.0629591691	-0.0348445749	-0.0862190665	-0.0732343088	-0.0594018838	-0.0111537237	-0.0109408354	0.1585248814	-0.1132523963	-0.0028956018	-0.1750422054	-0.0557945273	0.0015264795	0.1474628137	0.0191505471	0.0024527255	-0.0577769056	-0.0930611456	-0.0509604089	0.0386985834	0.028651728	-0.0338079848	-0.013932588	0.0495525885	0.1025472678	-0.0616369461	0.039367646	-0.0141138079	0.0381679944	0.1350318147	-0.1337506963	-0.1142669569	-0.0167548851	0.2085942921	-0.039592384	0.0614419059	-0.077217759	-0.0464914456	-0.1416084122	-0.0346906688	-0.0149483024	0.1149575937	0.1134247617	0.1108851636	0.00342402	-0.00455016	1.17239129604e-05	2.070395602560001e-05	-0.023023	0.012621	0.000530058529	0.000159289641	-0.0162316	0.002391	0.0002634648385599	5.716881000000003e-06	3.02117e-05	0.0007128827	9.1274681689e-10	5.082017439592899e-07	-0.000828587	-0.000619586	3.83886811396e-07	6.86556416569e-07	0.000511682	0.0002152729999999	4.6342464529e-08	2.61818469124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7841.614377931636	0.9350017930100876	0.8742283529320787	61490916.052184165	8306.34126441635	63.91314377236085	68995305.20094582	4084.889946866469	8667.850043207287	0.4303328837540903	75131624.37152857	0.1851863908401113	8836.661663201217	7438.649631108368	1.014861	16.224266	0.0719780569999999	0.0415144	0.0605364557	-0.072454267	-0.0526766052	0.044589947	0.0989299614	0.0067544215	0.0239904109	-0.0476478721	0.0193438407	0.0022250156	-0.0114999626	-0.0963622576	-0.0506063255	0.0040471002	-0.0723152831	0.0104422091	-0.0517847859	-0.0465660067	0.2471554979	-0.0128419516	0.0790735224	0.0149474083	0.0659191051	-0.0424519012	-0.0118201881	-0.0121960982	-0.0854594591	-0.1114796017	0.009850341	-0.0630732565	-0.0448497097	0.0275124731	0.0795154164	-0.087891521	-0.0176155171	0.0638433264	0.0357438336	0.0138368812	0.0475244922	0.0148243159	0.0393658051	0.1813934307	-0.0441505567	-0.0045098664	0.0447994277	0.0063071942	0.0985118899	-0.0062603622	-0.0168175948	-0.0321994232	-0.0645068751	0.0579105509	0.0167893276	-0.030898776	-0.033820819	-0.0156077445	0.09374582	-0.0418517742	-0.1335164182	-0.0535724986	-0.0987167102	0.0103655776	0.1528769442	0.1295508356	0.0357397068	-0.0342677122	-0.1418420508	0.0930329009	0.053507806	-0.084625499	-0.0532187807	0.0290926896	0.0037249545	0.0181151422	0.0516120593	0.0924687337	0.0845870668	-0.0020057809	-0.0370540261	0.0367211933	-0.1263737126	-0.0560554138	-0.0354613399	0.1290891499	0.0295652923	-0.0333971684	0.0242732756	-0.0829195551	-0.0906666527	-0.0399848261	0.1391908705	-0.1214702011	-0.0574047983	-0.0314357409	-0.0294404946	-0.0781370226	-0.0435283969	-0.0800358737	-0.00275096	-0.0320796082	0.0843029491	0.129265308	0.0261471598	0.085155762	0.0741418178	0.0121358912	-0.1229020035	-0.0898545204	-0.0902153344	0.1147048067	0.1124192083	0.108643553	-0.000123982	-0.0035480019999999	1.5371536323999997e-08	1.2588318192004e-05	-0.0148444	0.0081785999999999	0.00022035621136	6.688949795999997e-05	0.0176768	0.0339084	0.00031246925824	0.0011497795905599	9.4446e-06	-2.07671e-05	8.920046915999999e-11	4.3127244241e-10	-0.000404767	0.00042382	1.796233924e-07	1.63836324289e-07	0.000429408	-8.227399999999996e-05	6.769011075999994e-09	1.84391230464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7814.004702032942	-27.60967589869415	762.2942032309326	61058669.48339293	8221.47998763839	-84.8612767779614	67592733.18713853	7201.436296385769	8664.874817637039	-2.975225570247858	75080055.60532051	8.85196719385669	8830.412610349353	7356.536705908424	1.022602	16.34803	0.0751764159999999	0.037955	-0.0579708007	-0.0936876243	0.0821773804	-0.0267300097	-0.0493511456	-0.0021297646	0.1717260781	-0.0001573449	-0.0646692985	-0.1056058672	-0.0216680837	-0.1728212629	-0.0416682076	0.1040498413	-0.119767322	-0.0217307898	0.0666519266	-0.0494189628	-0.1382754951	0.1687136372	0.0139356047	-0.0739205408	0.0077682609	-0.0452129604	-0.0186558175	-0.2163878833	0.0674569662	-0.0756774213	-0.0825385596	0.082663723	-0.025924699	-0.0243655407	-0.0856257462	-0.0239054948	-0.0750745665	0.0547612164	-0.0236428342	-0.0718415656	-0.0297629814	0.0796201002	-0.0206187523	-0.0651299166	-0.1102056553	0.013979023	0.049574517	-0.080866031	0.0650687108	-0.0859655648	-0.0187293411	0.0303099251	-0.0348280931	0.025410163	-0.1386333186	0.0102810193	0.0918122095	-0.0884042326	-0.0943286413	-0.0873377662	0.167662122	-0.0666594118	-0.0078530637	-0.0116354782	0.0606712849	-0.1295479592	0.0199214557	-0.0072272109	-0.0112010334	0.0894219892	0.0534185778	0.0002870455	-0.0590828018	-0.0187268707	0.1376079864	-0.0476788731	-0.1556696995	-0.0053433492	-0.0829525505	0.1383046579	0.0770170112	0.0816544201	-0.0008344535	0.0124494169	0.0505143585	-0.0915307522	0.036711987	0.0628984507	-0.0357077433	0.1249181408	-0.0165311047	0.1147537213	-0.1165737045	0.0648646051	-0.0671320217	0.0220130507	0.063350934	-0.08644656	-0.0338285766	-0.0554105824	-0.0678162678	0.0086318381	-0.0279384936	0.1380913451	0.1491730433	0.045477854	-0.0166235151	-0.0584173886	-0.0955885416	0.0030434769	-0.0900429923	0.1144017065	0.1112164334	0.105973176	-0.000124309	-3.269999999999988e-07	1.5452727481e-08	1.0692899999999919e-13	-0.0356441	-0.0207996999999999	0.00127050186481	0.0004326275200899	0.000276641	-0.017400159	7.6530242881e-08	0.0003027655332252	-0.000498719	-0.0005081636	2.48720640961e-07	2.582302443649601e-07	-0.000209001	0.000195766	3.8324326756e-08	4.3681418001e-08	0.000465003	3.559500000000003e-05	1.267004025000002e-09	2.1622779000900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7855.109249986757	41.1045479538152	1689.5838624874932	61702741.32922752	8276.340992095631	54.86100445724151	68497820.2174425	3009.7298100574726	8669.258002061257	4.3831844242176885	75156034.30630313	19.21230569670455	8825.97615896729	7189.412286805569	1.410559	22.550182	0.077816091	0.0455092	-0.00767389	0.0113029503	0.0358194979	0.1661500396	0.0285494226	-0.01782012	-0.1249572132	-0.1042386926	0.0188746756	0.0490731297	0.0162686709	0.0257348034	-0.039797596	-0.1070111132	-0.0660960729	-0.0046437713	-0.088666398	-0.0088404379	0.0210203414	0.0443543407	-0.0576725489	-0.0270447701	-0.0808557035	0.0636393595	-0.0130799128	-0.1239924723	-0.0386144119	-0.053571728	0.034146873	-0.0066669037	0.0743667999	0.1021890489	-0.1028742967	0.0121378705	0.046111944	0.0138603421	0.0704559521	-0.0233388699	-0.1021934771	-0.0631473914	0.0171010088	0.1822151557	-0.0318621769	0.0745561355	-0.0509423767	0.1538778166	0.0710826005	0.0226322951	-0.095070933	0.0283072919	-0.0257036242	-0.0262536603	0.0430364995	-0.1740225328	-0.0638072814	0.0780723785	0.0581044139	0.024092086	-0.043782436	0.021862847	-0.0667659829	0.0455793158	-0.0118844783	-0.1423466034	-0.0382008341	-0.0424468799	0.0546980414	0.0353449232	0.0533022693	0.1340950952	-0.0040002254	0.0464615621	-0.0483865509	-0.043561474	-0.0147342172	-0.0163748453	-0.0335049556	0.0664398635	-0.0003853639	-0.0979806911	0.0269944107	-0.0751219553	0.0950082228	-0.0835431038	0.0807088334	-0.1328408134	0.0738280938	0.0649168805	-0.0344838851	-0.1184473113	-0.0515242847	-0.1264930875	0.009171558	0.0105058958	0.0263948457	0.064327498	0.1481535128	0.0319250654	0.100857378	0.0822583565	-0.0079903623	0.0424782309	-0.0761159063	0.0426908952	-0.0552797748	0.0384456553	0.1008450543	-0.0098784792	-0.0484891565	0.1140484259	0.1098185471	0.1028845713	-0.000122009	2.299999999999988e-06	1.4886196081e-08	5.2899999999999445e-12	-0.0205912	0.0150528999999999	0.00042399751744	0.0002265897984099	-0.020024	-0.020300641	0.000400960576	0.0004121160250108	0.000130751	0.00062947	1.7095824000999998e-08	3.9623248090000003e-07	-0.000209001	0.0	0.0	4.3681418001e-08	0.000245268	-0.000219735	4.8283470225000016e-08	6.015639182399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7841.665102501	-13.44414748575764	180.74510161880343	61491711.57978202	8312.726140572167	36.385148476536415	69101415.88815184	1323.8790296596003	8655.64665764343	-13.61134441782633	74920219.06197388	185.268696860692	8814.912224617192	7461.139378893277	1.324677	21.177202	0.10496515	0.0718343	-0.0870626199	-0.0571230087	-0.178264643	0.0329997466	0.0284891059	0.1613542221	0.0153827874	0.071153001	0.1163765236	-0.075676708	0.0613815488	0.0452656432	0.0059376106	0.11459978	0.0070351084	0.1011981482	-0.038506224	-0.0055471733	-0.09392031	0.1205454593	-0.0725264734	0.1470521984	0.0304032411	0.0256783239	-0.0429341917	-0.0255472575	0.0566755177	-0.01063141	-0.0175799086	-0.019347943	-0.0191669253	0.0439118128	-0.0587345405	0.0455822153	0.0072346879	-0.0227630869	-0.0728997279	0.0672950388	0.0844636327	0.0673684018	0.0458045949	-0.0866259913	0.0868484617	-0.0226514449	-0.1063344425	-0.0826410208	0.0878175763	-0.0249740049	-0.1135346241	-0.0395284658	0.0249733967	0.0353574502	-0.1650597673	0.058634679	-0.0781449869	0.0188119652	0.0151338906	0.0342560998	0.0498809997	-0.1199827431	-0.0550120364	-0.0560019419	-0.0097025043	-0.0372829242	0.1620586553	0.0881781062	0.0967757565	0.0347668646	0.0497204158	-0.0167860094	-0.060438542	-0.0122642353	-0.0535056684	0.1098785199	-0.0390668541	0.008806739	-0.0388579271	0.1525006119	-0.0324549172	-0.0837308942	0.0275568548	-0.0001758369	0.0871506301	-0.084861701	-0.0789772002	0.1233897847	0.0689439354	0.0012443728	0.0196131294	0.1155391708	0.1037074429	0.0521574481	0.0642150759	-0.0726347901	-0.0778752319	-0.0235623026	-0.0580281198	0.0451986117	-0.0777489337	0.0790590909	0.0375248386	0.0478329922	-0.1146071982	-0.0817826994	-0.1639979648	0.0450312268	-0.0455110006	0.0977588203	-0.0189037772	0.1136451198	0.1082280018	0.0993899282	-0.000122009	0.0	1.4886196081e-08	0.0	-0.0356492	-0.0150579999999999	0.00127086546064	0.0002267433639999	0.0324173	0.0524413	0.00105088133929	0.00275008994569	-0.000618566	-0.000749317	3.82623896356e-07	5.61475966489e-07	-0.000209001	0.0	0.0	4.3681418001e-08	0.000245268	0.0	0.0	6.015639182399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7815.02769037909	-26.63741212190962	709.5517245524576	61074657.80139194	8184.833631321424	-127.8925092507434	66991501.57241025	16356.493922451484	8654.570623778523	-1.0760338649070036	74901592.68197018	1.1578488784267036	8819.370532943505	7173.957539839578	1.224083	19.569036	0.13811968	0.105646	0.0826849996	0.1116722422	0.0661488508	0.05156449	-0.0136709289	-0.1500031473	-0.0145403113	0.0163829732	0.0017617989	-0.1342484471	0.045418003	0.1257699975	0.0140875838	-0.0099744286	0.0429886489	-0.1216329226	0.0290663683	-0.042151812	0.0359979727	0.0494059211	0.0630048146	0.008947761	-0.0436979265	-0.0027764308	0.1078620425	0.0102312281	0.0101237341	0.0999367398	0.0912472715	0.0684661609	0.0343794323	0.0659262437	0.0910331742	-0.0216073786	0.0073817181	-0.081093019	-0.1102587706	-0.1220797577	0.0259310431	0.0709829911	0.1832794939	-0.1036487631	0.0423499219	-0.0127285945	0.2142762503	0.0820374994	-0.0874271903	-0.0320681659	0.0008290498	-0.1024632855	-0.0225496335	0.061661365	0.1252302602	0.060999386	0.0174931398	0.0779350132	-0.0279632014	-0.0849285731	0.0072057925	-0.035784941	0.0129790272	-0.0829189722	0.0273419101	-0.1057772124	0.0511723237	-0.146613583	0.0841059587	-0.1404832569	0.0053426155	-0.1106675316	0.1070318124	-0.1387657989	-0.100688483	-0.088455331	-0.0192295576	-0.07485163	-0.0187993669	-0.0215663702	-0.0379385423	0.0691014091	-0.010982143	-0.027903421	-0.0234041676	-0.1427997615	-0.0302880761	-0.0407126446	-0.0468013724	-0.0652620578	0.0726714131	-0.0557121535	-0.1443859454	-0.0290855994	-0.0769285047	0.0656601033	0.0109189402	-0.0352597834	0.0244194465	0.0087414634	-0.073735812	0.1422490934	-0.0186730544	-0.0233086196	-0.0286254034	-0.0011740958	-0.0022001187	0.0374886808	0.0701824939	-0.036182156	-0.144484807	0.1131919653	0.1064475877	0.0955030384	-0.000122009	0.0	1.4886196081e-08	0.0	0.00216128	0.03781048	4.6711312384e-06	0.0014296323978304	0.0245799	-0.0078374	0.00060417148401	6.142483876000008e-05	0.00123087	0.0018494359999999	1.5150409569e-06	3.4204135180959998e-06	-0.000209001	0.0	0.0	4.3681418001e-08	0.000245268	0.0	0.0	6.015639182399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
