global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
2840.4168077286454	n/a	8067967.641627388	n/a	3689.6942574905775	n/a	13613843.713758944	n/a	2990.541118190507	n/a	n/a	8943336.179588128	3055.272466928612	2499.2550950217296	n/a	n/a	n/a	n/a	-0.1372363452	-0.1579393767	-0.0270488691	0.165172189	0.0248187533	-0.2188644955	0.1018345212	-0.0808406815	0.0160866333	-0.1559284988	0.069259516	0.1240554176	-0.0726377914	0.0534769553	-0.2258654376	0.0572886909	0.0402619026	-0.213628089	0.0473731313	-0.0236984721	0.1095311415	-0.0542665245	0.0438848464	-0.0023819827	0.0099927202	-0.0339588813	0.1539503386	0.0469696101	-0.0765032301	0.0575175039	-0.0181664047	0.0367241925	-0.10079228	0.0886254597	-0.0740447233	0.0317167606	-0.1060078393	0.0613686637	-0.0630294016	0.0680343731	-0.08051695	0.0015618816	-0.1436391712	0.0094608124	0.0637013892	-0.0912582664	0.0132624836	0.0007380784	-0.0166936952	0.0514652935	0.0243499143	-0.0671126092	0.0555883991	-0.1782709529	-0.1326521286	0.0778793409	-0.0121283776	0.0518295322	-0.0530754357	0.1633710513	-0.1109155439	0.0089085794	-0.1906846798	0.0226221645	-0.0148705839	0.1079285594	-0.045236123	0.075512327	-0.1419130232	0.022621869	-0.0950981689	0.144928782	-0.0162173661	0.0254024829	-0.0584459916	0.0300449003	-0.0935166441	0.0446033276	-0.0286069787	0.036809235	-0.0516601761	0.0143620994	-0.0988887927	0.0485192057	-0.0558006392	-0.024219524	0.0808850193	-0.0067135695	-0.0487314562	0.0090715784	0.0336970301	-0.2614720281	0.0189084888	-0.3231857595	0.0454875176	-0.0570611353	0.0748608775	-0.1494239992	-0.065489293	0.0839156229	-0.0724922965	0.110206251	-0.0976893748	0.1391238454	-0.0307146897	0.016952908	-0.0149940416	-0.0139957972	0.0335770359	-0.0361028026	0.0729843179	-0.0103735799	0.0299206673	-0.0063732438	0.0293986675	0.1154637225	0.1154447293	0.1154130763	0.130517	n/a	0.0170346872889999	n/a	-0.0616046	n/a	0.00379512674116	n/a	-0.127428	n/a	0.016237895184	n/a	0.000793575	n/a	6.29761280625e-07	n/a	-0.000774257	n/a	n/a	5.994739020489999e-07	-9.30055e-05	n/a	8.65002303025e-09	n/a	0.0
2849.1951551746506	8.778347446005228	8117913.032270702	77.0593838827865	3692.420344641612	2.726087151034335	13633968.00152328	7.431551155034497	2996.217587720352	5.676469529845235	32.222306323261385	8977319.832964767	3060.159732719333	2492.545525257046	1.01077	19.633879	0.082776275	0.0442801	-0.0455028712	0.014041325	-0.103343394	0.1793144091	0.0122212401	-0.1992763832	0.1126288204	-0.1175019637	-0.0986386376	-0.0978749559	0.0669543277	0.1829656022	-0.1717670696	0.1043652948	-0.12578605	0.0442379185	0.0788491847	-0.1372293018	0.0149999594	0.0327193042	0.0207454497	0.0602503397	-0.0663161087	-0.0027465724	-0.0791728554	-0.0413806443	0.1325119349	0.071616908	-0.0608796039	-0.0793007674	-0.1394769664	-0.0399164232	-0.10638999	0.1269525191	-0.0874958363	0.0927304084	-0.0527071221	-0.0276255078	0.0532729419	0.1336819589	-0.0922334993	-0.0381234007	-0.0756709931	-0.050677685	0.0293343742	-0.0611364147	-0.0791078711	0.0819855413	-0.023219891	-0.0566962456	-0.0459034536	0.089409934	-0.0297149242	-0.1036414183	-0.1129398208	0.0483963981	0.0346246555	0.2039853604	-0.0001672467	0.0422107902	-0.0199323768	0.0351449507	-0.0902592522	0.0638634636	0.009595738	0.1459942458	-0.064794968	0.1088098681	-0.1332935746	0.0983437359	0.0024639151	0.1136612896	0.0709250631	-0.0676825726	-0.0282490602	0.0027258536	-0.1313202399	0.082750132	-0.1548493101	-0.0176733987	0.0058738725	0.0175272928	-0.1187521688	0.0461708727	0.004146307	0.0542976989	0.0643170059	0.0075602295	-0.0643581655	0.0606349043	0.0449621832	-0.1842418737	0.1542036919	-0.3272191454	0.1344732321	-0.1317060207	0.2941663457	0.0986215522	0.0336221608	0.1256394402	0.0191206115	-0.0201485966	0.150712455	0.1607226944	0.0201604549	0.0521357247	0.0063486937	-0.0942757238	-0.0019480574	-0.0825718321	0.0531641758	-0.013508452	0.016707404	-0.0078292485	0.0567084833	0.1154130763	0.1152422001	0.1149575937	0.142411	0.011894	0.020280892921	0.000141467236	-0.0613842	0.0002204	0.00376802000964	4.857616000000113e-08	-0.163947	-0.0365189999999999	0.026878618809	0.0013336373609999	0.000370571	-0.000423004	1.37322866041e-07	1.7893238401600005e-07	-0.000774257	0.0	0.0	5.994739020489999e-07	-0.000352859	-0.0002598535	1.2450947388100004e-07	6.752384146225e-08	0.0
2855.291953132837	6.096797958186471	8152692.137625132	37.17094534294672	3718.6014210831736	26.1810764415618	13827996.528881798	685.4487636389023	2997.7540591904394	1.5364714700872355	2.3607445783920307	8986529.399392756	3060.680056667356	2500.449729473893	1.299757	25.247345	0.08693235	0.0587308	-0.2534520454	-0.1480684775	-0.1938909749	0.0159523742	0.0706270074	-0.0925418369	0.2844762721	0.0660851592	-0.1037135239	-0.0975252281	0.0423582891	0.0240080951	-0.0987546848	-0.0167332383	-0.2939417621	-0.041711825	0.0411195131	-0.158090201	0.0174273064	0.0353240865	0.0556088404	-0.1795038901	-0.05390774	-0.0792138769	0.0280343508	-0.0827741702	0.0739781617	0.067094924	-0.089777638	0.0204278162	0.0421915269	0.0098944811	-0.0034548893	-0.0100504374	-0.0622717861	0.06544759	0.0138843218	0.1079707057	-0.0153761681	0.0891565379	0.0648083181	-0.0710287764	0.0490970179	-0.0027736035	-0.0174933354	-0.1286016581	-0.1018956661	0.0914707553	-0.0102950263	-0.112345339	-0.0887177412	-0.1088474738	-0.0076614374	-0.2141064853	-0.0624029164	0.1678422188	-0.074530007	0.1756398046	-0.1103539443	0.0272811199	-0.1412116879	0.0010327902	-0.1599000745	0.0027914181	-0.0776794196	0.045706308	-0.0833156832	0.0022500811	-0.0980283342	0.0024659167	0.0678134924	0.0262273488	-0.0766321254	0.162984924	-0.0389897819	0.040849006	-0.0628134853	-0.1757689585	-0.0140768426	0.0066425378	-0.0585934369	0.1321131225	0.0030988196	0.0004479744	0.0053020054	-0.0709122437	-0.0122922544	-0.1237162173	-0.0609491339	-0.031887775	-0.1090210161	-0.3587489545	0.0417332511	-0.1965672729	-0.0232123541	-0.0379437865	-0.1048214354	-0.0796720884	-0.1525662988	-0.075863282	-0.0890787428	0.0785721352	-0.1095768372	0.173146237	-0.0736600774	0.2701434648	0.0279529494	0.0341267381	-0.1295687484	-0.0227059088	0.1252578104	0.004023661	-0.0249410318	0.0183993454	-0.0272581497	0.1153118061	0.1148374968	0.1140484259	0.124324	-0.018087	0.015456456976	0.000327139569	-0.061375	9.200000000000874e-06	0.003766890625	8.464000000001607e-11	-0.21881	-0.0548629999999999	0.0478778161	0.0030099487689999	0.000370571	0.0	1.37322866041e-07	0.0	-0.000546615	0.000227642	5.1820880164000004e-08	2.98787958225e-07	-0.00040468	-5.182099999999996e-05	1.6376590239999998e-07	2.685416040999996e-09	0.0
2842.995494786923	-12.296458345914289	8082623.3833787395	151.20288785280516	3726.9977503375662	8.39632925439264	13890512.23102128	70.49834494816966	2995.6580717120905	-2.0959874783488885	4.3931635093953325	8973967.2826138	3065.94876690762	2514.911779516022	1.408063	27.35116	0.5814732	0.299553	-0.3859142947	-0.3225718128	-0.1380924647	0.1218566896	0.2230672818	-0.2515095567	0.307662262	0.0196875055	-0.0674913326	0.0194569692	-0.1114959096	-0.3423836121	0.1986863849	-0.2725736094	-0.4443303614	-0.0436094491	-0.0346055573	0.020518091	0.1341108932	0.1320937197	-0.0707674073	0.0419416977	-0.0833962199	0.067118942	-0.0576696438	-0.0235949129	-0.0612985437	0.1515235405	0.0914820697	0.1018791078	0.0669083902	-0.0487164851	0.1591568044	0.0148047866	0.1427893953	-0.046459522	-0.0896452929	0.0256521437	0.0702206984	0.0189179461	0.1394908086	-0.0946264926	0.0604905909	0.1246428673	-0.0124937657	0.2133391849	-0.1726972686	-0.1222543216	0.1853823267	-0.0327844573	0.0033905396	0.1356087568	0.0182189051	-0.4925212429	-0.0526151768	0.0446218789	-0.082444327	0.0205183054	-0.0095599674	0.0051849331	0.2186535658	-0.0638648878	0.0710764054	-0.0975045004	-0.0432284769	-0.2663491903	0.022924894	0.0276287373	0.2566305198	-0.2254590078	0.1735028462	0.0847272892	-0.1498403501	0.0686815124	-4.37853e-05	-0.0671382659	0.018791416	0.0470937031	-0.0624120052	0.0443207106	-0.1230468417	0.2039925258	0.1335989712	-0.0024413829	-0.093990007	0.1042920329	-0.1105951994	0.1052776078	0.1057959384	-0.0544017569	0.0199906459	-0.49856773	-0.1033190964	0.1723258832	-0.337953628	-0.0263317455	-0.575212489	0.0306859784	0.1360366057	0.0204134265	0.0985342517	-0.158487059	0.1741699613	-0.0730825927	-0.0062543494	0.0117151345	0.0779610173	-0.0354082574	-0.027422442	0.0503350031	-0.1045543484	0.0452026216	-0.0453977008	0.0127862472	0.0216153373	0.1151599564	0.1142313295	0.112689161	0.0964722	-0.0278518	0.00930688537284	0.00077572276324	0.0662908	0.1276658	0.00439447016464	0.0162985564896399	-0.419331	-0.200521	0.175838487561	0.040208671441	0.00318435	0.0028137789999999	1.01400849225e-05	7.917352260841e-06	0.00113769	0.001684305	2.8368833330250005e-06	1.2943385361e-06	-0.000415288	-1.0608000000000004e-05	1.72464122944e-07	1.1252966400000008e-10	0.0
2866.6109217877474	23.61542700082464	8217458.176912799	557.6883924312774	3759.478829521806	32.48107918423966	14133681.069622649	1055.020504972847	3005.7812412119565	10.12316949986598	102.47856072301684	9034720.87002169	3070.2142712208256	2569.196382814885	1.940349	37.690636	0.460138242	0.323785	-0.0937361135	0.0188022623	-0.0625296195	-0.1213690889	0.0229620181	0.0574679675	0.1983718044	0.029511826	0.1102456487	0.1807237103	0.1443397506	0.0036457026	-0.1219842741	0.2375441716	-0.0627301532	-0.0813867356	-0.1254982933	-0.0740731728	-0.0157064329	0.0795322004	0.0557394563	0.1075172631	-0.0899457432	0.0079568963	0.0424189806	-0.0636103003	0.1346362228	-0.0595371973	-0.1010103933	-0.0707126107	0.0242046304	0.0534057493	0.031020947	-0.0252768289	0.095449955	0.0387262044	-0.0178202232	-0.1128505809	0.0822150039	0.0847445347	-0.0971335119	-0.0153238782	-0.0101342688	-0.0101612228	-0.1736757028	0.0262037382	0.0625065237	-0.0879639796	-0.0549748361	-0.0757784633	0.2368221624	0.0007782898	0.0408658045	-0.0791387677	0.0430793814	0.1780551629	-0.0168575418	0.0806555585	0.1260629289	-0.0438953876	0.011011059	-0.0558514388	-0.0992604611	0.0292177631	0.0520467577	0.2451698212	0.0055429311	0.0180968508	-0.0957862412	-0.0414064283	-0.0692112188	0.0280904269	-0.003122833	-0.0624032942	0.0548661151	-0.0192141069	0.1870788398	0.0257687491	-0.0444379574	-0.0923752087	0.0375339141	-0.0234079693	0.0442961129	-0.0470052859	0.036856303	0.1467532746	0.1618877137	0.0166778301	-0.0284913407	0.0218182907	0.0997291529	-0.157660192	0.0379966367	-0.1254904348	-0.0386222932	-0.1947141186	0.2464267749	0.0924721149	0.1710883458	-0.1419563644	0.047116953	-0.1246894546	0.0333895871	-0.2742638711	0.0022689037	-0.0830870752	-0.1227305815	0.1844917393	0.1290336502	0.0694765662	0.1713536765	0.0402872999	0.0856876086	0.0463991586	-0.0854908362	0.1149575937	0.1134247617	0.1108851636	0.0950953	-0.0013769	0.0090431160820899	1.895853610000001e-06	0.000349108	-0.065941692	1.2187639566399998e-07	0.0043483067438228	-0.11752	0.301811	0.0138109503999999	0.091089879721	0.00170581	-0.0014785399999999	2.9097877561000004e-06	2.186080531599999e-06	0.0008386529999999	-0.0002990370000001	8.942312736905983e-08	7.033388544088322e-07	-0.000457884	-4.2596e-05	2.0965775745600003e-07	1.8144192159999999e-09	1.0
2848.761707706628	-17.8492140811195	8115443.267295583	318.5944433136346	3736.306609468114	-23.172220053691944	13959987.079955114	536.9517822167231	3001.906573745599	-3.8746674663575504	15.01304797484964	9011443.07749704	3066.8546096657888	2567.440829556446	1.201182	23.332573	0.110531508	0.059216	-0.141215369	-0.093476378	0.1749722539	0.1010985463	0.1809849464	-0.1035496084	0.0392519456	-0.0522995453	0.099449759	0.0809506625	0.0591557721	0.1558898031	-0.1230717981	-0.0664365317	-0.1076704571	-0.0945174958	0.0264841334	-0.1192083268	-0.0501122793	0.0346714055	-0.0158185101	-0.0370787767	-0.038113545	0.08682611	0.0030555105	-0.0471529001	-0.0310576595	-0.0059341575	-0.0838517009	0.0464551977	-0.0940376093	0.1098482103	-0.1501897334	0.0114864401	-0.0410959603	0.0365720555	-0.0050536528	-0.1585726699	-0.1366406032	-0.0449649399	-0.0734942421	0.0533351404	0.0886758573	-0.0022662719	-0.0584313852	0.0287444467	0.0524946018	-0.0757658399	-0.076277079	-0.0205699163	0.0350776068	-0.0698094507	0.0093254406	-0.1255907802	0.009641811	0.1143323537	0.1501161382	0.0299246947	-0.0315047737	0.0872933609	-0.0194466247	-0.0523230867	-0.0333704048	0.1092516526	-0.0053380378	-0.0077548667	-0.0324480301	0.0007641658	-0.1818897045	0.0319185903	-0.108035512	0.0054138543	0.1118791377	0.0372038165	0.0507779701	-0.0283974024	0.0716158099	0.113637234	0.005709054	0.010941123	0.0762821893	0.0338971423	0.06085531	-0.0879174487	-0.012087206	-0.0323480469	-0.0998516396	-0.0142830682	-0.0341881332	-0.0645009138	0.0780598593	-0.1403008385	-0.1258503034	-0.0831744264	-0.0420484682	-0.0686900447	0.0869112829	-0.1558738122	0.0329173911	0.0106376439	-0.0063458922	-0.016051091	-0.05805176	-0.1200072529	-0.0142488097	-0.1418011208	-0.0456726502	0.0223924646	0.0909235598	-0.0778665362	-0.1156888225	-0.0745873603	0.1511334456	-0.0422051335	0.1136736816	0.1147048067	0.1124192083	0.108643553	0.0892932	-0.0058020999999999	0.00797327556624	3.366436440999989e-05	-0.0113849	-0.011734008	0.00012961594801	0.000137686943744	-0.0766188	0.0409012	0.00587044051344	0.00167290816144	0.00107785	-0.00062796	1.1617606225e-06	3.943337616000001e-07	0.00119697	0.000358317	1.2839107248907158e-07	1.4327371808999997e-06	-0.000402277	5.5607e-05	1.61826784729e-07	3.092138449e-09	0.0
2852.538531884814	3.7768241781859615	8136976.075887569	14.264400872930064	3713.475150308301	-22.831459159812766	13789897.69195726	521.2755273661983	3003.242303560401	1.3357298148021073	1.784174138151272	9019464.333894784	3064.278349308046	2492.171451672442	1.30183	25.287615	0.15118435	0.0714277	0.0415489717	-0.0321433399	-0.1180281295	-0.0994471264	-0.1108073166	-0.0497200426	0.099629067	-0.0920511279	0.0522019842	-0.0402061298	0.0854407647	-0.0545615866	0.0004438327	0.0189475795	0.0209681079	-0.0494387589	-0.085246449	-0.1089864813	0.0158710772	0.1269282984	-0.1930775655	0.0768463806	0.0186193148	0.0578461287	0.1032634551	0.1034822132	0.0309046461	0.0240144499	-0.0186999845	-0.0200870207	-0.1121803502	-0.1832670189	0.0620041255	-0.0810129487	0.1090224353	-0.121155786	0.0337759341	-0.0635740506	-0.1089709485	-0.1503494082	0.0968860937	0.1839506116	-0.1107254456	-0.0589999362	0.0178478938	-0.050473519	0.1668946436	-0.0059865935	0.1152770522	-0.0046899803	0.0920949198	-0.0603921007	-0.0256035124	-0.0463112049	-0.0253364849	0.1382953248	-0.0809282403	0.0236528126	0.0912614555	0.0578029779	0.1386325027	-0.0031735145	0.2126729247	0.065503396	0.1678079508	0.1109748114	0.1475896588	0.0338834912	0.1272822793	0.149382684	0.0725595885	-0.0665417218	0.0553358899	-0.0476694589	-0.0077639081	0.0116920921	0.0947254076	0.1824311994	0.1030790055	0.0698617539	0.0555512324	-0.1771871326	-0.0799308353	-0.0333024299	-0.0272687483	-0.0295397061	0.0019111309	-0.0473604011	0.0873851854	-0.018882547	-0.0192057659	-0.003102026	0.0932929129	0.21723715	-0.0301857671	-0.0228546626	0.3010381869	0.1914071981	0.0229993523	0.2375885601	0.1091026281	-0.0548203715	0.0518013783	0.1064143945	-0.1482917839	0.014168107	0.1853371661	-0.0781233451	-0.0601641267	0.0003821392	-0.2812274228	-0.042099062	-0.0507710138	-0.08880955	-0.0120330138	0.1144017065	0.1112164334	0.105973176	0.0444577	-0.0448355	0.00197648708929	0.00201022206025	-0.0378076	-0.0264226999999999	0.0014294146177599	0.0006981590752899	-0.0765462999999999	7.250000000010026e-05	0.0058593360436899	5.256250000014538e-09	0.000574708	-0.000503142	3.302892852639999e-07	2.531518721640001e-07	0.0007673019999999	-0.000429668	1.8461459022408586e-07	5.887523592038466e-07	-0.00106654	-0.000664263	1.1375075715999998e-06	4.41245333169e-07	0.0
2860.0603355385538	7.52180365373988	8179945.122920905	56.57753020541461	3749.617851474593	36.14270116629177	14059634.032096945	1306.2948475958683	3005.725155847057	2.482852286655998	6.164555477352917	9034383.712491816	3068.9417360083994	2554.9230937007333	1.106389	21.491251	0.0862529999999999	0.0386715	-0.0928785245	0.0126191674	-0.0204867723	-0.0550797638	0.0239511641	0.0816381024	0.1006358442	0.0760727918	0.0217616185	0.0596144543	0.0020444643	0.0735292188	0.0187529019	-0.0041358693	0.0148359658	-0.0705626052	-0.0690968909	-0.0537521758	-0.1048478611	-0.0186799336	-0.0634935242	-0.101910026	-0.041864512	0.0466591466	-0.0594053822	0.0180911972	0.0549078013	-0.0123926281	-0.0431144531	-0.0331327314	-0.0121861096	-0.0223691524	-0.0841287597	-0.0545558065	0.0253473017	-0.0346099454	-0.0271892702	-0.0604835087	-0.0330311328	0.1006351745	-0.0965642032	0.0502417412	-0.0726772188	0.0990096326	-0.0411161905	0.0844534054	0.1685665023	0.0061972888	0.0446008107	0.1248208945	-0.0458519563	0.1737772812	-0.0027404959	0.0006611687	0.0488810116	0.1031524588	0.0493628842	0.0270806918	0.0254300683	-0.0470684912	-0.0520237581	0.0601814691	0.0225769563	0.0244422758	0.0157217169	-0.0193314385	0.0331855455	-0.0167380611	-0.1002497749	0.0557333721	-0.0229984307	-0.0126260367	0.0533526096	-0.1123280096	0.0150675237	-0.0249975942	0.0700156903	0.0018366839	0.0249730605	-0.0105033972	-0.1778260792	-0.0008798293	-0.0180978013	0.002883633	0.0151381897	0.0068155509	-0.0190462283	0.2025280129	0.1385576921	-0.0374899625	-0.0109322664	-0.0374263776	-0.0605445726	0.0462798203	-0.0227354685	0.0379345254	0.1528292337	-0.0597261511	0.0319937559	-0.0466999822	0.0544001117	0.1275107934	-0.0857640849	0.0954863022	-0.0409883413	0.0763764239	0.0043446996	-0.0655771068	-0.1465778313	0.0671703984	-0.1552228045	-0.0285702347	-0.020612153	-0.1286062284	0.010688357	0.1140484259	0.1098185471	0.1028845713	0.0510014	0.0065436999999999	0.00260114280196	4.282000969e-05	-0.0231269	0.0146806999999999	0.0005348535036099	0.0002155229524899	-0.0547468	0.0217994999999999	0.00299721211024	0.0004752182002499	0.000676928	0.00010222	4.582315171840001e-07	1.0448928400000018e-08	0.000306269	-0.0004610329999999	2.125514270889078e-07	9.380070036100001e-08	-0.000765211	0.0003013289999999	5.85547874521e-07	9.079916624099997e-08	0.0
2846.6288899539663	-13.431445584587436	8103296.037120551	180.4037304917333	3723.634234228922	-25.98361724567076	13865451.910321612	675.1483651695188	2998.015759044713	-7.709396802344145	59.43479905599413	8988098.491480445	3061.812869410143	2524.602316005951	1.050543	20.406458	0.1153451699999999	0.064575	-0.0028651632	-0.0445534299	0.0810083712	0.0045594506	0.0174634471	-0.0836679513	-0.0571890752	0.0122739896	0.1013401225	-0.0722874409	-0.0046396392	-0.0034621332	0.017815775	0.0003426097	-0.076716377	0.0138303223	0.0444785963	0.0211245605	-0.0213369982	0.0194186363	0.004627099	-0.0108282229	0.0640395233	-0.0345695804	-0.0265820532	0.0115142464	-0.0939715627	-0.0419112992	-0.0069207169	0.026537767	-0.0741430008	-0.0588150621	-0.0708405819	-0.0562785714	0.0212423653	0.0152134005	-0.0517637583	0.0338768988	-0.0497800838	0.0086075921	0.0468167984	-0.0636345988	-0.0400165636	-0.0426531778	-0.0383626049	0.0315835779	-0.0096587006	0.0567689015	-0.0057148154	0.1222710001	-0.1661085463	-0.0442875085	-0.1702199307	-0.0747700045	-0.0222555228	-0.0730810076	0.0224203696	-0.076200698	-0.0334765057	0.0134182262	-0.0054000669	-0.0502232018	0.0140751623	-0.0603520309	-0.0199799449	-0.0459442195	0.0481841235	0.0108527679	-0.0150037366	0.0585324136	-0.0418126284	-0.0455482619	0.1081018542	0.058474293	-0.0707132894	-0.0325103012	-0.0899735817	0.0140344138	-0.0253646104	-0.0719524968	-0.0259835679	0.013410548	-0.0092473019	-0.0273014857	0.033428556	-0.1685170391	0.0123961041	-0.0799004069	0.2032986504	-0.0244186681	-0.017746979	-0.0009165162	-0.0851046911	0.1005635765	-0.0673406437	-0.0371602629	0.195261981	-0.0549891786	-0.0270423787	0.1211965984	0.0148074577	0.0206961813	-0.1081522035	0.0020688148	-0.0526738886	-0.1226082289	0.0590343358	0.0346110344	0.111166404	-0.0696453587	-0.0405034678	0.1271228621	-0.1235876424	-0.0363817641	-0.142352413	0.1136451198	0.1082280018	0.0993899282	0.0522491	0.0012476999999999	0.00272996845081	1.5567552899999935e-06	-0.0182303	0.0048965999999999	0.00033234383809	2.3976691559999976e-05	-0.00487263	0.0498741699999999	2.37425231169e-05	0.0024874328331888	0.00146954	0.000792612	2.1595478116e-06	6.28233782544e-07	0.000626005	0.000319736	1.02231109696e-07	3.91882260025e-07	-0.000691025	7.418600000000007e-05	4.775155506249999e-07	5.5035625960000105e-09	0.0
2843.25607466492	-3.3728152890462297	8084105.10611897	11.375882974024002	3709.5384274077032	-14.095806821218956	13760675.344414417	198.69176994112289	2996.2551372065614	-1.7606218381515646	3.099789256976194	8977544.84723671	3059.766627168754	2470.828823149417	1.041783	20.236296	0.27610449	0.123407	0.1084727046	-0.0570533683	-0.0869953099	-0.0585166943	-0.1689512508	-0.038677357	-0.0596873533	-0.0445949442	0.0452733372	0.0427976746	-0.1590956578	-0.1227835965	0.0015703447	0.1015125546	-0.042141176	0.0309473958	-0.0884158964	0.2726658866	0.0549388865	-0.0789475639	-0.0005174418	-0.0015684754	0.1670754506	-0.0837797255	0.1322380631	0.0043195808	-0.0352144316	-0.0572677467	-0.0185505331	-0.0055100109	0.0311324972	-0.0034936735	-0.0418363632	-0.1699574946	-0.0895875976	0.120879529	0.123881388	-0.1715567861	0.0466431946	-0.0814455431	0.1395963111	0.0733629772	-0.1573629879	-0.0106623714	-0.1354098638	-0.0213170024	-0.1543777109	0.0788782202	0.2428687443	0.0258494624	0.0573399118	-0.0543504896	-0.0221906206	0.0006213606	0.0021213905	-0.1122317221	-0.1213082783	-0.226715747	-0.0571764171	-0.1516031898	0.072522232	-0.0266366129	0.0081792328	-0.0363105817	0.0620518012	0.0690551268	-0.0206039905	-0.0477485595	-0.0543652366	0.1735056086	0.0788322517	-0.2028395844	-0.0785239162	0.1251772329	0.058690932	0.0376771866	0.0290111653	-0.1022617875	-0.0725835755	-0.0166817503	-0.0123520839	-0.0909711044	-0.0205417566	0.1192437536	-0.1539387642	0.0512696758	-0.1285291626	-0.132356067	0.010554499	-0.07892861	-0.1008225377	0.055927022	0.009359112	0.2448089082	-0.1567647544	-0.0641248441	-0.0009202314	-0.0391237482	-0.1060316646	0.1277741741	0.0114905274	-0.019542027	-0.1143189296	-0.2097593859	-0.157411291	-0.1406370562	0.0924710866	0.1029334374	0.1834751685	-0.2568187276	0.233616876	-0.1123328296	-0.0390265505	-0.0555199214	-0.0488381807	0.1131919653	0.1064475877	0.0955030384	0.00713789	-0.04511121	5.09494736521e-05	0.0020350212676641	0.0396852	0.0579154999999999	0.0015749150990399	0.0033542051402499	0.0500565	0.05492913	0.00250565319225	0.0030172093225569	0.000773307	-0.000696233	5.98003716249e-07	4.847403902890001e-07	0.00191723	0.001291225	1.667262000625e-06	3.6757708729e-06	-0.00106654	-0.000375515	1.1375075715999998e-06	1.41011515225e-07	0.0
