global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2840.8008856311703	n/a	8070149.671802842	n/a	3676.0335743445903	n/a	13513222.839708664	n/a	2985.30233763565	n/a	n/a	8912030.047092877	3055.0774288723355	2450.4339639570294	n/a	n/a	n/a	n/a	-0.0603225126	0.0757366028	-0.0762262442	0.1192726013	0.0605466001	0.0807635521	0.0080290191	-0.2403038564	0.0807555381	-0.0997989237	0.1007220123	-0.0757155821	0.0371489943	-0.1372132938	0.1246198535	-0.0665243855	0.0258107977	-0.1833046936	0.0354565503	-0.0334575346	0.1506445164	-0.0103244175	0.1069941724	0.0062095643	-0.0677808627	0.0600120176	-0.0913064	0.0988327207	-0.0800706674	0.0381219534	-0.0801430763	0.0730553351	-0.0174806704	0.0360388392	-0.0215523987	0.1525129992	-0.1510818811	0.0163488797	-0.054812855	0.0318396954	-0.0383373477	0.0638703997	-0.1579872203	-0.0800196813	0.0748258661	-0.1120842153	-0.0193817795	-0.0260369487	0.0689929997	0.061614994	-0.0443029997	-0.0585338444	0.103596899	-0.0899352756	0.1371737849	-0.0541915439	0.1767805035	-0.053108293	0.0145368689	-0.0798438681	0.0660149314	-0.1703010252	0.01114964	-0.0016597587	0.0073977801	-0.0846782987	0.0944112659	-0.0178167287	0.0256924671	-0.0477906161	0.028353033	-0.1386641184	0.0279416239	-0.004920696	0.096149605	-0.1342573715	0.1186624163	-0.0235216059	0.018227948	-0.0398838912	0.0557780609	-0.0043068795	-0.0047107498	0.0649808526	-0.0624998491	0.1402728903	-0.0700974732	-0.0451945856	-0.0242825273	0.1551862145	-0.055237871	-0.1147125088	0.0364048517	0.2336205579	-0.1237698266	0.1210251375	-0.0232185643	0.0278726544	-0.0748139898	0.0515552545	-0.0022712066	0.1269358231	-0.0831159995	0.1133076425	-0.1003585209	0.0287443065	-0.0253475195	0.0597708798	-0.1051714851	0.0453792165	-0.0181916298	0.1035233534	-0.0202099516	0.0122079487	-0.0389945169	0.0455818413	-0.1662348143	0.1154637225	0.1154447293	0.1154130763	0.0433763	n/a	0.00188150340169	n/a	0.0469697	n/a	0.00220615271809	n/a	-0.163359	n/a	0.026686162881	n/a	-0.000283047	n/a	8.0115604209e-08	n/a	0.000234361	n/a	n/a	5.492507832099999e-08	-0.0007842259999999	n/a	6.150104190758432e-07	n/a
2856.3463385872165	15.54545295604612	8158714.405960597	241.66110760864305	3677.950691994945	1.917117650354612	13527321.292746097	3.6753400853011886	2991.991475837891	6.689138202240883	44.7445698886784	8952012.9914866	3059.7675076273576	2497.311478466897	1.036224	18.566603	0.09940557	0.0496589	0.0591017089	-0.0554888931	-0.179239964	-0.0111090385	-0.0336608504	-0.0150519414	-0.0688036052	-0.3135397931	-0.1278588584	-0.0386355126	0.0474631686	-0.1439250837	-0.0450968643	-0.0508338275	-0.0426073121	-0.1663327326	0.0783303712	-0.1646412454	0.0069762906	0.0475650745	-0.0478577701	-0.1498685125	0.0797257617	0.0687808221	0.0553214083	-0.0362449804	0.031703356	0.0511117357	-0.0683541549	-0.0244708672	0.0059940666	0.0703413113	-0.0399638915	0.1028153829	-0.0129365754	-0.0506586479	-0.0476260882	-0.0030266095	-0.0097965399	0.0461405673	0.0392148524	-0.0653558938	0.0851311739	0.1843196578	-0.0386231482	0.0541128719	0.0482900193	0.0314793192	-0.0144113689	-0.0154765055	0.0255698153	0.1268895799	4.05931e-05	-0.050981368	0.0323813064	0.0790694043	0.2072513502	-0.1773270889	0.1475296616	-0.0296774385	-0.0954223113	0.0159003405	-0.0312833035	0.0832050285	0.0176016557	0.0388279842	0.0753778244	-0.0652221238	-0.0037838066	-0.0428890998	-0.0934070425	-0.0521493244	-0.058686867	-0.0945160527	-0.0476916588	-0.004514991	-0.0055310205	0.0361847305	0.048996626	0.0566434615	-0.01136707	0.1330911548	-0.0611118374	0.0235339792	0.0345189779	-0.0050307436	0.0236733228	0.161729518	0.0713905406	-0.0784522141	0.0648294656	-0.0004967496	-0.0128111158	0.3121857152	-0.1110414443	-0.0323532525	-0.0111458861	0.0654230076	-0.0345665699	-0.0327297204	-0.0053010487	0.0469206181	0.0276719343	0.085148436	-0.0176966369	-0.0616834514	-0.014178975	0.2194007005	-0.0902764455	0.064870949	0.0749698257	0.0964308452	0.0635284284	0.017171166	-0.0162825901	0.0158365207	-0.1033903499	0.1154130763	0.1152422001	0.1149575937	0.00646133	-0.03691497	4.174878536890001e-05	0.0013627150101009	0.0402331	-0.0067366	0.00161870233561	4.538177956000003e-05	-0.186124	-0.022765	0.034642143376	0.000518245225	-0.000480551	-0.000197504	2.3092926360100002e-07	3.9007830016000015e-08	0.000640985	0.0004066239999999	1.65343077376e-07	4.1086177022499993e-07	-0.0008398779999999	-5.5652e-05	7.05395054883832e-07	3.097145104e-09
2859.540963320428	3.19462473321164	8176974.520907522	10.205627186047542	3720.301375869484	42.3506838745393	13840642.327296378	1793.580424641163	2999.84194446896	7.850468631068907	61.62985772739692	8999051.69179531	3069.4372621279645	2549.9352113327363	0.965651	17.302092	0.0822352	0.0450221	0.1695184692	-0.0812443216	-0.0517058833	0.0919705432	-0.1516033834	-0.0622075914	-0.1488290997	-0.1106169892	-0.0415121918	-0.1290219878	-0.0186769271	-0.1273598297	-0.2267938533	0.0078161077	-0.0104319135	-0.1493446938	-0.027385518	-0.016378315	0.1369183386	-0.018300816	0.0075541973	-0.0719031289	0.0084970124	-0.0210439321	0.0535270842	-0.0329689543	0.0229315802	-0.0168883341	-0.121724445	0.0669137273	0.023812829	-0.0265480278	0.0004162733	-0.0609510692	0.0541432318	0.0341761537	0.0068832973	-0.0347960948	-0.0203084005	0.0653694304	0.0792990926	-0.0216877799	-0.0272250605	-0.0988683046	0.0154906705	0.0556993707	-0.0026873796	-0.2194945683	0.098594551	0.0543087233	-0.0755901238	0.0322453792	-0.0544232148	-0.1407650481	-0.1607947083	0.0886965289	0.1771159681	-0.0888722812	-0.0005870516	-0.0014910303	0.007910715	0.054459092	0.1001921109	-0.0576111737	0.0218171737	0.0023210513	0.0009000317	0.0067588238	-0.0409272694	-0.0987213369	-0.0370289717	0.0361358112	-0.0530750924	-0.0993211434	-0.0625516051	-0.0153914748	-0.0252345027	-0.0540506426	0.0058301055	0.0221044294	-0.0708084552	-0.0447818469	-0.0638458297	0.1360439196	0.1198733632	0.0184922167	-0.0575071477	-0.0847267168	0.0963391165	0.0494054613	-0.0262020023	0.0258244287	-0.0446677878	0.1593381294	-0.1681978667	-0.0327726708	-0.1406818624	-0.0047399638	-0.0044060505	-0.0297540787	-0.0022186659	-0.0060371168	-0.0184593163	0.007215753	-0.062675839	-0.211315685	-0.0382055503	0.0615469414	-0.0933324853	0.0278038499	0.0460748237	-0.0215768965	0.023629592	-0.0227599134	0.0722656099	-0.0441150956	-0.1180892718	0.1153118061	0.1148374968	0.1140484259	0.00635178	-0.00010955	4.03451091684e-05	1.2001202500000171e-08	0.040225	-8.100000000003937e-06	0.0016180506249999	6.561000000006379e-11	-0.151021	0.035103	0.0228073424409999	0.001232220609	-0.000267012	0.000213539	7.129540814400001e-08	4.5598904521e-08	0.000116546	-0.0005244389999999	2.750362647209999e-07	1.3582970116e-08	-0.000637565	0.0002023129999999	4.06489129225e-07	4.0930549968959544e-08
2850.921851350036	-8.619111970392169	8127755.402505117	74.28909115815758	3706.295723317945	-14.005652551539242	13736627.988684889	196.1583033944377	3000.385041965741	0.543097496781229	0.294954891010037	9002310.400051761	3071.8116679225145	2514.499695010149	1.065913	19.098553	0.0898830899999999	0.0505224	0.0098564774	0.0206651444	0.0593603599	0.1627440394	0.0229404833	0.0387061252	-0.0881966982	0.0571967304	0.1883578008	-0.0726976374	-0.0988333905	0.1423621156	-0.2100178341	0.0644570519	0.1372322666	0.0096769664	-0.1089917192	-0.0592166148	-0.0699188995	-0.11667309	-0.0498766877	-0.0034909441	-0.0894799798	0.1254887824	0.0427434684	-0.0985288055	-0.0253438991	0.0107210109	-0.1008171105	0.1058836278	0.0390644125	0.0285822064	0.011329318	-0.0222272804	-0.1159557032	-0.021222873	-0.0814151433	-0.0357151747	-0.1104813918	0.0132004892	0.1366848748	-0.1529499817	0.1203254231	-0.0327617745	0.0055066714	-0.0551243283	0.0509987491	0.1029614616	0.1170331233	0.0203613167	-0.0132590074	0.0033660133	0.0977924929	-0.1400012652	-0.1900128987	-0.059826419	0.108694392	0.0804332698	-0.048174534	0.0615403948	0.0613972255	-0.0687641745	-0.0723905446	0.0112311316	-0.1820015763	0.0455495362	-0.0356201613	-0.0811225808	-0.1250867171	-0.1512863069	-0.0472223301	-0.0729626524	-0.049249945	-0.02802025	-0.0405586196	0.1066615206	0.034837183	-0.0470164944	-0.003677439	0.1660146885	-0.0485547026	-0.0403512964	-0.1230260347	-0.1899942837	0.0653245917	-0.0029604441	0.0623749604	0.026351877	0.1020911925	0.0519518163	-0.1656985467	0.0589936205	-0.0530264663	0.1042714524	-0.1333342766	0.0942737141	-0.0854120176	0.0059129202	-0.0913498451	0.0200799425	-0.0044485881	-0.0131018312	-0.0004196499	0.083141939	0.017150973	-0.0764038235	-0.0473899401	-0.0036245669	-0.1465161144	-0.0124733176	0.0198501827	0.0406090747	-0.0472867308	-0.1417218274	0.0697100722	0.0783782388	0.044478543	0.1151599564	0.1142313295	0.112689161	0.0313436	0.0249918199999999	0.00098242126096	0.0006245910669123	0.0293959	-0.0108290999999999	0.00086411893681	0.0001172694068099	-0.108805	0.0422159999999999	0.011838528025	0.0017821906559999	-8.98126e-05	0.0001771994	8.06630311876e-09	3.139962736036e-08	0.00017627	5.972399999999999e-05	3.566956175999998e-09	3.10711129e-08	-0.000637565	0.0	4.06489129225e-07	0.0
2843.703230138284	-7.218621211751724	8086648.061098912	52.10849219875193	3689.516940195912	-16.77878312203302	13612535.251992604	281.5275630562201	2991.1349508255216	-9.25009114021941	85.56418610236564	8946888.294049995	3060.810980525747	2501.460267238751	0.984543	17.640594	0.0592683869999999	0.0343868	0.0244187102	0.0910515179	0.0285335769	0.0995545121	-0.0391579838	0.04222716	-0.0014259164	-0.0542313083	0.164593322	-0.02676516	-0.1021826633	0.0030114924	-0.1246557757	-0.1333659586	0.2054845504	0.0413207741	0.0687766706	-0.0797157097	-0.0084665617	-0.0712220628	-0.0571342503	-0.1525386467	0.0128076466	-0.0659380014	-0.1315300645	-0.1431965141	0.1097704759	0.0802551092	-0.0187019732	-0.2039439242	0.1998336963	-0.0940738215	0.2544186955	-0.1429179219	-0.030966316	-0.0712247142	0.0735165862	-0.0882704191	0.1836770082	0.0129211565	0.0046800701	0.0690090364	-0.0554945511	0.0668138873	0.055967209	-0.099727693	0.0778163965	-0.0177290939	-0.071396276	-0.0789745034	-0.0693874841	0.0216797268	0.0733538942	-0.1266527372	-0.0276725446	-0.0144027441	0.1090980175	0.0907694076	-0.1404529154	0.0580755729	-0.0426069347	-0.0701189343	0.0618049915	0.1721042652	-0.0228463413	0.0702037448	0.1771665512	0.1294330631	-0.1833003682	-0.0067425569	0.0077332148	0.1896912443	0.1584734016	-0.1047586541	-0.0755279515	-0.0787343648	-0.0702738696	-0.0269398918	0.1628983591	0.0001638235	0.0519696669	-0.0176137824	0.0595569172	0.0432365537	-0.1364621047	0.0110276779	0.0272326801	0.0849241366	-0.2852333113	0.0652246905	0.0955134405	0.0804593119	-0.0195019721	0.0485965688	-0.1495305243	0.1468334815	0.0167134349	0.1175680926	-0.0186927279	0.0939055938	-0.0726767852	0.0440241578	-0.0931762854	0.0138879871	-8.1963e-06	0.0196094793	-0.0910810096	0.0005031704	-0.1083412219	-0.0758181155	-0.0456111253	0.0177294341	0.1737806884	0.1097589883	0.0266653983	0.0075145383	-0.0861619239	0.1149575937	0.1134247617	0.1108851636	0.000158688	-0.031184912	2.5181881344000004e-08	0.0009724987364477	0.01924	-0.0101558999999999	0.0003701776	0.0001031423048099	-0.103233	0.0055719999999999	0.010657052289	3.104718399999993e-05	-0.000229063	-0.0001392504	5.2469857969e-08	1.939067390016e-08	6.84089e-05	-0.0001078611	1.163401689321e-08	4.679777599209999e-09	-0.000637565	0.0	4.06489129225e-07	0.0
2838.271100173933	-5.432129964351134	8055782.838082548	29.50803594960145	3676.176673667993	-13.340266527919084	13514274.936020669	177.9627110359183	2985.445881373896	-5.689069451625528	32.365511225418786	8912887.110612359	3055.580794077068	2483.353717357417	1.036687	18.574898	0.04184444	0.0196015	-0.0359392944	0.1441132773	-0.0653102284	0.0462745959	0.0140570637	0.1736458619	0.0593751446	-0.1356750025	0.0375100615	-0.0374933497	-0.0575688576	0.0441243348	-0.0066273015	-0.2217874396	-0.0440928097	-0.0665661274	0.052982363	-0.0229089663	0.1068916948	0.0380035264	-0.0001610621	0.0255403455	-0.0390755991	-0.0659947833	0.0277313744	0.0068032566	-0.0272745547	0.0078909128	0.0396292187	0.0242477644	-0.018602415	-0.0001640074	-0.0139819276	-0.1041323964	0.0288524049	0.1423419382	-0.0416333325	-0.098292525	0.1154285904	-0.1938181864	0.0743783124	-0.2162329953	0.0820257156	-0.0705125297	0.1152817112	0.0873692332	-0.0209921464	0.0267245811	0.0545940845	-0.0353384257	0.1011028101	-0.0528698275	-0.1563473074	-0.1084133639	0.1885150915	0.0948863632	0.0841508269	0.0196472712	-0.0422812353	0.0819121628	-0.0697457643	0.0137158656	0.0668185873	-0.0444827855	0.0249698311	0.0490600856	-0.044361483	0.1329777847	0.0246261445	-0.0234723553	0.0295578611	0.0445600358	-0.0355096297	0.0632318826	-0.0386399935	-0.0469197584	-0.0091007282	-0.1792516778	-0.1274845322	0.1273952227	0.1796016974	-0.0328269187	-0.0693763464	-0.00939182	-0.045737362	-0.1463529547	-0.0098467522	-0.0796424462	-0.0110913872	-0.0070454231	0.038283168	-0.0355647554	-0.0092061396	0.100467045	-0.0679059181	0.0279892521	0.1065706256	0.0404037617	0.0340469422	-0.052429712	-0.0165951164	0.1056759396	-0.1625142638	-0.2013338151	-0.0749644947	-0.0508543548	0.055238481	-0.0673285678	-0.0101421853	-0.0055568518	0.0206301377	-0.137330242	0.2916406634	0.0980074369	0.0779464007	-0.0638162149	-0.0708089986	0.1147048067	0.1124192083	0.108643553	0.000160653	1.964999999999985e-06	2.5809386409e-08	3.861224999999943e-12	0.0109603	-0.0082797	0.0001201281760899	6.855343209000002e-05	-0.0950419	0.0081911	0.00903296275561	6.709411921000011e-05	-2.62654e-05	0.0002027976	6.8987123716e-10	4.112686656576e-08	-0.0	-6.84089e-05	4.679777599209999e-09	0.0	-0.000401338	0.000236227	1.61072190244e-07	5.5803195529e-08
2856.395628894384	18.124528720451053	8158995.988766944	328.4985413384551	3676.293942788616	0.1172691206229501	13515137.153784266	0.01375204665168	2985.8645742975305	0.418692923634353	0.1753037643014822	8915387.256044973	3051.6905021072143	2457.1071945992176	1.251235	22.419064	0.081419427	0.0396679	-0.0965642641	-0.1023662612	0.0200406991	0.0176871268	0.1273785279	-0.1159236326	-0.0218178637	-0.0791663345	-0.0467159975	0.0971252495	0.1041496122	-0.0718685138	0.1224747064	0.0004529792	-0.0208384035	-0.1472831421	0.0097523056	-0.0932562521	0.023358394	0.1136457977	0.0962412764	-0.0008410232	0.1054684964	0.027094933	0.0185014951	0.0601404598	-0.0369017308	-0.1098264811	0.1234442833	0.0923583752	-0.0143794855	-0.0649490398	-0.1147712119	0.0815140864	0.0512928836	-0.0797416443	0.031235467	-0.0792526346	-0.0053956644	0.123439473	-0.0093698359	-0.0316502579	-0.001872016	0.0257182098	-0.0405928013	-0.0290013633	0.0333349644	-0.0325848464	-0.133596995	0.0828494835	0.0092755079	0.1051780611	-0.1493615454	0.1086359249	0.0874059862	-0.0559503772	0.1597392427	-0.1109014585	0.0211037196	-0.0766054648	-0.0569377128	-0.0423142441	-0.0271958015	-0.094373549	0.0011448458	0.0208778728	-0.0332508491	-0.0008690688	0.1393119551	0.0428127095	0.1352873679	0.0750978204	-0.0562119241	0.1106200509	-0.0464264644	0.0745340487	-0.0458196616	0.0798059478	-0.0053328385	0.0135258008	-0.0210653219	0.0801138846	-0.0342786555	-0.018555142	0.0143018645	0.0729170788	-0.0923360108	-0.1295054215	0.0477767585	-0.1705675192	0.0236381354	-0.094378465	0.0410211789	0.1404259237	0.0966159239	0.0357798679	-0.1255264091	0.0419078608	-0.0698872332	-0.0004139278	-0.0597143748	-0.0117103738	0.0192125929	0.0954622281	0.0171214947	0.1058701591	0.0604140938	-0.0756265772	-0.0198622431	-0.1110494939	-0.0637987739	0.0609451703	-0.0973072724	0.0538770008	-0.1306450294	0.0331355097	-0.0213502078	0.1144017065	0.1112164334	0.105973176	0.015352	0.015191347	0.0002356839039999	0.0002307770236744	0.0133306	0.0023703	0.00017770489636	5.618322090000003e-06	-0.108771	-0.0137291	0.011831130441	0.00018848818681	-0.000572525	-0.0005462596	3.277848756250001e-07	2.9839955059216013e-07	0.000435327	0.000435327	1.89509596929e-07	1.89509596929e-07	-0.000380351	2.098699999999998e-05	1.4466688320100005e-07	4.4045416899999916e-10
2859.7689570917405	3.3733281973563862	8178278.487945581	11.379343127079686	3720.561227709454	44.26728492083839	13842575.84913488	1959.592514262686	2987.793366297177	1.9287919996463645	3.7202385778998206	8926909.199689416	3058.768291160281	2612.3465336205086	1.345422	24.106668	0.123509675	0.0537581	0.2026634493	0.0550122466	0.0342315557	-0.1233950292	-0.1959750572	0.0105074424	0.0524963489	-0.1383507108	0.0014676038	0.073790088	0.0531588153	0.0778258026	0.0259029449	-0.1040851529	-0.1841804399	-0.0138215953	0.0650834887	-0.0916657562	-0.023588863	0.2129470917	0.0027826694	0.0977054265	0.0101201527	-0.0129214993	-0.0567336322	-0.0050562691	-0.1691657174	0.0627782509	0.1743085893	-0.1539348363	0.0896864387	0.0867891354	0.0505910123	0.0705644888	0.0627265053	-0.1043737989	0.0293010761	-0.1596356578	-0.0050599468	-0.0417724525	-0.0382786471	-0.0005473644	-0.0084700993	-0.1131883618	0.0711748059	0.0571370236	-0.032739526	0.0049411939	-0.0281210301	0.0662339838	0.0859309024	-0.1073398128	0.0017997229	-0.068711683	0.1114921998	0.1496404348	-0.0519366237	-0.1042489956	-0.0126672153	-0.1350306516	-0.1587858964	-0.0082437267	-0.0837924417	-0.034830613	0.0290179758	-0.112675913	-0.0194660711	-0.0107656191	0.1224825734	0.02626027	-0.002507089	0.0633888536	0.1048242955	0.1352917123	-0.0550672875	-0.1545332144	-0.0343489945	-0.0129140927	0.1827804048	-0.0409964496	0.0420914837	-0.0055714955	-0.0087405997	-0.2276083941	-0.0187005677	-0.0572737768	-0.0380431943	-0.1393688384	-0.0575386951	-0.0043300025	-0.0235456292	-0.0420947796	-0.0080973669	-0.0090880514	-0.1309414587	-0.1613543232	0.0901684175	0.0821395228	-0.1607275975	0.0246826038	0.058741502	-0.018768052	0.0569807295	0.0154421555	-0.0330755372	0.0166100807	0.0144727925	-0.0241324805	0.0810764448	0.0357123902	0.0143911579	-0.134244172	0.1529985661	-0.0048628126	-0.0522256142	-0.0768713861	-0.0243950302	0.1140484259	0.1098185471	0.1028845713	-0.0196869	-0.0350389	0.00038757403161	0.0012277245132099	0.0101559	-0.0031746999999999	0.00010314230481	1.0078720089999994e-05	-0.0808977	0.0278733	0.00654443786529	0.00077692085289	-0.00027488	0.000297645	7.555901440000001e-08	8.859254602500003e-08	-0.0	-0.000435327	1.89509596929e-07	0.0	3.51325e-05	0.0004154835	1.2342925562500002e-09	1.7262653877225004e-07
2834.18008266375	-25.588874427990504	8032576.7409679005	654.7904944914663	3668.551597807246	-52.00962990220842	13458270.825774096	2705.001602564692	2984.348885069337	-3.444481227839788	11.864450928940691	8906338.267814595	3056.279108172376	2518.798415755567	1.184583	21.224833	0.114014365	0.0653498	0.0254893066	0.2020819843	-0.0174124195	0.071127197	0.0248773861	0.2239537201	0.0099549996	-0.1130357717	-0.0553122168	0.0942236007	0.0796047529	0.1250890391	0.0045530617	-0.1737003511	-0.0290636797	-0.0125068418	0.0547249487	-0.0046971203	-0.0170367291	0.0854526247	0.0777832617	-0.0385195296	-0.0245541245	0.0049793304	-0.041805554	0.0139177538	-0.0908740132	-0.0068175407	-0.0688102113	0.0269338319	-0.0439585394	0.192863111	0.1418989728	0.0196544872	0.1237967984	-0.0924443474	0.0498939258	-0.0602749387	-0.1007744269	0.0707098835	-0.1448393132	-0.0990459814	-0.0021584664	0.0015157895	0.0243874133	0.0529008512	-0.064707839	-0.0759035967	-0.0123994073	0.0396220677	-0.0927730446	0.0682152562	0.029993853	-0.1063248133	0.178933216	0.0414295539	0.0273906032	0.0120867652	-0.0538798133	0.0262181888	-0.0975382488	0.0469140084	-0.0518367773	-0.0775966012	0.0905227575	-0.0096328199	0.0225954024	0.033729162	0.016741286	-0.1714872099	-0.0317014154	-0.0321554377	-0.1172609737	0.1138004423	-0.0101344186	0.0165354215	0.117448813	-0.0522222334	0.1366266842	-0.0705564037	-0.0284628993	-0.0104688337	-0.0779552447	-0.0685586453	0.0007806463	0.0612908234	-0.0432978404	0.0057791522	0.0477142268	-0.0004730868	0.0668403404	0.0479938691	0.0175849929	-0.0146670245	-0.1639670028	0.0019858061	0.1132627842	-0.0333022772	0.0654827218	0.0701511327	-0.0574516331	0.0566529399	0.0435932272	-0.0186265244	0.0186286506	0.0302629204	0.1011921536	-0.1878023728	-0.008044293	-0.0013082778	0.0714815723	-0.0640697035	-0.008579346	-0.1084561143	0.0029570662	0.0047298001	0.0917637008	0.1136451198	0.1082280018	0.0993899282	-0.0219298	-0.0022428999999999	0.0004809161280399	5.030600409999996e-06	0.00948006	-0.00067584	8.98715376036e-05	4.567597056000006e-07	-0.031818	0.0490797	0.001012385124	0.00240881695209	0.00056932	0.0008442	3.241252624000001e-07	7.126736400000001e-07	0.000324752	0.000324752	1.05463861504e-07	1.05463861504e-07	0.000106499	7.136649999999999e-05	1.1342037001e-08	5.093177322249999e-09
2842.815345492731	8.635262828981013	8081599.088568956	74.56776412558116	3671.319045733128	2.767447925882152	13478583.535562806	7.658768022469426	2987.5695707131927	3.2206856438556315	10.372816016537763	8925571.93985141	3054.598535681802	2425.125019161036	1.165312	20.879538	0.118677572	0.0562121	-0.138764802	-0.0161213725	-0.1035672392	0.0583166162	0.1483923784	-0.0044982994	0.0257328377	0.0463027157	-0.0249098211	0.0912142941	0.1224169262	-0.0472702859	0.0870830176	0.0090352251	0.0675959367	-0.067319096	0.02852693	-0.0441149244	0.0114263109	0.0698057463	-0.0037314461	0.0111718145	-0.0493102313	0.0069516988	0.1059140301	0.0206941235	0.0115494917	0.0678786154	0.1173963313	0.1220080226	-0.0976882596	0.0685979003	0.0442209862	0.0391335324	0.0200358899	-0.0251477296	0.0438360733	-0.1289975124	0.0335347647	-0.0243840014	0.0027740351	-0.1275661921	-0.1025338651	0.1698915011	-0.0942555812	0.0282461754	-0.0158460878	0.0626752937	-0.0120414918	-0.0358056338	0.0966581022	0.0122673146	0.0411377623	0.04612814	0.0988158408	-0.0879773748	0.0996397551	-0.020892121	0.0036902042	0.0324287619	-0.0866805521	0.0342519976	-0.0188216661	-0.0207353919	-0.0242536917	0.0562666432	-0.1718964697	-0.0044546485	0.1022834444	0.0365665966	-0.0086444194	-0.0492586604	-0.0704739068	0.0592093199	0.024108469	-0.0180444903	0.0033652922	-0.0004291175	0.0819838062	0.0433082743	0.085679156	0.0361878826	0.0317730173	0.0188791453	0.0108657731	-0.0036489984	-0.0497503348	0.1218242937	0.0633600101	0.0923996527	-0.0110360622	0.094675155	0.062585874	0.0889582885	0.075609873	-0.0161571752	0.0084086809	-0.022396626	0.102908199	0.0569903721	-0.0503921615	0.109230843	-0.0564561991	-0.0305817046	0.0423635533	0.0988213083	0.0477081962	0.009638559	0.0391155936	-0.0888097938	0.016203778	-0.0484750578	-0.0664553688	0.0156238518	-0.0072512135	-0.0263075843	0.0187065209	0.1131919653	0.1064475877	0.0955030384	-0.00348987	0.01843993	1.21791926169e-05	0.0003400310184049	-0.000719702	-0.010199762	5.179709688040001e-07	0.0001040351448566	-0.0655376	-0.0337196	0.00429517701376	0.00113701142416	-0.000242425	-0.000811745	5.8769880625e-08	6.58929945025e-07	0.00049491	0.000170158	2.8953744964000002e-08	2.449359081e-07	-3.79636e-05	-0.0001444626	1.4412349249599995e-09	2.0869442798760002e-08
