global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
3041.3107090444046	n/a	n/a	9249570.82894818	3355.00212044526	n/a	11256039.228192192	n/a	3269.30117868786	n/a	n/a	10688330.196969831	3258.3544502674445	2439.041384378076	n/a	n/a	n/a	n/a	-0.1142439837	-0.0229552834	0.0307240118	-0.0632010946	-0.0191086959	-0.0930650004	0.0286692959	-0.0384172575	0.0154686822	0.0673065007	-0.0766509756	0.01309103	-0.0325148472	0.2832600625	-0.0518965446	0.0281011163	-0.1608144155	-0.1161418894	0.0051747659	-0.0510406754	0.0324408022	-0.0206747312	0.0968689144	-0.0492918476	-0.1122669024	0.0798750445	-0.0747702775	0.0199470428	-0.0793586825	0.030909623	-0.1319757571	0.050588321	-0.0106288554	0.0844470388	-0.0498883178	0.0386614122	-0.0630953525	0.0986444776	-0.0793488202	0.0428148855	-0.1651534073	0.0261648064	0.0059655096	0.0554473344	-0.1285345727	0.1377928401	-0.0137363043	-0.0379220368	-0.0166548146	-0.0252523381	0.077931032	-0.1915399649	0.2186693433	-0.0263270752	0.1130966729	-0.123841626	-0.0807010172	0.0537404048	-0.0166180156	0.111231426	-0.0378912982	0.0687800558	-0.0072033882	0.0237967803	0.1005976945	-0.1243017886	0.0409908004	-0.0050238682	0.0073484338	-0.1542544838	0.0101480392	-0.0058464173	0.023939071	-0.0119380868	0.0406328979	-0.1969517098	0.1181836134	-0.0565484209	0.0109252474	-0.1598584029	-0.0574196001	0.0213923448	-0.1095968563	0.0985723212	0.0495893371	-0.0128848063	-0.0264472534	-0.1435212738	0.1261421703	-0.164917557	0.1868484654	-0.0054061953	0.0292910473	-0.1431114868	-0.059103204	0.0732772317	-0.0624680346	0.0581652332	-0.1094176154	0.1506520819	-0.0975556578	0.1350786069	-0.0442868855	0.1396560709	-0.0579408208	0.0804111909	0.0282398442	-0.03937353	0.001534809	0.0457103496	0.1154637225	0.1154447293	0.1154130763	-5.37317e-06	n/a	2.88709558489e-11	n/a	-0.0367155	n/a	n/a	0.00134802794025	-0.240237	n/a	n/a	0.057713816169	-0.00113639	n/a	1.2913822320999998e-06	n/a	-0.000150845	n/a	2.2754214025000004e-08	n/a	0.00143971	n/a	2.0727648841000003e-06	n/a	0.0	0.0	0.0
3044.5806318118134	3.269922767408844	10.692394904818707	9269471.22360362	3380.425970305911	25.42384986065099	11427279.74071866	646.3721417369234	3271.799970536258	2.498791848398014	6.243960701620362	10704675.04720106	3264.1600182086863	2447.0448735435803	1.007283	15.389952	0.12711628223	0.116964	-0.087672571	-0.0029954138	0.0117858635	-0.1034369214	-0.0837335002	-0.1036400078	-0.0108432465	0.0584715684	0.019872289	0.0075167801	0.0623141353	0.0539718663	-0.0824845844	0.2169574608	-0.0834424167	0.0689884905	-0.2082687054	0.0247931518	-0.0559973602	0.1039390656	-0.1016815856	0.0981865021	-0.0363084124	-0.0768050834	0.0240866045	0.0441155605	0.0479680937	-0.133074978	0.044902156	0.0658986393	-0.0810655163	0.1122159411	0.0025565359	-0.0012266554	-0.0761414827	0.0249873333	0.0239102739	0.0629886157	0.0675596953	-0.0043379389	-0.136597821	0.0764907354	0.0169150737	-0.0822248881	-0.0753107007	-0.1060323148	0.1602976885	0.0632082099	-0.0247867509	0.0279572508	0.1419894664	-0.1074151769	0.1907099424	0.0743532103	0.2110960501	-0.0359335081	-0.1101820998	-0.0154398091	0.0864949733	-0.0098121214	0.0533968265	0.1324222754	0.11250759	-0.0578794943	-0.0765351709	0.0042495102	-0.132448533	0.0026596977	-0.0429338804	0.0213221976	0.0892094093	0.0133662445	0.0145159458	0.1733604401	0.1394339988	0.0014204743	0.0300330026	0.0325706494	-0.1176802442	-0.0570169928	-0.1195210919	-0.0248260067	-0.0517530339	0.0344831214	-0.1083005908	0.071076288	-0.0146053764	-0.1678422948	0.0626134671	-0.0968244733	0.1310912265	-0.0495645923	0.0925512655	-0.0757319044	-0.0922250701	0.1199072281	0.0443739756	-0.1690619486	-0.0563243527	0.1885667699	-0.0952279701	0.1207762162	0.0006143138	0.0681313816	0.1101158157	0.1067670946	0.037140718	-0.0967788001	-0.070476795	-0.0314801729	0.1154130763	0.1152422001	0.1149575937	-8.934039999999998e-05	-8.396722999999998e-05	7.981707072159997e-09	7.050495713872897e-09	-0.0368732	-0.0001577	2.486929000000116e-08	0.00135963287824	-0.123693	0.116544	0.013582503936	0.015299958249	-0.00115331	-1.692000000000013e-05	1.3301239561e-06	2.862864000000044e-10	-8.900269999999998e-05	6.184230000000003e-05	7.921480607289997e-09	3.824470069290003e-09	0.00156756	0.0001278499999999	2.4572443536e-06	1.634562249999997e-08	0.0	0.0	0.0
3038.52767064852	-6.052961163293276	36.63833884433669	9232650.405296722	3366.3116270361747	-14.11434326973631	11332053.970318938	199.21468593595063	3260.13144947156	-11.668521064698323	136.15438383730853	10628457.067833534	3249.3837271492657	2369.8602297276257	1.420789	21.707781	0.3098167745999999	0.221832	-0.1448825353	-0.04153105	-0.0368388984	0.1305840516	-0.0462241397	-0.1599451374	-0.0512255067	-0.0076799775	-0.0624822888	-0.0663987908	0.134408316	-0.1399645777	-0.0520099281	0.2195002178	-0.0706361164	0.0086633552	-0.1666695757	0.1315996274	0.0089534013	-0.0198030676	-0.0078235013	0.1555042562	0.0105354593	0.1122372487	-0.0819049712	0.0944332273	0.0516296455	0.0741380752	-0.0950747123	0.0640669006	0.0795059509	0.0629203732	-0.1047088051	0.0165238566	0.0633654422	0.0271498264	-0.0344750195	-0.0078473534	0.1021588543	0.0196068649	0.0130944742	0.1346086715	0.0702839782	-0.131797914	-0.0810820285	-0.0935961377	-0.1012055124	0.0244283641	-0.0286892212	-0.1640305396	0.0643812267	-0.1110424126	0.1796654512	0.0788242441	0.1659152394	0.070115362	-0.0777115199	0.0377393234	-0.064709707	-0.0277287415	0.1243550088	0.0867828463	-0.1314484876	-0.0495704142	0.0721999675	-0.1118885938	-0.0021068125	0.0778114314	0.0574226387	0.1257427903	-0.1257212677	-0.0134984231	-0.0285404727	0.0208148995	0.0518634746	-0.0284765376	-0.088697611	0.0824282707	0.0235761903	-0.0747156356	0.0947231673	0.0090534163	-0.0057775674	0.0619671394	-0.144020284	-0.1122780939	-0.1193802359	-0.1236093638	0.1434476003	-0.2254214867	0.1752888095	0.0204248963	0.0934492661	0.0111535293	-0.1106329628	0.0426774003	0.0072395558	0.1317495416	0.0299073153	0.0267594454	0.1779631029	0.0278569122	0.0519408687	-0.0491134955	-0.0559392701	0.0712506433	-0.134548108	0.0827214586	-0.1081113829	-0.0163848361	0.1153118061	0.1148374968	0.1140484259	-0.0276909	-0.0276015596	0.00076678594281	0.0007618460923523	-0.0369583	-8.509999999999768e-05	7.242009999999605e-09	0.00136591593889	-0.334989	-0.2112959999999999	0.0446459996159999	0.1122176301209999	-0.000950405	0.000202905	9.03269664025e-07	4.1170439025000034e-08	-0.00103535	-0.0009463473	1.0719496225e-06	8.955732122172901e-07	0.00130013	-0.0002674299999999	1.6903380169e-06	7.151880489999998e-08	0.0	0.0	0.0
3050.497114893473	11.969444244952683	143.2675955330309	9305532.6479734	3352.902506903209	-13.409120132965654	11241955.220797824	179.80450274030486	3267.1845012203034	7.053051748743656	49.74553897045594	10674494.565014165	3256.817134770315	2430.7868940860035	1.196631	18.282942	0.16964795	0.0981	-0.0668747847	0.1933182035	0.0574983911	0.0987898546	0.0495575065	-0.0363058858	-0.0481195086	-0.1055053806	-0.0584267769	-0.1038195625	0.0574866024	0.0074809122	0.0151804889	0.236608468	0.0227869157	0.014002634	-0.0719195504	0.0983673983	0.0083254644	0.0034982804	0.0150307849	-0.0228233897	0.0563680775	-0.0264391821	0.1301452381	-0.0033051372	-0.0448474554	0.0241031905	-0.0195243473	0.0555648848	-0.0950179131	-0.082497533	0.0021005872	0.0826345402	-0.0893842212	0.0358622892	0.0263396925	-0.0559096113	0.1157919567	-0.0603636051	0.0955213449	-0.0662156842	0.0247103212	-0.126479171	0.0447574032	0.0174119003	0.0479290036	-0.0481147303	0.1257627968	-0.009350205	0.0070507741	-0.1694340479	0.1454568276	0.0709543041	0.1005288725	0.034999899	0.0318903554	0.0057910468	-0.0178501536	-0.0822560749	-0.0511490368	-0.0303812595	-0.0574776325	-0.0014615666	-0.0754302149	-0.0108420947	-0.0553736286	-0.0006438767	0.0601080175	-0.0607754798	0.0850057478	0.0812255988	0.0256017215	0.0719206658	-0.0903614432	-0.1217599393	-0.1641220082	0.0013367819	-0.0309494789	0.0862821183	-0.0017952089	0.005397113	0.0736097821	-0.0547307774	-0.0963054664	0.1260331177	-0.0808575331	-0.2149663047	0.0171865381	-0.1426092885	-0.0207958953	0.0667425775	0.022324124	0.0732961927	-0.0818369558	0.0422460783	-0.0111607723	-0.0206603048	0.0237902152	0.0966551081	0.1247375763	-0.0375486952	0.0820693668	-0.059643004	0.1571448943	0.0123445182	0.0232920589	0.0334106018	-0.0980146955	0.0308577608	0.1151599564	0.1142313295	0.112689161	-0.0344411	-0.0067502	0.00118618936921	4.5565200040000015e-05	-0.036813	0.0001453	2.1112090000000287e-08	0.001355196969	-0.255666	0.0793229999999999	0.0062921383289999	0.065365103556	-0.00162794	-0.000677535	2.6501886436e-06	4.590536762250001e-07	-0.000412681	0.000622669	1.70305607761e-07	3.8771668356100005e-07	0.000931745	-0.000368385	8.68148745025e-07	1.3570750822500006e-07	0.0	0.0	0.0
3043.8959693076035	-6.60114558586929	43.57512304584161	9265302.671967076	3373.004453968158	20.101947064948945	11377159.046489032	404.0882758020095	3266.090224178191	-1.0942770421124806	1.1974422448944395	10667345.352472346	3256.6098120534657	2425.6985704898834	1.039815	15.887005	0.0728025499999999	0.0504184	-0.040953611	0.1123290148	0.0504901453	0.0121252519	-0.0159677937	-0.0293475926	0.0664987114	-0.1140821449	0.0361880429	0.0439174458	0.0123898655	0.0401947082	0.0199720014	0.1198511637	0.0243582621	0.0287200478	-0.1607545265	-0.0657015566	-0.0546851149	-0.0113111352	0.0474201964	-0.0810418644	0.0279455402	0.0260389018	0.0597457317	-0.0079051642	-0.0019887043	0.0450127587	0.2023043419	0.0223944276	0.1541625107	0.0453063397	-0.0415855258	-0.0222290202	0.1149665889	-0.0343146111	-0.0813684268	-0.12829423	0.1701059325	-0.040889628	0.2014395893	0.0798012733	-0.1061097661	-0.0714571431	0.0470862642	-0.0113567964	-0.1167349032	-0.0833342822	-0.0303184105	0.0226578358	0.0164946992	-0.1043662439	0.0601973644	-0.0455094153	0.153815669	-0.1090394936	0.0761871896	0.0914953074	0.0075525947	-0.071706491	-0.0758202199	-0.0213568441	-0.0036866957	-0.0209884059	-0.0198186216	-0.0313942442	0.0066454945	-0.0075584639	-0.063165723	0.215246862	0.0088143496	0.0448181283	-0.0072995441	-0.0910883838	0.063503704	0.0488904549	-0.1520116044	-0.0913323584	0.1919639299	0.0596722554	0.0321824342	-0.0964082533	0.1395778003	-0.1900567781	-0.0212458813	-0.003427205	-0.0127414525	-0.1767458601	0.0298343453	-0.0461877026	0.0733118368	0.1604984274	-0.058467599	-0.029174289	-0.0674213819	-0.0521493821	-0.0696179097	-0.0744716243	-0.0326167465	0.1775024595	0.2465652939	0.0509567661	-0.0211819918	0.0504656129	-0.03288359	-0.0783402712	-0.0301820381	0.0159858811	-0.1356110877	0.014538401	0.1149575937	0.1134247617	0.1108851636	-0.0344752	-3.4099999999995245e-05	0.0011885394150399	1.1628099999996758e-09	-0.0171319	0.0196811	0.00038734569721	0.00029350199761	-0.209823	0.0458429999999999	0.0021015806489999	0.044025691329	-0.00168083	-5.288999999999988e-05	2.8251894889e-06	2.7973520999999875e-09	-0.000365173	4.750799999999998e-05	1.33351319929e-07	2.2570100639999982e-09	0.000887256	-4.448899999999999e-05	7.87223209536e-07	1.979271120999999e-09	0.0	0.0	0.0
3034.2083103008863	-9.68765900671724	93.85073703042968	9206420.07029896	3329.793172205972	-43.21128176218599	11087522.56966951	1867.2148715310277	3255.2373630231464	-10.852861155044591	117.78459525067586	10596570.289621888	3245.0693084357263	2455.5006722370786	1.294111	19.772305	0.1762864499999999	0.111145	-0.1649113313	0.1786790266	0.0092783637	-0.0273241742	0.1445597879	-0.1459327724	0.0802428055	-0.1480375074	0.1460772256	-0.0016028709	0.0385073511	-0.1253322143	0.1127655829	0.0434286602	0.1072401511	-0.0860900281	0.0523111992	-0.0233471761	-0.099837569	-0.1242306842	0.0938756794	0.094250067	0.0413274361	-0.0532213727	-0.0032941366	0.1330904066	-0.0903140633	-0.0957775968	-0.0899264203	0.0097871802	0.0263233366	0.0012451703	-0.057400765	-0.0175478482	-0.0630558943	0.0646785916	-0.0846469979	0.1657639159	0.0262561348	-0.0291207993	0.1941710186	-0.0240486697	-0.0620582737	0.124126578	0.0374962148	0.0070265413	-0.0247859077	-0.0803132536	0.1472167742	-0.1298344732	-0.1186530413	-0.1115694806	-0.0101559667	-0.107362457	-0.0578752199	-0.0003799237	0.0639875407	0.0864776588	0.0470888999	0.0387268401	0.0300592852	0.010439555	-0.0084101985	-0.0915583956	-0.1177483367	-0.1286230495	0.0409173837	0.1128760109	0.1425309884	-0.0011899938	-0.0289129226	-0.1583758849	0.0843033581	0.0139059826	-0.1044949786	-0.074254852	0.0376037345	-0.0943250739	-0.1200467458	0.0233204784	-0.04929121	-0.0490717873	0.0292791805	-0.2399799032	0.0417460827	-0.0896950849	-0.1796363282	-0.1386198934	-0.0330535869	-0.0391820773	-0.0246312011	0.0899693951	-0.1512834176	-0.0016752549	-0.0559412065	0.0110072609	-0.1035413693	-0.0050175141	0.2238940933	-0.0536701437	0.110778207	0.0234274775	0.02345239	-0.1147832742	0.1791440552	0.0268017239	0.0433713778	-0.0421240895	0.126155038	0.0205613211	0.1147048067	0.1124192083	0.108643553	-0.0345636	-8.840000000000237e-05	0.00119464244496	7.814560000000418e-09	-0.0369325	-0.0198006	0.00039206376036	0.00136400955625	-0.307654	-0.0978309999999999	0.0095709045609999	0.0946509837159999	-0.0012224	0.0004584299999999	1.49426176e-06	2.1015806489999994e-07	-0.00103535	-0.000670177	1.0719496225e-06	4.49137211329e-07	0.000929978	4.272200000000003e-05	8.648590804840001e-07	1.8251692840000022e-09	0.0	0.0	0.0
3038.7546306180434	4.546320317157097	20.669028426195403	9234029.705102602	3358.7925404220555	28.99936821608344	11281487.329594843	840.9633569319905	3264.743109072849	9.505746049702791	90.35920796144026	10658547.568238651	3252.7226972668545	2403.8997464497884	1.314671	20.086433	0.1492439	0.0809065999999999	-0.2698275787	0.1296561571	-0.010027441	-0.1692963622	0.0147447322	-0.1124101153	-0.217486047	-0.0198025497	0.0427873806	0.077901371	0.144466102	-0.026578922	-0.132499158	0.0211424383	0.3446755261	-0.0560989707	0.0224074546	-0.1090235484	-0.027929057	0.0115965611	-0.0509699583	0.1561929334	-0.0778129507	-0.0415369278	-0.0152658303	0.1131538201	0.0953558363	-0.0061970523	-0.0424944386	0.0203062907	0.0463112747	-0.0013060208	0.0598101562	-0.0759516551	-0.0393128166	6.33889e-05	-0.0243402407	-0.1419587327	0.0373099469	0.1430712837	0.0567768666	-0.0658166445	0.0597886696	0.0313679978	-0.0245864182	-0.0409107847	0.2330355637	0.0737245973	-0.1476333861	-0.1029302696	0.1484698101	-0.2403814621	-0.2285304357	-0.0676537977	-0.0739771953	-0.0203892913	-0.0061629628	-0.0965839733	0.0235571274	-0.0291979924	0.1893840322	0.0145021122	-0.0008095057	-0.1708630118	-0.0153008803	0.0231707589	0.0220652612	0.0199898348	0.0935099228	0.0330815261	0.0720681449	0.0895352428	0.0465769589	0.0612254922	0.0608067072	0.1246889279	-0.2075975616	0.0787450524	-0.0120525788	-0.1156133559	-0.0168845209	0.0186159618	-0.0058289142	0.1369686554	0.1782157885	-0.0322710801	-0.3113832164	0.0153505546	-0.1934083183	0.1400579794	-0.0041620371	-0.0253721814	0.0001179691	0.0141113739	0.1280234883	0.0968838564	0.0241104946	0.1120016792	0.1909882243	-0.0903088984	-0.0385688208	-0.1503185911	-0.2691540907	0.0646431519	0.2798365099	0.1990297112	-0.1032643535	-0.1905701939	0.0883489281	0.0035337518	0.1144017065	0.1112164334	0.105973176	-0.034333	0.0002305999999999	0.001178754889	5.3176359999998843e-08	-0.0522753	-0.0153427999999999	0.0002354015118399	0.0027327069900899	-0.306702	0.000952	9.06304000000016e-07	0.0940661168039999	-0.00236054	-0.00113814	5.5721490916e-06	1.2953626596e-06	-0.000270322	0.000765028	7.307398368399999e-08	5.852678407840001e-07	0.000178776	-0.000751202	3.1960858176000005e-08	5.643044448040001e-07	0.0	0.0	0.0
3039.54347951493	0.7888488968865204	0.62228258211908	9238824.563861728	3391.269856717207	32.47731629515147	11500711.241078746	1054.776073735311	3263.411867778609	-1.3312412942400442	1.772203383489908	10649857.01875827	3252.4794201742766	2403.4723890135688	1.129122	17.25149	0.1577023999999999	0.0917495	-0.1608483872	-0.0475903343	0.0209332491	-0.025102352	-0.0768701359	-0.1009509652	-0.063637592	-0.1180797025	-0.0559949865	0.1331704083	0.0787176949	-0.0618052036	-0.1661528981	-0.0095269533	0.21245023	-0.0260207041	-0.0044665444	0.0381352695	-0.0455402951	0.0323691696	0.0755496182	0.0192045753	-0.1336974488	0.1005094485	-0.1478812542	0.0490883761	0.0372065833	0.1376286719	0.0408386599	0.0403262559	-0.0689225498	0.0179820135	-0.0226648154	-0.0117300297	0.0452514207	-0.0299196063	0.0867299156	0.0106691908	0.0132430179	-0.0379466449	-0.0757499855	0.038287173	0.0592666576	0.0376153652	-0.0491104154	0.0271835212	0.0359286643	0.0187266196	-0.0106071597	-0.1126684125	0.1652922559	-0.0959287338	-0.129857153	-0.0299473043	-0.0025368205	0.0564922019	0.1176828711	-0.0685465903	0.0071770879	0.015001434	0.0058465611	-0.0211970062	0.0620092329	-0.0188839483	0.1276958839	-0.0666607808	0.0714144591	0.1370054591	-0.1753056911	0.027160892	-0.0226927789	0.0363020262	0.0052665798	0.0121663365	0.1020533152	-0.0494300529	0.0933418568	0.0492424999	-0.081222904	-0.003166764	-0.006000036	0.0060680008	0.1262833322	0.0522599627	0.0286267888	-0.1059690814	-0.1994274686	0.1122894852	-0.0892354013	0.0108806937	0.0696668592	-0.0184202169	-0.0147982324	0.0752771536	0.0895673766	-0.0728302573	0.1410223826	-0.0112842293	-0.0359961562	-0.0932943626	0.0034835749	0.0263357094	-0.336557957	0.0292735927	-0.0408337975	0.0771383901	-0.1255063305	-0.1009163357	0.1214269303	0.0036803603	0.1140484259	0.1098185471	0.1028845713	-0.0242349	0.0100981	0.00058733037801	0.00010197162361	-0.0369694	0.0153058999999999	0.0002342705748099	0.00136673653636	-0.267272	0.0394299999999999	0.0015547248999999	0.071434321984	-0.000705922	0.001654618	4.98325870084e-07	2.7377607259240003e-06	-0.000295496	-2.517400000000004e-05	8.731788601600001e-08	6.33730276000002e-10	0.000356352	0.0001775759999999	1.26986747904e-07	3.153323577599999e-08	0.0	0.0	0.0
3029.2242708933486	-10.31920862158131	106.48606657571806	9176199.68336934	3347.3311206160392	-43.938736101167706	11204625.63104463	1930.6125301680584	3260.1270048044507	-3.2848629741583864	10.79032475899668	10628428.08745524	3248.0878803885385	2358.558623821537	1.031385	15.758204	0.0703925	0.0385902	-0.1923747099	0.0456027751	-0.1014398494	-0.0540978836	0.0907144847	-0.1309950255	-0.0301704954	-0.0533028767	0.046584597	0.1949606487	0.1322382363	-0.071490013	-0.096128313	-0.0541264464	0.2156933134	-0.0468845833	-0.0078398575	-0.0321218588	-0.0188839398	0.0517436011	0.0332833674	-0.0648406543	0.016580398	-0.0249294675	0.0483562049	0.0190683675	0.0651533093	-0.1301565654	0.0257389606	0.0443609151	0.0229463689	0.0663883567	-0.0905662519	0.0559427257	-0.0339366644	-0.1780754646	0.079499402	-0.0412761169	-0.0007979766	-0.1327584321	0.0077974753	-0.0067409894	-0.0476969706	0.0035173167	0.0531823352	-0.0150928328	0.0089197831	0.1863923363	-0.01696513	-0.1142191531	0.0853641167	-0.0871934379	-0.1714723687	-0.1272199321	-0.0235036356	0.0110344483	0.0642762485	-0.0169040676	0.0232283537	0.0564171698	-0.0953850162	0.0591613426	0.1184772717	-0.0048406336	0.0348375645	-0.0018054823	-0.1193989322	-0.0492023731	0.0986389477	0.0282371521	0.0685314489	0.1441661424	-0.0601888165	-0.0416717041	0.1030627496	0.0213692067	0.1736892359	0.0148877118	-0.019508345	0.1009811428	0.0433482355	0.0513221859	0.0981167002	-0.0438607836	-0.1251120627	0.0085645025	-0.2156648962	0.0998412564	-0.1267015407	0.0828451548	0.0250187068	0.0234625103	-0.1346102644	0.0057462294	0.0876613695	0.0016506214	-0.0181499103	0.0782698691	0.1739258042	-0.0192183736	-0.0579679202	0.0540592886	-0.0503102593	0.024601202	0.0402802586	-0.0217139266	-0.0520094625	0.0041957783	0.0445315099	-0.0577818212	0.1136451198	0.1082280018	0.0993899282	-0.0266344	-0.0023994999999999	0.0007093912633599	5.7576002499999945e-06	-0.0369852	-1.580000000000331e-05	2.4964000000010456e-10	0.00136790501904	-0.233081	0.034191	0.0011690244809999	0.054326752561	-0.000543782	0.0001621399999999	2.956988635240001e-07	2.628937959999999e-08	-0.000557079	-0.000261583	3.103370122410001e-07	6.842566588900001e-08	0.000608353	0.0002520009999999	3.70093372609e-07	6.350450400099997e-08	0.0	0.0	0.0
3036.481256789353	7.256985896004608	52.6638442948098	9220218.42283305	3340.4159816619567	-6.915138954082522	11158378.930542614	47.81914675426952	3259.25204033652	-0.8749644679305675	0.7655628201410211	10622723.86243777	3247.443573720526	2337.884758495291	1.086598	16.601788	0.0550473	0.028227	-0.1038348068	-0.0775664001	-0.1558578897	-0.0624691727	0.1157403479	-0.018351234	-0.2187371134	0.0436523656	0.050329067	0.1049000546	0.0498048528	-0.0777313534	-0.0491598777	-0.0663285038	0.1538067522	-0.0038040214	0.1368299052	0.0728044625	0.1543856421	-0.0625599725	-0.0266145752	-0.032326725	0.0999924951	-0.0874562337	-0.0809505705	0.033371478	-0.0142692582	0.0662339336	-0.0610510367	0.0533801491	0.0320637186	0.0574931246	-0.0694964681	0.0154505081	-0.1050019779	0.0428915303	0.0980379672	0.0268889475	-0.0112889336	0.0411986508	-0.1547782274	0.0896599472	0.1047097987	0.0944847048	0.0509464861	-0.0611072872	0.0276591611	-0.1288834282	-0.0123178548	-0.0987239582	0.0112327328	-0.0446409085	-0.1616388536	0.0440525759	-0.1563125586	0.1103813652	-0.0680100005	0.0067253246	-0.1040091384	0.0043636429	-0.0905767539	0.0385189264	-0.0126340003	-0.0199543816	-0.0446942658	-0.0249429365	0.0636719288	-0.0041720149	0.06087579	-0.030918642	-0.0847639658	0.1171183926	-0.0259347147	0.1352371314	0.0578219424	-0.0196463621	0.0506807915	0.1358208554	-0.0158505338	-0.0294982737	0.0148343281	-0.0401057527	-0.1988491018	0.0448755842	0.010444576	-0.035359333	-0.1513313923	0.131592092	-0.0583372213	0.0913099644	0.0407384736	-0.0953170164	0.0537048827	-0.1089832713	0.0789215124	-0.0956764167	0.0205988266	0.0535158064	-0.0759950025	-0.0135006805	0.1181233787	-0.0104126188	0.1014183055	0.0078078995	-0.0208162034	-0.0193841915	-0.0467850846	0.0914146811	-0.1675832457	-0.0957863914	0.1131919653	0.1064475877	0.0955030384	-0.0342803	-0.0076459	0.00117513896809	5.845978681000001e-05	-0.0370785	-9.329999999999757e-05	8.704889999999544e-09	0.00137481516225	-0.218711	0.01437	0.0002064969	0.0478345015209999	-0.000230207	0.000313575	5.299526284899999e-08	9.832928062500005e-08	-0.000211892	0.000345187	4.4898219664e-08	1.1915406496900004e-07	0.000608353	0.0	3.70093372609e-07	0.0	0.0	0.0	0.0
