global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2732.190444160724	n/a	n/a	7464864.623163174	3286.508299436729	n/a	n/a	10801136.8022665	3009.184443037698	n/a	n/a	9055191.0122201	3004.8531441478126	2478.2802119166613	n/a	n/a	n/a	n/a	-0.2894783041	0.1025401566	-0.0714409295	0.2488221416	0.0445293138	0.2407689443	0.1921092263	-0.0204238634	0.0454572844	-0.0108492152	0.1376221342	-0.3623336492	0.2637936919	-0.0203038837	0.175770595	-0.0126498744	0.0474444821	-0.071482458	0.003862337	-0.0946549526	0.0886036524	-0.0810844794	0.0870660463	-0.0814034094	0.0493731705	-0.0854885552	0.0671431213	-0.0925095234	0.1563621258	-0.0358581102	0.0227000401	-0.004760675	0.1099719347	-0.191630454	0.0971596101	-0.0747964949	0.0332994264	0.0339473157	-0.0480993295	0.0347875299	-0.015034354	-0.1031594196	0.0051447403	0.0951253416	-0.0194269014	-0.0682496558	0.0462168521	-0.0483845679	-0.0726970444	0.1504155296	0.1138918951	-0.3841343068	-0.1163592755	0.1208775103	-0.1058347926	0.2134344794	-0.1292760964	0.1760144599	-0.0592005426	0.0628912983	-0.007447573	0.0234414429	-0.0065781051	-0.0666241077	0.0467672268	-0.0380121916	0.0643684576	-0.0517485231	0.0023889045	-0.1320896693	0.0611021447	-0.1908723069	0.0659583758	-0.0277692383	0.1326113232	-0.1116821952	0.1040222672	-0.0548217013	0.0567111962	0.0082677658	-0.0128625956	-0.0314515253	0.1220791556	-0.1719815388	0.0400773683	0.0831629149	-0.0998742158	-0.3400897644	0.3493484675	-0.1406546221	0.0430036872	-0.0324232128	0.12329573	-0.0788603607	0.0969190224	-0.2423520915	0.1904496327	-0.0136797913	0.1215110948	-0.1597198332	0.0782766356	-0.0277842048	0.0200607645	-0.1297222065	0.0864192151	-0.0394978997	0.0744354677	0.042600711	-0.0839560282	0.0199673445	-0.1892887099	0.1154637225	0.1154447293	0.1154130763	-0.0279185	n/a	n/a	0.0007794426422499	-0.0225939	n/a	0.00051048431721	n/a	0.566221	n/a	n/a	0.320606220841	-0.0027648	n/a	7.64411904e-06	n/a	-0.00192788	n/a	3.7167212944e-06	n/a	0.00117256	n/a	n/a	1.3748969536e-06
2730.2743770998327	-1.916067060891237	3.671312981832383	7454398.17424788	3282.806821570048	-3.7014778666807615	13.700938397527562	10776820.627746845	3008.213585674739	-0.9708573629591228	0.942564019211942	9049348.97703807	3002.086429561531	2460.716734911278	1.097576	18.59989	0.06921231	0.0360107	-0.2593195414	0.0649540899	-0.2287081445	0.116219126	0.0389886508	0.2970562964	0.0557422473	0.0564511452	0.125684107	-0.0982836874	0.3120459806	-0.3619473544	0.2209757454	-0.1292498099	0.0424082492	0.0284503568	0.0908134708	-0.0892966414	-0.0084829278	-0.1013756485	-0.0195265261	0.0929759637	0.0135599616	-0.1602142998	0.1355919468	0.0390845928	0.0409009269	0.0373829019	-0.0303183711	0.0741559371	0.0093840278	-0.0686984975	0.0586844485	0.0495541088	-0.0626216754	0.107627547	-0.0264608991	0.0607438677	-0.0316874713	0.0494429934	0.0048025022	0.0026997745	0.0555504262	0.0168419891	0.0052558432	0.0354891851	0.0448404431	0.053081707	-0.026228342	0.010267555	-0.0150069271	-0.3387162803	-0.1056217327	0.2125605948	-0.1584778181	0.0590450564	-0.078737222	0.1447504982	0.0957761976	0.090472234	-0.1577496773	0.0216454461	0.0803040963	0.0415760576	-0.0187107704	-0.1798507473	0.0382003936	0.0858650859	0.0837483736	0.0958733625	-0.0257050337	-0.058655435	0.0259586127	0.026856168	0.060949728	-0.0113221907	-0.0085797259	0.0896906053	-0.0957222915	0.0178947293	0.0394893415	0.0657098509	-0.0487078561	0.0332476676	-0.04495455	-0.0413545633	0.0363783781	-0.3437460724	0.2788787976	-0.1831580323	-0.0433991231	-0.0893791187	0.194770095	-0.0974268217	-0.008929564	-0.1853191564	0.0687291335	0.0883920308	0.0315135786	-0.1351801139	-0.0995809876	0.0603693545	-0.0956886418	0.0964778798	-0.121461826	-0.0281012528	-0.078622635	-0.0125711513	-0.0093034231	0.0441520444	-0.0286799159	0.1154130763	0.1152422001	0.1149575937	-0.0233737	0.0045447999999999	2.0655207039999983e-05	0.00054632985169	-0.0075243899999999	0.0150695100000001	5.66164448720985e-05	0.0002270901316401	0.589412	0.023191	0.000537822481	0.347406505744	-0.00232475	0.00044005	5.4044625625e-06	1.936440025e-07	-0.00196994	-4.20599999999998e-05	3.880663603599999e-06	1.7690435999999827e-09	0.00112653	-4.603000000000007e-05	2.1187609000000067e-09	1.2690698409e-06
2715.4960303772377	-14.77834672259496	218.3995318532332	7373918.690994536	3234.9035406320545	-47.90328093799371	2294.724324624352	10464600.917193802	2995.201566563502	-13.012019111236896	169.3126413511942	8971232.424344458	2988.0846535434207	2420.4978117305136	1.259097	21.337074	0.34051759	0.162166	-0.2966406019	-0.0063423584	-0.0437957096	0.0379305741	0.1765080516	0.1037979635	0.0530561567	-0.0711538242	-0.1458582312	-0.0301807868	0.0352057304	-0.1618068403	0.1885589446	-0.1823575828	0.013073493	0.0423093061	0.0758036717	0.0999663216	0.0027566816	-0.0104134738	-0.2538549275	0.0524307172	-0.0125659654	0.0325005359	-0.0989201205	0.0756049986	-0.1394812962	-0.1830609769	0.0323215474	-0.0255007531	0.0974264963	-0.0698429091	0.0560886438	-0.0066915558	-0.0108605291	0.0466132426	-0.0164360744	-0.01726932	0.0251499046	0.0306559417	0.0633034124	0.0572377237	-0.0659743558	0.0064304382	-0.0212498671	-0.0256116805	0.0643202615	-0.0222069801	0.0980639082	-0.0862908668	-0.207656223	-0.2216940622	0.0592311592	0.1108857365	0.0068764917	0.1400233387	0.1015819242	0.0352050063	0.2263902944	0.1334227945	-0.0646747408	-0.0432328916	0.0198138935	0.0233778475	-0.163323497	0.0482268135	0.0063647835	-0.0171371477	-0.2269475907	-0.0875010643	-0.0248058707	-0.0042760367	-0.087680478	0.0376280994	-0.0194009906	-0.0566776581	-0.0136731849	0.1129631058	0.1154094153	-0.0891646682	-0.0009232195	-0.0034096846	-0.0353224894	0.0911980661	-0.0399947339	-0.0461150363	-0.0297742467	-0.2889503663	0.1270426888	0.0248136514	-0.0514530993	0.0740596734	0.0751157001	-0.078921284	-0.1006466206	-0.105417358	-0.1210449272	0.0624860035	-0.302041413	-0.0405516087	-0.0367169575	0.0253090033	0.0412374048	0.1908925005	0.1351481014	0.0040856977	-0.0762406396	0.1195144117	0.0591866233	-0.2191571306	0.285690725	0.1153118061	0.1148374968	0.1140484259	-0.0789973	-0.0556236	0.00309398487696	0.00624057340729	0.0336019	0.0411262899999999	0.0011290876836099	0.001691371729164	0.506567	-0.082845	0.006863294025	0.256610125489	-0.000264304	0.002060446	6.985660441599999e-08	4.245437718916e-06	-0.000811932	0.0011580079999999	6.592335726240001e-07	1.3409825280639998e-06	0.00112653	0.0	0.0	1.2690698409e-06
2710.7540588339816	-4.741971543256113	22.486294117050765	7348187.567484905	3252.705617153266	17.802076521211347	316.9139284670643	10580093.831860408	2980.89040489476	-14.311161668741988	204.80934830887	8885707.605993647	2974.3274711336626	2426.777120890248	1.203611	20.396786	0.276298935	0.144445	-0.2579953129	0.1011810537	-0.0028254724	0.0951115324	0.133438134	0.2017113036	0.2004044112	-0.1380321252	-0.0741375786	0.1633583276	0.0847743323	0.0638282651	0.2950255427	0.0843475719	-0.0681775957	0.0028755563	-0.1298236529	0.0287604028	-0.0144839672	-0.2129678536	0.1316427315	-0.0308366783	-0.118447469	0.0980917382	-0.2032458392	-0.1320435447	-0.0942816294	0.0859817825	-0.0493755751	-0.0981685758	-0.0665289251	-0.0193915297	-0.1394701572	-0.0367212856	0.0533716097	0.0642644192	0.0583465893	-0.0127431702	0.0678900814	-0.0403662263	-0.0282259562	-0.0986604385	-0.0086889491	-0.0553464041	-0.1083759509	-0.0539631756	-0.0397403946	-0.0486922953	-0.0102993546	-0.0994344886	-0.0178706062	-0.2084909456	0.2323879639	-0.1534725669	-0.0802356923	0.0205992937	-0.1633091289	-0.1086377855	-0.0034843708	-0.1123070748	0.0911685872	0.0235178062	0.045342475	-0.0120821678	-0.0564922702	0.1540645885	0.148455972	-0.1226965821	0.0811782401	0.0656035509	-0.0105346052	0.1071633253	-0.0220095826	0.016237017	0.1768752252	0.1451167426	-0.0024137351	-0.0705076081	0.0723695141	-0.0161957273	-0.0326226921	-0.0936389125	-0.2288193815	0.0230799794	-0.0485776869	-0.0203061065	0.0499387087	-0.2590575102	-0.0494334155	0.0874286635	-0.0163716822	0.0558100159	-0.1968328224	0.0259236207	-0.0833040658	0.1103375748	-0.0822388325	-0.1499753671	-0.2899283575	0.0855550513	0.0722323871	-0.085171021	0.1881484152	-0.1903220073	0.0461876883	0.0014565876	0.0366077707	-0.1778124782	-0.0531467773	0.0363902661	-0.0592158833	0.1151599564	0.1142313295	0.112689161	-0.115539	-0.0365416999999999	0.0013352958388899	0.013349260521	0.0226001	-0.0110017999999999	0.00051076452001	0.0001210396032399	0.507327	0.0007599999999999	5.77599999999974e-07	0.2573806849289999	0.00177633	0.002040634	3.1553482689e-06	4.164187121956e-06	9.94727e-05	0.0009114047	9.894818045289998e-09	8.3065852718209e-07	0.0027344	0.00160787	2.5852459369000005e-06	7.476943360000001e-06
2705.8889596190847	-4.865099214896873	23.669190370790165	7321835.061788453	3282.8351095170606	30.129492363794725	907.7863100999648	10777006.35627789	2981.270510425468	0.380105530707624	0.1444802144745244	8887973.85633253	2979.603352181416	2509.6744753445705	1.23714	20.964985	0.1097017349999999	0.0489036	-0.0874344499	0.1200370728	-0.1187164181	0.1992332218	-0.0573195614	0.1751567667	0.1391520715	-0.2606788304	-0.0149125882	-0.0708883529	0.0651000208	0.039435398	0.2275571433	-0.0389698117	-0.1706139448	0.1429328254	0.0423947925	0.0301316713	-0.1063206244	-0.024224132	0.1569547201	-0.0667615264	-0.0993847582	0.0727611789	0.0758770357	-0.0391073894	0.1651361041	0.0397022553	-0.0433894655	-0.0289200308	-0.0376719097	0.2068614005	-0.0510415186	0.0174148549	-0.0383015766	0.0018563238	0.0881322767	0.0796838376	-0.0393435625	-0.1422306578	-0.0063645478	0.0032195834	-0.0042174971	0.0384484666	0.034777426	-0.0643369931	-0.1648914721	0.0312505497	-0.0098713627	-0.067825818	-0.0260125187	-0.1489583977	0.1248951035	-0.1382861495	-0.2244389041	-0.0285951535	-0.173607393	-0.2011415301	0.0658747096	0.0505026423	0.0229512492	0.0073134757	-0.1934044623	-0.0951634558	0.1278342731	0.0569644628	-0.0749153869	-0.0345338228	0.1171549447	0.113020487	-0.0550405008	0.0201502336	0.1248549373	0.0695050398	-0.0569862021	0.1089168769	-0.1514668316	0.0646924124	0.0407211563	0.0964713448	0.0084951123	-0.0969294377	0.0909590174	0.0001098834	0.0470455263	-0.026680545	0.0472897056	-0.2441971681	-0.0335861601	0.0169709751	-0.0921645188	0.0709263836	-0.2073647569	-0.0287626333	0.0299429389	0.1582437716	0.077974714	0.0634125334	-0.0979090585	0.1012605493	-0.066855269	0.031498362	0.0655012533	-0.0248833549	-0.0913653139	0.0642452722	0.0014570748	-0.1984743822	-0.0563306549	0.112129914	-0.0173950873	0.1149575937	0.1134247617	0.1108851636	-0.0885996	0.0269394	0.00072573127236	0.00784988912016	0.0113908	-0.0112093	0.0001297503246399	0.00012564840649	0.488922	-0.0184049999999999	0.0003387440249999	0.239044722084	0.00144397	-0.00033236	2.0850493609e-06	1.1046316960000007e-07	-0.000465948	-0.0005654207	2.17107538704e-07	3.1970056798849e-07	0.00256922	-0.00016518	2.7284432400000004e-08	6.6008914084e-06
2698.075855561296	-7.813104057788678	61.04459501783391	7279613.32236282	3258.741322114323	-24.09378740273769	580.5105914083214	10619395.004455404	2976.5998156587902	-4.67069476667757	21.81538960346925	8860146.462579943	2977.57956883261	2495.30606380922	1.192068	20.201178	0.2660479	0.160517	-0.0058124407	-0.0944748377	-0.140094985	0.041728411	0.047132176	0.1232887904	-0.0290871677	-0.2450907138	0.024774453	-0.0045576286	-0.0031015372	0.1441295929	0.1513172604	-0.0365044871	-0.0330075649	0.0310607749	-0.1837612503	0.033832901	0.0929566509	0.1167258144	0.021058063	0.0055614667	0.1135778487	0.044851344	0.0602130432	-0.0858578107	-0.0336954439	0.0538017507	-0.0006656466	0.0995589402	-0.0142818231	-0.1607297277	-0.0285770949	-0.0180848321	0.0960407442	-0.1339937324	-0.0607642558	0.1486987823	0.1021594554	0.0429431175	0.122545089	0.1185882594	-0.2021950244	-0.0565278798	-0.03328653	0.0064784343	0.0498661909	-0.0031297193	-0.0024607217	0.0572833157	0.0971465142	0.0175809384	0.184249012	0.0337118624	-0.0875445097	0.0319902714	0.0546262417	-0.0204096037	-0.0211133911	-0.2268292613	0.0499190636	0.0261153637	-0.143715939	-0.0536407501	-0.0071267566	-0.0514405648	0.0689886463	-0.0039899066	0.068446793	-0.0853365888	0.0156520888	0.1091949405	-0.1199061751	-0.1180952226	-0.0568369952	-0.1736583523	-0.0525681033	-0.011796749	0.0660939404	0.1245288363	-0.1569515956	0.0209460224	0.1999068032	0.1653891079	0.012501528	-0.1030313868	-0.03180344	-0.1143036319	-0.2534356129	0.0585929298	-0.175636302	0.1223765262	-0.1952703529	-0.0952576955	-0.0756137546	0.2143715622	0.0543770875	0.0743098279	-0.1399004392	0.027386169	0.0390715632	0.0752675815	-0.1302688925	0.0053417424	-0.0821974775	-0.0128334584	-0.0230698855	-0.009822638	-0.0053030699	0.028230074	0.0006676727	0.1147048067	0.1124192083	0.108643553	-0.11267	-0.0240704	0.00057938415616	0.0126945289	0.0119829	0.0005920999999999	0.00014358989241	3.505824099999999e-07	0.359513	-0.129409	0.016746689281	0.129249597169	0.00320773	0.00176376	1.02895317529e-05	3.110849337600001e-06	-0.00033495	0.000130998	1.1219150250000001e-07	1.7160476004000003e-08	0.00222445	-0.0003447699999999	1.1886635289999994e-07	4.948177802500001e-06
2709.113164020726	11.037308459429823	121.82217802860114	7339294.135470388	3261.394731544164	2.653409429841304	7.040581602370753	10636695.59494403	2987.407922602955	10.808106944164592	116.81517571649889	8924606.096030902	2982.8797138953155	2435.444297060525	1.340607	22.71837	0.30095	0.134353	-0.1895089654	0.0273835716	-0.0061713997	0.0196046962	0.0851564884	0.1045246593	0.0718780022	-0.1862863562	-0.0298675504	0.169999538	-0.0337639935	-0.0086270164	0.1864387085	0.0305357704	-0.0672546328	-0.085163304	-0.0711323368	0.01625478	0.0824883061	0.0165857198	0.0876558588	-0.0353361633	0.0435371848	-0.0261070765	0.0733644493	-0.058582779	0.0909004633	0.0914296383	-0.0245121931	-0.0901343707	0.0734600442	-0.0653990682	-0.1328617489	0.2278898031	-0.0684325754	0.0066941115	-0.0696328903	0.0289672863	0.0208090618	0.0683127456	-0.0181531173	-0.0706835548	0.0858834951	-0.1111511587	0.1036989109	0.0836817741	-0.0762060437	-0.1475143677	0.0416391947	-0.0582200107	-0.0473134404	-0.1486764991	0.1195130316	-0.0351933498	-0.0696165389	-0.0084841919	-0.020924553	-0.0756530775	-0.0305649908	-0.1397052809	0.0539538781	0.1477352386	0.0127413712	0.0032712745	0.1388053548	-0.0807839553	-0.0896389236	-0.0489474448	-0.0141633368	0.0957265497	0.1436579385	0.0663598148	-0.0717513011	-0.0158713354	-0.0710032633	0.080518899	-0.0003674419	0.0224293002	-0.1051446798	-0.0017723475	0.0530627346	0.1893107923	-0.0418250547	0.023650519	-0.0472884305	0.0228983667	-0.0059667635	-0.1759047331	-0.0867266023	0.1098414563	0.0120412381	0.1074942876	-0.0629980533	0.0463849965	0.0089908478	0.0286699302	-0.058972893	-0.0665512051	0.171492906	0.0725943097	0.0932759369	-0.0292553316	0.0954994648	-0.0372294994	0.0208859099	0.1322943442	0.1170760418	0.000140012	0.0503481888	0.1442187591	0.0075443776	0.1144017065	0.1112164334	0.105973176	-0.0609452	0.0517248	0.00267545493504	0.0037143174030399	-0.0153168	-0.0272997	0.00023460436224	0.0007452736200899	0.452373	0.09286	0.0086229796	0.204641331129	0.00220241	-0.00100532	4.8506098081000005e-06	1.0106683024000002e-06	-0.00123272	-0.00089777	1.5195985984e-06	8.059909729000002e-07	0.00154623	-0.00067822	4.599823684000003e-07	2.3908272129e-06
2704.4728176404224	-4.640346380303527	21.53281452919604	7314173.221355925	3297.6759094517697	36.281177907605525	1316.3238703633233	10874666.403778557	2982.003128840356	-5.404793762598729	29.211795616226123	8892342.660413673	2983.6036246125955	2482.533156234876	1.172147	19.863585	0.119275	0.0648614	-0.0440261395	0.114607998	-0.1618070415	-0.0249062888	-0.0964840195	0.1663529492	0.0612690279	-0.0968251752	-0.0092232299	-0.0002485696	-0.1246190615	0.0608448258	0.1031546005	-0.1022090792	0.0607054369	-0.132506079	-0.0254522825	0.0342942871	0.0580298963	0.0161592269	0.0531106337	0.035005244	-0.1775857356	0.0670758618	-0.0304277627	-0.1037588582	0.0052288696	-0.116108709	-0.18471203	0.0797175758	0.0358327459	0.0373381994	-0.047339244	0.054690496	0.0163659111	-0.0238237086	-0.0117993711	-0.0327954064	0.0381207691	-0.0032757839	0.0184053904	0.0775606381	0.0986271705	0.0129900837	-0.0805696212	0.0401533577	0.1011054469	-0.0476362766	-0.0325202543	-0.0286130597	-0.0188866949	-0.0410788331	0.0782070843	-0.0928366467	-0.1832553581	0.0773089918	0.0667965414	-0.031881549	-0.0640730084	0.0334960352	0.1029344991	0.041547184	0.0189129265	0.139036169	-0.1239537205	0.0356335129	-0.161332826	0.0977287974	0.1137917767	0.0378361667	-0.0278172775	0.0036265774	-0.0897135009	0.0654495994	-0.053834659	0.0900401165	0.0329922012	-0.0401960216	0.0014442605	-0.0810168489	-0.0722309111	-0.0211937119	-0.0259883135	0.0170043469	0.0629309059	0.0346231034	0.0024397744	-0.1479390807	-0.0865124928	-0.0044143793	-0.0065117867	-0.0893677583	-0.1086061397	0.0827806549	0.0212115245	0.1379117274	-0.0606396194	0.0299607963	0.144606822	-0.0350297218	-0.0299335522	-0.038366188	-0.1340493258	-0.0471725667	-0.1127694481	-0.0421259122	-0.0077913667	-0.0592915419	0.1962680936	0.0032356223	0.1423725395	0.1140484259	0.1098185471	0.1028845713	-0.0497802	0.011165	0.000124657225	0.0024780683120399	-0.0230098	-0.007693	0.00052945089604	5.9182249000000005e-05	0.398429	-0.053944	0.002909955136	0.158745668041	0.00157496	-0.00062745	2.4804990016e-06	3.9369350250000013e-07	-0.00109544	0.00013728	1.1999887936e-06	1.884579840000001e-08	0.0013815	-0.00016473	2.7135972900000032e-08	1.90854225e-06
2705.467701199704	0.9948835592817886	0.9897932965292002	7319555.482234811	3231.890874275145	-65.78503517662466	4327.670853189744	10445118.623222962	2986.6638633346283	4.660734494272219	21.72244602609892	8920161.032548927	2979.576209385029	2468.7913822720675	1.102888	18.689898	0.17570355	0.101206	-0.0402455731	-0.1243314959	-0.1349181399	-0.0559283	0.1463904989	0.0621476697	-0.1193351981	-0.0366177466	0.0248607772	-0.1020571521	-0.0951027928	0.0292369907	0.0556694808	-0.032172767	0.0828604308	-0.0041881398	-0.0588960093	-0.1338522783	0.0695217301	0.0819609405	0.0223718763	-0.1340569436	0.1349592574	0.1176699396	-0.0466370584	0.0908969966	-0.0065953262	0.0214298744	0.0575406453	0.0679418923	-0.0554226604	-0.0609822523	-0.1701586635	0.0084064139	-0.0337488006	-0.0144336213	0.0887799092	-0.0790536162	-0.1225841945	-0.0086574822	-0.137902071	0.0393378733	0.0909248658	0.0185625766	0.1499878888	0.0597904106	0.0441723156	-0.072980605	0.107495178	0.0108151531	-0.033734301	-0.0190216657	0.1349642725	0.1177734696	0.0062039054	0.0291064168	0.1068247299	0.0417065062	-0.1015604353	-0.0151711452	0.0909987204	-0.0505272032	-0.0800897287	-0.0735657329	0.0896814281	0.1439281129	-0.0285465821	0.0876372309	-0.0858879347	-0.0831715089	-0.0597923362	-0.0008096547	-0.0639031554	-0.0663611262	0.0078641799	-0.0033708982	0.0148919057	-0.101162376	-0.1847471496	-0.0238396525	0.1674919478	0.01549164	0.0253814708	-0.0514315987	-0.1844761692	0.0803498119	0.0654592861	-0.0440439407	-0.1497209739	0.0810175109	-0.0752003689	0.0446595399	0.0396925386	0.0129405175	-0.0401262941	0.0598740176	0.0002839191	-0.0276008362	0.1190543112	0.0483753364	0.030703747	-0.0862569023	0.0012323365	-0.0038172142	0.1486971915	0.0604799117	-0.0119068253	0.1057598321	-0.0526575533	-0.1502737879	0.0415687701	0.1136451198	0.1082280018	0.0993899282	-0.0783438999999999	-0.0285636999999999	0.0008158849576899	0.0061377666672099	-0.0157963	0.0072135	0.0002495230936899	5.2034582250000015e-05	0.314221	-0.084208	0.007090987264	0.0987348368409999	0.00248129	0.00090633	6.156800064100001e-06	8.214340689000003e-07	-0.000887403	0.000208037	7.874840844090001e-07	4.3279393369e-08	0.0013815	0.0	0.0	1.90854225e-06
2715.118586141137	9.65088494143265	93.1395801527715	7371868.936809045	3247.9820014678394	16.09112719269433	258.92437433146694	10549387.081859032	2996.7674829035363	10.103619568908016	102.083128393221	8980615.346587997	2992.6005362923333	2414.9861399370616	1.17554	19.921085	0.0919835499999999	0.0480412	-0.1091556504	0.0047890272	0.0442636816	-0.1443054105	0.1242176168	0.0356548863	0.0146757344	-0.0292835755	-0.0974977882	0.0428508818	-0.0997112859	-0.0906967089	-0.0180629931	0.0864648542	0.0238301189	0.0840488691	-0.012209329	0.0257782829	-0.013306908	0.1672481506	-0.0908502721	-0.0747584544	0.0542982636	0.1086596505	-0.2187440551	0.0885721234	-0.0068268828	0.0748873364	0.0009015288	0.0476160985	-0.1137115236	0.0598693748	0.1035462213	-0.0155902325	-0.0449197907	-0.1096873757	-0.0879075559	0.0151146745	0.035156201	-0.0466023666	-0.0266743725	0.0503824583	-0.0580559755	0.0845308307	0.1144146513	0.0381509005	-0.0779176248	0.0058584825	0.0628980742	0.03296734	-0.0369764786	-0.0904138678	-0.032595311	-0.0017967338	0.1059666742	-0.0790668691	0.0479893463	0.0328873121	0.0392703176	-0.0846412801	0.0537018205	-0.176239109	0.133010667	0.0962990471	0.0597732324	0.076269409	-0.0585252831	0.0943227883	-0.1766989106	-0.0967271559	0.0581214236	0.1393292895	0.0697869477	-0.0734178145	-0.0906944406	0.0119003966	0.0445249391	-0.0410071286	0.0179370904	0.0835795371	-0.100425482	0.0013958847	0.0193610248	-0.0945482521	0.023526409	-0.0781507852	0.0453492236	-0.029989771	-0.1556298923	0.1340967711	0.0748433348	0.0033675731	-0.0405878405	0.0572896997	-0.1561915325	-0.0366765721	-0.1486045266	-0.0946339014	0.0754226629	0.0374798611	0.1327051203	-0.1114336015	-0.0016122604	0.0799350617	0.0285057401	-0.0737923311	0.0652531766	0.0578491406	0.0549321376	-0.104119909	-0.1114237458	0.1131919653	0.1064475877	0.0955030384	-0.0681173	0.0102265999999998	0.0001045833475599	0.00463996655929	-0.0153411	0.0004551999999999	0.00023534934921	2.0720703999999941e-07	0.289514	-0.0247069999999999	0.0006104358489999	0.0838183561959999	0.00249487	1.3580000000000016e-05	6.224376316900001e-06	1.844164000000004e-10	-0.00036293	0.000524473	1.3171818490000006e-07	2.75071927729e-07	0.000787658	-0.0005938419999999	3.526483209639999e-07	6.20405124964e-07
