global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
2711.2925053937083	n/a	n/a	7351107.049804091	3327.7143643857025	n/a	11073682.89093894	n/a	2849.4877806704744	n/a	n/a	8119580.612190345	2860.674162260577	2121.3859902080326	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0473908	n/a	n/a	0.0022458879246399	-3.54611e-05	n/a	1.25748961321e-09	n/a	0.264454	n/a	0.069935918116	n/a	-0.000115504	n/a	1.3341174016e-08	n/a	0.000425365	n/a	1.8093538322500002e-07	n/a	-0.000390671	n/a	1.5262383024099998e-07	n/a	0.0
2726.0132950662714	14.720789672563114	216.70164858384084	7431148.484878071	3348.303483206252	20.58911882054963	11211136.21565112	423.9118138067109	2857.556086015132	8.068305344657801	65.09755113463365	8165626.784722121	2867.657631101449	2188.0137384813456	1.045245	19.329847	0.0375297688999999	0.0176711	-0.1533921055	0.0324118874	-0.1027935356	0.0752791341	0.0665201168	-0.1710268387	0.0633168691	-0.0588481194	0.0809816709	-0.0984129396	0.0245247777	-0.0739010747	0.1833308286	0.0457817733	-0.0218765389	0.1132130829	-0.0212520426	-0.1643619888	0.151831531	-0.1157128112	0.0875289888	-0.0344369174	0.0307467688	-0.1012696053	0.1010299618	-0.0336707859	0.0161647279	-0.1019317147	0.0199863046	-0.0362399311	0.0093526474	-0.0780245403	0.0435357216	-0.2018478893	0.0463478709	-0.1448821827	0.0710648797	-0.0344296805	0.0514535215	-0.1917059343	-0.0967617063	0.0730838333	-0.036053165	-0.0882403828	0.019654974	0.0872162996	-0.0197765401	-0.1082763777	0.082393654	-0.0758710479	-0.0283521728	0.1410521869	0.0173471596	-0.0216313405	0.0731795478	-0.0805615018	0.0262422373	-0.0292085075	-0.0028444223	0.2779236462	-0.0088280287	0.0704887107	-0.0129892203	0.0027284398	-0.1289825074	0.0548362136	-0.0017763807	0.0697432443	-0.0193485373	0.0820317925	-0.0221639029	0.0838236189	-0.2679983868	0.0626462905	-0.0352262905	0.0400279396	-0.162558074	0.0222367457	-0.0129885319	0.1745355407	-0.2540838446	0.0173498119	0.0668601518	-0.0373976032	0.1007880792	0.0131504339	-0.0942083759	-0.0186061344	0.0458534319	0.0754027604	-0.0595337228	0.0969463146	-0.1511008482	0.1079982338	-0.0472997565	0.0248088416	-0.1381816985	0.1108585904	-0.0441853365	-0.0258039412	0.0427386175	-0.0208354006	0.0909710057	-0.0330597181	0.1084419288	-0.1787594124	0.0282851457	-0.0229876818	0.1307916699	-0.0739185263	0.1658377623	-0.00993971	-0.0097891264	0.0232539207	-0.1902288575	0.1158504512	0.1158311377	0.115798951	0.0	-0.034503	0.0128877999999999	0.0001660953888399	0.001190457009	-0.00615823	-0.0061227689	3.79237967329e-05	3.7488299002807205e-05	0.261516	-0.0029379999999999	0.068390618256	8.631843999999978e-06	-0.000192838	-7.7334e-05	3.7186494244e-08	5.9805475560000005e-09	0.000394331	-3.103399999999999e-05	1.55496937561e-07	9.631091559999992e-10	-0.000593927	-0.0002032559999999	3.52749281329e-07	4.131300153599999e-08	0.0
2728.186697002268	2.1734019359964805	4.72367597539325	7443002.653700144	3373.532915454433	25.22943224818073	11380724.331654483	636.5242515655417	2855.7218941525307	-1.8341918626015288	3.3642597888336647	8155147.536742118	2867.614162769204	2186.7167457255773	1.082731	20.023081	0.14267892	0.0749376999999999	-0.1174572297	-0.0996795939	0.0062317587	0.056396564	-0.0398327891	-0.0290547576	-0.1228041856	-0.0107380777	0.1377045683	-0.128207974	-0.0153736096	-0.1056738478	0.1334134176	0.007220004	0.004628343	0.1952343152	-0.1136268654	-0.0564625868	-0.0663381648	-0.130573938	-0.19799488	0.0574440775	0.2582521313	0.1252510052	0.1188243282	0.0314452274	0.0351658827	0.0022925948	0.0077679305	0.0117356964	-0.0618747519	-0.0653614346	-0.0216334538	0.1662483674	-0.0598959638	-0.0019500824	-0.0070509888	-0.0928616899	0.0416688032	-0.0306313181	0.0100624355	-0.0988248488	-0.0141700789	-0.1025550123	0.0534919554	0.0599920375	0.0036247395	-0.1640942272	-0.0099903575	-0.0844260871	-0.2120457646	-0.0165965578	-0.0204132318	-0.0174361116	0.0721751916	-0.1097550824	-0.1671181392	0.0053968664	-0.1428432098	0.0396154704	-0.0192632625	0.1376325043	0.2184057158	-0.025223795	-0.2335182474	-0.195350609	-0.1215721691	0.0715081886	0.0797731542	-0.028870954	0.0608203435	-0.0301384591	0.1566871371	0.0739576463	-0.0816649077	0.0511988699	-0.0234369251	0.0099467352	-0.0226757965	0.0909153986	0.01786253	-0.0454385208	0.0954769699	-0.0424557389	-0.000109705	-0.0527525878	-0.1361858753	-0.0442161544	0.0974375715	-0.0734445669	0.018590381	0.0583744115	-0.1846838549	0.0379180101	0.0285026976	0.0482003594	0.0374676018	0.2018982722	-0.108304704	0.1119259891	0.0337574925	0.031924352	0.0245282454	0.0483765062	0.0341673062	-0.1483546046	0.2254363726	0.0269425198	0.2248687057	-0.0846534714	-0.1000012237	0.0575026075	-0.027841302	0.0459344545	-0.1728318678	0.115798951	0.1156251942	0.1153357926	0.0	-0.056212	-0.021709	0.0004712806809999	0.003159788944	-0.0087241999999999	-0.0025659699999999	7.611166563999827e-05	6.584202040899492e-06	0.195348	-0.066168	0.038160841104	0.004378204224	-0.00074932	-0.000556482	5.614804624000001e-07	3.096722163240001e-07	0.000578167	0.000183836	3.34277079889e-07	3.3795674896e-08	-0.000289526	0.0003044009999999	8.382530467600003e-08	9.265996880099996e-08	0.0
2741.030177226096	12.84348022382801	164.9549842598612	7513246.432464123	3384.852214840363	11.319299385930208	11457224.516309712	128.12653858832	2858.772684712919	3.0507905603881227	9.307323043353277	8172581.26286071	2870.263378632299	2240.428109198692	1.096391	20.2757	0.10290495	0.0655531	0.0481359948	-0.1020008682	-0.0714010628	0.0178557871	-0.1161211486	-0.0609399943	0.0638982873	0.0204041277	0.0226170629	-0.0144435848	-0.0084271688	-0.2338393395	0.0908721684	0.1102573692	0.0300420256	0.1422340588	-0.1909325855	-0.058952172	0.0631046087	-0.1072154619	-0.0346158999	0.1782101854	0.1099080275	0.0421252949	0.0583488863	0.0134856258	0.039727708	0.1169449997	-0.0460615302	-0.0468514573	0.083680588	-0.0082223296	-0.0622034053	-0.1362335433	0.0994427775	-0.1665203511	-0.0914424437	0.0360410736	0.0118180181	0.149992228	-0.1519047221	-0.0158186906	0.0145958135	-0.0376529889	0.0191697454	-0.1994877267	-0.1908756705	-0.0630500951	0.0251517231	-0.021798903	0.1079068256	0.0165050922	0.058718949	0.0801806099	0.0797831919	-0.1648060719	-0.141187535	0.0948851628	-0.0318155006	0.1624501161	0.0057867763	-0.0414226028	0.0874366288	-0.1817764799	-0.1499127634	-0.0059828172	-0.0046806598	-0.0062138786	0.0548660571	-0.0082756196	0.1281581329	0.1052664257	-0.114623459	0.0054694751	-0.0504319476	0.0541328671	0.1558904185	-0.185260717	-0.0387122588	0.1143280714	0.0406222037	0.0344307189	0.0979591718	-0.054891894	0.1030852852	0.0117622875	0.0220225372	-0.1059836022	-0.0607511709	0.098387087	-0.02966892	-0.006329889	-0.1486726631	0.0219656598	-0.0128576829	-0.1394334287	-0.0256809338	0.0197315143	0.0263675432	0.0540280334	0.05605949	-0.1108269786	0.0047551064	0.0292886812	0.0656750489	-0.2947418027	-0.1432769457	0.0254379218	-0.0022275949	-0.0750398822	0.0311955447	0.01312508	-0.1795596546	-0.0726052085	0.2420453706	0.1156959735	0.1152136733	0.1144113283	0.0	-0.0388988	0.0173132	0.00029974689424	0.0015131166414399	-0.0151828	-0.0064586	0.0002305174158399	4.171351396000128e-05	0.134188	-0.0611599999999999	0.018006419344	0.0037405455999999	-0.000545329	0.000203991	2.97383718241e-07	4.161232808100002e-08	0.000613835	3.5667999999999984e-05	3.76793407225e-07	1.272206223999999e-09	-0.00040933	-0.000119804	1.675510489e-07	1.4352998415999998e-08	0.0
2751.7986859028465	10.76850867675057	115.96077912125232	7572396.007736633	3415.8095800301267	30.95736518976355	11667755.08702559	958.358459492384	2868.6224745257773	9.84978981285849	97.01835935749088	8228994.901354394	2881.3613041074304	2299.2294098208613	1.044215	19.310785	0.04477795	0.0254985	0.1332213685	-0.1275763824	0.0069846567	0.1473118866	-0.1981228189	0.0388811285	-0.081346258	0.1050899035	0.0241846627	-0.0332945176	0.1746236625	-0.0329338318	0.1731057941	0.1613698044	-0.1584417951	0.1181477855	0.008266728	0.0761714177	-0.0363488838	-0.0412700938	0.0041096666	-0.110323685	0.0052159044	-0.1380162929	-0.0185714709	-0.0589709926	0.0141420931	-0.0138599221	0.0090218996	0.2057901426	-0.0481506823	-0.1318546121	-0.0011622702	0.1291665528	0.0707650405	-0.0493468871	0.0013672812	0.0243406883	-0.0254283554	-0.0092641929	0.0515771965	-0.0165118221	0.1294481186	-0.1071876533	-0.1156823096	-0.0112261878	0.0200021758	0.1479937665	0.0143856852	0.1875808363	0.0389645078	0.0454974645	0.0197125828	0.1312347461	0.2110545724	-0.0287018879	-0.0066408743	-0.0114986563	-0.0931967318	-0.0406263167	0.0483940098	0.136923584	0.1295031274	0.1131818489	0.0382320227	0.1567797609	-0.1705047879	0.0872729798	-0.0129167634	0.0398945215	-0.0637969686	-0.0006999701	0.0284159723	0.0493937583	0.0575222696	0.0319465209	0.1265000825	-0.0142758675	-0.0768060138	-0.0329169777	-0.0148852082	-0.0314578395	-0.0226437044	0.151199054	0.0263336942	-0.0741318435	-0.0281589264	-0.0525328083	0.017169716	-0.0105084612	-0.0707973472	0.0442702416	-0.1047030687	0.0527263882	-0.0038517622	-0.0692103244	0.064934553	0.110295532	0.0910538764	0.0658682809	0.0742836628	0.1030526647	-0.067081137	-0.0356957963	0.1146817995	-0.0848425651	0.0667470462	0.1150126885	-0.0622052229	-0.0799061541	-0.1103154914	-0.0149863065	0.013063447	0.0706521093	-0.0574327877	0.1155415645	0.1145973067	0.1130292557	0.0	-0.0456837	-0.0067849	4.6034868010000045e-05	0.00208700044569	-0.0140928	0.0010899999999999	0.00019860701184	1.1880999999999978e-06	0.135551	0.001363	0.018374073601	1.8577690000000085e-06	-0.000982974	-0.0004376449999999	9.66237884676e-07	1.9153314602500002e-07	0.00069422	8.038499999999998e-05	4.819414083999999e-07	6.461748224999997e-09	-0.000216559	0.000192771	4.6897800481000004e-08	3.7160658441e-08	0.0
2739.3113173700795	-12.48736853276705	155.93437287314072	7503826.4934718	3389.193850461093	-26.615729569033647	11486634.95600329	708.397060491932	2860.724640681364	-7.897833844413526	62.375779433963736	8183745.469801518	2874.968186357663	2307.729514343376	1.069851	19.784878	0.0941026199999999	0.0416339	0.1995063742	-0.0046923712	-0.102872012	-0.0097302255	-0.0417306522	0.0252399376	-0.0013180348	0.2175220977	0.0356888792	0.0871559889	-0.0644150212	-0.1112214357	-0.027761832	0.1367507013	0.0455163862	0.0632256642	0.0413060061	-0.1320439494	0.071242497	-0.0912667975	0.1660023891	0.0894833377	-0.0567482485	-0.025084506	-0.0215120614	-0.0200407885	-0.1191036401	0.0805400339	0.109324375	0.007342841	-0.0225669273	0.0963922581	-0.1054044275	0.1447931087	0.1501179889	0.1519095532	0.0015928731	0.0328331235	0.0929919815	-0.01050838	-0.0609176958	-0.0558639351	-0.0323617292	0.0821368721	0.0449799913	-0.0119798977	0.0165245552	-0.0271445881	0.0411686535	-0.1599002067	0.0743262069	-0.0280916611	-0.1100449861	0.144159005	-0.0029763126	-0.1280105823	0.1283726048	0.0151510403	-0.0533139378	0.07618928	-0.1648917422	-0.0903043478	0.1854742282	-0.0289438137	0.0976253138	0.0790646895	0.0768466971	0.0052514704	0.0260518905	-0.0759249592	0.0200686773	0.10255127	0.0544332518	-0.0250878319	0.0201784377	0.1898886908	-0.0162876619	0.0825279041	0.0031000757	-0.1092309664	0.0539061196	0.0145613567	0.008888212	-0.0460854553	0.007606844	0.0061371804	0.0826073003	-0.075375957	-0.082062963	0.028950316	0.0014077605	0.0343142271	-0.2122898749	0.0179595714	-0.1391297796	-0.093779951	-0.0281593347	-0.0963580125	0.0163656522	-0.0298126025	-0.0344817047	0.0180833923	-0.1331752967	0.0526083931	0.0199168935	-0.0584469517	0.1789856893	-0.0467441712	-0.0601844734	0.0209324838	0.0858093818	-0.0399884899	-0.0601119558	-0.0661411363	-0.0997614784	0.1153357926	0.1137771902	0.1111951025	0.0	-0.0677629	-0.0220792	0.00048749107264	0.00459181061641	-0.00445383	0.00963897	1.98366016689e-05	9.29097426609e-05	0.144282	0.0087309999999999	0.020817295524	7.62303609999998e-05	-0.000742007	0.0002409669999999	5.50574388049e-07	5.8065095088999967e-08	0.000239486	-0.0004547339999999	5.7353544196e-08	2.0678301075599998e-07	-0.000593927	-0.0003773679999999	3.52749281329e-07	1.4240660742399996e-07	0.0
2734.0771171816486	-5.234200188430805	27.396851612569076	7475177.682696314	3371.2029338127586	-17.990916648334405	11365009.220947752	323.67308184731604	2861.1362421453605	0.4116014639967034	0.1694157651642295	8186100.596117675	2875.0412131558346	2264.375375963936	1.105426	20.44277	0.10014949	0.0579157	-0.0090905564	0.1095648953	0.0712468837	0.1706266056	0.0520128764	0.0414390414	0.0913343349	0.1162052075	0.0180945441	-0.0698503043	0.0142940766	0.043484314	-0.0181865837	0.0996800229	-0.0341865612	0.0144520324	0.0948433353	-0.1582001893	0.0642855188	0.1120715843	0.0844255485	-0.0261369589	-0.1093606343	0.1156841502	-0.0771696321	0.0165772002	-0.0435310137	0.0791200748	-0.049207697	0.0630574304	0.015819619	0.1068639385	0.0514501238	-0.0922024242	0.027000746	0.1274298144	-0.0112841724	0.0310157037	0.0318247762	-0.0181878049	0.0340785327	0.125900298	-0.0015068088	-0.0782540226	0.0666171714	-0.087099007	-0.0133762496	0.0153924829	0.0922481512	0.090760866	-0.0661091451	0.0262805667	-0.0091382591	0.071544377	0.0570300508	-0.0084855868	0.1056952194	-0.2051234697	0.050814262	0.10629959	0.0187496389	0.0146026526	-0.0441479746	-0.0180897175	0.1102141426	0.038135016	-0.02859987	-0.0185013637	0.0706482411	-0.0291542435	0.1383663006	-0.0373211129	-0.0600024188	-0.085679626	0.2010112706	0.1478638078	-0.017989014	-0.0119698213	0.0270711749	-0.0714677911	-0.0382625442	-0.0410648317	0.0577425417	0.0943474583	-0.0735941928	0.1044407857	-0.0963135611	0.1131683802	0.0530140563	0.2094707488	-0.0029713294	0.0960842343	-0.0877700178	0.1095037012	0.0064461098	0.0696439308	-0.1739178008	0.0056035602	0.1532750314	0.0247672149	-0.0146626941	-0.0193617118	-0.0880427721	-0.0559256846	0.0833408347	-0.0102800664	-0.0769359907	0.0625120412	0.072898743	-0.0804138396	0.1437511483	0.0787319691	-0.0108470534	-0.0528073607	-0.0070801	0.1150787493	0.1127547821	0.1089162049	0.0	-0.0249126	0.0428503	0.00183614821009	0.00062063763876	-0.00385379	0.0006000399999999	1.48516973641e-05	3.600480015999996e-07	0.172279	0.0279969999999999	0.0296800538409999	0.0007838320089999	-0.000742007	0.0	5.50574388049e-07	0.0	0.000352121	0.000112635	1.23989198641e-07	1.2686643225000002e-08	-0.000132519	0.0004614079999999	1.7561285361e-08	2.1289734246400002e-07	0.0
2732.839110960045	-1.2380062216034275	1.532659404728795	7468409.60639289	3376.053500696565	4.85056688380655	11397737.239565533	23.527999094280787	2855.3976290956803	-5.738613049680225	32.93167973396017	8153295.620245232	2869.775817362151	2237.598934440101	1.002377	18.537085	0.0584830849999999	0.0255737	0.0029275938	-0.0941049948	0.0137409895	0.0136994587	0.0025443126	0.0731252948	-0.0805052236	-0.0213386735	0.0512001139	-0.0036343998	0.0493725107	0.1041538423	-0.0848091407	-0.0093124664	-0.0469074639	0.0128061234	0.02564916	-0.1453400786	-0.0710551503	-0.1010816179	-0.1058189647	-0.0139111975	-0.0568720513	0.028811618	-0.0609023154	-0.0898163226	0.1077016108	0.0680332519	0.0931510824	0.0373871662	-0.0902222939	0.1367179786	0.0575845968	-0.0391004091	-0.0759994567	0.1877892666	-0.0992350205	0.0436280589	-0.1006860547	0.0963842986	0.0775289966	0.0247476618	-0.0811619125	0.0276962228	-0.0073484809	0.1069648417	0.1116137579	0.0240689764	0.0685443667	0.1215365294	0.0250446383	-0.0529202214	0.0718322689	-0.0034511592	0.0377222894	0.0358794921	-0.0138984917	-0.0759136087	-0.1103794814	0.0006070192	-0.1060756681	0.0032399442	0.0522640957	0.0651997391	-0.1089582338	0.0207934836	0.0793405033	-0.0881313984	-0.0448934725	-0.1171495465	0.066590362	-0.1075681336	-0.0006492098	0.0085090845	0.0843194885	-0.0534009642	-0.0231683672	-0.0029966081	0.1186639449	-0.1682918296	0.0753350316	-0.0415767009	0.0538332776	0.0081704919	0.0093416341	0.0029049482	0.0294901728	0.1937302784	-0.0024600278	0.0231480957	-0.016272134	0.055380951	-0.0631557469	0.0775303942	0.0139987023	-0.0768556247	0.036152539	0.1167028498	0.0258201531	-0.0794106689	-0.03319943	0.0956018655	0.0623264365	-0.0987467116	-0.0123604641	-0.028490359	-0.0403013281	0.1100082383	-0.10511798	-0.0821107517	-0.0753998773	0.0485293434	0.0237895904	0.0651560583	0.0886019564	0.1147705489	0.1115319001	0.1062016776	0.0	-0.0181729	0.0067397	4.542355609000002e-05	0.0003302542944099	-0.0178277	-0.0139739099999999	0.0003178268872899	0.000195270160688	0.159983	-0.012296	0.0255945602889999	0.000151191616	-0.0008501649999999	-0.0001081579999998	7.227805272248299e-07	1.1698152963978356e-08	0.000131385	-0.000220736	1.7262018225e-08	4.8724381696e-08	4.80565e-05	0.0001805755	2.3094271922500004e-09	3.260751120025e-08	0.0
2725.872093818037	-6.967017142008444	48.53932785703951	7430378.671855927	3368.9481128692023	-7.105387827362847	11349811.38720496	50.48653617723612	2848.377106011674	-7.020523084006072	49.28774437306213	8113252.13805144	2862.0036795567075	2226.4637284776672	0.962626	17.801954	0.069480385	0.0372873	-0.0229959501	0.0551728186	-0.0843100154	-0.0119706368	0.0263833392	-0.0517533632	0.0373593564	0.0313306301	0.026705833	-0.0038020666	-0.0610944313	0.0005017765	0.022747785	-0.0686689661	0.0794721061	-0.006115249	-0.0243052386	0.0622204185	0.035068526	-0.0238256247	0.0619642619	-0.0038149544	-0.1147102432	0.1344266893	0.0056618837	-0.0465040108	-0.0433134382	0.1181879858	0.0356042755	-0.0707912702	-0.108794368	0.1355157866	-0.0775345444	0.0216284995	0.064306363	0.0344603027	0.0110261161	-0.0298674043	-0.0129903474	-0.07990168	0.013098501	-0.0184817196	0.0046848684	-0.0192397587	-0.0155187075	-0.0028798152	0.0452691177	0.0763862461	-0.0152814934	0.1421505458	0.0532409255	-0.0001039552	-0.022626566	-0.0526977374	-0.0707916789	-0.0501364662	0.0354810952	0.0890689261	0.0446716888	0.0406705378	-0.0331361582	0.0003025382	0.0297919322	0.0581591149	0.1286602466	0.0243962745	0.1388043843	0.0034507288	0.0168066517	-0.1809428727	0.1139342068	-0.0106109764	0.0354776663	0.0137301884	-0.0561302408	0.1017661175	-0.0060451275	0.0106840821	0.0235130013	0.0185348764	0.0623882245	0.0565394413	-0.057811628	0.0916922674	-0.0002391716	-0.0876775753	-0.0149896562	0.0442615817	-0.0551323451	-0.0360782566	0.0053862276	0.049413911	-0.0978804416	-0.0312368044	-0.1423813838	0.0383336027	0.0014027958	0.0613561361	-0.0216018608	0.0553951253	-0.1143585572	0.0006559865	0.039659192	0.0003885177	-0.0858132605	0.0351345212	-0.0469547717	-0.0992583005	-0.1366798651	0.0102118584	0.068471443	-0.0356803796	0.038623502	-0.0139681856	0.0482786453	0.1144113283	0.1101107184	0.103062378	0.0	-0.0181573	1.559999999999756e-05	2.4335999999992387e-10	0.00032968754329	-0.000234745	0.0175929549999999	5.5105215025e-08	0.000309512065632	0.129761	-0.030222	0.0168379171209999	0.000913369284	-0.00114821	-0.0002980450000001	1.3183862041e-06	8.883082202505961e-08	0.000193846	6.246099999999998e-05	3.7576271716e-08	3.901376520999998e-09	-2.44341e-05	-7.249060000000001e-05	5.9702524281e-10	5.2548870883600014e-09	0.0
2732.8418096597343	6.969715841697507	48.57693891400919	7468424.356624291	3365.440122377278	-3.5079904919243745	11326187.217306787	12.305997291431815	2853.844034086357	5.466928074682983	29.887302573756983	8144425.770890293	2867.141125035947	2232.0269590560524	0.940108	17.385529	0.0649383249999999	0.0374858	-0.0305728161	0.0034535765	0.0899343468	-0.0106369557	0.0500319392	0.0869200562	0.0996862649	-0.0943308283	0.0135340222	0.017637647	-0.0620205446	-0.0133879163	0.0478876207	-0.0187154182	-0.023667116	-0.0271107481	-0.145196779	0.0007235499	0.0499781724	0.0545404758	0.0973269952	-0.0011676651	-0.0328079517	0.0499662015	-0.0121890831	-0.0057058454	-0.0301842052	-0.1056708743	-0.0549724604	0.0576112849	0.0548473875	0.0976446219	-0.0233217602	-0.0646373722	0.0685954713	0.0266374374	0.0464763012	0.0637033424	0.1209253321	-0.0889819478	0.0318508885	0.0952752207	-0.0271229198	0.1517138609	-0.0214841756	0.0402285693	0.0009476977	0.0056076148	0.1039811272	5.24687e-05	-0.094910479	0.1268698709	0.0641226068	-0.0308869561	0.0055632913	0.0351163133	-0.0954149884	-0.0429762521	0.135858362	0.1029618124	0.0020678101	-0.0213266638	-0.0151743644	-0.0125022362	0.0730876998	0.0261928476	0.0733876001	0.0475511119	0.0833476729	-0.0323824663	-0.0875804977	-0.0253864324	-0.0110738035	-0.0309429532	0.0160468698	0.188296698	-0.070497343	-0.0552537078	0.0437371093	-0.0776642654	-0.1514836578	0.0509083314	-0.0420787424	-0.1293178113	-0.0676953961	-0.0477716139	0.0251369563	-0.0036483591	0.1381829696	0.1125669333	0.0919270106	-0.0051673202	-0.0700238543	0.0591847063	0.0270856251	0.0258224941	-0.0394168942	0.0549268	0.096900776	-0.0155579534	-0.0953553084	-0.0965848823	0.0193034028	-0.0952600536	-0.095136262	-0.0462348112	-0.1083106342	-0.0188848683	-0.149377877	0.0557266533	-0.0062394367	-0.0572096918	-0.0323079669	0.0288513429	0.0765827804	0.1140012473	0.1084937639	0.0995108621	0.0	-0.0181493	8.000000000001062e-06	6.4000000000017e-11	0.00032939709049	-0.0184217	-0.0181869549999999	0.00033935903089	0.000330765332172	0.0984159	-0.0313450999999999	0.00968568937281	0.0009825152940099	-0.00122823	-8.002000000000009e-05	1.5085489329e-06	6.4032004000000146e-09	3.03343e-05	-0.0001635117	9.201697564899999e-10	2.673607603689e-08	-8.88678e-05	-6.44337e-05	7.89748587684e-09	4.151701695690001e-09	0.0
