global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
2731.1416059381545	n/a	n/a	7459134.471686441	3350.976300993136	n/a	11229042.16981764	n/a	2853.4350340298406	n/a	n/a	8142091.493428878	2868.544914086561	2101.087502926235	n/a	n/a	n/a	n/a	-0.2186004294	-0.2225407501	-0.0553132401	0.0480996763	-0.1422876887	0.3545055158	-0.0156424898	0.035790817	-0.0571090003	0.0823980585	-0.1539524561	-0.1758761111	0.2671077693	-0.1345856746	-0.0887938256	0.0678883808	-0.0214865349	0.0066827935	-0.0465741418	0.0094088639	-0.0635497553	0.0195362683	0.0231778919	-0.002444272	0.0668491247	-0.0253295476	0.0450413041	-0.0304821914	0.0963961357	-0.0112510753	0.0223182032	-0.0599331576	0.1318346347	-0.027464847	0.0328997635	-0.1970900302	0.0549997103	-0.0618148059	0.0632403351	0.0572220746	-0.0878715063	0.0683265837	-0.0397913684	-0.0184487595	-0.1023279946	0.002104113	0.0800011719	-0.0561756582	0.0032791774	0.0231860127	-0.3104992864	-0.1775042834	0.0198574643	-0.0405574541	0.0583218039	-0.0997287733	-0.0687494875	0.0303841098	-0.0361510903	0.0083903973	-0.0168529822	0.0450568924	-0.0154742827	0.0699912897	-0.0311854115	0.0198363353	-0.0218471502	0.0340368438	-0.0754445882	0.0198240531	-0.0414922494	0.0462663897	-0.0147007597	0.0729483361	-0.071764293	0.0605169478	-0.1089813956	0.1008283406	-0.1172651835	0.0215441082	0.0016750076	-0.0859217861	0.0846439223	0.0171715007	-0.1200892043	-0.0175677371	-0.2974061739	-0.0367539034	0.0157085232	-0.0146980971	0.0797688675	-0.0289529385	0.0285217729	-0.2055972492	0.0151310106	-0.0570727317	0.093262161	-0.0954500826	0.0108392567	-0.0484144279	0.0236814095	-0.0255805522	0.1262165582	-0.0232933807	0.0752415571	-0.0449195954	0.064028011	-0.155490508	-0.0085697234	0.059665331	0.1154637225	0.1154447293	0.1154130763	0.138945	n/a	n/a	0.019305713025	-0.0416808	n/a	0.0017372890886399	n/a	-0.33965	n/a	0.1153621225	n/a	-0.000572295	n/a	3.27521567025e-07	n/a	-0.00130893	n/a	1.7132977449e-06	n/a	0.00106456	n/a	1.1332879936e-06	n/a	0.0	0.0	0.0	0.0	0.0
2747.156546598685	16.014940660530556	256.4783243603149	7546869.091520013	3371.587054929563	20.61075393642659	11367599.268968605	424.8031778279242	2854.7184101192247	1.2833760893840918	1.6470541868028044	8149417.201073634	2870.432970030774	2160.6833077243296	0.974532	18.674572	0.07306105	0.0356245	-0.2221391408	-0.1230959368	0.0490960061	-0.0785802372	-0.1409647703	0.2677977394	0.0198547718	-0.1724278353	0.106401391	0.0073486607	-0.0974881946	-0.1107716402	0.2194760262	-0.1503065273	-0.0667134732	0.093578408	0.0096720115	-0.0114090539	0.0505609103	-0.0035245744	-0.0687618984	0.0465974962	0.0503837963	-0.1189844457	0.0539998602	-0.1324496343	0.1551574039	0.0869790456	0.0117093166	-0.0450448523	-0.0105536597	0.1574191761	0.08952307	-0.0409998556	-0.0496535599	0.0092670283	0.0472386578	-0.0919526885	0.0612510185	-0.0217836015	0.0919074044	-0.0029887169	0.1036482152	-0.0236901749	0.0184746227	-0.1058635784	-0.0617589027	0.0867391091	0.0039486678	-0.1281702191	-0.2495693076	-0.194297779	-0.0282566307	0.0522703232	0.1016297345	-0.0242107146	-0.0362054449	0.0185868757	-0.0118292208	0.0887127922	-0.0136683758	0.1975774096	0.0059034845	0.1858039663	0.0885607453	0.0620085648	0.0990269008	0.0384296293	0.0416867826	0.0651910007	-0.0149420599	0.0817947354	-0.043588021	0.0151268353	0.0016980142	-0.0974652992	0.0043004941	0.0643239241	-0.0233584355	-0.1181741433	-0.0745672108	0.0224110967	-0.0282741796	0.0166511449	0.0678721352	0.0438174896	-0.315023396	-0.0551132738	0.033744159	-0.1494098731	0.0583532196	-0.0405042817	-0.0644500199	-0.0865783712	0.0633621728	-0.0297980254	0.1122108489	-0.047615869	0.0334201602	0.0135423875	0.1035205365	0.0011790694	0.0682740972	-0.0224545718	0.0277142974	0.1459959943	-0.0440656441	0.0116958487	0.0047797442	-0.0552880506	0.1154130763	0.1152422001	0.1149575937	0.14901	0.0100649999999999	0.0001013042249999	0.0222039801	-0.0415742	0.0001065999999999	0.00172841410564	1.1363559999999653e-08	-0.359012	-0.0193619999999999	0.128889616144	0.0003748870439999	-0.000708154	-0.000135859	5.01482087716e-07	1.8457667881e-08	-0.00163623	-0.0003273	2.6772486129e-06	1.0712529e-07	0.00147195	0.00040739	2.1666368025e-06	1.659666121000001e-07	0.0	0.0	0.0	0.0	0.0
2749.130182714285	1.9736361156001292	3.8952395168011673	7557716.761510679	3390.9994707086257	19.41241577906294	11498877.41034618	376.8418863792118	2848.822083067989	-5.896327051235858	34.766672695135746	8115787.260975835	2862.215821257075	2190.322170634123	1.065218	20.412355	0.1534998	0.0883561999999999	-0.3476023086	-0.0201750671	-0.1234192306	-0.1503698374	-0.1927974332	0.1413354454	-0.0460826703	-0.0542865002	-0.0463901575	-0.1207541865	-0.0910123569	-0.1383359524	0.3750711674	-0.1208992671	0.0157774168	-0.1223978632	0.0026606127	0.0986934769	0.1509527871	-0.0528420109	0.0308868302	0.1205379954	0.087308747	0.0095453892	0.0586350654	0.0260755447	-0.0381625244	0.1224562759	-0.0690197868	0.0479967125	-0.0113725512	-0.0854457491	0.0970928979	0.0156251617	0.0648287478	0.0543284856	-0.0607632139	0.0011432334	-0.0564537141	0.0999520011	0.0436572767	-0.0281730083	-0.0128948005	0.0295362889	-0.0999132534	-0.0072058042	0.0347602025	0.0360268949	0.0782296007	0.0268913107	-0.2738111849	-0.2266511394	0.0929104124	-0.0369609032	0.0497408894	0.2918850134	-0.0699535801	-0.0304708323	-0.0400240631	-0.0250929166	-0.0681141534	0.0675689903	-0.1199204708	-0.1003925998	-0.0646817791	-0.010202466	0.0455387003	0.0088675616	0.0051465572	0.1155096677	0.0302147127	0.0287342135	0.1093435133	-0.0356251817	-0.0968057028	-0.0301272913	0.0642407363	-0.0400357544	0.086583273	-0.0854749005	-0.0015870896	0.0731029445	0.0267489004	0.0451907536	-0.0626573117	-0.0753715705	-0.3717694455	-0.0488178266	-0.0732948045	-0.044763325	-0.1439179754	0.1341610508	0.0028647077	-0.0305312499	0.1252696134	0.0095185665	0.1297599044	-0.0609432944	0.0110988088	0.0444901479	0.0457776856	-0.0342133655	-0.0734669812	-0.0737127034	-0.0684728463	-0.0898366604	-0.121922338	0.0250504193	0.0794809115	0.0656487634	0.1153118061	0.1148374968	0.1140484259	0.137809	-0.011201	0.000125462401	0.0189913204809999	-0.0190591	0.0225151	0.0003632492928099	0.00050692972801	-0.434902	-0.07589	0.189139749604	0.0057592921	-0.00014834	0.000559814	2.20047556e-08	3.133917145960001e-07	-0.00163623	0.0	2.6772486129e-06	0.0	0.00179001	0.00031806	3.2041358001e-06	1.011621636e-07	0.0	0.0	0.0	0.0	0.0
2759.5806796964152	10.450496982130062	109.21288717350951	7615285.527753729	3393.4850150304183	2.4855443217925317	11515740.547235996	6.177930575595094	2863.081817394476	14.259734326486978	203.34002306199105	8197237.493094855	2876.072853835521	2206.323026522924	1.076293	20.624575	0.0721094999999999	0.0308669	-0.2422187358	-0.0010669853	-0.0129817405	-0.1883185409	-0.1522611572	0.1987847173	-0.011875289	-0.0765080672	-0.0750926084	-0.1740458951	-0.1320785772	-0.2045546682	0.108598726	-0.2056549497	-0.0322623814	0.007361995	-0.0153949422	0.1529137972	0.1691257527	0.0568880345	0.0670018846	0.0436714793	-0.0180753773	0.0793243589	0.1514035791	-0.0289265887	0.0076047059	0.0381817285	0.0405300077	-0.0300635795	-0.1238321049	-0.0372845145	-0.065016564	0.0398516681	-0.0701654715	0.0724854435	-0.0745024588	0.0445070871	0.1164974646	-0.1072063161	0.0029001154	0.0892108062	0.0095044715	0.0064381096	-0.0712542802	0.005705195	-0.0585768986	0.1116052558	-0.0403890523	0.0520285402	-0.2764424272	-0.0880162031	-0.1094931173	0.0420522422	0.0400372817	0.1520533382	0.0243402959	0.02816668	-0.1519114231	-0.01243381	0.1141995951	-0.0178943458	-0.1020720372	0.044696479	0.0599391905	0.0165210069	0.0712341473	0.0446719642	-0.117647065	-0.0139341114	0.0726681552	0.0534172386	0.0221933258	0.1940930978	0.0060307818	0.0620618115	0.0796703172	-0.0514490822	0.0467210718	-0.0537664862	-0.0160199661	-0.0753275752	-0.0387649542	-0.0389140372	0.0096726525	-0.0269959689	-0.3223055675	-0.0119332148	-0.0484853979	-0.1226853114	0.12078828	0.1386912465	-0.0540679808	0.0853549316	-0.0273697086	-0.0857619102	0.1140377806	-0.0956273268	-0.1405479903	0.0405495852	-0.0657932746	-0.1209610473	0.0858687878	-0.0172047932	-0.037440229	-0.0453786153	-0.0094726688	-0.0388971889	-0.0549069695	-0.0309325834	0.1151599564	0.1142313295	0.112689161	0.128464	-0.0093449999999999	8.732902499999985e-05	0.016502999296	-0.0290691	-0.01001	0.00084501257481	0.0001002001	-0.444799	-0.0098969999999999	0.197846150401	9.795060899999978e-05	0.00018076	0.0003291	3.26741776e-08	1.0830681000000003e-07	-0.00137921	0.0002570199999999	1.9022202241e-06	6.605928039999997e-08	0.00151898	-0.00027103	2.3073002404e-06	7.34572609e-08	0.0	0.0	0.0	0.0	0.0
2763.2011043449675	3.620424648552216	13.107474635844438	7635280.343053248	3426.925328520792	33.44031349037368	11743817.207257338	1118.254566334468	2860.9226570626734	-2.159160331802468	4.661973338429345	8184878.449694547	2878.632477492732	2301.2832806517163	1.207222	23.133512	0.089594827	0.0393615	-0.3910057654	0.1446276638	0.0665950973	-0.2726148433	-0.1477378142	0.2550800112	-0.0311596273	0.0967195366	0.1374438315	-0.1054798914	-0.0765893802	-0.2087358976	0.1287283394	-0.259211839	-0.0610055157	-0.0422452904	0.1603279457	0.1245738367	-0.1445174184	-0.0168043726	0.0107825472	-0.0120438027	-0.0139900138	-0.0329416192	-0.2347882116	0.0036076929	0.0160513527	0.0178226928	0.0288512358	-0.079399787	0.0130589153	0.0201260974	-0.182095169	0.0477926925	-0.0599505872	-0.0539433387	0.0349338853	0.0365087065	-0.0426955384	0.0076455581	0.0294147912	-0.1567461326	0.0822982368	0.0793933963	0.0685443618	0.1874518793	0.0623501248	-0.0522160276	0.0714499377	0.0168148126	-0.315152684	-0.1142880366	-0.1843785271	-0.0207389494	0.0354428132	-0.0135424353	-0.1083873836	-0.1869645531	-0.0401755223	0.0379649993	0.0645769501	-0.0251144338	0.0534461863	-0.003968125	0.0161579198	0.1227406777	-0.0952853087	-0.1838641557	0.0766384087	-0.1364048456	-0.0241632881	-0.0749466133	-0.0835635774	-0.0519928297	0.0728496886	-0.0028556054	-0.0563931497	-0.0474494065	0.0661553416	0.1017861332	0.0403143417	-0.0739005948	-0.0167845976	-0.123273202	-0.019895878	0.0275576095	-0.3774394401	-0.1030219783	-0.0675641399	-0.1927143271	-0.0515820089	-0.0442281899	-0.0478582642	0.083795447	-0.0821401265	0.0325580736	0.0388622828	0.1287536971	0.1496064698	-0.013086849	0.0334388966	0.1158436243	-0.1338860904	0.1223402374	0.0258791953	0.1004902703	0.0044045884	0.032496015	-0.0403751987	-0.0497582682	0.1149575937	0.1134247617	0.1108851636	0.118389	-0.010075	0.000101505625	0.014015955321	-0.0489228	-0.0198537	0.00239344035984	0.00039416940369	-0.46749	-0.022691	0.2185469001	0.000514881481	-5.83554e-06	-0.00018659554	3.40535270916e-11	3.48178955478916e-08	-0.000986623	0.000392587	9.73424944129e-07	1.5412455256900002e-07	0.00135866	-0.00016032	1.8459569956e-06	2.570250240000001e-08	0.0	0.0	0.0	0.0	0.0
2736.3845266392696	-26.81657770569791	719.1288398457342	7487800.277630819	3411.263584219984	-15.661744300808095	11636719.241025371	245.29023454389483	2867.741414831152	6.818757768478463	46.495457505185385	8223940.822337776	2881.244916188178	2140.206767473176	2.950843	56.545826	1.635849277	0.901753	-0.1672431014	-0.1399697955	0.1415250381	-0.1059421695	-0.2774547029	-0.2643212844	0.1256084354	0.26048898	-0.1390073872	0.3757669585	-0.211894784	-0.4580831407	-0.3164491938	0.241036606	-0.2957918569	-0.0674336551	-0.2465669701	0.0376928406	0.1706731454	0.1037421612	0.2137011199	-0.1594652399	0.0214613198	0.0087693647	-0.1303192794	-0.0823433946	0.0677869164	-0.0382143078	0.0152801327	-0.0967381819	0.1705803036	0.0496258808	-0.0674213137	0.1142864991	-0.0234279885	0.0285353022	0.0460672793	-0.0101028816	-0.0626533302	0.0304991347	-0.0648092997	0.0076345808	-0.0082941258	-0.0149272865	0.060328767	-0.0960821923	0.0876861274	0.0131157635	0.061133595	0.077900604	-0.1889765434	0.6151396985	0.0385414054	-0.1288521595	0.1752626386	0.0316597267	-0.0454804504	0.335859274	-0.130991256	0.0137619486	0.3150693006	0.130584768	0.0489837487	-0.0864955578	-0.0227083577	0.0415397274	-0.098650517	-0.1033617167	0.0032821507	-0.0103256115	-0.0931330077	-0.0649491271	-0.0005479001	-0.1148217649	0.0565652339	-0.1335944991	0.043421297	-0.0466642354	-0.0111612306	0.0578916178	0.0352336032	0.0218571259	0.0422302816	-0.0192299587	0.0142882904	0.0379321389	0.0039677347	0.7954948756	-0.2477339205	-0.1927766844	-0.0419382395	-0.2380981818	0.2240900747	0.1494173988	0.1130716173	0.066549458	-0.1019714278	-0.0076882185	-0.0719082642	-0.1296096669	0.0601152416	-0.0591037385	-0.0428386259	-0.0145154076	0.062667093	0.0543789627	-0.0172511471	-0.0324250247	0.0373735315	0.0335424874	0.1147048067	0.1124192083	0.108643553	0.0216458	-0.0967432	0.00935924674624	0.00046854065764	0.183761	0.2326838	0.033768105121	0.05414175078244	0.325352	0.792842	0.1058539239039999	0.6285984369640001	0.0077482799999999	0.0077541155399999	6.003584295839845e-05	6.012630780766794e-05	-0.00254123	-0.0015546069999999	6.457849912899999e-06	2.4168029244489998e-06	0.000395777	-0.000962883	1.56639433729e-07	9.271436716890002e-07	1.0	0.0	0.0	0.0	0.0
2725.476047574772	-10.908479064497442	118.99491550057898	7428219.685903802	3367.142550625972	-44.121033594011806	11337648.956235977	1946.6656054039183	2851.0559309178857	-16.685483913266125	278.40537341986266	8128519.921222052	2863.5924969547755	2094.3092893365574	2.735933	52.427605	0.7757795599999998	0.402561	0.3543647151	-0.1114194577	0.1486971917	0.018573526	0.1464283498	-0.3001654	0.2027856979	-0.0080496686	0.3718378812	-0.034275143	-0.3753940645	0.1908713676	-0.0807951019	0.2541723251	-0.01918124	-0.1406623082	0.0862770372	0.1925501129	-0.0910140306	0.1687433011	-0.044332067	-0.1225938279	0.2204140315	0.1744632555	0.0664680958	0.0115164866	0.2541079524	0.0909981679	0.0990371815	0.0182667341	-0.0033764994	0.0570281423	-0.05510358	-0.0739918012	-0.0522635101	0.0175086782	-0.0394828788	-0.1371518956	-0.039725435	0.0388338723	0.1120626718	-0.1135048518	0.1022139959	-0.049158464	-0.1152052198	-0.134251757	0.1129661751	-0.042814834	0.005253571	-0.17436122	0.2860685335	0.1257407507	0.0925428301	-0.1011818911	0.0876361938	-0.0277438483	-0.2036044626	-0.2426412092	-0.0520454713	0.3836513236	0.1348927731	0.165754091	-0.1927338657	0.0569394553	-0.1191895551	0.0924071139	-0.0504058518	0.1655215456	-0.1161194782	0.0333743398	0.0226755908	0.0909681027	-0.103008209	-0.0512918424	0.0507336693	0.0633838397	-0.0675153519	0.0854669142	0.1297240314	-0.1175014235	0.0139086418	0.0983508246	-0.0575736264	0.0214605785	0.0203882585	-0.0355686879	0.274358291	0.1648665594	-0.2171904834	-0.0179756811	0.4272262535	0.2204357152	-0.2736857822	-0.069852235	0.1273642787	0.1058905417	0.1268597413	-0.2253687193	0.0421972719	0.2148094321	-0.1014663189	0.181759342	0.2696625597	0.0298297237	-0.0604102277	0.055272857	0.0149637413	0.1253285759	-0.149561233	0.0052066406	0.1144017065	0.1112164334	0.105973176	-0.0367622	-0.058408	0.003411494464	0.00135145934884	0.00722669	-0.17653431	5.22250483561e-05	0.0311643626071761	0.256179	-0.0691729999999999	0.0656276800409999	0.0047849039289999	0.00164581	-0.0061024699999999	2.7086905561e-06	3.724014010089878e-05	0.000666971	0.003208201	4.448503148410001e-07	1.0292553656401e-05	0.000273163	-0.000122614	7.4618024569e-08	1.5034192996e-08	0.0	1.0	0.0	0.0	0.0
2745.423706105036	19.947658530264107	397.9090808400184	7537351.326043513	3373.173431651933	6.030881025960753	11378299.000002475	36.37152594929342	2854.9372897318594	3.881358813973748	15.064946242811695	8150666.928301495	2865.402147069029	2196.164276141973	1.950983	37.385906	0.23358625	0.110705	0.1043225425	0.1404143402	-0.0943524639	-0.0167801956	0.1687532871	-0.0542126698	-0.028253895	-0.0943653855	0.1295811128	0.2281928771	0.1319834592	0.2781910555	-0.0084102641	0.0532200523	0.0553103204	-0.0409149312	-0.085483015	-0.0711245398	-0.1187229668	0.093054526	-0.0362560409	0.0176443151	0.1444899303	-0.189742708	0.0356293056	0.050354974	0.0063440705	0.1915218035	0.0577828849	-0.0595864073	0.177343564	0.1320656307	-0.0219946664	0.008793106	0.0670622287	-0.152881999	0.0588137983	-0.1094821619	0.1492116688	-0.063653491	-0.038085669	0.0637240898	0.0038674055	0.0575554131	0.0631406178	0.0366622134	-0.0438119792	-0.0534279375	0.0388199587	0.0325866367	0.2425100969	-0.1084019715	0.0157866708	-0.0286777363	-0.0689895942	-0.0692161909	-0.0459372036	0.020904981	-0.0293560558	0.1586892773	-0.127718521	0.1493705199	-0.0338198904	0.1443729995	-0.2121853035	-0.01309635	0.0918048536	-0.1497665147	0.0411957655	-0.1135136128	-0.0464740481	-0.0511758489	-0.0302625834	-0.1233274527	0.018636223	0.0291062079	0.0879783951	0.0209262348	-0.1606598008	0.052409348	-0.0283415816	-0.1972707106	0.0172111233	-0.015590762	0.084821483	0.0249712574	0.1913840642	-0.0568250612	-0.2584026332	-0.0467676431	-0.1307739361	0.1139647771	-0.1534425923	-0.2493908749	-0.0410213279	0.0338766641	-0.055637167	0.2825008821	0.127788705	-0.0539952153	-0.0329158254	0.0343294141	-0.3250894963	0.0912814422	0.033982024	0.1662133369	-0.1387667972	0.0376670411	-0.1159498001	0.1068404731	0.1140484259	0.1098185471	0.1028845713	0.0208758	0.057638	0.003322139044	0.00043579902564	0.00029829	-0.0069284	8.89769241e-08	4.800272656e-05	0.21184	-0.0443389999999999	0.0448761856	0.0019659469209999	0.000701279	-0.000944531	4.91792235841e-07	8.921388099609999e-07	-0.000618878	-0.001285849	3.83009978884e-07	1.6534076508009998e-06	0.0005364	0.000263237	2.877249600000001e-07	6.929371816900002e-08	0.0	0.0	1.0	0.0	0.0
2739.0136834048326	-6.410022700203626	41.08839101712579	7502195.957878908	3348.1259010647022	-25.04753058723054	11209947.049380325	627.3787885182495	2853.5424139490933	-1.3948757827661211	1.945678449347399	8142704.308206418	2862.2029714127207	2145.3352553763943	1.260389	24.152327	0.11268262	0.0621999	0.1478311205	-0.0238537843	0.0512495612	0.0815511642	0.0323086704	-0.0604253651	-0.083072452	-0.1134798434	-0.0561160079	0.2680952089	0.2096190441	0.1129896681	0.0187596511	0.1443109236	0.1061029058	0.1269839266	-0.028107703	-0.0112947327	-0.0007002674	-0.0512573661	0.0613197909	-0.1380375429	0.0011372976	-0.0017300783	-0.0632741123	-0.0992486194	0.0265452006	0.051460533	-0.1553157751	0.0651102021	-0.0130308482	0.0116250842	-0.0407272782	-0.0646686091	-0.0490008782	-0.1219634173	0.0231764745	0.1844350765	-0.039106924	0.0314949239	-0.0329326556	-0.0647858371	0.0320704966	-0.1103604217	0.0283902031	-0.0156447087	0.087986576	0.0208136649	-0.1302035383	0.0911292467	0.1286876141	-0.0292824685	0.1417110458	0.1216145014	-0.0269432845	-0.0826882019	0.113247447	-0.0020925968	0.0183567089	0.0303789142	0.0781118047	0.1263968583	0.0444091272	-0.045408319	0.1288511292	-0.1431163566	-0.0242724411	-0.096492251	0.0790637006	-0.0092060042	-0.052638498	0.0339875357	-0.0683970289	-0.0426961827	-0.0030988179	0.1095707576	-0.1078346655	-0.1230286539	-0.0124232836	-0.0201159268	0.0369571977	0.1111936197	-0.0176439356	-0.1002350735	-0.0486747527	0.0244131091	0.1501879437	0.0792824973	0.1195319028	0.0159648881	0.0461407535	0.1235447331	0.0126927828	-0.0309168126	-0.0087745402	0.0891335913	0.1615213112	0.0883846517	0.035134742	0.08361716	-0.0272372185	-0.1153048023	-0.0432152951	-0.0398576106	0.0736331526	-0.004270435	0.0307959445	-0.0710175477	0.0240711304	-0.1181660441	0.1136451198	0.1082280018	0.0993899282	0.0412736	0.0203978	0.00041607024484	0.00170351005696	0.00850376	0.00820547	7.231393413760002e-05	6.732973792090002e-05	0.155654	-0.056186	0.0242281677159999	0.003156866596	0.000427061	-0.0002742179999999	1.82381097721e-07	7.519551152399997e-08	-0.000563683	5.519499999999996e-05	3.177385244890001e-07	3.046488024999996e-09	0.000764854	0.000228454	5.850016413160001e-07	5.219123011600001e-08	0.0	0.0	0.0	0.0	0.0
2736.986999299037	-2.026684105795539	4.107448464684263	7491097.834331947	3326.948820573943	-21.17708049075918	11068588.454718351	448.4687381120931	2852.8071007149047	-0.7353132341886521	0.5406855523729756	8138508.353889381	2860.936826155865	2170.990549897837	0.99718	19.108572	0.03877091	0.0234074	0.1139228065	0.0488329131	0.0173625249	0.148520379	-0.0237973232	-0.0827216246	-0.0591430915	-0.0881583692	-0.1364710059	0.0524028554	0.1797145256	0.1728861129	0.0681565828	0.078923061	0.0973317902	0.107955849	0.0061324064	0.0039821115	0.1499000896	-0.1313242643	0.0230187653	0.0450002137	-0.0369151078	0.0446308324	-0.0857415308	-0.0622769685	0.0566952409	-0.0539239411	-0.0356473763	-0.0130798569	-0.0207425507	-0.0941082077	-0.0149181991	-0.0818996755	-0.0812583766	0.1301690487	-0.0522963555	-0.0682600786	-0.0190970223	0.0274360219	0.0408111991	0.0264591032	-0.0052771311	0.0469700193	0.1736424849	0.0211475737	-0.0657065297	-0.0771026664	0.0189500824	0.0294999964	0.1432249735	-0.1050079652	0.112978963	0.104315133	0.0168743427	0.0170230988	0.1040294775	-0.0096486422	0.0488710882	-0.1458192835	0.0093097657	0.0633487567	-0.0259197034	-0.0315912815	0.0439990113	0.0338280105	-0.0460357944	-0.0118515467	0.0325480052	0.1561905341	-0.0410111653	-0.0375774333	0.1088965275	-0.0293700758	0.0626877677	0.0319695504	-0.0335909313	0.046709686	0.0966561248	0.096706304	-0.0112093954	-0.0464423667	0.0775665522	0.0633318064	0.1723428216	0.0188750254	0.1399323962	-0.0202096011	0.1087651712	-0.0911846468	-0.0445102953	0.0198323219	0.0489785932	-0.08315711	-0.0085129892	0.0050308174	0.0423816622	0.166020954	0.0715243944	-0.0078491099	-0.0170014145	0.0208803668	-0.172983672	0.0599330511	0.0401153997	-0.1233006845	0.0844273424	0.0146658011	0.0012263493	-0.0141493555	0.1131919653	0.1064475877	0.0955030384	0.0413271	5.3499999999998e-05	2.862249999999785e-09	0.0017079291944099	0.0071425	-0.00136126	5.101530625000001e-05	1.853028787600001e-06	0.162043	0.006389	0.0262579338489999	4.081932100000008e-05	0.000107383	-0.000319678	1.1531108689e-08	1.02194023684e-07	-0.000863348	-0.0002996649999999	7.45369769104e-07	8.979911222499997e-08	0.000764854	0.0	5.850016413160001e-07	0.0	0.0	0.0	0.0	0.0	0.0
