global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1766.3369274429897	n/a	n/a	3119946.1412487417	1994.171467927786	n/a	n/a	3976719.843497261	1977.306718107146	n/a	3909741.857471653	n/a	1980.75647494412	1589.7098247245872	n/a	n/a	n/a	n/a	-0.1059154082	-0.0873313281	0.1166959903	-0.0895150605	0.116387371	-0.1355743367	0.0710071975	-0.1383793881	0.1777775887	-0.1095638356	0.0176536055	0.1247425073	-0.0669981834	0.0307946915	-0.0845092756	-0.1648653831	0.0097347037	-0.024624116	0.1761940398	0.0119837621	-0.0281766901	0.0624794628	-0.160740451	0.09114919	-0.007841968	0.1499810032	-0.0834637166	0.0364331999	-0.0008799367	0.1143325167	-0.0476280729	0.0901858807	-0.0724218006	0.0078849122	-0.0362040934	0.0442747634	-0.0891617183	9.5162e-06	0.0013400682	0.0854954738	-0.0146693129	-0.0630333708	0.0341951038	-0.0325761916	0.0542976255	0.0016049107	0.0483766156	-0.0600858368	0.0075531522	0.0218746955	0.0417026406	-0.0424253447	0.1138491722	-0.0292143607	0.2122144338	-0.0049899601	0.0820883787	-0.0536155906	0.0086326092	-0.000484588	0.0204821971	-0.1233704397	-0.086900913	0.0837200153	-0.0217988458	0.07805374	-0.0753815991	0.1111189016	-0.2515103242	0.0329747763	-0.0008435229	0.0191807071	-0.0249904096	0.0225454761	-0.1425858736	0.0682786828	-0.0070863736	0.0353867649	-0.0208148763	-0.0370305007	0.0555067214	-0.0240346988	-0.0049090106	0.0128356201	-0.0318066271	-0.008014867	-0.07896867	0.0227112542	-0.017788817	-0.0526804329	0.1001530323	-0.113416173	0.1376827048	-0.1195737159	0.0392179847	-0.0449318582	0.1895905892	-0.087886941	0.1076360426	-0.1220859408	0.1324646579	-0.157953475	0.1047451561	-0.0588256644	0.1610006652	-0.0743451403	0.0481614328	-0.0316711117	0.0170724923	-0.0196806259	0.0957037866	-0.1431425581	0.2077960486	-0.0810696807	0.0584532232	0.1154637225	0.1154447293	0.1154130763	-5.36512e-05	n/a	2.87845126144e-09	n/a	-0.0234549	n/a	0.00055013233401	n/a	0.182155	n/a	0.033180444025	n/a	0.00271879	n/a	7.3918190641e-06	n/a	0.000423536	n/a	n/a	1.79382743296e-07	0.0	n/a	0.0	n/a	0.0
1761.494723941698	-4.8422035012915785	23.446934747920423	3102863.662474439	2013.617488535073	19.44602060728721	378.1477174590388	4054655.390134296	1974.353513336025	-2.953204771121136	3898071.795622305	8.721418420172643	1978.9013180625773	1636.2390057822345	1.232296	22.06274	0.0655283288	0.029455	0.0278397404	0.0693319853	0.1880591851	-0.0869595437	0.0470583925	0.0865949871	-0.151606751	-0.0875569024	0.1200789282	-0.1128679615	0.0637234271	-0.0007809474	-0.1349876813	0.0271051908	-0.1279900312	-0.0106089339	-0.0228311345	0.1063237908	0.1630377695	-0.1512048062	0.0812214763	-0.0130166376	-0.0655230538	0.0450254226	-0.0617266637	0.145397521	-0.0362288207	-0.0360152105	0.027915051	-0.0380297866	-0.0198362595	0.0129713405	0.0478198386	-0.080892604	0.0113012108	-0.0886065244	0.0651229633	0.0002452228	-0.1761168055	0.0218509603	-0.0504544038	-0.1041962413	-0.1448850135	-0.0797129208	-0.0495505074	0.0523926503	-0.0851994326	-0.0397619646	-0.1153592228	-0.1293688556	0.1179665382	-0.0571991243	0.0134738387	0.1560431229	0.084789622	-0.1070653936	0.0212483997	-0.0807062766	0.0794872644	0.0296838222	0.0583002023	-0.1486694412	-0.0421968084	0.0067635579	-0.0631727097	0.0189806829	-0.1874448416	0.0060386059	-0.0815316807	-0.1021921354	0.0784672562	-0.0338561566	0.0186588642	-0.034825406	0.0336227216	-0.0406463616	0.1303873559	0.0185046087	-0.0176658923	-0.0609598331	0.0050137256	0.0968634541	0.1263388329	-0.0999112531	-0.0786657005	-0.0597054293	0.0863969404	-0.0602638998	0.0045534361	0.0276210302	0.0323736185	-0.1940469796	0.1140960642	0.0667457153	0.0444104008	0.0024503133	0.0975209422	0.0525574368	0.0524449389	-0.1061676185	0.0056813397	0.0793226366	0.033124742	0.0153120867	0.0811268572	-0.0943529021	-0.010474461	0.0477505814	0.0629298473	-0.0793674718	0.1091281911	0.0820960644	-0.0933702108	0.0412269655	-0.0014893316	0.1154130763	0.1152422001	0.1149575937	-0.00836618	-0.0083125288	6.999296779240002e-05	6.909813505082947e-05	-0.0330321	-0.0095772	0.00109111963041	9.172275984000002e-05	0.203803	0.021648	0.041535662809	0.000468635904	0.0025533	-0.0001654899999999	6.51934089e-06	2.7386940099999968e-08	0.000254774	-0.000168762	2.848061264400001e-08	6.490979107599999e-08	-0.00018556	-0.00018556	3.4432513600000005e-08	3.4432513600000005e-08	0.0
1763.1550919487695	1.6603680070713835	2.7568219189061978	3108715.8782648738	1998.415180440419	-15.2023080946542	231.1101714047886	3993663.233414712	1974.9025217186909	0.5490083826659884	3900239.970290844	0.3014102042375243	1977.690930515813	1610.0772389624258	1.097391	19.647434	0.12989926	0.0600667	-0.0263398664	-0.1363127412	0.1460769889	-0.0921154619	0.02028756	-0.0900888915	0.0241337271	-0.0887579924	0.1333983718	0.0175230588	0.0121577923	0.026223668	-0.1162532722	0.0196830339	-0.1910468672	-0.1596838556	0.0736212327	0.0003088741	-0.0069517391	0.0393725744	0.0947125563	-0.108378726	0.0768464174	-0.0179215678	-0.0704109889	-0.0658355095	-0.1232652442	-0.0992664594	0.1195293108	0.0586907051	-0.0079795932	-0.0393259923	0.0178534646	0.0455192339	0.0219946601	0.0543489424	0.0910808269	-0.0589698408	-0.049038927	0.0697529654	0.2430235931	0.0693956322	-0.067050806	0.0294673603	-0.1557345775	-0.0444493279	0.1101071757	0.0266153087	0.0986385613	-0.0038155695	0.1483720854	-0.0833547393	0.0072298691	0.0098779278	0.2419153727	-0.0260128823	0.0755754104	-0.0665647423	-0.040963674	0.0652483252	-0.0798749836	-0.0604946284	-0.0351260814	0.0311691411	-0.1387530864	-0.0944661997	-0.0447675287	0.1333231306	0.1401028594	-0.0022960991	0.015817114	0.0278104564	-0.1431386021	0.078236765	0.0960640016	0.0408685619	-0.1441658575	-0.0575021983	0.0166377635	0.1457319918	-0.0718145621	0.0974197142	-0.0379113302	-0.0835911118	-0.1192915131	0.0163115194	0.0629383438	-0.032360077	-0.0417087931	-0.0537694968	-0.03003349	-0.1165098527	0.1244594271	-0.0938754191	0.1380494082	0.0423349879	0.1789163884	0.0227472723	0.0903148235	-0.0462896451	0.0102885236	0.0154219455	-0.0048884759	0.034924285	0.0828733357	-0.142526834	0.0781369586	0.0248772011	-0.0929419775	-0.0653089881	0.0762430533	0.0002573091	0.08078161	-0.0359338214	0.0087584748	0.1153118061	0.1148374968	0.1140484259	-0.0144978	-0.0061316199999999	0.00021018620484	3.759676382439999e-05	0.00181559	0.03484769	3.2963670481e-06	0.0012143614983361	0.171881	-0.031922	0.029543078161	0.001019014084	0.00315101	0.00059771	9.9288640201e-06	3.572572441e-07	0.000473677	0.000218903	4.7918523409e-08	2.24369900329e-07	-0.000508906	-0.000323346	2.5898531683600005e-07	1.0455263571600004e-07	0.0
1764.3952941262366	1.240202177467154	1.53810144099427	3113090.753934809	2008.2820810955493	9.866900655130394	97.3557285382126	4033196.9172494714	1975.151301719467	0.2487800007761507	3901222.664684105	0.0618914887861815	1980.3581089279965	1599.7108762107157	1.102671	19.741962	0.0657666239	0.0326601	-0.1360274329	0.0722628116	0.1257419717	-0.0744003514	0.1718736198	0.0598925956	-0.0358682805	-0.0811374848	0.0745028571	0.0423524773	-0.0465384222	0.1501797715	-0.0842034656	-0.0322222477	-0.0974854238	-0.01602262	-0.0803579731	-0.036784184	0.0260598849	-0.1481687507	0.055145397	0.0484882912	0.0571774839	0.0446847347	-0.0157015581	0.0270276452	0.0211111686	-0.0759584701	-0.0671552214	-0.1069601738	-0.1266667521	-0.0491026342	0.0220965118	-0.0878889865	0.0231965775	-0.0059643798	0.0380044465	0.0281295253	0.159586368	-0.0127623487	0.1123442347	0.0235281764	0.0098260947	-0.0117051183	-0.043033883	-0.0156849645	-0.1361492284	0.0200291809	0.0313807816	0.0499489216	0.0124994715	0.0349128982	0.1729036828	0.0827281142	0.0406950073	-0.0944237643	0.0056339543	-0.0490476568	-0.0328714544	-0.0389816201	0.0790494432	-0.051091333	0.0031152588	0.0359190962	-0.0412798139	0.1184406911	-0.072950576	-0.1225774604	0.0569655588	-0.1550386045	0.0098718769	-0.0183413224	0.045837513	-0.0796609317	-0.0270127723	-0.0304103412	-0.004958055	-0.0046217319	-0.0232177005	0.0520878152	-0.0296121771	-0.0267984975	0.0756076646	0.0681842655	0.0663115736	0.0657820971	0.1026214363	0.0321538125	0.0199640054	-0.1455032714	-0.0585450809	-0.1682774282	0.107681398	-0.0023246638	-0.097387289	0.0253248117	0.0663230081	0.0790627947	-0.0550721863	-0.0566917238	-0.0399803119	0.0167635651	0.0007717948	0.0357895114	0.0331308303	-0.0711343428	-0.0623273282	0.1542616467	0.0203136804	0.0957076374	-0.0687831092	0.0651193297	0.024336544	-0.0804608048	-0.0629881476	0.1151599564	0.1142313295	0.112689161	8.646389999999998e-05	0.0145842639	7.476006003209997e-09	0.0002127007535048	0.00996826	0.0081526699999999	9.93662074276e-05	6.646602812889999e-05	0.171884	3.0000000000030003e-06	0.029544109456	9.000000000018002e-12	0.00297549	-0.00017552	8.8535407401e-06	3.0807270400000066e-08	-1.35968e-05	-0.0004872738	2.3743575616644e-07	1.8487297024e-10	-0.000311166	0.00019774	9.682427955599998e-08	3.9101107600000035e-08	0.0
1766.6636265016734	2.268332375436785	5.145331765454687	3121100.3692040443	2023.958876398034	15.676795302484608	245.76191095600345	4096409.533350392	1975.860634991522	0.7093332720548915	3904025.248909101	0.5031536908440987	1980.257049072748	1651.3997979272058	1.125232	20.145887	0.0809427739	0.0429356	0.1085983434	-0.0060780028	0.1290257725	-0.1112298646	-0.0440980548	0.1046744795	-0.0272796127	-0.0169659122	0.077830744	-0.1866701962	0.0390317635	-0.0042522048	-0.0745054207	0.0751243833	-0.1056063651	0.0430003546	0.055558058	-0.153063715	0.0672678234	0.0259351048	-0.0620025389	0.0761247725	-0.1252478221	0.1550871034	-0.0207760097	-0.0503712322	0.0307323828	-0.0267659787	-0.0574483709	0.0580217741	-0.1075874766	-0.0031523311	-0.0585456312	0.0702525905	-0.0010462108	-0.0543862672	0.0128398238	0.1305443879	-0.0715038865	-0.0680438999	-0.0029618408	-0.0750219624	0.0112592356	0.0381580241	0.007898369	-0.007829494	-0.0103450009	-0.0353281612	0.0703825197	0.1389039877	-0.1934988733	-0.0276102604	-0.0462522755	0.0959103428	0.0890864224	-0.0513457315	0.1225932051	0.0139531663	-0.0744705396	-0.0858615777	-0.0269892456	-0.0500767061	-0.0141112257	0.0248699154	0.1269756084	0.0883109198	0.1321048466	0.1142626303	-0.0635444515	0.0100216438	-0.0154100464	0.0996954667	-0.0353464816	-0.1633933393	-0.1620118984	-0.109540575	-0.0009255927	0.0849601169	-0.0028445611	-0.0265484234	-0.0428648444	-0.0116198248	0.0219111238	-0.0404009226	-0.051948556	0.022655948	-0.0268992271	-0.061861731	-0.0806301422	0.1126246874	0.1029693333	-0.0911688071	0.139130153	0.0281237838	0.1163300008	0.053010072	0.0744611456	0.0850072257	-0.1163584602	-0.0022866188	-0.0093760417	-0.0604607301	0.0367607151	-0.0673872692	-0.0739831126	-0.0374386931	-0.0741145526	0.0405323234	0.0729564544	0.0234766156	0.1666407084	-0.0143589226	0.0013646139	-0.0781967677	0.0141953488	0.1149575937	0.1134247617	0.1108851636	-0.0172515	-0.0173379639	0.00029761425225	0.0003006049921977	0.00990951	-5.8749999999999775e-05	9.81983884401e-05	3.4515624999999727e-09	0.137612	-0.034272	0.018937062544	0.0011745699839999	0.00302178	4.6290000000000046e-05	9.1311543684e-06	2.1427641000000044e-09	0.000294023	0.0003076197999999	9.462994135204001e-08	8.644952452899999e-08	-7.95946e-05	0.0002315714	6.33530034916e-09	5.362531329796e-08	0.0
1760.9999093062984	-5.663717195375057	32.0776924691871	3101120.680576791	1998.6271554948048	-25.331720903229098	641.696083919094	3994510.506681255	1972.0615782177613	-3.79905677376064	3889026.868282728	14.432832370256602	1977.99327102372	1592.049829086775	1.250973	22.397129	0.0985639499999999	0.0512079	-0.1440085749	-0.077866897	0.0729101949	-0.0940959569	0.1222063604	-0.0715488095	-0.0457007789	-0.0975118245	-0.0081684065	0.0005829624	0.0945057556	0.0928532098	-0.1238175325	-0.0945175945	0.0044592741	-0.1407522441	0.0035815417	0.1181322814	-0.0302470452	0.0245304609	0.0212638157	0.0963058156	-0.0743272994	0.0042155399	-0.0394260342	-0.0715876888	-0.0491230376	-0.0513487411	-0.0782251517	0.1004641649	0.0500626795	0.0934279369	-0.0156269632	0.0218960492	-0.0805912754	0.1803647184	-0.112180117	0.035447523	0.0145592827	-0.107152487	-0.0673300042	-0.0523067726	-0.0859948647	-0.0381533825	0.0878616405	0.0050224993	-0.0979555607	0.0186576573	0.0130349315	0.0794326631	-0.0318278521	0.0232736079	0.1027846448	-0.0250523155	0.1908676323	-0.0303019107	-0.0672278883	-0.0003173642	0.1178064991	0.1099848271	0.0474893942	0.0529824293	0.0063369437	0.0203791959	0.0511819969	0.0599126705	0.0579947212	0.1038249043	0.0339297284	0.0217918921	0.0654019639	0.0040948156	0.1461896138	0.0264001563	-0.1572557444	0.0033249779	-0.0456445093	-0.0397472641	0.0374164925	-0.0118715818	0.0905209484	0.0805933707	0.0924046856	-0.0015350134	0.1719024405	-0.0226579132	-0.0906253115	0.033562843	-0.021204823	0.0402034082	0.0659572461	-0.1510671697	0.0989370059	-0.1723122971	-0.0111893382	0.0861159053	0.0714887993	0.0402838762	0.1168621558	-0.1281437067	-0.0661628179	0.0218411317	0.0035828734	-0.036837913	-0.0054412348	-0.0761201513	-0.1624481645	0.0669688728	0.0607122333	0.1475942047	0.0351688541	0.0553806112	0.0373372254	0.1359321209	0.0090528179	0.1147048067	0.1124192083	0.108643553	-0.0100447	0.0072067999999999	0.00010089599809	5.193796623999999e-05	0.0202196	0.01031009	0.00040883222416	0.0001062979558081	0.179496	0.0418839999999999	0.032218814016	0.0017542694559999	0.00297545	-4.632999999999981e-05	8.853302702500001e-06	2.1464688999999822e-09	-1.35968e-05	-0.0003076197999999	9.462994135204001e-08	1.8487297024e-10	-0.000508906	-0.0004293114	2.5898531683600005e-07	1.843082781699601e-07	0.0
1765.9881131537006	4.988203847402247	24.882177623238576	3118714.015800168	1998.70810844052	0.0809529457151256	0.006553379419956	3994834.102745881	1973.5218773334293	1.4602991156680218	3894788.600313663	2.1324735072208068	1976.9546106479595	1601.30741381324	1.172395	20.990282	0.11269249	0.0557758	-0.0723166968	0.0972098905	0.1522215611	-0.0467472205	0.1430270529	0.0535422668	-0.0287828271	0.0054244831	0.1231820154	0.0357878454	-0.0733297579	0.0878584185	-0.1470621997	0.0316235424	-0.1018707903	0.1310812553	0.0767252652	-0.0815840979	-0.0863781348	0.0446347253	-0.0098412511	0.052943592	-0.0597719478	-0.0133913167	-0.0920346851	0.0736820074	-0.0124300282	0.1325201576	-0.0330156926	-0.0904644148	0.0324035251	0.07018964	0.0408384309	-0.0785898396	0.1477503634	0.04789245	0.0021357541	-0.0226739708	0.1166214322	0.0409365359	-0.0640055686	-0.0684838487	-0.0079339297	-0.0002436634	0.1474212187	-0.037460522	-0.0510968354	0.0025380918	-0.0452940093	0.0943139473	0.0347762107	0.014367535	0.0927521554	0.1797246239	0.040944009	-0.0806623179	0.0469144113	0.0180773976	-0.1531273055	0.0541951404	-0.0442269216	0.051488825	-0.0550999543	0.0561182699	0.100587126	0.0071742688	-0.0444932622	-0.0785852983	-0.1044338949	0.0917419597	0.1421682989	-0.0324053811	-0.0099818224	0.1279109015	0.0967512978	-0.0319241109	0.036923774	0.018849703	-0.028844745	0.0073190498	0.0163194922	-0.1023309732	0.0776149852	0.1036982296	0.0370336223	-0.0053535244	-0.0568808443	0.0805233278	-0.0307193019	-0.0271680007	0.0158596777	-0.0977915587	0.1326610972	0.1214990219	-0.0387384118	-0.0089986481	0.0914333984	0.0053766085	-0.155240143	0.0402886023	-0.0277779137	-0.028960692	-0.0427362627	-0.0316061157	0.1567099778	-0.0516761314	0.0569458511	0.120160324	-0.1087574796	0.0873612618	-0.0386513203	-0.0698469135	-0.0780737826	-0.0094769281	-0.1176532012	0.1144017065	0.1112164334	0.105973176	-0.0145935	-0.0045488	0.00021297024225	2.0691581440000004e-05	-0.00136999	-0.02158959	1.8768726001e-06	0.0004661103963681	0.137581	-0.0419149999999999	0.018928531561	0.0017568672249999	0.00246818	-0.00050727	6.0919125124e-06	2.573228529000002e-07	6.14142e-05	7.5011e-05	5.6266501210000005e-09	3.771703961640001e-09	-0.000198405	0.000310501	3.9364544025e-08	9.641087100100001e-08	0.0
1773.3982527029857	7.410139549285077	54.91016813987884	3144941.3626900027	2036.4658725428849	37.75776410236495	1425.648750009839	4147193.2500318536	1978.460470618683	4.9385932852537735	3914305.833800701	24.38970363715366	1983.686744603085	1640.93314315796	1.171059	20.966375	0.067321205	0.0300148	0.0428914558	-0.0646644042	-0.0117737963	-0.1796448644	0.0028271031	0.1154288864	0.2065322451	-0.1549929525	0.007568771	-0.0240668158	0.0473782275	0.0286644981	0.0537129129	0.0521989039	-0.14354314	-0.114107618	-0.0601023069	-0.0401674416	0.1028969787	-0.2645767157	0.0137537584	0.0312831277	-0.0434075264	-0.0530992897	-0.0276797989	-0.1013501038	0.1204217209	0.1698333717	-0.0845068649	0.0093978464	0.0859164294	-0.0408090159	0.0170072375	0.1195782052	-0.0872869701	-0.0949279296	-0.0886400822	-0.0344987018	0.0021584709	-0.1063248382	-0.0081700201	-0.0430184998	0.049792403	0.0148285875	-0.0056603442	0.0954069248	-0.0203197909	0.0686961386	0.067635359	0.1112324514	-0.0236051631	0.1378782973	0.0184195399	-0.0163284299	0.0598041494	-0.0503763614	0.1813581275	0.02589959	0.101283501	-0.1827372498	0.1867709418	-0.1358333748	0.0530059227	-0.1166385441	0.0427599898	0.0055479946	0.020433667	-0.0711791232	0.0437639334	-0.0274187038	0.0595103269	-0.12380138	0.0182359987	-0.0180551418	-0.0844649359	-0.0523687142	-0.111049763	0.0465036674	-0.0815855715	-0.1283486495	-0.0425610391	0.0057928216	-0.0520409745	-0.0479987704	0.1306293217	0.0749691927	-0.051025836	-0.0016460325	0.0437947463	-0.0401042704	-0.0856360719	-0.0941224879	0.0591587658	-0.068356506	0.0470669479	0.0697743989	-0.0756518651	-0.0072801295	-0.0500057239	0.1291216911	0.0018037239	-0.0449529263	0.0290022843	-0.0857957034	-0.0436168598	-0.1631053911	-0.0711575418	-0.068519772	0.0779691177	-0.0086662924	-0.0678233229	-0.0002429335	0.0325584854	-0.1739525401	0.0724883951	0.1140484259	0.1098185471	0.1028845713	-0.00690321	0.00769029	4.76543083041e-05	5.914056028410001e-05	-0.010506	-0.00913601	0.000110376036	8.34666787201e-05	0.119574	-0.018007	0.014297941476	0.000324252049	0.00215325	-0.0003149299999999	4.6364855625000005e-06	9.918090489999985e-08	-1.35968e-05	-7.5011e-05	5.6266501210000005e-09	1.8487297024e-10	6.14121e-05	0.0002598171	3.7714460264099995e-09	6.750492545241e-08	0.0
1766.0349043483614	-7.36334835462435	54.21889899154912	3118879.283376726	2005.194170755836	-31.27170178704887	977.9193326581154	4020803.6624331847	1977.1576757574744	-1.3027948612086675	3909152.4748066985	1.6972744503917112	1982.752034170684	1640.7872541292495	1.117436	20.006323	0.069941565	0.0350167	-0.0488983236	0.0515417594	-0.0427965457	-0.1597870643	0.0641061142	-0.0090375274	-0.0493225767	-0.0405387974	0.0090251697	-0.0276205023	-0.0038594063	0.0638489245	-0.0053773256	0.1512575948	-0.0613838007	-0.0010171419	-0.0420459999	-0.0061711896	-0.0121462286	0.1060679909	0.1132723715	-0.0173145638	0.0231014968	0.0109410402	-0.0704663394	0.1046256127	0.0286348514	0.0822357017	-0.1788722343	-0.0965933403	0.0252036092	-0.0432182302	0.0725807145	-0.0484020245	0.0166924429	-0.1400766592	0.0362540767	-0.0807037749	-0.0567435075	0.0477133134	-0.1228700964	0.0740632321	-0.0248851852	-0.1470884285	0.0035994641	-0.082606769	0.0700530365	0.0242034228	0.0377743926	-0.0010512676	0.0201182571	0.0340854677	0.0789535842	0.0081213744	-0.0152999716	0.0225524548	0.0751344377	-0.1916521926	-0.0713618589	-0.0017567618	-0.1009870592	0.0100781045	-0.0819153165	0.008406185	-0.0185918866	-0.034993271	-0.0297848017	-0.1417991122	-0.0339346862	-0.006908088	0.144485005	-0.0390348065	0.1281995092	-0.0200650199	0.1222207527	-0.0766126063	0.0411267467	-0.0294768765	-0.1058455521	-0.0479702684	-0.0269633421	0.0375653407	-0.1188022418	0.0165660797	-0.0289285311	-0.2080946203	-0.0031131382	-0.092379761	-0.089928925	0.0006799153	0.0176078243	-0.053466922	0.1012144219	-0.0099606837	-0.0525113726	0.0676773951	0.0101643248	0.0621361385	0.1466354602	0.0604095577	-0.0443133201	-0.0272606094	0.0718279706	0.0018432676	-0.0511847554	-0.0053070143	-0.0399600739	0.1363411761	-0.077063461	0.0588282916	-0.0003457604	-0.0095864299	-0.0491054883	0.084922147	0.0440813196	0.1136451198	0.1082280018	0.0993899282	-0.0163076	-0.0094043899999999	0.0002659378177599	8.844255127209997e-05	0.00840387	0.01890987	7.062503097690001e-05	0.0003575831834169	0.102741	-0.016833	0.010555713081	0.000283349889	0.00208676	-6.649000000000021e-05	4.3545672976e-06	4.420920100000028e-09	-1.35968e-05	0.0	0.0	1.8487297024e-10	-0.000367984	-0.0004293961	1.3541222425600005e-07	1.8438101069521e-07	0.0
1763.748574042005	-2.286330306356376	5.227306269763641	3110809.0324352058	2012.8945272568708	7.700356501034776	59.29549024302853	4051744.377860661	1974.000144192065	-3.1575315654094998	3896676.569270293	9.970005586557363	1978.386789150108	1634.3920057239638	1.020128	18.264135	0.105031575	0.0463736	0.080368437	-0.0556315372	0.0906927548	-0.0259690989	-0.0682708261	0.0332512364	0.0843835515	-0.0654391543	0.1266751137	0.0015159898	-0.0041449586	-0.0503362004	-0.0366731221	0.0289071604	-0.0239186286	-0.060097414	-0.0086038323	0.0291830505	-0.032211149	-0.0527284444	-0.0062112535	0.1345736316	-0.0262682051	-0.1758030422	0.1217772577	0.0760240322	-0.0388197916	0.0448003276	0.0585087781	0.1466055268	-0.024239332	0.0744362913	0.1234840432	-0.1193057368	0.0473865827	-0.1119174166	-0.02757762	-0.030873552	0.0357547166	-0.0274709281	-0.0021917167	-0.0574999473	-0.0502609152	-0.0829889487	-0.129721474	0.0815680532	0.0580839599	0.0663256862	-0.0115142913	0.0526960607	-0.0133690737	0.0644677103	-0.0559802766	0.0279534323	0.0870603783	0.0356273103	0.0590901144	0.0670959715	0.0638016905	-0.0693706574	0.1495317142	0.1102046107	-0.0712800351	0.0524520658	-0.0598910017	-0.0303495426	0.0679719513	-0.0067429207	-0.0450304765	0.0518645727	0.0599413333	-0.0337568028	-0.015381315	-0.0406373226	0.02272371	0.0258805073	0.1586889019	-0.0918309617	0.0894378355	-0.1280945907	-0.0429243093	-0.016502166	0.0345888476	-0.0211436459	0.0259227526	0.0363660272	0.0340483497	-0.1409403273	0.0756021126	-0.0628415932	-0.0790681675	-0.0605147849	0.0278724582	-0.0097534252	0.093333546	-0.0311171198	-0.056861527	0.0340603623	-0.151460962	0.0663397905	0.0058366863	-0.0198720454	0.0228182949	-0.0239967921	-0.0424758587	-0.0070911965	-0.0139139724	-0.0305849135	0.0086578675	-0.0546554353	0.0158965173	0.1025699789	-0.1028730854	0.0070831089	-0.0527116045	0.1131919653	0.1064475877	0.0955030384	0.00511939	0.02142699	2.62081539721e-05	0.0004591159004601	-0.0116148	-0.02001867	0.00013490357904	0.0004007471485689	0.114659	0.0119179999999999	0.0131466862809999	0.0001420387239999	0.00160451	-0.00048225	2.5744523401e-06	2.3256506250000006e-07	0.000103387	0.0001169838	1.368520946244e-08	1.0688871769e-08	6.61405e-05	0.0004341245	4.374565740249999e-09	1.8846408150025e-07	0.0
