global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1748.6864467034338	n/a	n/a	3057904.288884281	2057.5148666650057	n/a	n/a	4233367.426547516	1971.176570352936	n/a	3885537.071508364	n/a	1966.682178104625	1534.99775652417	n/a	n/a	n/a	n/a	-0.0775922847	-0.1181673848	-0.0051077124	-0.0243031056	0.0994916033	0.0757241447	0.0528341956	-0.0233724891	0.110361736	-0.0778483235	0.0569123735	-0.0415742885	0.0235030963	-0.1125679066	0.050851026	0.0145982487	-0.0908650256	0.015496356	-0.0070685299	0.0466781835	-0.0868137274	0.1677968903	-0.0359731812	0.0566650173	-0.0153346124	0.0881368414	-0.1042651057	0.0980255947	-0.0452081614	0.0708978371	-0.0397323576	0.0699618704	-0.044146358	0.0560723072	-0.0935658627	0.0217538412	-0.0758283514	0.0389765875	-0.0217234044	-0.1138995393	0.1128404621	-0.0315783666	-0.0984204219	0.0815742011	0.0665817592	-0.0869749543	0.0202583393	0.0165380352	0.0298226211	-0.0223333229	0.0144081712	-0.1013212679	0.0797778675	-0.0841588597	0.0024281707	-0.0416209146	-0.0004611497	0.0252315823	-0.007031736	0.0043294384	-0.1703781172	0.0258981848	0.0859927666	-0.0507471453	0.1219153433	-0.1254020818	0.1170353379	-0.080264238	0.0334194081	-0.0356157454	0.0704397366	-0.0371688735	0.026265574	-0.0111307161	0.0718295062	-0.0340902848	0.1056167652	-0.1792388178	0.0384522005	-0.0511386836	-0.0100463085	0.1077882119	-0.1412211555	-0.0047744512	-0.0221562485	0.0811506773	0.022548694	-0.0008900431	0.081254104	-0.0801383258	0.0027649549	-0.0455946052	0.0246935248	-0.0915367924	-0.023348431	0.2733873038	-0.0933946971	0.1129746919	-0.0665651123	0.0106720913	-0.1361249488	0.0161717001	-0.2243135977	0.0428943892	-0.1092469193	0.1344383127	0.0739551373	-0.0862657024	0.0660590241	-0.082465747	0.1154637225	0.1154447293	0.1154130763	-0.0178972	n/a	0.0003203097678399	n/a	0.000122684	n/a	1.5051363856e-08	n/a	0.0554426	n/a	0.00307388189476	n/a	0.00224765	n/a	5.0519305225e-06	n/a	0.00126906	n/a	n/a	1.6105132836e-06	0.0	n/a	0.0	n/a
1751.6771027436605	2.990656040226668	8.944023550944252	3068372.6722764247	2044.3130479951697	-13.20181866983603	174.28801619123115	4179215.8382033007	1972.263348267556	1.0867779146199157	3889822.714919551	1.1810862357056122	1968.2049652303745	1500.6569411539613	1.051056	18.239567	0.0505524675	0.0400115	0.0777719662	-0.1188858867	-0.1016129022	-0.1180340114	-0.0517663319	0.0894434179	-0.1180495089	-0.0238935434	0.1331941764	0.0388453008	0.0705829698	-0.0318642021	-0.0245640892	0.0249207373	0.0419204536	-0.0137162043	-0.0068972209	-0.0711329747	-0.0213047109	0.0937308543	-0.1320438716	0.1303073392	0.1134008023	0.045384962	0.0218023413	-0.0533404941	-0.1698325944	-0.0284504914	-0.0264222628	0.0424587881	-0.1108153444	0.0276943726	-0.1362564262	0.0731415131	-0.004185448	-0.0902044602	-0.1515871399	-0.0561450856	0.150478663	0.0439851308	-0.1033222826	0.0095667386	0.1221086768	0.022664923	-0.1074224626	0.0115519646	-0.0839351335	-0.0187454217	0.0506967372	-0.0774131199	-0.0606982433	-0.0395811192	-0.0590921014	-0.0303000622	0.0997730571	-0.0632346091	0.072525144	-0.0338892127	-0.1274323067	-0.0162566447	-0.0034254894	0.1457548195	-0.0598697255	-0.0196575896	0.0116843632	-0.110372792	-0.0441435739	0.0705400447	0.2528121024	-0.0244343108	0.0051911269	-0.0804966447	-0.143200644	-0.0908857375	-0.0900110402	0.0125128917	0.0662958938	-0.0172561415	0.1045120273	-0.0773335327	0.0657286494	-0.0896327422	-0.0578854205	0.1063435775	0.0471977625	-0.0292724664	0.0077097361	-0.0684970136	-0.0494639452	-0.1003164349	0.0445401461	-0.0872685213	0.1661618408	-0.1532833011	-0.0190007961	0.2291903706	0.0258490423	0.1636742917	-0.1762886584	-0.131487101	-0.1701247773	-0.0289750025	-0.1654519301	0.0351755621	0.0774726506	0.0882018746	-0.0257326962	-0.1035032278	-0.0079445493	-0.0252914665	0.1154130763	0.1152422001	0.1149575937	-0.0178981	-9.00000000001594e-07	0.00032034198361	8.100000000028693e-13	8.07165e-05	-4.19675e-05	6.51515337225e-09	1.7612710562499995e-09	0.0625002	0.0070576	0.00390627500004	4.980971776000006e-05	0.00147866	-0.00076899	2.1864353956e-06	5.913456201e-07	0.00116901	-0.0001000499999999	1.0010002499999992e-08	1.3665843801e-06	2.11758e-22	2.11758e-22	4.4841450563999997e-44	4.4841450563999997e-44
1759.546194441754	7.869091698093598	61.92260415300559	3096002.8103744597	2074.2469806323447	29.93393263717508	896.0403231269352	4302500.536662399	1978.09713243084	5.833784163284008	3912868.265331112	34.0330376637833	1975.579897962754	1530.7640596700728	1.019756	17.696411	0.1133778673	0.0736002999999999	0.066618773	0.0408069824	-0.0949156346	-0.0704223579	0.0043025981	-0.0657527072	-0.1333206069	-0.1550253967	-0.007959339	-0.023821837	0.08867941	0.109003806	-0.0428935453	0.1075982905	0.0373935098	-0.070582847	-0.0192269073	-0.0409004375	0.1015625424	-0.0480861667	-0.0573559212	-0.1352308624	0.1097579715	-0.1349601132	0.013215131	0.0956284772	0.1040685111	0.0024320975	-0.0990360468	0.1383481618	0.0410173846	0.0670908387	-0.1132523595	0.0352537154	0.1095387663	0.0274271089	0.0885780833	-0.1058660829	-0.1025698242	0.0903333788	-0.0941691272	0.0674445409	-0.101764338	-0.089022515	-0.0758325384	-0.0794916519	0.1329155425	0.0347852318	-0.0577949187	0.0384409127	0.0446261181	0.0481201258	-0.1629733771	0.0045401237	0.0929267643	0.0237208916	-0.0539925957	-0.1382010637	0.0196220557	-0.0152640003	0.0940314073	0.0503703498	0.0124862827	0.1088074548	-0.141876165	0.0300157859	-0.0026305306	0.0394922859	-0.0603575513	-0.1036976569	0.0927345251	0.1950594791	0.0730450872	0.0104670668	-0.0927789508	-0.0932417064	-0.0033536186	-0.0010999242	0.0261641901	0.0326559101	-0.1524851998	0.0539833902	0.1488306375	-0.0970616699	-0.020974035	-0.2041266202	-0.0099272794	-0.001905614	-0.0915566325	-0.0274044245	-0.0358833479	0.0234614461	0.0810013594	-0.1988205655	-0.0974849859	0.0060882294	0.0205923015	0.0567854503	0.0819888626	-0.0951507799	0.0161816539	0.099296452	-0.1096196712	0.1307495214	-0.0294455377	0.0058349441	0.1065091069	0.0303342895	0.0216374865	-0.1305881433	0.1153118061	0.1148374968	0.1140484259	-0.0424138	-0.0245157	0.00179893043044	0.00060101954649	7.44092e-05	-6.3073e-06	5.53672904464e-09	3.978203329e-11	-0.00445621	-0.06695641	1.9857807564100003e-05	0.0044831608400881	0.00159706	0.0001184	2.5506006436e-06	1.4018560000000012e-08	0.000849421	-0.000319589	1.02137128921e-07	7.215160352410001e-07	0.0	-2.11758e-22	0.0	4.4841450563999997e-44
1764.0219936389176	4.4757991971634965	20.0327784533294	3111773.594041821	2072.0178932249546	-2.229087407390125	4.968830669785229	4293258.149844379	1979.86630578022	1.7691733493800257	3919870.588763816	3.1299743401565383	1975.656027670156	1549.7385804737942	1.030339	17.880064	0.0806488208	0.0462407	0.0574040438	0.1804163921	0.0139115264	-0.0083691016	-0.0730513454	-0.1671784191	-0.0511850972	-0.047834907	-0.0945909974	0.1453798095	-0.1019291008	0.1099373071	-0.0209942898	0.1799307462	-0.0260563758	0.0377092005	-0.0291972288	0.0136219998	-0.033269266	-0.149202266	0.0105038977	-0.0072126749	0.008091053	-0.107931111	-0.1312602074	0.0233724468	0.0197565746	-0.0199993453	0.0336047546	0.1670513616	0.0274442717	0.0142234813	-0.0878473884	-0.1221234438	0.0487989555	-0.0990701518	0.0350111408	0.1869396389	0.1115260698	0.0628728733	-0.0947378093	-0.0246955577	0.0738402686	0.0265231456	0.0406984765	-0.0121470484	0.0016050029	-0.0130756336	-0.0003970899	0.0116469069	0.0297646747	0.1045793745	-0.1319964877	0.1425812021	0.0103195915	-0.0307799778	-0.0398052223	0.0419305171	-0.0257970324	-0.0949708654	0.0587260257	-0.1681601653	0.0394365635	0.1309638903	-0.0743191355	0.0190272402	-0.0147645383	0.0628422713	0.0493651513	-0.1863516437	0.0334808475	0.0741629199	-0.0234198274	-0.0096852253	0.0794197737	0.0856329708	0.0724135804	-0.025315213	-0.0055562048	-0.1125045222	-0.0464711599	-0.0247254861	0.0007936674	0.0117151651	0.0258671801	0.1089102188	-0.0179241076	-0.0239024408	-0.0870714939	0.1274589288	-0.052808202	0.0577666239	-0.0256298081	-0.0011278951	-0.1748814354	-0.062958731	0.0763773903	0.1050290176	-0.1044626781	0.0273347285	-0.0089498162	-0.0573643849	-0.1653478178	0.0516768365	-0.0837500491	0.095476949	-0.011080249	0.038404413	-0.0553727914	-0.1325123072	0.1151599564	0.1142313295	0.112689161	-0.0258708	0.016543	0.0006692982926399	0.000273670849	0.0388142	0.0387397908	0.00150654212164	0.0015007713912277	-0.00444473	1.1480000000000344e-05	1.97556247729e-05	1.317904000000079e-10	0.00191755	0.00032049	3.6769980025e-06	1.0271384010000009e-07	0.000849421	0.0	0.0	7.215160352410001e-07	-0.000186601	-0.000186601	3.4819933201e-08	3.4819933201e-08
1759.4656389697216	-4.5563546691960255	20.760367871504425	3095719.3347151307	2082.878957192103	10.861063967148311	117.9627104984874	4338384.750313662	1980.3782795098305	0.5119737296104176	3921898.129954316	0.262117099811201	1977.4190720474016	1590.2270609259256	1.207843	20.960379	0.0406843599999999	0.0278624	-0.118704118	0.1497966459	0.125613501	0.0899758558	0.0405554214	-0.1501063824	0.2215865865	-0.0812186	-0.0985756489	0.0495985718	0.0204831346	0.1817834569	-0.0243954564	-0.0496889889	-0.1031320647	-0.0538834748	0.095719163	0.0320675235	-0.0258862207	0.0246944703	0.1335745099	0.0168379139	-0.0742994877	0.0842973751	0.0665596235	-0.0373764193	-0.0878829247	0.0657222713	-0.0100167963	0.0320116834	-0.0482682052	-0.1059368472	0.0976903824	-0.0393829358	-0.0214215489	0.030703904	-0.0623043939	-0.0980039886	0.101765827	-0.0234616691	0.0087103052	0.0013443606	0.0027915044	-0.0636940683	-0.0493473694	0.0807777269	0.2144172356	0.0749601479	-0.0595815991	0.1051355859	0.2229830939	0.0946588109	0.0568572883	0.0558971961	-0.0761595872	0.1014427201	0.0226887043	0.0488066437	0.0959551279	0.0467804482	-0.0386809011	0.0256168594	-0.1054466785	-0.0669901226	0.0669873538	-0.0696847247	-0.0090711194	-0.0867438677	0.0160885712	-0.0066685973	0.087901953	-0.1162044362	0.0062842377	0.0172979297	0.0378852146	0.0731948014	0.0128709777	0.1117318622	-0.0006344287	0.0723116126	-0.0153373669	0.0775565905	0.0252153309	-0.0218430099	0.0765375807	-0.1435687503	0.016369014	0.1637123317	0.0727355413	0.0720172587	-0.1304743707	0.0494648037	0.0063241038	-0.0712093138	0.1523972737	0.1255517324	0.1548250182	0.0268092076	-0.0905769937	-0.0608149575	0.0103017454	0.1231063976	-0.1071641359	6.8461e-05	-0.0750000075	0.0244305761	0.0215679443	0.0503385915	-0.0073029581	0.0145907959	0.1149575937	0.1134247617	0.1108851636	-0.0258693	1.499999999998031e-06	0.00066922068249	2.249999999994092e-12	0.0388116	-2.599999999998437e-06	0.00150634029456	6.759999999991872e-12	-0.00440492	3.9810000000000366e-05	1.94033202064e-05	1.584836100000029e-09	0.00204056	0.0001230099999999	4.1638851136e-06	1.5131460099999948e-08	0.000346223	-0.000503198	2.5320822720400005e-07	1.19870365729e-07	0.0	0.000186601	0.0	3.4819933201e-08
1755.227775604527	-4.237863365194471	17.959485902057406	3080824.544253616	2062.02414346238	-20.85481372972299	434.9232557014426	4251943.568221762	1975.0750111466407	-5.303268363189773	3900921.299655903	28.124655332009528	1970.6834744750288	1559.327253917358	1.118208	19.40489	0.04717848	0.0242897	-0.1164019945	0.0016029461	-0.0385300459	0.0767470166	0.1275206903	0.0359898321	0.006977314	-0.0065808061	0.0130639206	0.1040202092	-0.0276274002	0.0553156208	0.1394746032	-0.0004474878	0.0277964842	-0.0907794855	-0.0552226171	0.0187731371	-0.0699287958	-0.0496191994	-0.0645879635	0.095353822	0.092849182	0.0216585816	-0.0364512148	0.1404582494	0.0448620595	0.0999018626	-0.0303069567	-0.0808364194	-0.0058912689	-0.10132148	-0.0262348102	-0.0145197525	-0.2010895654	0.011514785	0.0430141516	0.0503658251	-0.1107398266	-0.0763195557	-0.0040653562	0.0721494978	-0.0470937549	0.0661471132	0.1717685984	-0.044460306	-0.0349048246	0.0012843876	-0.0082308305	-0.0086013113	0.0561756641	-0.1130799556	-0.0251661321	0.063624413	-0.0260875678	0.0286814092	0.0343711189	0.0653844496	0.0049115035	-0.0261020644	-0.0083708206	-0.0244691102	0.1639618802	0.0076270254	-0.114887307	-0.1137858939	0.1065768219	-0.0005786816	0.0016304316	0.1565458179	0.0013911995	-0.0379698125	0.0626541986	0.0577836338	0.0599285704	0.0370383055	0.1068903375	-0.078403706	-0.0460143921	-0.0266802293	-0.131526213	-0.0650159001	-0.0242221245	-0.0084737528	0.0385051172	0.0451278725	-0.0180076065	-0.0565944688	0.0610635101	-0.0176240117	-0.1107961432	-0.0847830747	-0.0077853262	0.0173212191	0.0562600174	0.1377503374	0.0377883319	-0.0360966253	0.0229580431	0.0216179684	0.0126790743	0.0801233637	-0.1799725881	-0.0550000396	-0.1051434258	0.0060587597	-0.101951745	0.0126080613	0.0226553637	0.0696994269	0.1147048067	0.1124192083	0.108643553	-0.0258666	2.7000000000013125e-06	0.00066908099556	7.290000000007087e-12	0.0242577	-0.0145539	0.00058843600929	0.00021181600521	-0.00124084	0.0031640799999999	1.5396839056e-06	1.0011402246399998e-05	0.00171159	-0.0003289699999999	2.9295403281e-06	1.0822126089999989e-07	0.000231994	-0.000114229	1.3048264441000002e-08	5.3821216036e-08	-0.000145957	-0.000145957	2.1303445849e-08	2.1303445849e-08
1752.2308961435965	-2.996879460930586	8.981286503347599	3070313.113400191	2048.372816612324	-13.65132685005574	186.35872476705276	4195831.195836307	1976.7908022294048	1.715791082764099	3907701.875778774	2.943939039692799	1972.4724743545448	1529.9568681385686	1.060622	18.405567	0.02456561	0.016361	0.0634559815	0.0315486563	-0.1133960065	0.0660939292	-0.0695346093	0.0703762282	-0.0120260522	-0.1381873563	-0.1158120085	-0.016667001	0.0484332514	0.0805261623	-0.0694861387	0.0646251466	0.1161569949	-0.0064772042	-0.0240101934	0.0414375307	-0.022021479	-0.0005749171	0.0238756903	0.0731390276	-0.0154485364	-0.0713788496	0.0900314741	0.0258105407	-0.0998042422	-0.0391208226	0.0833604688	0.0255312447	-0.0023577963	0.002869574	0.0448014929	-0.0781340713	-0.0754309359	-0.0620351985	0.120611751	-0.1180491042	-0.0558014372	0.0993949079	0.0485141192	0.1456928758	7.53733e-05	0.0695044689	-0.005779899	-0.0875871834	0.0021060201	-0.0515298199	0.0439899457	-0.107055525	0.0393598423	0.0198847738	-0.139238402	-0.0586031443	0.0628642164	-0.0247947585	-0.0177954768	0.0983838808	0.0245607725	-0.0260795203	0.0339177773	0.0410381962	-0.073427154	0.0105524989	0.0031621807	0.0394300775	0.1201775318	0.0888658318	0.0878228126	-0.0396426709	-0.0018207616	-0.0198741953	0.0068683941	0.0704104987	-0.1780011514	-0.0093957526	0.0592237263	0.0828803748	-0.0255933207	0.0136163288	-0.0075320327	-0.0006509604	-0.0246519831	-0.0370548048	-0.0260704098	-0.0301210909	0.0156315702	0.0177983077	-0.1397403254	-0.0711473986	-0.0540324671	0.0267371059	-0.0510859666	-0.059783646	-0.0496013818	-0.0738066521	0.0127763552	0.0701856471	0.013037076	-0.1247531112	0.0632086897	-0.0107466849	-0.0233801223	0.1185694511	-0.1291348658	-0.0017972704	0.02753344	0.1514568529	0.0324705644	-0.0497460746	0.1144017065	0.1112164334	0.105973176	-0.0258828	-1.6200000000000936e-05	0.00066991933584	2.6244000000003027e-10	0.0388081	0.0145503999999999	0.00150606862561	0.0002117141401599	-0.00238455	-0.00114371	5.6860787025e-06	1.3080725641e-06	0.00171159	0.0	2.9295403281e-06	0.0	0.000263143	3.114900000000004e-05	9.702602010000022e-10	6.924423844900001e-08	0.0	0.000145957	0.0	2.1303445849e-08
1756.0927248658795	3.861828722283008	14.913721080250008	3083861.65832687	2053.951922878623	5.5791062662988224	31.12642673065479	4218718.501496793	1973.403154141712	-3.387648087692696	3894320.008776458	11.47615956604798	1968.7256190974729	1527.1066962706902	1.02753	17.831306	0.06756822	0.0452235	0.0431523186	0.0237207991	-0.0086184844	0.0387973523	-0.057060608	0.0116803866	-0.0001105748	-0.0532176027	0.1792591852	-0.0494596943	-0.1780150613	-0.001789464	-0.0281803203	0.043885551	0.0335708823	0.1004376733	0.03227262	0.0150293586	-0.0195107756	0.0986566495	0.0293313339	-0.0311228397	-0.117553005	-0.061420813	-0.0375589957	0.0325052768	0.0636717228	0.1400782707	0.1754227521	-0.0566846388	-0.0596432895	-0.1546878807	-0.002126974	0.119016307	0.1184199376	0.0500289934	-0.0342743109	0.0464658264	-0.1146354677	0.0834863884	0.0330340795	-0.0559662464	-0.0473718775	0.1357161485	-0.1053622942	0.0613230779	0.1249479676	0.0626526423	-0.049683453	-0.0250511013	-0.0283402683	0.0464958661	-0.0321582163	-0.0004475577	-0.0717445758	-0.0440322214	-0.0198488165	0.039071986	0.0506432532	0.1283418136	-0.0028390848	-0.0798054543	0.0149803538	0.0370315662	0.0988679691	0.0877630609	0.0283749608	0.0989646952	-0.115051777	0.0074900031	0.1327362222	-0.0719960768	-0.0824123267	0.0408513834	0.0403111008	-0.2617824676	-0.0983737968	0.079635199	0.0379285228	-0.0204394498	-0.1400942006	-0.0934692689	-0.1430001865	-0.0164956221	0.0943152443	-0.0475280842	-0.0238297009	-0.1245115824	-0.0363151896	0.0848302767	-0.0303682373	-0.0123241009	-0.0388600514	-0.0178218701	0.0541608754	0.0228675261	0.0513020124	0.0364000427	0.0727334491	0.0551740816	0.0673403434	0.01937962	-0.1829595657	0.0217480124	-0.0554162289	0.0966606548	0.0857826935	0.0592874578	-0.0412719891	-0.0415148571	0.1140484259	0.1098185471	0.1028845713	-0.0258721	1.0700000000002374e-05	0.0006693655584099	1.1449000000005079e-10	0.0171337	-0.0216743999999999	0.00029356367569	0.0004697796153599	-0.00947182	-0.00708727	8.971537411240001e-05	5.0229396052900006e-05	0.00248363	0.00077204	6.1684179769000005e-06	5.960457616000001e-07	0.000259266	-3.877000000000004e-06	1.503112900000003e-11	6.721885875600003e-08	0.0	0.0	0.0	0.0
1748.043210327151	-8.049514538728545	64.79468430920221	3055655.065170852	2054.732647612691	0.7807247340679169	0.6095311103854195	4221926.253165458	1970.7225848819733	-2.6805692597388315	3883747.506563887	7.185451556256787	1966.726177022972	1551.7928169001757	1.131757	19.640018	0.13264402	0.0895905	-0.0634683955	-0.0135884785	0.10904915	0.0866241452	0.0358914228	0.0404482433	0.1313318852	0.0605504655	0.0453324527	-0.0233630238	0.0867983211	-0.0397785266	0.0141766631	-0.1050211817	-0.0793257951	0.0128350212	0.0647114008	0.0096128462	-0.0461009813	0.0161290583	0.0461155153	0.0070198666	-0.0254487198	0.0685705538	-0.034930882	0.0574462725	-0.1251427959	0.1019175605	-0.1035713224	0.003765758	0.0630791347	0.0104375545	-0.0497682705	0.1344172706	-0.0219395784	-0.1404291865	-0.0810707313	0.0046452716	-0.0180514529	0.0946521795	-0.0450875159	-0.0054044046	0.0231928794	0.0086995287	-0.0985218592	-0.0082628395	-0.0762466882	-0.1733166085	-0.1027367485	0.0637383417	0.0234930826	0.0230403834	0.1516414978	-0.0158942414	-0.0790684907	0.0433629101	0.0328655868	0.0195040528	0.0173625479	0.0838329779	0.1533993845	-0.0138699679	0.0070851762	-0.0506083803	0.0395877669	-0.1870067689	0.0333725793	-0.0292378463	0.112708465	0.0279406979	0.0956625716	-0.0473886155	-0.0250674913	-0.091140433	-0.1239324809	0.024864902	-0.0361314139	-0.050836754	-0.0429079031	-0.0461658324	-0.0101703563	-0.1269744289	-0.0194359929	0.0225704966	0.0184438904	0.1016988287	0.0814401257	0.0480669063	0.0190478117	0.0430392539	-5.94515e-05	-0.025248258	-0.02718611	0.0611901552	0.0888308713	0.1397647695	0.1004973131	0.0766686928	-0.1050411734	0.0282577846	-0.016815744	-0.0692800796	0.0216030471	0.1224714138	0.0499532969	0.0304517563	-0.0605779525	-0.0408586138	-0.050905476	0.0275007902	0.1136451198	0.1082280018	0.0993899282	-0.0258208	5.129999999999718e-05	0.00066671371264	2.631689999999711e-09	0.0271614	0.0100276999999999	0.00073774164996	0.0001005547672899	0.0706538	0.08012562	0.00499195945444	0.0064201149803844	0.00175467	-0.00072896	3.0788668089e-06	5.313826816000001e-07	0.000139438	-0.000119828	1.4358749584000004e-08	1.9442955844e-08	0.0	0.0	0.0	0.0
1751.5338231680078	3.490612840856784	12.184378004754269	3067870.733701538	2060.8241932044425	6.091545591751583	37.10692769638814	4246996.355296741	1973.6100694760323	2.8874845940590603	3895136.706337189	8.337567280928416	1968.900746371154	1521.759620590556	1.077608	18.700335	0.0859069799999999	0.0535265	-0.0645361753	-0.1659666148	-0.0074178418	-0.0115110831	0.0986749093	0.0402023009	-0.010084045	0.1360506867	-0.1130000871	-0.1273564912	0.0985136885	0.0446247625	-0.014827948	-0.1565475381	0.0132576105	0.0613930201	-0.1293386248	0.0091846734	-0.0276819512	-0.1334541059	-0.0528612193	-0.0293754861	0.0034299511	-0.0264633734	-0.0435474385	-0.048951399	-0.1415474556	-0.071758965	0.0604273597	-0.0772177292	0.0341646109	-0.0577677527	0.0133310625	-0.0927408735	-0.1105843911	0.0159249876	-0.0132331758	-0.028508222	0.0190949121	-0.0768733942	-0.0514315174	-0.1317866995	0.121373259	0.0337549268	0.0016489093	0.1461551728	-0.1150042132	0.061994661	0.0106694958	0.0520859923	0.0772215328	-0.0725670053	0.0711212948	-0.0693638459	0.0381739686	-0.1263060808	-0.0397776749	-0.0206188979	0.0320313278	-0.1390248331	-0.035463146	-0.1011562964	0.0614668418	-0.095400171	0.0314437019	0.1192263691	0.0286046467	0.0708558976	0.1080925774	0.103963529	-0.07275917	0.0506653277	0.0615273918	0.0999898939	0.0753028897	0.0868260693	-0.0042936537	-0.0094908417	0.0856716587	0.0052939697	0.0105626151	-0.1098593948	-0.0352582894	-0.0166183696	-0.055008584	-0.0017646909	0.0440510689	0.0084629012	0.145804955	-0.1085501261	0.0652529896	0.0747877952	-0.0877857208	-0.1007814263	-0.0505165786	-0.0434169712	-0.0808910901	0.053631493	0.1781531767	0.0613469711	-0.0446070175	0.0196627168	0.0458544652	0.1704096575	-0.0745009643	0.0089300064	0.0550219993	0.081484185	-0.0222017094	0.0521734726	0.1131919653	0.1064475877	0.0955030384	-0.0258479	-2.7099999999998653e-05	0.00066811393441	7.344099999999271e-10	0.00349192	-0.02366948	1.21935052864e-05	0.0005602442834704	0.0246406	-0.0460132	0.0006071591683599	0.00211721457424	0.00200149	0.0002468199999999	4.0059622201e-06	6.09201123999999e-08	0.000216562	7.7124e-05	5.948111376e-09	4.6899099844000004e-08	0.0	0.0	0.0	0.0
