global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
7290.767894356267	n/a	n/a	53155296.48937611	8316.218612191826	n/a	69159492.00576574	n/a	7461.990104471129	n/a	n/a	55681296.31922504	7372.148561741604	5972.733279987966	n/a	n/a	n/a	n/a	-0.0313701949	0.0431338555	-0.0814743691	0.4408969545	-0.2343209474	-0.1038812865	0.2800156855	-0.0740432244	0.0141696247	-0.1045878132	0.2213256443	-0.1378283695	-0.2447405421	0.0062691649	-0.1121934782	0.2356983013	-0.0689630926	0.0290085244	-0.0393862237	0.0498272946	-0.1571364758	0.1936966392	0.0955262599	-0.0817470077	0.2764738372	-0.1221662534	0.1506306081	-0.0807576237	0.0384958435	-0.0043041808	0.1052206924	0.0410668706	-0.0181259018	0.1204803046	-0.0975902255	0.0921176087	-0.0136572547	0.1524670037	-0.0954899141	0.041421608	-0.0875749386	0.0923651955	-0.0125418338	-0.0187951348	0.0062031351	-0.046152435	0.0953226923	-0.2453178722	0.220113954	-0.4024797406	-0.1660142654	0.1374852297	-0.0741717162	0.0670344423	-0.0224599437	0.0159943339	-0.0330349309	0.0676724293	-0.0304073368	0.033930908	-0.0686240893	0.0386390438	-0.0267847227	0.1229600639	-0.0367166809	0.0986295148	-0.0027570783	0.2740288777	-0.0472916536	0.0539499244	-0.4384896794	0.010615789	-0.0184128236	0.0262268787	-0.0085554998	0.1042264174	0.008013953	-0.183674178	0.0946693149	-0.0017457887	0.2232061663	-0.0396570464	0.2031504674	-0.0873473462	0.1837789092	-0.1036320513	0.1021603873	0.007328861	-0.1301547799	0.1065445813	-0.0473747461	0.1154637225	0.1154447293	0.1154130763	-0.0153727	n/a	0.00023631990529	n/a	-0.0322166	n/a	0.0010379093155599	n/a	-0.261065	n/a	n/a	0.0681549342249999	0.0090463	n/a	8.183554369000001e-05	n/a	0.00078208	n/a	6.116491264e-07	n/a	0.0012711	n/a	1.61569521e-06	n/a
7316.360824775759	25.592930419492404	654.9980874569796	53529135.71831343	8329.71053744182	13.491925249994893	69384077.63756931	182.03204695144973	7464.845188913133	2.8550844420042267	8.151507170974586	55723913.694439545	7417.41757999545	6077.283405660358	1.143387	21.880033	0.310808851	0.171516	-0.0484350896	-0.0386636503	0.0601777163	0.3489713004	-0.0666909574	-0.1165908239	0.1905042078	0.0238104243	0.0898295506	-0.2288314742	0.0789586074	-0.0316259421	-0.020065638	-0.0580612799	0.0343438084	0.07883341	0.0085659673	-0.1158865316	-0.0435991226	-0.1741871249	-0.1351575894	0.0153570233	-0.0873065782	0.006856494	0.2837506255	-0.0761121698	0.1114512425	-0.1044403524	0.0712616384	-0.131949729	0.1840690018	-0.1713147062	-0.026936582	-0.0868786148	0.0406145359	0.1199146671	-0.06070031	-0.026808878	0.06118045	-0.0181955541	0.0730796469	-0.0853173317	-0.0003916766	-0.0290856228	0.1263926086	-0.0332245846	0.205035153	-0.0094640598	0.204452155	-0.0641461699	-0.1372087517	0.0344319002	0.0660387058	-0.0301894236	-0.1356941935	-0.0102407258	-0.043317816	0.1920532285	-0.0955785108	-0.0626119682	0.219478011	0.0224371415	0.0452104056	-0.0868219926	0.0703731666	0.1104843769	0.1865658444	0.1675299338	-0.1034499873	-0.0610433256	-0.2752376865	-0.0371692922	0.0622630773	-0.0579619169	-0.0083917233	-0.0726497878	0.0340834001	-0.0599739469	-0.0028447914	0.0273279929	-0.0506385793	0.0894950598	0.1389523943	0.1607719529	0.1981782112	0.1063730262	-0.1485033429	0.0806029583	0.033342293	-0.094002557	-0.0338439719	0.1154130763	0.1152422001	0.1149575937	-0.000130149	0.015242551	1.6938762201000002e-08	0.0002323353609876	-0.0114343	0.0207822999999999	0.00013074321649	0.0004319039932899	-0.144906	0.1161589999999999	0.0134929132809999	0.020997748836	0.00696963	-0.00207667	4.85757423369e-05	4.3125582889e-06	-0.0	-0.00078208	0.0	6.116491264e-07	0.00158485	0.00031375	2.5117495225e-06	9.84390625e-08
7294.641771492009	-21.719053283750327	471.7172755423858	53211798.57439608	8280.84884335734	-48.861694084480405	68572457.5665326	2387.465148805348	7462.360839316583	-2.484349596549692	6.171992917876614	55686829.2961657	7380.97383733706	5962.9281398098765	1.050216	20.097086	0.135426501	0.0690289	-0.0146450658	-0.0067075162	-0.1235449236	0.25330394	-0.1438795436	-0.0723736186	0.1633236957	0.0065272992	-0.1538808579	0.0168850661	0.1778705966	-0.1278837222	-0.0223867798	-0.0638639507	-0.1097777225	0.0490197682	0.1266784582	-0.0031730591	0.01982855	0.0602769763	-0.0839676653	-0.0650272333	0.007312896	-0.0351702268	0.1915535016	-0.0815980713	0.0027592958	0.0057868745	0.0989848891	0.0281776654	-0.0183206013	-0.0193255988	0.0725814363	-0.0280442539	-0.0651927194	0.0928173373	-0.0786582162	0.0368375449	-0.0883699482	-0.0150584839	-0.0560327903	0.0278227245	0.0169996114	0.0115786248	-0.0155414129	0.0445236677	0.0075102034	-0.1863527518	0.1635238529	-0.0821554845	-0.061620105	0.0681167263	-0.0585646832	-0.1003736577	-0.125002262	0.0022118768	0.0484499222	0.1428235153	0.0710911445	-0.0673913767	-0.0534654617	-0.0559684804	0.0292487873	0.0074873416	-0.0570047103	-0.0798550458	0.1051525079	0.1578460886	-0.0627373115	0.0686896718	-0.2176406103	-0.0534262435	-0.0408005379	-0.1344698659	0.07675671	0.098824346	-0.0793819878	-0.1452080523	0.0479823969	-0.0245978128	0.0301972062	0.1180744236	-0.0183168347	0.0977357603	-0.0594024813	-0.0460037201	0.0124512847	-0.0450937362	0.0977180995	-0.0252399078	0.0781501038	0.1153118061	0.1148374968	0.1140484259	-0.0355565	-0.0354263509999999	0.00126426469225	0.0012550263451752	-0.0194528	-0.0080185	0.0003784114278399	6.429634225e-05	-0.155143	-0.0102369999999999	0.0001047961689999	0.024069350449	0.00595143	-0.0010182	3.54195190449e-05	1.0367312400000006e-06	0.000359913	0.000359913	1.29537367569e-07	1.29537367569e-07	0.00132807	-0.00025678	1.7637699249e-06	6.593596840000005e-08
7308.103749469021	13.461977977011884	181.22485105355295	53408380.41300316	8305.398434746452	24.54959138911181	68979643.15988882	602.6824373723528	7468.620718488678	6.25987917209477	39.18608724922591	55780295.43663834	7413.151426393354	6034.072558137652	1.058764	20.260668	0.09623135	0.0508387	-0.0279163361	0.0472959311	0.1096883403	0.2351697281	0.0021494288	0.0010752275	0.0891752102	-0.0476348544	0.0984547711	-0.1159688354	0.0852448912	-0.0235201314	-0.0023344668	0.1235091252	-0.0707579172	0.150465291	0.0879014967	-0.0644463667	-0.0910295964	-0.0837642825	-0.0141776279	0.1422280922	0.0049045855	-0.1088136756	0.0269614217	-0.0167153542	-0.0405000496	0.1614532462	0.0726634791	0.0882989618	0.076201747	0.1008424068	0.0874888865	0.1650987693	0.1293751465	0.0165629014	-0.0828480522	-0.14026178	-0.031202665	0.0173625455	-0.0618507905	-0.077224138	0.0970576646	-0.0552100794	0.0811557024	-0.1417488058	0.0943393133	0.0402431052	0.043764617	-0.1501535779	-0.1096552974	0.07129806	-0.1355323281	-0.083949433	0.1366499225	-0.0098953717	-0.0755481882	-0.1056531067	0.0639959633	-0.0162375524	0.0528218428	-0.2002828656	0.082089048	0.0771963022	-0.1440042075	0.0275241665	-0.0402915801	0.1276528816	-0.0085032324	-0.0701516193	-0.2062785193	-0.0077576291	0.1055251079	0.0464016265	-0.1326028436	0.0919520755	0.0126676681	0.0542270735	-0.0926413901	-0.0665905474	0.0782548819	0.1413953976	0.0213863707	0.0568054554	-0.0050368742	-0.1205953093	0.0056601578	-0.0404782105	-0.0491698941	-0.1295561998	0.028731497	0.1151599564	0.1142313295	0.112689161	-0.0197515	0.0158049999999999	0.00039012175225	0.0002497980249999	-0.0193951	5.7700000000000806e-05	0.0003761699040099	3.3292900000000933e-09	-0.127239	0.027904	0.000778633216	0.0161897631209999	0.0053336	-0.0006178299999999	2.844728896e-05	3.817139088999997e-07	-8.47032e-22	-0.000359913	7.1746320902399996e-43	1.29537367569e-07	0.00125652	-7.155000000000009e-05	1.5788425103999995e-06	5.119402500000012e-09
7309.331152872182	1.2274034031615884	1.5065191140926486	53426321.90234779	8329.901491188817	24.50305644236505	69387258.85290968	600.3997750177274	7478.489935753874	9.869217265196312	97.40144942764896	55927811.71917199	7402.072645558358	6049.656208849933	1.111171	21.26354	0.13125374	0.0558498	0.0023535374	-0.1118041551	-0.0481677005	0.2215138464	-0.0044361235	-0.213841377	0.1157549879	-0.0904894402	-0.0050682721	-0.1723036241	0.1536688907	-0.0086155409	0.0516714988	0.0043728309	0.0302284124	0.0268369825	-0.050259315	-0.0471005281	0.1101833224	-0.0157283868	-0.0836376383	0.0188095105	0.019345073	-0.1372953151	0.2505074793	-0.0879240194	-0.0860032268	-0.2448469154	-0.1766381351	0.0113956555	-0.132897478	-0.0126922311	-0.0474026012	-0.0134687965	0.0579472916	-0.0511727605	-0.0860806041	-0.0335209333	0.1287951052	0.0978538079	-0.0441908695	-0.0321662622	-0.0446173897	0.0154245739	-0.0062346295	0.1569766146	0.0838385904	-0.1122549253	0.1001579017	-0.0445921002	-0.1546338898	0.2104593879	0.0511580955	0.0424627431	-0.2163703022	0.0529967565	-0.1709033062	-0.1139296705	-0.1265455328	0.0652241518	-0.0673895423	-0.0403001843	0.1145138842	-0.012992135	0.2130146661	-0.0470890544	-0.1076217071	0.0987291841	-0.1350517419	0.0723565957	-0.2068957735	0.0967331418	0.1586247209	0.0275376951	0.154293031	-0.1355448195	-0.0573278884	0.1731463689	-0.2181539001	0.0123262818	-0.0222366557	-0.1286853828	-0.094720279	-0.2996011676	-0.0406044059	0.1167015369	-0.0098961737	0.0447612583	0.1676784429	0.2077220821	-0.1951935137	0.1149575937	0.1134247617	0.1108851636	0.0148523	0.0346038	0.00022059081529	0.00119742297444	0.00158039	0.02097549	2.4976325521e-06	0.00043997118074	-0.11046	0.0167789999999999	0.0002815348409999	0.0122014116	0.00571857	0.00038497	3.27020428449e-05	1.482019009000001e-07	0.000464609	0.000464609	2.15861522881e-07	2.15861522881e-07	0.00158485	0.00032833	2.5117495225e-06	1.078005889000001e-07
7304.482730352884	-4.848422519298765	23.507200925643385	53355467.95802352	8236.112712999991	-93.78877818882576	67833552.62124008	8796.334914152756	7475.670007202388	-2.819928551486555	7.951997035489061	55885642.05658535	7391.710715797868	5997.253750704739	1.205794	23.074251	0.18207526	0.0924875	0.0057655694	0.0831095816	-0.0997382436	0.1524464065	0.0045710064	0.0685088589	0.060013557	0.0241326809	-0.0108999498	-0.0288747609	-0.074067852	-0.1625659819	-0.167679702	-0.0369556305	0.0804011087	0.1432952587	0.0355907395	0.0111729673	-0.0980613763	0.0815314394	0.0379404143	-0.0570825346	-0.0686051915	-0.1067418841	-0.0441095731	-0.0016911372	0.0169789847	-0.0238149715	0.1432512787	0.1094060817	-0.0075098285	0.0393522891	0.0041577895	-0.0034352307	-0.0217134639	-0.0635826568	-0.0294966834	0.0174640065	0.011803018	0.0127818095	-0.0075313383	-0.0118187797	-0.0053491752	0.0221282387	-0.0061584945	-0.097651045	-0.1031538794	-0.0729478604	0.1031287273	-0.0080209731	0.1054618168	0.1182435942	-0.146330888	0.0175813156	0.0288911501	-0.0001504399	0.1064757423	-0.0793745983	0.0328907156	0.0924911542	-0.014309972	-0.0194590319	0.0323705438	0.0034440072	-0.0656351735	-0.0166314587	-0.0088110041	0.0984634939	0.0519118647	-0.0306310366	-0.1262576984	-0.1083329888	-0.1077796005	0.0311482801	-0.0271549132	0.0294557547	-0.1632439989	-0.1527517175	-0.0661056757	0.1576033343	-0.1186785612	0.1032317042	-0.0288017863	-0.0925865014	-0.1339458754	0.1185835825	-0.0821951063	-0.1398710704	0.0094566963	-0.0977865927	0.0547299283	0.1147048067	0.1124192083	0.108643553	-0.0284348	-0.0432871	0.00080853785104	0.00187377302641	0.00553985	0.00395946	3.06899380225e-05	1.56773234916e-05	-0.113641	-0.003181	1.011876100000002e-05	0.012914276881	0.00447942	-0.00123915	2.00652035364e-05	1.5354927225000012e-06	-0.000499905	-0.000964514	2.49905009025e-07	9.302872561960002e-07	0.00115556	-0.00042929	1.3353189136e-06	1.842899041000001e-07
7304.336825762508	-0.1459045903757214	0.021288149492707	53353336.46419031	8246.974611432106	10.861898432114684	68012590.24160573	117.98083754957544	7468.992518664148	-6.677488538240141	44.58885317832845	55785849.243861005	7419.292323497041	6029.76261070534	1.11452	21.327631	0.1669112949999999	0.0955551	0.0063489657	-0.0312932319	0.1069400401	0.0612321698	0.0360256388	-0.0118442711	-0.0455253514	0.0995016648	0.1490338932	-0.0215058662	-0.0605661653	-0.0914528907	0.1121556793	0.0148928881	0.0434090785	0.0931058731	-0.0235243896	-0.1101264323	0.1132482451	-0.0442961994	0.0915937267	0.0562959964	0.0419079005	0.0145332875	-0.0824160392	0.1177037658	0.033812338	-0.038699109	0.1900611456	0.0572173173	-0.003667139	0.0501076108	-0.040453453	0.1416975031	0.0609055957	-0.109789773	-0.1139583144	0.0981660267	0.1589821713	-0.0143047808	0.1152208753	-0.0800416238	0.0214246913	-0.0537550651	-0.0375722979	0.0587818457	0.0939590074	0.1545330912	-0.0258982119	-0.0196066009	0.014999535	-0.0191557396	-0.0919033847	0.0338906455	-0.0342252629	-0.0066054391	0.1744264394	-0.1300333083	-0.1355074745	0.0227836528	0.0168618996	-0.0654648852	0.1202167151	-0.0566414846	-0.0940538481	0.0198030312	-0.0176258153	0.0487347553	-0.1102396143	0.0092159646	0.022774799	0.0187086122	0.0934274997	-0.0675464191	-0.0709738989	-0.0289021592	0.001078693	0.0858342568	-0.0693495791	0.0551921049	-0.0210535358	-0.006772768	-0.0543010646	0.0653472838	-0.1678347387	-0.001415379	-0.2434023115	0.049911075	0.1428633278	0.0719634423	0.0328539722	0.1144017065	0.1112164334	0.105973176	-0.0187562	0.0096785999999999	0.00035179503844	9.367529795999998e-05	0.00112925	-0.0044106	1.2752055625e-06	1.945339236e-05	-0.0519061	0.0617349	0.00381119787801	0.00269424321721	0.00324389	-0.0012355299999999	1.05228223321e-05	1.5265343808999989e-06	8.630889999999998e-05	0.0005862139	7.449226219209997e-09	3.436467365532101e-07	0.00115556	0.0	1.3353189136e-06	0.0
7294.112564328911	-10.224261433597349	104.5355218625461	53204078.10110088	8277.328233937918	30.353622505812385	68514162.69234581	921.34239922536	7466.012790610311	-2.97972805383688	8.878779274822518	55741346.98955676	7388.472811343425	6001.77862887309	1.051017	20.112429	0.036677515	0.0214363	0.0664501871	-0.0364476296	-0.0703893651	0.0238504913	0.0337102057	-0.004232699	-0.1017547767	-0.0154101862	-0.082178468	-0.0283883407	0.0359498698	-0.0035686747	0.0333048238	0.0815405452	-0.0931923705	-0.090961865	-0.008462954	-0.0468773007	-0.014745403	0.1056271052	0.049947506	-0.0177026016	0.0738872857	0.0052830546	0.0123518988	0.0207066923	0.1267070127	-0.1153901663	-0.0732749951	-0.0295223026	0.0120140493	0.0747920822	0.1321668966	-0.2204623224	-0.0436316674	0.0705189506	0.0676323131	0.1159827703	-0.0067922239	0.1849848036	0.0487308079	-0.1049884045	-0.0117511955	0.0955308336	-0.0740564996	0.0087677412	-0.0870784711	-0.022633748	-0.0450041192	0.021288086	-0.158871491	0.0379518909	0.0464821267	0.175674937	-0.036104646	0.0233149785	0.0406977509	0.004703759	-0.0064647681	-0.0602232064	-0.15772702	0.1818281329	-0.0072355542	-0.145704922	0.1066021103	-0.0347044504	0.0878836535	0.08617902	0.0979244601	0.0438735863	-0.0140225631	0.1284515482	-0.1442133457	-0.0647210031	0.03753609	-0.0203239127	0.2727143865	0.1937690067	0.0499033507	-0.0056742632	-0.0342569019	-0.0779841824	-0.1069702868	0.0710566723	0.0100388328	-0.1169681226	0.0174281445	0.0854764785	0.0535590239	0.0687275126	0.0305115214	0.1140484259	0.1098185471	0.1028845713	-0.018767	-1.0799999999998313e-05	0.000352200289	1.1663999999996352e-10	0.00554641	0.00441716	3.07626638881e-05	1.95113024656e-05	-0.0355611	0.016345	0.0002671590249999	0.00126459183321	0.00301202	-0.00023187	9.0722644804e-06	5.376369690000017e-08	0.00017253	8.622110000000002e-05	2.97666009e-08	7.434078085210004e-09	0.00115556	0.0	1.3353189136e-06	0.0
7275.919799310842	-18.192765018068712	330.9766990026647	52939008.92600352	8253.2183175629	-24.109916375018656	68115612.59735578	581.2880676103928	7458.490495369642	-7.522295240668427	56.58492568778287	55629080.469519295	7402.621087470858	5979.498517992153	1.083826	20.740267	0.051290225	0.0294657	-0.0465198044	0.0753407543	0.0960081968	0.007944077	-0.0760677357	0.0800533784	0.0171385477	0.1325099778	0.0141550173	-0.1486314921	-0.0784593267	-0.0221523582	0.0827355231	-0.0121901238	-0.0835307036	0.0691619209	-0.0806456796	-0.0284471089	0.0391845168	-0.1067225416	-0.0442630832	0.0333156903	-0.0956931351	0.0714594836	0.0817796426	0.0749917981	-0.0337092791	0.022328865	0.0744484316	-0.1313580693	0.0951919034	0.2377979245	0.1716461043	0.0739034849	-0.0262562087	-0.1337649774	0.0946748917	-0.0191355699	0.0165535414	0.1620589947	0.0186509268	0.1577972703	-0.1281384043	-0.1613563422	0.0569348096	-0.0533942356	0.1054392075	0.039624758	0.103505763	0.0664465503	-0.1932329817	-0.0580604161	0.008337479	0.1260184889	0.0871136399	0.1304879863	0.0416820786	0.0196971519	0.1984813871	0.0402094573	-0.0874857333	0.0925741755	-0.0882005441	-0.0400012385	-0.1093831921	-0.0425953705	-0.106621224	0.0218244451	-0.0916986535	-0.0461345794	0.0126697879	-0.1235518426	-0.0218247852	0.0093026474	-0.1179797712	-0.0897847921	0.0405862422	0.1520758732	0.1326393836	0.0522544263	-0.031317709	0.0097604775	-0.0778524718	-0.0953455484	-0.1897792731	0.074629487	0.0516511726	-0.0935190059	0.0410929853	0.0588703368	0.1262922872	0.1136451198	0.1082280018	0.0993899282	-0.0187845	-1.7500000000000154e-05	0.0003528574402499	3.062500000000054e-10	-0.00708036	-0.0126267699999999	5.01314977296e-05	0.0001594353206328	-0.0601637	-0.0246026	0.00060528792676	0.00361967079769	0.00295781	-5.420999999999985e-05	8.7486399961e-06	2.9387240999999835e-09	-5.41271e-05	-0.0002266571	2.92974295441e-09	5.137344098040999e-08	0.00115556	0.0	1.3353189136e-06	0.0
7292.056527952516	16.13672864167438	260.3940112550343	53174088.406854905	8242.991861851886	-10.22645571101384	67946914.83455642	104.5803964093276	7474.352193973	15.86169860335758	251.59348258375584	55865940.719549	7393.326808246867	5987.7127799404	1.070564	20.486481	0.0648831	0.0357195	0.0786641586	-0.1213878826	-0.020166684	-0.0582147153	-0.0969584309	-0.0837682528	-0.1403356237	-0.0572264445	0.0366742061	0.1225517701	0.0001259541	-0.1196754079	-0.0688550261	-0.0654849063	0.0416010669	-0.0214295321	0.0138858255	0.0481244668	0.0338929134	0.0997767947	0.0980249743	-0.0281000018	0.0123681143	0.0426646627	0.0254231339	-0.118949218	0.0571959397	0.1179527638	-0.0644849706	0.0203437079	0.0052598876	0.0193373652	-0.0506266704	-0.0161634082	-0.1160942536	0.0925977297	0.0439444402	-0.0909177646	-0.0291320969	-0.1204469836	0.024191658	0.0111874929	-0.174958415	0.1029750031	-0.0980336137	0.0753756495	-0.0940231867	0.0030969661	0.0504606817	-0.066805879	0.0328955029	-0.0676769625	0.0501721088	-0.0802649945	0.0374054541	0.0804239301	-0.0108239713	-0.006435771	0.0114585293	0.0279491152	0.0138723264	0.1023673991	-0.0650250351	0.0087629426	-0.0895764476	-0.008266885	-0.0309437179	0.0526963747	0.0663853448	0.0857003598	0.077984567	0.0387008701	0.0319473226	-0.1155957207	0.0831981047	0.0498736974	-0.0293344361	0.0054174247	0.1357780739	-0.0297466792	-0.0947862536	0.040564418	-0.1392098593	-0.0936648236	-0.0981948529	-0.0272111639	0.0634442688	0.0542095177	-0.0105174593	0.0697652023	0.0079792975	0.1131919653	0.1064475877	0.0955030384	-0.0234221	-0.0046376	0.00054859476841	2.150733376000002e-05	0.00555869	0.0126390499999999	3.08990345161e-05	0.0001597455849024	-0.0308448	0.0293189	0.00085959789721	0.0009514016870399	0.00269099	-0.00026682	7.2414271801e-06	7.119291240000005e-08	4.48039e-05	9.8931e-05	2.00738945521e-09	9.787342760999998e-09	0.00115556	0.0	1.3353189136e-06	0.0
