global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
7752.784206029987	n/a	60105662.94526802	n/a	8936.747234282871	n/a	n/a	79865451.12946256	8159.813694244254	n/a	66582559.524776064	n/a	8287.380150766336	5723.333311077137	n/a	n/a	n/a	n/a	-0.0583215091	0.0804376056	-0.0874764691	0.0431140307	0.0857395598	0.0115061897	-0.1034982345	0.1118829824	-0.0715735465	0.0714278659	-0.0572448638	-0.0914835472	-0.038048659	0.0461024273	-0.016779767	0.0458872189	-0.081597432	0.118189695	-0.0548382564	0.1107028406	-0.0068269706	0.0729497351	-0.0364098427	0.1247991303	-0.0915985257	0.0691096813	-0.0264699943	0.0094017203	-0.0307938887	0.0520850978	-0.0687046452	-0.0763068333	-0.0195202428	0.1391112829	-0.0225420974	0.0325904058	-0.0416740269	0.018015933	-0.0375496818	-0.0161022957	0.1145462897	-0.0172991317	0.023041944	-0.0844337048	0.0308234858	-0.0349707102	0.0934509778	-0.0040496149	0.0561735917	-0.0237385611	0.1059191532	-0.0494892456	0.0114873268	0.0319688616	-0.104466674	0.011425618	-0.1102012751	0.034604537	-0.1030154068	0.0143238901	-0.0447501696	0.0032284916	-0.0100283467	0.1137856793	-0.0531578034	0.0085512442	-0.004063564	0.0905415142	-0.053913538	0.1154637225	0.1154447293	0.1154130763	1.85782e-05	n/a	3.4514951524000005e-10	n/a	-2.59799e-05	n/a	6.749552040099998e-10	n/a	-0.0510624	n/a	0.00260736869376	n/a	0.000665383	n/a	n/a	4.42734536689e-07	0.000475924	n/a	n/a	2.26503653776e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0
7762.877480787156	10.093274757168729	60262266.78171234	101.87419532369944	8960.271630667437	23.52439638456599	553.3972252581814	80286467.6953437	8155.553074230238	-4.26062001401624	66513045.94658629	18.152882903835746	8303.156681721532	5710.681320582122	1.015202	16.588581	0.07416865	0.0663441	0.0042644384	-0.0427660819	0.0382775175	0.0912991297	-0.0337460528	-0.0057352098	0.1407526902	-0.0404055469	-0.0567299604	-0.0320486568	0.1092555091	0.0490822601	-0.0315519252	-0.0115912597	0.0182622607	0.0783836417	0.0586240253	-0.0612674678	-0.017189909	0.0755908303	0.0295558457	0.198720342	0.1269418091	0.1325278806	-0.035449055	0.0821814978	0.0211021537	-0.0929629814	0.0845845577	0.0203357176	0.1095683789	0.0264532838	0.055207285	-0.099282831	-0.0604210529	-0.0587939085	0.0687951699	0.0080993446	-0.0083667976	-0.1119693691	-0.0095904746	0.0143677129	-0.1310971885	-8.94338e-05	0.1824694987	-0.0186204931	-0.0918241224	-0.0353140581	-0.0871582771	-0.003931076	-0.0159617256	-0.0708264709	0.0247452589	0.0671484675	-0.1056396829	-0.0755374461	-0.0010718432	0.0197954582	-0.1160312129	0.0276962646	0.0870175257	-0.0350033963	-0.042716389	0.0851319023	-0.045098545	0.0534889056	0.1285554553	0.0017841161	-0.0770964722	0.1154130763	0.1152422001	0.1149575937	1.85781e-05	-1.0000000000021927e-10	3.4514579961e-10	1.0000000000043852e-20	0.00451767	0.0045436498999999	2.04093422289e-05	2.0644754413770004e-05	-0.0462817	0.0047806999999999	0.00214199575489	2.285509248999999e-05	-0.000631503	-0.001296886	1.681913296996e-06	3.987960390089999e-07	0.000475924	0.0	0.0	2.26503653776e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7756.220559667467	-6.656921119689287	60158957.37020831	44.31459879376526	8913.221518822587	-47.05011184485011	2213.7130246129045	79445517.84360203	8149.990763098616	-5.562311131621755	66422349.43859277	30.939305124963283	8287.14639869195	5711.513874912343	0.995128	16.260563	0.0706140537999999	0.0391278	-0.0704185125	-0.0796751583	-0.0132220632	-0.0881250392	-0.032745883	-0.1106652157	-0.1182823691	0.0635077637	-0.0118528713	-0.0730392516	-0.1017476924	-0.013056119	-0.0590177706	0.1285541495	0.0097013399	0.0828355839	0.0319397308	0.0907963574	0.1001849793	0.0128466902	0.063162122	0.0540775927	-0.0396725694	-0.0990107549	-0.0588659366	0.0440242209	0.0896802728	-0.0424795479	0.1369736583	-0.0350450819	-0.0908896517	0.0083842895	-0.056891123	-0.0121004633	-0.076013463	0.1370367536	0.1129934384	-0.0116144516	-0.0996636781	-0.045657684	-0.105248519	0.042080404	-0.0626157825	0.0891660504	0.0426898188	0.0567915149	0.0685752677	0.0141544688	0.0916836456	-0.0304613231	-0.0623879054	0.1341538825	0.066050453	0.0407774159	-0.0187748895	-0.0859751987	0.0070479538	-0.0225374596	-0.2420879951	0.1142699492	-0.0233549985	-0.0364510912	0.0031385651	0.1752573057	0.0398979965	0.0245377491	0.0504783151	-0.1256108113	-0.0810569531	0.1153118061	0.1148374968	0.1140484259	1.22773e-05	-6.300800000000001e-06	1.5073209529000002e-10	3.970008064000001e-11	2.1452e-05	-0.004496218	4.60188304e-10	2.0215976303524e-05	-0.030103	0.0161787	0.000906190609	0.00026175033369	-7.737669999999998e-05	0.0005541262999999	3.070559563516899e-07	5.987153702889997e-09	3.13936e-05	-0.0004445304	1.9760727652416005e-07	9.855581209599995e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7773.138237275809	16.917677608342274	60421678.05579927	286.20781565980553	8913.519629935232	0.2981111126446194	0.0888702354822129	79450832.19324072	8162.171418344821	12.180655246204878	66621042.26244511	148.36836222689843	8297.52189259705	5720.702473761206	0.979098	15.998628	0.0880144562999999	0.0475098	-0.0292521422	-0.0456650066	-0.0108887223	0.0958967411	0.0504379096	-0.0785653563	0.0849595041	-0.0652479267	0.021954945	0.0972118318	0.1053514546	-0.0200749748	-0.00436541	-0.0492228985	0.1658967512	-0.0775174611	-0.0318344879	0.0144195573	-0.0339327805	-0.071133678	-0.0457129985	-0.0563306138	-0.0171653128	-0.0262304825	0.0930664554	-0.0901455122	-0.0295805879	-0.1700830097	-0.0657066063	0.0228131544	0.104607748	-0.0386514796	0.0066962212	-0.0135137796	0.0132338716	0.0490673108	-0.171791869	0.0216305367	0.0624725748	-0.0024262638	-0.0170023747	-0.0138555239	0.0405873695	0.0110631488	-0.0852549702	-0.0923760179	-0.0175479579	-0.0547713719	-0.0395950033	-0.0291779392	0.1171236316	0.0277033211	-0.0234281165	0.0448291026	0.0442876581	-0.0987857318	0.0884107778	0.0222545098	-0.1904701612	-0.0161372298	-0.1217822558	0.0558919995	-0.0082674509	0.1693575313	-0.0210410613	0.1235290109	0.0254901237	0.079409968	0.0327509472	0.1151599564	0.1142313295	0.112689161	2.64606e-05	1.41833e-05	7.0016335236e-10	2.0116599888999998e-10	0.0196829	0.0196614479999999	0.00038741655241	0.0003865725374567	-0.063731	-0.0336279999999999	0.004061640361	0.0011308423839999	-3.65666e-05	4.081009999999998e-05	1.665464262009998e-09	1.33711623556e-09	0.000518927	0.0004875334	2.3768881611556e-07	2.69285231329e-07	-0.000165873	-0.000165873	2.7513852129e-08	2.7513852129e-08	0.0	0.0	0.0
7769.651522059044	-3.486715216765333	60367484.774234414	12.157183002822924	8963.421583486004	49.90195355077231	2490.2049681834364	80342926.48330274	8162.903725668481	0.73230732365937	66632997.23453236	0.5362740162851493	8288.292500603651	5762.087039729996	1.071178	17.503244	0.0906372206	0.0470665	0.0094332055	0.1302103223	0.046598035	0.0027220354	0.0029978075	0.0702994656	-0.1575058812	0.0412038902	-0.0346330775	0.0793728032	-0.0945837283	0.0766184829	-0.0198657848	-0.06205974	0.0182577738	-0.0710806285	0.1960333265	0.0196087256	0.0634100492	0.0121741766	0.1222602623	0.0383400468	0.0286809897	0.1804360863	-0.0203119862	-0.0546638251	0.0166169627	-0.0364136273	0.0542096254	0.0657979732	-0.1057168892	0.0799951327	0.0726116914	0.1138398255	0.0209989682	-0.0290896888	0.0397208863	0.0451158086	0.1267822361	-0.0898001165	-0.0802945625	-0.0658137521	-0.0577846727	0.1406040776	0.0451460206	0.1027446634	0.0022220587	0.0217804699	0.1194033679	0.1124340647	0.015928783	-0.1017477185	0.1181794394	-0.0587312153	0.0069778939	-0.0834811914	0.0494952394	-0.1195505945	-0.1232653676	0.046669717	-0.0280284321	-0.0623343641	-0.1181143355	0.0359147558	0.0016386565	0.1005404805	-0.0651123859	-0.0788591366	-0.0031770676	0.1149575937	0.1134247617	0.1108851636	-0.00476498	-0.0047914406	2.2705034400400003e-05	2.295790302332836e-05	0.0196656	-1.7300000000001342e-05	0.0003867358233599	2.9929000000004643e-10	-0.0344748	0.0292561999999999	0.00118851183504	0.0008559252384399	0.00029895	0.0003355166	1.1257138887556e-07	8.93711025e-08	-0.000111129	-0.0006300559999999	3.969705631359999e-07	1.2349654641e-08	0.0	0.000165873	2.7513852129e-08	0.0	0.0	0.0	0.0
7759.734904463825	-9.916617595218668	60213485.787554204	98.33930452980049	8971.636787068099	8.215203582094546	67.48956989525905	80490266.6390736	8163.889328167242	0.9856024987611818	66649088.96256298	0.9714122855642854	8306.311063077459	5742.464876888316	1.057257	17.275761	0.07470375	0.0423584	-0.0397027494	-0.0384308662	-0.0620919485	0.0456533246	0.0401747315	-0.0406286096	0.1085880863	0.0581002008	0.0239320097	-0.0435906974	0.0671563855	-0.0814378921	0.0107926225	-0.05717098	0.0317420991	-0.060711668	-0.0365425383	-0.0149334872	-0.067531093	-0.0073168289	0.038013282	0.1072050656	-0.0162722139	-0.0557574601	0.0864378692	0.0179861705	0.0459525922	0.0339396309	0.0593025814	-0.0194999113	0.0572596381	-0.1018477501	-0.0201854779	-0.0249635382	-0.0532138916	-0.0583893335	-0.0113184298	0.0514133054	0.0728739141	0.0457643083	-0.0257531435	-0.0438624423	0.0126316245	-0.0095062895	0.0025814448	-0.0920532865	0.04748424	-0.0427891801	-0.0230607235	-0.0971033646	-0.0343410129	-0.0117768278	0.0817944388	-0.0086365369	-0.0043223695	0.0872246265	0.0593428218	-0.0674255626	-0.0249713214	0.1626589366	-0.0549563073	-0.0354760355	-0.1061766113	-0.0843205903	-0.1056553897	-0.0196320461	-0.0577522653	-0.1571004086	0.0924755575	0.1147048067	0.1124192083	0.108643553	-0.00733388	-0.0025689	5.37857958544e-05	6.599247209999999e-06	0.0196835	1.7900000000001248e-05	0.00038744017225	3.2041000000004465e-10	-0.061382	-0.0269072	0.0037677499239999	0.0007239974118399	-0.000110024	-0.000408974	1.67259732676e-07	1.2105280576e-08	0.000384092	0.000495221	2.45243838841e-07	1.4752666446399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7774.532308798051	14.797404334226483	60443352.62054476	218.96317503058475	8952.958674877595	-18.67811219050418	348.87187500106086	80155469.03406598	8166.70866893533	2.819340768088296	66695130.48326347	7.9486823666047	8291.88664105501	5766.948761791457	1.089468	17.802107	0.10233426333	0.0581878	0.0486024312	-0.0507636658	0.0650687158	-0.0706265219	-0.0778665045	0.0150608527	-0.0821290328	-0.0924106771	-0.0070993553	0.0280720415	-0.0350071361	0.1241543156	0.0552267178	-0.0618899919	-0.1088223167	-0.0045068193	-0.0676792756	0.0430338804	0.1175582491	0.0136130127	0.0273208398	0.0064002004	0.0210677188	0.0041224904	-0.1335725859	-0.1082644978	-0.135954131	0.0479631513	-0.0062747691	0.1182474974	-0.0398233969	0.1328369626	0.0965188366	-0.0091808131	0.1127737328	0.0301784707	0.0284653909	0.0051668688	-0.0251478305	0.1358993396	-0.0328446725	-0.024487097	0.005776289	-0.0434150605	-0.0719755784	0.0912985267	-0.0934035743	0.012928981	-0.0121916455	0.1456688578	-0.0084834134	0.1012154848	0.0063625588	-0.1077582822	0.107404878	0.0079532617	-0.0790923721	0.0200679572	-0.0343410227	-0.089024695	-0.2045571528	-0.0325158299	0.0640457442	-0.0352334252	-0.0925878688	0.1400546441	0.1117172485	0.0391268671	-0.0159931706	0.1144017065	0.1112164334	0.105973176	-8.616669999999998e-06	0.00732526333	7.424700188889997e-11	5.3659482853842686e-05	-0.0194299	-0.0391134	0.00037752101401	0.00152985805956	-0.0451678	0.0162141999999999	0.00204013015684	0.0002629002816399	-0.000177532	-6.750799999999999e-05	4.557330063999999e-09	3.1517611024e-08	-0.000342028	-0.00072612	5.272502544000001e-07	1.1698315278400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7782.640428392999	8.108119594947311	60569492.03765716	65.74160336596854	8941.866567150904	-11.0921077266903	123.03485382050268	79956977.70473109	8167.465160220431	0.7564912851012195	66707487.14341456	0.5722790644340946	8296.983638562262	5788.354601402528	1.072409	17.523344	0.13704263333	0.07943	0.0084224249	0.111554482	-0.0196342471	0.1117660383	0.1084332693	-0.0087707779	-0.1124285917	0.089297379	0.1027149716	0.0174262749	-0.0479463724	-0.1032573065	0.0039016113	-0.0057998383	-0.0411142767	0.0325933629	-0.0876005212	0.0940846025	-0.1350660808	0.0453033128	0.0275243161	-0.103876102	-0.0827239258	0.1211484862	-0.0221920902	0.0751976054	-0.0428017288	0.097228934	0.1020241887	-0.0019538155	-0.0625516061	-0.0969340581	-0.0420457744	0.095780365	-0.030355378	0.014445863	-0.0583623486	0.1850108347	-0.0096112815	0.0001991704	0.1316295366	0.0054463493	-0.0330171656	0.0625095654	-0.0434709834	-0.0420688823	0.1119345219	0.003412657	0.0795761144	-0.0303185054	0.0953408064	-0.0945406264	0.0809872332	-0.1512036149	-0.0543673041	0.017753761	-0.035656167	0.0616410719	-0.0786964443	0.0172802728	-0.0780247389	-0.0680626454	0.0644468827	0.0295008728	-0.0735808187	-0.0823389941	-0.1087905745	-0.0195042308	0.0076530435	0.1140484259	0.1098185471	0.1028845713	-0.00733828	-0.00732966333	5.38503533584e-05	5.372396453114669e-05	0.00473532	0.02416522	2.2423255502400004e-05	0.0005839578576484	-0.0877286	-0.0425608	0.00769630725796	0.00181142169664	0.000909783	0.001087315	1.1822539092249998e-06	8.277051070889999e-07	-0.000169604	0.000172424	2.973003577600001e-08	2.8765516816000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7780.282506305748	-2.3579220872506994	60532795.87792725	5.559796569544695	9016.030280413535	74.16371326263106	5500.256364901758	81288802.01733378	8164.234692107832	-3.230468112598828	66654728.10781708	10.435924226517836	8304.916874147148	5901.575975988224	1.078085	17.6161	0.1201714187	0.0741042999999999	0.1386628512	0.0251824678	0.0657769684	0.0001330463	-0.0153248962	0.0888419318	0.0565585067	-0.085617122	0.0290912983	-0.1101668104	0.0745600501	0.0876539542	0.0370293601	-0.0814433309	-0.1491337494	0.0928803739	-0.0023576694	-0.0799182792	-0.0649944449	0.0352549224	0.0390019786	-0.0982915723	-0.1508241542	0.1608572368	-0.2173459103	0.0826218236	-0.0330758553	-0.0576292507	-0.0416468622	-0.0218889558	0.0641196484	0.074160811	0.0995483664	-0.0364636942	0.0465463525	-0.1294429373	0.0864174484	0.0271108384	-0.1095481344	0.0090986028	0.0566501008	-0.041918733	-0.0406338188	0.000191637	-0.033568401	0.0208756519	-0.1192886761	-0.0127123171	-0.0988653597	0.1006985115	-0.0781095575	-0.0534414268	0.0578127433	-0.1016061479	-0.1437307342	-0.0201852736	0.0675873025	-0.05288388	0.0179512744	0.0020040128	-0.0926455601	-0.1064679358	0.0511546763	0.0461112742	-0.0781727853	-0.0071205206	0.0365354479	-0.0491338098	-0.0853593226	0.1136451198	0.1082280018	0.0993899282	1.51087e-05	0.0073533887	2.2827281569e-10	5.4072325373287687e-05	0.00474075	5.429999999999845e-06	2.24747105625e-05	2.948489999999832e-11	-0.0503698	0.0373588	0.00253711675204	0.00139567993744	-0.00025565	-0.001165433	1.358234077489e-06	6.53569225e-08	0.000174039	0.000343643	1.1809051144900002e-07	3.0289573520999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7753.282829563072	-26.999676742676456	60113394.63519755	728.9825442090239	9010.222390019837	-5.807890393698472	33.73159082521499	81184107.51761478	8154.572987371806	-9.661704736025968	66497060.60637395	93.34853840614662	8305.607263557748	5830.197115212399	1.076627	17.592274	0.0986048037	0.0759182999999999	-0.0398953843	-0.0085359211	-0.0518109867	-0.0753563123	0.0423044367	0.0497818576	-0.0395043866	0.1383816184	-0.0514463044	-0.0635816533	-0.1019068801	-0.0581514037	-0.0534527549	0.0911199543	0.0069526444	0.1599869624	-0.0221635277	0.0094540929	-0.0484793763	-0.0179788882	-0.0180999328	0.0223142994	0.0057841766	-0.0472014724	-0.0110245134	0.0168334356	-0.0565099311	-0.0222721331	-0.0380210976	0.0690928747	-0.0883111567	-0.0470744623	-0.0788930243	0.0394668361	-0.1125297748	-0.0213815215	0.0115160687	-0.0480094645	-0.1723839097	0.0112099871	0.0270696592	-0.0329527689	-0.0209473887	0.0684437059	-0.0820550577	0.0276718888	0.1004102779	0.0211484948	0.0701899563	-0.0658713826	-0.0184562053	0.1240757277	0.025242638	0.0218027919	-0.0699392455	-0.0624554284	-0.0270303103	0.0559285205	0.0016579918	-0.0363554693	-0.1954342031	0.0858447994	0.1421294994	-0.0038168585	0.0853275046	-0.0173120262	-0.02408868	0.0075803009	-0.0245167643	0.1131919653	0.1064475877	0.0955030384	-0.0037584	-0.0037735087	1.412557056e-05	1.4239367908975688e-05	0.00895837	0.00421762	8.02523930569e-05	1.77883184644e-05	-0.0372953	0.0130744999999999	0.00139093940209	0.0001709425502499	0.00119726	0.00145291	2.1109474681e-06	1.4334315075999998e-06	7.616549999999998e-05	-9.78735e-05	9.57922200225e-09	5.801183390249997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
