global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2424.489966343196	n/a	n/a	5878151.596898832	3361.410747778581	n/a	n/a	11299082.21528136	2647.3180808430084	n/a	n/a	7008293.021158309	2755.5774600495865	2120.123518672553	n/a	n/a	n/a	n/a	-0.1160016299	0.0835842373	-0.1071945047	0.0543868749	0.023295357	-0.0321169347	0.2357146692	-0.069501685	0.170352484	-0.1920308114	-0.0115690796	0.145610497	0.0142233502	-0.0690333267	0.0177758363	-0.0705624175	-0.1589904353	0.2734086959	-0.1315872133	0.025499931	-0.0666908742	0.0262472971	-0.0510254781	0.0652134397	-0.0290450016	0.0166371928	-0.0857874717	0.0335223293	-0.0409026838	0.1667916383	-0.0408709472	0.0374374257	-0.0611965726	0.0979071519	-0.0237587105	0.0006419187	0.0078760218	-0.0830693106	0.0253581045	-0.0256021034	-0.0604476012	0.0878343727	-0.0726715121	0.1722372135	0.0044390233	-0.0462969734	-0.0432332382	-0.0073483437	-0.0789879877	0.0993850917	-0.1255047421	0.0327026034	0.0293387433	-0.022327991	0.0702019183	-0.0390783925	0.1507608249	-0.0221277111	0.0817205474	-0.3014362835	0.1123103632	-0.136442531	0.1361687165	-0.0476441725	0.016812652	-0.0161822701	0.0226275902	0.0368263772	-0.0420833672	0.0869282561	-0.1351565927	0.0006468701	-0.1755875777	0.0477451475	-0.0281980583	0.0109529581	-0.0361110407	0.0758725222	-0.0227601521	0.092196059	-0.1509691011	0.1053675346	-0.1079269092	-0.0384075224	0.0217031891	0.0151720511	0.0802853394	-0.0884451727	0.0294649292	0.0397563424	0.0476907894	-0.0107663997	0.0457547839	-0.0648354489	0.008826013	-0.038371553	0.0865048414	0.09169566	-0.0353556626	0.0939601933	-0.090251869	0.1048491999	-0.020303361	0.1080549029	-0.1392473084	0.1089917444	-0.0977216666	0.0577869886	-0.0157348255	-0.1345009402	0.0015508872	-0.0336529565	0.0282051901	-0.0927798137	0.1154637225	0.1154447293	0.1154130763	0.0242581	n/a	n/a	0.00058845541561	-5.90427e-05	n/a	n/a	3.48604042329e-09	-0.0667494	n/a	n/a	0.00445548240036	0.000898407	n/a	n/a	8.071351376490001e-07	-0.000276183	n/a	7.6277049489e-08	n/a	0.000473618	n/a	n/a	2.24314009924e-07
2427.101360057049	2.6113937138529764	6.8193771287508405	5890821.011990777	3347.001146180701	-14.409601597879828	207.63661820962088	11202416.672534928	2646.3146933728576	-1.0033874701507557	1.0067864152555337	7002981.456361081	2750.456042235527	2066.248048724086	1.113917	16.172729	0.0412570873999999	0.0286409	-0.0624026965	-0.0256008988	-0.0736178113	-0.0060284051	0.03805606	0.1091248975	-0.0241778429	0.1579315985	-0.1106055492	-0.0046467967	0.0297301116	0.1510082871	-0.0497528894	0.1320953739	-0.0445002398	0.0059898251	-0.0790500114	-0.0377656472	0.1246735605	-0.0783921541	0.021653531	-0.0835465803	0.0879326344	-0.1106341408	-0.0421514783	0.0809010297	0.0552363475	-0.0045104529	0.0789197778	0.0780400598	-0.0422796032	0.0045772975	-0.1258372987	-0.0381071135	0.0835961774	0.0934565507	-0.0326162597	-0.009807539	-0.1754433579	-0.0889311436	-0.0212275959	0.0764645846	-0.0932234792	0.0165286571	-0.0748946562	-0.1218851124	-0.0419654913	-0.0474893943	0.0373366976	0.076055073	-0.1163991837	-0.0923414535	0.068310367	-0.0140312821	0.0064359011	0.054726223	-0.0801325065	0.1565190875	-0.1240622392	0.0747260228	-0.0222463857	0.0436290629	0.0359584726	-0.0745347788	0.0345774238	-0.0054504133	0.075920218	0.1363492187	-0.0789434472	0.0627108209	0.1047637061	-0.1158884746	-0.0968126392	0.0104026361	0.001229255	-0.0877160868	0.0815869955	0.1152929846	0.020925617	-0.0899138694	-0.1084105701	-0.0692424658	-0.0456717915	-0.0575402524	0.0926699307	-0.0423586747	0.0517358541	0.0214908394	-0.0388708929	-0.0140930304	0.1387428476	0.0087784344	0.0517925904	-0.0168056235	-0.0050842959	0.0449631243	-0.0697478573	0.1050084576	0.0855203377	-0.0505906865	0.0903502378	0.0339372477	-0.0016668397	0.197264806	0.0401488703	0.1358139629	-0.0314117373	0.0850594791	-0.0231437423	0.0463112514	-0.0319610959	-0.0397745735	0.0805564974	-0.1424825819	0.1154130763	0.1152422001	0.1149575937	0.0255873	0.0013291999999999	1.7667726399999977e-06	0.00065470992129	-7.56801e-05	-1.6637399999999998e-05	2.768030787599999e-10	5.72747753601e-09	-0.0934203	-0.0266708999999999	0.0007113369068099	0.00872735245209	0.00103624	0.0001378329999999	1.899793588899996e-08	1.0737933376e-06	-0.000364743	-8.856e-05	1.33037456049e-07	7.8428736e-09	0.000435204	-3.841399999999996e-05	1.475635395999997e-09	1.8940252161600005e-07
2422.8505669933847	-4.250793063664332	18.0692416700968	5870204.869980166	3354.070927554664	7.069781373962996	49.98180867563411	11249791.787067406	2646.132382461177	-0.1823109116808154	0.0332372685178901	7002016.585509663	2749.224551103979	2089.169084961757	1.032311	14.987911	0.0717091382999999	0.0463152	-0.1321154579	0.027903184	-0.0371197163	0.1200118432	-0.0272757588	0.0043583198	0.0325416619	0.1027082418	-0.0496852775	-0.1686406065	0.0799291468	0.0025245763	-0.0614553389	0.1323058968	0.1011893949	-0.1059064406	-0.1144913578	0.0540798844	-0.181039797	0.0030455834	-0.1068920485	0.1142309231	0.0445729855	-0.0015395806	-0.1030300743	-0.0944113611	0.0314102541	-0.0013300236	0.0412677425	0.0603963903	-0.0592593928	0.0578689989	-0.1595660438	0.0842711178	0.0215565906	0.1473189709	0.0042072364	0.1851321925	-0.0667431397	0.0056607206	0.0293943382	-0.0001781656	0.302552118	-0.075138454	-0.0021374138	0.1558768721	0.2005718977	0.0709303083	-0.0724795971	-0.0188066269	0.0729447862	-0.0103184527	-0.0265925009	-0.127042908	0.072934401	0.018470095	0.0001242973	0.0680714601	-0.1639287226	-0.0376689901	0.1462780323	-0.1836404738	0.1645626341	-0.0027587179	-0.0147543262	-0.091734442	-0.1236613972	0.042213486	-0.007173928	0.0468325742	0.0196619787	-0.0085980404	0.172471721	0.1371152911	0.0991359464	0.001108728	0.0873137857	0.1058063208	0.0601715849	-0.0582279471	-0.1514857529	-0.0295182457	-0.1081263278	0.064219677	-0.0112709425	0.0479594955	-0.1950410741	0.0864021718	0.0782383155	0.0127641255	0.1040149759	0.0445322747	0.0288199728	-0.013172173	0.0812220006	-0.0027029382	0.0621983962	0.039713042	0.0012488134	-0.0073486449	-0.0307981182	0.0590419577	0.0272669591	0.0932119489	0.0406915509	0.0420091684	0.0365906103	0.107774001	-0.0161650118	-0.05442278	0.0573647581	0.1331239052	0.0390300674	-0.0398150366	0.1153118061	0.1148374968	0.1140484259	0.0165253	-0.009062	8.2119844e-05	0.0002730855400899	-8.83184e-05	-1.2638300000000004e-05	1.5972662689000007e-10	7.800139778560002e-09	-0.0539678	0.0394524999999999	0.0015564997562499	0.00291252343684	0.000670901	-0.0003653389999999	1.3347258492099993e-07	4.50108151801e-07	-0.000266442	9.830100000000002e-05	7.099133936399998e-08	9.663086601000005e-09	0.000435204	0.0	0.0	1.8940252161600005e-07
2426.826192064479	3.975625071094328	15.805594705913778	5889485.36649018	3341.1660481416	-12.904879413064007	166.5359126657233	11163390.56125416	2645.352103802844	-0.780278658332918	0.6088347846498186	6997887.753094132	2746.830812569194	2083.707831905881	0.991132	14.390034	0.0718128684	0.0353505	-0.0694708513	-0.0181789483	-0.0028624933	0.0226549765	-0.006373231	0.1867176991	-0.091946923	0.0631130254	-0.0948453734	0.0332815533	-0.1441126033	0.1621106965	-0.0950497774	0.0630922187	0.0601864873	-0.0007780866	-0.0341193199	0.0200664904	-0.0161755604	-0.0907893183	-0.0072928974	0.0857742891	0.0619891084	0.1269299094	-0.0548501835	0.0331551244	0.0726577096	-0.0458138266	0.0300492346	0.0012440809	-0.187600396	-0.0149990094	-0.1056545012	-0.0208682955	-0.0204105414	0.0478012824	0.0969363013	0.0294397949	0.1051275064	0.0014533393	-0.0196641935	0.0770654751	-0.0907891865	0.0359376593	-0.1850123254	0.021530572	-0.0606461902	0.0064346217	-0.0199420779	-0.0038118253	-0.0233556294	-0.0331870693	-0.2016290362	-0.0944637184	-0.052055522	0.0620670278	-0.0367993066	0.0300418085	-0.0467902214	0.1664804204	0.0831230066	-0.0077145405	0.1235550098	-0.1691471603	-0.087174764	0.0714264134	0.0410633862	0.0740269864	0.0355810298	0.156702913	-0.0753902785	0.070575704	0.0741724636	0.0909438463	-0.0096049035	-0.099746862	0.0174580999	0.0913278746	0.0013240245	-0.0054242591	-0.037862525	0.0461497641	0.1042382242	-0.0385518516	-0.013823686	0.0193793849	0.1134316954	0.0192064074	0.099970006	0.030516829	0.0499187903	0.0807454504	-0.0046763919	0.0742132101	-0.0398633605	-0.0168210848	0.0297624308	0.0038361516	0.0571858549	0.0023880297	-0.1208073107	0.0470400851	0.0055526942	0.1919995789	-0.0459709635	-0.0130271504	-0.0903764812	-0.0548626804	0.0982106962	-0.0033079988	-0.0974785812	0.1008342725	-0.0372308879	0.0274883812	0.1151599564	0.1142313295	0.112689161	0.0276893	0.011164	0.000124634896	0.00076669733449	0.0153606	0.0154489184	0.0002386690797298	0.00023594803236	-0.0717613	-0.0177934999999999	0.0003166086422499	0.00514968417769	0.00110154	0.000430639	1.8544994832100006e-07	1.2133903716e-06	-0.000224286	4.215599999999998e-05	5.0304209796e-08	1.7771283359999983e-09	0.000510538	7.533400000000003e-05	5.675211556000005e-09	2.6064904944400005e-07
2432.4229562720147	5.596764207535671	31.323769594752385	5916681.438199088	3358.7421889533784	17.57614081177826	308.92072583545735	11281149.091855332	2645.36565292097	0.0135491181263205	0.0001835786020009	6997959.437653991	2747.8284819845408	2102.674999072194	0.992927	14.416107	0.0650978325999999	0.0355364	-0.0667055314	0.0740272193	0.0098854833	0.0562186717	-0.1129851482	0.0170021596	0.0462900505	-0.0538688956	-0.0828836918	-0.0474968633	0.0866652187	-0.1103254575	-0.0619619179	-0.0223525387	0.1046065844	-0.0776216651	0.0820891418	0.0466746463	0.0217695093	0.0010037719	0.005479791	-0.0018442733	-0.0281469829	-0.0380058367	-0.1525684639	-0.02113988	0.0807952334	-0.0333601856	0.0010713552	-0.0048542234	0.1178426241	-0.0568867532	-0.0456417419	0.0895596446	-0.0832276875	0.0374673692	-0.0241907483	-0.0847299109	0.0995256581	0.1000746551	0.0728955021	-0.0318755319	-0.0469698341	-0.0611952237	0.139222064	0.0014816286	0.0088531236	-0.0479967713	0.0282204385	-0.0684954286	0.1167319406	0.1247606976	0.0965903183	-0.126359851	0.0252406122	0.0233990762	0.0614065425	-0.0482968239	-0.0867945254	0.048028297	0.0055510042	-0.1448780257	0.0303374728	0.1443534145	0.0459977331	-0.0500074357	-0.0195700466	0.0123854613	0.0278639407	0.04295952	0.1675778908	0.0342179796	0.038997713	-0.0734617825	-0.0355185666	-0.1076883713	0.00374775	-0.0174858528	-0.1139670597	0.055460615	0.0663923716	0.0896110818	0.0277988499	0.0251463395	-0.0875313323	-0.0188923541	-0.0593287805	-0.0705479202	-0.0948077828	-0.1023487058	0.0459591155	0.0548275836	0.0316803145	-0.0713752125	-0.1153155948	-0.0017410202	-0.0243163234	0.0871725095	0.0850892679	-0.0070974618	0.0101779825	0.0349963613	-0.0512234719	0.1783059721	0.036542433	-0.0357062247	0.0310664311	0.0194246829	0.0981926943	0.133567201	0.0069005611	0.0013208921	-0.0590581705	-0.1105659551	0.1149575937	0.1134247617	0.1108851636	0.0277049	1.560000000000103e-05	2.4336000000003213e-10	0.00076756148401	-8.45826e-05	-0.0154451826	0.0002385536655473	7.15421622276e-09	-0.0652699	0.0064913999999999	4.213827395999992e-05	0.00426015984601	0.000538247	-0.000563293	3.17299003849e-07	2.897098330090001e-07	-0.0	0.000224286	0.0	5.0304209796e-08	0.000435204	-7.533400000000003e-05	5.675211556000005e-09	1.8940252161600005e-07
2426.109752610278	-6.313203661736679	39.85654047456541	5886008.531710705	3355.552547556498	-3.189641396880233	10.173812240692088	11259732.899412906	2648.2327968623085	2.867143941338327	8.220514380353075	7013136.946377165	2749.165508863672	2099.8085935899007	0.944551	13.713737	0.0335831319	0.0200437	-0.101387312	0.0579380728	0.040606541	0.1521074529	-0.0404377282	0.0064590872	-0.0406157821	-0.0182026451	-0.011206445	-0.0058460975	0.213730632	0.0172112764	-0.0169134551	0.1473019138	-0.021230985	-0.016341816	0.0350661692	0.0387090016	0.0771725618	-0.0078768967	-0.0289980938	-0.1242730048	-0.0742865405	0.0774613427	-0.03899632	-0.1498863321	-0.1109254416	0.021702757	-0.0426969061	0.02956962	0.084168047	0.0061441021	-0.1561472447	0.1589066536	-0.1326276036	0.0595626215	-0.0385950461	-0.1025398796	-0.0206992878	0.1261605274	-0.1008358158	-0.1157482367	-0.1007635147	-0.1262677561	0.0910031363	-0.0368656659	-0.1093279065	-0.0434373324	-0.1281161197	0.0937043685	-0.0073813534	0.0544325637	-0.0002694007	-0.145377228	0.0811372078	-0.0571076265	-0.0646776586	0.0362605334	-0.0009693342	-0.0132101417	-0.2098705923	-0.1076591908	-0.0296816578	-0.0013741095	-0.0165886577	0.060824842	0.0075132392	0.0206564287	0.0416373164	0.1816395892	0.1247312527	-0.0074265736	-0.1346287742	-0.0411244203	-0.0063959663	0.079612834	0.0057958174	-0.0097157217	-0.0427319037	0.1830123824	-0.0142561501	0.0646613126	0.0128647021	-0.0587561552	0.1004121596	0.0376206169	0.0677461609	0.0523798714	0.0110800311	-0.1097754294	0.0598110401	0.1139747244	-0.0526722624	-0.0069771558	-0.0188831259	-0.0266377702	0.065925791	0.0712408879	-0.0202246496	0.0323266678	-0.0107513422	-0.042601104	0.0529473083	0.042920406	0.0401132064	0.0179749	-0.0415561961	0.1225030255	0.0309192613	-0.024029163	0.0233463012	0.0113072016	0.0571505846	0.0237964807	0.1147048067	0.1124192083	0.108643553	0.0122364	-0.0154685	0.00023927449225	0.00014972948496	-8.83145e-05	-3.731900000000004e-06	1.3927077610000029e-11	7.799450910250001e-09	-0.0537917	0.0114782	0.00013174907524	0.0028935469888899	0.000670901	0.0001326539999999	1.7597083715999986e-08	4.50108151801e-07	4.71849e-23	4.71849e-23	2.2264147880099998e-45	2.2264147880099998e-45	0.000435204	0.0	0.0	1.8940252161600005e-07
2425.743350489673	-0.3664021206050165	0.134250513983853	5884230.802444865	3357.179968002033	1.6274204455348809	2.64849730654495	11270657.337554133	2648.788611797012	0.5558149347034487	0.3089302416393989	7016081.109985542	2753.1405683177577	2087.181590818481	0.926143	13.446484	0.0457002994	0.0233881	-0.0885443718	0.0056097631	0.0396054299	0.1169118279	-0.0390405237	0.0286232505	-0.0542587768	-0.0519106391	-0.1084816171	0.116640431	0.0001056203	-0.2080859129	0.0063911652	0.0158084941	0.0574698102	-0.056703947	0.0418732466	-0.0218179814	0.0866555309	-0.06418622	0.0338190971	0.0465741431	0.1164539885	0.0638673782	0.0294085369	-0.0688626039	0.0185209731	0.1483970535	-0.0783303525	-0.0236023656	0.1140237031	0.0523660029	0.1290270508	0.1094953832	0.0931497224	0.0384232882	-0.1140868777	0.0250171921	0.0181632564	0.0539658771	-0.0106209744	0.1604540688	-0.0510437884	0.1147487338	-0.1247202257	0.0556492248	-0.0007332594	0.0069620369	0.1163034261	0.0553560747	-0.1100171225	0.1616353506	0.0218543876	-0.0415590168	0.0788387532	0.0049921118	-0.003633487	-0.038157948	-0.0078785975	0.144763147	0.0712410909	-0.0816778862	0.1511499695	0.0462073709	-0.0055523723	-0.1460632533	0.1072398553	0.0652668097	0.0665158597	-0.1280103651	0.0606608851	-0.0352001327	0.0057770835	-0.0592337268	-0.1663291527	0.0918956439	-0.0930290643	-0.0517812844	0.0353504594	-0.048179145	0.0266640473	0.010168571	-0.064244324	-0.0439339009	-0.0262137769	0.0918432015	0.0098724472	-0.0307450015	-0.0378723054	0.1687189115	-0.0001526124	0.0928244734	0.0047757336	0.0511119457	-0.1341247322	-0.0260914773	-0.0577494675	0.0557560976	0.0272040633	0.0020938371	-0.0598008165	0.0663583002	-0.0377685661	-0.0300088086	0.0726095184	0.0483651593	0.0004338815	0.1142751906	0.0323494094	-0.0768191825	0.0734573321	-0.0426604321	-0.0294465585	-0.1366576972	0.1144017065	0.1112164334	0.105973176	0.027689	0.0154525999999999	0.0002387828467599	0.0007666807209999	-9.73639e-05	-9.049400000000002e-06	8.189164036000003e-11	9.47972902321e-09	-0.0413205	0.0124711999999999	0.0001555308294399	0.00170738372025	0.000800007	0.000129106	1.6668359236000008e-08	6.400112000490001e-07	-0.000226243	-0.000226243	5.1185895049e-08	5.1185895049e-08	0.000435204	0.0	0.0	1.8940252161600005e-07
2426.3992737013127	0.6559232116396743	0.4302352595677049	5887413.4354182575	3363.872927102488	6.692959100455028	44.79570152036377	11315641.06969306	2647.9771701669874	-0.8114416300245466	0.6584375189368932	7011783.093725567	2749.981447346696	2098.8158144822924	0.941403	13.668039	0.0367459719	0.0221906	-0.1175695861	0.050550367	0.0019183283	0.1355559913	-0.1287496219	0.002797657	-0.0389188506	-0.0015030242	-0.0542818918	-0.1341145154	0.0020268561	-0.0379681305	-0.0097955876	0.0545016673	0.0174698189	-0.0996750787	0.0440785211	0.09358616	0.0140679771	0.0314553763	-0.1720278446	-0.0135314108	0.0071194328	0.1327597971	0.0288005921	-0.0632706386	-0.0947931814	-0.0015540374	0.1169537231	0.0219224007	0.1133307913	-0.0816161971	0.0748301238	-0.1204156733	-0.0254865012	0.0193045162	-0.0071088628	-0.045500924	-0.0272273432	-0.0152139198	-0.1841487051	0.0527713802	0.0201251153	-0.0203035782	-0.0157365838	-0.1310785873	-0.0647751595	0.0155212879	0.0698275826	-0.0559626933	-0.0613876155	0.1269244894	-0.0063897053	-0.1299731918	0.0454465271	-0.059484512	0.0125973784	-0.0007078588	-0.0010328257	-0.0475753186	-0.0713069134	-0.0527570855	0.0616908995	0.0853724877	0.0403602306	0.0876207672	-0.003408985	0.0374086531	-0.0233593436	-0.0529165761	0.125920959	-0.0280612341	0.0178890438	0.0756324921	0.0914971195	-0.0421468792	-0.0007930646	-0.0328895707	0.1068325238	-0.0827044411	0.0350075825	-0.0301063439	0.0605782331	-0.029076284	0.1192640074	0.0737205864	-0.0586901705	-0.0207594926	0.0583733831	-0.1555270731	0.0949343516	0.0734580081	0.0320175644	-0.0773545549	-0.040570813	0.0185588744	0.0046814063	0.0519870539	0.0364143326	-0.0174734302	0.0226183889	-0.0164103834	-0.0942439565	0.0416752172	0.0533968654	0.0603978729	-0.0653529419	0.0362566626	0.0823820626	-0.0193153902	0.1448127786	0.0524847531	-0.0148679152	-0.0838352143	0.1140484259	0.1098185471	0.1028845713	0.0277049	1.5900000000002718e-05	2.5281000000008637e-10	0.00076756148401	-8.6192e-05	1.11719e-05	1.2481134961e-10	7.4290608640000015e-09	-0.0535076	-0.0121871	0.00014852540641	0.00286306325776	0.0010644	0.000264393	6.990365844900002e-08	1.13294736e-06	-0.0	0.000226243	0.0	5.1185895049e-08	0.000435204	0.0	0.0	1.8940252161600005e-07
2420.3294350327114	-6.069838668601278	36.842941462847335	5857994.574085765	3364.2841459595456	0.4112188570575199	0.169100948399693	11318407.814754749	2645.7942566910406	-2.1829134759468616	4.765111243470409	7000227.248739296	2753.524703994375	2097.8684416873525	0.98061	14.237268	0.0573714230999999	0.0433805	-0.1085147213	-0.0026292656	0.1159343621	0.1963639286	0.060639346	-0.0831224755	-0.0754067127	0.0230361362	0.0431844848	0.0038674713	-0.0384709341	0.0254145653	-0.0558353915	0.1040420026	-0.0459639863	-0.1380727773	0.0771063745	0.0806634878	-0.0764453903	0.052129845	0.0438783762	-0.0805675377	-0.0300347862	-0.1355976653	0.0117491175	-0.0022900477	0.0130304452	0.0482049358	0.0374512558	0.0029845031	0.2027742697	-0.0068840586	0.0595988423	-0.1020969928	0.0356172446	-0.021912952	0.1200837954	-0.0645873451	0.0357990617	0.1237860238	0.057177665	-0.1006369363	-0.0108526654	0.1081648937	0.0879953179	0.0345627439	0.0429897125	-0.0380907286	-0.0043000937	0.0820388039	0.0578337155	-0.0082366059	0.0328811291	-0.0623567389	0.1774460782	0.018490234	-0.1580122082	-0.050301331	0.0878632724	-0.0733169179	0.0320496094	-0.010963056	-0.021100673	0.0180755992	0.0629101795	-0.0685105855	-0.0514504373	0.0513920677	-0.0476861727	0.0042858462	0.04878359	0.0026553878	-0.0553761425	-0.1737484283	-0.0203915308	-0.001188163	-0.0744474489	-0.1106561105	0.0721362301	-0.0893664794	0.135714705	0.0815642835	0.0702975394	-0.1157464288	0.0277719097	-0.0652093064	0.0501710082	-0.1135366609	0.0567277195	-0.0554318721	0.04976499	0.1260974636	-0.0998586837	-0.0436848054	0.0167224117	0.0106501788	-0.0685235326	0.0966463834	0.0069313523	0.0397244402	-0.0136442992	-0.0468406548	-0.0005221324	-0.0215574529	0.0899769414	0.0177562082	-0.0246124062	0.1692854928	-0.0364139523	-0.0069461498	-0.1083125267	0.0872842774	0.0840599753	-0.0004566616	0.1136451198	0.1082280018	0.0993899282	0.0277079	2.999999999999531e-06	8.999999999997185e-12	0.00076772772241	-6.52189e-05	2.09731e-05	4.3987092360999984e-10	4.253504917210001e-09	-0.0107183	0.0427893	0.00183092419449	0.00011488195489	0.00113193	6.752999999999989e-05	4.560300899999985e-09	1.2812655248999998e-06	-0.000128026	-0.000128026	1.6390656676e-08	1.6390656676e-08	0.000530811	9.560699999999994e-05	9.140698448999988e-09	2.81760317721e-07
2419.9921019880585	-0.3373330446529508	0.1137935830148296	5856361.773684582	3348.4319413799776	-15.852204579568024	251.29239003247744	11211996.466053683	2642.1304246038603	-3.663832087180253	13.423665563051612	6980853.180617375	2745.7500867913363	2054.8413846039966	0.9672	14.042578	0.0560345811	0.0312069	-0.0755486004	-0.1175470486	0.1606523441	0.0707606468	0.1147075234	0.0270973229	-0.1855831685	0.0165590082	-0.0022466691	-0.0142298969	0.0275968677	0.0747896701	-0.128308663	0.0799751748	0.0043701492	-0.0496100823	0.0810254051	-0.0624295643	-0.0123940159	0.0372880259	-0.034557724	0.0220774941	0.0275017103	-0.1107607893	-0.0272909652	0.127011197	-0.1310228854	-0.1342083804	0.0541220709	-0.0683524882	0.0054248893	0.0430432977	0.0372132498	0.1182470478	0.0524516011	-0.1589538769	0.1030504908	-0.0050144915	-0.0587947958	-0.0179066658	0.0601512511	-0.0451705397	-0.0731508419	0.1066293179	-0.1189830048	-0.0775824666	-0.0706958613	0.0044003959	-0.0484943948	0.0417571876	0.0981245438	0.025189629	0.0143268801	-0.0655844132	0.0068050486	0.0836321958	-0.2174335239	-0.0416678557	0.029554133	-0.0196881136	0.0245993352	0.1615508951	-0.0406200978	-0.0042480834	-0.0263811532	0.100598817	-0.0285731608	0.1156064888	0.0318243186	-0.1005925591	-0.0633588032	-0.1074367373	-0.0536048791	-0.1666531272	0.1087514877	0.0123690853	-0.0171466208	0.055170875	-0.0478101393	-0.0218694163	-0.0523702174	0.1169034157	0.006486424	0.0138159699	0.0579936332	-0.0086862747	0.0402393151	-0.0173560387	0.0677425587	0.1057213569	0.0387215179	0.1011590034	-0.1308594825	0.0054355133	0.057518936	0.0336394956	-0.1352345294	0.0221808529	0.1148425719	-0.0094497231	0.115204654	0.0379359596	-0.0901219021	-0.0860051406	0.0090134269	0.0275804286	-0.0543533202	-0.0462733182	0.0533779807	-0.0494646604	-0.1377803295	-0.0503457174	0.1132728959	0.0626372217	0.1131919653	0.1064475877	0.0955030384	0.0278038	9.589999999999946e-05	9.196809999999896e-09	0.00077305129444	-0.00227625	-0.0022110311	4.88865852516721e-06	5.1813140625e-06	-0.0333144	-0.0225961	0.00051058373521	0.00110984924736	0.00131163	0.0001797	3.229209000000003e-08	1.7203732569e-06	0.000219298	0.000347324	4.8091612804000014e-08	1.20633960976e-07	0.000435204	-9.560699999999994e-05	9.140698448999988e-09	1.8940252161600005e-07
