global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3058.6141329784	n/a	n/a	9355120.414455209	4113.549979757349	n/a	n/a	16921293.43596169	3296.561827174933	n/a	10867319.880386934	n/a	3406.2441074729304	2529.2916976115985	n/a	n/a	n/a	n/a	-0.074528393	0.1799717487	-0.0686697139	0.239014924	0.1490481952	0.3518434803	-0.0492372448	0.0523637502	-0.0740419123	0.0172454309	-0.0171310603	0.2856528468	-0.1203101508	0.162722871	-0.0070848212	0.0342601531	-0.3183847583	0.066688742	-0.0367480039	0.0557523955	-0.0646367887	0.0332100958	-0.1390578972	0.1855538101	0.002881339	-0.0121968398	0.0327600848	-0.0044056423	0.0050344033	-0.0149839574	0.0393684232	-0.144343075	0.1213934898	-0.0185104829	0.005171797	-0.0596574504	0.016983175	-0.077458795	0.0208168083	0.0580531792	-0.009663473	0.1453981065	-0.0849116386	0.0578430587	0.0147384837	0.1643548041	-0.0332089126	0.0614327041	0.0310577704	-0.1011540799	0.0641655408	-0.2645004833	0.1595071972	-0.1610955134	0.1622519522	-0.105981211	0.1937499963	0.0180801629	-0.1631144298	0.1060943819	-0.0088374492	0.0128137421	-0.1940752703	0.0590722498	-0.0609742179	0.1470390051	-0.133726095	0.1880620248	-0.0233746023	0.0845042563	-0.012086766	0.0670415871	-0.0395672418	0.184734131	-0.0604650809	0.0671613415	-0.074837333	0.0570859901	-0.05829708	0.0326555406	-0.0959113686	0.0423937552	0.1119919091	-0.2148561932	-0.013326271	0.1151914466	-0.1804955412	0.0201263164	-0.3044289583	0.0923756538	-0.2078743224	0.0659469957	-0.0330963837	0.0979907114	-0.0956894542	0.1377456324	-0.1009668213	0.0142158291	-0.1137599164	0.0860625422	-0.1547462319	0.0120075083	-0.0047488226	0.0093940617	0.06292663	-0.0538592075	0.1548290311	0.1154637225	0.1154447293	0.1154130763	0.130107	n/a	0.016927831449	n/a	0.0986929	n/a	0.00974028851041	n/a	0.262079	n/a	0.068685402241	n/a	0.00344133	n/a	1.18427521689e-05	n/a	-0.00185211	n/a	3.4303114520999995e-06	n/a	0.000308236	n/a	n/a	9.500943169600001e-08
3038.6800841289	-19.93404884949996	397.3663035342506	9233576.65368162	4055.688234584423	-57.86174517292648	3347.9815544566804	16448607.056146512	3288.8147224408667	-7.747104734066397	10816302.278543796	60.01763176059399	3390.519843141486	2301.8969578717533	1.483536	24.713518	0.1446159	0.0723996999999999	-0.3009975277	0.0537100485	-0.0877668892	0.0479501921	-0.009496063	0.1744395595	-0.2063260966	0.0541466686	-0.1277403185	-0.0016996591	-0.0225583653	0.2516749443	-0.0385043322	0.1577320771	-0.0992102841	0.0003601467	-0.3398749176	0.0240163569	0.0988204932	0.039842924	-0.0541401035	-0.146482231	-0.1257880446	-0.0575661642	0.0121932954	-0.0973343688	0.136599383	0.048121336	-0.0816039978	0.0263316351	0.0508086811	-0.0516997242	0.0090233994	0.0568964691	-0.1564573775	0.089783586	0.0230794298	0.0953028629	-0.0665631507	-0.0004054496	-0.0741404964	0.0408437247	-0.025027505	0.0766893758	-0.0353975791	0.0107869328	-0.0979331641	-0.1320207268	-0.031900696	0.0357801522	-0.0252448687	-0.1460140177	0.1450196003	-0.0732584983	0.1938945913	0.0350251801	0.236205128	0.0998194221	-0.2180594095	-0.0489888969	0.017339897	0.1678235598	0.078514937	-0.0500619421	-0.0317719077	0.0849213317	-0.1050684864	-0.0373909389	0.0542624548	0.0772360542	0.1048620248	0.0154627418	-0.013891746	0.0272546385	0.0049212536	0.0059742304	0.0419479009	-0.03778392	0.0428016526	0.0075814014	0.0020079291	-0.0307599016	0.0317108631	-0.2170395607	-0.0066069897	0.256523544	-0.0976361035	-0.1009065807	-0.2669052234	-0.0325326122	-0.209541486	-0.0422818813	-0.0099242459	0.0235591474	-0.0989056387	-0.0312812403	0.0147097983	-0.0913569397	0.11647223	0.0159137283	-0.1264226587	-0.006539641	0.1534636829	-0.0634413161	0.054938721	0.0789608132	-0.0352017931	0.1154130763	0.1152422001	0.1149575937	0.130835	0.000728	0.017117797225	5.299840000000093e-07	0.129331	0.0306381	0.016726507561	0.00093869317161	0.318548	0.0564689999999999	0.1014728283039999	0.0031887479609999	0.00368123	0.0002399	1.35514543129e-05	5.755201000000017e-08	-0.00243959	-0.00058748	5.951599368100001e-06	3.451327504000003e-07	0.0	-0.000308236	9.500943169600001e-08	0.0
3051.4959496712904	12.815865542390384	164.24640960062916	9311627.53086029	4037.814644509339	-17.87359007508394	319.4652221721391	16303947.10341408	3283.1513848995373	-5.663337541329383	10779083.01616775	32.07339210703074	3381.763872524407	2309.855677955144	1.081812	18.021387	0.2635158000000001	0.153209	-0.2946941257	0.0927662201	0.06649382	0.0161522675	-0.0329631219	0.0825238553	-0.1861080391	0.1096341586	-0.0233782368	-0.1886366783	-0.1550929845	0.1401667572	0.048834241	0.1572276865	-0.1986113438	0.0183998773	-0.2759786054	-0.0438267316	-0.0487889055	0.0401549186	0.0672562344	0.005846886	-0.1409362822	-0.0598194862	0.0205039388	0.0848582774	-0.1125672244	-0.0217724793	0.0451377925	-0.1011476735	-0.0073681424	0.1217291962	-0.1410317174	-0.0494792185	-0.0222214149	0.1403428205	0.0349638291	0.0752633549	0.0354077159	0.0237908429	0.0804287015	-0.0481884994	0.0744957481	-0.178667869	-0.0196049135	0.0089301986	-0.0301312484	0.0060103972	0.0824677026	-0.0327076197	-0.0664327708	-0.0333086591	0.126027216	0.0094705846	0.1528039604	-0.1959261172	0.2184541125	0.1803790169	-0.0414091205	-0.1139364242	0.1292734491	-0.0132764759	0.0791956957	0.0691068388	-0.039224361	0.0216725356	0.1841821936	0.0043178483	0.1198422045	-0.0368293682	-0.0348983901	0.0019795399	-0.0994349391	-0.0406596763	-0.0887732237	-0.1183046646	-0.0178244592	0.0055647673	-0.0599576709	0.0138614751	0.0233018709	-0.0281881629	0.042280286	-0.1841573372	-0.0047802138	0.0919149559	-0.1678922705	-0.1091773256	-0.2326546278	0.1272585306	-0.0135247885	-0.0355737544	0.0894766887	-0.0114301034	0.0320799223	-0.0945292408	0.020534659	-0.0062177703	0.1984226731	-0.1540590146	0.0685875148	-0.0669884555	0.0187207013	-0.0224414172	0.010094379	0.0090962725	-0.0378518612	0.1153118061	0.1148374968	0.1140484259	0.0958507	-0.0349843	0.00918735669049	0.00122390124649	0.110499	-0.018832	0.012210029001	0.000354644224	0.180993	-0.137555	0.032758466049	0.018921378025	0.00341003	-0.0002712	1.16283046009e-05	7.354944000000005e-08	-0.0012679	0.00117169	1.60757041e-06	1.3728574561000003e-06	0.0	0.0	0.0	0.0
3071.6631185788715	20.167168907581072	406.7147017469047	9435114.31403768	4049.8861361442655	12.071491634926588	145.7209102921026	16401577.715733528	3285.260795383603	2.1094104840658474	10792938.493684504	4.449612590286913	3380.176115451466	2361.910592553067	1.209433	20.14736	0.1217799	0.0562174	-0.1555604162	-0.0757548549	0.1269469623	-0.0436764142	-0.1489925657	0.0362290694	-0.0577914132	-0.0782725177	0.1000430137	-0.1263053583	0.0714716038	0.3015098771	0.0480216609	0.1002276024	-0.2132891416	-0.1175293325	0.0090576656	-0.0031827482	0.0889006746	0.1432308342	0.0069012103	0.1794199902	-0.0732499501	-0.090792816	0.0921790195	-0.1043277441	0.0663447619	0.0009445796	0.0280713458	0.0662805005	-0.0708845832	0.0857176938	0.0005882658	0.1799138345	0.0127259336	0.0541146216	0.0114317474	-0.0673234269	0.0151642991	0.0114539811	0.0238127165	0.0657312777	-0.0101242336	0.0737699918	0.0619094982	0.030044614	0.0300573756	0.1203803215	-0.038322648	0.0524975166	-0.1338191175	0.0100211397	0.0484493282	0.1377641751	0.1794736442	-0.0692970546	0.0298598936	0.095152504	-0.0185791647	0.0716198648	0.1156780378	0.1945922997	-0.0441816976	0.0102202115	0.1700684154	-0.0713169972	0.0207921232	0.0090700175	0.0219743323	-0.0022048927	-0.020786561	-0.005049172	0.220593055	-0.0096618226	0.041223407	-0.0453136159	-0.0549188699	0.0123144049	0.0413529496	-0.0328342861	-0.0923488412	0.0247479013	0.0647990834	-0.1345976121	-0.0426083893	0.1798070366	-0.0914894643	0.062842528	-0.0958496411	0.0172288982	0.0908208674	-0.1611877701	0.1295477139	0.0351817148	0.1435857822	0.0146711869	0.0493883109	0.0902492474	-0.0370626934	0.0492945199	-0.0047418238	-0.0248874598	-0.0055415858	-0.0690532297	-0.1481554799	0.161435909	0.1603714512	0.1151599564	0.1142313295	0.112689161	0.0958841	3.340000000000287e-05	0.00919376063281	1.115560000000192e-09	0.0885412	-0.0219578	0.00783954409744	0.00048214498084	0.163497	-0.0174959999999999	0.026731269009	0.0003061100159999	0.00276457	-0.00064546	7.6428472849e-06	4.166186116000001e-07	-0.00166303	-0.00039513	2.7656687809e-06	1.5612771690000004e-07	0.000605264	0.000605264	3.66344509696e-07	3.66344509696e-07
3081.843781124932	10.180662546060375	103.64588987675651	9497761.091258418	4071.246775800849	21.36063965658332	456.27692653839983	16575050.309468808	3294.96961190428	9.70881652067692	10856824.743372642	94.26111823216908	3394.2734674272474	2441.0624738527104	1.204639	20.067501	0.1186334999999999	0.055181	-0.0116644096	-0.1387175337	-0.0089503819	0.0228916373	-0.0949817672	0.0205374361	0.0344679197	0.0278837368	0.1029733322	0.1580746176	-0.0350684979	0.1543868272	-0.0580252923	0.1683793616	-0.0594456432	0.0932744612	-0.0398138738	-0.0692302533	0.0877171422	-0.0198706174	-0.0175784073	0.0915464134	0.0886527506	-0.1228661287	0.0090517047	-0.0171899784	0.1633380927	-0.017713056	0.0619398762	0.0858211479	0.0887792754	-0.1054352091	0.0694631836	0.0899600415	-0.0601761836	0.0632212031	0.0897472724	-0.0568798265	0.0268326834	0.0365010164	0.0006261153	-0.0162644837	0.0847326929	-0.116796679	0.2049536321	-0.173957493	0.0312775241	0.0754906486	-0.0179292378	-0.0802425757	-0.0846099898	-0.1065491571	0.0836270305	0.0480569663	-0.0592918917	0.0500697397	0.1213749897	0.1131866637	0.0899493825	0.021335946	-0.0653751076	0.1969847962	0.1264162004	0.0184724358	0.0971679739	-0.0044843755	-0.0451218875	-0.0397872489	-0.1737991048	0.1437069964	0.1676432717	-0.0697293723	0.0021574028	-0.0632898784	0.0166127041	0.0214713326	0.0341265035	0.1106834549	0.1028382002	0.0822219281	-0.1064284383	0.1027392393	0.0487411662	-0.1367613709	-0.0273150126	0.0281123063	-0.1671036737	-0.1436462457	-0.0220096743	-0.0807510722	-0.0761337843	-0.1600316954	-0.0945973165	0.062638275	-0.0488833092	0.0336330662	-0.0972149906	0.0328040188	0.0038349676	-0.0394157738	0.1923709112	0.0918058464	-0.0364012292	-0.0665798794	0.0151431974	0.0688433848	-0.1055953613	0.1149575937	0.1134247617	0.1108851636	0.0670105	-0.0288736	0.00449040711025	0.0008336847769599	0.103557	0.0150157999999999	0.0107240522489999	0.0002254742496399	0.126367	-0.0371299999999999	0.015968618689	0.0013786368999999	0.00297383	0.0002092599999999	8.843664868899999e-06	4.37897475999999e-08	-0.00145343	0.0002096	2.1124587649e-06	4.393216000000005e-08	0.000271842	-0.000333422	1.11170230084e-07	7.3898072964e-08
3074.421103603554	-7.422677521377864	55.09614158636823	9452065.122282894	4070.193480684816	-1.0532951160325863	1.1094306014581	16566474.97020918	3286.391930954984	-8.577680949295882	10800371.92384603	73.5766104679135	3391.7661827227503	2475.973798262357	1.263059	21.040684	0.24423	0.1507	0.075766846	-0.0509593581	-0.020610031	-0.0360192149	0.154942897	-0.069847164	-0.0336326613	-0.0098688816	0.1579380743	0.013223606	-0.1206033192	-0.039177089	0.0856172021	-0.0002903801	-0.0767316425	0.0501892443	-0.0279977648	0.0114380388	0.0862230194	-0.0692588221	-0.0210228841	0.0615131976	0.2056899965	-0.0172687868	-0.0634818951	-0.0590364152	-0.1082234776	0.0653365142	0.2849702488	-0.0577619962	-0.2058853184	0.1589775951	0.1226185614	-0.1159256506	0.0465532955	0.0905035985	0.039362418	-0.0199716467	0.085636475	0.1008455923	0.0896385261	-0.0607559674	0.0586397337	-0.0821997658	-0.1712141073	0.0601788904	0.0986795349	0.0500685075	-0.0644398814	0.0283272835	0.1142554859	0.0554880925	0.123959164	0.0071732907	-0.0348758555	0.0592332074	0.0621162702	0.1065633912	0.2893257664	-0.0959694423	-0.059563273	-0.0985511031	-0.1747025094	0.1759682384	0.0507034758	-0.1195097088	0.0450107473	-0.0510612506	-0.0937965049	-0.1043482317	-0.1165910675	-0.1531416047	0.0781717407	0.0527504477	0.0651515143	-0.1136461375	-0.1015914142	-0.0560900625	-0.0227641492	-0.0922849046	0.151424279	-0.0784517646	0.0731831439	-0.0040561383	0.0018349839	-0.0468957946	-0.2662651898	0.080062714	0.0789403521	-0.0056335179	0.1429216719	-0.0681235003	-0.0539443033	0.0490749703	0.0320777799	-0.1314426697	-0.1220752683	0.0030362221	-0.0491002097	-0.057789093	0.0542751546	0.1075670195	0.007076931	0.1860820266	-0.2942808954	-0.1631656474	-0.0370316114	0.1147048067	0.1124192083	0.108643553	0.0337794	-0.0332311	0.00114104786436	0.00110430600721	0.0847518	-0.0188051999999999	0.00718286760324	0.0003536355470399	-0.0168802	-0.1432472	0.00028494115204	0.02051976030784	0.00285609	-0.0001177399999999	8.157250088099999e-06	1.3862707599999966e-08	-0.000843712	0.0006097179999999	7.118499389440001e-07	3.7175603952399996e-07	0.000523314	0.000251472	6.323816678399999e-08	2.73857542596e-07
3069.3817275242964	-5.039376079257636	25.395311268194064	9421104.189260034	4060.2882216112303	-9.905259073585968	98.11415731485712	16485940.442554887	3290.9700910314687	4.578160076484437	10830484.140063671	20.959549685915984	3384.6271802625474	2456.504225109619	1.147866	19.12175	0.28423151	0.14321	-0.0090572435	-0.0750851362	-0.076437739	0.0298204576	-0.0788784422	0.0063481193	-0.0468138632	0.0043745897	-0.0774387069	0.0793357938	-0.0318630173	0.0198742731	0.0117156302	-0.0151240426	0.0149637081	-0.0892365752	0.0718407691	0.0305371933	0.0851026183	0.0050151798	-0.0471678976	-0.0029717281	0.0328748077	-0.0237812571	-0.1238602211	-0.062077652	-0.0089095431	-0.2036095374	-0.1615392003	0.1129841792	-0.0267002839	0.0021511078	0.1119963281	-0.0789510444	0.1339902229	-0.099622118	-0.1267092835	-0.012239105	-0.0882457762	-0.1701059261	0.0468715986	-0.0006786547	0.0099984372	-0.086209115	-0.0623591506	-0.0681525832	0.0899219411	-0.0270803824	0.0742699897	0.186807091	-0.064571915	0.0106535046	-0.0482033809	0.0071752123	0.0348264121	0.0848505298	-0.0673848197	0.0134767057	-0.042698806	-0.1114738645	-0.0573776398	0.0383165779	0.0254645106	0.0017810811	-0.128996303	-0.0474514354	-0.158259763	-0.0624260606	-0.0642732259	-0.0135253648	-0.1662396493	0.0703319579	0.0570520223	-0.0299371133	-0.0518721126	0.0805186839	0.0852520361	-0.090476246	0.0638544289	0.0558686797	0.0754356239	-0.0399332891	-0.1199101274	-0.024860225	0.019527005	0.1128820377	0.030445547	0.0833136718	0.0987422597	-0.111998363	0.0264741715	0.0160108286	-0.0575621726	-0.0302832251	-0.0277413905	-0.0282839278	-0.0256457811	0.0435399823	-0.1513770334	-0.0303780527	-0.0100798718	-0.1158964317	0.0802429307	0.0865107137	-0.19076821	-0.0455791202	-0.0498168501	0.1144017065	0.1112164334	0.105973176	0.0662536	0.0324741999999999	0.00438953951296	0.0010545736656399	0.0662238	-0.018528	0.00438559168644	0.000343286784	0.0901195	0.1069997	0.00812152428025	0.01144893580009	0.00149077	-0.00136532	2.2223951929e-06	1.8640987024e-06	-0.000140147	0.000703565	1.9641181609e-08	4.950037092250001e-07	6.76068e-05	-0.0004557072	2.0766905213184002e-07	4.57067940624e-09
3085.4768102493613	16.095082725064913	259.051687926683	9520167.146586573	4062.699393058816	2.4111714475857298	5.813747749652664	16505526.358360471	3295.5239399356547	4.5538489041859975	10860478.03868902	20.73753984215601	3388.770389252858	2442.7765910273524	1.113766	18.553696	0.21652756	0.107179	-0.002650368	-0.0116588886	-0.0064676958	0.0069720688	0.0214561709	-0.0667498561	-0.018572388	0.1222301952	0.1333716314	-0.0426577692	-0.0031185293	-0.0815188996	-0.0471482868	-0.0041384391	0.0604300028	0.0345667678	0.0781069161	-0.089769446	0.0610488188	-0.0894846447	-0.028286076	-0.0711166435	-0.0128908572	0.0452840205	-0.1137172421	0.100761869	-0.0695347129	0.050427834	-0.0247723627	-0.1138285041	0.0784949908	0.1541589973	-0.0070359305	0.0143602747	0.0214246741	-0.0725338356	0.0391492578	0.0131071388	0.1574393124	-0.1540160875	-0.0910593568	-0.0218891608	0.0451483526	-0.0805170738	0.0905304826	-0.0152808348	0.0746556566	0.0339332092	0.0214321959	-0.0625708031	-0.0029653214	0.0104474418	-0.1143995405	-0.0801266931	-0.1074818607	0.0097295392	0.0405321487	-0.0367391041	0.0503672657	-0.0623261288	0.1962149864	-0.0440624106	-0.0184642395	0.1210444785	0.0100198143	-0.1115446183	0.0921438424	-0.1295584971	0.0359266063	-0.0805327754	-0.1028734641	0.0968338209	-0.0287820034	0.1637613768	-0.0128620225	0.0773983814	-0.0201232831	-0.0177937977	-0.102386103	0.0574866339	-0.0555147047	-0.0024253226	-0.0007179726	0.0004886435	-0.006511032	-0.0117114621	-0.0563627759	-0.1243989453	0.0925310922	0.1179834914	0.0760383213	-0.004451167	-0.0630851035	0.0393366532	0.0938715908	-0.0129691814	0.0340035699	0.2026443962	0.0150534109	-0.0625736963	0.1123789968	-0.0017781882	-0.0242949124	0.0553907343	-0.0021872547	0.0671006189	-0.0918131945	0.1140484259	0.1098185471	0.1028845713	0.0276665	-0.0385871	0.00076543522225	0.0014889642864099	0.0374632	-0.0287605999999999	0.00140349135424	0.0008271721123599	0.00873715	-0.08138235	7.633779012250002e-05	0.0066230868915225	0.00188444	0.00039367	3.5511141136e-06	1.5497606890000004e-07	-0.000949	-0.000808853	9.006009999999999e-07	6.54243175609e-07	0.000221034	0.0001534272	2.353990569984e-08	4.8856029156e-08
3094.827677906246	9.35086765688493	87.43872593657666	9577958.355934568	4079.594385692397	16.89499263358084	285.4407760887509	16643090.351772925	3293.302797967945	-2.221141967709628	10845843.319103496	4.933471640720995	3388.0944944915755	2510.327020705005	1.055399	17.581387	0.0883663	0.0440343	0.151645176	0.0803200878	0.1038524992	0.0495834847	0.0062870205	-0.0305910249	0.0956611947	0.1299820831	0.0310960034	-0.1068332504	0.0720078638	-0.0882131148	-0.0086910027	-0.0502370459	0.0070669272	0.0114242204	0.0407771617	-0.1628350293	-0.1299445082	-0.0561817243	0.1153030605	0.18214976	0.0293005068	0.1305417079	-0.1028628273	0.0541456886	-0.0417218414	0.0370362732	0.0244021911	-0.1718308684	0.0387596516	-0.0726598573	0.0154019503	-0.0094847254	0.0469190092	-0.1475389709	-0.1359173503	0.0929602707	-0.0503522478	-0.0370574925	-0.1104578363	-0.0270559399	-0.1038403198	0.0894943548	-0.0894732662	-0.0030967071	-0.0112681293	-0.2110295402	-0.0622339492	-0.0417036179	0.0014912043	0.0322581689	-0.1037283503	-0.0178746256	-0.0676226432	-0.1537255026	-0.0445731762	0.016131377	0.1527586104	-0.0165354901	0.1379687488	-0.1278149977	-0.0574344748	-0.0079114909	0.002148597	-0.0427835657	-0.0653310116	0.0662400203	0.0261956819	-0.1150536792	0.0537869712	0.0802558026	-0.1514359224	0.0332844154	-0.0883026821	0.051952865	0.0300227855	0.0875635948	-0.0749952513	0.0476775224	-0.0921353366	0.006535548	-0.034456137	0.0347138873	0.0001390523	-0.0293143957	-0.0623045622	0.0353348299	0.142790948	0.1409186705	0.1520715991	0.0344513092	0.0379527023	0.0368525084	-0.0041788909	-0.0384930906	-0.0105180069	-0.0581314492	-0.0938151251	0.1068894699	0.227329884	-0.0404541078	0.2260702112	-0.0470418915	-0.1193323598	0.0243549087	-0.0415802568	0.1136451198	0.1082280018	0.0993899282	0.0254263	-0.0022402	0.0006464967316899	5.018496040000005e-06	0.0675862	0.0301229999999999	0.00456789443044	0.0009073951289999	-0.0121665	-0.02090365	0.00014802372225	0.0004369625833225	0.00184506	-3.93800000000001e-05	3.4042464036e-06	1.5507844000000081e-09	-0.000654868	0.000294132	4.2885209742399993e-07	8.6513633424e-08	-0.000147443	-0.000368477	1.3577529952899998e-07	2.1739438249e-08
3082.683579647733	-12.144098258513168	147.47912251242255	9502938.052229762	4086.76767865414	7.1732929617433	51.45613191499597	16701670.059292149	3289.835791677391	-3.4670062905538543	10823019.536201607	12.020132618739996	3383.4198923786016	2497.0116379423616	1.013011	16.875259	0.1234426	0.0682555	0.0665011243	0.031730192	0.0310003571	0.0614374769	-0.0678709147	0.0492538061	0.1131456154	0.0304895192	-0.0969152761	-0.1007416427	0.0476147816	-0.0634618198	0.0179970424	-0.0178599181	-0.0376888734	-0.0328641238	-0.0179154669	-0.0456829904	0.0828374346	0.0692678409	0.018445354	0.019031721	0.1367749456	0.0693948455	-0.082616609	-0.0533784045	0.0890550492	0.0071469179	-0.1090588127	0.0504221712	-0.0539690415	0.0529667896	-0.0955725234	0.0039181667	0.0212391601	-0.0014625606	0.0146348468	0.0666416361	-0.0195489958	0.0045268138	0.0994586151	-0.0218720203	-0.0497555454	0.0400545397	0.0864376657	0.0558239806	-0.0141391607	-0.0620990857	0.1027323723	-0.0600322761	-0.0501573251	0.0340267063	-0.0733026643	0.0099680228	0.026283438	-0.1047063288	-0.0379765668	-0.0449302811	0.0182624363	-0.1306906563	0.0459719864	0.056851637	-0.0813857255	-0.0708689819	-0.0498394347	0.0019612273	-0.1750540067	0.0281082594	-0.1200608966	-0.0172883066	0.0411876585	-0.0134873847	0.0236597774	-0.032942108	0.0745670528	-0.1025585361	-0.1022921742	0.0229347516	-0.0095587323	0.0341287404	0.0640643012	-0.0921225945	-0.0832090842	-0.0258339664	0.0033444102	0.0899430354	0.0035828408	0.0003139425	0.1051976902	0.0233505965	0.0956215454	0.0497853585	0.0348610907	0.0156185553	0.0256132373	0.1971964853	0.0358935714	0.0414211335	-0.1491500012	0.1753456606	0.0068775345	-0.0495549218	0.1418384224	-0.0203898865	-0.0090500199	-0.1045978132	-0.1125712042	0.1131919653	0.1064475877	0.0955030384	0.0658582	0.0404319	0.00433730250724	0.00163473853761	0.0581538	-0.0094324	0.00338186445444	8.897016976000001e-05	0.0376497	0.0498162	0.00141749991009	0.00248165378244	0.00193896	9.390000000000006e-05	3.7595658816e-06	8.817210000000011e-09	-0.000642003	1.2864999999999923e-05	4.121678520090001e-07	1.6550822499999807e-10	0.000221034	0.000368477	1.3577529952899998e-07	4.8856029156e-08
