global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
2595.383301814447	n/a	n/a	6736014.483337261	3558.7407960467926	n/a	12664636.05344776	n/a	2657.026755166565	n/a	n/a	7059791.177670966	2806.534429797454	2061.5189662323905	n/a	n/a	n/a	n/a	-0.0037391723	-0.0237770716	-0.061138892	0.0508587407	-0.0019426553	-0.0228196891	-0.0405164155	0.0185135354	-0.0071198563	0.0519557536	-0.0119488871	0.0589134823	-0.0311466559	-0.0453769132	0.0049292491	-0.0052460831	0.0413186965	-0.0370062698	0.0081786739	-0.0166785549	0.0370441269	-0.0585493334	0.0306736963	-0.0487093883	0.011622782	-0.1032502856	0.1813843866	-0.1589702768	0.0954116358	-0.0402775403	0.0055874004	-0.0280222344	0.1174325998	-0.1788823417	0.0110075123	-0.1004028557	0.0623066715	-0.0138927772	0.0528955123	-0.0441548219	0.0681134878	-0.0073671979	0.0692064973	0.0247671488	-0.1008234822	0.1145045278	-0.0689155781	-0.0195138236	-0.0087066575	-0.0396882748	0.0291980661	-0.0167510318	0.0401089465	-0.0127555088	-0.001159969	0.0063583159	-0.074475544	0.002269713	-0.0235523924	0.0455561551	-0.0215253476	0.1326930341	-0.0420164043	0.0196961884	-0.1098770154	0.0377659413	-0.009830535	-0.1034935896	-0.123105544	0.1886170397	-0.0205907276	0.1224655055	-0.0262662828	0.0817117609	-0.0612481158	0.1047299811	-0.0381197904	0.0986916665	-0.0627881911	0.0390253627	-0.1021945222	0.0571930302	-0.0817092197	0.0864049846	-0.127287178	0.0416909567	-0.0377853885	0.0358829193	-0.0625486522	0.0620499471	-0.0356101834	0.0656009091	-0.0025805622	0.0292445044	-0.1288129095	-0.0005694264	0.0240951878	-0.0404446075	-0.045841467	0.0025136942	0.1154637225	0.1154447293	0.1154130763	3.72946e-05	n/a	1.39088718916e-09	n/a	0.0555155	n/a	n/a	0.00308197074025	-0.0180325	n/a	n/a	0.00032517105625	0.00378342	n/a	n/a	1.43142668964e-05	0.00164846	n/a	2.7174203716e-06	n/a	6.54172e-05	n/a	4.27941005584e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0
2595.8100013818284	0.4266995673815472	0.1820725208035995	6738229.563273928	3545.663597062968	-13.077198983824474	12571730.343537506	171.01313326253984	2656.289826886089	-0.7369282804761497	0.5430632905655347	7055875.644418529	2800.9810955359194	2050.353647678556	0.769302	16.187304	0.078763967	0.0397423	0.024998625	-0.021577968	-0.0455400157	0.0127878179	-0.002871594	0.0337808466	0.0371123238	0.0296393286	0.003999009	0.1021482278	-0.0412768336	-0.016926912	0.0735065685	-0.0564567084	0.0038489434	-0.0403153645	0.0893576443	-0.0350371027	-0.0386517883	-0.0142481074	7.016e-05	-0.0212694747	-0.0094859508	0.0060800337	-0.0294572713	-0.148455665	0.0418470221	-0.1664377993	0.0004622178	-0.0348476406	-0.0517013721	0.1341411789	0.0013968381	-0.0444855832	0.2046649626	-0.0771560541	0.0661463453	-0.0087486533	0.0916161432	-0.0568262948	-0.0062253622	0.1042341433	-0.0458896906	0.1428928317	-0.0366912218	0.0041477492	0.0679342401	0.1114394924	-0.0458181359	-0.0158987744	0.0458719755	-0.0122332369	0.0688527505	0.0088140745	0.0222647946	0.0417713815	0.0284611282	-0.0631587653	0.0185071025	-0.0157407639	0.0556608799	0.1513348931	0.0058726709	-0.0493573375	-0.0307256676	-0.0593594691	0.1013904259	-0.0727721061	-0.0409360327	-0.0052397297	-0.1013087636	-0.0120938744	-0.0363633936	0.0494113396	-0.0165313492	0.0621751514	-0.0407097095	0.0802827117	-0.0568922709	0.0436358871	-0.073203414	0.1120319441	-0.0712596397	0.0479443201	0.0183474959	0.0050890738	-0.0036154982	-0.0495664178	0.0136895757	0.0574420712	-0.067651842	0.0913679618	-0.030017945	0.0272984236	0.0041697313	-0.011103028	0.0442718481	0.0035989813	-0.0654707364	0.0081479114	0.1154130763	0.1152422001	0.1149575937	3.06876e-05	-6.607e-06	9.4172879376e-10	4.3652449e-11	0.0410395	-0.014476	0.000209554576	0.0016842405602499	-0.034107	-0.0160745	0.0002583895502499	0.001163287449	0.00338614	-0.0003972799999999	1.578313983999999e-07	1.14659440996e-05	0.00114702	-0.00050144	1.3156548803999998e-06	2.514420736000001e-07	0.0	-6.54172e-05	0.0	4.27941005584e-09	0.0	0.0	0.0	0.0	0.0	0.0
2601.862473911101	6.052472529272563	36.63242371759902	6769688.333146795	3546.471633434222	0.8080363712538201	12577461.046753598	0.6529227772690414	2659.287460956024	2.997634069934975	8.985810017234922	7071809.799997937	2802.888237887162	2075.600854248442	0.784178	16.500309	0.0336293595999999	0.0203503	-0.0071233284	0.0121300821	-0.1391826023	-0.0368677466	0.0548200433	0.0274891224	0.0107113802	0.0336905896	-0.0869203336	-0.063004897	0.0209443944	0.0127127252	0.0011671149	-0.0197666178	0.0009158983	0.0094460736	0.0342310804	-0.0340450074	0.0146327165	-0.0609704304	-0.0194858377	-0.1055939245	0.0713441036	-0.0099101687	-0.0907516517	-0.0363189906	0.0956213517	-0.0350080022	0.0487047477	-0.0207035005	0.0806896917	-0.0570191938	-0.0535172492	0.0219918604	0.034022047	0.106695581	0.0488067972	0.0808118234	-0.0062090109	0.0127822976	-0.0163304173	-0.0470982345	0.029111536	0.0773508937	-0.0044027644	0.0299498669	0.009155529	-0.0483837334	-0.0259515937	0.0201147099	0.0175972757	0.0322943196	-0.0009032445	-0.0865295312	0.1026758922	-0.046408506	-0.0049118653	-0.0594391379	-0.0623343471	0.0109027509	-0.0179792731	0.0185313557	-0.0180931087	0.0224856907	-0.0561611106	0.0565015244	0.0115173724	-0.0367329877	-0.0838087457	-0.0447847558	-0.0409610495	0.0575230845	0.1608803457	0.0539590272	-0.1085073132	0.1164628859	-0.0474026529	0.1176448253	-0.0727810196	0.0467647047	-0.1218803157	0.0605038522	-0.0336732747	-0.0283970498	-0.1056226297	0.0238722548	0.0226664807	0.0054370634	0.026709133	0.0910148393	-0.0593896961	0.017271506	-0.02296221	0.0329907493	0.009013152	-0.0425392654	-0.0223681639	0.0454087473	0.0326787711	0.0256959167	0.1153118061	0.1148374968	0.1140484259	4.12472e-05	1.05596e-05	1.70133150784e-09	1.1150515216e-10	0.0488895	0.00785	6.162250000000005e-05	0.00239018321025	-0.0516788	-0.0175718	0.0003087681552399	0.00267069836944	0.00350478	0.0001186399999999	1.4075449599999934e-08	1.2283482848399998e-05	0.00119232	4.530000000000007e-05	1.4216269824e-06	2.0520900000000063e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2602.5215754625706	0.6591015514695755	0.4344148551496015	6773118.550748181	3551.920558083065	5.448924648842876	12616139.650933111	29.69077982876746	2661.283434445312	1.9959734892881895	3.983910169941271	7082429.518453036	2806.4392076254844	2082.888734077176	0.7542259999999998	15.870064	0.015538483	0.0090864	-0.0364800421	0.039195815	-0.1001815652	0.0632245267	-0.0522204031	-0.0051089547	-0.0392079871	0.0440148399	0.0017594591	0.0574804172	0.0866566095	0.0115691699	-0.0264892629	-0.002657803	0.0132614041	0.0415259213	0.0413035023	0.047620207	-0.0322201029	-0.084681464	0.0335643915	-0.022585226	0.0126971398	0.0273098984	-0.1523562085	-0.0265719093	0.0551130146	-0.0696618685	-0.0635264851	0.0346317031	0.0165178588	0.0029353732	-0.0377231854	0.0083995558	-0.0553649669	-0.0127252016	0.1480159129	0.0705781665	0.000328943	0.0050239598	-0.0310430143	-0.0080582194	-0.0590377896	-0.0354081233	0.1104735094	0.0440073372	0.008929585	-0.0588917977	-0.0034814274	-0.0335786974	-0.0208956341	0.0060411815	0.0547094735	-0.025284345	0.0179628488	0.0577499375	-0.1108884163	0.0259397984	-0.0823708497	-0.0131257268	0.0273402773	0.0634308975	0.0711598219	0.0173080081	-0.0982316439	0.0186120899	-0.0112250834	-3.28105e-05	-0.0789304389	-0.0216219351	0.0637121102	0.0571993059	0.0756311128	0.1411204156	-0.0314179534	0.0180518594	-0.0586673569	0.1068654421	-0.0717372854	0.0804322215	-0.1002807188	0.044352812	-0.0618248978	0.0245441775	-0.1542116058	-0.0190293433	0.0070474133	-0.0320804964	-0.0696940774	0.0654482678	-0.0472192526	0.1008738666	-0.0349861584	-0.0011563362	-0.0296100817	-0.05550421	0.0106854933	0.0136983799	-0.0022535191	0.0228203368	0.1151599564	0.1142313295	0.112689161	5.97302e-05	1.8483e-05	3.56769679204e-09	3.4162128899999997e-10	0.0549605	0.006071	3.6857041e-05	0.00302065656025	-0.0568868	-0.005208	2.7123264000000044e-05	0.00323610801424	0.00350478	0.0	0.0	1.2283482848399998e-05	0.00127714	8.481999999999999e-05	1.6310865796e-06	7.1944323999999995e-09	-8.47033e-22	-8.47033e-22	7.174649030889999e-43	7.174649030889999e-43	0.0	0.0	0.0	0.0	0.0	0.0
2602.032142583902	-0.4894328786685946	0.2395445427218273	6770571.271039772	3551.5046138383705	-0.4159442446944013	12613185.022115232	0.1730096146943959	2658.1254482392737	-3.1579862060384585	9.972876877529178	7065630.89857724	2804.874751054801	2078.554929211033	0.753745	15.859951	0.0302339312	0.0205399	-0.0107006153	0.0514705242	-0.1096796871	0.0184813704	-0.09492274	0.0151349695	-0.0292770029	0.0661917927	-0.0761836381	0.037718018	0.0151955009	-0.1156157517	0.1212482602	-0.0300812115	0.0117066203	0.0398577867	0.0165087983	-0.0150280172	0.0472495978	-0.0092907691	-0.0670470264	0.0256031788	0.0256919263	0.0494944198	-0.0284552757	-0.0724691152	0.1407977526	-0.0177725252	0.0282495609	-0.0275138644	-0.0224919731	0.1311810479	-0.0540966807	-0.0329284285	-0.1282505504	-0.1027954936	-0.0010726609	0.0504181215	0.0606923912	-0.0979020795	0.0736023498	-0.15745692	-0.0436012954	-0.0441020011	0.1488150716	-0.0285215348	0.0386088261	-0.0680443645	-0.0178874335	-0.0452918972	-0.0019580095	0.0142938261	0.0563969003	0.0035197129	0.0386457136	-0.0453915684	0.0087956481	0.0503035243	-0.0045900426	-0.0610906417	-0.0197856688	0.0591094499	0.0376558732	0.0025594829	-0.0362025889	0.015431716	0.1699793714	0.1299134702	-0.1410260419	0.1035410451	0.0961165463	-0.0171052071	0.011918987	0.0159865309	0.0630487828	-0.1029191991	-0.049540793	0.0896187257	-0.050866689	0.0720958038	-0.1042007605	0.0542087796	-0.0653278782	0.0360860511	0.0070618446	-0.0289071022	-0.0318927345	-0.0721731407	-0.0646308589	0.0426377969	-0.0342322223	0.0929292548	-0.0332774209	0.0263383604	0.0429624903	0.0117306302	-0.0045502746	0.0017493449	0.003769115	-0.0293656771	0.1149575937	0.1134247617	0.1108851636	3.9649e-05	-2.00812e-05	1.572043201e-09	4.0325459344e-10	0.0542443	-0.0007162	5.129424400000002e-07	0.00294244408249	-0.0423713	0.0145155	0.00021069974025	0.00179532706369	0.00350478	0.0	0.0	1.2283482848399998e-05	0.00126403	-1.3109999999999988e-05	1.5977718409e-06	1.7187209999999968e-10	0.000286533	0.000286533	8.2101160089e-08	8.2101160089e-08	0.0	0.0	0.0	0.0	0.0	0.0
2595.283854587069	-6.748287996832914	45.53939088819919	6735498.285880315	3545.842854904638	-5.661758933732472	12573001.551678274	32.055514223699454	2654.743718217092	-3.381730022181728	11.436097942925228	7047664.209413111	2799.5090101739725	2072.9501702363887	0.783363	16.48316	0.061241399	0.028511	0.0192155799	0.0166519438	-0.1398087106	-0.016989767	0.1240842541	0.040446126	-0.0245802182	-0.0090767598	-0.0510603775	-0.04074503	-0.0683527663	-0.0043629181	0.0148600208	-0.0578110695	0.0157206605	0.0357543834	0.019081646	0.0100122446	0.0203679055	0.0687718875	-0.0548119315	-0.0163131062	0.0885332326	-0.0102537858	-0.085631542	0.1111501258	0.0911020041	-0.0346319618	0.0434095965	0.0327138158	0.0465149929	0.0255635106	0.0478990987	-0.0388886965	-0.0730276264	-0.0464001875	0.0387370774	-0.0130816303	-0.0334006038	0.0624381475	0.0203365972	-0.0207295185	-0.0847066322	-0.0333520332	0.0626640171	0.0246087184	-0.0731775912	-0.0854528479	-0.0533280451	-0.0192891262	-0.0014534644	0.0040650488	-0.0150490089	-0.024620733	0.0128818153	-0.0706594635	-0.0159661141	0.0110826909	-0.0726075011	0.0962978191	0.0185476491	0.0282585955	0.1405293239	-0.0120644462	-0.0618478591	-0.004020943	0.0464371304	0.0660721715	-0.0289511838	0.0436931554	-0.0616720573	-0.0083891108	-0.0617271006	-0.0078332211	-0.0105933192	0.0577794862	-0.0661280012	0.1261893469	-0.0704880997	0.0355108517	-0.1193070844	0.0712979991	-0.0395778954	-0.0232517866	-0.0306779256	0.0106755281	0.0561970647	0.0509034874	0.0258607076	0.0907220754	-0.0218501171	0.0224606559	-0.0204466239	0.0781282924	0.0334473221	0.0114322397	-0.0328168151	0.0850112392	0.0052350048	0.0110922179	0.1147048067	0.1124192083	0.108643553	-0.0159983	-0.016037949	0.00025594560289	0.0002572158081266	0.0678227	0.0135783999999999	0.0001843729465599	0.00459991863529	-0.0537434	-0.0113720999999999	0.0001293246584099	0.0028883530435599	0.00375478	0.00025	6.250000000000013e-08	1.40983728484e-05	0.0014011	0.00013707	1.96308121e-06	1.87881849e-08	0.000304522	1.7988999999999993e-05	9.2733648484e-08	3.236041209999997e-10	0.0	0.0	0.0	0.0	0.0	0.0
2601.5248874732497	6.241032886180619	38.95049148638799	6767931.740142705	3551.915787659438	6.072932754800149	12616105.762624366	36.88051224432453	2659.24957002	4.505851802908182	20.30270046977092	7071608.275651556	2804.1311438180505	2067.300719668121	0.741137	15.594662	0.0895362727	0.0425999	-0.0042312456	-0.0065465348	-0.1058499132	0.0178124644	0.0290257886	0.0003607141	-0.0095461886	-0.0187754144	-0.0703790664	-0.0426123827	-0.0650202015	0.0307009733	-0.0138587206	-0.0189805663	-0.0051530254	0.0225478687	0.0268090395	-0.0012741797	-0.0106471099	-0.0250352369	-0.0806599601	0.0209532745	0.06002678	0.0139508436	-0.0077304789	0.0901069455	0.0979298718	-0.0392306749	-0.0439927214	0.0467424813	0.0828633727	0.0283603237	0.0031425727	-0.1062098417	0.0845270751	0.066306279	-0.048227087	0.0067766072	-0.0301692607	0.0486700485	-0.0739892232	0.0176249249	-0.0336571251	-0.1372041275	-0.1651098162	-0.013694898	0.0387449789	0.1123720199	-0.0139794853	-0.0070018604	0.017368557	0.004413961	-0.0195051927	-0.0489872712	0.0762531626	-0.0922540241	-0.0484712955	0.0020338472	-0.0503261665	0.0299574905	-0.0097088534	-0.0415008782	0.0635516234	0.0089090804	0.0016967329	0.0997450477	0.0087560557	-0.0637918077	0.059557459	0.0505336956	-0.106544609	0.1578546122	0.0046106799	0.0035864383	0.0862756239	0.0769832622	-0.0451506903	0.1102121197	-0.0469662023	0.053080708	-0.0858158578	0.0514252633	-0.0587805915	-0.0239075436	-0.0537913376	0.0621733212	0.1044506106	-0.0428452223	0.0277432817	0.0403163897	-0.1067091616	0.0725239005	-0.0143742157	-0.0230234521	-0.017996565	-0.1033372598	-0.0092415084	-0.0461568386	0.0787361556	-0.0579116089	0.1144017065	0.1112164334	0.105973176	6.21177e-05	0.0160604177	3.858608653289999e-09	0.0002579370166984	0.0389717	-0.028851	0.000832380201	0.0015187934008899	-0.0581733	-0.0044299	1.9624014010000005e-05	0.00338413283289	0.00339424	-0.0003605399999999	1.2998909159999994e-07	1.15208651776e-05	0.00124177	-0.00015933	1.5419927328999995e-06	2.5386048900000024e-08	2.04929e-05	-0.0002840291	4.199589504100001e-10	8.067252964681001e-08	0.0	0.0	0.0	0.0	0.0	0.0
2606.4629318373777	4.938044364128018	24.38428214209648	6793649.0150422985	3551.2481118295123	-0.6676758299258836	12611363.151772676	0.4457910138672174	2664.084338199119	4.834768179118782	23.374983345819548	7097345.361037837	2806.464562191833	2091.449832125984	0.7456129999999999	15.688839	0.0497788650999999	0.025168	-0.0305414955	0.060692515	-0.1042733956	0.0042561029	-0.0052093959	-0.0017444303	-0.0416334681	0.0263948572	-0.1192429798	-0.0683500618	0.0353715164	0.0516834798	-0.0652474698	0.0394867655	0.0097399057	0.0314224834	0.0281461148	0.0214781796	0.0071411925	-0.0005555547	0.0356912317	-0.0495301904	0.0107498103	-0.0468555417	-0.0544400164	0.0009574945	0.0370821137	-0.0590521462	0.0691455149	-0.04699643	-0.0027259855	-0.1041456538	-0.0137469458	-0.0126837492	0.0473815718	0.158678778	0.0198308921	-0.0001665358	-0.0376957819	-0.0479736474	0.1570478082	-0.0014780233	-0.0763647196	-0.0411882952	-0.0383412374	-0.0937703309	0.02271287	-0.0193667119	0.0217372146	0.0017600191	-0.0196229859	0.0502046944	-0.0382224286	-0.1266823791	0.0808541841	0.0605258662	-0.0354341187	-0.0183006556	-0.0380054906	0.014935149	0.0243292094	-0.0140934525	0.0628786656	0.084413991	0.0306998428	-0.0335630659	0.007073578	-0.0551245793	-0.0266665541	-0.006294452	-0.0865987445	0.1127668731	0.0595443206	0.0171939591	-0.0060471603	0.009576548	-0.0589696224	0.0905081031	-0.0504748435	0.0698825364	-0.0809665611	0.0200359529	-0.0083580371	-0.034275055	-0.1455855242	-0.0076973489	0.070056543	0.0066561771	-0.0129018123	0.0436963236	-0.0229688342	0.0599748017	-0.0529649993	0.0086167274	0.0246425603	-0.0506067406	-0.0233066106	0.0496721766	0.0222443551	-0.0355921087	0.1140484259	0.1098185471	0.1028845713	5.32076e-05	-8.910099999999995e-06	2.8310486977600003e-09	7.938988200999991e-11	0.0555518	0.0165801	0.00027489971601	0.0030860024832399	-0.0487519	0.0094213999999999	8.876277795999993e-05	0.00237674775361	0.00350478	0.0001105399999999	1.2219091599999932e-08	1.2283482848399998e-05	0.00116097	-8.07999999999998e-05	1.3478513409000002e-06	6.528639999999967e-09	0.000304522	0.0002840291	9.2733648484e-08	8.067252964681001e-08	0.0	0.0	0.0	0.0	0.0	0.0
2604.44561037342	-2.0173214639576145	4.069585888944093	6783136.937393377	3547.824232010263	-3.423879819249123	12587056.781239212	11.722953016661409	2666.1875012564765	2.1031630573575057	4.423294845833371	7108555.7918562535	2808.7182296207893	2078.123862055807	0.7554699999999999	15.896244	0.0370301775	0.0245047	-0.0112746409	0.0513158739	-0.1247333524	0.0275638883	-0.0781053431	0.0062594173	-0.0549903512	0.0554536342	-0.0395734837	0.0453257206	0.0555109171	0.0173436419	0.0040054831	0.0431942272	0.081978013	0.1045654719	0.0421391827	-0.0118885507	-0.0539484639	-0.0504073173	-0.0094942668	-0.0562755693	0.0614708845	-0.0977598299	-0.0913814789	0.0399984968	0.049023783	-0.0610963196	0.0542860558	-0.0629776327	-0.0303479906	0.1006833902	-0.0002517094	0.0419372674	-0.0129743079	0.0389501898	0.0151520374	0.008311195	-0.0292199125	0.0188532615	0.0516305283	0.0429987	-0.0641099295	0.0454122295	0.0959328358	0.0821361102	-0.0474997708	0.054476664	0.009279461	-0.0203306521	-0.0932821335	-0.0068328244	0.0504867863	-0.0563341244	0.0295177544	0.0236513455	-0.0263841653	0.0148975958	-0.1381667709	-0.0052280994	0.0146220766	0.0827014441	-0.0007036953	0.0169719644	-0.0400801601	0.0043617022	0.0583225372	0.0621941912	-0.0789640293	0.0045260067	-0.0476444253	-0.0265960702	0.0130567425	-0.0008791637	0.0927526427	0.0019438481	-0.0658390237	0.1134280204	-0.0504593537	0.0362190913	-0.1423110209	-0.0011874794	-0.0163553192	0.0619566157	-0.0737669413	-0.0224684767	-0.0179920711	0.0163985571	-0.0664055164	0.0631716177	-0.0004726282	-0.0857564078	0.0100607707	0.0354749032	-0.0495142411	0.0378367435	-0.0766421764	0.0041033328	-0.0456470562	0.0061198299	0.1136451198	0.1082280018	0.0993899282	2.97301e-05	-2.3477500000000003e-05	8.838788460099998e-10	5.511930062500002e-10	0.0550106	-0.0005411999999999	2.9289743999999853e-07	0.00302616611236	-0.0549524	-0.0062004999999999	3.844620024999997e-05	0.0030197662657599	0.00367219	0.00016741	2.802610810000007e-08	1.34849793961e-05	0.0007230799999999	-0.0004378900000001	5.228446863998553e-07	1.9174765210008765e-07	0.000304522	0.0	9.2733648484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2599.8858605600026	-4.559749813417511	20.79131836096103	6759406.487939825	3557.645249913105	9.82101790284196	12656839.72422928	96.45239264794226	2658.6576502076173	-7.5298510488592	56.69865681800599	7068460.501007489	2806.5782586055498	2078.3663188731903	0.866615	18.234907	0.1561395199	0.0960676	0.0152379447	0.0722143143	0.0194003254	0.0210308365	-0.0735784261	-0.0046831131	-0.015568894	0.0588191835	0.0043868137	0.0288482004	-0.0310746357	-0.1150141032	0.0201167448	-0.0190137	-0.050946709	-0.0087634784	0.0363883313	0.0138658121	0.0342380301	0.0520703125	-0.0255367385	0.1138593418	0.107939037	0.0561870121	0.0500130707	-0.024528919	-0.0480714863	-0.0360867423	0.0031828955	0.0252723466	-0.0748833589	-0.0496966885	0.1124159444	0.1589771716	0.0210082874	0.0197973478	0.0468594631	0.0207864437	-0.1074948695	-0.2867409173	-0.0664875683	-0.0705994663	0.0867432964	0.0528580756	-0.0753575375	0.022006065	0.1095060666	-0.0374473323	0.0067841763	-0.0488816587	0.0246969669	0.0241469536	-0.0054356874	0.0501277841	0.010886239	-0.0428932675	0.0214463406	-0.0457910039	0.0631230005	-0.0573457986	-0.0194635743	0.0558038607	0.0551794253	-0.065355197	0.0426573566	-0.1976831157	0.0388501802	-0.0027686043	-0.1601329897	-0.0073647492	-0.0416847787	-0.1067374091	-0.1647632903	0.1269512048	-0.1038164426	-0.1902384385	-0.0376362716	0.0058554638	-0.0090287086	0.0506388641	-0.0065495008	0.0172606305	-0.0780921109	0.0726522547	0.0799065658	-0.0460337823	0.028610152	0.002669526	0.0050377663	-0.0502583873	0.0038862323	0.0509215164	0.0136995603	0.0236260746	-0.0009708672	0.0327904704	0.1033715552	-0.0062124715	-0.003443113	-0.0288676643	0.1131919653	0.1064475877	0.0955030384	0.0176252	0.0175954699	0.00031064767504	0.0003096005610018	0.0291892	-0.0258214	0.00066674469796	0.00085200939664	-0.0413828	0.0135696	0.00018413404416	0.0017125361358399	0.00194367	-0.00172852	2.9877813904000003e-06	3.7778530689e-06	0.000977621	0.000254541	9.557428196409998e-07	6.479112068105087e-08	0.000304522	0.0	9.2733648484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
