global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
2618.816217690583	n/a	n/a	6858198.382039211	3537.628341390044	n/a	12514814.281806074	n/a	2681.550286857552	n/a	n/a	7190711.940945818	2833.835176632402	2191.1571712047858	n/a	n/a	n/a	n/a	-0.2057867935	-0.0040030079	-0.0539956326	-0.0560798937	0.2705487719	-0.0254378592	0.0846037478	-0.1085222966	0.0984382305	-0.1483061807	0.0180053204	0.062756643	-0.0297487004	0.0819743943	-0.2204301644	0.0760464822	-0.237882458	-0.0073020619	0.0492436065	-0.0518219484	0.0363808582	-0.1266137078	0.0646800841	-0.1759216495	0.0027832082	-0.0539423691	0.1170371673	-0.0764183458	0.015431056	-0.0128296144	0.1759931887	-0.0658003883	0.081343382	-0.0823354596	0.0688815114	-0.0252984923	0.0343048382	-0.229301016	0.1771043101	-0.0311640424	0.0254118721	-0.0470159367	-0.0026592145	0.066880973	-0.0348858311	-0.0449456491	-0.2371632373	0.0810559998	-0.103674759	0.0096402951	-0.1111244714	-0.0389051842	0.1287842914	-0.1899241734	0.1022751859	-0.0873807915	0.0413213396	-0.0201254766	0.0172086096	-0.0691138484	0.0129753789	-0.0130002457	0.0511719953	0.1642282316	-0.0549412115	0.0506440494	-0.1384871709	0.0934156646	-0.1525144374	0.0748709069	-0.0570306954	0.0700051306	-0.1046675001	-0.2430426013	0.0742187904	-0.0841960464	0.1102824858	-0.1358920683	0.1913826601	-0.0227782429	0.0752573503	-0.0442607024	0.0050285027	-0.1286933053	0.0767892266	-0.0456773152	0.0060499355	-0.0633505418	0.0526499728	-0.0088223808	0.0170485592	-0.0676153438	0.1058340159	0.0389824666	-0.1155691013	0.1652432622	-0.0054069127	0.1154637225	0.1154447293	0.1154130763	0.0222159	n/a	0.00049354621281	n/a	0.0298074	n/a	n/a	0.00088848109476	-0.366022	n/a	n/a	0.133972104484	0.00451331	n/a	n/a	2.0369967156100003e-05	-0.000339361	n/a	1.15165888321e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2623.8881994887893	5.071981798206252	25.724999361335527	6884789.283416521	3543.2445798592053	5.61623846916109	12554582.152701637	31.5421345424849	2685.985319311219	4.435032453667191	19.66951286508122	7214517.135555391	2830.582590820782	2222.383937677928	1.049741	19.435606	0.0941837499999999	0.0448101	-0.2216822403	-0.1390857406	-0.0166301268	-0.0562249367	0.0843676957	-0.0818721114	0.1366766417	-0.1444625119	0.0747859344	-0.2174735957	0.0464381009	-0.0342551718	0.0128665201	0.0777035459	-0.1972765319	0.1316676538	-0.0752390115	-0.0286545639	0.0937724797	0.066687029	-0.0738540294	0.0165056293	0.0828058089	-0.1305192383	0.0319455661	0.1770379225	0.0268387254	-0.0629806478	0.1426070772	-0.0465189915	-0.0821186831	0.0275887794	0.0648989833	-0.0614163877	0.0330522312	0.1164698288	-0.1454348632	0.0444809097	0.109195417	0.0574687364	0.0728874992	-0.0597646193	0.0815032873	-0.0699423156	0.0298426894	-0.0278794452	-0.147023714	0.1255485562	-0.095832722	0.0233410322	0.0056910776	-0.0532186384	0.201763152	-0.1159763247	-0.0363621834	0.0755331306	0.1310175063	-0.0607422325	-0.1625899811	-0.0359263829	0.0692772932	-0.0407248684	0.009788598	-0.143940923	-0.0024068363	-0.0318149178	-0.072717562	-0.0957630418	-0.0826766224	0.0441928373	-0.159000471	-0.0361380037	-0.0145775466	-0.2425764226	0.1678823607	-0.0332469402	0.2216146695	0.0236485916	0.0282990741	0.0175144613	0.1189773397	0.0064463948	0.0468276938	0.0887967348	0.0695237154	-0.2144477629	0.0288263738	-0.0096516062	-0.0086911799	0.0621208143	0.0213555147	-0.0501309099	0.1675895669	0.0273240777	0.1088671718	-0.0638296246	0.0631981183	0.1154130763	0.1152422001	0.1149575937	0.0177311	-0.0044848	0.00031439190721	2.0113431040000004e-05	0.0393397	0.0095322999999999	9.086474328999996e-05	0.00154761199609	-0.345986	0.0200359999999999	0.0004014412959999	0.119706312196	0.004668	0.0001546899999999	2.392899609999996e-08	2.1790224000000003e-05	-0.000934513	-0.000595152	8.73314547169e-07	3.542059031040001e-07	-0.000452771	-0.000452771	2.05001578441e-07	2.05001578441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2618.0272983300542	-5.860901158735032	34.35016239246165	6854066.934801362	3538.507020462186	-4.73755939701914	12521031.933860175	22.44446904028436	2688.0855701157466	2.1002508045276045	4.41105344191885	7225804.032264498	2828.2656702513527	2200.221051574549	1.06812	19.775888	0.1178877	0.0621814	-0.2468330833	-0.053129187	0.1190079163	-0.1360529278	0.121248885	-0.1147331587	0.1651955586	-0.0002423709	0.0104938846	-0.0362908769	0.0941218941	0.0927441436	0.0217346775	0.0560536748	-0.2412018534	0.0261080937	-0.0432027463	-0.1278020124	0.02481922	-0.0508166532	-0.0929669215	0.0608050429	0.0398275985	-0.1656563462	-0.1392216496	-0.0203290536	0.1065947744	-0.1103244948	-0.0558437358	-0.0424852109	-0.1194860317	0.0299609528	-0.0022919073	-0.0992289848	-0.1381044083	0.243671121	-0.0737640296	0.0987495464	-0.2856083347	-0.0432373491	0.0880180045	0.0785105432	0.0331518036	-0.0299866255	-0.0261101019	-0.0512371864	-0.1314453047	0.1689395456	-0.1989053237	0.0846005297	-0.0135115925	-0.0735157589	0.098046173	0.0238880516	0.0097611127	0.0007814077	-0.0012037622	-0.0305365791	0.0461917106	-0.0520180493	-0.0184273275	0.0424546768	0.0533271748	-0.1648710828	0.1863017728	-0.0271223053	-0.0075464336	-0.1718525182	-0.0467248424	0.0124414579	-0.127206044	0.1390046571	-0.0263370063	-0.2507810477	0.1039604149	-0.1047032497	0.1399060378	-0.1632539588	0.0874447399	0.1503865572	-0.0254775324	-0.0419639612	0.0469182512	0.0689375274	-0.0742862062	-0.1268125136	-0.0513673505	0.1059920127	0.0089152093	0.0168967608	-0.0887580688	0.187609812	-0.0230151314	-0.0098089397	0.1133376322	0.0220235482	0.0973028024	0.1153118061	0.1148374968	0.1140484259	0.0034603	-0.0142708	1.197367609e-05	0.00020365573264	0.0502383	0.0108986	0.00011877948196	0.00252388678689	-0.401455	-0.0554689999999999	0.0030768099609999	0.161166117025	0.00441406	-0.00025394	6.448552360000013e-08	1.94839256836e-05	-0.00125463	-0.000320117	1.5740964369e-06	1.0247489368900007e-07	-0.0006237	-0.000170929	3.8900169000000004e-07	2.9216723041000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2630.5418203631302	12.514522033075991	156.61326171634445	6919750.268679371	3544.5236049964114	6.016584534225331	12563647.586376756	36.19928945747944	2690.3529338224257	2.2673637066791343	5.140938178365744	7237998.908526934	2834.257476748956	2216.452195051714	1.322865	24.492401	0.2225245	0.104975	-0.171220302	-0.1270957162	-0.1546030367	-0.0362066279	0.1957790208	-0.0823354608	0.010986636	-0.0780788535	-0.106538192	0.0272973127	0.0453834176	0.0362425894	0.0252668917	0.0051675902	-0.2591002688	-0.0356863062	0.0190554215	0.0468722969	0.0218717589	0.0779434334	-0.1167537855	-0.0135544631	-0.1115250158	0.0822151397	-0.0209916096	0.1854085567	0.1061900576	-0.0388989106	-0.0097953777	0.0056590585	0.0001350854	0.0909488389	0.0900839955	0.025171449	0.0054052737	-0.1045857136	0.1713873037	-0.0118318227	0.043155821	0.0048601423	0.0714794791	0.025683796	0.0339324617	-0.0712495592	-0.1166193244	-0.0114476928	-0.1707678167	0.0773734789	-0.1848010644	-0.1025171944	-0.008829407	0.0592862505	0.0316176254	0.0611594327	-0.1156714669	0.0549276903	0.0687619113	0.0247595842	-0.0432700281	-0.1820545651	-0.0027366249	0.1074210249	-0.0138297559	0.0561956711	-0.0280142604	0.0113390723	-0.073379189	0.1279184418	-0.1390580825	-0.0914203023	0.1093194603	-0.0439664244	0.0404326769	-0.2144162219	-0.0388598844	0.0837238939	0.1595365554	-0.0418589374	0.0737863271	-0.0994391903	-0.01025767	0.1610030355	-0.064520025	-0.0292724404	0.1374090048	-0.0752606749	0.0297041462	-0.0630732528	0.1088065541	0.1255933465	0.1391237115	-0.0332178495	-0.1070094009	-0.0679649812	-0.0946259845	-0.0291302822	0.0405009048	0.1151599564	0.1142313295	0.112689161	0.0181844	0.0147241	0.00033067240336	0.00021679912081	0.0171769	-0.0330614	0.00109305616996	0.0002950458936099	-0.3535	0.047955	0.002299682025	0.1249622499999999	0.0029129	-0.00150116	2.2534813456e-06	8.48498641e-06	-0.00062502	0.00062961	3.906500004e-07	3.964087521000001e-07	-0.00021879	0.00040491	4.7869064100000006e-08	1.6395210810000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2623.67180254709	-6.870017816040217	47.19714479271	6883653.7274806965	3546.8304076666936	2.3068026702821958	12580005.940749085	5.321338559621067	2689.734484499503	-0.6184493229225154	0.3824795650233177	7234671.597105809	2834.9709220095738	2188.078024181648	1.129675	20.91555	0.0615004499999999	0.03284	-0.2047956897	-0.0407013809	0.0104708079	-0.0340507831	0.1338193577	0.0260423336	0.1148151626	-0.1154061037	-0.0339527093	-0.0968320334	0.1450376635	0.0944424625	0.0430872217	0.0328425346	-0.2480727424	-0.022043046	0.0079149422	-0.0192167769	0.0147024143	-0.0470885181	-0.1498603601	-0.0849549067	-0.0269951559	0.1091910994	0.0233912691	0.0900353906	0.0278075269	-0.004077335	0.034510853	-0.0417093843	0.0250400329	-0.1070175233	-0.0588260827	-0.0287005783	0.0710633008	-0.1027449163	0.0347743538	-0.0176450927	-0.0258880518	0.0027844072	0.0211477552	0.1446843581	0.1188324364	0.0902410028	-0.0322748958	0.0058104424	-0.1902198409	0.1264185083	-0.1083902347	-0.0389176929	0.0149841321	0.0483679758	0.1360096184	-0.02348015	0.0332659582	0.0540121255	-0.111727219	0.0218921921	-0.0063792822	0.0066538835	0.0057807344	0.1440384465	0.0408156719	-0.0795891447	0.0387204715	-0.0318184855	-0.0970408455	0.112814475	0.0209821963	0.0655994777	-0.0149882185	0.0229765419	0.1138123588	-0.2224350567	-0.0361196524	-0.0277097876	0.1098656435	-0.1316352057	0.0360144246	0.0339793274	0.0314381312	-0.0533493998	-0.0722655145	0.0044379172	-0.0879163415	0.045042406	-0.0814320148	0.0138672123	0.113107587	-0.0592127433	-0.1217472044	0.0345542783	0.0291580521	-0.0498092848	-0.028749536	0.0049284543	0.069651313	0.1149575937	0.1134247617	0.1108851636	0.0181093	-7.510000000000155e-05	0.0003279467464899	5.640010000000233e-09	0.0414741	0.0242972	0.00059035392784	0.00172010097081	-0.334971	0.0185289999999999	0.0003433238409999	0.112205570841	0.00282575	-8.714999999999981e-05	7.595122499999967e-09	7.9848630625e-06	-0.000675872	-5.0852e-05	4.56802960384e-07	2.5859259039999993e-09	-0.000452771	-0.0002339809999999	2.05001578441e-07	5.474710836099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2601.470718636898	-22.20108391019221	492.8881267873954	6767649.899925178	3530.1005388585017	-16.729868808191895	12461609.814449085	279.8885103393121	2657.55391130773	-32.18057319177342	1035.589290951086	7062592.791507013	2815.903502847611	2214.706504800729	1.370345	25.371483	0.2315874	0.124654	-0.2379394704	-0.0638956513	-0.0792606035	-0.116164301	0.2972097206	-0.1203150256	0.1143413936	0.0206569125	0.1894696358	-0.0642222172	-0.1036659389	-0.1013293439	-0.2550083747	-0.0457620892	-0.2374045667	0.0836446765	-0.2185273061	-0.0340795781	0.0168738391	-0.2793148174	-0.000896727	0.3379739016	0.2024415541	-0.0251135161	-0.1337933074	0.0323891461	-0.004000564	-0.0095433568	-0.0522278362	-0.0355164431	-0.0456233888	0.0141323869	-0.1926830442	0.1023245056	0.0826899369	-0.1058361651	0.0519169796	0.0741952607	0.0064258878	0.0053712841	-0.0363038004	-0.0473671876	-0.0636154963	-0.0474723568	0.0144283127	-0.2134415699	-0.2717211995	-0.0730795558	-0.1254380904	0.1960874595	-0.1698137314	-0.0230372166	-0.0613674926	-0.2216890004	0.0651949943	-0.2397217701	-0.0162260786	-0.2238061305	0.2567846714	-0.1693395814	-0.0298962543	-0.0319579133	-0.088248219	-0.0521806551	-0.0814278891	-0.1694515562	0.1700889271	-0.1349284894	0.1421870626	-0.10780224	0.1023705145	0.03274863	0.0589724862	-0.2676256077	-0.0072028226	0.0021741574	0.2231201747	-0.1462426357	0.1224591692	-0.0341228818	0.048655896	0.0461585131	0.1062548344	0.3087353091	-0.0938821256	0.1966161778	-0.0325627299	0.1002168805	-0.1145343597	-0.0227890526	0.0129815311	-0.0065544147	-0.1672971056	0.076085213	0.01443223	-0.0876148079	-0.1991264016	0.1147048067	0.1124192083	0.108643553	-0.0115011	-0.0296104	0.00013227530121	0.0008767757881599	0.0523017	0.0108276	0.0001172369217599	0.00273546782289	-0.402122	-0.0671509999999999	0.0045092568009999	0.1617021028839999	0.00474236	0.00191661	3.6733938921e-06	2.24899783696e-05	-0.00123923	-0.000563358	1.5356909929e-06	3.173722361640001e-07	-0.000452771	0.0	2.05001578441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2613.470337645976	11.999619009078287	143.99085636303298	6830227.2057553725	3553.449672145773	23.349133287271343	12627004.572472902	545.1820252667627	2681.947054220417	24.39314291268738	595.0254211587906	7192840.001641573	2830.296005088539	2159.275958607687	2.075497	38.427143	0.7565358	0.505485	0.0941441614	-0.0076982204	-0.2189950777	0.1247994308	-0.1111900202	0.0403790011	-0.1345502847	-0.0359870344	0.2730412714	0.0302966638	0.0085517131	-0.4361600738	0.0133467825	-0.0555809179	0.0769167335	-0.1644169665	0.0223264853	0.0988342163	0.033722464	-0.1431551242	0.1362040847	0.0426612897	0.1357488431	0.0280152927	0.0354529033	-0.0822656401	-0.0453513503	-0.0369248249	0.0422348674	0.0979704944	0.0992088625	-0.0179740961	-0.0206953748	-0.0434781272	-0.1176039515	-0.0578374155	0.0239430271	-0.0590386007	-0.0459477812	-0.1058958861	-0.0896726166	-0.0280094996	-0.1399764856	-0.0237231038	0.010532919	0.0487287094	0.029359763	-0.0948115605	0.0260839836	-0.0668057862	-0.0686040855	0.2522962624	-0.1763199135	-0.2216165024	-0.0492667022	-0.0903634347	0.0007937865	-0.0101873451	-0.0844492644	0.3011632677	-0.0065142178	-0.0662955875	-0.0630473494	0.1048199399	-0.1665923644	-0.0233799909	0.0432716212	-0.0719099719	-0.1575132627	0.092171274	0.0781093708	0.0555515869	-0.081666148	0.0631763653	-0.185866335	0.0115540486	0.006720163	0.0873376331	-0.0300857219	-0.2344761606	-0.0213650314	0.0017374377	0.0269082036	0.1082191747	0.0534131738	0.0454536153	-0.0681167473	0.0115945552	0.0141977709	0.1433254237	0.1968361169	-0.1253454997	0.06261627	0.0334460989	-0.014659449	-0.1111596381	-0.1458475389	0.1144017065	0.1112164334	0.105973176	-0.0113232	0.0001778999999999	0.00012821485824	3.1648409999999985e-08	0.0088203499999999	-0.0434813500000001	0.0018906277978225	7.779857412249824e-05	0.0622739	0.4643959	0.2156635519368099	0.00387803862121	0.000914008	-0.003828352	1.4656279035904002e-05	8.35410624064e-07	-0.000204823	0.001034407	4.1952461329e-08	1.069997841649e-06	-0.000345917	0.0001068539999999	1.19658570889e-07	1.1417777315999994e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2610.015059103997	-3.455278541979169	11.938949802661693	6812178.60874964	3524.715511046149	-28.73416109962409	12423619.433809316	825.6520140991503	2681.217454305791	-0.7295999146263057	0.5323160354227126	7188927.037274025	2820.5617019253	2114.550610624542	1.189237	22.018337	0.07033566	0.0324029	0.0679660952	0.0584830312	0.0870649567	-0.0315170643	-0.0819843092	0.0485533985	-0.0274945475	-0.0457943475	-0.1242625852	-0.0694293445	-0.177982727	-0.0436093531	0.0194430996	0.0133253817	0.0881865831	-0.1379779077	0.0985779411	-0.034362119	-0.0498208478	0.03988684	0.0359112639	-0.0229172832	-0.0744779531	-0.0874422784	0.0793553181	-0.0233325987	-0.159299808	-0.0895760402	-0.0383928126	-0.0410430997	0.0312765703	0.0755798221	0.0028284962	-0.0462092119	-0.0554262109	0.053479645	0.0374367666	-0.1286505224	-0.0242657815	-0.0915702948	-0.0229567415	-0.0181571104	0.0573734668	-0.1126232663	-0.0500637719	0.0047980435	0.1091390458	-0.0018744488	0.0590023751	0.0350915083	-0.0117137871	0.1153551243	0.0285403909	0.1137293887	-0.0353372013	0.0724193474	0.0756523509	0.0830135903	0.0468962443	-0.0287113556	0.0497906016	0.0054583141	-0.1281114525	0.0348527904	0.0872698203	0.0438847797	-0.0680438472	-0.1395126205	-0.0387126807	0.0158862397	0.0572365317	-0.0223746399	0.007817551	0.0858355175	-0.1568653003	-0.0347330618	-0.0714400547	0.0442833354	-0.0807256154	0.0769243464	0.1365327634	-0.121021724	0.0328721903	-0.0304612981	0.0799974841	-0.0202165526	-0.0498735332	-0.015523232	0.035570141	0.0085324271	-0.0305973315	-0.0294864216	0.0280612578	0.0350890406	-0.0776869797	0.0027564378	-0.0706852508	0.1140484259	0.1098185471	0.1028845713	-0.00893283	0.00239037	7.979545180889999e-05	5.713868736900005e-06	0.0164478	0.00762745	5.8177993502501495e-05	0.0002705301248399	0.0526129	-0.009661	9.333492100000006e-05	0.0027681172464099	0.000661589	-0.000252419	6.371535156100002e-08	4.37700004921e-07	0.000157652	0.000362475	2.4854153104e-08	1.31388125625e-07	5.23258e-05	0.0003982428	2.73798934564e-09	1.5859732775184e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2605.279808089468	-4.735251014528785	22.42260217059589	6787482.878438696	3527.6760682328845	2.960557186735514	12444498.442383025	8.7648988559313	2679.7008215106293	-1.516632795161513	2.300175035359424	7180796.4928047415	2818.576796903201	2140.111875297509	0.969252	17.945381	0.08760402	0.0507706	0.0473037055	0.0321785895	0.0816720673	-0.0600444168	-0.1045838172	-0.0130557422	-0.0230564147	0.0670436958	-0.0577133564	0.0336634003	-0.0113699512	0.046136167	-0.0028609439	0.0257950039	0.0654498771	-0.0964462984	0.0499489702	-0.0837385569	-0.0507004176	0.0809003365	0.0701725267	0.0624599204	-0.1147657403	0.0613089461	-0.155996968	0.0478731495	0.0503814123	0.0402358577	-0.1077890259	-0.0218134382	-0.0079974547	0.0383299213	-0.083602587	0.0749511691	-0.04558804	-0.0722860673	0.0237406185	2.4105e-05	-0.046063214	-0.0165980384	0.043204356	-0.0238397805	-0.1728564147	0.0314320149	-0.051219838	-0.0305730097	0.123622256	0.0252346997	-0.0336006355	0.0564166059	0.0063684988	-0.0115100209	-0.076946503	0.1605085756	0.046868318	-0.028022974	-0.0139322028	0.0494348479	0.0736469276	0.0198778018	-0.0122824647	0.0286358621	-0.025017022	-0.0256796929	0.012245497	-0.0052887421	0.0751870115	-0.008392338	-0.0894905	-0.047257266	-0.032135429	-0.0755874124	0.1197294112	0.0649397858	-0.1382198278	0.0050904706	-0.0938257032	-0.0302212862	-0.0471246414	0.0596414631	-0.0912062384	-0.0124198637	0.0190086	0.1142660894	-0.0432154835	-0.0461614889	0.0123718886	0.0875004527	-0.0109181117	-0.0835656826	-0.0664130896	-0.0706896289	0.0605781335	-0.0225113926	0.0510998012	-0.0778762693	-0.0385097067	0.1136451198	0.1082280018	0.0993899282	-0.0170959	-0.00816307	0.00029226979681	6.663571182490002e-05	0.0272941	0.0108463	0.00011764222369	0.00074496789481	0.0164978	-0.0361151	0.0013043004480099	0.00027217740484	0.00131118	0.0006495909999999	4.219684672809999e-07	1.7191929923999996e-06	0.000157652	0.0	2.4854153104e-08	0.0	5.23258e-05	0.0	2.73798934564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2610.491932812105	5.212124722636872	27.166244124322493	6814668.13127708	3547.696318095937	20.020249863052413	12586149.165431468	400.81040457905016	2684.041499806019	4.340678295389807	18.84148806406816	7204078.772680945	2827.581470947644	2114.0361501081525	1.048953	19.421022	0.1444024	0.0823336	0.1182625032	0.0572912569	-0.0661586248	0.0789786601	-0.0194107391	0.0135692804	-0.0786012918	-0.0071149469	-0.031696909	0.0878689219	-0.0251616875	0.0350918248	0.0381380645	-0.0425435568	0.0789702296	-0.1407655131	0.0131616407	0.0481425326	-0.0258186885	-0.0031560324	0.0993923734	0.070701581	-0.0155765147	-0.0322015415	-0.0089444488	-0.036999441	-0.0501071213	-0.0180483245	-0.0027502786	-0.1550635894	-0.027860869	0.0354299315	0.0266887637	-0.0753578361	0.0400656524	-0.0292418514	-0.035441885	0.0711292339	-0.1027747846	0.0391755541	-0.1175141309	0.0297245426	0.0785354763	-0.0693552296	-0.0019407279	0.0626043219	0.0629636452	-0.0761070316	0.0308791499	-0.1201243072	-0.0066119332	0.0820083408	-0.0558392521	0.0060549573	-0.0411135433	-0.0282529038	-0.0342084391	-0.0166058172	-0.007463182	0.0407090056	-0.0016623005	0.0405546051	-0.1190313007	0.0179875197	0.1583017193	-0.0238640011	-0.113796	0.009242839	-0.031870046	-0.0309199462	-0.0938703178	0.0217203176	0.0742070975	0.114971753	-0.1457689722	-0.0138824681	-0.0571879104	-0.0124431268	0.0190682448	-0.0685600404	-0.0041622977	0.0358183041	-0.0837042819	-0.0799996659	0.0532579238	0.0479992239	0.0100456826	-0.0559248469	0.0771475032	0.0183265026	0.0390114184	0.1154720097	0.1210680271	0.0761057422	-0.052978177	-0.006609047	-0.0647061508	0.1131919653	0.1064475877	0.0955030384	-0.00981145	0.00728445	9.62645511025e-05	5.306321180250002e-05	0.00464812	-0.02264598	0.0005128404101604	2.1605019534400004e-05	0.0628585	0.0463607	0.00214931450449	0.0039511910222499	7.526639999999998e-05	-0.0012359136	1.5274824266649598e-06	5.665030968959997e-09	0.000157652	0.0	2.4854153104e-08	0.0	-7.3986e-05	-0.0001263118	5.473928196000001e-09	1.5954670819239997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
