global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
3565.4718376683304	n/a	12712589.42520598	n/a	4163.16323042426	n/a	n/a	17331928.083156563	3848.813758763544	n/a	n/a	14813367.349647556	3895.269211576565	2788.8216477761894	n/a	n/a	n/a	n/a	-0.2978361028	0.0613984674	0.0316545626	-0.0275886277	0.2736620491	-0.0834772038	0.0821639532	-0.0672696226	0.0280761979	-0.0025666097	0.0338369415	-0.0076374892	0.1406659376	-0.0077811963	0.2787616962	-0.0370546803	0.0385835293	-0.0504780688	0.0396874928	-0.0994144779	0.1906150189	-0.1237399242	0.0609658407	-0.0032394471	0.059607353	-0.030816022	0.1500424355	-0.0561159148	0.060699862	-0.0194717633	0.0093907582	-0.0606152351	0.1164350905	-0.019663684	0.0025544867	-0.1196118339	0.0736595013	-0.1023806302	0.0848455054	-0.084829989	0.0575487121	-0.0133313014	-0.0432251346	0.05858624	-0.0100114532	-0.0367343812	0.1507710086	-0.0211823409	0.0228258412	-0.2761602228	0.0634044562	-0.0273510672	0.0051024887	-0.0805036643	0.019229885	-0.0558368804	0.0588827295	-0.1055035225	0.0112482133	-0.038856073	0.2450350196	-0.0537790796	0.0782527081	-0.0785787127	0.1517526353	-0.0140391587	0.0811477324	-0.0713089911	0.0061226869	-0.1170014087	0.0696470347	-0.0372596216	0.0840913575	-0.0393716931	0.0118410284	-0.0190641765	0.0802240497	-0.0889734503	0.0079899873	-0.2241939736	-0.1914858007	0.0625362952	-0.0350049477	0.28477314	-0.1457933945	0.1157831323	-0.0337642155	0.0756195217	-0.0172186882	0.1156207008	-0.1318423389	0.0560463549	-0.0933554425	0.0647843106	-0.0683363517	0.1983641564	-0.0273459425	0.0592662743	-0.1614284426	0.1303124641	0.0141240555	-0.1455097585	0.0481235892	0.1154637225	0.1154447293	0.1154130763	0.10778	n/a	0.0116165284	n/a	-0.0640348	n/a	0.00410045561104	n/a	-0.199724	n/a	n/a	0.039889676176	0.00151729	n/a	2.3021689441e-06	n/a	-0.0	n/a	n/a	0.0	0.00207855	n/a	n/a	4.3203701025000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3586.517025038356	21.04518737002581	12863104.37088998	442.8999114394941	4180.673561501543	17.5103310772829	306.6116944360593	17478031.427837998	3850.512107078065	1.698348314521354	2.884386997437524	14826443.48675476	3896.724612458914	2841.6376844477213	1.276479	21.467558	0.0834454	0.0437514	-0.2056096334	0.1396546825	-0.120816418	0.0631762108	0.2149568582	0.0391359327	-0.0116575308	-0.1333775935	-0.0378843988	0.0167139288	-0.0763160701	-0.0757318433	0.211073428	-0.0048150809	0.1551311283	-0.0976378195	-0.0485124514	0.0690084101	-0.0453619087	-0.1755863675	0.0687873142	-0.0045328198	-0.1387217151	-0.0423990104	-0.027511565	-0.018307958	0.1254756999	-0.0371411227	0.1222032397	-0.0094170349	0.068943188	-0.0394112641	0.101354399	0.0675449052	0.0616483431	0.063447061	0.1322226352	-0.1496687731	0.0005756662	0.031546392	0.0380828181	0.1024409636	-0.0011810739	0.0963630498	-0.1183877075	0.1542588033	0.0801090955	0.085018581	0.0926227481	-0.1546754982	0.0220809202	-0.0935501166	0.0776554527	0.0074078635	-0.1567892382	0.1097324045	-0.0365468766	-0.1073258128	-0.0239604607	0.0321336722	0.0751074509	0.0499384787	0.1433248603	0.0400850162	0.1999389116	-0.1342202096	0.0154381078	0.0365195062	0.0585252228	-0.0757918288	-0.0033004899	-0.0508150933	-0.0228932767	-0.081407152	0.11564248	-0.0799566327	0.1008855132	-0.0770960303	0.1442487053	-0.2362274321	-0.1911705419	0.0423168275	-0.0345928389	0.217729521	-0.1212436343	-0.0640253466	0.1210294775	-0.0443535632	-0.0295258053	0.0961706643	-0.0539244179	-0.0118098628	-0.1602889274	-0.1440458062	-0.1695540172	0.127231961	-0.0409102982	0.1150728073	-0.0971031804	0.0118604815	0.1316235722	-0.1283393576	-0.1368547633	0.1154130763	0.1152422001	0.1149575937	0.107756	-2.3999999999996247e-05	0.011611355536	5.759999999998199e-10	-0.0566326	0.0074022	0.00320725138276	5.479256484000007e-05	-0.170162	0.029562	0.000873911844	0.028955106244	0.00107588	-0.0004414099999999	1.1575177744e-06	1.948427881e-07	-0.000265924	-0.000265924	7.0715573776e-08	7.0715573776e-08	0.00185674	-0.00022181	4.9199676100000114e-08	3.4474834276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3603.520825760639	17.003800722282904	12985362.34169064	289.1292390031086	4177.905110839653	-2.7684506618898013	7.664319067318079	17454891.115180098	3854.615176535984	4.103069457918991	16.835178976507645	14858058.159181535	3897.374389715853	2824.486457845217	1.339965	22.535265	0.15015925	0.0762846999999999	-0.1051680522	0.1545304148	-0.0011674352	-0.0692491461	0.1514832817	0.0526359775	0.0579594295	-0.0860763039	0.1917496333	0.108078581	0.0517836018	0.029013651	0.0228545431	0.0376006952	0.1182782825	-0.0017159104	0.104127488	-0.1026228535	-0.1285291032	-0.1635575986	0.1043930038	-0.1540943021	0.0500824652	0.0533096033	0.1014185661	-0.0336785517	0.0171569957	-0.130227605	0.2086758763	-0.1025347308	0.0346538938	-0.0088065036	-0.0311095591	-0.0082105897	-0.049972922	0.0080439464	-0.0060318781	0.1147663333	0.0272506966	-0.1273017065	0.0818574052	-0.0393177191	0.0593800074	-0.0716372414	-0.0448088152	-0.0605761117	-0.1328932133	0.0058028163	0.1255772895	-0.1456633117	0.0164410453	0.020567273	-0.0388827606	-0.1241300886	-0.1415835287	0.0109608885	-0.0051455294	0.0388027056	-0.0099076327	-0.1788965902	0.2358500772	-0.0601119905	0.0704258641	0.0136541598	0.1084233253	0.0697159671	0.0064031803	-0.0288420768	-0.2153538865	-0.046432375	-0.0257831033	0.0315582052	-0.0193529939	0.0506532822	0.0706888397	-0.0348572483	0.052378245	0.000156037	-0.1047458902	-0.1350691862	-0.2225807195	0.1105681951	0.0234951779	0.2659919132	0.0634237456	0.081532766	-0.0416171171	0.1118112851	0.1564663394	0.1053806139	-0.1426000667	-0.0300603511	-0.105208079	0.0498806092	0.1445264494	0.0887869592	0.0520778165	-0.0207316054	-0.0007654258	-0.1522639838	-0.2254686217	0.0425436518	0.051981528	0.1153118061	0.1148374968	0.1140484259	0.0972802	-0.0104758	0.00946343731204	0.00010974238564	-0.0388954	0.0177372	0.0015128521411599	0.00031460826384	-0.103831	0.066331	0.004399801561	0.010780876561	0.00177214	0.00069626	3.1404801796e-06	4.847779876e-07	-0.000543629	-0.000277705	7.7120067025e-08	2.95532489641e-07	0.0017184	-0.00013834	1.9137955600000008e-08	2.95289856e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3599.563371240596	-3.957454520043029	12956856.463576963	15.661446278209004	4187.99880419893	10.093693359276584	101.88264563110424	17539333.983971667	3850.6285052182193	-3.986671317764831	15.893548195888773	14827339.885199098	3883.8632416040105	2915.899854978662	1.495537	25.151644	0.3795209499999999	0.27111	0.0365953601	0.0373308954	0.1001354873	0.1542015304	-0.0573758789	-0.0098996124	0.049591505	-0.0168639357	0.0517973278	0.2543609803	-0.0029796997	-0.1048033744	0.1300403433	-0.0234360588	-0.056872979	0.0678381588	-0.0167037306	0.1197827749	-0.0197461013	-0.1417458909	-0.0477213112	0.0252896318	0.0843840605	-0.080297354	0.007094346	0.1023443462	0.0045980311	0.0361372131	0.1760431505	-0.1108695601	-0.033677153	-0.1173592967	-0.0806935505	-0.0843473829	0.1439773793	0.0792336308	0.0085602476	-0.1077015341	-0.0386572904	-0.1458541603	0.0631087758	0.05341091	0.1013753651	0.0246955357	-0.019254243	0.117539589	-0.00107228	-0.0703022154	-0.0986303575	0.1109642953	0.0548765544	-0.1069558915	-3.94451e-05	-0.0863826425	0.0251033059	0.1130008534	-0.0418355263	-0.0152885242	-0.0283562653	0.0627829962	0.0986850094	-0.0496526483	0.0129915451	0.2448791765	0.0950249064	-0.1146614068	0.0140338767	0.0472234894	-0.2493632864	0.0556289378	-0.1301719549	-0.0515193794	-0.0473894588	-0.0685721554	-0.0371304094	-0.0260867953	-0.0186599065	-0.2549202733	-0.1218566042	0.0985816543	-0.1879674683	-0.0157598956	-0.0943891739	0.1289220871	0.0164043001	0.1324023277	0.0370498911	-0.0444898462	0.1006547092	-0.1692913499	0.001632662	-0.091803208	0.0978496027	-0.1335511984	0.1019436068	-0.089931829	0.0976218628	-0.0906046285	0.0484534514	-0.1911791177	-0.2281522337	0.1499879877	-0.0424369805	0.1151599564	0.1142313295	0.112689161	0.10561	0.0083297999999999	0.0111534720999999	6.938556803999997e-05	-0.0108027	0.0280926999999999	0.00011669832729	0.0007891997932899	0.146457	0.250288	0.062644082944	0.021449652849	0.000366524	-0.001405616	1.34339842576e-07	1.975756339456e-06	-0.000114916	0.000428713	1.83794836369e-07	1.3205687056e-08	0.00174028	2.1880000000000163e-05	4.787344000000072e-10	3.0285744784000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3610.00478511147	10.44141387087393	13032134.54852771	109.02312362287851	4169.895769592408	-18.10303460652176	327.71986196492446	17388030.72926466	3857.1790171585817	6.550511940362412	42.909206680830536	14877829.97040844	3897.365624561631	2933.034961285832	1.26384	21.254999	0.1017540499999999	0.0556544	0.0762394494	0.0588049735	-0.0053508708	0.0045145764	-0.0759567322	-0.0011110195	0.0099328971	-0.1383227089	-0.0418247368	-0.1740890967	-0.1283984436	-0.0280656357	0.1292917928	0.0461491101	-0.0635658119	0.0613352389	-0.0239806017	-0.0695074468	-0.064082931	-0.0550326161	0.1337790712	0.065967081	0.0562519495	-0.067532725	0.0151124559	0.0262622676	0.0897983179	-0.0917526639	0.0025324132	0.0208191447	-0.0637384552	-0.005891337	-0.003158738	-0.0233945508	0.0185478512	0.0871860919	-0.0101100573	0.1061873499	-0.0562159204	0.2107637557	0.0746288778	0.0672288979	0.0272096042	0.0560055684	0.0696706441	0.0493084225	-0.127405379	0.1257297895	-0.0059330111	0.0804135894	-0.0643618411	-0.0165665111	-0.0582894587	-0.0336646932	-0.0730707192	-0.0904974206	-0.0441063832	-0.086864008	-0.0474450048	0.0568941091	0.0918051308	-0.0608968502	0.1286363667	0.0250592533	-0.0119466947	-0.0887309236	0.0399942911	0.1263051369	0.1864031487	0.1480575761	0.1117866855	-0.056013222	-0.151760121	0.050702751	-0.0536723556	-0.0319278312	0.0202070469	0.0894836816	0.1068707676	0.0436866213	-0.1492239015	0.023051051	-0.0227735092	0.0783912319	-0.0411742535	-0.1120321295	-0.0312578203	-0.0524531243	-0.1393729762	-0.1739544099	0.1468586033	-0.0146201582	-0.0292835247	-0.0927589296	0.046466797	-0.0387172004	-0.0695945229	-0.0154469272	-0.1162216098	0.1021000108	0.2512546391	0.0193209557	-0.0048514568	0.1149575937	0.1134247617	0.1108851636	0.0903561	-0.0152539	0.00816422480721	0.00023268146521	-0.010915	-0.0001122999999999	0.0001191372249999	1.2611289999999822e-08	0.103265	-0.043192	0.001865548864	0.010663660225	0.000272473	-9.4051e-05	7.424153572900002e-08	8.845590600999999e-09	-0.0	0.000114916	1.3205687056e-08	0.0	0.00239523	0.0006549499999999	4.289595024999998e-07	5.7371267529e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3609.720809308119	-0.2839758033510406	13030084.32115206	0.0806422568888689	4193.306535918769	23.410766326361227	548.0639799874888	17583819.70417907	3856.1888625824704	-0.9901545761113084	0.9804060845941648	14870192.543905089	3901.35290284924	2955.247960623283	1.01549	17.0783	0.0793154999999999	0.0524711	0.0911739783	0.0197824613	0.0654008556	-0.0868818106	-0.0638604209	0.0432379075	0.0154519885	0.0219799801	0.1169889636	-0.0364374118	0.0727084529	0.1401838636	0.0935238999	0.0371898778	0.0022042513	0.1398938052	0.1052715391	0.0770880003	-0.0108462745	0.0048350484	0.060464449	-0.0571999876	0.0414998928	-0.0561154878	-0.0667497778	-0.0323750457	0.1719972534	-0.0532297478	-0.0047198321	-0.0306635457	-0.1158517581	-0.0348863805	-0.10446954	-0.0280277332	-0.0904807429	0.1042742059	0.0680356813	0.0294485272	-0.0615979793	-0.1301080842	0.0127864861	-0.0691155865	0.0028320959	0.0930204563	0.1603269143	-0.0744523929	-0.031520768	-0.0876318104	-0.0565302768	0.011189374	-0.0375319022	0.0531333631	-0.1933926998	-0.0614117307	0.1041766871	0.0439104517	0.0222299	-0.039777616	0.0178164803	-0.05062869	0.0306683909	0.0410220491	0.0658213013	0.0170673325	0.0058840258	0.0291186091	0.1376769955	0.0073359415	-0.0380360124	0.0917277068	0.0454157939	-0.1153027578	-0.1039441722	0.1109442853	0.0652400241	0.0334552247	0.0374400764	-0.0458037525	-0.0013448026	0.0789705156	-0.1302153413	0.0471499348	-0.0030547287	0.060929191	0.0742290867	0.0649223647	-0.0983479919	0.0392681763	-0.0238241875	-0.1615364149	0.0869717674	-0.0336431888	0.0763359933	-0.0678876449	0.0101753258	0.0476391404	0.0350737358	-0.0217445318	-0.0351643816	0.0018051983	-0.0669449265	0.1783714307	-0.065024356	0.1147048067	0.1124192083	0.108643553	0.086963	-0.0033930999999999	0.0075625633689999	1.1513127609999973e-05	-0.0108216	9.339999999999868e-05	0.00011710702656	8.723559999999756e-09	0.103257	-7.999999999994123e-06	6.399999999990597e-11	0.010662008049	0.000584938	0.000312465	3.42152463844e-07	9.7634376225e-08	-0.000269485	-0.000269485	7.262216522500001e-08	7.262216522500001e-08	0.00146076	-0.00093447	8.732341808999999e-07	2.1338197776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3611.5249988161895	1.8041895080705217	13043112.817074278	3.2550997810317512	4195.686216716831	2.3796807980615995	5.662880700663092	17603782.829147596	3863.1459976285696	6.957135046099211	48.40172804966187	14923896.998993635	3902.8327691071113	2983.3838251381167	1.115985	18.768404	0.10556381	0.0528536	0.1051703096	-0.0026447257	0.0246734635	0.1411802772	-0.1132228493	-0.009134894	-0.0013336915	-0.009061545	-0.0917749988	0.0643745766	0.0170843931	0.0300484574	0.0959748814	0.0836757848	-0.0976128468	0.0795962224	-0.1751796261	-0.0244198043	-0.0361783432	0.0043834131	0.0247614983	-0.0064774212	0.0981226371	-0.0803132722	-0.0934179221	-0.048503531	0.0261358251	-0.0609303228	-0.0371089021	-0.1394274302	-0.0315753864	-0.0117293539	0.0980505049	-0.0206306943	0.041671354	-0.0936287141	0.0207937892	0.0583340201	-0.0299311387	0.1083252332	-0.09688291	0.0774671018	0.0251185297	-0.0113254681	0.1540930176	0.0730818003	0.1042394887	0.2032759935	-0.1582417778	0.1151121347	-0.0906394267	-0.0730448428	0.0164923711	0.0508736596	0.0569364249	-0.0541366859	-0.129594706	0.0375508689	-0.1121272482	-0.0652742074	0.0831569721	-0.0187238006	0.1021964962	-0.0192987174	0.0989533535	-0.1086486577	0.12499654	-0.0057159714	0.097230784	0.0592710751	-0.0521108458	-0.0953583768	-0.0202394528	-0.0120523091	-0.0508751955	-0.0135778666	-0.1594633517	0.136765495	-0.0398464853	0.1082857437	-0.113783828	0.0395637793	-0.0471817605	0.0271852799	-0.0530675465	0.0275751085	0.0726241542	-0.0809928696	0.0212357824	-0.1167744849	0.0265390803	-0.0635265619	-0.0456408174	-0.1292561006	0.0400755336	-0.1377765574	-0.1191691042	-0.0314799784	-0.0393560584	0.0194861651	0.1193970167	0.0428163856	0.1114430894	0.1144017065	0.1112164334	0.105973176	0.0869444	-1.859999999999362e-05	0.00755932869136	3.4595999999976266e-10	-0.00115644	0.00966516	1.3373534735999998e-06	9.34153178256e-05	0.144448	0.0411909999999999	0.0016966984809999	0.020865224704	0.00114236	0.000557422	1.3049863696e-06	3.10719286084e-07	-0.000419444	-0.0001499589999999	2.248770168099999e-08	1.75933269136e-07	0.00184716	0.0003864	1.4930496000000004e-07	3.4120000656000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3630.411094100374	18.88609528418465	13179884.712167077	356.6845950833016	4208.1527703502425	12.466553633411422	155.41495949472352	17708549.73860642	3865.6274771122858	2.481479483716157	6.157740428104206	14943075.791805496	3905.563644409322	2995.144923942378	1.197569	20.140469	0.06797883	0.0338403	0.1823221674	0.0572423999	-0.0127553134	0.0047580061	-0.1744541235	0.0661598206	0.0150067478	-0.0135183293	0.0247993927	-0.0474544789	0.0299086124	-0.0564081209	0.0305577947	0.1187529012	-0.1393802728	0.108754436	0.1044574579	0.0451269469	0.0746384131	-0.0688413954	0.0052456213	0.0876302795	-0.0167990242	-0.0383457835	0.1191830247	0.0095884866	-0.0938041993	0.0065325524	0.0344872447	0.0142661456	0.0353086477	-0.0669325967	0.0171595924	0.025311416	0.116048769	0.0728146975	0.1445383188	0.0955183344	-0.0126295896	-0.1027902407	0.0467384525	-0.0382761572	-0.1762939046	-0.0808940118	-0.005790841	0.0138044205	0.026904245	-0.060099484	0.0604127421	0.1628610536	-0.1263775616	-0.0205896769	-0.0836860647	-0.0708389537	-0.0057802497	0.0506327586	0.1059690975	-0.031445777	0.0906775436	0.0503196893	-0.0602126281	-0.1495055678	0.0484548017	-0.0834890914	0.1336748957	0.0468154447	0.0367041081	-0.0313134903	-0.0166973793	0.0634912778	0.1122038063	0.1403741004	0.0441411668	0.0125879891	0.0554109896	-0.1079195366	0.1058094839	-0.096399139	-0.0756444224	0.1095636073	-0.0772121401	0.0280789134	0.0434873426	0.0216015469	-0.0087733052	-0.1608196802	-0.0396806601	-0.0098816296	-0.1033282124	-0.1273098425	0.0459868307	-0.074777378	0.0999847023	-0.1030335657	0.1030292536	0.0075840302	-0.1025268638	0.0128859203	0.0185644456	-0.0557070961	-0.0153744024	0.1305855107	-0.0847467058	0.1140484259	0.1098185471	0.1028845713	0.0824535	-0.0044909	0.0067985796622499	2.0168182810000052e-05	-0.00400432	-0.0028478799999999	1.6034578662399996e-05	8.110420494399998e-06	0.122438	-0.0220099999999999	0.0004844400999999	0.014991063844	0.000854103	-0.000288257	7.294919346090001e-07	8.3092098049e-08	-2.11758e-22	0.000419444	1.75933269136e-07	4.4841450563999997e-44	0.00178226	-6.490000000000011e-05	4.212010000000015e-09	3.1764507076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3629.468363375455	-0.9427307249193292	13173040.600743303	0.8887412197069237	4216.065260157728	7.912489807485144	62.6074949535563	17775206.277908847	3861.024217812622	-4.603259299663932	21.18999617994248	14907508.010535568	3910.1137226542814	3031.4092554712174	1.063559	17.886728	0.07703956	0.0410302	0.163177462	-0.0075269981	0.0008739747	-0.097855493	-0.1089198382	0.0915606225	0.0385073802	0.0158337139	0.1190217677	0.0234073923	-0.0556293474	0.1717904116	0.0776603585	0.0680964322	-0.0936566976	0.0063239476	-0.0518452509	0.1212909454	-0.0839610736	0.0412183127	0.0928608173	-0.1268109535	0.0272012827	-0.0724388749	-0.1502984743	-0.0225760649	-0.0553129231	-0.0375150727	-0.137707766	0.1214973867	-0.0524033741	-0.1706088038	-0.1646383634	0.0605863653	0.0093053223	-0.0431912501	-0.0238425903	0.0136058542	-0.0256113303	0.0771425354	0.0038763934	0.0100513137	-0.0451349426	0.0672145291	-0.0279985735	0.023038627	-0.1155426436	-0.1086739447	0.0061280037	0.0396241081	-0.1012611499	0.1548568826	-0.0826330111	0.0594418627	0.035936413	0.0617297932	-0.1350898527	-0.0255767629	0.0129885936	-0.1085619981	0.0521399733	0.099770248	0.0769984785	0.1072217773	-0.1169986996	0.0857705567	0.0689362238	-0.0613477226	-0.0121720365	0.082116665	0.224869448	-0.0807353396	-0.0016101441	-0.0342849432	0.0696767184	0.1447914736	0.0631661981	-0.05386306	-0.0067208171	0.0839644681	-0.0716095065	0.1374277319	0.011528272	-0.003471625	0.0649963942	-0.0072744241	-0.0871782827	-0.0116641917	-0.0423234027	-0.121114677	0.0826043176	-0.0171674614	-0.0611877802	-0.0171369904	-0.0621722492	-0.1128944261	-0.033245669	-0.0284679266	0.0749435537	-0.0417475906	0.0967120744	-0.0225662399	0.0463896031	0.1136451198	0.1082280018	0.0993899282	0.0717642	-0.0106892999999999	0.00515010040164	0.0001142611344899	0.00241279	0.00641711	5.821555584100001e-06	4.11793007521e-05	0.0886942	-0.0337438	0.00113864403844	0.00786666111364	0.000854102	-1.000000000015745e-09	7.294902264040001e-07	1.0000000000314906e-18	-0.000202286	-0.000202286	4.0919625796e-08	4.0919625796e-08	0.00146076	-0.0003214999999999	1.0336224999999999e-07	2.1338197776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3628.74560660778	-0.7227567676750368	13167794.677475264	0.5223773452200672	4172.938405316155	-43.12685484157282	1859.925608526093	17413414.934562534	3868.929206305679	7.904988493057317	62.48884307536859	14968613.203405092	3900.242810515085	2952.6065350878034	1.211709	20.378286	0.05111541	0.0262315	0.1162904802	-0.0807801837	0.1666409073	-0.0565234348	-0.1522431342	-0.0771476547	0.0564746841	0.1190900808	0.0971600759	0.0410816657	-0.0239524061	-0.1295197224	0.0743114922	0.1386735017	-0.1391344337	-0.0195117444	0.0876253957	-0.0363662414	0.0674057905	0.0826697373	0.0894629535	-0.057449621	0.1177877706	0.0866046064	0.1094876588	-0.0723762927	0.1510008629	0.1570875889	-0.0780309694	-0.0208788175	-0.0234457881	0.1410191976	0.0723312517	0.0804099291	0.1014586891	0.0348801939	-0.1170568798	0.1168587165	0.0114695919	0.185913465	0.1042927071	-0.0064683585	-0.0139629178	0.1070079658	-0.1123179566	-0.0299643982	0.002741002	-0.2152863557	-0.026561857	0.1597430548	-0.1205466945	0.0357500003	0.0517713699	-0.1477159832	0.0630903698	-0.0782175761	0.0824083218	-0.0307175905	0.1835632181	0.1213318069	0.1416504711	-0.0617840053	-0.0601865611	-0.1232058462	-0.0904770823	-0.1839647793	0.0233763445	0.0594779574	0.0536275346	-0.0127631867	-0.1298959887	-0.0809543356	-0.092372437	0.0478372665	0.0119287686	0.0128582597	-0.0284222846	0.195545698	-0.0242221011	0.1131059419	0.0002422501	0.0987454954	-0.0188035903	-0.0384391209	-0.0230759488	-0.0247512799	-0.0874607726	-0.1278330982	-0.1227760312	-0.0517405234	0.085708216	-0.043185023	0.1711008353	0.0340935084	0.1646776483	-0.1008331243	-0.0125656532	0.1194228262	0.0988864232	-0.0041461105	0.025314654	-0.0160986936	-0.0210657999	0.1131919653	0.1064475877	0.0955030384	0.0581202	-0.013644	0.0033779576480399	0.000186158736	0.0141551	0.01174231	0.00020036685601	0.0001378818441361	0.104309	0.0156147999999999	0.0002438219790399	0.010880367481	0.000854102	0.0	7.294902264040001e-07	0.0	-1.58376e-22	0.000202286	4.0919625796e-08	2.5082957375999996e-44	0.00146076	0.0	0.0	2.1338197776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
