global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2766.2157671265327	n/a	n/a	7651949.670299431	3539.810199505574	n/a	n/a	12530256.248523692	2965.761561184094	n/a	n/a	8795741.637797114	3008.5086537620136	2602.384475648403	n/a	n/a	n/a	n/a	-0.1385729313	-0.0432830837	0.0702563423	-0.2441689718	0.1600587158	0.0586386991	-0.0304906669	0.208325695	-0.1182951647	0.1783992751	-0.0946485061	-0.20291287	0.2246962053	-0.0120670435	-0.0704598465	0.2137767246	-0.0408471304	0.0243433191	-0.0871672321	0.1822482992	-0.3473109448	0.0331033426	-0.0544863395	0.0986005866	-0.0470557281	0.0961411887	-0.0142674156	0.1000401655	-0.0486667553	0.0783625253	-0.0550405931	0.0462760791	-0.0013242392	0.1002338953	-0.0987294071	0.0317915336	-0.0005685919	-0.086062004	0.0705531157	-0.0397505683	-0.016733769	0.0675571299	-0.0258645251	0.0269036146	0.0847810439	-0.0300676586	0.0586469523	0.1042262519	-0.0409234678	-0.1437307883	0.1903174233	0.0265508058	0.0167255628	-0.1112153783	0.0015360999	-0.1855771622	0.0195510495	-0.158892822	0.037569993	-0.3511083786	0.0828084032	-0.0078307361	0.1075081531	-0.0559380067	0.1043262145	-0.1247190442	0.1110296839	0.0441532004	-0.2045585499	0.0095712365	-0.0038931776	0.118832619	-0.1276394066	0.0828448768	-0.0196338957	0.0731746811	-0.132298167	0.0016850259	-0.0032466456	0.0110354639	0.0175957721	-0.0852904464	0.0423837597	-0.050568422	-0.0402349749	0.1463668034	0.0045597393	-0.05935236	0.0062196944	0.0543822707	-0.0735805836	-0.0422290279	-0.0274278944	-0.3387349166	-0.0223197535	0.2214921588	-0.0293462258	0.0457174468	-0.0115264151	0.0800248019	0.1048529516	-0.0915497862	0.0268036403	-0.1134474609	0.0958428964	-0.1160687214	0.1226037512	-0.0614402371	0.0757504041	-0.0603071548	0.1273483093	-0.2063003161	0.0882821499	0.0439548354	-0.0500721457	0.0495895516	-0.0134048074	0.1154637225	0.1154447293	0.1154130763	0.00830671	n/a	n/a	6.90014310241e-05	0.0304391	n/a	n/a	0.00092653880881	-0.112907	n/a	0.0127479906489999	n/a	0.00175086	n/a	n/a	3.0655107396e-06	-0.00249528	n/a	n/a	6.226422278399999e-06	0.0	n/a	0.0	n/a
2769.458612931096	3.2428458045633306	10.516048912173996	7669901.00873823	3533.217448996531	-6.592750509043071	43.46435927448768	12483625.541893551	2966.866976248807	1.10541506471327	1.2219424652950432	8802299.65475574	3013.638465592825	2614.727499067784	0.999275	15.766345	0.0355148899999999	0.0228563	-0.0213953686	0.0392139544	0.1064328708	-0.256240281	0.0903058212	0.2228111078	0.0008141323	0.102207467	-0.0774600843	0.0632809261	-0.0692690461	-0.0665671413	0.1363872319	0.0767495407	-0.0480566636	0.1619408589	0.1162308111	0.099171614	-0.0594858518	0.240363885	-0.1257982419	-0.1610963453	-0.0069638731	0.0773254487	0.0517123651	-0.0144054501	-0.0034307167	0.0390330846	-0.0579255163	0.0092012481	0.0891958228	0.0490206714	-0.0586079626	0.0318241786	-0.0320261559	-0.0556713412	0.1801871067	0.0879215415	0.0572194635	-0.0260391459	-0.0315713154	0.0706486916	0.084107633	-0.0330905757	0.0650537123	-0.0545701272	-0.1021301335	-0.0379253952	0.0474840746	0.0193403233	0.0281020933	-0.0156603166	-0.0414002162	0.090382857	-0.0166318487	-0.065407384	0.1528546766	-0.1655169945	-0.0326638115	-0.2356320411	-0.0312949649	-0.1038218373	0.1713224216	-0.1418955392	-0.0350398303	0.0689680652	0.0599882468	-0.0047203787	-0.1538735719	0.0317298484	0.0868792227	0.0626364698	-0.0184043493	-0.0162810875	0.0167707877	0.0483981651	0.0524283524	0.0071942028	0.0951960203	-0.0959055376	-0.0265577838	-0.1720553821	-0.0812496208	0.0990706643	0.0378592808	0.0120158116	-0.0474242231	-0.0698480344	-0.0290382381	-0.0971036955	0.0927869175	-0.0561799907	-0.0079616098	-0.3138456546	-0.055718778	0.2185675982	0.0168450728	-0.0050355879	0.0065423325	0.0772730401	0.0521883163	-0.0092442379	0.0954889827	0.0045863069	0.0217007526	-0.0858234495	0.0466407439	-0.158783017	0.1314857502	-0.1579758589	0.1451170775	-0.059189031	0.20199251	0.2127943051	-0.1498526776	-0.0477460373	0.002350348	0.1154130763	0.1152422001	0.1149575937	0.0140114	0.00570469	3.25434879961e-05	0.00019631932996	0.0309537	0.0005146	2.648131600000005e-07	0.00095813154369	-0.0915099	0.0213970999999999	0.00837406179801	0.0004578358884099	0.00181473	6.387000000000016e-05	4.0793769000000205e-09	3.2932449729e-06	-0.00240118	9.409999999999974e-05	8.854809999999952e-09	5.765665392400001e-06	0.0	0.0	0.0	0.0
2766.997884537632	-2.460728393463796	6.055184226398915	7656277.293035732	3540.30022420271	7.082775206179122	50.1657046212657	12533725.67748976	2957.898077936008	-8.968898312798956	80.44113694532795	8749161.039457532	3002.375121227739	2580.4667986035347	1.134156	17.89447	0.086474426	0.0455657	-0.1011783262	-0.0978683051	0.0452162193	-0.2591989536	0.1504855303	-0.0077209987	-0.0448722112	0.14017924	-0.1275285933	-0.0390929772	-0.1073510818	-0.1044038809	-0.029447226	0.0698744679	0.0758936159	0.1732152686	-0.013450438	0.0740015101	0.0177661509	0.1409384009	-0.1503269366	-0.0567986327	0.0547456148	0.0976677213	-0.0957367755	0.0114734843	-0.0639366853	-0.083507601	-0.0454482537	-0.0848305544	0.1043740527	-0.0977700241	0.0003050875	-0.1446967146	0.0976781719	0.1042419505	-0.0910447398	-0.0212339304	-0.0111315902	0.0364009002	0.0249933521	0.0344128542	0.0134661056	-0.0152149158	0.0675711406	0.0791636284	-0.1329021427	-0.0419922863	0.0578504988	0.1465227967	0.0466897253	0.0273789617	-0.0421587005	-0.0193606747	0.0986648124	-0.0908979232	0.013299402	-0.1286258509	-0.1275319513	-0.1443170283	-0.0122690173	-0.0293802289	0.1148500596	-0.0844266077	0.0097495993	0.1166786661	0.1044785736	0.0424128627	0.0379242024	-0.0343187132	-0.0631634028	-0.0706593476	0.1274142665	0.0516043526	-0.0641576677	-0.10645137	0.0238037541	0.0544769278	-0.0430824098	0.0868072785	0.0095892551	0.0095866141	0.1227234339	-0.1041204237	-0.0277186698	-0.0585513665	0.0803175896	0.0720516964	0.2076125152	-0.1408918965	0.0276839589	-0.0824783364	0.0724680312	-0.3179116347	-0.0236021281	0.0529214356	-0.0430735112	0.0211569505	0.0769582792	0.0625411351	0.0016022981	-0.0946255522	-0.043578552	0.00678867	0.1040815508	0.1158406739	0.0495957019	-0.0343547494	-0.0087446245	0.0138464331	0.0869642197	0.0421129453	-0.1370605336	0.0168247856	0.1219665144	0.0496744857	-0.1165313204	0.1153118061	0.1148374968	0.1140484259	-0.000353926	-0.014365326	0.0002063625910862	1.25263613476e-07	0.0455732	0.0146195	0.00021372978025	0.00207691655824	-0.0541913	0.0373186	0.0029366969956899	0.00139267790596	0.00195551	0.00014078	1.9819008400000023e-08	3.824019360100001e-06	-0.00213854	0.00026264	6.89797696000001e-08	4.5733533316e-06	0.0	0.0	0.0	0.0
2770.921164577632	3.9232800400000087	15.39212627226247	7678004.100304262	3543.7891611940154	3.4889369913053088	12.17268132929854	12558441.618996182	2961.4953585246512	3.597280588643116	12.940427633428564	8770454.758563053	3008.4951905508333	2598.25824791193	1.092492	17.237112	0.0405183409999999	0.028475	0.0101909345	0.0967148454	0.0547830993	-0.2302631557	0.0134013707	0.1348065395	0.0482876157	0.0444557929	-0.0873808851	-0.0691857788	-0.0583923658	-0.10886535	0.0265464732	0.1363468896	0.0392191815	0.0989689386	0.2008363034	-0.0552066694	0.0143988966	0.1767347003	0.0264158552	0.0614289373	-0.0184060994	0.0553946065	-0.0131806549	-0.0912235766	-0.1444210691	-0.1613254214	-0.0390751863	-0.1429235902	0.0320112438	0.1104580338	0.120965037	-0.082878946	0.0005643698	-0.0516175155	-0.0081529614	-0.0252253729	-0.0820061631	0.0777120931	0.0448808743	-0.0236927847	-0.0612402093	0.0565831495	-0.0304437841	-0.0259579364	0.0886915752	-0.0054319634	-0.0803878003	0.0328343876	0.1108525277	0.0116947501	0.0686446343	0.1637778274	0.0250973131	-0.0017287989	0.1804268346	-0.0331568027	-0.1373848405	-0.1398626924	-0.0274150434	-0.1146321392	0.0450201475	0.0544393423	0.0737836766	0.1336759836	0.0136127914	0.036794955	0.2697688651	-0.0527911516	0.0002745272	0.0321956134	0.0543585483	-0.0421264291	0.0900000875	0.1035370038	-0.0116566193	0.1037651971	0.0526209515	-0.0178069102	0.126078609	-0.0139297368	0.0438146882	0.1079063935	0.0401874379	-0.0049721445	0.0622643257	0.0490904075	-0.0220154851	0.011557933	0.1393611466	-0.0215869965	0.0011078858	-0.278900864	-0.1279460031	0.0352722744	0.0659728466	0.1296842018	0.1018193681	-0.0575633834	-0.0225672695	0.0019997828	-0.0412022987	0.041067064	-0.0310268569	-0.0421938283	-0.0422317259	-0.1159922599	0.0043634483	0.1742540546	-0.0674614148	-0.0865366715	-0.0441104418	-0.1171365693	-0.0880844825	0.1086682384	-0.0714954983	0.1151599564	0.1142313295	0.112689161	-0.000367267	-1.3340999999999991e-05	1.7798228099999983e-10	1.3488504928900004e-07	0.0475418	0.0019686	3.875385960000004e-06	0.00226022274724	-0.0463089	0.0078823999999999	0.00214451421921	6.213222975999996e-05	0.00250074	0.0005452299999999	2.9727575289999984e-07	6.2537005476e-06	-0.00220639	-6.784999999999994e-05	4.603622499999992e-09	4.868156832099999e-06	0.0	0.0	0.0	0.0
2780.2547651833934	9.333600605761148	87.11610026786488	7729816.559324966	3553.690185475994	9.901024281978607	98.03028183233	12628713.934348404	2967.548841644977	6.053483120325836	36.64465788806982	8806346.127548445	3012.6360583733785	2613.026415646076	1.141022	18.002804	0.112637429	0.0568961	0.0033627773	-0.1322306927	0.1046897554	-0.1017296502	-0.0068376748	-0.0317202554	-0.069781491	0.0166638031	-0.176587426	-0.0100996949	0.1005280053	-0.0930533583	-0.0235383368	0.152341268	-0.0594117923	0.0751721467	0.1049150237	0.0452719818	0.1407084898	0.1764398962	0.0673454268	-0.1014334106	0.1281887189	0.1618756199	0.0293775974	-0.1629606239	0.0464922147	-0.1682725286	0.1149383342	-0.1054183291	-0.0352904977	-0.0691914078	-0.0415070388	0.0473718205	0.0045312275	-0.0312211017	-0.0128290214	0.0035148773	-0.0237773238	0.0903703337	0.0792416109	-0.0448068637	0.0714331102	-0.1352460463	0.1076969108	-0.0305791683	0.1232468442	-0.0945364125	0.0995399785	-0.0404421288	-0.0418220511	-0.1049140423	0.052775573	-0.0550606285	-0.0627167058	0.0043890752	0.0137877603	-0.1361398311	-0.2104510718	-0.0456751509	-0.0974412264	-0.0481630474	0.0736834127	-0.0945387372	0.0183140784	0.1548047243	-0.008432957	-0.1038304808	0.0391457106	-0.2100208093	0.024010916	-0.178443069	-0.0550154744	0.0982923869	0.0024971208	-0.0261558665	0.0461560495	-0.0285400057	-0.0619371854	-0.03140808	-0.0262770021	-0.004094445	-0.0744886025	0.1330534171	-0.1137945117	0.0556871569	0.0776920495	0.0338560203	-0.0333147144	0.1062533936	0.0174170048	0.0275898198	0.131949344	-0.2357897699	-0.0340565833	0.0056448569	-0.0804328853	-0.0920296249	0.0771866199	-0.0229641888	0.0193003252	-0.151837898	0.0264639466	0.0571473875	-0.0416061836	-0.0456519369	0.0294198029	0.0826259705	-0.0651711915	0.0436557146	-0.0659720166	0.116750727	-0.0073456984	-0.1767143266	0.0987422918	-0.0725376624	-0.0288308827	0.1149575937	0.1134247617	0.1108851636	-0.000349238	1.8029000000000027e-05	3.2504484100000103e-10	1.2196718064399998e-07	0.0196811	-0.0278607	0.00077621860449	0.00038734569721	-0.0666501	-0.0203412	0.00444223583001	0.00041376441744	0.00179837	-0.0007023699999999	4.933236168999998e-07	3.2341346569000005e-06	-0.00162041	0.0005859799999999	3.433725603999999e-07	2.6257285681000003e-06	0.0	0.0	0.0	0.0
2772.105169849407	-8.149595333986326	66.4159041077317	7684567.07270581	3562.58882028831	8.898634812316232	79.18570152296634	12692039.102443254	2963.3093518059827	-4.239489838994359	17.973274094936418	8781202.314500794	3008.155873846282	2617.2158837914467	1.178553	18.594959	0.062842252	0.0356719	-0.1038883797	0.1187587629	0.0782612492	-0.0671459621	0.0830523122	0.0933692279	0.1558695523	-0.0767309315	-0.0587870837	0.0563362142	0.0784013758	0.0273548906	0.0729477242	0.1607169621	-0.003834867	0.2104533332	0.0956398164	-0.0589839367	-0.0703619917	0.1219340101	-0.0139195015	0.0566244331	-0.1575516181	0.0299725916	-0.1196932833	0.0497058541	0.0551048726	0.0332604289	0.0958875607	0.0062068323	-0.0221739004	-0.047612779	-0.1000830468	-0.1714834392	0.0431771225	-0.0125037155	-0.0274243075	-0.0500279268	-0.0509761457	-0.1714438195	0.0659665656	-0.0236703208	-0.1013559754	-0.0191587612	-0.0499636378	0.1398020529	-0.0132171162	0.1527536194	0.0341069548	-0.0483765014	-0.1456851131	0.0012379264	0.0414579427	0.0917876699	0.0213876214	-0.1444270362	0.1438668197	-0.0249127914	-0.0205000176	-0.1152344595	-0.0008381253	-0.1378850789	0.0045602325	-0.0696702886	0.1225234295	-0.1136361648	-0.0991807141	0.0711782111	0.1396207479	0.0681170207	-0.0812015713	-0.0357749355	0.1396448658	-0.0414285379	0.0090560668	-0.1434609257	0.0036658969	0.0120392863	-0.0956581821	-0.0529363605	0.0297561908	0.1449917938	-0.0088314028	-0.223670698	0.0911014793	-0.0889785162	0.0755908453	0.0461112015	-0.1434518182	-0.1739919284	-0.0412573315	0.2020536439	-0.0382067584	-0.2102227231	-0.0058686936	-0.0456281448	-0.0031192434	0.0716718681	-0.0898390762	0.0242781289	-0.0587190387	-0.1141242753	-0.0545419918	0.0820487521	-0.0395570341	-0.0907019597	-0.0841250875	0.1310443184	-0.1133372843	-0.0406960209	-0.0275991002	0.1936137709	-0.1391352635	0.0441896143	0.0796039598	0.0349866961	0.0414030717	0.1147048067	0.1124192083	0.108643553	-0.00440569	-0.004056452	1.6454802828304e-05	1.9410104376100003e-05	0.0160899	-0.0035911999999999	1.2896717439999995e-05	0.00025888488201	-0.0358768	0.0307733	0.00128714477824	0.00094699599289	0.00159434	-0.00020403	4.1628240900000006e-08	2.5419200356e-06	-0.00152791	9.250000000000012e-05	8.556250000000024e-09	2.3345089681e-06	0.000191896	0.000191896	3.6824074816e-08	3.6824074816e-08
2776.749267094628	4.644097245221019	21.567639223069456	7710336.492310554	3545.7512025978112	-16.837617690498973	283.505369491404	12572351.590723824	2967.184225415361	3.874873609378483	15.01464548865783	8804182.227553757	3013.0149985124617	2585.6706206202507	1.326737	20.932978	0.075853161	0.0420285	0.1403485197	-0.0527650444	0.018784666	-0.0978813457	-0.0878894375	0.0699475542	-0.0374908715	0.0269530044	-0.0144609232	0.0056977976	-0.0419989693	-0.0883439401	-0.0912650738	0.0986456945	-0.0795419057	-0.0280926666	0.1081075797	0.0749454051	0.0575591261	0.1112004613	0.0409683335	0.0782956008	-0.0249995878	0.042312875	0.0644404345	0.0118140415	0.0209712043	0.0879287911	-0.0514676073	-0.0752327802	-0.0748422728	-0.019993848	-0.1266288034	-0.0049546799	-0.1012580027	-0.1020963863	-0.0185783562	-0.050709363	-0.0411370991	-0.0075885652	-0.1044234425	0.0336891346	-0.0522037516	-0.0065988941	-0.1020799293	-0.0495643576	0.119312313	-0.0740575237	-0.0280605751	0.1300042437	-0.097527597	-0.1213544994	-0.0207066548	0.0020929283	-0.1076636052	0.0928130875	0.0422311757	-0.0788142582	-0.0874165272	-0.0123192651	-0.0356422441	-0.0328569003	-0.0078171269	-0.062192275	0.1429956996	0.0276010488	0.0292036297	-0.0960146693	-0.0266599326	0.0846933026	-0.0376071027	0.0689548548	-0.0075563006	-0.0163464626	-0.1027145245	0.0297660039	-0.0509939048	-0.1465084383	-0.0462027827	0.0362909199	0.0571034903	0.0946881918	-0.0169216282	0.066841746	0.0048727737	0.0776724877	-0.0282925207	-0.0210708916	-0.0314145772	0.102468305	-0.0636411513	-0.0243878781	-0.0370352978	-0.065357639	-0.217730765	-0.019796044	-0.0072756741	-0.0865124881	0.0937828424	-0.1356447108	-0.006158157	0.0560247943	-0.0675037683	-0.0035104244	-0.0428726359	-0.0460838551	-0.1849442281	0.0615309963	0.0509743534	0.1884798429	-0.2044902931	-0.0541232274	-0.1026987379	0.0527293742	-0.1053149524	-0.0618528373	-0.0011248303	0.1144017065	0.1112164334	0.105973176	-0.000390389	0.004015301	1.6122642120601004e-05	1.52403571321e-07	0.00563135	-0.01045855	0.0001093812681025	3.17121028225e-05	-0.00151934	0.03435746	2.3083940356000003e-06	0.0011804350576516	0.00150494	-8.940000000000011e-05	7.99236000000002e-09	2.2648444036e-06	-0.00118327	0.00034464	1.187767296e-07	1.4001278929e-06	0.000298293	0.0001063969999999	8.897871384899999e-08	1.1320321608999998e-08
2785.533773537021	8.78450644239274	77.16755343643955	7759198.403515395	3582.00040318676	36.24920058894895	1314.004543337857	12830726.888430111	2968.0274692938247	0.8432438784634542	0.7110602385660887	8809187.058482705	3010.470232685326	2620.9353670477867	1.176817	18.56757	0.063278299	0.0352035	-0.023201319	-0.0481893497	-0.0345838117	0.0805760365	-0.0632902956	-0.1831382268	-0.0373081552	-0.0933526421	-0.0541970049	-0.0184983282	0.0106030552	0.0295699157	0.0491711842	0.1817958762	-0.0888740811	-0.0123866555	-0.002358502	0.0384176246	0.1099079098	-0.0329483125	-0.0087374638	0.0447560409	-0.0483039253	-0.0427031181	-0.1433502719	0.0218807506	-0.0025350442	0.1728615201	-0.0576995516	0.0212134884	0.1178729491	0.0354294589	-0.1381322761	0.061354456	0.0833488547	-0.0741678658	-0.0666187389	0.0102570822	0.0003907225	0.0125576198	-0.0038511564	0.0874516199	0.0111706526	0.0292761094	-0.0328569745	-0.0395037604	-0.0106566752	-0.0181686633	-0.1036100164	-0.0362482869	-0.1056027433	-0.1116997531	-0.0908941946	-0.1173039762	-0.089109648	-0.0252365927	-0.0828992415	0.0067344213	-0.0714428029	0.1008604123	0.072481983	-0.0666376916	-0.0320075428	-0.0464936	0.0287594787	-0.0042892126	-0.0780059673	0.1142664314	-0.1147347376	-0.0116257815	-0.0286172038	0.110276083	0.1281538122	-0.0604316182	-0.0726075368	-0.0086526971	0.0827038848	0.1476208454	-0.0405290029	0.0403167848	0.0541846555	0.1570306783	0.0031673157	0.0261485792	0.0560075686	0.1291982669	0.0213523562	-0.089333039	-0.0302935401	0.0125698699	-0.1496256104	-0.0039742078	-0.0700269907	-0.010421843	-0.0013870877	-0.0073955413	-0.0940093671	0.0448791303	-0.0167890179	-0.1138450742	-0.0257958008	-0.1294621711	0.0346288797	-0.0555621602	-0.1497053242	0.077175296	0.0119484288	0.0970003979	-0.057910557	0.1410153811	0.0229050699	0.0782680176	0.0904688589	-0.1093800822	0.0590272667	-0.0470139416	0.0783251904	0.1140484259	0.1098185471	0.1028845713	0.00585645	0.006246839	3.9022997491921e-05	3.42980066025e-05	0.00654755	0.0009161999999999	8.394224399999997e-07	4.28704110025e-05	-0.0105409	-0.00902156	0.00011111057281	8.138854483360003e-05	0.000921796	-0.000583144	3.40056924736e-07	8.49707865616e-07	-0.000838008	0.0003452619999999	1.1920584864399996e-07	7.02257408064e-07	0.000311761	1.346800000000004e-05	9.719492112100003e-08	1.8138702400000108e-10
2777.530164240756	-8.003609296264585	64.05776176725288	7714673.813267282	3565.742170494956	-16.258232691804096	264.33013026084745	12714517.22644608	2962.016396218333	-6.011073075491822	36.13299951890272	8773541.13146624	3008.987199772433	2635.4912475943565	1.021783	16.121483	0.062201698	0.0306922	-0.0104220753	0.0805060946	0.0783589942	0.0370358575	-0.0072952895	0.0247193226	0.0940385164	-0.1237782083	0.0101042981	0.0366382321	0.04245685	0.0647923056	0.0215238034	0.0805415351	-0.0233611795	0.0880044687	0.04585465	-0.0260913452	-0.0459951755	-0.0144307936	-0.0170992237	-0.0924802611	-0.139081746	-0.0284811925	0.1455107003	0.1113893478	0.1136176612	0.0073075185	-0.0611030386	-0.0342656039	-0.0640892064	-0.1472383172	0.08805052	-0.075570189	0.1210320943	-0.0459676884	-0.1417615709	0.135175781	0.0777102664	-0.0112341154	-0.0971834246	-0.0790428624	0.0241362958	0.0470824058	-0.0840969283	-0.036105826	0.121351425	-0.0595727019	-0.1663141709	-0.0364622184	-0.0135823896	0.0157919847	-0.0155343343	-0.0669185484	-0.0179204709	-0.0573274434	0.0926016168	0.0028280413	0.0310436043	0.0150235693	0.029070166	-0.1036167536	-0.0100802032	0.0101675596	-0.0210948799	-0.0331978728	0.0265674517	-0.0358453134	-0.0360475087	0.1331370994	-0.0238998239	-0.1690794009	-0.0868495795	-0.1193030626	0.0200655438	-0.1798308875	-0.0332891884	-0.0126775986	-0.064196515	0.0123240231	-0.0269088904	0.0311278662	0.0598132392	0.0048537249	0.2111256298	-0.0149748508	-0.0757402494	-0.0084178757	-0.0082264849	0.1947817919	-0.0456746523	-0.0609834411	-0.0677524878	-0.0359060463	-0.008670754	-0.0398924844	0.036146411	0.0152899238	-0.0579899648	0.0086101237	-0.0980110599	-0.0736181682	0.0194307371	0.0313777237	-0.0320424009	-0.0006807634	-0.1671161763	0.1499829869	-0.0150491004	-0.0462917261	0.0099571939	0.1735258525	-0.0438025096	-0.0588613722	0.0568173347	-0.0057839085	0.2493807726	0.1136451198	0.1082280018	0.0993899282	-0.000353598	-0.006210048	3.8564696162304e-05	1.25031545604e-07	0.0182974	0.01174985	0.0001380589750224	0.0003347948467599	0.0103846	0.0209255	0.00010783991716	0.00043787655025	0.000921796	0.0	0.0	8.49707865616e-07	-0.000992573	-0.000154565	2.3890339225000022e-08	9.852011603290002e-07	0.0	-0.000311761	0.0	9.719492112100003e-08
2777.4149885005754	-0.1151757401808026	0.0132654511261957	7714034.018347652	3553.7620622402915	-11.980108254664628	143.52299379348358	12629224.79501837	2961.663208669629	-0.3531875487037723	0.1247414445593795	8771448.961587282	3005.911239117172	2592.237872421741	1.14444	18.05673	0.085609508	0.043132	0.1231562392	-0.1030800926	-0.0563098452	0.0274396078	-0.0837434003	-0.0128274267	-0.1029622905	-0.0700368398	0.0138250892	0.0053926128	-0.0046501103	0.0401818725	-0.1256805723	0.0276635108	-0.0188016919	-0.1300724842	-0.0130859618	0.0457351705	0.0388594745	0.0453465378	0.0907915616	0.0474981156	0.010413416	-0.0414205367	0.0344989164	-0.0083229175	0.1207053536	-0.0098347242	-0.1251404302	0.0893768602	-0.1079352178	-0.0015654062	0.0144431764	0.0247486476	0.1341015403	0.237163297	-0.0151173295	-0.0968855053	0.057320462	-0.0473943523	-0.0058482664	0.0011001989	0.0390106	0.0989223739	-0.0439902569	-0.0853120676	0.1257961898	-0.0141032424	0.0120943427	0.0332085353	-0.0106242185	0.073205026	-0.060669522	-0.0865095407	-0.0545183978	0.1225786795	-0.0723810088	-0.0206406212	-0.0043094876	0.0721406342	-0.0893973925	-0.0552935381	-0.0647956614	0.0147193431	-0.0301786597	0.0040199718	0.0543640987	0.0382226339	0.0038884795	-0.0309944993	0.1217713686	0.0300868135	-0.0910153221	-0.0555251337	0.0231962547	-0.0947347761	-0.1031253118	0.0451168804	-0.0396279433	0.0225156739	-0.1494253835	0.1331618381	0.0520058017	-0.1241229303	-0.0485281447	-0.0401004694	0.0059744915	-0.0545901138	0.01414415	0.0556910493	-0.1837907201	-0.0823747281	0.0097128803	0.0887339783	-0.1573741244	-0.0112002497	-0.1069043951	-0.07243686	0.0343070104	-0.1061908081	-0.0163339329	0.0264779494	-0.0692201888	-0.0484595076	-0.0788108405	0.0096654328	-0.0861549501	-0.0409932478	0.0588167465	0.0141912629	-0.1098414238	-0.040467135	-0.0333460951	-0.093490496	0.0029774619	0.0163558074	-0.0355197275	0.1131919653	0.1064475877	0.0955030384	0.0103508	0.010704398	0.0001145841365424	0.00010713906064	-0.00407771	-0.0223751099999999	0.000500645547512	1.66277188441e-05	0.0307168	0.0203321999999999	0.0009435218022399	0.0004133983568399	0.000424234	-0.000497562	2.475679438440001e-07	1.79974486756e-07	-0.0008461789999999	0.0001463940000001	2.1431203236029298e-08	7.160189000408308e-07	5.293960000000001e-23	5.293960000000001e-23	2.802601248160001e-45	2.802601248160001e-45
