global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
2853.262904919937	n/a	8141109.204592156	n/a	3874.3565641895952	n/a	n/a	15010638.786479006	2891.97993478105	n/a	n/a	8363547.943176205	3050.8640330603976	2808.7534523523195	n/a	n/a	n/a	n/a	-0.1705465055	-0.02390736	-0.0214675898	0.0439115109	0.1710344365	-0.0931254059	0.0145715357	-0.0742134415	0.006295596	-0.084382389	0.112554511	-0.0884774301	-0.1130117838	0.0408155322	-0.0010535126	0.0793275677	-0.0980977424	-0.0001458381	0.0924036282	-0.0607924396	0.0835790823	-0.1224598759	0.1845753394	-0.2011318638	0.111401092	-0.028939768	0.1070594644	-0.1559642268	0.0830757895	-0.0795321695	0.1960527219	-0.0197103429	0.0728052564	-0.0968019328	0.0906614638	-0.0172677375	0.1199283857	-0.1051288742	-0.1183910669	0.1205083484	-0.0586424391	0.0249218172	-0.0725124081	0.0302423164	-0.004570378	0.0724795967	0.1218284825	-0.1019403736	0.1643974101	-0.0643293895	0.1987950421	-0.2369816664	0.0735969058	-0.0070301518	-0.1587937731	-0.0482839607	0.241397999	-0.181135751	0.0168477389	-0.0424078746	-0.17778388	0.0992381221	-0.0118646614	0.1118631985	-0.1819492708	0.0717678482	-0.182999093	0.0877840164	-0.2151688166	0.2232732745	-0.1229874632	0.0333709173	-0.0514347063	0.0363692223	-0.0745059737	0.0932426853	-0.0947417606	0.0318890566	-0.107195231	0.3378190968	-0.221038695	0.1636477	0.0923527493	-0.0565140555	0.1154637225	0.1154447293	0.1154130763	-0.105477	n/a	n/a	0.011125397529	-0.118503	n/a	0.014042961009	n/a	0.038818	n/a	n/a	0.001506837124	-0.00278515	n/a	n/a	7.757060522500001e-06	-0.00261733	n/a	n/a	6.850416328900001e-06	-0.002644	n/a	n/a	6.990736000000001e-06	0.0	0.0	0.0
2852.532617974102	-0.730286945834905	8136942.336606183	0.5333190232568735	3861.390278674701	-12.966285514894023	168.12456005375063	14910334.884243486	2890.1680549644184	-1.811879816631517	3.2829084699166606	8353071.38593681	3053.9672094454445	2833.54706952865	1.253475	21.357224	0.11916336	0.0559098	0.0110977828	-0.075147142	0.1011402763	-0.0647881634	0.0217485497	0.082670383	-0.0473786874	-0.0894512678	-0.1068404631	-0.140786234	-0.0102699541	-0.0074940266	-0.107063478	0.0646312536	0.1255647729	-0.0780927171	-0.1655878032	-0.0304279643	0.1354444279	-0.0766212568	0.0681175888	0.0672705098	0.1613652313	-0.0528873341	-0.0813934416	-0.0559260024	-0.0295932169	-0.0386836604	-0.0060405529	0.0736165836	-0.0480567963	-0.1394182138	0.1188972152	0.0415825073	0.0221849583	0.1159281823	0.0671575535	-0.0050007613	0.0079024056	0.1321338064	0.0232635426	-0.1241036234	0.1140677327	0.0237224523	-0.0722915141	0.102880935	0.0473832638	-0.0968447905	0.1290553005	-0.0377307929	0.2189701796	-0.0530819698	0.0389692113	-0.0706842444	-0.0673420496	-0.0795862672	-0.0260520779	0.0859218262	-0.0461522252	-0.0016261358	-0.1099398278	0.1367013259	0.1237814703	-0.0100779377	-0.1452026362	-0.0156481581	-0.1683690936	0.135785872	-0.0413681704	0.1105175616	-0.0556432485	-0.1119870016	0.0035429144	0.0800961701	0.0353289857	0.1486379077	-0.0127804259	0.1928538453	-0.0524180781	0.1846369537	-0.0332571548	0.1225687161	-0.0292476034	-0.0081884054	0.1154130763	0.1152422001	0.1149575937	-0.0955497	0.0099273	9.855128529e-05	0.00912974517009	-0.0800443	0.0384587	0.0064070899624899	0.0014790716056899	0.00676114	-0.03205686	0.0010276422730596	4.57130140996e-05	-0.00249297	0.0002921799999999	8.536915239999999e-08	6.214899420900001e-06	-0.00234063	0.0002767	7.656289000000023e-08	5.478548796899999e-06	-0.00243847	0.00020553	4.224258090000008e-08	5.9461359409e-06	0.0	0.0	0.0
2859.045362242374	6.512744268271945	8174140.383359627	42.41583790390907	3875.781413117005	14.39113444230361	207.10475053645723	15021681.562263248	2893.9495997075705	3.7815447431521534	14.300080644461683	8374944.285647607	3062.43388734406	2828.814429661993	1.167964	19.900238	0.22080904	0.100172	-0.0698249277	0.0425643146	-0.0054585113	0.024433053	-0.0380171231	-0.0540071563	0.0633262709	-0.0561691967	0.1059307243	-0.1787741238	-0.0037629517	-0.024576758	0.0033011093	-0.0656850392	-0.0598607015	-0.040009803	-0.0948365004	-0.1206082976	0.0629912796	-0.0295510085	0.121277458	-0.1041127887	-0.1354293835	-0.0815968111	0.1168427742	-0.06513003	0.0457253576	0.0893458805	-0.0669829787	0.1549374562	-0.0207933683	-0.0363126476	0.0530053864	0.1119318273	-0.1030695968	-0.0182058344	0.0424741269	0.0395839242	0.0017779017	-0.0377463963	-0.0755659498	0.040636139	0.0863192505	0.0809249535	0.1291143086	0.0141865939	0.1120996091	-0.0155532557	0.064253076	-0.1027909605	0.191014322	-0.0715242239	-0.0423697506	0.2501853024	-0.0278394607	-0.0115068538	0.0659322282	0.0167249744	0.0410794136	0.1495487605	-0.0767708961	-0.0940979429	0.0479239491	0.0447438801	-0.2019548122	0.1048208017	-0.112009824	0.0461577183	-0.0890155277	0.0639876479	-0.0187187198	-0.0050435123	0.0468447644	-0.0699520793	0.0457558872	0.0206129815	-0.0765113847	0.0878871174	-0.0864155135	-0.0344707949	0.0330298669	0.0711621385	0.007998229	0.014755284	0.1153118061	0.1148374968	0.1140484259	-0.0701444	0.0254053	0.00064542926809	0.00492023685136	-0.0735076	0.0065366999999999	0.00540336725776	4.27284468899999e-05	-0.0468414	-0.05360254	0.0028732322944515	0.0021941167539599	-0.00169624	0.00079673	6.347786929000004e-07	2.8772301376e-06	-0.00153493	0.0008056999999999	6.491524899999995e-07	2.3560101049e-06	-0.00133561	0.0011028599999999	1.2163001795999994e-06	1.7838540721000003e-06	0.0	0.0	0.0
2857.744717430317	-1.3006448120568166	8166704.870000882	1.6916769271303118	3864.366059899174	-11.41535321783067	130.31028908783705	14933325.044900669	2897.538577513689	3.588977806118237	12.880761692809273	8395729.80818005	3062.4454039007896	2831.024167830217	1.080124	18.403593	0.0731619	0.0407768	0.0159158139	-0.1160561953	-0.0154042809	0.0826237352	0.0057833053	0.0872612226	-0.0427085783	-0.0820807649	0.0694432055	-0.0594997632	0.0691727834	-0.0623296226	0.0674655353	0.1128489781	-0.0060497913	0.0680727152	0.0330550769	0.0372056502	0.0407227501	0.090940456	0.055174744	-0.0401984631	0.1187958664	-0.0572181105	-0.0852248582	0.0147242854	0.0265898879	0.0347526364	0.0289469845	-0.0326647593	-0.013388597	0.1185125972	0.009884532	-0.1077914985	-0.0732415544	0.1491751932	-0.0472984762	-0.0340207687	-0.082599013	-0.0214611052	0.1025879668	0.0627459451	-0.017066399	0.0307852921	-0.0208714351	0.0652972539	-0.0276270494	0.0316804598	0.1063348571	-0.0281415148	0.0417508463	-0.0900828759	0.0506394955	-0.0836177953	-0.1150966256	-0.0451225203	-0.0405145287	0.0327272146	-0.0694690757	-0.0954554427	-0.0452078647	0.0383498792	-0.0597783193	0.0970166102	-0.0282820722	0.0938323839	-0.1289383003	0.0980218332	-0.0431879289	0.0355746338	0.0558770129	-0.0534098844	0.0230329612	0.0371814598	0.0201933804	-0.0365192243	-0.1159713329	0.1869859348	0.0533286456	-0.0183193973	0.0516544686	-0.2254697348	0.1381751974	-0.067067731	0.1151599564	0.1142313295	0.112689161	-0.0652931	0.0048512999999999	2.353511168999989e-05	0.00426318890761	-0.0574371	0.0160705	0.00329902045641	0.00025826097025	-0.060159	-0.0133175999999999	0.0001773584697599	0.003619105281	-0.00104754	0.0006486999999999	4.2081168999999996e-07	1.0973400516e-06	-0.00153493	0.0	0.0	2.3560101049e-06	-0.00146536	-0.0001297499999999	1.6835062499999967e-08	2.1472799296e-06	0.0	0.0	0.0
2857.6427948432174	-0.1019225870995796	8166122.342919354	0.0103882137610714	3886.6780080639255	22.31194816475136	497.8230309065514	15106265.938367764	2888.7629612851088	-8.77561622858002	77.01144019131702	8344951.446492711	3058.7206012792003	2847.545341641113	1.165429	19.857046	0.2313877	0.1034	-0.0236732108	0.1034252712	0.1492765066	-0.0036264667	-0.022799455	-0.1189785457	-0.0468497489	-0.1704690657	-0.0931017526	-0.0631208201	0.0039508085	0.0476885048	-0.069472772	-0.0853824683	0.1294922763	0.0249209399	-0.1282351928	-0.0155207629	0.0973608615	-0.0454128729	0.0716246781	-0.0082261312	0.0620907577	-0.0577348925	-0.0530349815	-0.0349331318	0.1315478126	0.1579573465	-0.0250155272	-0.0883826814	0.0759992672	0.0383800234	0.0143490121	-0.0206647883	0.1566348625	-0.0162597438	-0.0587377637	0.0382899857	0.0517624211	0.0056335326	-0.0720004025	-0.1522420077	-0.0352909494	0.0096049007	-0.0933251815	0.1017319793	0.1079349531	-0.0087529524	0.0901757632	-0.1036986068	0.0922227704	-0.0194057693	0.1121373915	-0.0656389534	0.0716584597	0.0737282597	0.0871628772	-0.0800792288	0.1737680133	-0.0168889112	-0.0466585989	0.0506006823	0.0892561551	0.07013724	-0.1286855003	-0.1641342983	-0.0245540418	0.0838344717	-0.116317758	0.0732044325	-0.1250768333	0.0546378568	0.0783866088	-0.033937393	-0.1233415345	-0.1029019289	0.009490558	0.0673880256	0.10646473	-0.0526430857	0.066719087	-0.0014190427	-0.0252357299	-0.1136936687	0.1149575937	0.1134247617	0.1108851636	-0.0112791	0.054014	0.002917512196	0.00012721809681	-0.0836084	-0.0261713	0.00699036455056	0.00068493694369	-0.0090925	0.0510665	0.00260778742225	8.267355625e-05	-0.001761	-0.00071346	5.090251716e-07	3.101121e-06	-0.00187787	-0.0003429399999999	1.1760784359999993e-07	3.5263957369e-06	-0.000519042	0.0009463179999999	8.955177571239999e-07	2.694045977640001e-07	0.0	0.0	0.0
2851.535403755168	-6.107391088049553	8131254.158869148	37.30022590238711	3878.955935924153	-7.722072139772536	59.63039813185119	15046299.152841222	2890.3491047401462	1.5861434550374724	2.5158510599582105	8354117.947272165	3064.562441637432	2828.49346381618	1.034604	17.628002	0.1147499999999999	0.0541276	-0.0394371924	0.0832435828	-0.0211809225	0.0289554143	-0.0869081263	-0.1316131476	0.0780334392	0.0318118365	0.0225529575	-0.1097200065	-0.083855551	0.0178984197	-0.0210957844	-0.0665550729	-0.1307400483	-0.0428844723	-0.0766759728	-0.1169264042	0.0362986694	-0.0705352188	0.059158748	0.0406208617	0.1042321155	-0.0135631975	-0.0742638788	-0.0580915246	-0.1035034231	-0.2110410135	-0.0057759123	0.0300664288	-0.0083936861	-0.0988862718	-0.0336185617	0.1358711149	0.0459746353	0.0710980711	0.0128061447	0.0393770399	0.0660286694	-0.0672793222	-0.1169443704	0.0299986686	0.1436101511	0.0881019431	0.0291188422	0.0376002728	0.027443672	-0.027710587	0.0989846915	0.1363427985	0.1183646076	0.1252472981	-0.0183098048	-0.1174298129	-0.0197041747	-0.124968772	0.0613394154	0.0888038455	-0.0369921237	-0.0961545228	-0.032671221	-0.0911319094	0.0616383185	0.001311557	-0.151210624	0.045695905	-0.0333905151	-0.0591367427	-0.0277023337	0.0637587264	-0.0093838102	-0.0380612241	0.1315052671	-0.0397868842	0.0768530306	0.0109834056	-0.0541571134	-0.0257623535	0.0524953896	-0.096369513	0.0037053526	-0.0223022755	0.0408378317	0.103727852	0.1147048067	0.1124192083	0.108643553	-0.0341875	-0.0229084	0.00052479479056	0.00116878515625	-0.0636501	0.0199582999999999	0.00405133523001	0.0003983337388899	-0.0262435	-0.017151	0.000294156801	0.00068872129225	-0.00104754	0.00071346	5.090251716e-07	1.0973400516e-06	-0.00153493	0.0003429399999999	1.1760784359999993e-07	2.3560101049e-06	-0.000557288	-3.824599999999992e-05	1.4627565159999934e-09	3.10569914944e-07	0.0	0.0	0.0
2851.6875586108818	0.1521548557138885	8132121.931936091	0.0231511001173142	3853.386121707905	-25.569814216247774	653.815399053427	14848584.60297109	2893.83696187	3.487857129853637	12.165147358270852	8374292.361884991	3058.572359089659	2800.775661140859	1.060741	18.073332	0.0949945499999999	0.0590447	-0.06418918	-0.0233433881	-0.0878560706	0.0165430214	0.1025972483	0.039902935	0.0474856523	0.0490247964	0.0610195281	0.0580071614	-0.0312841974	-0.065976852	0.0248913564	0.0497984712	-0.0375265804	0.0470405636	0.0562199541	-0.0488314561	0.0007712534	-0.0895394141	-0.0653910685	0.0297646549	-0.007935629	-0.054169181	0.0543174258	0.1943631022	0.0478263908	0.1053906591	-0.008534218	0.115159311	-0.0391986437	0.0233191182	-0.0028324613	-0.0811362224	0.0567955052	0.0510660684	0.0089025535	0.0359505949	-0.075413648	-0.0075196992	0.0412120262	0.0749898853	-0.0174433414	0.0008236637	0.0705390917	-0.0099729878	-0.0563222615	-0.0345919645	-0.0617095142	-0.04304048	-0.0710071437	0.0083752313	0.1447285104	-0.0433766061	-0.0615037978	0.0114079136	0.0489268597	-0.0442335901	0.0097596209	0.1200395069	-0.0154687951	-0.0328655818	-0.0491754929	0.0677581558	0.0261319154	0.0666857296	-0.0206159693	0.0194811411	-0.0873223056	0.0029155488	0.1066262335	-0.0986124571	-0.0251787429	-0.0125996421	0.0316891345	-0.0331311821	-0.0629076784	-0.0112661377	0.1511464454	-0.0790953867	0.0462188955	-0.134642667	0.11614516	-0.1145921339	0.1144017065	0.1112164334	0.105973176	-0.0342004	-1.2899999999996248e-05	1.664099999999032e-10	0.00116966736016	-0.0565044	0.0071456999999999	0.00319274721936	5.106102848999997e-05	-0.0607299	-0.0344864	0.00118931178496	0.00368812075401	-0.000165714	0.000881826	7.776170942760001e-07	2.7461129796e-08	-0.00153493	0.0	0.0	2.3560101049e-06	-0.000372123	0.000185165	3.4286077225e-08	1.3847552712899997e-07	0.0	0.0	0.0
2859.0557309373708	7.368172326489002	8174199.672605824	54.28996343283836	3866.9678650272144	13.581743319309226	184.4637515916008	14953440.469153132	2896.919645265115	3.0826833951150547	9.50293691451808	8392143.431122959	3056.4464830652937	2826.95074713878	1.125664	19.179523	0.1754544	0.100966	0.0139932075	-0.0524303337	0.1131430455	-0.0025057917	0.0751440628	0.0129763815	-0.0539282253	-0.1361812243	-0.1057690882	-0.0344244644	-0.0346599735	-0.0077067406	0.0078127934	0.0438815555	0.140171941	0.0522361058	-0.1981966732	-0.0007500629	0.1263514711	0.0718771293	0.0148064299	0.0280816706	-0.0894800244	-0.0137275627	0.0074148679	0.0843671318	-0.1045723735	-0.0774661372	0.1132495803	-0.116468326	-0.2940133726	-0.1324012959	-0.028734668	-0.0469297038	-0.1906425423	0.0736184112	0.087588401	-0.0653500718	-0.0278212919	0.0605188493	0.0761303773	-0.1180860543	-0.0515800057	-0.0180131128	-0.0430165025	0.1687553408	0.055385261	0.0251356597	-0.104231617	0.0437765801	0.0174206374	-0.116872528	-0.0164987039	0.0259060121	-0.0610323822	0.1897787828	-0.1188496124	0.1037986733	-0.1857807707	-0.1122778574	-0.039623348	0.0786856152	0.042276038	0.0370644797	0.0379109069	-0.1317993854	-0.0337726089	0.0257343527	-0.0461544924	0.0058409751	-0.08223354	-0.0886426843	-0.0498844116	0.0342341451	-0.021319706	-0.0139934395	0.0430492894	-0.053132787	0.1551540508	-0.0840078275	-0.0050900536	-0.0001109134	-0.1554903987	0.0616050602	0.1140484259	0.1098185471	0.1028845713	-0.002738	0.0314624	0.00098988261376	7.496644e-06	-0.0475802	0.0089242	0.00226387543204	7.964134564e-05	0.0176661	0.078396	0.006145932816	0.00031209108921	-0.00115868	-0.000992966	9.859814771560002e-07	1.3425393424e-06	-0.00139446	0.00014047	1.973182090000005e-08	1.9445186916e-06	-0.000372123	0.0	0.0	1.3847552712899997e-07	0.0	0.0	0.0
2851.4885654345767	-7.567165502794069	8130987.03880414	57.26199374667661	3865.8106761345375	-1.1571888926769134	1.339086133334821	14944492.18371577	2889.0909700390985	-7.828675226016458	61.28815579444383	8346846.633161459	3065.377706723185	2830.304977915455	1.140009	19.423941	0.10141638	0.0465576	-0.0737723632	0.1325173625	0.0377634298	-0.0084367411	-0.0799417939	-0.1587246144	-0.0278604088	0.026962848	-0.0223570426	-0.1441778753	-0.0718796557	0.0277036595	-0.0029052262	-0.1413535093	-0.0344327367	0.0076963801	-0.1682777525	-0.0656485687	-0.0026414547	0.0064294831	-0.0210940674	0.0119111295	-0.0228963077	-0.0512035878	0.0175588688	-0.0203899803	-0.055186696	-0.0645745102	0.0457108676	0.0542049935	-0.0417677104	0.0694068663	-0.0778421082	0.1810388956	-0.0193421642	-0.0567067155	-0.094014343	0.0530644009	0.0589945099	-0.0894038095	-0.1576934922	-0.026363514	0.0665702307	0.0924655905	-0.0378741377	0.0636768999	0.101841293	0.0626474122	-0.0655924789	0.0150782805	0.061930551	0.084244068	-0.0296978471	-0.0106589685	-0.0093636683	-0.0382062286	0.0614396924	0.1219549685	-0.0261257937	0.027349969	-0.0506430299	-0.1141561014	0.0914949898	0.001154359	-0.131780473	-0.0010322431	0.0564347028	-0.034980106	0.0290564182	0.0194956434	-0.0520115242	0.0866796303	0.1304838473	-0.0001670061	-0.0455377619	0.0044852464	-0.0295587093	-0.0483739078	0.0856225969	-0.1399503585	0.0474386301	0.029191982	0.0757838918	0.0892173172	0.1136451198	0.1082280018	0.0993899282	-0.0273324	-0.0245944	0.0006048845113599	0.00074706008976	-0.0475964	-1.6199999999993997e-05	0.0022654172929599	2.624399999998055e-10	-0.00542743	-0.02309353	0.0005333111278609	2.94569964049e-05	-0.00146042	-0.00030174	9.10470276e-08	2.1328265764000003e-06	-0.000913801	0.0004806589999999	2.3103307428099998e-07	8.35032267601e-07	-0.000663969	-0.000291846	8.517408771600005e-08	4.408548329610001e-07	0.0	0.0	0.0
2846.3868795617777	-5.101685872798953	8101918.268141434	26.02719874471641	3857.380186417808	-8.430489716729426	71.0731568638806	14879381.902568685	2892.255425279485	3.16445524038636	10.013776968408695	8365141.445058614	3060.27988949512	2803.1662294471907	1.110175	18.915613	0.06640347	0.0372394	-0.052069134	-0.0225109109	-0.1096018746	0.034188674	0.0377807377	-0.0532921682	0.069634116	0.0955251985	0.1053020587	-0.0019375265	-0.0278380663	-0.0792443816	0.0716438763	0.0007991015	-0.0901264635	-0.0104488405	-0.0248528252	-0.0668647298	-0.160824461	-0.0778315588	-0.034364602	-0.0216735518	-0.0476405288	-0.0020853216	-0.0974368658	0.1396863701	0.1247179899	-0.0501664487	0.0994884304	-0.0907623796	-0.1586383981	0.0429124876	-0.0573725331	0.0128077998	-0.0057241262	-0.0815271846	0.003758328	0.0440935861	-0.0509664183	-0.0678423639	-0.0201075399	0.0700110571	0.076246203	0.0602194339	0.014152409	-0.0060156926	0.0254679933	-0.0615242884	-0.0339643383	0.0259205115	-0.1330080403	-0.0565841726	-0.0511542835	-0.1056149896	0.0811520921	0.2184025794	0.0182258067	0.0490344669	0.0140899687	-0.0324185324	-0.0139028799	-0.0610028058	-0.0149135457	0.0150766019	0.0422062722	0.1021454391	-0.0203805981	-0.0542641218	-0.029508494	-0.0345832406	0.106812602	0.0045824127	0.0283695193	-0.0173193232	0.0242161013	0.0365506971	-0.0470529351	-0.1372956485	0.0501783224	0.0260302	-0.0495787654	-0.2082902956	-0.0282408939	0.1060871386	0.1131919653	0.1064475877	0.0955030384	-0.0273067	2.570000000000003e-05	6.604900000000013e-10	0.00074565586489	-0.0435351	0.0040612999999999	0.00189530493201	1.6494157689999975e-05	-0.0213072	-0.0158797699999999	0.0002521670952528	0.0004539967718399	-0.0008892839999999	0.0005711360000001	3.2619633049611426e-07	7.908260326558221e-07	-0.000979553	-6.575199999999998e-05	4.323325503999997e-09	9.59524079809e-07	-0.000372123	0.000291846	8.517408771600005e-08	1.3847552712899997e-07	0.0	0.0	0.0
