global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
2597.69269479909	n/a	6748007.336612559	n/a	3186.5815297087943	n/a	n/a	10154301.84548124	2836.6868603406688	n/a	8046792.343629401	n/a	2861.4089905325327	2411.555506114092	n/a	n/a	n/a	n/a	-0.1172101483	-0.0367869746	0.053714888	-0.1670471115	0.0510827704	0.1173991862	0.0255461956	-0.1624237723	0.0094746424	-0.0103837369	0.1062828106	-0.1068087466	-0.0146246138	0.0031482162	-0.1232712692	0.0186898974	-0.186332455	0.0054242082	-0.116650813	0.0162337832	-0.0128785254	0.2105076703	0.0652261134	-0.0351581303	0.1314266789	-0.0190724489	0.1282998982	-0.0252090114	0.131280435	-0.0891464853	0.0901245675	-0.0341383936	0.0175967833	-0.1583655266	0.0481753472	-0.081636594	0.0242495253	0.023261934	-0.0248418237	0.0543902754	-0.0923316524	0.0368113326	-0.0449204281	0.0495285601	0.0034889085	0.0037717906	0.0031885363	0.0541907889	-0.0705972822	0.1059500653	0.073301329	-0.085020732	-0.0415740852	0.0052685882	0.0241899237	-0.0051686627	0.0412062802	-0.1683138499	0.0893435348	0.0679231933	-0.153270612	0.0818035286	-0.0930095906	0.0372795184	-0.1209312491	0.1247771395	-0.0151144101	-0.0641375451	0.1587290253	-0.1128867585	0.0049389997	-0.0692519044	0.0552415138	-0.0138153861	0.1300734034	-0.053063634	0.0345762277	-0.1137416538	0.0024259498	-0.0174308619	0.1956040136	-0.0437289904	-0.0036219123	0.0636558068	0.0558442108	-0.0509982434	-0.1161382511	0.150139249	-0.0382970716	-0.0504402367	-0.0190913956	0.0418600139	0.0659950133	-0.0972727844	-0.0513615236	0.0338518439	-0.1833743845	0.1226053057	-0.019351737	0.2151285934	-0.0503874554	0.0229893601	-0.1208999602	0.2670049736	-0.0130856412	0.0426232611	-0.0457064772	0.2144310776	-0.0881235953	0.287767406	-0.0459230007	0.1865803543	-0.1282423162	0.0999603837	-0.1310734322	0.0009159803	-0.0214129794	0.0143941235	-0.0343146159	0.1154637225	0.1154447293	0.1154130763	-0.00442104	n/a	n/a	1.95455946816e-05	-2.73733e-05	n/a	7.4929755289e-10	n/a	-0.0509439	n/a	0.00259528094721	n/a	0.000257711	n/a	n/a	6.6414959521e-08	-0.0	n/a	0.0	n/a	-0.000401017	n/a	n/a	1.60814634289e-07	0.0	0.0
2607.1139512323475	9.42125643325744	6797043.154710343	88.76007278119471	3194.241428883531	7.659899174736893	58.67405536713493	10203178.305995902	2838.693598786472	2.006738445803421	8058181.347791293	4.02699918986553	2863.050706488319	2386.413342285375	1.172372	18.476809	0.04768338	0.0205481	-0.0980463352	-0.1080098519	0.0089680292	-0.0130072905	0.0478313741	0.0987276071	0.0475931528	-0.0796845867	0.0516011824	0.0151071524	-0.0044598484	0.0129214878	-0.0274735346	0.0068092541	-0.0375603061	0.0009118844	-0.0570475328	-0.0378188164	-0.0883245786	0.023198621	-0.1676153656	0.0783120882	-0.029884566	-0.0929719623	-0.0781045542	-0.1111274903	0.1548866969	0.1400800602	0.0256974145	-0.1560456923	-0.0245104116	0.0560676324	-0.0118011126	-0.0309918701	-0.1931962595	0.0831285845	0.054995895	0.0481239214	-0.0872489746	0.1261535161	0.0896025705	-0.0060157889	-0.0503547117	-0.0585849347	0.0590920564	0.039379117	-0.1040065341	0.1017378992	-0.0517883303	-0.0412405668	-0.0089075342	-0.0276779841	-0.137633087	6.22794e-05	0.0139234712	0.0241405312	-0.0090369218	-0.0747122177	-0.0424164618	-0.0671137508	-0.0703377518	0.0908398946	0.0097530996	-0.1400038148	0.0112808243	0.1779943459	-0.1532380531	0.0731889377	0.0521520845	-0.0773644982	-0.0849484929	-0.1228559289	-0.0626895551	-0.2069135165	0.0634165033	0.0693713834	0.1466519306	-0.1363725302	-0.1309046048	-0.022002765	-0.0990510422	-0.0654179848	-0.0698187758	-0.0289119556	-0.0429879672	0.0251301791	-0.0292941022	-0.0801057374	-0.0248141527	-0.1106023893	-0.0562347718	0.0819763924	0.0590571268	-0.0480367905	-0.0329216823	-0.0239181233	-0.1497507155	0.0585951464	-0.1175215346	0.0867810411	-0.2165598115	-0.0125213127	-0.1260269181	0.1921657353	-0.1515784638	0.156665657	0.0672673308	0.0362438827	0.0466014323	0.2315185707	0.0293759047	0.2818387776	0.0612523692	-0.1379079148	-0.0688907211	0.0381642349	-0.0629254586	0.0228211006	-0.0190722984	0.1154130763	0.1152422001	0.1149575937	-1.71783e-05	0.0044038617	1.939399787272689e-05	2.9509399089e-10	0.0123998	0.0124271733	0.00015375504004	0.0001544346362282	-0.0605261	-0.0095821999999999	0.00366340878121	9.181855683999998e-05	7.00656e-05	-0.0001876453999999	3.521079614115999e-08	4.90918830336e-09	-9.15645e-05	-9.15645e-05	8.38405766025e-09	8.38405766025e-09	-0.000254824	0.0001461929999999	2.1372393248999996e-08	6.4935270976e-08	0.0	0.0
2622.241590207824	15.127638975476655	6876150.957415658	228.84546097236043	3235.6967046183463	41.45527573481513	1718.5398862495522	10469733.164278029	2840.9611478188235	2.267549032351326	8071060.243416048	5.141778614117435	2866.3438636291776	2467.3002033018174	1.19578	18.845716	0.0525788937	0.0273566	0.1045058543	0.0675456133	-0.0315586166	0.0925954491	-0.0621356785	-0.0947196753	0.0790896581	0.0797588936	0.0320207361	-0.037464109	0.1062889974	0.0542048833	-0.020621191	0.0987252961	-0.0229868966	0.0110333875	0.0942152378	0.1295978545	-0.1695803844	0.0442814334	-0.1039785836	0.0473428341	-0.046159374	0.0510302095	-0.1206858914	0.0301212735	0.1010715973	-0.0550533638	-0.0336222231	-0.0519748601	-0.1793635396	0.0522347538	-0.0041055154	0.0100589095	0.1173213794	-0.0598931593	-0.0399928066	-0.0518632041	0.0393754001	-0.0510988675	0.0955377383	-0.0210140168	-0.0583356307	0.042814517	0.1073121776	0.0353851986	-0.0972139779	-0.0374450199	-0.0062657416	-0.091335842	0.082621786	0.0330136288	0.0774311855	0.0088443919	0.047930591	0.0667418798	-0.071429188	0.0878229205	0.0329394893	-0.1111862671	-0.1454216767	0.092227844	0.0483982358	0.0412915982	-0.0041495074	0.0084698005	0.0459691509	0.0419163933	-0.0482290761	-0.0756795824	-0.0530097197	-0.0983599518	0.1438492275	-0.0691188322	0.0773542144	0.0348905491	-0.0748910316	0.0208799089	0.0200260976	-0.0050340108	-0.0073830551	-0.1151652679	0.0204487002	-0.0298487914	-0.0467102801	0.0170372821	0.049341331	-0.0225001903	-0.070909366	-0.1217317944	0.0529279939	0.0141794383	-0.0444133507	0.1030617937	0.1280925227	0.1010239006	-0.0599115515	0.1967398338	-0.1047416527	-0.0745576325	-0.0780001087	-0.1314988213	-0.1035135964	0.1246035053	-0.0763900828	0.0869401654	0.0419922294	0.069137041	0.0683975563	0.2932298824	0.1754756966	0.0051287059	-0.0557663288	0.0518912472	0.073139702	-0.04415419	0.0096865823	0.0027492572	0.0910709955	0.1153118061	0.1148374968	0.1140484259	-1.58946e-05	1.2837000000000026e-06	1.6478856900000069e-12	2.5263830915999994e-10	0.0200032	0.0076033999999999	0.0004001280102399	5.781169155999997e-05	-0.0809683	-0.0204422	0.00655586560489	0.00041788354084	-0.000227761	-0.0002978266	8.870068366756e-08	5.187507312099999e-08	9.75821e-05	0.0001891466	9.52226624041e-09	3.577643629156e-08	-0.000251157	3.667000000000004e-06	1.3446889000000028e-11	6.307983864900002e-08	0.0	0.0
2617.3650304834764	-4.876559724347771	6850599.70279777	23.78083474513081	3228.545822074207	-7.150882544139222	51.13512116007503	10423508.125232818	2844.88444047346	3.923292654636498	8093367.479647991	15.392225253924698	2870.6407616846545	2483.0107713420552	1.075272	16.946489	0.0573338602	0.0334185	0.1291765989	0.0612334716	-0.0080922869	-0.0245227266	0.0417195028	-0.166019588	0.0544959939	0.0117716132	0.0638660754	-0.0804483968	0.213374109	-0.1223974744	-0.1020971696	0.1662350559	-0.0646736375	0.0238372967	0.1191019339	0.1108785547	-0.0103478117	-0.0352210204	-0.1521533013	-0.0323175298	0.0111668134	-0.051924841	-0.0569245808	0.0414147097	-0.0128476682	0.0508742571	0.037696879	-0.0746259171	-0.1584388852	0.0625267068	0.030575314	-0.036914026	-0.1784688319	0.1058583638	-0.1181112384	-0.0003526678	-0.0606727731	-0.0232195212	-0.1754452778	0.1158769977	0.0451536401	0.1133815584	0.0172805212	-0.0312597107	0.0255697109	-0.0506067467	-0.0413882557	0.0226158087	0.1111526118	-0.0567295262	-0.0761218452	0.0308093344	0.1609236772	0.0740794142	-0.074824642	0.1153155992	2.21398e-05	-0.0783716448	-0.1417956106	0.050323779	-0.0389716292	-0.0151080909	-0.020737645	0.1556269403	0.0191102522	0.0091934036	-0.0051626208	0.0104765258	0.0704933187	0.0043505778	0.0299646772	-0.079208915	-0.0624345344	0.1175679033	0.0513425291	-0.0125559568	-0.1426214477	0.1861916327	0.0642840085	0.0834962479	0.1373023424	-0.1799736804	-0.0005565644	0.0458232906	0.0208022417	-0.0490530319	-0.2045993291	-0.0051304554	0.0341220768	0.0617656722	0.0739108804	-0.0072821975	-0.0536355931	0.0449473538	-0.1278630087	0.1078497708	-0.0044052846	-0.0719456738	0.0108208099	-0.1344704257	-0.0282788736	0.0774531369	0.0119275218	0.0499981167	-0.094700211	-0.0361721772	-0.0593192962	-0.1438987776	-0.0391009059	-0.1028093467	0.1578038694	0.1430147877	-0.0067095802	-0.0121030763	0.0389697646	0.0352078458	0.0181617761	0.1151599564	0.1142313295	0.112689161	-1.48444e-05	1.0501999999999989e-06	1.1029200399999976e-12	2.2035621135999998e-10	0.0163081	-0.0036950999999999	0.00026595412561	1.3653764009999998e-05	-0.0509662	0.0300021	0.00259755354244	0.00090012600441	4.61521e-05	0.0002739131	7.502838635161e-08	2.13001633441e-09	-0.0	-9.75821e-05	0.0	9.52226624041e-09	-0.00014994	0.000101217	1.0244881089000004e-08	2.24820036e-08	0.0	0.0
2618.937906276202	1.5728757927254264	6858835.756930376	2.473938259341639	3242.169103735986	13.623281661778949	185.59380323616253	10511660.497220209	2842.986535474124	-1.8979049993358783	8082572.440887163	3.6020433865041213	2870.0646391017463	2468.251600392328	0.982547	15.485126	0.0223432418999999	0.0125235	0.1309172768	0.0160364871	0.0828202707	-0.0005024874	0.0489536369	-0.2139346291	0.0031676407	-0.0080510502	-0.0059620355	0.0036775949	0.0485247302	-0.0158277839	-0.1152902475	0.0858558777	-0.0793376596	0.0525825122	0.0340586285	0.0510335736	-0.0747122643	-0.0262241467	0.0115347965	-0.1244539037	-0.1364254614	0.0116830368	-0.0428639585	0.0478459306	-0.034611359	0.1110264448	0.0021991769	0.0921561207	0.0432819544	-0.0275127981	0.2030860867	0.1918645314	9.48154e-05	0.0408198354	0.1222638317	-0.0086700999	0.0152117221	0.0352063103	-0.1094945496	0.0495515631	0.0245034393	0.1483556034	0.0714235462	-0.0128908818	-0.0165203693	0.1306382371	-0.0649724323	0.0816769239	-0.1252688166	-0.0689091587	-0.0790227497	-0.0521499934	0.1604613385	0.0282757277	-0.0302023664	0.0432522768	0.0646790187	-0.0089989382	-0.0879263025	-0.0343160825	0.0660907684	-0.0074160087	0.1164106921	0.0613982626	0.023035227	-0.0187560487	-0.0902427605	0.050397711	-0.0286876838	0.0056297607	-0.0159062774	0.14932206	0.0321524711	0.1861708951	-0.012257344	0.0194926247	0.0695133716	0.0780136372	0.0906186105	0.1228567059	-0.0527683158	-0.0208323768	0.1433660858	0.1829034741	-0.0931813981	-0.0231300825	0.0899323378	0.1065537675	-0.0630900645	0.0958125732	-0.0644700605	-0.0806039943	-0.0531988167	0.0111196857	-0.1335832646	0.0036689331	-0.0542046894	-0.0693547342	0.000267679	-0.0190771014	-0.1250758349	0.0357849214	-0.0208227438	-0.0493363645	0.0219648083	-0.0021352914	0.0136779889	-0.094471953	0.0305366133	-0.0518189045	0.0017238448	-0.0443018314	0.0734591472	0.0698070638	0.1084748594	-0.0213202943	-0.0389248412	0.1149575937	0.1134247617	0.1108851636	-6.5975e-06	8.2469e-06	6.801135961000001e-11	4.352700625e-11	0.0163036	-4.4999999999975615e-06	0.00026580737296	2.0249999999978052e-11	-0.054882	-0.0039157999999999	0.003012033924	1.5333489639999977e-05	0.000100215	5.40629e-05	2.92279715641e-09	1.0043046225e-08	-0.000164291	-0.000164291	2.6991532681e-08	2.6991532681e-08	0.0	0.00014994	2.24820036e-08	0.0	0.0	0.0
2614.3957474039257	-4.542158872276104	6835065.124043731	20.631207220996533	3224.521755975169	-17.647347760816956	311.42888299121125	10397540.554757187	2836.0966267774083	-6.889908696715793	8043444.076418194	47.47084184907991	2862.151122779355	2470.5817154908445	1.055972	16.642326	0.0262858724999999	0.0160383	0.0780492224	0.0761150047	0.1153560925	0.0092396524	0.0762534182	-0.1308725308	-0.0369775007	-0.061088637	0.0238153568	0.1449853609	0.0294516113	0.1178103528	-0.0093739061	0.0114926586	-0.0366846249	0.0210630442	-0.1320106124	0.1631328707	-0.079842667	0.0758143647	0.0285057571	-0.0614043786	0.0241657593	-0.0619390272	-0.0706470945	0.1760103335	-0.1404245371	2.5909e-06	-0.0029488404	-0.0123042197	0.0583819873	-0.0475062596	-0.1307815263	0.0429720969	0.0933510804	-0.112749886	-0.0388540284	0.009305175	-0.1297740291	0.177641796	0.0607482108	-0.0263376315	-0.0066094604	-0.0254872105	0.0089061271	-0.0886961626	-0.0395072117	0.0517443807	0.0647799927	0.0705302565	-0.0506753537	-0.0517147162	-0.0388241713	0.1501333823	0.0405510982	-0.0172445212	-0.0061147775	0.0105509679	0.1008012609	0.157214492	-0.1105072419	0.1485094128	0.1129959793	-0.0229017182	0.0593703567	-0.0461967983	-0.0125232605	0.0172732748	-0.0240220874	0.1188374597	0.0109978579	-0.067577062	0.1240749221	0.1381022744	0.0106384844	0.0091638802	-0.05461651	-0.071167332	-0.0811157466	0.0090917742	-0.1489603963	-0.0666053376	0.0823105872	0.1945659722	-0.0146346126	-0.0551794633	0.0788904072	-0.0417985127	0.0380151524	0.0470717479	-0.0655991427	0.0649578064	-0.0552522557	-0.1019779995	-0.0873029814	0.082904822	-0.0081257631	0.1015113153	-0.1809316377	-0.005090321	0.0964914982	-0.0560729304	-0.0214367718	0.0841394508	0.0116661159	-0.081328817	-0.0677335317	-0.0571123212	0.1016366439	-0.010510966	-0.0159650756	-0.0123603154	-0.1368165405	0.0087256585	0.0569311215	0.1595611228	-0.0278606038	-0.0153885731	-0.0672607947	0.1147048067	0.1124192083	0.108643553	-0.00396207	-0.0039554724999999	1.5645762698256246e-05	1.5697998684899998e-05	0.0163156	1.1999999999998123e-05	0.00026619880336	1.4399999999995496e-10	-0.0559977	-0.0011156999999999	0.00313574240529	1.244786489999994e-06	-0.000159548	-0.000259763	6.7476816169e-08	2.5455564304e-08	-0.0	0.000164291	0.0	2.6991532681e-08	0.0	0.0	0.0	0.0	0.0	0.0
2613.64184997589	-0.7538974280355433	6831123.7199453935	0.5683613319986072	3206.632840999832	-17.88891497533723	320.0132789948446	10282494.176978651	2839.5379626224308	3.4413358450224223	8062975.841173945	11.84279239823619	2865.663681092908	2471.529916994934	1.142886	18.0121	0.039191255	0.0314905	-0.0414310454	0.0774398683	-0.0791328119	-0.062667989	-0.0408063334	0.0516734414	0.047636104	0.0649035913	0.0092909573	0.0147405427	0.05976264	-0.1442628405	0.023612961	0.0645626117	0.0221395678	-0.0977457038	0.0761556166	0.0426922003	-0.0480435429	0.1447305189	0.0161009783	-0.0275850956	0.0424155879	-0.0172342513	0.0708240404	-0.0668848356	0.0775789278	-0.0376458279	0.0420585631	-0.0954156349	0.1816617992	-0.0247649134	0.0198948535	-0.0412676447	-0.0662989612	0.1165071683	-0.0805861827	0.0077715589	0.0036866421	-0.0937473401	0.0027127508	0.0726993008	0.1574633614	-0.0031552835	-0.1273574469	-0.1517404396	-0.1037610279	-0.083634091	0.0362762205	0.1137443331	-0.1111805854	-0.0563075562	0.0508452026	-0.0612666391	-0.0070738288	0.0761307332	0.0500920181	0.0044655486	-0.070225938	-0.0410985996	-0.107889994	0.1328114239	-0.0885555943	0.0571538134	-0.0257385942	-0.0419586694	0.1075270949	0.0381294797	0.1341392939	0.0040754754	0.06265177	0.0402696517	-0.0086955901	0.0522731048	-0.1227187593	-0.1156575901	0.1256870321	-0.1729160467	0.0457969443	-0.0770610575	-0.0009650251	0.0040642096	-0.0414772031	-0.1165192814	-0.0712249314	0.0237306928	-0.1087544275	-0.0738732036	0.0064717916	0.0767803729	-0.0732628121	0.0509561406	-0.1396115476	0.0517574457	0.0041977822	0.0211269991	0.0132813515	0.1466428279	0.060904264	0.0751572827	-0.0412961139	-0.1240930122	0.0237117247	0.0594660733	0.1623769723	-0.0520303224	-0.0415354503	-0.0443945028	0.0522318907	-0.0707868767	0.0091425968	-0.0120654784	0.1413278448	0.0197306966	0.0081829367	0.0609381184	0.141461865	-0.0886016052	0.1128354145	0.1144017065	0.1112164334	0.105973176	0.0	0.00396207	1.5697998684899998e-05	0.0	0.0163109	-4.699999999999843e-06	0.00026604545881	2.2089999999998525e-11	-0.0249539	0.0310437999999999	0.00062269712521	0.0009637175184399	-7.59343e-05	8.36137e-05	6.991250827689999e-09	5.76601791649e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2615.566735083833	1.924885107942828	6841189.345677102	3.705182678780072	3226.159113345023	19.52627234519105	381.27531169857264	10408102.624619143	2838.2308478791765	-1.3071147432542602	8055554.345852949	1.708548952032651	2863.8975794545527	2482.43840630757	1.032415	16.271055	0.05797891979	0.0337157	0.0768734844	0.0372326232	-0.0500290379	-0.0536173144	-0.0444517559	-0.0417306741	0.1241813316	0.0002848911	-0.0407836794	-0.0845510014	0.0650075319	-0.0016380539	-0.0086916285	0.0353015989	-0.0256020058	-0.0456319012	0.0794700869	0.0730508871	0.0068400166	0.0216751141	0.05456745	0.2363385281	0.0276474054	0.0730667712	0.0347385101	-0.1125184247	0.081924534	-0.0559342717	0.040354876	0.0345560216	-0.0370812153	0.0035680659	-0.0875638309	-0.0349848833	-0.0096702161	0.0049381804	0.14770734	0.0495903839	-0.0281686336	-0.044287119	-0.0381283474	-0.1180234985	-0.087802085	-0.0634003851	-0.0582963638	-0.0570644544	0.0550687278	0.0478716796	0.1651075135	0.0468496188	-0.0581539052	-0.1032699661	0.0992038602	-0.0025287022	0.0275359075	0.05204261	-0.0689830091	-0.0042858494	-0.037412534	-0.1057665942	-0.0711717138	-0.0250014705	-0.062884091	-0.0081849038	-0.1056782457	-0.0617338301	-0.0721362119	-0.0913436476	0.0275455752	-0.2236652086	-0.0659352541	-0.0607810529	0.0228449223	-0.1036145093	0.0341509583	-0.0581052655	-0.0327848046	0.1150055257	0.011400185	-0.1118141517	-0.0556605704	-0.0060638496	-0.0276020232	0.0709325513	0.0706322302	-0.0815153692	-0.1132432017	0.0727367507	0.0289896888	0.0041270161	0.0087065585	-0.076463859	-0.0941531116	-0.104975783	0.038552773	0.001996769	-0.081863564	0.0606795574	0.0399611849	-0.0610669273	-0.0571152636	-0.0856812022	0.0152329407	0.0051946276	0.0295760307	-0.0487587383	0.1319111088	-0.0483846526	-0.0287369725	-0.1811228687	-0.0024222693	0.0102924038	0.1617429115	0.0599268731	0.0892489762	0.0814579473	0.1362651023	0.0031364225	0.0461266822	0.1140484259	0.1098185471	0.1028845713	-3.54979e-06	-3.54979e-06	1.26010090441e-11	1.26010090441e-11	-0.00525385	-0.02156475	2.76029398225e-05	0.0004650384425625	-0.0482354	-0.0232814999999999	0.00232665381316	0.0005420282422499	0.000105916	0.0001818503	3.306953161009e-08	1.1218199056e-08	-8.07321e-05	-8.07321e-05	6.517671970410001e-09	6.517671970410001e-09	0.0	0.0	0.0	0.0	0.0	0.0
2613.8491670590297	-1.7175680248033132	6832207.468135184	2.9500399198267546	3215.798221565067	-10.360891779956091	107.3480784759617	10341358.201821046	2837.8721985293714	-0.3586493498050913	8053518.615185928	0.1286293561156147	2862.5382841572346	2439.490434942029	1.115969	17.587881	0.04061508994	0.037568	0.0833954267	0.0400329102	0.1216632359	-0.0335738417	0.2010122469	-0.082627999	0.0025735124	-0.1224860796	-0.0268851155	-0.0921280469	0.0201952108	0.050130625	-0.0550420996	-0.0034511892	-0.0832811293	0.1045093335	-0.0453476442	0.1316496426	-0.112180857	0.0066422033	0.048992791	0.0264220881	0.0238848353	0.0294725479	0.0272334076	-0.0753967802	-0.0763187427	0.0398253979	0.0367505897	0.0757518576	0.0212308765	0.0834855618	0.026231936	-0.0664895468	0.1009593308	-0.0239344488	0.0458379398	0.0150762498	0.010493343	-0.1336114375	0.03281644	0.1146561305	-0.0319268424	-0.0169768992	-0.052222033	0.0827610529	0.1540650486	0.1151313534	-0.0822355636	0.0563595418	-0.0178475088	0.1998308118	0.0381671945	-0.1077528034	0.0633237745	-0.0368593376	-0.035671531	-0.0630945945	0.1369946864	-0.0492088797	-0.0815168063	-0.0170711225	0.0581312888	-0.0018989696	-0.0098946996	-0.0401106914	-0.0245733037	-0.0140994119	0.0085652531	-0.0534464323	-0.0683904715	0.0453005934	-0.1249419409	0.1219317905	0.0257455492	0.0172488238	-0.1192589641	0.0329306646	0.0592966722	-0.1441432716	-0.0150372267	0.0212270742	-0.0019036809	-0.0395486938	-0.0921339641	-0.041376968	0.02837103	0.0476159096	-0.149156242	0.1078298976	-0.06247898	-0.0272347402	0.1590841534	-0.0760699309	0.0453267394	0.0386178826	-0.1727584197	0.0148044144	-0.0840831364	-0.0147714584	0.0523773698	-0.0575079127	-0.0325602275	-0.0445177648	0.0087908478	0.0225025196	-0.0058768257	-0.0278299782	-0.0405807674	-0.2084321014	0.0837906208	-0.1413999567	-0.1789378537	-0.0559475501	0.0257670671	0.1072136295	-0.0440599395	0.0434891906	0.0913055282	0.1136451198	0.1082280018	0.0993899282	-8.72973e-06	-5.179939999999999e-06	2.6831778403599982e-11	7.620818587289999e-11	-0.00390492	0.00134893	1.52484002064e-05	1.8196121449e-06	-0.0856624	-0.037427	0.00733804677376	0.001400780329	9.29253e-05	-1.299069999999999e-05	1.6875828648999975e-10	8.635111380090001e-09	-0.000104421	-2.368889999999999e-05	1.0903745241e-08	5.611639832099995e-10	0.0	0.0	0.0	0.0	0.0	0.0
2616.042501256093	2.19333419706345	6843678.368378236	4.810714900007969	3224.492792559143	8.694570994076003	75.59556477102777	10397353.769265858	2840.145314489931	2.273115960559608	8066425.407419109	5.167056170150827	2865.771436633398	2461.845692346631	1.272489	20.054665	0.064439694400848	0.0377516	-0.0582784207	0.1362901942	-0.0155010231	-0.0521383271	-0.0122622215	-0.0199453526	0.0273914903	0.0432686078	-0.0356090219	0.1746117012	0.1331347983	-0.1080289393	-0.0452777467	0.026228669	0.0894308395	0.0070852363	-0.1004586321	0.065311981	-0.0480556194	0.0027524604	-0.1514940242	-0.1328978682	-0.0656548452	0.0411110971	-0.1100590275	-0.0368064611	0.0348210704	-0.1791768724	-0.0606979525	-0.0004836369	0.0818044177	-0.0426848387	-0.0237564333	0.0692712522	-0.0064276328	-0.0187066539	0.0639924565	-0.0170158909	-0.0412960551	0.0234572766	0.0311767787	-0.0349065262	0.0973357429	0.0642893972	-0.0297620766	0.1015968367	0.1373180515	-0.0263510269	-0.0684989572	0.0505214294	0.0714987513	-0.0095866247	0.0560629691	-0.0182265823	0.0408532153	-0.0050979571	0.1067369634	0.0269289645	0.031530709	0.0318654486	-0.0429586684	0.1471366576	0.0850232493	-0.0949075438	-0.0195504718	0.0095057523	0.001900698	0.1635602121	-0.0645621225	-0.1507898974	0.0256791321	-0.0159713738	0.0522422848	0.0104001313	-0.1436237299	-0.0051568262	0.0925624849	0.0483577308	0.1366025354	-0.0099916595	0.0439264625	0.0693014648	0.0540760164	0.0028452605	-0.0840198615	0.0995790283	0.0310927275	0.0594024633	0.0856122541	0.0233123204	0.0130124482	-0.1300787347	-0.0402641809	0.105597875	-0.0881537371	0.0724331873	0.054913981	0.0602390387	-0.1069710591	0.1091695438	0.0983336327	-0.05832756	0.1169637811	0.0426676159	0.1016788145	-0.1719826283	0.1001447522	0.1065988878	0.0391145018	-0.0427516006	0.0465982945	-0.0646695501	0.0974382197	-0.0142783122	-0.066144664	-0.0992349132	0.060687926	-0.0672712412	-0.1070607484	0.1131919653	0.1064475877	0.0955030384	-3.2915199999999996e-10	8.729400848e-06	7.62024391650631e-11	1.0834103910399998e-19	0.00667653	0.01058145	4.45760528409e-05	0.0001119670841024	-0.0655688	0.0200936	0.0042992675334399	0.00040375276096	-0.000477772	-0.0005706973	3.2569540822729e-07	2.28266083984e-07	-0.0	0.000104421	0.0	1.0903745241e-08	0.0	0.0	0.0	0.0	0.0	0.0
