global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2617.3107739683805	n/a	6850315.687530963	n/a	3835.833755720442	n/a	n/a	14713620.60152439	2774.37870888412	n/a	7697177.220309516	n/a	3050.770580005015	2390.352670193909	n/a	n/a	n/a	n/a	-0.0430409937	0.0170582729	-0.1254414013	0.2229367688	-0.0257214135	0.1040196521	-0.0027691837	0.0528917483	-0.069604861	0.0580730125	-0.0283991406	0.1728845433	0.1181685271	-0.1490133575	0.0894235978	-0.0030442942	0.0855100924	-0.0402818555	0.0690787375	-0.1703561677	0.0086226719	-0.121699219	0.0012725445	-0.0956852768	0.1315157813	-0.0069585496	0.0746540781	-0.0056549794	0.025854129	0.0546989498	-0.0833356594	0.015380638	-0.0787585542	0.0688177074	-0.0682994101	0.0028401342	-0.0326604115	0.0713098672	-0.0380494406	0.0591305158	-0.0104542157	0.0728141291	-0.043085101	0.0149796908	-0.0383946032	-0.0028557538	-0.1516450147	0.1106506644	-0.1312098215	0.0391054274	0.0154182038	-0.0665629691	-0.0039950923	0.0443721021	0.1046381033	-0.1254559683	0.068050374	-0.1023606627	0.0010711798	-0.123113399	0.0354616512	-0.0578965353	0.0986126057	-0.2546816822	0.0313232659	-0.0072923926	0.0510604305	-0.0605951161	0.0171341723	-0.1277673821	0.1093162646	-0.1045162598	0.0355177655	-0.1158900722	0.0033015363	-0.0976480937	0.0272498396	-0.0517148797	0.0445233132	-0.0653646268	0.0502265467	-0.015124823	0.042906292	-0.028849827	0.0671870817	-0.0588383384	5.56419e-05	0.0481762994	0.1653443083	-0.1675331462	0.049120936	-0.07902779	0.0028121404	-0.0354915823	0.0632539204	-0.2801769729	0.0582231511	-0.0604882886	0.0831356575	-0.0346590861	0.1211307479	-0.0706177561	0.10428959	-0.0253626187	0.0390646642	-0.1316747302	0.0934208837	-0.0013505932	-0.0328662186	0.0185943817	-0.0276688598	0.1015137744	0.1154637225	0.1154447293	0.1154130763	5.9714e-05	n/a	3.565761796e-09	n/a	-0.00993009	n/a	n/a	9.860668740810002e-05	-0.0812583	n/a	n/a	0.00660291131889	0.00104777	n/a	1.0978219728999998e-06	n/a	0.0007648089999999	n/a	n/a	5.84932806480847e-07	0.0	n/a	0.0	n/a
2623.877226599	6.566452630619551	6884731.700264861	43.11830015017043	3824.001678974829	-11.832076745612994	139.9980401140758	14622988.84080231	2774.7000859610057	0.3213770768857102	7698960.567032012	0.1032832255476037	3045.1209308235384	2320.835461431377	1.153987	23.643185	0.0471495218	0.0281991	0.1156482874	-0.0321577805	-0.1305624916	-0.079908868	0.1696055446	0.1155299272	0.0501118932	-0.1134994974	0.0615255382	-0.017467627	-0.0082398629	0.0884813246	0.0506812799	0.098371875	0.0474100982	-0.0309394988	0.0658870966	-0.0775938898	-0.0549871658	-0.1007315393	-0.0296588986	-0.0537760425	-0.0292092881	-0.1174162641	0.1265688105	0.0029872023	-0.0186933599	-0.0936434948	-0.0782591395	0.1487018482	0.1604348628	-0.1100910909	-0.0207671827	-0.0562820485	0.0902005616	0.1229941414	-0.0619376001	-0.1071358652	-0.0863319494	-0.0052601514	0.1366449479	-0.147377949	0.0463398162	0.080073908	0.0675434082	0.073563694	-0.0287125952	0.0387786632	0.0396257991	0.041422906	-0.0484652666	-0.0380752011	0.105372327	0.1010820206	0.0105469935	-0.1056832608	0.0476075601	-0.1200862219	0.144541834	0.0876668508	0.0414819936	0.0301129607	0.030915449	-0.0561591933	-0.0241519429	0.0556297767	0.0674857395	-0.0150406514	-0.016558439	0.0423586553	0.064425928	0.0564311094	-0.0043862137	0.0839055213	0.0268291652	0.1345843066	-0.1408044629	0.0779578453	0.0133068518	0.198126489	0.0417646761	-0.1828602558	0.0126068199	0.0043444531	0.0648838729	-0.008990478	0.0571276895	-0.0354386049	0.0814962033	-0.0220684198	0.0826800261	-0.0711516749	-0.0946999789	-0.050652051	-0.0791467042	-0.2486383288	0.1293438052	-0.1170108031	-0.092974994	-0.1813155793	-0.020221537	-0.0550715891	0.0918916085	-0.2282475755	-0.0260661954	0.083815111	-0.0124479019	-0.094849358	-0.0905653109	0.0050420952	-0.0152896961	0.1302462557	0.1154130763	0.1152422001	0.1149575937	4.76522e-05	-1.20618e-05	2.27073216484e-09	1.4548701924000002e-10	-0.0162482	-0.00631811	3.99185139721e-05	0.00026400400324	-0.0565662	0.0246921	0.00060969980241	0.0031997349824399	0.000815134	-0.0002326359999999	6.64443437956e-07	5.4119508495999974e-08	0.0006749	-8.990899999990003e-05	8.083628280982025e-09	4.5549001e-07	0.0	0.0	0.0	0.0
2630.1088390128666	6.2316124138665145	6917472.505053609	38.83299327665525	3830.0607748313855	6.0590958565567234	36.71264259894286	14669365.538901994	2775.0308678854594	0.3307819244537313	7700796.317717127	0.109416681545314	3044.687118755085	2393.797793168105	1.16758	23.921682	0.0798348522	0.0369099	-0.0231338177	0.0722483923	0.0799519756	0.126059186	0.1491633096	0.0260335967	-0.0299416342	0.0640356143	0.0811338325	-0.1833800387	-0.1398897647	0.0296537717	-0.0702197019	-0.0586287487	0.0375107527	-0.0265249654	0.0083246157	-0.0772911915	-0.0167557147	-0.0123229261	-0.0875533542	0.0059834818	-0.1808511628	-0.0672249068	0.0288163343	-0.0780334326	-0.0738442272	-0.0220341214	0.0517512551	0.0663127632	0.0993740166	-0.1297288777	0.0011751937	-0.1066758739	-0.0022730357	0.0083119521	0.1623770213	-0.0363681452	-0.0627613685	0.1617521632	0.0094365635	-0.0172166248	0.0058734124	-0.052866681	-0.0437202303	0.1097858001	0.0224346726	0.1862633837	-0.0742939031	0.1795755668	0.0045157895	-0.1283107052	-0.0789299033	0.1293528264	-0.0202613171	-0.0896731373	0.0038252952	0.0363667684	-0.0126219197	0.1091003048	0.0289705198	0.0514872495	-0.0638830306	-0.1106809486	0.2315706676	0.107695619	0.0206707802	-0.1022805879	-0.0596726024	-0.0191023185	0.0872544114	0.0272845114	0.1514423038	-0.0117409825	0.0397990266	0.0249872312	-0.0303269955	-0.0787756333	0.0244678373	0.1290100739	-0.1543989376	-0.0434931255	-0.0041053283	-0.0222317219	-0.0337585674	-0.1742370236	0.007226087	-0.0850092095	0.1059262726	-0.1653815189	0.0850654089	-0.1005816872	0.1048082357	0.1594700022	0.0003195298	-0.1838616162	0.0590551663	-0.031935815	-0.0386973328	0.009338162	-0.0083499759	-0.04654685	0.0739109037	-0.0018239736	-0.1568846752	0.1441179065	0.0390959369	-0.0967702124	0.0950596306	-0.1790311115	0.136656052	0.0562433767	0.1153118061	0.1148374968	0.1140484259	-0.0126363	-0.0126839522	0.00015967607769	0.0001608826434118	-0.027536	-0.0112878	0.00012741442884	0.000758231296	-0.0853571	-0.0287909	0.00082891592281	0.00728583452041	0.000984154	0.00016902	9.685590957160002e-07	2.8567760400000028e-08	0.000499186	-0.000175714	3.0875409796e-08	2.49186662596e-07	0.00019671	0.00019671	3.86948241e-08	3.86948241e-08
2628.1006653210425	-2.0081736918241404	6906913.1070609065	4.032761576534598	3832.177318406625	2.116543575239575	4.479756705887923	14685582.999710193	2777.006288939579	1.975421054119579	7711763.928809972	3.902288341058908	3046.610991176245	2386.815559188972	1.107976	22.7005	0.09217097	0.0492242	-0.0408938536	0.0101759092	-0.0363232826	-0.0899931225	-0.0748075161	0.0229347558	-0.0590719466	0.1223782261	0.0793514705	0.0306906625	0.0471023604	0.0369296843	-0.0705661056	-0.0346772543	0.1614045212	-0.0132713916	0.0192413668	-0.0794523371	0.1189968276	-0.0504190315	-0.0164422942	-0.048187307	0.0004496376	-0.2324765067	-0.0065834638	-0.0314702039	0.1413925556	0.0257716001	0.0005770549	0.0111816209	-0.1119705644	-0.0167148857	-0.0079778761	-0.1534705137	-0.0249166952	-0.0833326006	-0.0644212619	0.0654846588	0.0452124656	0.0434161612	-0.1790339089	-0.01056351	0.0562796472	-0.0406731769	-0.0279993772	-0.0437531749	-0.0046750929	-0.0287013553	0.0552950452	-0.0145501514	0.0653542988	0.0173165102	0.0291987135	-0.0322498023	-0.101497569	-0.0990100147	0.1008456259	0.0592318065	0.1086151655	-0.0127496062	0.0284027417	-0.0694915305	-0.107387382	-0.0802565099	0.0299658711	0.0079734044	0.1002085319	0.0058789636	-0.0771633179	0.0362522762	-0.1428232298	-0.1028509221	0.1209503034	-0.0218406602	0.0243550029	-0.0557295797	0.1833347656	-0.0317721462	0.071262733	0.1441880052	0.0822120351	0.040690122	0.0422317198	-0.1051088124	-0.1052759716	0.0090485598	-0.0656852859	-0.0085085026	0.1242584724	-0.1145727624	0.077687546	-0.0193702719	-0.1207550896	-0.0123659574	-0.0476920196	-0.138650126	0.0988583946	-0.0111740315	0.0996139393	0.0044368942	-0.0169500159	0.0927406587	-0.1782536482	-0.1126859053	0.0207765439	-0.0184559991	0.151511911	0.0452375366	0.0117406095	-0.1065430422	0.1039268665	0.0852837129	0.1151599564	0.1142313295	0.112689161	-0.00670978	0.0059265199999999	4.502114764840001e-05	3.512363931039999e-05	-0.0218592	0.0056768	3.222605824000003e-05	0.0004778246246399	-0.123512	-0.0381548999999999	0.0014557963940099	0.0152552141439999	0.000470963	-0.000513191	2.2180614736900005e-07	2.633650024810001e-07	0.000360832	-0.0001383539999999	1.9141829316e-08	1.30199732224e-07	-2.6469800000000003e-23	-0.00019671	7.006503120400002e-46	3.86948241e-08
2635.700794509184	7.600129188141636	6946918.678176344	57.76196367644245	3831.906820424992	-0.2704979816330706	0.073169158067565	14683509.880419573	2781.666928329251	4.660639389671815	7737670.90016069	21.721559520560465	3047.5395602367453	2406.0096470669714	1.033376	21.172087	0.10306422	0.0529813	0.0473792739	0.0554088906	0.1842352888	-0.0579812718	-0.0143086595	0.0702344825	-0.0420429344	-0.0023877655	0.009520389	-0.1048111856	-0.094969834	0.0090902596	-0.0173854965	0.0039857505	-0.0189700382	0.0480140415	-0.0544877267	-0.1385183722	0.0243187428	-0.0929073954	-0.0454578275	0.0346749679	0.0206822391	0.1023106267	0.0034676146	-0.1277778752	-0.0445964124	-0.0408505036	0.047685697	0.1212443814	-0.1075775275	0.0465284665	0.0959182269	-0.0232264225	0.0623014912	0.0614130454	0.0895131608	0.0545276459	-0.0596653024	-0.0686197284	-0.1145095344	0.0925138154	0.0251632689	-0.0108841604	-0.0552133654	0.1251627545	-0.0822897357	-0.0131234732	0.0772912141	-0.0494751989	-0.078373707	-0.004969414	-0.0122159014	-0.0544821719	0.0189997225	-0.1379060262	-0.0291170574	-0.0230762632	-0.035812498	0.0710489664	-0.0055356638	-0.0609645543	0.0043148006	0.0214515029	0.1143813622	0.00758897	-0.062582126	-0.1601942765	0.0129084562	-0.0490864008	-0.1639192625	0.1025591189	-0.0642075408	0.046306872	-0.0597895981	-0.0304255123	0.0465064643	0.0369362474	-0.0523948494	-0.1266177232	0.1534441691	0.0240188679	-0.003072187	0.0188702517	0.0352419853	0.0202919469	0.0807396808	0.0263278465	0.0510196429	-0.0050441229	0.1082868717	-0.11410763	-0.0646396751	0.1283161699	-0.0603031957	0.0073436061	0.0837179711	0.0136789816	-0.0150336704	-0.0452307253	-0.0605017848	-0.0389036991	-0.1845421	0.009758194	0.0357306022	0.0718826588	-0.0285136569	0.0807923936	-0.1049923054	-0.0060945838	-0.1593447225	-0.1365432419	0.1149575937	0.1134247617	0.1108851636	-0.0247651	-0.01805532	0.00061331017801	0.0003259945803024	-0.0117067	0.0101524999999999	0.0001030732562499	0.00013704682489	-0.0877132999999999	0.0357987000000001	0.00128154692169	0.0076936229968899	-0.000197987	-0.00066895	3.9198852169e-08	4.4749410250000005e-07	0.000473036	0.0001122039999999	1.2589737615999994e-08	2.23763057296e-07	0.0	2.6469800000000003e-23	0.0	7.006503120400002e-46
2622.8305075424605	-12.870286966723596	6879239.871295441	165.6442866058153	3841.352444933954	9.445624508961828	89.21982236430037	14755988.606200064	2779.446578173475	-2.220350155776032	7725323.280920238	4.929954814254649	3050.167780728652	2440.7136962875147	1.074768	22.020128	0.0724405499999999	0.037451	-0.1234632849	0.0145531706	0.0823817969	0.1716501577	0.0858886199	0.0686805794	-0.0730136739	0.0998655928	-0.0298330713	-0.044276256	0.006912394	0.1425603768	0.0555798453	0.0024131305	-0.0173836569	-0.055120665	-0.1366670431	-0.1050278803	0.102042743	-0.0328010008	0.0176008895	-0.0143157859	-0.0409444761	0.0612404293	0.1636617656	-0.0947432495	0.0595467606	-0.115827872	0.0160064798	-0.0987557007	-0.1439546651	0.0132138591	0.0666336276	0.1843917837	0.0336276549	0.0577576943	0.0258501447	0.07421177	0.0504934453	0.0306064301	-0.0442388115	0.0134914541	-0.0458576227	-0.1184930049	-0.0537017497	-0.1079712678	-0.0130920019	-0.0234789632	0.1224431168	-0.0216242247	-0.0889798888	0.0191208598	0.0729988406	0.0061617454	0.0410037453	-0.1358530415	0.0252780785	0.0589195953	-0.0634928807	-0.0790282724	0.0507272363	-0.0123289162	0.0133962351	-0.1250575131	0.0770259939	-0.0137365392	-0.0520433777	-0.1696958187	0.1133613389	0.066988583	-0.0632910843	0.1117275481	-0.1222914579	0.1247416247	0.10018964	-0.09083157	0.0071015656	0.0038749127	-0.0336051921	-0.1204828367	-0.0283163083	0.1407596248	0.0583820815	0.0261272753	-0.1300771815	0.0436702543	-0.0957785795	0.04350906	0.0214710918	-0.1115016567	0.0923707348	0.0049738427	0.1366608894	0.1442077561	0.0712066185	-0.04748336	0.0722923444	-0.061892457	-0.0061746503	-0.0062563068	0.0107186616	-0.0682510507	-0.0220466566	0.1609958706	-0.0500131157	-0.057362137	0.1414124171	0.029601192	-0.0491964402	-0.1873516774	-0.04852346	-0.0807950974	0.1147048067	0.1124192083	0.108643553	-0.0247676	-2.4999999999990308e-06	0.00061343400976	6.249999999995154e-12	-0.0188707	-0.007164	5.1322896000000005e-05	0.00035610331849	-0.05888	0.0288332999999998	0.0008313591888899	0.0034668544	0.000171227	0.000369214	2.9318685529000006e-08	1.36318977796e-07	0.000222134	-0.000250902	6.295181360400002e-08	4.9343513956e-08	0.000108699	0.000108699	1.1815472601e-08	1.1815472601e-08
2617.2148240123142	-5.615683530146271	6849813.435029809	31.53590151075608	3823.8687872648975	-17.483657669056356	305.67828548875315	14621972.502218718	2770.5000153922224	-8.946562781252396	7675670.335288305	80.04098559889061	3038.369891867547	2370.410043000282	1.022255	20.944235	0.06014422	0.0334377	0.0253076781	0.0601677642	-0.0205199159	0.0687863193	-0.0417486069	0.043743125	-0.0942581485	-0.0066236055	-0.0494592157	0.1124834072	0.0325823664	0.0453567726	-0.0278818815	-0.1705446824	0.0001137924	0.0336041654	0.0689664691	-0.027680595	-0.0296680021	-0.0512303297	-0.0862416872	-0.0209380895	0.0182298581	0.0260794922	-0.0107014585	0.0318342551	0.0004044129	-0.0823504584	0.120863592	0.0403409831	-0.0507236672	-0.0584096386	-0.055700086	0.1221881922	0.1214254777	-0.0783644486	-0.0552363447	0.0610832964	-0.017056096	-0.1389863955	-0.0090386242	-0.1113791115	0.01143115	0.1257959642	0.0886109501	-0.0820762922	-0.0529450182	-0.0235229583	-0.0194287438	-0.0338553896	0.0184166967	0.0032107626	0.06665479	0.0718522498	-0.0045211093	-0.0363093563	-0.031375809	-0.0760492035	-0.0723952102	-0.0268515661	-0.0808451504	-0.0442970432	0.010722287	-0.1050531744	0.0345287468	0.0185806999	-0.0441536521	0.0184531594	-0.0824273937	-0.1680947973	0.0099324994	-0.0413991396	-0.0512184026	0.0086303458	0.0534500321	-0.0153444203	-0.0506085198	0.146802486	0.0794574935	0.0178241074	0.0979869391	0.1069859716	-0.0425255219	0.0287427297	0.0711900513	0.1164537913	-0.1382173012	0.0347105706	0.0748139302	-0.0200386366	-0.0352135928	0.0049703067	-0.0146715526	0.0447445143	-0.0467883526	-0.099956543	0.0025103576	-0.0717276947	0.0766928343	0.0590517896	0.1699206712	0.0114457826	-0.1322103283	0.0464888917	-0.1228691667	-0.0687524768	-0.0290473139	-0.0185273187	-0.0883831409	-0.0236309448	0.1409547301	-0.0156592468	0.1144017065	0.1112164334	0.105973176	0.00428336	0.02905096	1.83471728896e-05	0.0008439582769216	-0.0274269	-0.0085562	7.320855843999999e-05	0.00075223484361	-0.051744	0.007136	5.092249600000005e-05	0.0026774415359999	0.000143103	-2.8124000000000004e-05	2.0478468609e-08	7.909593760000001e-10	5.09358e-05	-0.0001711982	2.930882368324e-08	2.59445572164e-09	0.0	-0.000108699	0.0	1.1815472601e-08
2635.3944600841933	18.17963607187903	6945303.960242457	330.49916770596525	3823.6722489710537	-0.1965382938437869	0.0386273009470267	14620469.467551356	2777.9250081919813	7.424992799758911	7716867.3511384195	55.13051807647168	3042.2706016819766	2348.4298632130044	1.07458	22.016273	0.0420144	0.0295433	0.1179881685	-0.0016171511	0.017078025	-0.1838129653	-0.0487370948	0.0951922059	-0.0042131186	-0.0893431064	0.0671749198	-0.0500636823	-0.1259490905	-0.0300868441	-0.0157929851	-0.0178299156	0.0462659394	0.0596654409	-0.065661278	-0.1445621418	-0.1391209892	-0.0760413941	-0.0128553771	0.0437500951	0.0590882903	-0.097697837	-0.0861947612	-0.0568024247	-0.1035878472	0.0564200375	0.0640015549	0.2387168896	-0.1426911217	0.0142514242	0.0472122724	0.0912552721	-0.0722244758	0.0356599736	-0.0623460472	-0.0185417579	-0.0318688185	-0.0571242695	0.0849958657	-0.0481018138	0.0246365661	0.0403179133	0.0158438678	0.0752229579	-0.0177180218	-0.1427867277	0.0585812023	-0.070895932	-0.0270679591	-0.0156214122	-0.0661879781	-0.091805092	0.1013793449	-0.1024006864	-0.0978080385	-0.100710597	0.1209595306	0.1544958887	0.0076935373	-0.064554194	-0.0221855393	0.0581735692	0.0933670736	-0.0698277656	0.0326369021	-0.0106938136	0.0030203774	-0.0670405828	-0.0570493069	-0.0647341075	0.0859735443	0.1200276125	0.0690744616	-0.1563917293	-0.0364048367	0.0999040234	-0.0065528214	-0.1062672498	0.0669456209	-0.0836948429	-0.072220141	0.0765020066	0.1022460791	0.0174071775	0.1010611996	0.1608707874	0.003144686	0.0790228803	0.0269095742	-0.0022478811	-0.1470971628	-0.06656137	-0.0687565232	-0.0440177093	-0.0394683124	-0.0342906801	-0.0155309941	-0.0577051472	-0.0962256947	0.0413220859	-0.1529816105	0.1076715109	-0.17428811	0.0887046635	-0.0024674645	0.0006846724	-0.013201828	-0.0907893597	0.0269245352	-0.0283167485	0.1140484259	0.1098185471	0.1028845713	-0.00182403	-0.00610739	3.3270854409e-06	3.73002126121e-05	-0.0273769	5.000000000000143e-05	2.500000000000143e-09	0.00074949465361	-0.0465199	0.0052240999999999	2.729122080999995e-05	0.00216410109601	-0.000415685	-0.000558788	1.72794019225e-07	3.12244028944e-07	0.000104806	5.38702e-05	2.9019984480399997e-09	1.0984297636e-08	0.0	0.0	0.0	0.0
2635.868167336432	0.4737072522389098	6947800.995577522	0.2243985608237381	3838.0469478119935	14.3746988409398	206.631966767716	14730604.37360896	2778.203122970056	0.2781147780747233	7718412.592480572	0.0773478297835525	3043.5624932394826	2461.980762188205	1.183278	24.243309	0.07431507	0.0369532	-0.1998949758	0.0061258984	0.0610925689	0.007585511	0.0003758166	0.0620434973	-0.0731833262	0.0794559902	-0.0327805994	-0.011625517	-0.0975579266	-0.0433209526	0.1033304432	0.0642997522	0.0128070576	-0.0303622497	0.0336612402	-0.1006168023	0.0136723328	0.0168269595	-0.0559479812	-0.0257972367	-0.1137208125	0.0024626434	-0.0441325063	0.1077565065	0.0157165146	-0.0530015333	-0.0611819248	-0.114947401	-0.0051208832	-0.0435288518	0.0170225163	0.0724236194	-0.0488794382	0.0116249418	-0.0181561768	-0.0475860794	0.0557921506	0.1810965549	0.1206778264	0.0457254893	0.0460444592	0.0010331817	-0.0805919067	0.0183268354	0.1087696504	-0.0991353943	0.030457188	-0.002777093	0.1004548081	0.0178591932	0.100846293	-0.0117483746	-0.1145561288	-0.0739530798	-0.0942197644	0.0781810508	-0.1276438865	0.0210923087	0.0467393679	0.0355962565	-0.0406948165	-0.0750077776	-0.1505556373	-0.004614887	0.032984193	-0.0660794342	0.0280780676	0.0634553193	0.0469287358	0.0231558463	0.0170971245	0.0863041403	0.0873310312	0.0503770558	0.0214683018	-0.0578701977	-0.0004464525	-0.0205348163	-0.1089830895	-0.0163471987	-0.1307561748	0.0732354616	-0.015492058	-0.0207007937	0.0972336779	-0.0560833949	-0.0248252048	-0.1218514474	0.0540950079	-0.007410384	0.0986598358	-7.6878e-06	0.0864111282	0.0634825612	-0.0175847354	0.1339601848	0.0598130879	-0.0695951101	-0.0398531667	-0.002758354	-0.1371000052	0.0966939158	-0.0579499845	0.0750131623	-0.0401244195	-0.0701319567	0.064196074	-0.07703088	-0.028947756	-0.0087929322	0.1136451198	0.1082280018	0.0993899282	-0.0169304	-0.01510637	0.00028663844416	0.0002282024145769	-0.0102451	0.0171318	0.0002934985712399	0.00010496207401	-0.0427852	0.0037347	1.3947984090000004e-05	0.00183057333904	5.7591e-05	0.000473276	3.316723281e-09	2.2399017217600002e-07	-0.000188762	-0.000293568	8.6182170624e-08	3.5631092644e-08	0.0	0.0	0.0	0.0
2625.925785465867	-9.942381870564986	6895486.230774531	98.85095726013932	3836.116040106503	-1.9309077054904265	3.728404567122304	14715786.273162398	2776.324303135953	-1.8788198341030693	7707976.6361833345	3.529963969019085	3048.211206153368	2402.496979608072	1.086564	22.261812	0.031270075	0.0189126	-0.0092002091	-0.0877857153	-0.0287396818	-0.0433950476	-0.0757650901	0.0709287367	-0.0647218762	0.0169171702	-0.0881722934	-0.0701531521	0.2070967499	0.1005954368	0.0024510201	-0.0222794367	0.0845386335	-0.0625536836	-0.026210373	-0.076241913	0.0843524195	0.0618304422	-0.1407540953	-0.0268834935	-0.0086286861	-0.0002933228	0.009117865	-0.0120911007	0.0798833827	0.1484945707	-0.1454656059	0.1469050996	-0.05391569	-0.0111113535	-0.008368612	-0.0309539692	0.0012696805	0.0255782833	0.08277567	0.0608670009	-0.0045147751	-0.0028220056	-0.0953300801	0.0852467639	-0.0122941421	-0.0076776726	0.0191940431	0.056955004	-0.1418577392	-0.0047889266	-0.0040534812	-0.0007283929	0.0251802969	-0.0200135767	-0.0525737487	-0.0921916888	0.0800224239	-0.1119820959	0.0529760949	0.0415762026	-0.0061308042	0.0218059301	-0.0923333892	0.1162339973	0.0394133846	-0.0672261809	0.0268548027	-0.0594475315	0.0104473395	0.1146394035	0.0311921142	0.0200069945	-0.0850075062	-0.037327027	0.0652243001	0.0379699092	-0.0550320365	-0.0340677249	-0.0134503099	-0.0302812764	0.0341744237	-0.0472280855	0.1494675247	-0.0351638652	0.0253244739	-0.0735462787	0.0032127025	0.0494558741	-0.0914467371	-0.0027626158	0.0289156094	-0.0384381078	-0.1163973458	0.0597916295	-0.0687535877	-0.0492986276	0.0018345835	0.0619032222	0.0419550235	0.0463889558	0.0584844919	-0.1216274604	0.0625641991	0.0444876478	-0.1327579435	-0.0342142019	0.0633379271	0.048151151	0.0615631177	-0.0679815925	0.0395550514	0.0553963078	-0.195752724	-0.0934287627	0.1131919653	0.1064475877	0.0955030384	-0.0171673	-0.0002368999999999	0.00029471618929	5.6121609999999166e-08	-0.0102528	-7.699999999999374e-06	5.928999999999034e-11	0.0001051199078399	-0.0258719	0.0169133	0.00028605971689	0.00066935520961	2.50405e-05	-3.25505e-05	6.270266402499998e-10	1.05953505025e-09	-0.000307885	-0.0001191229999999	1.4190289128999994e-08	9.4793173225e-08	-0.00013057	-0.00013057	1.70485249e-08	1.70485249e-08
