global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2733.9657940114635	n/a	n/a	7474568.962824732	3430.067114560561	n/a	n/a	11765360.410389813	2863.5974726949803	n/a	n/a	8200190.485625078	2906.237308422458	2464.9592541367338	n/a	n/a	n/a	n/a	-0.0733382534	-0.0893445174	0.061863971	-0.0846999031	0.0612202582	0.0467247975	0.0029199519	-0.0583976789	0.1337509698	-0.0844466137	0.1672382853	-0.0334597008	0.0371223095	-0.0817801234	-0.129324302	0.1181864384	-0.046911664	0.1130244387	-0.0587884628	0.0691654011	-0.0411964529	0.0171581671	-0.0042215971	0.0229581451	-0.0245885636	0.0246665209	-0.1723900297	0.0599381224	-0.0347443352	0.1147190274	-0.0287353298	0.0538605742	-0.0481601913	0.0334513238	-0.0072287697	0.0310623623	-0.1485887512	0.1054758514	0.047013815	-0.006177911	-0.0273524609	0.0263788	0.0967453809	-0.0755656246	-0.0985446759	0.1315625698	0.0529877297	0.0752709332	0.0661944007	-0.0789673696	0.0363787458	-0.1167993399	0.0939993333	0.1380033615	-0.0845255642	0.1066471879	-0.1377562253	0.0702390251	-0.134837271	0.0016983431	-0.058633216	0.0605151291	-0.0235006285	0.082554128	-0.1130097612	0.0583665481	-0.0601385628	0.1708607525	-0.0532239952	0.050301737	-0.1376070515	0.0170903078	-0.1309346823	0.0029725179	0.0899818648	-0.0037153852	0.0099041831	-0.1175883729	0.0231473611	0.0708322326	-0.0317205764	-0.2045418941	0.1314858693	-0.0910257582	-0.1279716257	0.2036637451	-0.0361412373	0.0300595927	-0.1344063106	0.0655585936	-0.0057994901	0.2005622392	-0.0749709928	0.1289888571	-0.0422590504	0.0688209078	-0.0127149605	0.0341055276	-0.1211929343	0.0586185173	-0.0332014374	0.0280231183	-0.1852798486	0.0413095326	-0.0550053215	0.0025719644	-0.1008048842	0.1154637225	0.1154447293	0.1154130763	-0.0484893	n/a	n/a	0.00235121221449	-0.0462252	n/a	0.00213676911504	n/a	0.0792239	n/a	n/a	0.00627642633121	-0.00018202	n/a	3.31312804e-08	n/a	-0.000239687	n/a	5.7449857969000006e-08	n/a	-0.00109397	n/a	1.1967703609000002e-06	n/a
2742.370272614516	8.404478603052667	70.6352605891701	7520594.712119816	3418.6401792644747	-11.426935296086413	130.57485026094548	11687100.67528144	2865.8568186421035	2.2593459471231654	5.104644108781874	8213135.304957438	2905.350056526169	2461.8930647161446	1.125769	16.941105	0.02936815	0.0206717	-0.158254357	0.0902876068	-0.0290944377	-0.1677873785	0.1622893219	-0.0498809991	0.013128927	0.0960494958	-0.002738344	-0.054389473	0.0818308006	-0.1037559513	0.1587116524	0.0932371819	-0.1663979424	0.0764786218	-0.0463173701	-0.0242465619	-0.0397331079	0.0116948306	0.1383219977	0.2053976374	-0.0270831232	0.0035770905	0.1151771871	0.1511175163	0.0580197745	-0.0413986895	-0.027410311	-0.1205633477	-0.0871780471	0.0173147594	-0.0790004044	0.0520326071	0.0006429501	-0.1073807819	-0.0226887641	-0.0666642683	-0.0627367358	-0.0121140005	0.015129594	-0.0800123988	-0.0271235721	-0.060387345	0.0482443477	0.0949370854	0.0926361324	0.0564658822	0.0685591532	-0.0724926504	-0.1299279175	-0.1220914332	-0.0625742443	0.026213538	-0.1431464238	0.0469606044	-0.0984031942	-0.115612136	-0.0682694276	-0.2623836842	-0.0153332425	0.0637355742	0.0380115937	0.0478714546	0.2018589961	0.0419408237	-0.0551756737	-0.0463108279	-0.0468703326	-0.0403955231	0.1394156455	-0.0392221327	-0.0068745408	0.0014554494	0.0009445335	-0.057725703	-0.0404101908	-0.0059217201	0.1145086112	0.0350319439	0.0500572229	-0.0796408686	-0.0578257334	-0.0602436132	-0.2589686816	0.0122841187	0.0787561802	-0.0726393692	-0.158509444	0.0211218293	0.0876264333	0.1722879237	-0.0137954032	-0.0402446666	-0.0007563751	0.0663112506	-0.0745660903	0.0104724854	-0.0449145357	-0.0433825073	-0.0986669855	-0.1673213386	-0.092594713	0.1758224643	0.1438637288	-0.1017144588	-0.0028026953	0.1154130763	0.1152422001	0.1149575937	-0.0485006	-1.1299999999998813e-05	1.2768999999997312e-10	0.00235230820036	-0.0462069	1.8299999999998876e-05	0.00213507760761	3.3488999999995876e-10	0.0792604999999999	3.65999999999006e-05	1.339559999992724e-09	0.0062822268602499	0.000163646	0.000345666	2.6780013316000004e-08	1.19484983556e-07	-0.00045374	-0.000214053	2.058799876e-07	4.5818686809e-08	-0.00106765	2.6320000000000036e-05	1.1398765225000002e-06	6.927424000000016e-10
2759.932986530395	17.562713915878703	308.4489200909994	7617230.090138584	3463.0149087331	44.374729468625446	1969.116615413696	11992472.258107722	2876.814154610628	10.957335968524603	120.063211527123	8276059.680168062	2915.174762703138	2510.554058925364	1.209393	18.199518	0.0929812	0.0569503	0.0468600704	0.0124671521	0.0844709434	-0.1432738248	-0.0953512285	0.03065779	-0.0170973046	0.1154703501	0.0078582751	0.1189638294	0.023661641	0.0266012625	0.0597622465	0.0559059492	-0.1022825492	0.1831699204	0.1878485535	0.1097242169	0.1082112754	0.0164925118	0.0902038562	-0.110256351	-0.0563724522	-0.0357083972	-0.0137654269	0.0065259146	0.0904899679	0.0286264224	-0.1293962415	-0.0461278972	0.0949290372	-0.017122492	-0.0853697729	0.0915080487	0.1323633498	0.0457528281	0.0619334575	-0.084185447	0.0811891087	-0.0768997124	-0.0214396589	0.0523898554	0.027125896	-0.0151852756	0.020294611	0.0513886092	-0.058749169	-0.066588174	-0.0967595711	0.0440565976	0.0168105352	-0.1264486624	-0.0760776051	-0.0803495934	0.12644686	-0.0072572217	-0.2207774045	-0.1194273816	-0.0692308249	-0.0368521275	0.0019486139	-0.0571434319	-0.0673407667	0.1199499913	-0.159152539	0.0090149185	0.0122855971	0.0061674517	0.0253398632	-0.0763359388	0.1223339882	-0.0214268635	0.158786924	0.0196588737	0.0402377824	0.0151761231	-0.0257740436	-0.0850353303	0.2017555872	-0.0279792044	-0.0624818011	0.0041509243	0.1037111373	-0.0373729237	-0.1314734968	0.066268895	-0.0753412676	0.0241281223	-0.1965001823	0.0958906249	0.08039115	-0.0677014285	0.1141963558	-0.0124104593	-0.0117030971	-0.0829871304	0.0272521308	0.0005136586	-0.0947250031	-0.1162562627	0.0083229129	-0.0742035002	-0.1404466937	0.0190237056	0.0527437743	-0.011061745	0.0589479491	0.1153118061	0.1148374968	0.1140484259	-0.0485052	-4.600000000000437e-06	2.1160000000004017e-11	0.00235275442704	-0.0247823	0.0214246	0.00061416239329	0.00045901348516	0.0271243	-0.0521361999999998	0.0027181833504399	0.00073572765049	0.000295245	0.000131599	8.716961002500001e-08	1.7318296801000004e-08	-0.000197023	0.000256717	3.8818062529e-08	6.5903618089e-08	-0.00106765	0.0	1.1398765225000002e-06	0.0
2756.9608497911104	-2.9721367392844518	8.833596797004411	7600833.127280922	3466.870788521316	3.8558797882160434	14.867808941173	12019193.064302413	2880.5456278541155	3.7314732434874713	13.923892566862907	8297543.114149461	2924.3413046385904	2529.317980166852	1.064082	16.012814	0.07189966	0.0408219	0.0564240811	-0.1015005022	-0.0660813094	-0.0213888881	-0.0485904944	-0.0606001907	-0.0723449669	-0.1150873961	0.0871352841	0.1797284264	-0.075021991	-0.0568684669	-0.0693478698	-0.0540164049	-0.0870417799	0.196156101	0.002813262	-0.0334611133	0.0267736173	-0.0427510894	-0.0695866362	0.1307207295	0.0699741994	0.0247109876	0.1217382405	0.0555150311	-0.0063693421	0.0255901293	-0.024146206	-0.0279117856	-0.0340669725	-0.0967777172	0.1321947155	-0.141345208	-0.0054576138	0.0639003175	-0.1580303714	-0.0479552303	-0.0951765785	-0.1144669547	-0.0116319275	-0.083376861	-0.122885461	-0.0004762044	-0.0719823548	-0.0664759056	-0.1239057892	-0.070858869	-0.1748593639	-0.0863343639	0.0671127454	0.0868656382	0.0543882386	0.0579950459	0.1043263629	0.1340553081	-0.0945851365	-0.0734871138	-0.0720730296	-0.0024160802	-0.0088960746	-0.1026325556	-0.020481141	-0.0126721499	0.1581702131	0.0111467209	-0.0309707071	-0.0593738056	-0.0649725107	-0.0289288121	-0.0412414114	-0.0282983502	0.0646622194	-0.1192680375	0.0546984689	-0.0985538922	0.0851060951	0.0028820196	-0.0463770739	-0.0551584445	-0.1496110481	0.1653057116	0.0573026362	-0.0088132485	-0.0518204448	0.1173821383	0.0710896844	0.0448871145	-0.2008092552	0.1451946593	-0.0946702406	-0.0791156586	-0.0009646939	0.0533694178	0.0573076935	-0.0183814373	0.0167436341	0.0603205014	-0.1568192352	0.0128318963	-0.0339150074	-0.1224309314	0.0014875994	-0.0696463573	-0.0133608108	0.1054811677	0.0781429139	0.1151599564	0.1142313295	0.112689161	-0.0485062	-1.000000000001e-06	1.0000000000020005e-12	0.00235285143844	-0.00949237	0.01528993	9.01050882169e-05	0.0002337819594049	-0.00774593	-0.03487023	0.0012159329402529	5.99994315649e-05	0.000543884	0.000248639	2.95809805456e-07	6.1821352321e-08	-0.000236967	-3.994400000000001e-05	5.6153359089000014e-08	1.5955231360000007e-09	-0.000921463	0.000146187	8.49094060369e-07	2.1370638969000027e-08
2751.139073386018	-5.821776405092351	33.893080510890016	7568766.201111278	3492.2235045401303	25.35271601881413	642.7602095306348	12195625.00566255	2870.59904040872	-9.94658744539538	98.934601808897	8240338.850795465	2919.0687345363817	2551.8825081819505	1.039534	15.6434	0.03489716	0.0278397	0.1153229744	0.0792371794	-0.0036077694	-0.0003243232	-0.1765736415	-0.0525700327	0.1066474364	-0.0569210502	0.1190377395	0.0162871476	-0.1480437969	0.0463076459	0.0326451036	-0.0046935433	-0.1213899113	0.1391056714	-0.0049321725	-0.0419830349	0.0756489567	0.0365302562	-0.0029574218	0.0866998136	-0.0532955718	0.01129857	0.0475245346	0.0062124691	0.1139126688	0.0697115562	-0.0211244081	-0.0221557557	-0.012230816	-0.0010799633	0.1222182176	0.0685658486	-0.0731793657	0.096286015	0.0527876201	0.0730800684	0.0260419648	0.0602564521	0.0697620602	-0.0133928243	-0.0381742683	-0.0039558239	0.0462887942	-0.0604563003	-0.0166923544	-0.0858100726	-0.0854295423	0.115961963	-0.0201816167	0.127376974	0.0840783108	0.0555014199	0.1017661742	-0.0071597817	-0.1751844871	0.0183398359	-0.170628095	-0.0873430006	-0.0941346406	0.060862247	0.0613491773	0.1043712633	0.0815771055	-0.0458873675	-0.1094833396	-0.0751649781	0.0468899075	-0.0703103477	-0.0016713606	0.0342534475	0.0405247765	-0.0208110593	0.0572430566	-0.0439214125	0.0096904779	0.12775541	-0.0845521193	0.0399878868	-0.0043592972	0.0347661736	-0.0228835406	0.0039426034	-0.1216420229	0.0337941532	-0.0275043961	0.0085328034	-0.1498357245	0.1279190901	-0.0810535317	-0.0774674757	0.0432396956	0.0643258529	-0.023416663	0.0403227149	-0.101094445	-0.0381251766	0.0038329153	-0.0875494096	-0.0568893439	-0.0258096867	-0.0453068642	0.0635081389	-0.0736739795	-0.0579759209	0.0585294088	0.1149575937	0.1134247617	0.1108851636	-0.048511	-4.799999999999249e-06	2.3039999999992796e-11	0.0023533171209999	-0.0122272	-0.00273483	0.00014950441984	7.479295128900004e-06	0.0200843	0.0278302299999999	0.0007745217018528	0.0004033791064899	0.000543884	0.0	2.95809805456e-07	0.0	-0.000294654	-5.768699999999998e-05	8.682097971599999e-08	3.327789968999997e-09	-0.0008926039999999	2.885900000009997e-05	7.967419008158215e-07	8.328418810057697e-10
2743.3910952999845	-7.747978086033527	60.03116442165575	7526194.701771249	3438.027434982844	-54.19606955728614	2937.213955458197	11820032.643694716	2869.093137693987	-1.5059027147331108	2.267742986240553	8231695.432762728	2913.098609555183	2474.82767691973	1.104045	16.614199	0.04148215	0.0251131	-0.0365431534	-0.1093321227	0.0414429361	-0.0118216992	0.0346561019	0.0309955989	-0.0131109874	-0.153648687	0.1001514181	0.0079708951	0.0253445748	-0.0229557103	-0.0915845516	-0.1467515604	-0.1123730469	0.031401593	-0.0556735839	-0.030680314	-0.0511543486	-0.0615928453	-0.0390185693	0.013218109	-0.1125790056	0.0263178856	0.1304058243	0.1276243566	-0.1025426625	0.0247053472	-0.0502715575	-0.01062751	0.0790340762	-0.0032855289	0.0391224415	0.0983092665	0.0825883649	-0.0480819436	0.0931358038	-0.0413424547	0.1084659412	0.0686784931	0.0422974564	-0.0419046359	0.0338466887	0.0005480767	-0.0114630184	0.0507273007	0.0968015636	-0.1258314512	-0.0071342268	-0.0805231654	0.1007110153	0.0653214731	0.1150849031	0.1351984894	-0.0668554479	0.0329856774	-0.0685017031	-0.0155488898	-0.0136010683	-0.0857102339	-0.0674848114	-0.0557229976	0.0278466144	-0.0054836128	-0.0504845229	0.0865270983	-0.0881950977	0.0633926582	-0.1118778412	0.0536789294	-0.0035423664	0.0983177941	0.0648569645	-0.0324606424	0.0049992147	0.0425525067	0.0661095944	0.0261501364	0.1104952085	0.0704800035	0.175468369	-0.0338129489	0.0433886659	-0.0114739793	-0.0272327753	0.1991342511	-0.0107765921	0.0859758092	-0.0804916183	0.082290694	-0.0336627007	0.0869600162	-0.1114655789	0.0446189855	-0.0261896448	0.0685456853	-0.0055577364	0.0083678843	-0.029370404	-0.0108531403	0.044318107	0.0532177354	0.0099831143	0.039463943	0.0225035551	0.003672246	-0.0583055416	0.1147048067	0.1124192083	0.108643553	-0.0485141	-3.099999999998937e-06	9.60999999999341e-12	0.0023536178988099	-0.0106845	0.0015427	0.00011415854025	2.3799232900000032e-06	0.0200905	6.200000000001343e-06	3.844000000001666e-11	0.00040362819025	0.00031414	-0.000229744	9.868393960000001e-08	5.2782305536e-08	-0.00045374	-0.000159086	2.058799876e-07	2.5308355396000004e-08	-0.000482831	0.0004097729999999	2.3312577456100005e-07	1.6791391152891802e-07
2749.325769484916	5.934674184931282	35.22035768128978	7558792.186753824	3441.3224595291376	3.2950245462934618	10.857186760676434	11842700.270459672	2867.5779440065644	-1.515193687422652	2.2958119104054537	8223003.264952915	2910.74835088106	2506.046652670492	1.091962	16.432365	0.05271135	0.0263248	-0.042466639	0.1154358615	-0.0621566441	-0.0377292664	0.089683896	-0.0983103126	0.0200376232	0.0304870822	-0.0803078989	-0.0318761169	-0.0156469381	-0.0496350556	0.1133741624	0.0690810773	-0.1134678209	0.0683557861	-0.0771505064	0.0820960497	0.0488694541	0.0584231936	0.1119159891	0.0737558536	-0.0320541486	0.0980786091	0.123652277	0.0485012037	0.0094723024	0.0396805926	0.0608125515	0.0754980176	0.0551350236	0.0904415024	-0.1027829757	0.0796094528	0.0950134167	0.0983977179	-0.0302823839	-0.0705625511	-0.0451261656	-0.0139210633	-0.0338317052	0.0658637521	0.1127888419	-0.0939694541	0.0720545068	-0.0082575829	-0.0696353125	-0.0320073684	0.0098613077	-0.0199035753	-0.0880152173	0.0008911979	-0.0475674312	-0.0101025393	-0.1003886138	0.101176572	-0.0406042479	-0.0876573589	-0.1344153844	-0.2099563686	-0.0305828589	0.0441966112	0.1592624729	0.0551415115	0.0845387212	-0.0459222452	-0.0234711471	0.1071485453	0.0592739602	0.0590441395	-0.0128105051	-0.0591992625	0.1100585456	0.0404952177	0.034149786	0.0029204781	-0.1154666751	-0.0325342029	-0.0644233412	-0.099005962	0.0286401032	0.1389030463	-0.1071462043	0.0079196595	-0.1352622914	-0.0643111883	0.0354725568	-0.0652173911	-0.1071808579	0.0790962872	0.0472137804	0.1449558917	-0.0026902196	-0.070328993	-0.029116034	0.0308184311	-0.0150672394	-0.0291509185	0.0476504218	-8.52475e-05	0.1144650208	0.0088674198	0.0382950609	0.0218506598	0.0365652191	-0.0700858061	0.0674701444	0.1144017065	0.1112164334	0.105973176	-0.0334607	0.0150533999999999	0.0002266048515599	0.00111961844449	-0.0282721	-0.0175876	0.00079931163841	0.00030932367376	0.0200625	-2.8000000000000247e-05	7.840000000000137e-10	0.00040250390625	0.000115383	-0.000198757	1.3313236689000001e-08	3.9504345049000024e-08	-0.00045374	0.0	2.058799876e-07	0.0	-0.000684921	-0.0002020899999999	4.69116776241e-07	4.08403681e-08
2755.9438726423195	6.618103157403766	43.7992894020377	7595226.6291547455	3468.0562325553783	26.73377302624067	714.6946202185532	12027414.032166203	2868.940437825185	1.3624938186208055	1.8563894057799049	8230819.235788565	2912.193069148639	2523.643355437015	1.064256	16.015427	0.1037865	0.0501905	0.0976866918	-0.0226091955	0.0471886003	0.0350905318	-0.1144158497	0.0145973826	-0.0300932963	-0.0376610909	-0.0087486794	-0.0116503151	-0.0212764853	0.097615313	0.0133567696	0.0727333011	0.0966767279	0.1026059142	-0.0445617594	0.044606295	0.0474527043	0.0628799078	0.0378782108	0.0462120166	-0.0270198558	0.0685769084	-0.2220342916	-0.0332983348	-0.1058455837	0.0792585831	-0.0099314102	0.0229389611	0.094185578	0.053577613	0.0989670904	-0.0570192301	-0.029008714	0.002057976	-0.0205974463	0.1395053349	-0.0686626723	-0.0071332307	-0.0553566055	-0.0950422845	-0.0337071997	0.163664146	0.1743734141	0.0715772517	-0.0659546824	-0.0128109799	-0.0090688319	0.0888103269	0.0341036991	0.0163102187	-0.0385331511	-0.0174809002	0.1120515134	0.0773565526	0.1020895222	0.0007865971	-0.0903054001	0.0228933952	-0.0284430981	0.1128696926	0.0311060296	0.054533639	0.0178336185	-0.130322849	0.0758614984	0.0809056176	-0.0141513152	-0.0788162748	-0.1212818222	0.093085846	-0.1733117001	-0.0349764722	-0.0046810917	-0.031573481	0.0125019473	-0.049360939	0.0352476444	0.0479140118	-0.1236495164	0.0944823156	0.0299295075	0.0397223088	-0.0261036148	0.0282781167	-0.0866088587	0.0317861433	-0.0342941583	0.0997285064	0.0042028651	0.0032577177	0.1198132645	-0.0197086913	0.09683427	-0.0305949384	0.0870379875	0.0676196621	-0.0211839627	-0.0247068104	0.0621613896	-0.0278981799	0.0876952332	-0.0350840291	-0.0237753951	0.1066327475	-0.0746404386	0.1140484259	0.1098185471	0.1028845713	-0.0485205	-0.0150597999999999	0.0002267975760399	0.00235423892025	-0.0216842	0.0065879	0.00047020452964	4.3400426410000006e-05	-0.0220611	-0.0421236	0.0017743976769599	0.00048669213321	0.000480165	0.000364782	2.3055842722500001e-07	1.33065907524e-07	-0.000157053	0.000296687	2.4665644809e-08	8.802317596900002e-08	-0.000546086	0.000138835	2.98209919396e-07	1.9275157225000005e-08
2745.771860753473	-10.172011888846557	103.46982586683566	7539263.11130559	3443.2923164889658	-24.76391606641255	613.2515389443255	11856261.976791948	2867.9505666642203	-0.9898711609648672	0.979844915309934	8225140.452829623	2911.5922138420888	2503.63275377374	1.02444	15.41626	0.04878808	0.026772	-0.024775132	-0.0770065929	-0.0827013269	0.0500774898	0.0319508019	-0.0266353447	0.0071258321	-0.0827362521	0.1180183938	-0.0118410935	-0.0576025238	-0.1107304	-0.0798223411	-0.0253200011	-0.009800932	-0.0389304727	-0.1409089083	-0.0568896337	0.0765046358	0.1694075763	-0.1233257988	0.0377231527	0.0384117301	-0.0309171687	0.0900195334	0.0770191121	-0.0017189067	-0.0273361946	-0.0962540928	-0.0205085784	-0.0640369192	-0.0923511143	-0.0390736833	0.0089266263	-0.0379774581	-0.0144839301	0.0638334996	-0.1845475476	0.0480764025	0.0415278388	-0.0532833085	0.0334011717	-0.1656501954	0.0607996344	0.070938717	-0.0795758115	-0.0227579725	0.0173103329	-0.0052289183	-0.086310372	-0.012009728	0.091168372	0.0686630835	0.0129445513	0.0756435831	-0.0115916435	0.0646828865	0.129405439	-0.1215469949	-0.0105225956	-0.0005510122	-0.0641119687	-0.0615373374	-0.0462825422	0.0331468353	-0.057549473	-0.0965206215	-0.0670374493	-0.0242510074	0.0407282299	0.0566578666	-0.0836343528	0.0014072322	-0.1087806471	-0.0073762296	0.0769700426	0.0115060563	-0.0449135943	0.0046542755	-0.084901383	0.0371091889	0.1065761322	-0.0441626919	0.0076157307	-0.0174718558	0.0405367468	0.1028995777	-0.0234027546	-0.0395081996	0.0202927108	-0.1210326768	-0.042653206	0.1280540291	0.0232414069	0.0364899838	0.1059022041	-0.1123018556	0.0118378833	-0.0248467501	0.027875315	-0.040024744	0.0166498779	-0.0211674214	0.0544696099	0.0190082168	-0.0086707649	-0.0097618856	0.1136451198	0.1082280018	0.0993899282	-0.0357972	0.0127233	0.00016188236289	0.00128143952784	-0.0105685	0.0111157	0.00011169319225	0.00012355878649	-0.00141612	0.02064498	0.0004262151992004	2.0053958544e-06	0.000543884	6.3719e-05	2.95809805456e-07	4.060110961e-09	-0.00016269	-5.637000000000014e-06	2.64680361e-08	3.1775769000000155e-11	-0.00052936	1.6726000000000002e-05	2.802220096e-07	2.797590760000001e-10
2744.2202061011176	-1.5516546523554098	2.4076321601761874	7530744.53957366	3446.109829666699	2.8175131777334173	7.938380506701459	11875672.958125446	2866.7941138281985	-1.1564528360217992	1.3373831619428622	8218508.491080007	2909.0950547455145	2506.5564931189283	1.080089	16.253696	0.06109953	0.0350518	0.0219980789	0.1254315587	0.0534063807	0.0245110946	-0.0585042909	0.0170072521	0.1505128933	0.0771322702	-0.0483419148	-0.0405325117	-0.0401198775	0.0533475587	0.0150857175	0.0570804913	-0.077565742	0.004705991	-0.0181802649	0.0006281244	0.0231794059	0.0499519402	0.1561983142	-0.092450522	-0.0722991392	-0.0381541388	-0.0232620502	-0.0211139604	-0.1575225089	-0.1052922132	0.1103601855	0.1186123761	0.0288312246	-0.0630231316	-0.0482202399	0.0133964264	-0.0783128141	0.0767051754	0.0560310108	0.0700485919	-0.0171872642	0.07940065	-0.0669587543	-0.0740071498	-0.1039710409	-0.0777508374	0.0961861102	0.0748832364	0.0238813621	-0.0771105959	0.0153478002	0.1108526461	-0.0492648467	0.0409656675	-0.0488466199	0.0816282309	0.0474073069	-0.098546121	0.0119257141	-0.0503321075	-0.015949305	-0.0394760858	0.010593298	0.0471807215	0.0194334121	-0.0582990899	-0.1086050412	-0.041487559	0.0182184281	0.1825555849	0.04743196	0.1408544604	-0.0036569085	-0.1575597445	-0.0363598189	-0.0400492111	0.063450535	0.0308334429	-0.0477917733	-0.0781180838	-0.0833860687	0.114505073	0.0566917536	0.0917471285	-0.0092016319	0.0494337605	-0.0267653541	-0.0267831388	-0.029382697	-0.0320098265	-0.0722866668	0.0026641186	0.0738028948	-0.0469019641	-0.0281144305	0.0728435458	-0.048384609	-0.0377695529	-0.0708167247	-0.0771381824	0.1049474454	-0.0689465292	0.0290390279	0.0344070017	0.0939533655	-0.0316664094	-0.0391241012	-0.1465367433	0.0887684353	0.1131919653	0.1064475877	0.0955030384	-0.0346608	0.0011364	1.2914049600000062e-06	0.0012013710566399	-0.0175714	-0.0070029	0.00030875409796	4.904060841000002e-05	-0.0307831	-0.02936698	0.0008624195143204	0.00094759924561	0.000219244	-0.00032464	4.8067931536e-08	1.0539112960000001e-07	-0.000173628	-1.0937999999999996e-05	3.0146682384e-08	1.1963984399999992e-10	-0.000393073	0.0001362869999999	1.5450638332900004e-07	1.8574146368999992e-08
