global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2789.9415942414025	n/a	n/a	7783774.099278259	3524.707670350216	n/a	n/a	12423564.161425648	2902.91733886713	n/a	n/a	8426929.07629542	2938.5117951615225	2501.4090944511063	n/a	n/a	n/a	n/a	-0.0334400373	-0.1015316272	0.0705006582	0.0079051937	0.0938522125	0.065499434	-0.0227271256	0.0611933362	-0.050438002	-0.0301414006	0.0741945759	-0.0711157431	0.092467268	-0.1018315175	-0.0472705451	0.0247009901	-0.0361181981	0.0184537213	-0.0239433593	0.1328353278	-0.1417963882	0.120087799	-0.1244458255	0.0595267955	-0.0118188349	0.0363386487	-0.0084552172	0.1268638484	-0.0993444997	0.0476523574	-0.040692562	0.0161867663	-0.1241589495	0.0485719401	-0.0694311039	-0.0102664067	0.1134834109	-0.0554811415	-0.1841832536	0.0448908446	-0.0036648187	-0.0421532865	0.0087428174	0.0919436601	-0.154741158	0.0079825324	0.082683744	-0.1054328352	-0.0074420211	0.0605308016	-0.0617278191	0.0148239333	-0.0455487229	0.0186086132	0.1226139376	-0.0580064311	0.0344609814	-0.042281832	0.0145650856	-0.2231224128	0.0634566856	-0.0607809137	0.0176295944	-0.0485116544	0.0485388255	-0.038211754	0.1415728921	-0.0885994139	0.1574169985	-0.0505560542	0.0182610448	-0.0032388758	0.0855956497	-0.0255995401	0.0059836678	-0.0958724833	0.0220727422	-0.0039383856	-0.0410567478	0.1112454895	-0.0276345167	-0.0496488422	-0.0845450716	0.1316814393	-0.0828027515	0.0143746116	0.0037697888	-0.0283744131	0.0423037155	-0.1543222462	0.1588914748	0.0798431667	-0.0870321798	0.0709288989	-0.0465240872	0.1023484231	-0.0701193236	0.0050520613	-0.1891998655	0.0224841322	-0.0301820119	0.0309761586	-0.0783687106	0.1900075359	-0.0865509771	0.0911985372	-0.0577815021	0.0033940785	0.0794838425	0.0863474848	0.1154637225	0.1154447293	0.1154130763	-0.06118	n/a	n/a	0.0037429924	-6.04552e-05	n/a	3.6548312070399996e-09	n/a	-0.052349	n/a	n/a	0.002740417801	-0.000180986	n/a	3.2755932196e-08	n/a	0.000124663	n/a	1.5540863569000003e-08	n/a	-0.0007732989999999	n/a	5.979913434008454e-07	n/a
2792.9696158212428	3.0280215798402423	9.168914687978198	7800679.274900661	3523.099379229224	-1.6082911209923625	2.5866003298628693	12412229.235925345	2904.288114147076	1.370775279945974	1.879024868110964	8434889.44997598	2940.1645232929254	2493.8643819183458	0.909068	13.395627	0.0846552292	0.0673217	0.0223396325	-0.0775009996	0.0809355961	0.0456790983	0.0863124838	0.0161330566	0.057486022	-0.0579302673	0.0081328003	-0.0196252328	0.0025390171	0.0067634741	0.0731370056	-0.0176361659	-0.101466295	0.1264107907	0.062005797	-0.0123882989	0.0137917777	0.050370296	-0.1308575274	-0.0286743232	0.0702530124	-0.0456249856	-0.1484623536	0.12858754	-0.0539427365	0.1172212339	0.017015163	0.0568565436	-0.0120664911	-0.0980964192	-0.0479045777	-0.0844009677	0.0654904365	-0.010648068	0.1056979475	0.0253297347	-0.0605884951	0.1013050841	-0.0857459123	0.1032356243	-0.0041843459	-0.1617861733	-0.291416697	-0.0607041123	-0.0139925807	0.061806706	0.0097320211	0.0189176325	-0.083927128	0.0114097289	0.0236452139	-0.0381305536	0.1403440189	0.0491947117	-0.0260456389	0.0444390926	0.0372051111	-0.1000958434	0.0561251067	0.0071394962	0.0089034289	-0.0051255761	-0.0325789017	0.0466725673	0.0874178221	-0.1717357416	0.0233205427	-0.0611574542	0.0107791688	-0.0395624311	0.004168996	-0.0028674267	-0.0796699189	0.1461749308	0.0332156862	-0.1533050128	-0.0585638611	0.0678326189	-0.1059481889	-0.0893892498	0.1991250009	-0.0452255228	-0.0030345703	-0.0744282916	0.0538108646	-0.0445783256	0.0860130277	-0.1081551869	0.196849571	0.108865764	-0.0741788825	0.1057585942	0.0195569847	0.1152135833	0.0015150942	-0.1169350706	-0.1595424057	-0.0098502474	-0.0609186436	0.0473995179	-0.128247535	0.2030531321	-0.143361917	0.0729781331	-0.1409345331	0.033474904	0.1687856741	0.0037673518	0.1154130763	0.1152422001	0.1149575937	-0.0610811	9.8899999999999e-05	9.7812099999998e-09	0.00373090077721	-9.32694e-05	-3.281420000000001e-05	8.69918097636e-09	1.0767717216400003e-09	-0.037451	0.014898	0.000221950404	0.0014025774009999	-3.79827e-05	0.0001430033	1.4426854992899996e-09	2.044994381089e-08	0.00137417	0.001249507	1.8883431889e-06	1.561267743049e-06	-0.0007732989999999	0.0	5.979913434008454e-07	0.0
2794.69678840013	1.7271725788873482	2.983125117260373	7810330.139094002	3523.361988591085	0.2626093618609957	0.0689636769370393	12414079.702648524	2903.275364258303	-1.0127498887732145	1.0256623372101583	8429007.840709182	2940.2383938316098	2495.0178056640443	0.8881339999999999	13.087158	0.0749437823	0.0411333	0.0039372306	-0.0826041405	0.0789748885	0.0395045208	0.0965750922	0.0797356822	0.0809007259	-0.0472649258	-0.0032669107	0.0391742728	-0.012159128	-0.0082217175	0.1035018338	-0.0691595415	0.0798725379	0.2138059276	0.0136205204	-0.0498505031	-0.155650241	0.024860654	0.0128211823	0.0008328471	0.0166751165	0.0945948824	0.0623487469	0.0319801433	-0.1936062959	-0.0223819028	-0.0370482667	-0.0248123705	-0.0372510561	0.0190916001	-0.1332652418	0.0346228675	0.0076152042	-0.1016343114	-0.0672710085	0.0942592037	-0.1525363158	-0.125387094	0.1729917151	-0.0106364472	0.0955024148	-0.0943634455	-0.0261637083	0.0597339948	-0.0704066537	0.0756423344	0.0393996683	0.0394870172	-0.055265971	0.0321521005	0.0347153285	0.0203900732	0.1383753479	0.1355854748	0.0306832998	-0.0164123706	0.034255198	-0.1489809629	0.0773704683	0.1124177306	-0.1328371291	-0.0757192714	0.1457471731	-0.0549974751	-0.0967599596	-0.0903695707	0.0053486696	-0.0641207283	0.0591033596	-0.0667734055	-0.0135021678	-0.0959319202	-0.0020637006	0.0556957068	0.0984597114	0.0140535049	-0.0207388144	0.1365341643	0.0693437894	-0.0642448581	-0.1454576262	-0.0271108048	0.0693239379	-0.0183174452	0.0264620659	-0.0344869869	0.0508472803	-0.1302213878	0.143321477	0.0528622244	-0.0981661433	0.0620455624	-0.0560292514	0.0734262564	-0.0419799672	-0.1016182479	-0.0468730583	0.1112409391	0.0290891874	0.0639543612	-0.0903650684	0.1268410018	-0.0042077477	-0.0649050393	-0.0915044556	0.0858858425	0.0745806383	0.0615655488	0.1153118061	0.1148374968	0.1140484259	-0.0434693	0.0176117999999999	0.0003101754992399	0.00188958004249	-7.708709999999998e-05	1.6182300000000023e-05	5.942420986409997e-09	2.618668332900008e-10	-0.0270942	0.0103568	0.0001072633062399	0.0007340956736399	-3.79827e-05	0.0	1.4426854992899996e-09	0.0	0.0006971	-0.00067707	4.859484099999999e-07	4.584237849000002e-07	-0.000511189	0.0002621099999999	2.61314193721e-07	6.870165209994758e-08
2796.251528120838	1.5547397207078577	2.4172155991467466	7819022.608518122	3545.894381759895	22.53239316881036	507.7087419138517	12573366.96659639	2905.029457690927	1.754093432623904	3.0768437703743103	8439196.15005204	2944.750350873786	2499.5073500330004	0.913168	13.456043	0.0642449721	0.0285031	0.0542702308	-0.0199640945	0.0774884284	0.0208719247	0.0548332387	-0.018591148	0.0874335922	-0.079681282	-0.0040839828	-0.026775149	0.0006381014	0.0681598905	0.0446621401	0.0329294651	0.0530671252	0.1534107613	0.0855119844	-0.0103630474	-0.0991327989	-0.0256657532	0.0385795685	-0.0130369431	0.0520150662	-0.0188457319	-0.014950081	0.0766494785	-0.0911588305	-0.0512755031	0.0947686756	0.0333949891	0.0149331234	0.1341001511	-0.0282361409	0.0717833709	-0.0185365337	-0.0481419834	-0.0582442816	-0.1559580808	0.0124727793	0.0188508534	0.1078348024	0.0959981933	-0.1576107618	-0.047766119	-0.0580399746	-0.0179171124	0.0926884411	-0.060852108	-0.0379082922	-0.0440138583	-0.0729821047	-0.021937009	0.0526669304	-0.0455876658	0.0450138919	0.1484519269	-0.0064152455	0.0397733364	0.0344872328	-0.0432678156	-0.0027609732	0.1356785137	-0.0863956253	-0.0601542126	0.0159467383	-0.0212829314	-0.0284135173	-0.1216780671	-0.0891479071	-0.0354877164	0.0120626307	0.0357564264	-0.0538644765	0.0243758955	0.075529442	-0.0601201385	0.028082014	0.0247014013	0.0981454113	0.0572030647	-0.0246416687	-0.0938879727	-0.0138823309	-0.0390432523	-0.0149432703	-0.1513191916	0.0405096115	-0.0819965349	0.0333876306	-0.0252371787	0.1288845113	0.0909991579	-0.0792815742	-0.0208377256	-0.0993348023	-0.0446077435	-0.0004086246	-0.0152347656	0.0118868895	0.0560072292	-0.0737542006	0.0475422538	0.0771984999	0.107791017	-0.0674304061	-0.1743242614	-0.0048221108	-0.0981077286	-0.0420330615	0.1370236374	0.1151599564	0.1142313295	0.112689161	-0.0395785	0.0038908	1.5138324639999998e-05	0.00156645766225	0.0122567	0.0123337871	0.00015022669489	0.0001521223042281	-0.0341212	-0.0070269999999999	4.937872899999998e-05	0.0011642562894399	0.000320266	0.0003582487	1.0257031075599998e-07	1.2834213105169e-07	0.000443002	-0.0002540979999999	1.96250772004e-07	6.456579360399999e-08	-0.000303668	0.000207521	9.2214254224e-08	4.3064965441e-08
2795.024970006599	-1.2265581142391966	1.504444807606014	7812164.582960389	3553.619686288443	7.725304528547895	59.68033005880261	12628212.874776771	2901.405432287825	-3.624025403101769	13.133560122326935	8418153.482509302	2941.2382265658384	2508.230417678357	0.9456500000000002	13.93469	0.0799673818999999	0.0388821	0.0712819995	0.0492201746	0.0447953116	-0.0161686275	0.0147948219	-0.0447416228	0.1905970325	-0.1018832785	0.0751079203	-0.0030290662	0.080831191	0.0680860576	0.0496143694	0.0333020416	0.0052756132	-0.0320642504	0.1046596223	-0.0134854785	0.0727775869	-0.0969934856	0.0212200526	-0.0476308198	0.0235403213	-0.0921852069	0.1672443745	-0.0791511445	0.0090255921	-0.1278106025	0.0613101788	-0.1042190011	-0.0402038041	0.0916666874	-0.0820785992	-0.0560701105	-0.0665116138	-0.053439311	0.1194899744	0.0624007433	0.0446231797	-0.1230037659	0.0303926536	0.1870060557	0.003561384	-0.0210654143	-0.0468892098	0.1441639531	-0.0752337877	-0.2262406902	0.0822747388	-0.0608454308	-0.0654864297	0.0032029781	0.0258975888	-0.0653697284	-0.0396540198	-0.0260447575	-0.1061352051	-0.0465450617	-0.1949992949	0.0929008586	-0.0131713759	0.1226251406	0.0099288737	-0.1142107205	-0.0105641288	-0.0523350202	-0.139859825	-0.0171563567	-0.1071215023	-0.1092050523	0.0568857533	0.0946142611	-0.0579217472	0.1412219523	-0.0115396852	-0.0211454652	-0.0030212765	0.1558692959	-0.0119465397	-0.1576351148	0.0174977567	0.0022903883	-0.0566101226	-0.0508272659	-0.1778340563	0.0541415973	0.0369159164	-0.0547273924	0.0484198209	0.0011189681	0.1132209609	0.0468916839	0.1140835708	0.0438942893	-0.0457994884	-0.0268301734	0.0618821692	0.0202745633	0.002099573	-0.0362388834	-0.0518360427	0.0081436518	0.1379492157	-0.0009615484	-0.2003282015	0.0074951202	-0.1978404637	-0.0522865166	0.0483037283	-0.0322258246	0.1149575937	0.1134247617	0.1108851636	-0.046936	-0.0073574999999999	5.413280624999994e-05	0.002202988096	-5.44219e-05	-0.0123111219	2.96174319961e-09	0.0001515637224366	-0.00696264	0.0271585599999999	0.0007375873812735	4.84783557696e-05	0.000173677	-0.0001465889999999	3.0163700329000006e-08	2.148833492099999e-08	0.000789078	0.000346076	6.226440900840001e-07	1.19768597776e-07	-0.000133529	0.000170139	1.7829993840999997e-08	2.8947279321e-08
2786.205447681655	-8.819522324943591	77.7839740401784	7762940.796690932	3519.5722550428227	-34.04743124562037	1159.2275744252463	12387388.85846722	2897.3630946373605	-4.04233765046456	16.34049368036334	8394712.902166583	2933.2895563287207	2478.01423377455	0.927155	13.662154	0.0636480019	0.0282539	0.1443517112	0.0054134581	0.0275727277	0.0847578616	0.05235277	0.0412226326	0.1079230225	-0.1185265383	0.107382878	0.0791388716	0.0752614313	0.1348277042	-0.1217215575	-0.1126382494	-0.1646553893	-0.0230585525	0.1321526865	0.1472639391	0.0356002683	0.1021540312	0.0494952818	-0.0042109336	0.0719331319	-0.1691070522	-0.0891522392	-0.0042740077	0.1213830214	0.033017647	0.097434293	0.0240931231	-0.0169505935	-0.1147319581	-0.0607428034	-0.0188691341	0.051843903	0.0222831565	-0.0088251652	-0.063272232	0.0462091074	-0.0008300386	-0.031952563	-0.0748649492	0.0903193442	-0.0620441025	0.0117297913	-0.0326780864	0.018189428	-0.0626572083	0.00834807	-0.0976031991	0.0018956405	0.1221861242	-0.0177889824	-0.0143102124	-0.0155086653	-0.0858301266	-0.2033811623	0.1507699645	-0.0184402019	-0.0057754286	-0.0504509853	-0.0139524293	-0.0132764821	0.0845735827	-0.2813437357	-0.0473892578	0.0203855566	-0.0790617919	-0.078258287	0.0079767829	-0.0831395279	-0.0004592488	-0.0106050812	-0.0035998365	-0.0324826332	0.0354787731	-0.0394493161	0.0110575624	0.0682390768	-0.0058740951	-0.0137812945	0.0272629569	0.133910342	-0.0365989115	0.0067994961	0.1066766071	0.0561719588	-0.0135369635	0.083179128	0.0296190714	0.1507132043	0.011486247	0.0573802396	0.0873577599	0.0708964339	-0.024393557	0.0790995069	-0.0295021507	0.0354029481	-0.0093187887	0.0581615449	-0.0399844632	0.1501597486	-0.0519802077	-0.063323947	0.046933041	-0.1135037963	-0.0890527484	0.1038549707	-0.0953001439	0.1147048067	0.1124192083	0.108643553	-0.0423361	0.0045998999999999	2.1159080009999973e-05	0.00179234536321	0.0073255	0.0073799219	5.366295025000001e-05	5.446324725009961e-05	0.00606874	0.01303138	0.0001698168647044	3.682960518760001e-05	0.000497634	0.000323957	2.476395979560001e-07	1.0494813784900002e-07	0.000443002	-0.000346076	1.96250772004e-07	1.19768597776e-07	-0.000236232	-0.000102703	5.5805557824000015e-08	1.0547906209000004e-08
2793.0111158982936	6.805668216638424	46.31711987496242	7800911.093531432	3526.0742588740777	6.502003831255024	42.27605382165501	12433199.679094376	2902.4877083977226	5.124613760362081	26.26166619289239	8424434.897399863	2937.66578877323	2463.970534011938	1.003992	14.794394	0.04983407	0.0315705	0.1596246927	-0.0606519461	-0.0301998069	0.1194323093	0.0037606315	-0.019561561	-0.031523221	0.0197486947	0.1104115578	0.0114920722	0.0267968059	0.1338712267	-0.0252224886	-0.0714060116	0.0561876925	0.0311820318	-0.0435903713	-0.0131532529	-0.1103967568	0.0321336551	0.0621197164	-0.1024705677	-0.0058293927	-0.0039547168	-0.026888148	-0.0429818416	0.010812202	-0.0133991864	-0.0683737206	0.0822576675	0.0960316978	-0.1043212219	0.0909332841	0.0283998158	-0.1049845126	0.0508993605	0.0600750825	-0.1427180187	0.1100050863	0.0381734153	0.0980230369	-0.0390000771	0.0747246838	-0.1075297103	0.1308186849	0.0173429247	0.1320102263	0.1098740198	-0.0307999831	-0.1099549486	0.0103388057	0.0642261829	-0.0371682686	0.1366581871	-0.0207521685	0.0156996353	0.0115542645	0.0146191091	0.0457893233	0.0472686406	-0.0412451514	0.1201406037	0.0053353584	0.0517411076	-0.0806357371	0.0562397585	-0.0236574462	0.0391340111	0.0735405988	0.0853841463	0.0305202289	0.1437107075	0.0192943515	-0.0392825078	0.0506889251	0.0375644127	0.0707338325	-0.0394707929	0.0786490711	0.1310594573	0.0645652359	0.0312404509	0.0468531323	0.0556337764	-0.1324019106	0.0668297315	0.0697207265	0.051342956	0.0860249718	-0.0063207109	0.1683075225	-0.0837109489	-0.0401459051	0.024023023	-0.0292538558	0.0216140192	-0.0788953216	0.1053440025	0.1273372718	0.0716097942	0.0971205208	0.0474932332	0.0278980995	-0.1944753776	0.064731498	0.1011656835	0.0344166394	-0.0502954586	0.1044450998	-0.0024748148	0.1144017065	0.1112164334	0.105973176	-0.0451352	-0.0027990999999999	7.834960809999994e-06	0.00203718627904	-0.00758377	-0.01490927	5.75135674129e-05	0.0002222863319329	0.00610994	4.119999999999992e-05	1.697439999999993e-09	3.7331366803600005e-05	0.00101922	0.0005215859999999	1.0388094083999998e-06	2.720519553959999e-07	0.000443002	0.0	1.96250772004e-07	0.0	-0.000116128	0.000120104	1.3485712384e-08	1.4424970816000005e-08
2801.762093578968	8.750977680674168	76.57961036765745	7849870.829016001	3543.326929066744	17.2526701926663	297.65462877691624	12555165.726249564	2905.10856975317	2.620861355447232	6.868914244476703	8439655.802053308	2941.884497493433	2509.7002293288447	1.026115	15.120379	0.0931723932	0.0514229	0.059634626	-0.0254580401	-0.1238829248	0.0472933544	-0.1327571275	-0.0298194305	-0.0163564017	0.0539523269	0.0249748348	-0.0248108051	-0.1120458414	0.0500783359	-0.0790024636	0.0100942897	0.0660672103	0.0694465828	0.0672147223	-0.0380423437	-0.0103299059	-0.0381587168	0.1071671216	-0.0633970244	0.0933056013	0.0785588762	0.0755229503	-0.1103679803	0.108847253	-0.0161500991	-0.0644591434	0.1273393909	0.1136058819	-0.1196905416	0.1798834079	0.1051205283	-0.0441638063	0.0514143226	-0.0197154383	-0.0097334579	0.0869808236	0.0511320178	0.0321151008	0.022696287	-0.0839966003	-0.1692746611	-0.1869879132	0.0758124938	-0.0648874354	0.0688552892	0.0276708247	-0.0843883809	0.1167223746	-0.0440732036	0.0214692232	0.064273139	-0.0387665118	0.1061914218	-0.0551218018	0.0162988825	0.0437159056	0.0198036845	0.0435940915	0.163787532	-0.0736707136	-0.026083228	-0.0578683613	0.0769807276	0.0319330533	0.2331930447	0.0131457558	0.1379907248	-0.0294374947	0.1625380313	-0.0132178079	-0.0447993872	0.0106558205	-0.0248752985	0.122166212	0.0786634234	-0.0858422692	-0.0848089564	-0.0479660123	-0.0340214059	0.1690866747	0.0417792248	-0.0355550603	-0.1237426733	0.0532487011	0.0579513579	-0.0196540092	0.0507162788	0.1455409535	0.0104139028	-0.1131353965	-0.0875507345	-0.0769104806	0.0716000964	-0.087576267	0.0169456161	-0.0343654223	-0.0831879724	0.0445868568	0.0081581046	0.0116233236	-0.0320509566	-0.0152571844	0.0313877277	0.1561856156	-0.0033190524	-0.1103065434	-0.0919571323	0.1140484259	0.1098185471	0.1028845713	-0.0424316	0.0027036	7.309452960000002e-06	0.00180044067856	-8.90168e-05	0.0074947532	7.923990682240001e-09	5.617132552891024e-05	-0.03987	-0.04597994	0.0021141548824036	0.0015896169	0.000608874	-0.0004103459999999	3.70727547876e-07	1.6838383971599995e-07	0.000650448	0.0002074459999999	4.2308260070400006e-07	4.3033842915999994e-08	-0.000238218	-0.00012209	5.6747815524e-08	1.49059681e-08
2801.921894327225	0.159800748257112	0.0255362791435328	7850766.301910264	3565.203053791446	21.87612472470209	478.5648329707223	12710672.814763851	2903.112751435473	-1.9958183176968305	3.983290757254207	8428063.647547243	2941.6970866273023	2554.3578758691647	1.109931	16.355452	0.0878701068	0.039113	-0.0995008154	-0.0366268543	-0.0985241278	-0.0337901088	-0.162889764	0.11635373	0.0425710344	-0.0593200708	-0.0078558741	0.0124810852	-0.1563603077	-0.0536784665	-0.0722593729	-0.005350775	0.0386312877	-0.090921049	0.0820798317	-0.0549813134	0.1592749754	0.0168968975	-0.0863864532	-0.1092230252	-0.0072913354	0.1003320441	-0.2215903959	-0.0357053611	0.0195568614	0.1523530975	0.0235711003	0.0704930424	0.0637582401	0.1037619205	0.0752645183	0.0080036691	0.0579439476	-0.0532408619	-0.043950242	-0.1283573427	-0.0377769014	0.0320057749	-0.060037224	-0.0506320537	-0.0003736054	0.0997819593	0.1364923757	-0.0391005601	0.05073575	-0.0077226477	0.0384401197	0.0211706221	0.1421700183	-0.0607553876	0.0766625896	0.001146447	0.0526926532	0.0599152231	-0.0701946568	0.0879434038	-0.1744643548	0.0248082895	-0.0079159791	-0.0617058231	0.1211189429	-0.0095858134	-0.0780912806	0.1309470201	0.0935313143	0.0305504012	0.140825397	0.0527450063	-0.0183934919	0.0049757753	-0.0095334532	-0.0841878207	-0.05525887	0.0381712335	-0.0664181122	-0.0977899223	0.1213127349	0.0518786187	-0.0311375926	0.0440801732	-0.0355274358	0.0751135603	0.165662777	0.0568466767	0.0156258216	0.0658020888	-0.1000086232	-0.0178053686	0.0948001591	0.0469638708	0.0738482601	0.0537684576	0.0244842538	-0.0031691708	0.0414830986	0.025895495	0.0667607901	-0.1706548646	-0.0625204748	-0.1108352717	0.003900409	-0.0651989384	0.0036301573	-0.2043357623	-0.0515101445	-0.0379974528	-0.0781939525	-0.0163642109	0.1136451198	0.1082280018	0.0993899282	-0.0364558	0.0059758	3.571018564000004e-05	0.0013290253536399	0.00666719	0.0067562068	4.44514224961e-05	4.564633032436624e-05	-0.0131409	0.0267291	0.00071444478681	0.00017268325281	0.000419616	-0.000189258	1.7607758745599998e-07	3.581859056400001e-08	0.000251184	-0.000399264	6.3093401856e-08	1.5941174169599997e-07	0.00014144	0.000379658	2.00052736e-08	1.44140196964e-07
2794.8928976005263	-7.028996726698551	49.40679498393895	7811426.309057866	3537.1701418140915	-28.032911977354612	785.8441539301118	12511572.61214112	2901.153775085449	-1.9589763500239317	3.837588339953085	8416693.226692552	2934.9993627387107	2510.289470162724	1.04666	15.423121	0.0757051165	0.0356558	-0.0535936577	-0.0653777792	0.0289235626	-0.0255891854	0.0544521867	0.1240360202	-0.0969995597	0.0994630376	-0.0140434107	0.0729824561	-0.0615569939	-0.1008986309	0.0277248821	0.040968782	-0.0433318056	-0.1359976602	-0.09579176	0.083577662	-0.0375191931	0.0360867469	0.0678735393	0.0530300189	0.1906485445	-0.0601177057	-0.0169033857	0.1181609742	0.0509118347	0.0448428281	0.0377731752	-0.0848395331	-0.0953410433	-0.1339183042	0.0359656889	-0.0986609749	-0.1039701769	0.0652506308	-0.0109672958	0.069722147	0.0323117251	-0.0697345393	0.0553484751	-0.068795788	0.0165782184	0.0552311105	0.0703387013	0.1216512389	0.0101099902	-0.0116392223	0.0355518712	0.1171061717	0.0329915081	0.052896558	-0.0084415362	0.0825092471	-0.0551818161	-0.1116812174	-0.0363556933	0.1061131411	0.1465877339	0.0590552241	-0.0033748744	-0.0080645245	0.0908815446	0.0203940953	-0.0513009736	0.1317593108	-0.0808328946	-0.0169566218	-0.1069247544	0.0449885959	0.0074049579	-0.0162174389	-0.0840913662	0.0917440358	-0.1589333494	-0.0042863673	-0.0024719165	-0.0074853153	-0.0947239421	0.1034516848	-0.0185898719	-0.0438795589	-0.1161326738	-0.0921770375	-0.0165507257	-0.0050626432	-0.0025586423	0.0665287329	-0.0325615547	-0.0977239089	0.021500938	-0.0183126892	0.041968684	0.0817564174	0.0144329052	-0.0378189066	0.0494345902	0.1229767887	0.0759541632	0.0103818103	0.0582008567	0.0524377888	0.0662306535	-0.156512501	0.0680961258	0.037086241	-0.0227948861	-0.0698569336	-0.0326477805	0.114389322	0.1131919653	0.1064475877	0.0955030384	-0.0148014	0.0216543999999999	0.0004689130393599	0.0002190814419599	-6.08615e-05	-0.0067280515	3.70412218225e-09	4.526667698665225e-05	0.00642125	0.01956215	0.0003826777126225	4.12324515625e-05	0.000734322	0.000314706	5.392287996840001e-07	9.903986643600005e-08	0.000251184	0.0	6.3093401856e-08	0.0	-9.90643e-05	-0.0002405043	9.813735534490002e-09	5.784231831849e-08
