global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3156.35600023678	n/a	n/a	9962583.200230723	3922.372997681561	n/a	15385009.932941437	n/a	3374.4249425566086	n/a	11386743.692948172	n/a	3357.059262819748	2687.855315959769	n/a	n/a	n/a	n/a	-0.0981778961	0.03321048	0.0433787959	-0.1802231792	0.1115501814	0.0008890956	-0.0598490528	0.0818776367	-0.1656383674	0.2126014683	-0.0625945813	0.2139321057	-0.1623013917	0.0140405921	-0.0682672671	0.0677763699	-0.0335046892	0.0522853351	-0.0532049471	0.0493041078	-0.0899183064	0.0532677747	-0.0853838783	0.1109453884	-0.0832432422	0.0317509714	-0.0528176157	0.0941351531	-0.0678537153	0.0249549771	-0.106056437	0.0583991258	-0.0372692863	0.0211690791	-0.2071695653	0.0232341961	-0.1103084565	-0.0195555382	0.1756360516	-0.1508810121	0.0369768974	0.1767331275	-0.0194893772	-0.0293946072	0.0212084653	0.072049175	-0.0966790508	0.0666492559	0.0284550917	-0.0999471555	-0.1462503405	0.1198794058	-0.0740304522	0.2021130759	-0.0240909252	0.1495175206	-0.0049272686	0.0342028077	-0.0590072904	0.0699239119	-0.0318921757	0.0798485892	-0.0154288326	0.0301876102	-0.1095499547	0.0185028116	-0.0696808223	0.0334896105	-0.1287232207	0.0429611803	-0.0370564398	0.1344301493	-0.054968538	0.0155846471	-0.1420898912	0.0010995615	-0.1014561406	0.1667674447	-0.1027926388	0.0175368979	-0.1110888862	-0.0084671698	0.0312625377	0.0899421157	-0.053928232	0.0817472994	0.0185774263	0.1536803656	-0.027244877	0.2008290287	-0.0066177535	0.0718585247	-0.0208611028	0.0431366051	-0.1377120184	0.0222715205	-0.0589248457	0.0126640869	-0.0838623361	0.1032081785	-0.1336865258	0.0469355132	-0.038647793	0.0106364629	-0.1981727338	0.0518042581	-0.0608998993	0.0024402587	-0.0302806077	0.0165278947	-0.0112753737	0.1154637225	0.1154447293	0.1154130763	-0.0330801	n/a	n/a	0.00109429301601	-0.00676803	n/a	n/a	4.5806230080900006e-05	-0.0290925	n/a	n/a	0.00084637355625	-0.000758118	n/a	n/a	5.74742901924e-07	0.000524756	n/a	n/a	2.75368859536e-07	0.000805101	n/a	n/a	6.48187620201e-07
3158.496467958593	2.140467721812911	4.581602068122953	9976099.938106906	3901.06358091596	-21.309416765601327	15218297.062348852	454.0912428900909	3372.387132214916	-2.0378103416924205	11372994.969528746	4.15267098870858	3354.701148862256	2664.262153880226	0.933733	13.263995	0.1148912015	0.0686934	-0.1440067759	0.1191626883	-0.039783954	-0.0768800727	0.0417094898	0.1019731222	0.0418304601	0.1064195013	-0.1499129359	0.1293824578	-0.0767118076	0.1461403292	-0.1240361656	0.0006926404	0.0152088158	0.0141785614	-0.0194394587	0.0493112068	-0.0742597404	0.0322147722	0.0126315125	0.0512064981	0.0115511952	0.0391092986	0.0136706279	-0.0267608137	-0.037194023	0.0561933967	-0.0997962049	0.0909124035	0.051950488	0.0886254352	0.0333240084	-0.0591047693	-0.050304221	-0.0053279168	0.0018360832	0.0333944827	-0.0573867331	0.0803578227	-0.0828207592	0.2027699798	-0.1012573277	0.0357621986	0.0608791393	-0.1585637743	0.1329906424	-0.1216482936	-0.0541420798	0.0417414089	-0.1230049391	0.0183810743	-0.0281272843	0.1747405079	-0.0345602279	0.0648427506	0.0236759026	0.0167001007	-0.0065965967	-0.0237237069	-0.0433253631	0.0222198274	-0.0566703453	0.0961761982	0.0030321882	0.0044994938	-0.0222623547	0.0320182859	-0.0424857956	0.0784459795	-0.1355944608	-0.0921125783	-0.1250368519	0.0276540626	-0.073842999	0.0309209747	0.0347679047	-0.0167971357	-0.1108091435	-0.016491126	0.1134191648	-0.136871897	-0.1213469805	-0.1397684631	-0.1314728438	-0.0663764592	-0.0169381252	0.1600395766	0.0496753013	0.1898212521	0.0155913401	0.0591742419	-0.0416458121	0.0929605598	-0.0343293996	0.0951294739	-0.0822991351	0.0147498126	-0.0386436129	0.0291562803	-0.0578561823	-0.0435240413	0.1082696075	0.0206283071	-0.1068552344	0.0077583722	-0.1162173775	-0.0116139746	-0.0573012874	0.1308067923	-0.08111465	0.1154130763	0.1152422001	0.1149575937	-0.0493062	-0.0162261	0.00026328632121	0.00243110135844	-3.36285e-05	0.0067344015	4.535216356320226e-05	1.1308760122499999e-09	-0.0629547	-0.0338622	0.00114664858884	0.00396329425209	0.000298157	0.001056275	1.115716875625e-06	8.8897596649e-08	0.000591317	6.656099999999992e-05	4.430366720999989e-09	3.496557944889999e-07	0.000766567	-3.853400000000001e-05	1.4848691560000003e-09	5.87624965489e-07
3151.404999460525	-7.091468498068025	50.28892545909117	9931353.47062479	3912.3009510539855	11.237370138025652	15306098.73161792	126.2784876189907	3374.475707183162	2.0885749682456662	11387086.2983693	4.362145397982386	3359.410885644548	2677.3199699245474	1.043063	14.817069	0.1546718215	0.0910909	-0.1906397639	0.0217830769	0.0739254695	-0.0298576837	0.1843649324	0.0489315309	-0.085154788	0.0518555667	-0.0520841945	0.2033155408	-0.0092339249	0.0526965074	-0.1204026864	0.0888702504	-0.1313105394	-0.0297265929	-0.0674089777	0.1627560873	0.1060314165	-0.0697671757	0.0940656312	-0.0095157623	0.0298447043	0.108188986	0.0683530805	-0.093412581	0.0791745535	-0.0491056908	0.0262579611	-0.0024639008	0.0799610029	0.0393265979	0.1436467641	-0.0359381559	-0.0900794029	-0.0960354768	-0.0178368859	-0.0945747001	0.0026447363	0.0218383226	-0.1233241366	0.0992220108	0.0255049696	0.0967674638	-0.0449366508	0.0290463708	0.0068480179	0.0155405397	0.0042898608	-0.0258473124	-0.0429646834	0.1439928055	0.0206773183	0.0654020755	-0.0021223621	0.1725360464	0.1400801221	-0.11718498	-0.0649504265	-0.0707128639	-0.013166545	0.0491898495	-0.0110157649	0.1342572813	0.0795222257	0.0202832802	-0.0713508352	-0.1406840668	0.0496000415	-0.0583636899	0.1909650835	-0.0939786836	-0.0988644396	0.0332825894	-0.0715337245	0.0071187698	-0.0206575226	-0.0678602234	-0.0665919834	0.0746424386	-0.0280164888	0.0150969576	-0.0469382511	0.040074207	-0.1634343932	-0.0134167644	-0.001158063	0.1024391648	-0.056587817	0.2035363581	0.0047098631	-0.0487597226	0.1262429361	0.0381755363	-0.0645095877	0.1159257392	0.0067618016	-0.0025908476	-0.0460335415	0.0687114096	-0.1566884511	0.0057972889	-0.0600895575	-0.1260730272	-0.1814069295	0.1806708664	0.0275692608	0.0595592142	0.0697368625	0.1630487759	-0.1149465804	0.1153118061	0.1148374968	0.1140484259	-0.0394903	0.0098159	9.635189281000004e-05	0.0015594837940899	-0.0179791	-0.0179454715	0.0003220399473573	0.00032324803681	-0.00955415	0.05340055	0.0028516187403025	9.12817822225e-05	-0.000948843	-0.001247	1.5550090000000002e-06	9.00303038649e-07	0.000814515	0.000223198	4.9817347204000034e-08	6.63434685225e-07	0.000766567	0.0	0.0	5.87624965489e-07
3152.336855132592	0.931855672067286	0.8683549935639732	9937227.64822724	3873.743844729426	-38.5571063245593	15005891.374579117	1486.6504481233708	3368.244044310659	-6.231662872502966	11345067.942034224	38.83362215653192	3349.900078024678	2617.047434813077	1.196043	16.990196	0.19200178	0.0904939	-0.1345511816	0.2397361681	0.0400120074	0.0250561817	0.0506790871	0.2159519314	0.0479213591	0.0694440246	0.0643603241	0.0157366323	-0.0981595496	-0.0052638415	0.0046870381	0.0178341437	0.0825441967	-0.084775738	-0.0762818335	0.1655984471	-0.0329348301	0.0957806785	-0.0239579373	0.0780079688	-0.164358551	-0.0891326599	-0.1896006318	-0.0225723598	-0.0595039597	0.0157223342	0.0103014737	0.0006925764	0.0012819298	-0.0313722461	0.0044038263	0.0673411829	0.0087559319	-0.1024048954	-0.0026789057	0.0611451795	-0.0553555272	0.0325764706	-0.098666347	0.0041415525	0.0825379688	0.0903960309	-0.0800058792	-0.0446142518	-0.0443552498	0.0524902346	0.1218650061	0.0716886471	-0.0846247403	-0.1464506346	0.0092270382	0.0350450508	-0.0331538639	0.0562065846	0.1232629864	0.0146254114	-0.0921473457	-0.0296818467	-0.1790166016	-0.0508356659	8.013e-06	-0.0747101784	-0.1019707943	-0.0663682442	-0.1649142642	0.1071869187	-0.0866193998	0.0212222127	-0.0002052317	-0.0214848528	0.0438394243	-0.123136979	0.0236422373	-0.004344965	-0.102393911	-0.0705999199	-0.0012455485	0.004034863	-0.0158038617	0.0444832063	-0.0431186499	0.0690504085	-0.0173138154	0.0041920099	0.0173385136	0.2373163044	-0.0513248774	0.0031340379	0.0123116268	-0.0222025609	-0.057825049	-0.0125170593	-0.0693645612	0.0713308966	0.0096757392	0.0986496536	0.004976372	0.1840520956	0.0580814281	-0.1281934216	0.0170144327	0.0118042224	0.052408631	0.0628334315	-0.0520642878	0.0264314161	-0.0638142108	0.1142377486	0.0465842413	0.1151599564	0.1142313295	0.112689161	-0.00588883	0.03360147	0.0011290587861609	3.4678318768900005e-05	-0.000107695	0.017871405	0.000319387116674	1.1598213025e-08	-0.0603699	-0.0508157499999999	0.0025822404480624	0.0036445248260099	-0.000455955	0.0004928879999999	2.42938580544e-07	2.07894962025e-07	-8.35921e-05	-0.0008981071	8.0659636307041e-07	6.98763918241e-09	0.000363299	-0.000403268	1.6262507982400001e-07	1.31986163401e-07
3164.859665035821	12.52280990322879	156.82076787240507	10016336.699370649	3917.306545223884	43.56270049445766	15345290.56925388	1897.7088743698216	3372.536892554988	4.29284824432898	11374005.091644453	18.428546048838403	3357.015046751177	2701.0676337097207	1.138278	16.16963	0.0766030354	0.0421803	-0.1565723734	-0.0372171079	-0.0362851253	0.0493029783	0.120251783	0.0012520228	0.0983802083	0.1044016448	0.0613077286	-0.0872117281	-0.026518821	-0.0382614224	-0.0276209293	0.1005734375	-0.0863812522	-0.1279899271	-0.0415992133	0.1405498447	-0.0370278598	0.0552588946	0.1906570945	0.0423593541	-0.0315945888	-0.001987201	0.0455364131	0.0153633627	-0.0120760714	-0.0976513679	-0.0137853848	0.0180160555	0.0628009071	-0.0668447713	0.0856036663	0.0844381059	0.0617722666	-0.0391179925	-0.1051997539	0.1252216205	0.0058991693	0.029303451	0.1218445339	0.074006026	-0.0670439387	-0.041701808	-0.0298932922	-0.0832345746	0.1712581518	-0.1145637381	-0.0479670086	-0.0164202547	-0.01683498	0.059729645	0.0930770482	-0.0209015508	-0.0582707977	0.0009388871	0.1688985495	0.0882108375	-0.0002140895	-0.1841729294	-0.1336533709	-0.0853369719	-0.0283911318	0.0099239726	0.0430776806	0.0980991315	-0.0211878467	0.0930350461	-0.0249697869	-0.0657738732	0.0908486342	-0.0142704952	-0.0103112769	-0.0342031599	-0.070342157	-0.0097149112	0.0665424882	0.1397661893	0.0258673237	-0.1566760099	-0.0382373736	-0.1469670053	-0.0075066978	-0.1183983772	-0.0631626894	-0.0034007694	-0.0227897738	0.0635824686	0.0519728714	0.1758473042	0.0752572471	-0.0674144719	-0.0227581611	-0.0004229757	0.003581363	-0.0192529966	0.0805930384	0.0450437852	-0.1393776184	0.1176627495	0.0619835523	-0.0947614615	-0.0814439803	-0.0415714686	0.0123030949	-0.0280385143	0.0396277758	-0.0199972235	0.0421566548	0.0007854521	0.0848089269	0.1149575937	0.1134247617	0.1108851636	-0.00584076	4.806999999999989e-05	2.3107248999999892e-09	3.411447737760001e-05	-3.70346e-05	7.06604e-05	4.992892128160001e-09	1.37156159716e-09	-0.0894847	-0.0291148	0.00084767157904	0.00800751153409	-0.000957911	-0.000501956	2.5195982593600004e-07	9.17593483921e-07	0.000361007	0.0004445991	1.9766835972081003e-07	1.30326054049e-07	0.000364134	8.350000000000284e-07	6.972250000000474e-13	1.32593569956e-07
3164.104399923101	-0.755265112719826	0.5704253904916915	10011556.653612727	3896.837874433908	-20.46867078997593	15185345.419622578	418.9664839084139	3371.8139892593026	-0.7229032956852279	11369129.578164732	0.5225891749125641	3353.0982209187423	2682.478823632734	1.085033	15.413263	0.0421442001	0.0243212	-0.0105565881	0.1093407319	0.0970082847	-0.0980994781	0.0120192513	0.104649014	-0.0960725894	0.0927108685	0.0327260076	-0.0157771678	-0.0532767833	0.0836729049	0.015826922	0.0986176456	0.0273014726	0.0604334999	-0.1111121916	0.1472014484	0.0111376329	0.016358744	0.0178135311	0.0480579829	0.0158101564	0.0702227644	-0.0493326337	-0.1120108439	-0.0603596104	-0.0881191467	-0.0463754903	0.027759196	-0.0672052177	-0.1017052033	0.0362643894	-0.066001511	-0.0781170592	-0.0348149168	0.0456680321	0.099580922	0.1762375116	-0.0002380865	-0.0180588013	-0.0117582318	0.1086787175	0.0479628199	0.0219821517	0.1537246059	-0.0484521289	-0.1479029089	0.0839281737	-0.0168642542	-0.0964186315	-0.0309955494	-0.0705521636	0.010709362	-0.079683206	0.1320613184	0.0997651077	-0.0014342079	-0.0154613689	-0.0885980045	-0.0746132334	-0.0258137173	-0.0285783505	0.029455584	-0.0364348887	0.0516512047	-0.0142281177	-0.0393214004	-0.1000200326	-0.0119227083	-0.0576558618	-0.0825253945	0.0498280194	0.1405652672	-0.0540266985	-0.052954891	0.0213006482	-0.0256700824	0.0363593337	-0.0233660556	-0.1443347093	0.1327197167	0.0362974968	0.010606909	0.0124774277	0.1036168681	-0.0101595119	0.1006598312	-0.1425462901	0.0474597352	0.1137616718	-0.0121580702	-0.051736415	-0.0095223189	-0.0281151802	0.0330960234	-0.0159628131	0.0513702145	-0.1754315479	0.0203309607	0.0830512125	0.0115056505	-0.0830338944	0.0125659444	-0.0928318815	0.0307797162	0.0615624411	-0.0803012801	0.0276748933	-0.0589074011	-0.0840269503	0.1147048067	0.1124192083	0.108643553	0.00640518	0.01224594	0.0001499630464836	4.10263308324e-05	-3.83947e-05	-1.3601000000000008e-06	1.849872010000002e-12	1.47415298809e-09	-0.0806719999999999	0.0088127000000001	7.766368129000184e-05	0.0065079715839999	-0.000952924	4.987000000000025e-06	2.4870169000000253e-11	9.08064149776e-07	4.551740000000001e-23	-0.000361007	1.30326054049e-07	2.0718337027600012e-45	0.000419824	5.569e-05	3.1013761000000003e-09	1.76252190976e-07
3160.64232773307	-3.4620721900309945	11.985943848986008	9989659.92385792	3915.0542250733615	18.216350639453594	15327649.58526478	331.8354306195214	3368.882308617156	-2.931680642146602	11349368.00931366	8.594751387537116	3354.7042035129343	2702.7873629650303	1.094426	15.546687	0.1027321453	0.0545986	-0.0929930485	0.0600048418	-0.1296702797	-0.0210928395	0.0080393201	0.0600088328	0.1627821555	0.009178463	-0.0550327117	0.0210013989	-0.0625836986	-0.0162504024	-0.0792514915	-0.0559448049	0.0506956927	-0.0211516268	0.0790461061	-0.0347050222	0.035800419	0.0538105553	0.0591272787	-0.0725207976	0.1188489464	-0.1148348894	-0.0696153811	-0.1581919445	-0.0978694308	-0.0388410393	-0.0157300904	-0.0265255676	0.0521806608	-0.1250153661	0.0040275029	-0.0536791554	0.0548732374	0.0687157099	-0.0624112882	0.027389058	-0.1097661816	-0.0071924806	0.0310437962	-0.0067619501	0.110147293	-0.0262092486	0.0334995135	-0.0382828194	0.0390881833	0.0942299098	-0.0277279157	0.0336414114	-0.0324962934	-0.0320116117	0.0991178109	0.0881051119	-0.0060003679	-0.0842470766	-0.053527567	-0.02114774	-0.001074564	-0.1164028648	0.0237750913	0.0074148781	-0.0073622988	-0.1124085456	-0.0623373643	0.125819243	-0.1224226096	-0.0319079276	0.0063917881	0.1322639757	0.0034982628	-0.0706507822	-0.0063648976	0.033913404	0.0533080119	-0.0405911432	0.0063589948	-0.0441931769	0.0858607131	0.0359028288	0.0095299332	-0.1265290907	0.040768273	0.0587757282	0.0351259327	-0.079417969	-0.0301807705	0.12366604	0.0529496337	0.0085168059	-0.0599031306	0.0332560378	-0.0852766539	-0.1228297936	0.0383877174	0.025930349	0.1530383409	0.0471327118	-0.0554195008	-0.0284315749	-0.0182006543	-0.087520508	0.084797786	0.0526305603	-0.1018572029	0.0619672278	0.1684136659	0.1406684988	-0.09441459	0.0294566809	0.0341531297	0.1144017065	0.1112164334	0.105973176	0.00525166	-0.00115352	1.3306083903999998e-06	2.75799327556e-05	-0.0069806	-0.0069422053	4.819421442734808e-05	4.872877636e-05	-0.0655224	0.0151495999999999	0.0002295103801599	0.0042931849017599	-5.88126e-05	0.0008941114	7.9943519560996e-07	3.45892191876e-09	-0.0005614	-0.0005614	3.1516996e-07	3.1516996e-07	0.000285599	-0.000134225	1.8016350625000005e-08	8.156678880099999e-08
3164.459593450741	3.8172657176710345	14.571517559306558	10013804.51858243	3919.7718693816346	4.717644308273066	15364611.507995594	22.25616781938125	3369.441939361635	0.559630744478909	11353138.982729096	0.313186570166018	3350.789439569707	2686.709831962789	1.032922	14.673011	0.047765686	0.0231754	-0.0738366263	-0.017931588	0.1191010953	-0.0659854436	0.0744940136	-0.0363322829	-0.1016926907	0.1531781462	0.037187912	-0.0653269535	-0.0475199993	0.0078369157	0.0421083338	0.0337779863	-0.0950307814	0.0811052123	-0.0905230962	-0.0862184459	-0.0626084545	0.0206389761	-0.0815299794	0.0745522276	-0.0823367426	0.0086443644	0.042888067	-0.0072249391	-0.1307053899	-0.067157356	0.0964781762	0.0032367129	-0.110797212	0.0484861636	0.0200704512	-0.0682785164	0.1547127623	0.0676045132	-0.0102857122	-0.0151156565	0.0024866242	0.1055894754	0.0965907029	0.07953803	-0.0522976267	-0.0072725802	0.0067600198	0.1965439093	0.0374756365	0.0052252396	0.1065980768	-0.0876726589	-0.08414722	0.0608204393	-0.0205871301	-0.0912190711	0.0049669333	0.0792507662	-0.0130416408	0.0694200682	0.0276737716	0.1317198906	-0.0986462528	0.0011653157	0.0729226035	-0.0040497006	-0.0590637242	0.1714879578	0.0535130363	0.1045726339	-0.0060471237	-0.0501043368	-0.0882780236	0.0523290681	0.0165635427	0.0380262768	0.0509802907	0.0574916183	0.0697696271	-0.0873480576	0.0381943808	0.0667425415	-0.0981567104	-0.0123337252	-0.1181388067	-0.1218164233	0.0019318831	0.0989985796	-0.1381932994	0.0412461049	-0.0544335758	0.0623927082	0.162587658	0.0198160636	-0.0507043655	-0.0789455713	-0.0681267712	0.0573628798	-0.0078429297	0.0794471283	0.0287870366	0.0959418496	-0.0869960922	-0.0136065788	3.88107e-05	0.0975715204	0.0278166007	-0.0586395245	0.0503243135	-0.0692456087	-0.0674533619	-0.0327979504	0.1539612543	0.1140484259	0.1098185471	0.1028845713	0.0125045	0.00725284	5.26036880656e-05	0.00015636252025	-0.000101024	0.006879576	4.7328565939776e-05	1.0205848576e-08	-0.0812926999999999	-0.0157702999999999	0.0002487023620899	0.0066085030732899	-0.00036202	-0.0003032074	9.193472741476003e-08	1.310584804e-07	-0.0005614	0.0	0.0	3.1516996e-07	0.000339651	5.405200000000002e-05	2.921618704000002e-09	1.1536280180100001e-07
3166.5159077114104	2.0563142606692963	4.228428338631915	10026822.993789418	3925.9371520353375	6.165282653702889	15412982.521731336	38.01071020004973	3371.57386600727	2.1319266456353034	11367510.33394321	4.545111222369797	3355.594710551968	2711.466517157376	1.016431	14.438744	0.0364031419999999	0.0219016	0.0146476934	0.0990428609	-0.0744692832	-0.0023461617	-0.1003598687	0.0699985466	0.0767479843	0.0674303365	0.016341375	0.0116232421	-0.0535137307	0.0206653	-0.081948016	0.0358017796	0.1051532097	-0.0022371468	0.0502083082	0.0737394624	-0.0060463904	-0.0886914645	-0.0187481586	0.0049490235	0.0448033904	0.0333043922	-0.1135013879	0.0001784745	-0.1590581824	-0.0472908577	0.1055408806	-0.0417393483	0.0591830306	-0.0900378901	-0.0517010461	0.0620020315	0.0537519416	-0.0659545299	-0.0036486452	-0.0953026078	0.2547988708	0.1101978341	-0.0771343133	-0.0194099891	-0.0851843199	-0.1767620868	0.0784373691	-0.0399932094	-0.0128353112	-0.0916481318	0.052379865	-0.0689397273	-0.038272751	-0.0912464472	0.0252269203	0.0969638441	-0.0871815207	0.0415320633	0.0111740012	0.0374787193	-0.0868089098	0.0214397105	0.0167197788	-0.0374817315	0.0316111022	0.0601886747	-0.140965391	0.0826665922	-0.0331186401	0.0183604547	0.0490766109	0.0456308706	0.0045901622	-0.0540820228	0.1129609269	0.0103388002	0.1020078189	-0.0429506141	0.164264281	0.0044392831	-0.2143297098	-0.0985637728	-0.1881998926	0.0330664732	0.0024895327	-0.0092042363	0.0135521301	-0.0029807029	0.109330737	0.1064594396	-0.0337558501	-0.0330344523	-0.0385304028	0.0346051892	-0.1529883021	-0.0391153795	-0.0182174082	0.0312539976	0.0361790198	-0.0048538225	-0.0051538718	0.1405280611	0.0016661235	0.0511925878	-0.1628203731	0.0101610379	0.0408355271	0.0566639191	0.0569975375	0.0254571759	-0.1054899633	-0.1470219795	-0.0739208419	0.1136451198	0.1082280018	0.0993899282	0.0192964	0.0067918999999999	4.612990560999998e-05	0.0003723510529599	-0.000123016	-2.199199999999999e-05	4.836480639999995e-10	1.5132936256e-08	-0.0630286	0.0182640999999998	0.0003335773488099	0.00397260441796	-0.000135517	0.000226503	5.1303609009e-08	1.8364857289000002e-08	-0.0005614	0.0	0.0	3.1516996e-07	0.000339651	0.0	0.0	1.1536280180100001e-07
3170.236527655019	3.7206199436086536	13.84301276477846	10050399.641278151	3919.286693587389	-6.650458447948495	15360808.186531167	44.2285975678895	3368.200317294072	-3.373548713198033	11344773.377419887	11.380830920320108	3350.952557915936	2722.318883989663	1.084783	15.409707	0.0519644249999999	0.0295043	-0.0341870124	-0.0946526699	0.0042095732	0.0341903665	0.0508761795	-0.0381168089	0.0803228289	0.0237619716	0.0642376693	-0.2134076748	-0.0343679061	-0.1520941159	0.0149116223	-0.0343671707	-0.0441835921	-0.0261856526	-0.0369270995	-0.0294663638	0.0055112112	0.0882321522	0.05596017	0.12415703	0.0898233196	-0.1006692318	-0.1557913427	0.0731319884	0.1234546919	0.0220980298	-0.0720347542	0.0655092973	0.0365608316	-0.0426503944	-0.0909450129	0.065504933	0.1428796293	0.0199509857	0.0653065584	-0.0392327805	-0.095144457	-0.0183896496	-0.0816818474	-0.0910846355	-0.2223428943	-0.092214967	0.0354775921	0.0152370902	0.0106546829	0.0477852352	-0.1688848041	-0.0519662212	0.0077403074	0.0036264492	0.1284206858	-0.1289889052	0.0501241117	-0.0507408721	-0.0611720602	0.0363514426	0.036880929	-0.0357434577	-0.126669477	-0.1867398884	-0.0300138993	-0.0297465908	-0.073877712	-0.0828321907	0.0776683071	-0.0655682029	0.0120770942	0.0334914717	-0.1155300946	-0.0089301652	0.0456429325	-0.1218544417	0.0015949995	-0.031085959	0.0895502616	0.0205616848	-0.0054068238	-0.0574537335	0.1206305523	-0.0415219844	-0.0438334905	-0.0129588837	0.1524692123	0.1019831476	-0.044019812	-0.0356550709	0.0548562456	-0.0168310465	0.1775072121	0.0095310797	0.0053024232	-0.0929769681	0.0609703379	0.0190258624	0.082761306	0.0571327881	-0.054506928	-0.0103655233	0.1252271566	-0.1132826926	0.0715040583	0.0326144115	0.0789802457	-0.117768132	-0.0165086074	-0.114512193	-0.0007775053	-0.0629993625	0.0451000704	0.1131919653	0.1064475877	0.0955030384	0.0114059	-0.0078904999999999	6.225999024999997e-05	0.00013009455481	-0.000162691	-3.9675e-05	1.574105625e-09	2.6468361481e-08	-0.0851617999999999	-0.0221331999999998	0.0004898785422399	0.0072525321792399	0.000167276	0.000302793	9.1683600849e-08	2.7981260176e-08	-0.000426172	0.000135228	1.8286611984e-08	1.81622573584e-07	0.000339651	0.0	0.0	1.1536280180100001e-07
