global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
2791.035712749864	n/a	7789880.349845142	n/a	4202.9199321616525	n/a	n/a	17664535.956161708	3023.5480535364213	n/a	n/a	9141842.832043882	3266.8749117891584	2244.622345543813	n/a	n/a	n/a	n/a	-0.0451468679	0.1111431361	-0.1133540518	0.0918202669	-0.1006367359	-0.0048973031	0.1260719258	-0.0047242008	0.1192529808	-0.090000098	0.1254446614	-0.1207407511	-0.1762493134	0.1672905123	-0.1356490698	0.047269096	-0.0892955131	-0.0766388051	0.0293122795	-0.1276587482	0.0106115239	-0.0795075647	0.1507435751	-0.0242097039	0.1692618435	-0.1475931777	0.1617362424	-0.0051069871	0.0737902119	-0.0220140076	0.0769861853	-0.1307747275	0.0441632254	-0.0611193613	0.0952884547	-0.1368963524	0.2085454784	-0.0042399976	0.1734462185	-0.0465510278	-0.0111597388	0.2193859019	0.0284887003	-0.0161523293	0.1905996576	-0.0806527601	0.0073029229	-0.0306827799	0.1086853502	-0.0077834065	0.0013234226	-0.0082560968	0.133750664	-0.0096771891	0.0873300537	-0.1103134871	0.3235520507	-0.110312607	0.0857404459	-0.0341025473	0.178043597	-0.0953776832	0.111069997	-0.3133899808	0.03431239	-0.0404798547	0.0462382467	-0.1079516675	0.0374873664	-0.0504665056	0.1050126543	-0.0784566861	0.0256208265	-0.1045242791	0.0058807378	-0.0250090276	0.1493179585	-0.1047761871	0.024649524	-0.0573644905	-0.0488100853	0.0371928579	0.1246605931	0.1154637225	0.1154447293	0.1154130763	0.137388	n/a	0.018875462544	n/a	-0.0473783	n/a	0.0022447033108899	n/a	0.138312	n/a	n/a	0.0191302093439999	0.00459339	n/a	n/a	2.10992316921e-05	0.000112069	n/a	n/a	1.2559460761e-08	0.000912627	n/a	n/a	8.328880411289999e-07	0.0	0.0	0.0	0.0	0.0
2792.860096907249	1.824384157384884	7800067.520896768	3.3283775537169533	4207.766483951793	4.846551790140438	23.489064254513487	17705298.783468034	3026.2510491898147	2.7029956533933728	7.306185502263466	9158195.412722452	3267.443546085676	2214.59073485263	0.996278	15.569076	0.09757185	0.0657607	-0.0614210969	-0.0019847101	-0.0969338463	0.0257320967	-0.1205742679	0.0162139712	0.0604664816	-0.0777427908	0.0790533025	-0.092175005	-0.0002069324	-0.0638631722	-0.1755610647	0.1570760243	0.0574733251	0.0222523873	-0.0040458138	-0.106140368	0.0115860512	-0.1243469728	-0.1147049912	0.0388504268	0.0688329011	-0.0804183203	0.1458447217	-0.0830999886	0.1112566755	-0.1026174215	0.0942943185	0.1352690222	0.0806944119	-0.0545227666	-0.0050790328	0.0818130196	-0.0544864613	0.1598768373	-0.1530732379	-0.1037108436	-0.0215808185	-0.1237391438	-0.0084037107	0.1840331328	0.1368081035	-0.0332135105	0.0643770285	0.0090242972	-0.0305993662	0.0061665946	0.1560767416	0.082428425	-0.0250333854	-0.0874867795	0.3041446931	0.0759463115	0.0703909928	-0.0318897409	0.1286318932	0.0822706467	0.0138803693	-0.0082997308	0.1447882673	-0.0794844041	0.1204284907	-0.3734185773	0.0081777672	-0.0532636048	0.0719277089	-0.0710140583	0.0266501327	-0.0808772471	-0.0247375619	-0.0580389967	-0.0094753789	-0.0757683498	-0.0362675708	-0.0945520591	-0.0135565445	-0.0437575792	0.1012710764	-0.0126600713	-0.0619039122	-0.0580289891	-0.0485976378	0.1154130763	0.1152422001	0.1149575937	0.129496	-0.007892	0.016769214016	6.228366400000017e-05	-0.0475294	-0.0001511	0.00225904386436	2.283121000000037e-08	0.155861	0.017549	0.000307967401	0.024292651321	0.00350608	-0.00108731	1.1822430361000004e-06	1.22925969664e-05	0.000464354	0.000352285	1.24104721225e-07	2.15624637316e-07	0.000912627	0.0	0.0	8.328880411289999e-07	0.0	0.0	0.0	0.0	0.0
2796.957086036046	4.096989128796849	7822968.941127249	16.785319921479566	4187.860544376249	-19.905939575543925	396.2464303852059	17538175.939143334	3025.795730407105	-0.4553187827095826	0.2073151938881361	9155439.802149868	3262.487918451652	2216.6673849927333	0.9641360000000002	15.066784	0.1772499	0.0970729	-0.0676165381	-0.0887601738	-0.1029017381	0.0780502809	-0.0379366526	-0.0581863259	0.1501941028	-0.1388842612	0.0936814136	-0.0209183096	0.0524410107	0.0011807752	-0.1654771458	0.1274639704	0.0664947377	-0.0383069289	-0.0554720671	-0.0477837698	0.0029548156	0.0208605317	-0.0655958799	-0.0553779787	0.0802469867	-0.03622988	0.1561465008	-0.0502619534	0.1309564965	-0.0822777904	-0.0838001117	-0.109515502	0.0196834235	-0.1108982454	-0.1729776777	-0.0750037057	-0.0146397119	0.0230875428	0.057022055	0.1048696748	0.017445345	0.0590782636	0.0073512352	0.1942464196	0.1306234705	-0.0429734383	-0.0704834461	-0.0786719294	0.0038947281	0.0100226159	-0.0107894028	0.0321151496	-0.0269006241	-0.0156491406	0.0955863775	-0.046171364	0.1609602417	-0.0139016149	0.131248049	-0.048434429	0.1075936273	-0.0427662593	0.1481558107	-0.0834833924	0.0517811912	-0.1903813528	0.1014952649	-0.205485061	0.1085163933	-0.0804424283	-0.0224041487	0.0223369785	0.061598572	-0.0325710253	-0.0239253241	0.0795646225	0.0754993095	-0.1254221609	-0.0019918684	-0.0014209246	0.0090800589	-0.1357825302	-0.0779293248	0.1894673486	-0.0114410363	0.1153118061	0.1148374968	0.1140484259	0.129048	-0.000448	0.0166533863039999	2.0070400000000357e-07	-0.0150178	0.0325116	0.0002255343168399	0.00105700413456	0.106687	-0.0491739999999999	0.0024180822759999	0.011382115969	0.00462286	0.00111678	1.247197568400001e-06	2.13708345796e-05	0.000185107	-0.000279247	7.7978887009e-08	3.4264601449e-08	0.000406328	-0.000506299	2.56338677401e-07	1.65102443584e-07	0.0	0.0	0.0	0.0	0.0
2800.2925660594	3.3354800233541937	7841638.455527539	11.125426986194892	4199.092469684606	11.23192530835695	126.15614613250936	17632377.568961963	3024.5950499160444	-1.200680491060666	1.4416336416136823	9148175.21597664	3266.845454204292	2238.2377509641324	0.909353	14.21067	0.1270438	0.0657594	-0.0359959281	-0.0304461058	0.0465811476	0.0825074885	-0.0300152721	-0.0837988378	-0.0252585306	-0.0833580253	0.1653003357	-0.0699099959	0.0484717465	-0.1472321318	-0.2255516868	0.1053530835	0.0970640802	0.1032607757	0.0005549114	0.0955207745	0.0300791367	0.0041681925	-0.1710205952	0.0001570014	0.0047776692	-0.0550514254	0.0384548115	-0.0223484939	0.040303944	-0.0113359589	0.0223335822	0.0067179704	0.0021334254	-0.0246860081	-0.0090812609	0.0716342519	-0.0218259465	0.0105088609	-0.0649186311	-0.0116087763	0.0543498687	0.1841966492	0.0723854628	0.2090927519	0.076443033	0.1293680671	-0.0547509235	0.0480645196	0.08079715	0.0479092085	0.1205142319	-0.0791845655	0.0539639581	-0.2044896529	0.1266454069	0.0780977207	-0.0242233549	0.033997717	-0.0139100149	0.0854062856	-0.0076564543	-0.0200953382	0.1181065263	-0.0922725105	0.1172807305	-0.1955856901	0.078955352	-0.0584470964	0.0733499663	-0.0106203952	0.085014175	0.166959091	0.0779887751	-0.0034243765	-0.0938915332	0.0604853559	-0.0446090465	0.0640381043	0.0079939564	0.0414664485	-0.0366675985	-0.0074341991	0.0136542565	0.0173436947	0.002462873	0.1151599564	0.1142313295	0.112689161	0.110159	-0.0188889999999999	0.012135005281	0.0003567943209999	-0.0174087	-0.0023908999999999	0.00030306283569	5.716402809999998e-06	0.109637	0.0029499999999999	8.702499999999966e-06	0.012020271769	0.00428046	-0.0003424	1.1723776000000037e-07	1.83223378116e-05	-0.000851739	-0.001036846	1.0750496277160003e-06	7.254593241210001e-07	0.00108336	0.0006770319999999	4.583723290239999e-07	1.1736688896e-06	0.0	0.0	0.0	0.0	0.0
2799.359435683474	-0.9331303759258844	7836413.250150099	0.8707322984755824	4199.257668106015	0.1651984214095136	0.0272905184361952	17633764.96314717	3023.8418357348464	-0.7532141811980182	0.567331602757801	9143619.447540283	3263.433262517959	2247.4421428239643	0.917531	14.338473	0.1087839999999999	0.0575368	-0.0356782392	0.1138553364	-0.0388748354	0.0913967579	-0.089554341	-0.1113277883	0.1200608876	0.0946454448	0.1171246214	-0.1106134179	-0.1016811967	-0.0156011519	-0.2287364857	0.0822278252	0.0476949607	0.178369865	0.038471473	-0.0110219947	-0.0299798867	0.0559190975	-0.1079371712	-0.0152685989	0.0594226838	0.0587318007	0.0731322561	-0.0016855461	-0.0038588479	-0.1677780785	-0.0725069835	0.0094177031	-0.1066086448	-0.0673397486	-0.0027461391	-0.0066997099	-0.1176001356	0.1015103947	0.0103998879	-0.0178259383	-0.0146733641	-0.0693791433	0.0766010955	0.2349538527	-0.0064613908	-0.015597308	0.0531834324	0.1241531781	0.0554362983	0.0922192771	0.0764553338	0.0184403185	0.0016284552	-0.0899065185	0.0417481009	-0.0774951793	0.1048488291	0.1271013665	0.1393741934	-0.0104715075	-0.0342060764	-0.0303041094	0.1561608089	-0.0844007969	0.1012956388	-0.2594958553	-0.0190745452	0.036848967	0.0440923006	-0.0307178943	0.0343273605	0.054082218	0.0922899393	-0.0408827662	-0.0705803206	0.0096461764	-0.0935024519	0.1034862137	-0.0486733298	0.0274903383	-0.0228585015	0.0685236349	-0.0021162789	-0.1631474078	-0.0758487926	0.1149575937	0.1134247617	0.1108851636	0.135395	0.0252359999999999	0.0183318060249999	0.0006368556959999	-0.0181453	-0.0007366	0.00032925191209	5.425795600000007e-07	0.0913253	-0.0183117	0.00033531835689	0.00834031042009	0.00399782	-0.0002826399999999	7.988536959999988e-08	1.59825647524e-05	0.000155615	0.001007354	1.014762081316e-06	2.4216028225e-08	0.00108336	0.0	0.0	1.1736688896e-06	0.0	0.0	0.0	0.0	0.0
2811.879932465151	12.520496781676684	7906668.754600221	156.7628396599762	4185.753715931676	-13.503952174339249	182.3567243268417	17520534.170435835	3031.454247269263	7.612411534416424	57.948809369316216	9189714.853286851	3265.754558796166	2253.244363177669	1.153616	18.02783	0.23447791	0.159468	-0.0197649608	0.0739011475	-0.1926851568	0.146436086	-0.0356447712	-0.1317001805	0.1857527455	-0.0214578624	-0.0305810873	-0.0496393152	0.1837985074	-0.0480528019	-0.1385518745	0.000631435	0.0698517433	-0.0227475023	-0.036301439	-0.1210433133	-0.1227723544	0.1301645543	-0.0424741292	0.0044431785	0.1801167754	0.1877895685	-0.1401475192	0.1011955605	0.1887630036	0.1296300675	-0.1500472973	-0.061809519	0.1025027544	0.0609168185	0.1233754614	-0.1528978683	0.0033953487	-0.0164464203	-0.0726107911	0.0191787623	0.0825762397	-0.1178966075	0.0565617228	0.1599879644	-0.0169460198	-0.1745757348	-0.1021126532	-0.0153830576	-0.0890846808	0.0313271404	0.0950910132	-0.0244624564	0.2143116717	0.0115510354	-0.2157662028	-0.0663908747	0.0011299173	-0.1773324994	0.1311555854	-0.0244416897	-0.1360627976	-0.087021865	0.1713331349	-0.0595702082	0.0149005049	0.0779046368	0.0564272246	0.0087432111	-0.0664154274	-0.1884531163	-0.0157422615	-0.177481919	0.1835031065	0.1886387399	-0.0511396054	0.2553722071	0.0529586522	0.0017564914	-0.0377070326	-0.0003787105	0.0117798045	0.2328608169	0.1085025588	-0.1694155879	0.2119247558	0.1147048067	0.1124192083	0.108643553	0.135388	-6.999999999979245e-06	0.018329910544	4.8999999999709426e-11	0.0075270099999999	0.0256723099999999	5.6655879540098494e-05	0.000659067500736	-0.0373658	-0.1286911	0.01656139921921	0.00139620300964	0.00530806	0.0013102399999999	1.7167288575999996e-06	2.81755009636e-05	0.000155615	0.0	0.0	2.4216028225e-08	0.00137527	0.00029191	8.521144810000004e-08	1.8913675729e-06	0.0	0.0	0.0	0.0	0.0
2805.9625228307373	-5.917409634413616	7873425.6795306355	35.01573678145108	4198.533553583331	12.779837651654816	163.3242504026541	17627684.000565074	3036.9797706627232	5.525523393460389	30.531408771678016	9223246.127414608	3276.264098899212	2220.689700957309	1.098358	17.164309	0.103322215	0.0555269	0.0218884825	-0.0950128045	-0.1836700826	0.1207954717	0.0890252831	-0.0834797373	0.0465711468	-0.045761548	-0.025214429	-0.0844940212	0.1182518579	0.1160754029	-0.0766210214	0.0301898951	0.0281258431	-0.0688114742	-0.2061964052	0.0035981697	-0.0207558115	0.1570274184	-0.0065976042	0.0440071324	0.0520179175	-0.0226169772	-0.2256841509	-0.0853393735	-0.0183671274	0.148402564	0.0857784499	-0.0627989271	-0.0298433662	0.0393828592	-0.0358086004	0.0314177066	0.0413412027	0.0355648118	-0.1373756623	-0.0886832855	-0.0940376773	0.0034335611	0.0267011619	0.0645916558	0.0203356747	-0.0787017486	-0.0873824787	-0.1264795368	0.1058816105	-0.013961875	0.0169234179	0.0222462797	0.051643396	0.0181002474	-0.0692655114	0.1402297095	0.1439755898	-0.072204425	-0.2496071533	0.0367431	-0.0725598615	-0.0964068798	0.1884402802	-0.084636225	-0.0660799354	0.1958536656	0.1395211278	-0.0445775101	-0.0548818469	0.0054508834	-0.0085288364	-0.042353477	-0.025076194	0.1488432597	0.0361490055	0.0974131238	0.153756378	-0.0782286679	0.1166944481	0.115179455	-0.0948424441	-0.0552211802	0.0192459526	0.2568792078	-0.1092470023	0.1144017065	0.1112164334	0.105973176	0.135472	8.400000000000074e-05	0.018352662784	7.0560000000001245e-09	0.00325409	-0.0042729199999999	1.0589101728099998e-05	1.8257845326399152e-05	0.0148095	0.0521752999999999	0.0027222619300899	0.00021932129025	0.00581887	0.00051081	2.609268561000004e-07	3.38592480769e-05	-8.508489999999998e-05	-0.0002406999	5.793644186001e-08	7.239440208009997e-09	0.00155956	0.0001842899999999	3.3962804099999983e-08	2.4322273936e-06	0.0	0.0	0.0	0.0	0.0
2812.824374515383	6.861851684645899	7911980.961867857	47.08500854207776	4204.79134501898	6.257791435648869	39.15995365208033	17680270.255146522	3043.26922748603	6.289456823306864	39.55726713224127	9261487.590963418	3279.932275711677	2241.0021043935976	1.055104	16.488361	0.128677245	0.0669862	0.0550672188	0.0259690609	0.0043391956	0.1184619289	-0.0034159105	-0.1270892431	-0.1020967598	0.0413734187	-0.0239316492	0.0799585951	0.1150260758	-0.0197327405	-0.0260847552	-0.0641388433	0.0187297466	0.0848056174	0.0155822887	0.0422616713	0.0119132183	0.137169203	0.1196574257	-0.0513473188	0.1053466296	0.0173267444	-0.1096218887	-0.0226130872	0.0567350227	0.1133538495	0.1849403471	0.2912935516	-0.0101406348	-0.0167813256	0.0028494315	-0.0590067261	0.1364745216	-0.1326386408	0.0180981053	0.0005790932	-0.0312788958	0.057312951	0.084437547	0.010268671	-0.1036536867	0.1008439483	-0.047883675	0.0290504706	0.0130378848	-0.1191099685	0.0401632942	-0.0886239647	0.102702452	0.1772845694	-0.0667802277	0.1110756454	0.1875093813	0.0123346203	-0.072954164	0.1106829362	-0.0959877156	-0.0930587016	0.1460155044	-0.0573354681	-0.0307751573	0.0880830013	0.0182193804	0.1057800478	0.0261758673	0.0637379828	0.0632014409	0.1312853225	0.0453838061	0.0819458035	-0.1270743653	0.1672264071	-0.0141939342	-0.0158861307	-0.0600803701	0.1411341443	0.0003418935	0.0243681326	0.1969159633	-0.1677831493	-0.0553393781	0.1140484259	0.1098185471	0.1028845713	0.118483	-0.016989	0.014038221289	0.000288626121	0.00127324	-0.00198085	1.6211400975999995e-06	3.923766722500001e-06	-0.0457479	-0.0605574	0.0036671986947599	0.00209287035441	0.00521627	-0.0006026	3.6312676e-07	2.72094727129e-05	0.000219375	0.0003044598999999	9.269583070800999e-08	4.8125390625000003e-08	0.00148362	-7.594000000000004e-05	5.766883600000005e-09	2.2011283044e-06	0.0	0.0	0.0	0.0	0.0
2819.469221259471	6.644846744087772	7949406.689629488	44.15398825241387	4214.385705709804	9.594360690824033	92.0517570656294	17761046.876491122	3042.338023920296	-0.9312035657339948	0.8671400808357063	9255820.651791252	3284.4685508275143	2270.2174504758323	1.011522	15.807297	0.1147174599999999	0.0584154	0.0741238344	0.1079990967	-0.1003139924	0.1878389532	0.0780087314	-0.0604078004	-0.0268590205	0.0815217992	-0.0115183745	0.0137481591	-0.0266143952	-0.0595509965	-0.0026234935	-0.039017641	-0.1116749205	0.0353847179	0.0215324941	0.0138409943	0.0709286402	0.0601862187	0.1777444978	0.1044261134	0.0540617838	0.1057944131	-0.1258683847	0.0333917039	0.0511763417	0.0731871802	0.114428496	0.0267054258	-0.0224285255	0.1251184616	0.0505121782	-0.0696813325	-0.223288019	0.0590386322	0.1101920611	-0.1329799576	-0.0042815349	0.0396627919	0.0448374819	-0.0071852025	-0.0693903476	-0.0332257521	0.0591082381	0.0192249921	0.0483756965	0.0673694348	-0.0191858288	0.0875872252	0.051800067	0.1951517953	-0.1065290532	0.0440574089	-0.1000723835	-0.02547709	-0.0133195439	-0.0302944869	-0.2783573354	-0.0928170635	0.1620698641	-0.0249325917	-0.0766245775	0.2255050684	0.0289999635	0.0899237246	-0.1258665052	-0.0548515101	-0.0112423164	-0.0061767977	0.0930480156	0.1925548235	0.0046237339	0.0441080753	0.0335538343	0.0530263433	0.0901852554	-0.0604644223	-0.0934939355	0.1735275424	0.0563406152	-0.0616980574	-0.0738583344	0.1136451198	0.1082280018	0.0993899282	0.0966687	-0.0218143	0.00934483755969	0.00047586368449	0.0259082	0.02463496	0.00067123482724	0.0006068812542016	-0.0178589	0.027889	0.000777796321	0.00031894030921	0.00522363	7.359999999999658e-06	5.4169599999994966e-11	2.72863103769e-05	0.0008531189999999	0.0006337439999998	4.0163145753587314e-07	7.278120281608294e-07	0.00131714	-0.0001664799999999	2.7715590399999964e-08	1.7348577796000002e-06	0.0	0.0	0.0	0.0	0.0
2803.0964430479253	-16.372778211545665	7857349.669027931	268.06786636446446	4210.314990908254	-4.070714801549912	16.570718995557534	17726752.32266677	3037.970553308154	-4.367470612141915	19.074799547923277	9229265.082767451	3282.9022820356577	2216.855238450843	1.1064	17.289974	0.1302213	0.0682416	0.0607960757	-0.0058125659	-0.1464208645	0.0172507696	0.0384575726	-0.0086331826	0.0441777854	-0.0128108969	-0.0924336362	-0.0191402219	0.1323930195	-0.0110065953	-0.0386058425	-0.0169774399	-0.1103012982	-0.0386704735	-0.1504206782	-0.0838002011	0.0369639421	-0.0520868504	-0.0220616953	0.0220518909	-0.001056238	-0.0325734685	-0.0619454118	-0.1097197966	-0.1061901818	0.0819050554	0.0002575611	0.0544558335	-0.18847906	0.1111049488	0.0339584129	0.1485284978	0.0866106113	0.025798923	0.1441065446	-0.0368106884	-0.1225665068	0.0986896637	0.0437525658	-0.005055537	-0.0259312375	-0.0702370762	0.1094628055	-0.1360889327	0.0656531891	-0.06800311	0.0820410021	-0.0644205423	-0.0672120293	0.0274355547	-0.0408193257	0.1531999242	0.0551459307	-0.0336723198	-0.1915958339	-0.0477622436	-0.1687826039	-0.0762090623	0.1435187209	-0.0849619847	-0.1253561929	0.2410600066	0.0536619808	0.0089852076	-0.0053731606	0.0161369879	-0.0194169054	-0.0529847081	-0.1850427758	0.0517518359	0.1104393917	-0.1881357589	0.1862964621	0.224458439	0.2283398208	-0.0998710155	-0.0989744113	-0.0798278374	-0.1174846883	0.1695450336	-0.039061576	0.1131919653	0.1064475877	0.0955030384	0.0967255	5.680000000000962e-05	0.00935582235025	3.226240000001093e-09	0.0369394	0.0110311999999999	0.0013645192723599	0.0001216873734399	0.0210267	0.0388856	0.00151208988736	0.0004421221128899	0.00580487	0.00058124	3.378399376000003e-07	3.36965157169e-05	-0.000170595	-0.0010237139999999	1.0479903537957953e-06	2.9102654025e-08	0.00131714	0.0	0.0	1.7348577796000002e-06	0.0	0.0	0.0	0.0	0.0
