global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
3013.3471048906613	n/a	9080260.77455293	n/a	3733.3131667059024	n/a	n/a	13937627.200699652	3284.5242088888835	n/a	10788099.278777149	n/a	3317.2025015296067	2390.215965370808	n/a	n/a	n/a	n/a	-0.1415288638	-0.0234040592	0.1039479578	-0.103875719	0.1699878957	0.0937015213	-0.1972403601	0.1478733367	-0.0344618113	0.0780047367	-0.1393343353	0.0510492269	-0.1115482708	0.0251007499	-0.1952614263	0.1383311932	-0.0251367824	0.1970397328	-0.0449856179	0.0050200235	-0.0799997133	0.0130600112	0.0333122883	-0.0280806531	0.1217548411	-0.0435553175	0.027530477	-0.2619134754	0.1101457765	-0.1183397282	0.1207646041	-0.0962681765	0.0627610723	-0.0911421522	0.0068687368	-0.0486617319	0.2123864286	-0.0128772187	0.1177318308	0.1023187694	-0.056382991	0.0184435236	0.0084892383	-0.0392519471	0.0069203315	0.0348324756	-0.0891582351	-0.0048053981	0.0819574413	0.0214524406	0.0458774041	-0.0873899582	0.1046186277	0.0310963441	-0.0095988084	0.2843374872	-0.1154787055	0.0073253453	-0.0223019271	0.013587468	-0.1765566987	0.0934842688	-0.1167193332	0.0178329987	-0.0602303149	0.1135967209	-0.0404483629	0.0678809572	0.0826550376	-0.0193910762	0.0865320572	-0.0714771314	0.1082768227	-0.0944236109	0.156397369	-0.0647095956	0.0877262685	-0.0696778886	0.1028138103	-0.2290338018	0.0026010926	-0.1747028383	0.1690719131	0.0083619653	-0.1169379307	-0.0554391982	0.0558918157	-0.1132746549	0.0402016413	0.0128295002	0.0485645833	-0.0387224463	0.2873230389	-0.0450717689	0.0256216883	-0.0466460717	0.0140475676	-0.1729355274	0.1767854952	-0.012633163	0.1050294907	-0.051675179	0.1657052487	-0.0335850848	0.0418069336	-0.1338056547	0.0955739689	-0.1865743961	0.0548183627	-0.0461229068	0.0331847226	0.0483851842	-0.0497010196	0.069242924	-0.0156568077	0.1154637225	0.1154447293	0.1154130763	0.0273698	n/a	0.00074910595204	n/a	-0.0428829	n/a	n/a	0.00183894311241	0.0212075	n/a	n/a	0.00044975805625	-0.000557972	n/a	n/a	3.11332752784e-07	0.00110651	n/a	n/a	1.2243643801e-06	-0.000633653	n/a	4.0151612440900006e-07	n/a
3022.5262213091232	9.179116418461945	9135664.758501207	84.25617822367764	3742.307211781306	8.994045075403392	80.89284681838801	14004863.267350372	3289.197768608703	4.673559719819423	10818821.961020472	21.8421604547186	3321.2629698423657	2383.2466839654694	0.999016	14.056833	0.05165158	0.0276617	-0.1518695009	-0.0148547203	0.0098682501	0.0080475604	0.1706126189	0.1489408878	-0.0785269357	0.0428841032	-0.0267048807	-0.0111949732	-0.0618524652	0.0562446587	-0.0747073309	0.0855324311	-0.0535328799	0.0600271359	-0.0208867548	0.093008242	-0.030220241	-0.0893050469	-0.0627631412	-0.0666133161	0.0378974016	0.1833508445	0.0542650639	-0.0489597245	-0.0368070826	-0.0049018863	-0.1093922128	0.0817240709	-0.0574431597	-0.0146558307	0.1080498008	-0.1598869997	0.0011389406	0.0049705583	0.0519156084	-0.0109595196	-0.1396288915	-0.0076351147	-0.1069227744	0.1741160983	-0.1886474382	-0.0010658115	-0.0359506299	0.0234875481	0.0867880984	-0.1103107577	0.0646882026	-0.0850992139	-0.0916591947	0.0166661804	-0.1187365876	0.0795974708	-0.0372765645	0.1482144643	0.0120875714	0.0055562719	0.0085924601	0.0945417717	-0.1953651327	0.0481006234	0.0551812299	0.2393701517	-0.0470947841	0.1215579777	-0.0118476142	-0.0698555344	0.0362575902	-0.04439681	0.1048507754	0.0363779593	0.0896290279	0.1634714199	-0.1521662456	-0.0701097921	0.0315403816	0.0844139177	0.0603575862	0.1352769561	0.0442400926	0.0289787273	0.0838595604	0.1056011597	-0.1144408935	0.0916926962	0.0057852939	-0.1007196079	-0.1998845392	0.0164898014	-0.0091683008	-0.0677937516	0.2253520125	0.0909052832	0.1055015449	0.036342217	-0.0314436472	-0.0841142817	0.1887146352	-0.0916854925	0.0438297518	-0.1359697688	0.0785440635	-0.1476682235	-0.0808285108	-0.0168155999	-0.0425596385	-0.0576351342	0.1182816316	-0.0128011395	0.003455116	0.0237539027	-0.0573589114	0.055778275	0.0599262258	0.1154130763	0.1152422001	0.1149575937	0.00789237	-0.01947743	6.228950421689999e-05	0.0003793702794049	-0.0459925	-0.0031095999999999	9.66961215999998e-06	0.00211531005625	0.0311975	0.0099899999999999	9.980009999999998e-05	0.00097328400625	-0.000648763	-9.0791e-05	8.243005681e-09	4.20893430169e-07	0.00139721	0.0002907	8.450649000000006e-08	1.9521957841000004e-06	-0.000633653	0.0	4.0151612440900006e-07	0.0
3029.410092287541	6.88387097841769	9177325.507253608	47.38767964750132	3749.3563455302688	7.049133748962959	49.690286610768574	14057673.005768092	3294.514835697896	5.317067089193188	10853828.002633536	28.27120243098132	3325.6848375557697	2424.7338117758004	1.005165	14.143355	0.1659842424	0.0907522	-0.0641097601	-0.0759061902	0.1570951298	-0.0401701139	0.0927966499	0.0975245487	-0.2129298261	-0.0972377562	-0.0531557879	-0.0130698208	-0.1106184564	0.0690727655	0.0433000724	0.1039620604	-0.1398420046	0.1267706562	-0.082177374	0.0322251365	-0.0428955782	-0.1476115605	-0.0874490057	0.0019652633	0.1433789229	0.0194469329	0.0674779748	0.0601570237	0.0252094482	0.0143117195	0.0084162392	-0.0484163235	0.0075727309	0.0541433859	0.0649327902	-0.1293199034	-0.0642194394	-0.0022372384	-0.0785303971	-0.1458742167	0.0508844718	-0.0272795584	0.0904616035	-0.0753895452	-0.1666481842	-0.0501407356	0.0453304311	-0.1091268725	-0.0376817563	-0.0419534736	-0.0976041523	-0.0046559863	-0.0338382411	0.0643497342	0.0757727955	-0.0159149945	-0.0167131463	0.1927179024	0.0085637187	-0.0496944719	-0.1496144303	0.1662949481	-0.0961010475	0.0873579468	0.0508624989	0.2194063988	0.0524837497	0.0220905746	0.0221216747	-0.0009428699	0.1053270815	-0.0320613352	0.0351937131	-0.0316804317	-0.1049438295	-0.0925997556	0.0678914455	0.0784720672	-0.0471449625	0.0297397408	0.0763630034	0.0632882852	0.0159023504	-0.0187966148	-0.0657219261	0.0163093801	0.0144939072	-0.0953071151	0.0857034134	-0.0213373385	0.0308201254	0.0330647087	-0.0581837206	-0.0301346417	0.2461816199	0.0936483982	0.0422265872	-0.0576890134	-0.0697229697	-0.1358254959	0.0157501533	0.0670454291	0.2258061613	-0.0155713616	-0.0458258608	-0.1008487022	-0.0056521648	0.0471666958	-0.0981496529	0.0393933411	0.0143631716	-0.1895941983	0.0622688166	-0.0024932367	-0.013811456	-0.0854751711	0.0211590782	0.1153118061	0.1148374968	0.1140484259	7.380759999999998e-05	-0.0078185624	5.447561817759997e-09	6.112991800269375e-05	-0.0168393	0.0291531999999999	0.0008499090702399	0.00028356202449	-0.00122183	-0.0324193299999999	0.0010510129576488	1.4928685488999998e-06	0.000743514	0.001392277	1.938435244729e-06	5.52813068196e-07	0.0008576239999999	-0.0005395860000001	2.91153051396108e-07	7.355189253758284e-07	-0.000633653	0.0	4.0151612440900006e-07	0.0
3021.8072645523657	-7.602827735175197	9131319.144101452	57.80298957074921	3768.014392398959	18.658046868690235	348.1227129542415	14197932.461325696	3292.4675911964364	-2.0472445014597724	10840342.839078864	4.191210048757272	3326.4846768276743	2395.80149593975	0.988977	13.915578	0.1142060876	0.0704887	-0.1484068505	-0.0218712263	0.067198275	-0.0334257301	0.0803818881	0.0300147066	-0.0649950425	0.1089226129	0.0103779115	0.050374543	0.089370697	0.089128796	0.0293604712	0.1467283133	-0.1459942377	0.224335643	0.1274520102	-0.0892698286	0.1013808425	-0.0606726765	-0.1202614908	-0.0951488848	0.0150451655	0.0613984766	0.0059499812	0.0482530497	0.1946903261	0.0134419999	0.0438232903	0.0658824266	0.0821944801	-0.1038656864	-0.0421557711	0.0023668649	-0.0668509753	-0.0424902785	0.00843525	0.1092925801	0.0331790412	-0.0514936615	0.0789237731	-0.0104503326	-0.0490819285	0.052431433	0.00137839	-0.0570113954	0.0688561475	-0.0141395579	-0.0096776938	-0.060270033	0.0349185138	-0.0086923815	0.08246416	-0.0317672287	-0.0135671319	0.1658610231	0.0688375521	-0.0900190275	-0.1935007123	-0.055905277	-0.0064697576	2.58756e-05	-0.0734267125	0.1010416101	-0.0973753661	0.031061368	0.0276204194	-0.0275834806	0.0761917609	0.0964600898	0.0344631777	0.146749169	-0.0209738913	-0.0199196211	0.0027045841	-0.0105461082	-0.0078655752	-0.0359267928	-0.1676324094	-0.0333056661	0.1006232218	0.0386123302	-0.0041116431	-0.0259381641	0.0362181228	0.0318480546	0.007859931	-0.0114132192	0.1056321917	0.13403633	0.1552874076	-0.0846120234	0.1968731565	0.1078933913	-0.0202746639	-0.0084559517	-0.0089580988	-0.154911802	0.0297907001	0.0109557878	0.1176435572	-0.0276834352	-0.0524575287	0.017991271	-0.0905928669	0.0688279391	-0.0561405262	-0.012201696	-0.0432822724	-0.0572255296	0.0037518455	0.0860157978	-0.0515492693	-0.1341326266	-0.0679891036	0.1151599564	0.1142313295	0.112689161	-0.0185798	-0.0186536076	0.00034520896804	0.0003479570764947	-0.0100383	0.006801	4.625360100000002e-05	0.00010076746689	0.0602351	0.06145693	0.0037769542450249	0.00362826727201	0.000263217	-0.000480297	2.3068520820900002e-07	6.9283189089e-08	0.00079203	-6.559399999990002e-05	4.302572835986884e-09	6.273115209e-07	-0.000633653	0.0	4.0151612440900006e-07	0.0
3031.667337746237	9.860073193871358	9191006.846757356	97.22104338850052	3773.3019308338494	5.2875384348903935	27.958062700443158	14237807.461234456	3291.967685509718	-0.4999056867181934	10837051.24244021	0.2499056956131886	3324.40390832751	2416.624994446941	0.99962	14.065346	0.06490945	0.0327121	-0.093812881	-0.1111409293	0.0696248172	-0.047088361	0.0550955366	0.0082470701	-0.0832990137	-0.0105353443	-0.0414460149	-0.0790456222	-0.008777656	0.0837272321	-0.026377593	0.1157192417	-0.1449700984	0.1306101581	-0.0602041706	-0.0940412364	-0.1249086516	-0.0571786434	-0.1917775542	0.0202950916	0.0495136225	-0.0367140227	-0.0316371787	-0.0763526442	-0.0911228938	0.0498371599	0.1040966289	0.1361861145	-0.051214197	-0.0317791337	0.0410257915	-0.0642342709	-0.0071624597	-0.0099031702	0.0473384923	-0.0777864295	0.0264660151	-0.0110685057	0.0310315071	0.0580002295	0.0086008936	-0.052456641	0.1054968815	-0.0066848597	0.0175806021	0.2629802259	-0.103165479	0.185799576	0.0363152615	0.1181001844	0.0287008909	0.0013186326	0.0781325808	0.1320128849	0.0287680306	-0.0297990955	-0.208926442	0.0447587095	-0.0703823525	0.2259924288	-0.1241246118	0.0565961928	0.0034875844	-0.0683534086	-0.0084055767	0.0722885029	-0.0327194575	-0.0107253341	0.0821239434	-0.0511940052	-0.1481332293	0.0318917634	-0.1771535883	-0.0068235153	0.0196439599	-0.0224474159	-0.0412221844	0.0973319376	-0.0327976973	-0.0919495462	0.0016375314	-0.0925690122	-0.0973839889	0.0327610929	0.0011268924	0.0185946209	0.0191363387	0.0314849593	-0.1816111767	-0.0821243591	0.1738568801	0.1004206675	0.0335522531	-0.0796634602	0.0570414152	-0.1580547445	0.0752806879	-0.0338141268	0.0986283988	-0.0374547269	-0.0032287522	-0.1063289429	-0.132735023	-0.0225388028	-0.1464330074	-0.0028202452	0.0999678387	0.0671953912	-0.084443205	-0.1405481869	0.0808090186	0.0695342921	-0.1190978447	0.1149575937	0.1134247617	0.1108851636	-0.0114281	0.0071517	0.00013060146961	5.114681289e-05	-0.0270612	-0.0170229	0.00028977912441	0.00073230854544	0.041647	-0.0185880999999999	0.0003455174616099	0.001734472609	-0.00012888	-0.000392097	1.53740057409e-07	1.66100544e-08	0.000842868	5.083799999999999e-05	2.584502243999999e-09	7.10426465424e-07	-0.000633653	0.0	4.0151612440900006e-07	0.0
3024.508755725817	-7.158582020419999	9147653.213462131	51.24529654308048	3797.3796357859874	24.077704952137992	579.7358757622104	14420092.098282116	3290.166895861912	-1.8007896478061411	10825198.20262561	3.242843355645766	3328.408135594958	2439.071780256799	1.009747	14.20783	0.05875925	0.0271049	-0.0498819491	-0.1092083008	0.1684399701	-0.0821125438	0.0601643992	-0.0851495071	-0.0944895024	0.0638214943	0.0425752241	0.0031213905	0.0989845931	0.1139241005	-0.0347102021	0.0900657336	-0.1383000807	0.0134508395	-0.0388782747	-0.0007334389	0.0472212801	-0.0758172251	-0.0114322567	0.0466484178	-0.1298001937	-0.0154647067	0.0288815665	-0.0785122453	0.0249369616	0.1179535966	-0.0157370048	0.1047770767	-0.0347171831	-0.0256471511	0.1264994756	0.0127512712	-0.1031094723	-0.0139043074	0.0005471558	-0.0852381207	0.1095240362	0.0246435799	-0.0297279052	-0.0689383416	0.0479353458	0.0124590479	0.0504197551	-0.0420452622	-0.0286812857	-0.0803941419	0.0180137715	-0.0215048714	0.1611884559	-0.0897504423	-0.0260107226	-0.0772359025	0.0400657195	0.2272374741	-0.0140132263	-0.0423809894	-0.01054668	-0.0341272694	0.0431350689	0.075519204	-0.1052425861	0.0724124057	-0.093947315	-0.0258828121	-0.0677162993	-0.0411552968	0.0036842447	-0.1034352688	-0.0223877706	-0.0967652544	-0.0804767149	0.169956715	0.0447912058	-0.0991186026	-0.0184029677	-0.0862271781	-0.0822256774	-0.0611393536	-0.0075679983	-0.024256556	-0.1903088211	-0.0269901863	-0.024832602	0.1530997533	0.065626519	0.1131918401	0.0390835816	-0.0866690486	0.1088563875	-0.0758172613	0.148982546	0.0621193871	-0.056695147	-0.0944645937	-0.0130584122	-0.0932290788	0.0706688984	0.127181117	0.1159058803	0.1097036662	-0.0150732451	0.00693775	-0.0433443851	-0.0023284263	0.0938290219	-0.0684980779	-0.1295786474	-0.0430996572	-0.0295377418	0.0618913091	-0.2281662572	-0.0643889649	0.0461993588	0.1147048067	0.1124192083	0.108643553	-0.0247045	-0.0132764	0.00061031232025	0.00017626279696	-0.0212916	0.0057696	3.328828416e-05	0.00045333223056	0.0572822	0.0156351999999999	0.0002444594790399	0.00328125043684	0.000173709	0.000302589	9.156010292100001e-08	3.0174816681e-08	0.000663896	-0.000178972	3.2030976784e-08	4.40757898816e-07	-0.000633653	0.0	4.0151612440900006e-07	0.0
3024.7406415194546	0.2318857936375025	9149055.94845952	0.0537710212908943	3763.364331268347	-34.01530451764029	1157.0409414278	14162911.089862851	3290.7842603608533	0.6173644989412423	10829261.048238728	0.3811389245529712	3317.978237496378	2402.558776878848	1.186298	16.692032	0.0834157999999999	0.0401872	-0.0013662133	0.0164536942	-0.1055391688	0.1935868633	0.0503675314	0.0512944417	0.0491932892	0.0194799839	-0.1919524307	0.1057970457	0.1335001014	-0.012807198	0.0097538002	-0.0574449993	0.0031012646	-0.1706706769	0.0243201276	-0.0422473391	0.0936758579	-0.0083395724	0.0189048965	-0.108925606	-0.0182510281	-0.0318089699	0.1407064932	-0.1581183441	-0.0811411234	0.0392236635	-0.121211566	-0.0335508842	-0.135261816	0.0090668047	0.0096058496	0.0943104422	0.0019918111	0.0065797967	0.1029307422	0.122373807	-0.070265345	-0.0754708929	0.0519240535	0.0473036895	-0.1486297593	0.0489296719	0.0015315832	-0.0181061412	-0.0126968799	0.0362780801	0.0083170565	-0.0555643593	-0.0455297496	0.0935343766	-0.0732245709	0.0478093002	0.0491027501	-0.1414135166	-0.0159940116	-0.1539563546	0.0373160423	0.0275326102	-0.0513153658	-0.1401958367	-0.1221757878	0.0452344069	0.0144383065	-0.0512169461	-0.050838812	0.0964725982	-0.1315945592	-0.0528358508	-0.041687315	0.0225013979	0.1509772381	-0.0007415524	-0.0221027594	-0.136840622	0.0490001142	0.0378430044	0.0485796852	0.0859408236	-0.1741262988	0.0220431538	-0.0395035304	0.1410305137	-0.0138057841	-0.0693736946	-0.0795761911	0.0369163108	0.0517558153	0.0344350041	0.0337312416	0.0133484633	-0.0613571775	0.1347819001	0.0394458592	0.1726895169	0.0093257846	-0.0167053748	0.1281525435	-0.0059214345	-0.142731568	0.1331193422	-0.12305271	0.0096892121	0.009032327	0.0132080578	0.0603888726	-0.0170633213	0.0279840715	0.0685149705	0.1164866058	0.0919622536	0.0249256361	-0.0252577737	-0.0235118589	0.1144017065	0.1112164334	0.105973176	-0.034466	-0.0097614999999999	0.0011879051559999	9.528688224999993e-05	-0.0415027	-0.0202110999999999	0.0004084885632099	0.0017224741072899	0.0742667999999999	0.0169845999999999	0.0002884766371599	0.0055155575822399	-0.000285029	-0.000458738	2.10440552644e-07	8.1241530841e-08	0.000393462	-0.0002704339999999	7.313454835599998e-08	1.54812345444e-07	-0.000633653	0.0	4.0151612440900006e-07	0.0
3032.437905858744	7.697264339289632	9195679.652888969	59.24787830889985	3785.467397973118	22.103066704770757	488.5455577555455	14329763.421117367	3291.460170161185	0.6759098003317376	10833710.051757498	0.4568540581844894	3324.0735203443733	2447.905355800008	1.033399	14.540628	0.0374461499999999	0.0210372	0.1167925313	-0.0623847422	-0.0316476653	0.0320271497	0.0309004269	-0.0646603376	-0.016367541	-0.1040685743	-0.0846312424	0.0532794231	-0.0329815228	0.0988396176	0.0654227353	-0.1056954582	-0.132121442	-0.1061504802	-0.0585315393	-0.0782864671	0.0734335507	0.0726646797	0.0548251974	0.0393004723	0.000681511	-0.0334667464	-0.0664581359	0.0169727346	-0.00045392	0.0156707923	-0.1139991677	-0.0773741736	-0.0298348735	-0.1943864904	0.0091598471	0.0839421975	0.0304636822	0.0910448608	-0.0867356757	0.0109740179	0.071857055	-0.0333355681	0.1057899708	-0.0812027324	-0.0397418275	0.0418690433	-0.0770976929	-0.1028999248	-0.0544580752	-0.0535874306	0.0435572343	-0.0050756493	-0.0296565618	0.0529768362	0.0617000788	-0.0705851595	0.0292574773	-0.0262995154	-0.1027072134	-0.0642334179	-0.0117724434	0.0718773188	0.0194761198	-0.0288326148	0.1793441082	-0.06777836	-0.0524592136	0.0135401125	-0.1124662781	0.1125649657	-0.037876477	0.0175341348	-0.0696043667	-0.0079735529	0.0988646796	-0.0361589536	0.0373881323	0.0478422093	-0.1368237988	-0.0462971901	-0.0303381918	0.0528523243	-0.1456060501	0.0054197519	-0.0986263783	0.1268095758	0.002211945	-0.0314533438	-0.1189142135	-0.0968755069	0.0343601673	0.0256231399	0.0289175745	0.0543098057	-0.0241381495	0.0473483375	0.0571194172	0.0679470002	0.0092978009	-0.1676380648	-0.001925444	0.0152785949	0.0009822038	0.1545462247	-0.0747544727	0.1261363926	0.0945182006	0.0891170022	0.0090882574	0.1012798555	-0.0347066252	0.1992255881	-0.1211823267	-0.0427636099	0.0945169228	0.1680895556	-0.0134609956	0.1140484259	0.1098185471	0.1028845713	-0.0331013	0.0013646999999999	0.00109569606169	1.8624060899999905e-06	-0.0301655	0.0113371999999999	0.0001285321038399	0.00090995739025	0.0613546	-0.0129121999999998	0.0001667249088399	0.00376438694116	-0.000285029	0.0	0.0	8.1241530841e-08	0.000156821	-0.000236641	5.599896288100001e-08	2.4592826041e-08	-0.000633653	0.0	4.0151612440900006e-07	0.0
3024.917115691584	-7.520790167160158	9150123.556803891	56.56228473845291	3774.4018269080734	-11.065571065044423	122.44686299554836	14246109.150967002	3289.721485172716	-1.738684988469231	10822267.45000698	3.02302548912825	3321.6220415094936	2430.674369607249	0.944064	13.283634	0.0237362	0.0213664	0.0883090007	-0.0594114017	-0.0083387932	0.070959195	0.0969991076	-0.0836782085	-0.0338570686	0.0290251937	-0.1535281947	0.1303007778	-0.0286125155	-0.0561414667	-0.0028666998	-0.0566924199	-0.1024593097	-0.1902371535	-0.0423204265	-0.0001676634	0.0289933161	0.0786147052	-0.0428333779	-0.1784158593	-0.0265837576	-0.1355656113	-0.1105930778	-0.0867320353	-0.0282973185	0.1077029772	-0.0108194826	-0.0736251001	-0.0795769304	0.0708413868	-0.0529782844	0.0107103097	-0.1279258216	0.1085241468	0.0063075629	0.0155412876	-0.0469522955	0.0468168809	-0.0322885253	-0.0268864349	0.1262312831	-0.0374480385	0.0116671193	0.0439134922	0.163100696	0.0504522188	-0.0805000398	0.0397565044	-0.0513367195	-0.0689078901	-0.0322539778	-0.0628014902	0.0970102796	-0.0494574392	-0.1090203817	-0.1101141528	0.0330065981	0.0056507696	0.0458585724	-0.0945555747	-0.0770806752	-0.082204493	0.1025333753	-0.1079354938	-0.0525551136	0.1329328764	-0.099711788	0.1030028307	-0.0748365288	0.1063942226	-0.0088409319	0.0128490823	-0.0555829862	0.0780056656	0.0285828849	0.0467843309	0.1076736281	0.0568845806	0.013983409	0.028254467	-0.0365112854	0.0391480393	-0.0013100594	0.1135725365	0.0044342568	0.0695992615	-0.0146298749	0.0255059786	-0.051307338	0.0447843083	-0.0685345518	0.1189007587	-0.0049713163	-0.0312793903	-0.0138908852	-0.1197251297	0.0087068165	0.0512079006	-0.1348567664	0.202538398	-0.1006377566	0.0818073962	0.0619256084	-0.029576559	0.0915217141	0.1026585122	-0.1154522138	-0.0084983741	0.0580395648	0.0420456553	0.0531946162	0.0453425312	0.0173722601	0.1136451198	0.1082280018	0.0993899282	-0.0302554	0.0028459	0.0009153892291599	8.09914681000001e-06	-0.0301358	2.970000000000056e-05	8.820900000000331e-10	0.00090816644164	0.0613718	1.7199999999994997e-05	2.958399999998279e-10	0.0037664978352399	0.000131839	0.000416868	1.7377892942400007e-07	1.7381521921e-08	0.000156821	0.0	0.0	2.4592826041e-08	-0.000633653	0.0	4.0151612440900006e-07	0.0
3025.009732450123	0.0926167585389521	9150683.881417966	0.0085778639622625	3758.351491602744	-16.050335305329554	257.6132634135084	14125205.93443257	3289.6408473047622	-0.0806378679535555	10821736.904255994	0.006502465748095	3323.7810518911183	2401.9656835190053	1.019773	14.348901	0.0620599999999999	0.0329752	0.0286628631	0.1511580614	-0.0766483816	0.0526007499	0.113054099	0.0346660949	0.0470007469	0.0926173532	0.0416579739	0.1417367107	0.0031086216	-0.08178277	-0.0115513139	-0.0835721945	0.0534070948	-0.0828540109	0.0468892759	0.0384466301	-0.1802484917	-0.0532589712	-0.134899139	-0.1281325995	0.0116374981	-0.0114617276	-0.0311908473	0.0619236059	0.0155331455	0.0248773711	-0.0334055745	0.0074720339	0.0290536486	-0.0493598991	0.0792434436	0.0224791133	0.1696067756	-0.0134663961	0.0186333349	0.0868284553	-0.0505723169	-0.0199025688	0.0787483531	0.0777053503	0.0167320052	0.0705282909	0.0920803766	0.1752887893	0.0548022276	-0.106651283	0.0030072542	0.0121178213	0.0995497802	0.0820915202	0.0158729234	-0.0066709568	-0.0943633705	-0.0455533684	-0.0515577367	-0.0416822118	0.0876917164	-0.111260504	-0.1380689093	0.1287312916	-0.0530841774	-0.0809946966	-0.0088078419	-0.1093955422	-0.0453547425	0.024918475	-0.0840677376	0.0550227905	0.0766337254	0.0835616993	-0.1351204826	0.0285483363	0.0426516086	0.0319739573	-0.0531722711	0.1023644971	-0.013160641	-0.0314388651	0.0020953307	0.1549631999	-0.0796269894	0.0831440851	0.0396158626	-0.0553583365	0.0679379167	-0.0684205143	-0.141187386	0.0545619331	0.1292738585	0.1015642178	-0.0404538795	0.0113979992	-0.0130334806	0.1355972404	0.106869277	-0.0432965916	0.1300877965	0.068679409	-0.0946584281	0.0324863615	-0.0344571083	0.0934644136	-0.0495929506	-0.0015908862	-0.0965492782	0.0651720685	-0.1230587021	0.1329354315	0.025105478	0.0440660554	0.074203687	0.1640099521	-0.0082442814	0.1131919653	0.1064475877	0.0955030384	-0.0246741	0.0055812999999999	0.00060881121081	3.115090968999997e-05	-0.017739	0.0123968	0.0001536806502399	0.000314672121	0.0644346	0.0030627999999999	9.380743839999984e-06	0.0041518176771599	-0.000204475	-0.000336314	1.13107106596e-07	4.1810025625e-08	-0.000327247	-0.000484068	2.3432182862400005e-07	1.0709059900900001e-07	-0.000633653	0.0	4.0151612440900006e-07	0.0
