global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
2382.0663441098486	n/a	5674240.067740859	n/a	3039.471617422458	n/a	n/a	9238387.713116694	2631.9302126447524	n/a	6927056.644232252	n/a	2628.8325119250667	1916.4437557750591	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	n/a	0.0	n/a	-1.22005e-05	n/a	1.4885220025e-10	n/a	-1.8688200000000002e-07	n/a	n/a	3.4924881924000013e-14	-0.000366344	n/a	1.34207926336e-07	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
2382.289563060389	0.2232189505402857	5675303.562266459	0.0498266998803065	3016.1596487636725	-23.311968658785645	543.4478827482042	9097219.0268302	2630.321360060376	-1.6088525843765638	6918590.457189865	2.5884066382551483	2623.785347889861	1903.4469007462264	1.031165	16.237331	0.071336494702	0.0375009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0202085	-0.0202085	0.00040838347225	0.00040838347225	-5.54268e-06	6.65782e-06	3.0721301582399994e-11	4.43265671524e-11	0.0238748	0.023874986882	0.0005700149986156	0.00057000607504	0.0	0.000366344	0.0	1.34207926336e-07	-0.0	0.0	0.0	0.0	-0.000178583	-0.000178583	3.1891887889e-08	3.1891887889e-08	0.0	0.0	0.0	0.0
2383.739634040927	1.4500709805379302	5682214.642897571	2.102705848598234	3031.5585290997647	15.398880336092134	237.125515605285	9190347.11535753	2623.4220960620514	-6.899263998324386	6882343.494106608	47.599843718575	2617.5279925344184	1897.557271120409	1.276098	20.094187	0.17240015732	0.102575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0517655	-0.031557	0.00267966699025	0.000995844249	-0.0184042	-0.0183986573199999	0.0003387145776399	0.0003385105911787	-0.0682149	-0.0920897	0.00848051284609	0.0046532725820099	0.000524507	0.000524507	2.75107593049e-07	2.75107593049e-07	-0.0	0.0	0.0	0.0	-0.000261172	-8.258899999999999e-05	6.8210813584e-08	6.8209429209999985e-09	0.0	0.0	0.0	0.0
2370.069787219657	-13.669846821269855	5617230.796291431	186.8647121169816	3030.7693122934893	-0.7892168062753626	0.6228631673074833	9185562.62433995	2603.8009200453266	-19.621176016724803	6779779.231228889	384.9905482792966	2603.70608971324	1919.3168961740323	1.691635	26.637487	0.38680723	0.237485	-0.1693823384	-0.1056888539	0.1344489341	-0.0614896865	0.2116599763	0.3600733006	0.1444419505	-0.0407238029	0.0815203404	-0.0222627672	0.0303478768	-0.0548898663	0.1432718281	-0.0838452535	-0.2914769991	0.0696239287	-0.1831232869	0.1293723303	0.0137308399	-0.0855539243	0.0264753165	-0.0237244194	0.1228202971	-0.1915685849	0.0894381354	-0.0251487193	0.044199632	-0.014842911	0.1050190853	-0.0735587106	0.1399897359	-8.05919e-05	0.0376599336	-0.0395559724	0.1041323911	-0.0189516327	0.00829675	-0.0691158688	0.2338351629	0.129709456	-0.0689035052	0.0244949705	0.1066565879	-0.0773066453	0.0381477584	0.0542675439	-0.0316253417	-0.0335629082	0.1399176699	0.032159403	-0.0576791989	-0.1273833891	0.2040505796	-0.0788384309	-0.3650721624	0.0822130756	-0.094605439	0.1191310148	-0.0784163383	0.0874267768	-0.0240485466	0.1653069948	-0.0499860064	0.2246124959	-0.0969590359	0.1114996672	-0.055703814	0.1728020885	-0.1441029025	0.0118062655	-0.0096103064	0.1910773096	-0.0160560426	0.1379212519	-0.0094693784	0.0917436547	-0.0017818002	0.1159284709	-0.0123621652	0.0599334406	-0.1409891329	0.1792037154	-0.056614406	0.0691886246	0.0541638361	-0.0936176502	-0.0109877879	-0.0028764442	-0.0329078845	0.0446307735	0.234596581	-0.2756427342	-0.2199692508	0.1419506765	-0.2238442217	0.0222892855	0.0398480127	-0.0252123162	0.0503158074	-0.0211732285	0.0051008667	-0.0896351955	0.0003582535	-0.0938808581	0.1291904129	-0.1151634161	0.0154989296	-0.1437224434	0.0551193609	-0.0144383169	-0.040317396	0.2878731118	-0.2067624909	0.0166692774	0.0173247742	0.1166357094	0.1166157323	0.1165824397	0.0	0.0	0.0	-0.00693804	0.04482746	4.81363990416e-05	0.0020095011700516	-0.00640348	0.01200072	4.10045561104e-05	0.0001440172805183	-0.282009	-0.2137941	0.04570791719481	0.079529076081	0.000515479	-9.028000000000007e-06	2.65718599441e-07	8.150478400000017e-11	-0.000580939	-0.000580939	3.374901217210001e-07	3.374901217210001e-07	0.00147256	0.001733732	2.1684329536e-06	3.005826647824e-06	1.0	0.0	0.0	0.0
2368.418404626474	-1.651382593182916	5609405.739373413	2.7270644690675323	2998.2770105660825	-32.49230172740681	1055.7496715448435	8989665.032089084	2599.640680598572	-4.160239446754531	6758131.668223007	17.307592254332445	2591.767043203245	1905.271555892612	1.265706	19.930552	0.25702364	0.143824	-0.1513745731	0.0238193274	0.0872848182	-0.0192568591	-0.0775813942	0.0913665461	-0.0501518169	-0.1676712578	0.111150434	-0.0826782476	-0.0215932498	0.0612416975	0.1176266949	-0.0331066489	-0.1821004188	0.1112211263	-0.0812525028	-0.009793881	0.1377881189	-0.0499886298	0.0570657125	0.0426596298	0.0331800501	0.1252134842	0.0792260833	0.0406528637	-0.0370636003	-0.0169711204	-0.0203455946	0.10104648	0.0380176099	-0.0213575581	0.028306158	0.0496548304	-0.1686228227	0.0694413667	0.0355159372	0.0175470173	0.0777716226	0.0140839872	0.0035382846	-0.0410362014	-0.0555919828	-0.0118674912	0.1234624196	0.0334813837	0.0997850757	0.0714500265	-0.027352069	-0.061938067	-0.0932154081	0.005590359	0.0246035292	-0.0359333493	-0.1761078361	-0.1119589511	-0.0196532955	0.0895788714	-0.0650787579	0.0281070554	0.1162930333	0.0539395958	0.0728535022	0.0342035535	0.0624151372	-0.102618057	-0.0882051783	-0.144916295	0.0631234927	-0.0810092323	-0.0558359087	0.0654745932	0.0881656011	0.0512988736	0.0516516466	-0.0320405021	-0.0030456378	-0.1268548093	-0.0166132561	0.0730199157	-0.0142145597	-0.0330264036	-0.0333344623	-0.2249934065	0.0231264012	0.0628907961	-0.0084604329	0.0462755758	0.020527125	0.014761918	5.26442e-05	-0.1392418136	-0.0682953338	0.232072106	-0.1294820874	-0.0324283147	0.0273301163	0.069925306	-0.1307553345	-0.0717672652	0.0991547539	-0.1355572162	0.0998377446	-0.0960823348	-0.0986480421	-0.0749117853	0.0273851824	0.0206980055	0.1220898533	-0.0158664189	-0.1404812521	0.0537667012	0.0035776231	0.1053078392	-0.0318512961	0.1165824397	0.1164027144	0.1161033775	0.0	0.0	0.0	-0.0396641	-0.03272606	0.00157324082881	0.0010709950031236	0.0120052	0.01840868	0.00014412482704	0.0003388794993424	-0.153482	0.128527	0.016519189729	0.023556724324	-0.000396053	-0.000911532	1.56857978809e-07	8.30890587024e-07	-0.000440947	0.000139992	1.9597760064000007e-08	1.94434256809e-07	0.000976846	-0.000495714	9.54228107716e-07	2.45732369796e-07	0.0	0.0	0.0	0.0
2362.255387933354	-6.163016693119971	5580250.517820161	37.98277475967542	2993.705933768968	-4.571076797114529	20.89474308511882	8962275.21788353	2595.619252139872	-4.021428458700029	6737239.302079149	16.171886848442494	2586.669533392128	1896.9633296704203	1.254996	19.761913	0.1918892499999999	0.0854989	-0.1032049485	-0.0153832665	0.0179349194	-0.1529293437	0.1433225084	0.1357206704	0.0901843395	0.0834024908	-0.0808075794	-0.1173413112	-0.0541000672	0.0199882469	-0.0165215305	-0.07756052	-0.1351975641	0.0967528089	-0.0933960914	-0.0248283391	0.0883566901	0.1682704576	-0.0844033956	-0.025676432	-0.0835186516	0.0696694137	0.0257730684	0.0655541766	-0.0975740478	0.1070611277	0.0791327264	0.0467738533	0.0892228762	-0.0456545798	0.0900516908	0.1046793778	0.0359236281	-0.0295467446	-0.0409327863	0.0248198058	-0.0302576151	-0.1176764677	0.042133788	-0.1175024085	0.1408020652	0.024052676	0.0570212831	-0.0111503129	-0.096505628	-0.0209415638	0.1723333421	0.0518076165	0.0509453784	-0.0067412647	0.015118179	0.1887518607	-0.1154747872	0.1118777432	-0.0847104846	0.1215077684	0.1425637037	0.0417546341	0.1128158205	-0.0583930627	-0.0326081964	-0.1468072948	-0.0274977605	-0.0575305658	-0.0210489307	-0.115204577	0.0116013086	-0.1575941444	-0.0988590217	0.002964532	0.014810016	-0.0189560687	-0.0130059704	-0.1757903124	0.1182019045	0.0140877038	0.059646495	0.1196337567	-0.0312804392	0.0356582122	-0.0432211767	0.0243525552	0.1437905604	0.0360256079	-0.1637056499	-0.0188143858	0.0851998406	0.0057047337	-0.0331487593	-0.0899984054	-0.1331080796	-0.0013676513	-0.0530780524	-0.1534183758	0.2030566803	0.0125710484	0.0395042844	0.1700995409	0.0168692092	0.0428764407	-0.0613463621	-0.1134754876	-0.0229200505	0.0135840872	-0.0699350469	-0.125928745	0.1262101939	-0.0139797087	0.0206000308	0.0498617194	0.0200046372	0.0853980882	-0.0710259598	0.1164759247	0.1159770678	0.1151472216	0.0	0.0	0.0	-0.0628885	-0.0232244	0.00395496343225	0.00053937275536	0.0275175	0.0155123	0.00075721280625	0.00024063145129	-0.191171	-0.037689	0.001420460721	0.036546351241	0.000725472	0.001121525	5.26309622784e-07	1.257818325625e-06	-0.00117561	-0.0007346629999999	5.397297235689998e-07	1.3820588720999998e-06	0.000523763	-0.0004530829999999	2.74327680169e-07	2.0528420488900001e-07	0.0	0.0	0.0	0.0
2362.9592433789894	0.7038554456353268	5583576.385870206	0.4954124883505044	2988.6950085065937	-5.010925262374258	25.109371985100523	8932297.853872228	2593.1841801938194	-2.4350719460526307	6724604.192407492	5.929575382452546	2587.384027016447	1924.5395665345616	1.169781	18.420065	0.0869276999999999	0.0621439	-0.1837316688	-0.0538036959	-0.0211383603	0.0325798771	0.0912778855	0.1119273326	0.0665890428	-0.1500334695	-0.1243641909	0.0895517138	0.0098480157	-0.0089573601	0.0842450482	0.2023002985	-0.0813266156	0.1141584638	-0.193194768	-0.0008288943	-0.0709943782	0.0410003989	0.0906093677	0.0903023108	0.1687618468	-0.0192953519	0.1080145884	-0.1048144531	-0.0554906664	0.0398917215	0.015019759	-0.0350923546	-0.0903846311	0.002570671	-0.0869429842	-0.1062667218	0.0801933173	-0.0142960653	0.0189092725	0.1448729484	-0.02737657	-0.0712381276	0.0922354531	-0.0785244414	-0.1249640522	0.0046667783	-0.0475348973	-0.0665462999	0.085579787	-0.0179659005	-0.1088799432	0.0871653953	-0.0087099841	0.04470935	0.0418885263	0.0727962145	-0.1206836511	0.0585909634	-0.0574613947	0.1638061436	-0.1556422088	-0.0220453101	0.0337960118	-0.0650928586	0.1095302362	0.1065744436	0.144680123	0.0297584571	-0.0107787082	0.0253518005	-0.1101598222	0.025262749	0.0329304623	-0.0310015444	-0.0345936552	-0.2015688658	-0.0260774882	0.0936058282	-0.124925791	-0.0041580921	0.1146701553	0.014474775	-0.038490418	-0.0103935732	0.0342661166	-0.0329279992	0.0695418787	0.0793400502	0.0617716035	-0.1194456978	-0.0011382768	0.0100733658	-0.0558227176	-0.1178951132	-0.1617951022	0.0101623643	-0.0608120235	0.0553116113	-0.1226637994	0.0765797773	0.0959503187	-0.034567658	0.0294999016	0.1555155245	0.088422357	-0.0571395703	-0.0455625904	0.0025384671	-0.0416946157	-0.0971899791	-0.0997287572	0.0249000663	0.0574128349	0.0681947076	0.0685498813	-0.1028914201	0.0431924681	0.116316213	0.1153395698	0.113717901	0.0	0.0	0.0	-0.0541267	0.0087618	0.00292969965289	7.676913924e-05	0.0274235	-9.400000000000032e-05	0.00075204835225	8.836000000000063e-09	-0.249458	-0.058287	0.003397374369	0.062229293764	0.00112117	0.0003956979999999	1.2570221688999998e-06	1.565769072039999e-07	-0.00117561	0.0	0.0	1.3820588720999998e-06	0.000523763	0.0	2.74327680169e-07	0.0	0.0	0.0	0.0	0.0
2360.7132131666053	-2.2460302123840847	5572966.874819398	5.044651714942097	2990.4659085106014	1.7709000040076717	3.136086824194372	8942886.349964136	2595.983151663803	2.798971469983371	6739128.52372233	7.8342412897808735	2587.180656579538	1907.6504826369512	1.062047	16.723618	0.1515472	0.0955463	-0.1040890854	0.1109912779	-0.0019992487	-0.1007170838	0.0424026311	0.0613362263	0.0418930591	-0.0075634236	0.0925079703	-0.0478131002	0.0216918638	-0.068606032	0.0010990825	0.0758480174	-0.1020843464	0.0435545809	-0.0512179509	-0.0619741372	0.0395566043	0.0031699286	-0.1173758701	0.0378262949	0.0615375051	0.13246696	0.0451006819	-0.1526519985	-0.1247798863	0.005709655	-0.1206313801	0.0537591192	-0.038658487	0.0877344073	0.0227970679	0.0275993729	-0.0748989921	-0.0970301922	-0.0391033118	0.0121984576	-0.085711351	0.0785752703	-0.1201427582	0.0200485776	0.0454887249	-0.0902147845	-0.0144154774	-0.0232803602	0.0603193616	0.0318124542	-0.1204822697	0.0899048632	0.0307755263	0.0647402206	0.0315084216	0.0223034751	-0.0929561562	-0.0589959787	-0.0555721127	-0.0010876458	0.0400570159	-0.0190213666	0.0882130843	-0.0697186919	-0.0169538679	0.0690784417	0.1326622484	0.0614962981	-0.0193305399	-0.0963025892	0.0304321767	-0.0866096493	0.1193349543	-0.0344938946	-0.1241851908	-0.0031095573	-0.0987116056	0.0368935029	0.0003696942	0.0230163357	0.016288449	0.0175419983	0.0633048863	0.0511398565	-0.0141118954	-0.057707699	-0.0282556418	0.0859995256	-0.0221277013	0.0017983994	-0.1007660802	-0.0994948255	0.0393532931	-0.019482214	-0.1016204179	0.0438299418	-0.0044343929	0.0363930286	0.0861417934	0.0520276719	-0.1377515993	0.0929791127	0.0695961891	0.0455497059	0.058925628	-0.0027242441	-0.1203235547	-0.1141525636	0.1098976108	0.0245094337	0.0153431565	-0.0831558824	0.0629537607	0.0204424916	-0.0112707201	0.0291840618	0.0150182215	0.1161033775	0.1144913851	0.1118212892	0.0	0.0	0.0	-0.076699	-0.0225723	0.005882736601	0.00050950872729	0.0272591	-0.0001643999999999	0.00074305853281	2.7027359999999533e-08	-0.160535	0.088923	0.007907299929	0.025771486225	0.00106243	-5.873999999999984e-05	1.1287575049e-06	3.45038759999998e-09	-0.000838189	0.0003374209999999	1.138529312409999e-07	7.025607997210001e-07	0.000122174	-0.000401589	1.4926486276000002e-08	1.61273724921e-07	0.0	0.0	0.0	0.0
2355.676169765965	-5.037043400640414	5549210.216803247	25.371806219935145	2979.834232408572	-10.63167610202936	113.0325367384622	8879412.052633984	2596.106752239722	0.1236005759192266	6739770.269024678	0.0152771023675645	2586.5112091757724	1878.591762856128	1.030962	16.234131	0.06340629	0.0319623	0.0090088747	-0.0759353663	-0.0115567769	0.0368467709	0.0819800661	0.0337438272	0.0597819449	0.0674494606	-0.0011683354	0.0717516582	0.0255284477	-0.0606904056	0.0006097952	-0.0403819103	-0.0742662033	-0.0767703812	-0.0460503061	-0.1215501295	0.1086610512	0.135909727	0.0447946615	-0.0773935332	0.0893962551	-0.0004020088	-0.0352616643	-0.113166718	0.0262053858	-0.0566255376	0.0013109583	0.0380076701	0.0500708599	-0.0411453782	-0.0007044308	0.007074884	-0.0715235125	0.0637205325	0.0042798581	0.0357874883	-0.0590835302	-0.0437498541	0.0255321762	-0.1538215808	0.0921078505	-0.1610506656	-0.0477414854	0.0798827824	0.1039027617	0.0067087462	0.0809246858	-0.0229648044	0.1886762905	-0.0410065107	0.0106725632	-0.0150537882	-0.0647574405	0.1235297926	0.048020498	-0.0271711448	0.0034019071	-0.0902369241	0.1188121611	-0.0001220909	-0.0495730728	0.081716349	0.0949909077	-0.1803066856	-0.0277108657	-0.0580785756	-0.0039666428	0.061080953	0.0974540486	-0.0260479519	0.1507012827	0.050743135	-0.0424063288	-0.0988748466	-0.0384650968	0.0513197795	-0.0789616622	0.1455802301	-0.0538260318	-0.1167820087	-0.1339895622	-0.0558324658	-0.0300178965	0.0139147095	0.0340709805	0.0215719903	0.0562919684	-0.1141319296	-0.0415811121	-0.0097589572	-0.0555085893	-0.0048983387	0.105229421	-0.0825954994	0.0646281115	0.0257467205	0.0707794945	-0.0262334302	0.0269593327	0.0163946276	0.0166460022	-0.1074468982	-0.0768636221	-0.0251232696	-0.0226654752	-0.0618179557	0.0690442528	-0.1389406766	-0.0728424733	0.0435679652	0.0100254815	-0.0414189735	0.0509060997	0.1158375154	0.1134340629	0.1094651797	0.0	0.0	0.0	-0.0867605	-0.0100615	0.00752738436025	0.00010123378225	0.00986066	-0.01739844	9.72326156356e-05	0.0003027057144336	-0.160508	2.6999999999999247e-05	7.289999999999592e-10	0.025762818064	0.00103889	-2.3540000000000063e-05	1.0792924321e-06	5.541316000000028e-10	-0.00117561	-0.0003374209999999	1.138529312409999e-07	1.3820588720999998e-06	-0.000235252	-0.000357426	5.5343503504e-08	1.2775334547599998e-07	0.0	0.0	0.0	0.0
2359.074820663502	3.398650897537209	5565234.009488535	11.550827923330475	2980.5162328826486	0.6820004740766308	0.4651246466407491	8883477.014476975	2595.567996885535	-0.5387553541868328	6736973.22645639	0.2902573316649797	2586.74297008782	1868.0550708423348	0.981241	15.451195	0.1024981899999999	0.0478155	-0.0293478996	0.0675469828	0.0940719458	0.0541209224	0.0487755241	-0.0054958787	-0.0193413334	-0.0782815201	0.025344793	-0.1084054	0.0711653895	-0.0248554985	0.0595885321	-0.0802487772	-0.081561203	0.0159450457	-0.0543214339	-0.1167783407	0.0434004371	0.0609839346	0.0481343878	-0.0777772512	0.0057270735	0.0656080867	-0.0832972782	0.090633553	0.0570272991	0.0269424013	0.0102497727	-0.0416661071	-0.027468493	-0.0053688125	-0.0620321468	0.046069045	-0.0327282163	0.0187232254	-0.0580467814	-0.0975234472	-0.067939539	-0.1881431362	-0.1468598621	-0.0364119951	-0.0001422699	-0.0005125683	-0.0525307386	0.0175415177	0.0370919561	0.0004897572	-0.0434487448	-0.0102436302	-0.045868756	0.026837881	-0.0785899646	-0.0379592202	-0.0930934054	-0.0330937026	-0.0488406669	-0.0010048081	-0.0488056478	-0.1208334872	0.1016176524	0.0308219372	-0.0755317156	-0.0695954832	0.1110683544	-0.0729854815	0.0196334243	0.0371596011	0.1019566344	0.0703645055	-0.0975455162	0.0336637187	0.0579921709	0.0801843678	-0.0168605334	0.0575189567	0.0196730138	-0.027370064	0.0244031982	-0.0732538838	0.0364746627	-0.0820354528	-0.0697538853	0.1408748471	0.0228783339	0.1713171998	-0.0114917835	0.0299417147	-0.045123571	0.024073001	-0.0400522179	-0.0490962828	-0.0693592026	-0.0693833454	0.0165965001	-0.0121444433	-0.0289380986	0.0715716103	0.0149829131	0.0115320493	-0.1499882464	-0.0356964836	0.0672513527	-0.0525244073	-0.1341893485	-0.0540248552	-0.0154681178	-0.0069219862	-0.144773346	-0.0113070355	0.0306013142	-0.0064695244	0.2158203575	0.0445740362	0.2214213835	0.1155187483	0.1121695347	0.1066592543	0.0	0.0	0.0	-0.0691611	0.0175994	0.00478325775321	0.00030973888036	0.0197624	0.00990174	0.0003905524537599	9.80444550276e-05	-0.178324	-0.017816	0.0003174098559999	0.031799448976	0.0014969	0.00045801	2.24070961e-06	2.097731601e-07	-0.00054446	0.0006311499999999	3.983503224999999e-07	2.964366916e-07	-0.000289713	-5.446099999999998e-05	8.393362236899998e-08	2.9660005209999982e-09	0.0	0.0	0.0	0.0
