global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
2583.05270073685	n/a	6672161.254783935	n/a	2980.9293300994264	n/a	n/a	8885939.671047015	2589.75542917704	n/a	n/a	6706833.182951953	2603.2674340757417	2420.0384609943635	n/a	n/a	n/a	n/a	-0.0866419969	-0.0526706042	0.0365755865	-0.1590439454	-0.1636261358	0.0188582285	-0.1003077306	0.0027672623	-0.0129160761	-0.1654935172	0.0439751047	-0.0946800047	-0.103359371	-0.0945343845	-0.0696447518	0.0459876685	-0.0589066286	0.1206060004	-0.0572838351	0.0810282341	-0.0044573034	0.1000960952	-0.0071613865	0.1185638915	-0.0722249378	0.0838794843	-0.0374216904	0.0390055811	-0.0708753406	0.0504965105	-0.0271617619	0.0105418469	-0.118521633	0.0282169704	-0.1480553345	0.030506668	-0.0866101243	0.0416288027	-0.0949160063	0.0870144944	0.0116236571	-0.1492030715	0.1638505859	-0.036820354	-0.051702023	0.0077153899	0.1475915347	-0.0684640538	-0.0502618732	0.0064934464	0.03065832	0.0193298017	-0.138766029	-0.0197813654	0.1135175078	0.0240626564	-0.077742209	0.1037563903	-0.088490647	0.0477554994	-0.09070488	0.0508718836	-0.022387125	0.0094541019	-0.1091606875	0.0879350761	-0.0578320498	0.0930657343	-0.0602141233	0.0200152859	-0.006298527	0.0467043071	-0.045762593	0.0422508652	-0.111092284	0.0519025514	-0.0085429759	0.1423697276	-0.0176853871	0.07619147	-0.1810205763	0.1221570009	-0.0045736499	-0.0139561582	0.0762328262	-0.0684158029	0.1007363394	-0.0136162951	-0.0531922601	0.0324511735	0.0334731762	-0.0176320993	-0.0038297453	-0.1440837808	0.05813745	0.0770053752	-0.055839234	0.0747306511	-0.0457690223	0.0292832898	-0.0540141925	0.1260525689	-0.0129181265	0.0313805221	0.0187215795	-0.0133291865	0.0423996137	-0.1094688233	0.0248239899	-0.0621894866	0.0544284947	-0.131689889	0.1122194567	-0.1549057179	0.2257528186	-0.1242342268	-0.2355838079	0.0021492822	-0.046052033	0.0285966148	0.1154637225	0.1154447293	0.1154130763	0.0340232	n/a	0.00115757813824	n/a	0.00980829	n/a	9.620255272410002e-05	n/a	0.00650386	n/a	n/a	4.23001948996e-05	0.00123898	n/a	n/a	1.5350714404e-06	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0
2576.863420329163	-6.189280407686965	6640225.087030513	38.307191964977726	2951.52420243348	-29.40512766594657	864.6615330506161	8711495.11755059	2585.7951057861846	-3.9603233908551374	15.684161360154333	6686336.329107786	2597.184803048236	2358.0584312039787	1.078719	18.723949	0.06585372	0.0349129	0.0233163651	-0.0418143536	-0.0850700851	0.0657027904	0.0531211144	0.0486214939	-0.0185798548	0.039191291	-0.0009193618	-0.0066912463	0.0568709482	-0.0294230974	0.0773589118	-0.0410357809	0.0424523625	0.0489656103	-0.0185051012	0.0651756228	-0.011570625	0.0486416093	0.0935584586	0.0896259129	-0.0136753017	-0.0383534593	-0.0570836274	0.1125766336	0.152715816	0.0952199906	0.0078440227	-0.1255477939	0.0407866956	-0.0021729365	-0.0154376279	0.0656466613	-0.050442187	-0.1599558824	-0.0690321949	-0.0490578273	-0.0147731841	0.0091409996	0.0822312715	0.0028319408	-0.0706339327	-0.1332599149	-0.016953157	-0.0701590054	-0.1112288463	-0.0974164059	0.0858944271	-0.0305647789	-0.1266186285	-0.0564129858	0.1578385768	0.0354630947	-0.0133194344	-0.0461330862	-0.0329420042	-0.0086064756	-0.070766143	-0.0225753119	-0.0209633737	0.0310185551	-0.0260896355	-0.0233774195	-0.0998224503	-0.0025239041	0.1232248002	-0.0065285364	-0.1275132398	-0.0452885422	0.0502132688	-0.0533637724	-0.2018008895	-0.129815208	-0.0270003093	-0.0497303425	0.0894916949	0.073631635	0.0082451878	-0.0593982267	-0.0428809988	0.1066992044	-0.0441332421	-0.0075443759	-0.01598467	0.0731810174	0.0169230145	0.0258680872	-0.0746905849	-0.0953567803	0.0184768614	0.0621945925	-0.0537095855	0.0674810315	0.0532541511	0.1158461552	-0.0623337822	0.059892187	-0.0069962406	-0.0152237738	-0.1127084693	-0.0487410979	-0.0997534774	0.0373883123	0.0571784801	-0.0199476889	0.0962661104	0.0949048427	0.1372307564	-0.0958531347	-0.0203312304	-0.0698363517	0.1323593836	-0.0685169155	0.2145625613	-0.1309181655	-0.0068710831	-0.1300951151	0.1231181692	0.0227089858	0.1154130763	0.1152422001	0.1149575937	0.0492136	0.0151904	0.00242197842496	0.00023074825216	0.00581196	-0.00399633	3.37788790416e-05	1.597065346890001e-05	0.032027	0.02552314	0.0006514306754596	0.001025728729	0.000959481	-0.000279499	7.8119691001e-08	9.20603789361e-07	-2.6469800000000003e-23	-2.6469800000000003e-23	7.006503120400002e-46	7.006503120400002e-46	-0.000143378	-0.000143378	2.0557250884e-08	2.0557250884e-08	0.0	0.0
2582.887433654768	6.024013325604756	6671307.494931713	36.28873654706367	2954.625289694734	3.101087261254179	9.616742201912944	8729810.60250369	2582.4019283068706	-3.3931774793140903	11.513653406124323	6668799.719323044	2593.1529723561257	2385.1908038524093	0.997231	17.309507	0.1049849542	0.0478026	0.0689543573	-0.0195167372	-0.0254249752	-0.0250337503	0.0514533921	-0.0122184407	0.0540768323	0.0284010803	-0.0087220295	0.0200254702	0.0699392561	-0.0293403936	0.0804470728	-0.0089130726	0.0850792316	-0.0760349886	0.0278311912	-0.0737930261	-0.040410156	-0.1777570582	0.0224225889	0.0272079934	0.0682210631	0.1205830115	-0.0066499725	0.0069015973	0.0863558193	0.0253897014	0.0356327308	0.067525808	0.0027367299	-0.0708496398	0.0850344096	-0.00247358	-0.0756452614	0.0865152578	0.0167973913	0.0826251808	0.0853745625	-0.0774719956	0.0247019801	0.0844961568	-0.1657145806	-0.0400728573	-0.0627525203	0.0352263077	-0.1330650969	-0.0426586433	-0.029684972	-0.0195507602	-0.0591618595	-0.2007512123	0.0661337604	-0.0764258299	-0.0087872862	-0.0412721233	-0.0134745444	-0.0756886775	0.0125841282	-0.0623309004	0.0179306488	-0.0437593505	0.0985386441	-0.1626103241	0.0772336843	0.0790452735	-0.0498304171	0.0440601785	-0.0418001687	0.0450732154	0.0641641828	0.0525887837	0.0061412707	-0.0133203494	0.0745329154	-0.0971357711	-0.0038196306	-0.0602450439	-0.1053341695	-0.0649586601	0.0164470485	0.0296420232	0.083471457	0.0780810046	-0.2056119497	0.0354855959	-0.0182533943	0.0837007028	0.1066028998	-0.1102951475	-0.0748337208	-0.0198406406	-0.1461205393	-0.0705974124	-0.0351020108	0.0980216439	-0.0439841595	0.1286206392	0.0245199223	-0.06674577	-0.0558840328	0.0952369611	0.2065104148	0.0427910407	-0.0299276243	-0.0135402479	-0.0203181663	-0.0519909262	0.0151293313	-0.0130354642	-0.0804397705	-0.123682713	-0.0454768978	-0.2251668725	0.2673117645	0.0275733959	0.1199025534	-0.0447163329	0.0992757536	0.2044867867	0.1153118061	0.1148374968	0.1140484259	0.0178921	-0.0313215	0.00032012724241	0.00098103636225	1.54158e-05	-0.0057965442	2.3764688964e-10	3.359992466255364e-05	0.00599014	-0.02603686	0.0006779180786596	3.58817772196e-05	0.00123307	0.0002735889999999	7.4850940921e-08	1.5204616248999998e-06	-0.000419634	-0.000419634	1.76092693956e-07	1.76092693956e-07	0.0	0.000143378	0.0	2.0557250884e-08	0.0	0.0
2583.73926261507	0.8518289603021003	6675708.577178665	0.7256125776093572	2975.9992392359063	21.37394954117235	456.8457189885818	8856571.471932692	2584.058139838422	1.6562115315514347	2.743036637243949	6677356.470065205	2594.2184083169614	2389.232516562493	1.003139	17.412067	0.1351348431	0.0967038	0.0751451281	-0.0156527501	0.03877257	0.0657179387	0.0128908957	0.0050959587	0.1319450282	-0.0190274569	-0.0660831406	0.0513481071	0.0442665699	-0.1201508469	0.1013002068	-0.0564223838	0.1645043137	-0.0321553664	0.1139611174	-0.117105187	0.0454362197	-0.1576123262	0.0938439735	0.0575444187	0.0221227401	0.031122551	-0.1519528595	-0.1347072071	-0.0530915668	0.0376945561	-0.1412257124	-0.0268385815	-0.0834786736	-0.0006106944	-0.0255634426	-0.1186983158	-0.0430567443	-0.0769818841	-0.051548645	0.0569906238	-0.1159751862	-0.131302961	0.0578692419	-0.0879557482	-0.0842401395	0.0232166277	-0.0042589072	0.026521405	-0.0604024743	-0.0427302472	0.1157010347	0.0504611525	-0.0608017138	0.0238292357	0.1568234179	-0.0893884501	0.0531692874	0.1203366544	-0.0567485646	-0.1011583811	0.0301529192	-0.1552351887	0.1002496515	-0.0829306861	0.0177046938	-0.1756874526	0.1881571553	0.0798019123	0.080940404	0.1636165531	0.024536896	-0.0300678263	0.0107197956	0.0572385772	0.0562901281	-0.0897147712	-0.0431301798	0.007248344	-0.0039687798	-0.0086466002	-0.0134149499	-0.0900586366	-0.1466098422	0.1136475508	-0.0125863689	-0.0643979495	0.0531047005	-0.1287801288	-0.1228770901	-0.0007805035	-0.0927131333	-0.0167516303	-0.0463144995	0.0787818494	-0.0355647349	0.1291848383	0.0190598642	-0.0172232804	-0.0636751057	0.1596716316	0.1468929079	-0.1270567789	-0.0699533466	0.0954042913	0.3134927192	0.070831225	-0.2356323041	0.1605323042	-0.0517076573	-0.1519204724	-0.121560933	-0.0936583392	0.0694080512	-0.3045214282	-0.1692769227	-0.0930525353	0.0661330827	-0.001322903	-0.0350554208	0.1545131106	-0.1272232013	-0.0581544554	0.1151599564	0.1142313295	0.112689161	0.0206581	0.0027659999999999	0.0004267570956099	7.650755999999987e-06	-1.10673e-05	-2.64831e-05	1.2248512929e-10	7.013545856099997e-10	0.0319343	0.02594416	0.0006730994381056	0.00101979951649	-0.00047526	-0.00170833	2.9183913889000004e-06	2.2587206760000005e-07	-0.0	0.000419634	0.0	1.76092693956e-07	0.0	0.0	0.0	0.0	0.0	0.0
2593.8324006234534	10.093138008383448	6727966.522524027	101.8714348562746	2996.3985788763407	20.39933964043439	416.1330577657979	8978404.443492154	2592.613538711529	8.555398873107151	73.19484987796311	6721644.961110318	2607.152700987127	2409.1079318920392	1.088873	18.90019	0.0551219837	0.0373261	-0.0392492219	-0.0806632086	0.1182957738	0.1877407519	-0.0957842355	0.0489721566	0.1991283491	0.0150048961	-0.1064821185	0.0144520487	-0.0705707441	0.1482737932	-0.0086583824	-0.1390258334	0.1473209742	0.0687807637	0.1180535638	0.0359563843	-0.1644561477	-0.042386432	-0.0925960064	0.074595788	0.0372451255	0.0016979471	0.055460145	0.0427083604	0.053187058	0.0642495138	0.0423219597	-0.0184549677	-0.0463329872	-0.1144334637	-0.0184506947	0.0490105115	0.075541189	0.0545885894	0.1173615606	-0.0245671489	-0.0400842277	0.034186156	0.0160896705	0.0821740521	0.1296666162	-0.2140699896	-0.0082676192	0.1004173488	0.0678059301	0.087866472	-0.1263313895	0.0218062769	-0.0114407659	-0.0829988709	-0.0007539042	-0.0089058732	0.0070237854	-0.1632916832	-0.1447800044	0.0246785676	-0.0394537379	-0.1928497115	-0.0366423646	-0.1789838027	0.0594766832	0.0627300927	-0.0208662849	0.1281849444	-0.0395744031	-0.0012431248	0.0432061216	-0.0831051085	0.0193673847	-0.0899250181	-0.0921393004	0.0277049582	-0.0780194794	-0.0016257158	-0.087377102	-0.034626004	-0.0435910422	-0.0460482015	0.0821715269	0.0042709889	0.0418629374	-0.0853024366	0.0695058172	0.1814507685	0.2411852703	-0.0064324171	0.0905001489	0.0019622959	-0.0072685748	-0.100743385	0.0780344725	-0.0607548824	0.0143737333	0.0270487463	-0.1066799722	0.0269717989	0.1263282454	0.1066901955	-0.021615054	0.0846507359	-0.0960699911	-0.0031642603	0.0506847929	-0.0490921389	0.0770929746	0.2255874023	0.0908029299	-0.0690052536	0.0298935311	-0.0734308642	0.1155510389	0.0696235902	0.0155086247	-0.0282974925	0.0651942322	-0.0374321844	0.2612195036	-0.0985853445	0.1149575937	0.1134247617	0.1108851636	0.0261495	0.0054914	0.00068379635025	3.015547396000001e-05	-1.3201e-05	-2.1337e-06	1.74266401e-10	4.552675689999999e-12	0.0319509	1.659999999999856e-05	2.7555999999995216e-10	0.0010208600108099	0.000201474	0.000676734	4.57968906756e-07	4.0591772676e-08	-0.000175537	-0.000175537	3.0813238369e-08	3.0813238369e-08	0.000139966	0.000139966	1.9590481156e-08	1.9590481156e-08	0.0	0.0
2585.988908685306	-7.843491938147508	6687338.63584342	61.52036578378495	2968.526207750322	-27.872371126018606	776.8690721865157	8812147.84610051	2587.667004343944	-4.946534367585173	24.46820224970125	6696020.525370361	2599.796962954852	2436.90075046674	1.148301	19.931728	0.06841569788	0.0464927	0.073759288	-0.1165708566	0.1855290408	-0.0295952316	-0.0066361723	0.1123632696	0.0201588224	-0.0547645324	0.0068917025	0.1295275952	0.0490252498	-0.1071214075	-0.012362716	-0.0750185548	0.0183951366	0.0681866425	-0.0209048323	-0.0623769804	-0.0736137874	-0.0048101075	-0.0067870936	0.0223342034	0.0290528467	0.0334348443	-0.0910165892	-0.0103949385	-0.0206829207	0.0471445506	-0.0712515218	0.1728246283	0.0173263169	-0.0898364059	0.1425945913	-0.2368504464	-0.0930073008	0.0539427599	-0.1012164212	-0.0084496344	0.1297997697	-0.0518840863	-0.0586039134	-0.0851420326	0.056296068	-0.0263442231	0.0700809268	-0.0496080271	-0.0076337072	-0.0326146729	0.0274496254	-0.0055732567	0.0292832445	0.2295812282	0.0449582261	-0.1344361159	0.0489106644	-0.038382602	-0.065022679	-0.047426629	-0.0926723183	0.0349785406	-0.0635832871	-0.0637625715	-0.0345026962	-0.0526075209	0.0184077805	0.0360983752	0.0131337071	0.0437503811	-0.0908924976	0.0253534862	0.0162850633	0.2213118323	0.0143273112	-0.0744361111	-0.005364093	-0.0948200219	-0.0868944671	-0.0616627458	-0.0771599247	0.0010141474	-0.1705282822	-0.1340708309	0.1091802389	-0.0340315908	-0.0281404535	0.0152058149	0.0359435783	0.0188286231	-0.1612691939	-0.0945721968	0.03358167	-0.0718415301	0.0882476441	0.0694556531	0.0120853664	-0.180265086	-0.0961878521	0.0311625163	0.1354249437	-0.0392391605	0.0299766277	0.1312885206	-0.0053847639	0.0963200695	0.0873370312	0.0627486643	-0.0059385846	-0.0883473419	0.1259560769	-0.0093186307	-0.0814061179	0.0749798331	0.0962147701	-0.0889607614	0.0937411069	0.1272517698	-0.0752932985	-0.0374369441	0.13295786	-0.0834225604	0.1147048067	0.1124192083	0.108643553	0.0178981	-0.0082513999999999	0.00032034198361	6.808560195999999e-05	-7.05312e-06	6.14788e-06	4.97465017344e-11	3.7796428494399985e-11	-0.0124321	-0.044383	0.001969850689	0.0001545571104099	0.000201474	0.0	0.0	4.0591772676e-08	-0.0	0.000175537	0.0	3.0813238369e-08	0.0	-0.000139966	0.0	1.9590481156e-08	0.0	0.0
2585.549830753355	-0.4390779319510329	6685067.927308702	0.1927894303263959	2968.6126898119987	0.0864820616766337	0.007479146991841	8812661.30211283	2591.4058592145907	3.738854870646719	13.979035743758695	6715384.327171711	2604.220801032786	2379.797511680309	1.088107	18.886896	0.03765002312	0.0226971	0.0393590387	-0.0387093525	0.0598290526	0.1052074371	0.022275046	0.0162624454	0.0341921298	-0.023916737	-0.0880745219	-0.0433582526	0.0706020329	0.0054333981	-0.0713834255	-0.1411175589	0.0275127592	0.113441728	0.0350683418	0.015965967	-0.0641735952	0.0228312064	0.0691740646	-0.0414664728	0.0502925074	-0.0669684435	0.1038376744	-0.0607801096	0.1028600346	-0.0734218864	-0.0342751998	0.0152494566	-0.0818376582	-0.0238207099	-0.1420439122	0.1192994293	0.1670302565	0.1258520582	0.0296991506	0.0579139888	-0.0770584045	-0.0594081454	0.0331802112	-0.0822656762	0.0705627957	0.1535639347	0.0289497673	-0.1710945648	0.0139660323	-0.1474756652	0.0224882359	-0.1593384176	0.0634231353	0.0222634658	0.0665148614	0.1010467321	0.1314922952	-0.0630522583	-0.1388686043	-0.0073695082	-0.1042009018	-0.0409017379	0.0065711931	-0.0831759458	-0.0044369007	-0.0016016305	-0.1175525748	-0.0250666192	0.0574429715	-0.0776414078	0.1386496689	-0.0749740962	0.0177969307	-0.1576892211	0.1148494917	0.0683985125	-0.1184134307	0.0107437534	-0.063427696	0.0947118641	-0.0116191994	-0.0158172552	0.0896755636	-0.0954037479	0.0538189568	-0.1369316482	-0.0385278743	-0.1488379603	-0.0582640178	-0.0935835178	-0.0896974256	0.0611339121	0.1978428403	0.0908623697	-0.0758132221	-0.0414378608	-0.0611654821	-0.0206386477	-0.1007802258	0.0074829678	0.0662284199	0.0014483412	0.0489401837	0.0641027296	-0.0675753179	0.0490636129	0.0062569733	-0.0544084639	0.0879607223	0.0456695762	0.0814690573	-0.1264125473	-0.0279640134	0.0770106344	0.00774806	0.0866773446	0.0062648572	-0.083868392	0.0311804035	-0.0189707342	-0.1269455906	-0.1557531111	0.1144017065	0.1112164334	0.105973176	0.0179211	2.299999999999872e-05	0.0003211658252099	5.289999999999409e-10	0.0175304	0.01753745312	0.00030731492416	0.0003075622619361	-0.00934938	0.00308272	9.503162598400004e-06	8.741090638439998e-05	0.000159926	-4.1547999999999976e-05	1.726236303999998e-09	2.5576325476000006e-08	-8.09328e-24	-8.09328e-24	6.55011811584e-47	6.55011811584e-47	0.000298589	0.000298589	8.9155390921e-08	8.9155390921e-08	0.0	0.0
2588.813778810043	3.2639480566881502	6701956.781356734	10.653356916758352	2997.970589685398	29.35789987339922	861.886284976534	8987827.656618612	2588.675781797259	-2.730077417331813	7.453322704625143	6701242.303263649	2602.805890838679	2426.909063517669	0.995536	17.280088	0.065391056958	0.0350913	-0.0037325041	-0.1177683359	0.1227576827	-0.014838362	-0.074758686	0.1395350175	0.0548775608	-0.1507209896	-0.0183091844	-0.0150723182	-0.055658178	0.0628448589	0.0332643171	-0.0789288933	-0.0200054346	0.0723687722	-0.0307609701	0.037958717	-0.0757123781	0.0076456616	-0.0453269504	-0.0537622855	-0.0029630389	-0.1233292477	-0.1199634337	0.0560677877	-0.013240002	0.0046251747	0.1130482861	0.0421571476	-0.0849618368	0.0365773865	0.0546803955	0.0837803675	0.097532727	-0.0553312873	0.0135111177	0.0702095445	-0.1019750897	0.0989845025	-0.1039860974	-0.0482249708	0.0016656627	0.0406397108	-0.0909087217	0.0417134	0.0347420471	0.0542126797	0.0489484467	0.0683771916	0.0424202767	0.0090843069	-0.0634837303	-0.0590655297	-0.0154072033	-0.0289116154	-0.0671201112	0.0420601344	-0.085602978	0.0272955683	-0.137762483	-0.0350840953	-0.023060176	0.1105798556	0.1276025065	-0.0585126517	0.0610809007	-0.0546513598	-0.019013639	-0.0110646264	-0.010082995	-0.0438449457	0.0267442227	0.0890511965	-0.1444335104	-0.1095278186	-0.0131235148	-0.0202496667	0.0757926923	-0.0012498561	-0.0529034652	-0.0066325859	0.0432173883	0.063889226	0.120869075	0.0375836909	0.0266184672	-0.0941018916	0.085230772	0.1391889655	-0.0008119457	-0.0609340511	0.0474002833	0.0784237265	-0.0213114542	0.0276248547	-0.0570177358	-0.0136512755	0.1829707614	0.0502938097	0.0494572534	0.0639363809	-0.0126841828	-0.0497200817	0.0644697189	0.0282629164	-0.0693153218	0.0111345981	0.0952604992	-0.0348936274	-0.0271529725	-0.0262738465	-0.0172797622	0.0128228025	0.0015392983	0.0763018826	-0.0075809708	-0.0109817176	-0.0049600243	0.0456700423	0.1140484259	0.1098185471	0.1028845713	0.0178981	-2.299999999999872e-05	0.00032034198361	5.289999999999409e-10	1.83042e-07	-0.017530216958	3.3504373764e-14	0.0003073085065945	0.00452336	0.0138727399999999	0.0001924529151075	2.04607856896e-05	-0.000220787	-0.000380713	1.44942388369e-07	4.8746899369000014e-08	-0.0	8.09328e-24	0.0	6.55011811584e-47	0.0	-0.000298589	0.0	8.9155390921e-08	0.0	0.0
2576.318457845633	-12.495320964409984	6637416.796236101	156.13304600362366	2967.362686679397	-30.607903006000925	936.8437264247603	8805241.31429717	2584.3308958054163	-4.344885991842602	18.878034282110075	6678766.179014426	2594.207872581925	2415.053932195985	1.109422	19.256876	0.046814576958	0.0286369	0.1137438783	-0.0173974888	0.1226125692	-0.0894379538	0.0665535226	-0.0485159828	0.0019127902	-0.0732768456	-0.1156687729	-0.0130849838	0.1240412462	-0.054578257	-0.1073824594	-0.0250192749	-0.0230263728	-0.0039292671	-0.0568156437	-0.0962355299	0.0273931356	0.1032786954	0.0533892797	-0.0579344189	0.0130581745	-0.0475041257	-0.01138768	0.0287831935	-0.1543173928	0.0544924555	-0.1004469192	0.0656159167	0.0339933361	-0.0932988516	0.0759829775	0.1341508876	0.0059904868	0.0165982198	-0.0107282438	0.02234789	0.0486031954	0.0632209556	0.1508289701	-0.0513941171	0.0061126287	-0.00080458	-0.0657805683	-0.0787240662	0.0075172881	0.0804800864	-0.1329634183	0.121775017	0.0540328769	-0.0885999717	-0.0675973537	0.0101053382	0.0706715371	0.0587554551	-0.0324212557	-0.0926228913	-0.0188235518	0.0471239199	0.029143917	0.0465770694	-0.1035390452	-0.0596976721	-0.041630395	-0.0335318743	0.0356381008	0.019067354	0.032645882	-0.0395466111	-0.166722758	0.0873140785	0.0207680799	0.0051165535	-0.0554124242	-0.0298979048	-0.0986334008	0.1261349027	0.1035830379	-0.0226358116	0.0153293599	0.0580065152	-0.0288814074	0.0460116727	-0.0463230338	0.1281283878	-0.1008579961	-0.0718438817	-0.0074405838	0.1024237343	0.0005353046	-0.1029952511	-0.0681697055	-0.234626966	0.0187236774	0.0028221914	-0.0653919648	0.0066272784	0.0875042872	-0.0754119824	0.1200148278	-0.0771654783	-0.0830631756	0.1102089136	-0.1325886082	-0.0583838332	0.063650008	-0.1064031097	0.034337277	-0.0170968583	-0.0243524062	0.0676793621	0.0078355468	0.0493694374	-0.0920534922	-0.0527681435	-0.0526222576	-0.0402136422	-0.0826584078	0.0601237381	0.1136451198	0.1082280018	0.0993899282	0.0117603	-0.0061378	0.00013830465609	3.767258884000001e-05	0.00889902	0.008898836958	7.919255696040001e-05	7.91892992050667e-05	0.0309496	0.02642624	0.0006983461605376	0.00095787774016	-0.000220787	0.0	0.0	4.8746899369000014e-08	-0.000107034	-0.000107034	1.1456277156000001e-08	1.1456277156000001e-08	0.0	0.0	0.0	0.0	0.0	0.0
2574.6060287114706	-1.7124291341624485	6628596.203077449	2.932413539528353	2962.013679162508	-5.3490075168888325	28.611881415733237	8773525.035545819	2584.890395224892	0.5594994194757419	0.3130396003936921	6681658.355325898	2597.496660805304	2364.5279974494747	1.130667	19.625641	0.043002306958	0.0237834	0.05763485	0.109377734	-0.0024281328	0.0126200258	0.0403061769	-0.0836849086	-0.0964207594	-0.0857846186	-0.0547013881	-0.0093263907	0.0305164309	0.0506017314	-0.021411799	-0.0408765784	-0.0311115723	-0.0780129295	0.0041201927	-0.0373031577	-0.0584943099	-0.0402150615	0.0584576215	0.0762078758	-0.1357323072	-0.0195227169	0.0470167736	0.0682591076	0.0073369008	-0.1272376361	0.0447700595	-0.1157947349	-0.0269595086	-0.0418590796	0.0008387775	-0.0345624934	0.017263453	0.0843964098	-0.0281220496	0.1379451629	0.018923247	0.0154111539	0.0170835011	-0.1004894784	0.1558823574	0.0775286651	0.0301168946	-0.1183995333	0.0334044126	-0.1008337231	-0.1341741881	-0.0222202742	-0.0734119118	0.0471786576	-0.0859814475	0.0993448283	-0.0065655208	0.0962899698	-0.0574775363	-0.0401090153	0.1186584818	0.0676868857	-0.027194568	-0.0363447561	0.0418203145	0.0920497979	-0.0621013492	-0.0479942354	0.0909170018	0.0823467432	-0.0833895542	-0.1072217231	-0.0633680495	-0.1966830592	0.119091909	0.0711583287	0.0137717828	-0.0320496019	0.0003156244	0.0314216765	-0.0525151536	0.0316722622	0.0282707994	-0.0227023739	-0.0969788415	-0.0205427947	-0.0641119691	-0.0131979657	-0.0376865669	0.014070908	-0.1335684161	0.0681323399	0.0784743988	-0.0466070322	0.1044191016	-0.0395525403	0.0440754052	0.024658611	-0.0410791881	-0.0189022219	0.0450891209	0.0925355506	0.1397772022	-0.0631678018	0.0818829717	-0.0409960246	-0.0362763803	0.0072308728	-0.0721984045	0.0815012008	0.0040522456	-0.0247717999	0.1277756163	0.017956035	0.0561770385	0.1465080108	-0.000152143	-0.1143496388	-0.1081213124	-0.019018444	-0.017164368	-0.0739085063	0.1131919653	0.1064475877	0.0955030384	0.00176923	-0.00999107	3.1301747929e-06	9.98214797449e-05	1.83042e-07	-0.008898836958	3.3504373764e-14	7.91892992050667e-05	0.0121889	-0.0187606999999999	0.0003519638644899	0.00014856928321	-0.000220787	0.0	0.0	4.8746899369000014e-08	-0.0	0.000107034	0.0	1.1456277156000001e-08	0.0	0.0	0.0	0.0	0.0	0.0
