global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
2537.079264874013	n/a	6436771.196253662	n/a	2939.541687760377	n/a	n/a	8640905.334081126	2560.0329287762825	n/a	n/a	6553768.596418871	2575.137079922712	2238.2802765788083	n/a	n/a	n/a	n/a	-0.1059478645	-0.0412737044	0.126045515	-0.0513150489	-0.112226334	-0.1489096513	0.0278077836	-0.0096149118	-0.0421516033	-0.1332654695	0.0161043821	0.0825525093	-0.0404078775	0.1340980764	-0.1890048151	-0.0369688627	0.0170293157	-0.0732516321	0.1220410707	-0.013511578	0.0166120016	-0.0255062202	0.0608490185	-0.0714427353	0.0308007109	-0.0684637845	0.044041377	-0.0665505466	0.0285839252	-0.0149463916	0.0546546046	-0.0176554545	0.0068495714	-0.033531952	0.0844593946	-0.0683560759	0.0733813187	-0.1370769848	0.0034422149	-0.0040260998	-0.0768889196	0.1909555522	-0.0488808003	-0.0373638557	0.0940689086	-0.0264422043	-0.0692029641	0.0096500941	0.0109524446	0.1199721797	-0.1048697649	-0.0203776167	0.0486180155	-0.1158339471	0.1244340794	-0.1037461087	0.120100028	-0.0421006775	0.0540083836	0.025319265	-0.125608996	0.0190961209	-0.0133606076	0.0278027678	-0.0689188498	0.0229998141	-0.0495725661	0.0521666434	-0.014747242	0.0157007151	-0.0620506036	0.0371174198	-0.0139603233	0.0173266609	-0.0006451679	0.0875580916	-0.110021597	0.0159558096	-0.0930255228	-0.0569138704	0.029735739	-0.0580687775	0.1606465811	-0.0785631393	0.1016886805	0.0856053193	-0.0494064885	-0.0554872674	0.1113774782	-0.000221532	-0.0098318841	-0.1048568524	-0.1903877779	0.0715210996	-0.1090729555	0.1036323477	-0.0558771446	0.000344626	0.0204811817	0.0663482791	-0.0389150961	0.0754421723	-0.0458901893	0.009479489	-0.1328718865	0.0412464326	-0.0363860589	0.0153579243	-0.0911322313	0.1115403631	-0.0675485072	0.0284551459	0.0204822089	-0.1511251515	0.0451490636	-0.0468730429	0.1154637225	0.1154447293	0.1154130763	-0.00215482	n/a	4.6432492324e-06	n/a	-0.0262033	n/a	0.0006866129308899	n/a	0.214346	n/a	n/a	0.045944207716	-0.000566857	n/a	n/a	3.213268584490001e-07	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0
2540.640713022892	3.561448148879208	6454855.23266947	12.683912917155135	2939.722686125528	0.1809983651510265	0.0327604081873443	8641969.47132109	2563.4915814977426	3.458652721460112	11.96227864766344	6571489.088409797	2578.34533140594	2227.0742398001216	0.87871	15.961909	0.0412679596	0.0261575	-0.1647963235	-0.05703901	0.095590094	-0.0786661743	-0.1550672444	-0.1085714995	-0.0269532681	-0.0299319335	-0.0667550515	-0.1148532859	-0.1149180879	-0.0031175454	-0.1277939125	0.1620209096	-0.0923172673	-0.0037302291	-0.0128266498	-0.0481147007	0.1360656904	-0.0011454674	-0.0365692254	0.0595286043	0.0813820815	0.012113441	-0.0209112913	0.0123443665	0.1360563557	0.0183522063	-0.2024677283	0.0222594076	-0.1133823522	0.0456127906	0.127347856	0.0909736362	-0.1034583488	0.0203101883	-0.0666759125	0.0432064268	-0.0091311602	-0.1746118521	-0.0556023211	0.0068756412	-0.0459368853	-0.0709631378	0.1351612901	0.0414741774	-0.0873514902	0.0916791656	-0.0515946491	-0.0305426285	-0.1102826315	-0.1152234866	-0.0362333224	-0.1951577377	0.1090934795	-0.0928775218	0.025960216	0.0311768941	0.0159486343	0.0907392173	-0.0938347039	0.0105899826	0.0411437279	0.0828279687	0.0764202739	-0.0596447087	-0.1034183785	-0.0752393493	-0.0449917634	-0.0169273075	-0.0671496543	-0.0509222467	-0.0138118428	-0.2340113596	0.0276765908	-0.11840395	-0.0276357806	-0.0941312698	-0.0882670167	-0.058173406	0.0336407354	-0.0462059896	-0.0417254189	-0.0610247696	0.1178290301	-0.0027503177	-0.0356829753	-0.069341002	-0.0561757411	-0.0079554635	-0.1276658087	-0.0085944133	-0.1779561117	0.0879362348	-0.1683834321	0.132154923	-0.0720967689	-0.0239447986	0.0234168134	0.0371406009	-0.0400542128	0.0121236274	-0.0292363695	0.0685115629	0.0183096436	0.0886297814	-0.1717005213	0.0583531108	-0.0590926386	0.075426099	-0.0435774733	-0.0710721407	0.0473031836	-0.214666268	-0.0272520774	-0.0011562263	0.1154130763	0.1152422001	0.1149575937	-1.32604e-05	0.0021415596	1.7583820815999998e-10	4.58627752035216e-06	-0.0157311	0.0104721999999999	0.00024746750721	0.0001096669728399	0.214367	2.099999999999325e-05	4.4099999999971636e-10	0.045953210689	-0.000155197	0.00041166	1.694639556e-07	2.4086108809000006e-08	-0.0	0.0	0.0	0.0	0.000161004	0.000161004	2.5922288016e-08	2.5922288016e-08	0.0	0.0
2553.7790790181	13.138365995208003	6521787.584430536	172.61666102403802	2970.7935836185143	31.070897492986205	965.4006710196564	8825614.516468935	2568.379241154351	4.887659656608321	23.889216918836567	6596571.926392599	2585.72585536198	2256.603168591668	1.101047	20.000704	0.0939539596	0.0586159	0.0040458329	-0.0494851138	0.124547562	-0.0954959674	-0.0016654988	-0.0953451848	-0.0030421079	-0.049368504	-0.0441482462	-0.0938795778	0.0589742506	0.0046439626	-0.1522210899	0.081854479	0.0288130089	0.1230562006	0.1861159049	0.0429822313	0.0131482957	0.0482976673	0.0193643954	0.0005356704	0.1148898255	0.0473972415	-0.1623468549	0.0292724615	0.0272714795	0.0300221397	-0.0545847464	0.0053765951	-0.1394035352	-0.0245900942	-0.0907175663	0.0029249318	-0.1742485869	0.116620063	-0.0477352556	-0.0044724184	-0.0575355429	0.0965093582	-0.0550077924	-0.1132698063	-0.1097250162	0.0177060501	-0.0024896411	0.1445964354	-0.0305715677	-0.0972147817	-0.0183903714	0.1029607755	-0.0460837846	0.0247571206	0.0435190369	-0.1878285703	0.0035293735	0.1061829865	0.0460039367	-0.0589646602	0.0079396605	0.1039628758	0.0365134979	-0.1186681	-0.0316005041	0.0838486485	0.157187242	-0.0005731591	0.02615596	0.0803571585	0.0802644345	0.0109646889	0.0388822102	-0.0974750205	0.1929128713	-0.1479754298	0.0773236436	-0.0717876453	0.0466360185	-0.0372653708	-0.0271242558	0.0566865397	0.0099399749	-0.1039034524	-0.0599945538	0.0145130355	-0.023041755	0.0429133758	0.074876277	-0.138014031	0.0399590883	-0.0586847197	0.1026986941	-0.0940459209	-0.1561369131	0.0970441472	-0.0425341984	0.003457733	-0.0488480855	-0.1251544779	0.083743278	-0.0114209131	0.0434178396	0.1133803874	0.0230878369	0.0069596171	-0.0522806815	-0.00778215	-0.0663958369	-0.0650970457	-0.1529261085	-0.0137184893	-0.0727020475	0.0089538734	-0.0487366533	0.0925796621	-0.0191700193	-0.1146953391	0.1153118061	0.1148374968	0.1140484259	-0.00810928	-0.0080960196	6.57604221184e-05	6.554553336358417e-05	-0.00468491	0.01104619	2.19483817081e-05	0.0001220183135161	0.161466	-0.052901	0.002798515801	0.026071269156	-0.000147082	8.115e-06	6.585322499999999e-11	2.1633114724000005e-08	-0.000377331	-0.000377331	1.42378683561e-07	1.42378683561e-07	0.000108235	-5.2769e-05	1.1714815225e-08	2.7845673609999996e-09	0.0	0.0
2557.472560367916	3.693481349815556	6540665.897034823	13.641804481435344	2978.597031353304	7.803447734789643	60.8937965495936	8872040.275186716	2571.9786348611115	3.5993937067605657	12.955635056267566	6615074.098182026	2587.3143760886096	2289.117787404941	0.998477	18.137499	0.05456884	0.0318565	0.0452683631	0.0560711289	0.138655664	-0.1273731592	0.091465163	-0.2017718807	0.0774347872	-0.0675586794	-0.1255225451	0.0264604378	-0.0218252606	0.1024796041	-0.2162265002	0.0613027558	-0.024448698	0.0328282086	0.0662357524	-0.0003395507	-0.0343670876	-0.0426374321	0.1133978681	-0.0280466167	-0.1379601072	-0.039798468	-0.0511039222	0.1334947049	-0.0553965678	-0.0715061062	-0.1011419786	0.0685104613	0.0588541323	-0.0633638725	-0.0217115612	-0.0042304771	0.1268666459	0.0677375951	0.0336255239	-0.0055588975	0.0914108491	0.1865561166	-0.0117891374	0.0356982414	0.0152881556	-0.020643051	-0.1052044973	-0.1325162597	-0.0791621688	0.0318429534	-0.0512741749	-0.0107790961	0.0723379971	0.0443594713	0.1147875928	-0.2137733589	-0.0330999903	0.046048247	0.0595371412	-0.0723534266	-0.0349261008	-0.0359848104	0.0152997851	-0.1693513586	-0.0426291428	-0.0208893691	0.0147969493	-0.0736993931	0.0008780989	0.0078462932	0.0203614455	-0.032532239	0.1220236807	0.0190578735	-0.1366369866	0.0175441337	-0.0330903264	0.0176827174	0.1059523908	0.1668111041	-0.0396649024	0.0274026424	-0.1335736516	-0.0847435281	0.0053375249	-0.0600859771	-0.0815719188	-0.0212497046	-0.0653362431	0.044727386	0.0921424088	-0.0432048733	0.065756444	-0.0249005009	-0.1696000555	0.0843689123	0.0315110389	0.0367313498	-0.0383502671	-0.004539226	0.1311441448	0.0980346522	0.0601436784	0.0922201911	-0.1055052554	-0.0250926664	-0.1622517955	0.0206029025	0.154451537	-0.0826688467	-0.1342216405	0.0349037429	-0.0727807705	-0.0838693272	0.0014671894	0.1053656461	0.009170462	-0.020381992	0.1151599564	0.1142313295	0.112689161	-0.0079597999999999	0.00014948	6.335841603999842e-05	2.234427040002969e-08	0.00327509	0.00796	1.07262145081e-05	6.33616e-05	0.159602	-0.001864	3.4744960000000168e-06	0.0254727984039999	-0.000639283	-0.000492201	2.422618244010001e-07	4.0868275408900004e-07	-0.0	0.000377331	0.0	1.42378683561e-07	8.585979999999998e-05	-2.2375200000000016e-05	7.371905256039997e-09	5.006495750400007e-10	0.0	0.0
2554.431973958795	-3.040586409120806	6525122.709583025	9.245165711330158	2985.3159544709947	6.718923117690792	45.14392786143976	8912111.348019065	2569.9117940999977	-2.066840761113781	4.271830731801393	6604446.629454269	2585.9030445736566	2297.068080799532	0.986762	17.92469	0.0704461799999999	0.0422255	0.025393322	0.0592943043	0.0581127647	-0.0676674936	0.0914486334	-0.0616663532	0.0812198664	-0.0460408983	-0.0712634798	-0.0962292967	-0.107169937	0.1587040887	-0.1510475999	-0.002898452	-0.1160796641	0.010758515	0.0892874674	0.0161247715	-0.1755861453	0.0373458422	0.1185288288	-0.1385420055	-0.0420456713	0.1305909015	-0.0069747587	-0.0678465059	-0.1044258648	-0.0377922398	-0.1080359123	-0.1110809394	-0.0804478331	0.0366413736	-0.017526111	-0.0012002079	0.0337349671	0.0039323197	-0.0148168174	-0.0252798288	-0.0679406196	0.1190297495	-0.0565856535	0.0183790445	-0.0298943092	0.0429748638	-0.0226917191	-0.1459585509	-0.0557173801	0.0573246127	-0.0840913906	-0.1046654436	0.1583467617	0.0760893568	0.017043559	-0.13464787	-0.0610587468	-0.0457666145	0.1091221636	-0.0684470109	0.0120837695	-0.0796231698	0.1443195089	-0.1238500708	-0.1506794464	0.0368398652	0.0578596492	0.1557644464	0.0565391395	-0.0383230871	-0.0151701004	-0.0761864935	0.0202856102	0.0854459883	0.0546559357	-0.0472163977	-0.0084885923	-0.0408299431	-0.012636647	0.0882518335	-0.0810334854	-0.0856431419	0.0505831443	-0.0990809622	0.0417215666	0.0209180084	-0.0313545582	0.0226121315	-0.0108501067	0.0135155461	0.1066151184	0.0378285807	0.0593264549	0.1447470882	-0.1370847186	0.1132060561	-0.0184112208	0.0065409153	-0.0407747956	-0.0618908709	0.0579297767	0.1007062697	-0.029276387	-0.0146935424	0.0723006864	0.012017193	-0.0090043561	0.0852674087	0.0490577868	-0.0086159879	-0.0301579487	0.0158666756	0.050995547	0.0636471164	-0.0473840151	0.2148032479	-0.0148451528	-0.0344983699	0.1149575937	0.1134247617	0.1108851636	-0.00540484	0.0025549599999999	2.9212295425600003e-05	6.527820601599491e-06	0.0164202	0.01314511	0.0002696229680399	0.000172793916912	0.158613	-0.0009889999999999	9.7812099999998e-07	0.025158083769	-3.02323e-05	0.0006090507	3.7094275517049e-07	9.1399196329e-10	-0.000422362	-0.000422362	1.78389659044e-07	1.78389659044e-07	4.21303e-05	-4.372949999999998e-05	1.7749621780899999e-09	1.9122691702499983e-09	0.0	0.0
2546.9719926878734	-7.459981270921617	6487066.331536436	55.6513205625013	2967.424962223376	-17.89099224761867	320.08760360435133	8805610.906426406	2565.275620466569	-4.636173633428825	21.49410595930064	6580639.00896014	2580.675015559915	2296.4487177775745	0.935602	16.995371	0.0733746049999999	0.0326147	-0.0586366173	0.0718287127	0.058984476	-0.0870411864	-0.0114842132	-0.0237062382	0.0725416109	0.0350033821	-0.1391050992	-0.0994102958	-0.1054334529	0.0742996262	-0.1074072705	0.02889957	-0.1546834251	-0.0962797142	-0.0073808914	-0.0620180735	-0.0223397333	0.0263577649	0.0924867174	0.0328913989	-0.0780783937	0.0090905907	0.0722129308	0.0937045555	-0.0046308735	-0.0141921954	0.0543059169	0.1648264869	0.0284261538	0.0098976375	0.0481354076	0.0122511621	0.0826116009	0.0201001768	-0.0454385466	-0.0187870214	0.0409684782	0.0663489009	0.039018587	-0.0672740429	-0.0735498948	-0.0043675698	-0.0673689551	0.0440022624	0.0026768363	-0.067409455	0.0119296485	-0.0711992566	0.0332866383	-0.0228408406	0.0110968903	-0.1232906487	-0.0004539358	-0.1220701153	0.0854919577	-0.0486912696	0.038530213	-0.052483184	0.0272629952	-0.0316731734	0.0137811677	0.001321219	-0.1218507365	-0.0473923882	0.024530696	-0.1014616067	0.0188796992	-0.0406254721	-0.0091441585	-0.0130424399	-0.115012942	-0.0023285072	-0.0468139813	-0.0083932533	0.0598805184	0.0261568819	0.0360687363	0.0623044538	-0.0051303187	-0.0893150058	-0.0404409429	-0.0927025358	0.1105145854	-0.0181695907	0.0327691856	0.0373364334	-0.0054805621	-0.0565993183	0.0407498163	-0.0373346593	-0.1543564988	0.1075292641	0.0206379531	0.0805216839	-0.0572004373	-0.0494178485	-0.0614471267	0.0448530438	-0.013557829	0.0242686152	0.1095870299	0.0340307334	-0.0615496258	0.0174542535	0.0009303689	-0.0441416335	-0.0335247589	0.1318364997	0.1127855258	0.0881080179	0.0382420543	0.0209500274	-0.0054194381	0.012035028	0.1147048067	0.1124192083	0.108643553	-0.0252943	-0.0198894599999999	0.00063980161249	0.0003955906190915	0.00495572	-0.0114644799999999	2.4559160718400004e-05	0.0001314343016703	0.150876	-0.0077369999999999	5.98611689999999e-05	0.022763567376	-0.000375234	-0.0003450017	1.1902617300289001e-07	1.40800554756e-07	-0.000675141	-0.0002527789999999	4.55815369881e-07	6.3897222841e-08	-4.57623e-05	-8.789259999999999e-05	2.09418810129e-09	7.725109134759998e-09	0.0	0.0
2540.8512631731537	-6.120729514719642	6455925.14156861	37.46332979236014	2953.326142201088	-14.098820022288235	198.77672602087569	8722135.30220836	2561.2199284076364	-4.055692058932436	16.448638076887626	6559847.521672418	2576.0508457841665	2239.9851183287306	1.018264	18.496937	0.0723275349999999	0.0499479	-0.1031681746	-0.0111142404	0.0933025295	-0.1129183163	-0.0944355409	-0.0695065677	0.0433872901	-0.0495797417	-0.1560393648	-0.0506251145	-0.08363151	0.1030282566	-0.0872937196	0.1277992972	-0.1687394188	-0.0515930645	-0.0483838954	0.0380016946	0.0204694974	-0.1390432622	0.0030003548	-0.0534112726	0.0421245528	-0.025951117	-0.0118149509	0.0356831814	-0.0440466985	0.1801306917	-0.0135356822	-0.0059138739	-0.0013667528	-0.0592997738	0.0409814066	-0.0612543545	-0.0621765517	-0.0694960658	-0.0273399492	0.1427366576	-0.0298452988	0.0246998735	0.1783861333	0.0582562244	0.1326442909	0.0127793941	-0.1032114027	0.0203916574	-0.0512319039	-0.1593050674	-0.0161341956	-0.0615158372	0.1059685977	-0.0578581957	0.0366341661	-0.1371444591	0.104145489	-0.1071112296	0.0964447404	-0.0089296142	-0.0773897462	-0.1008159981	-0.1136568579	0.0217570807	-0.0137817929	0.0699869134	-0.0049097817	-0.0454424887	-0.04432781	-0.0829178161	0.0740914771	0.0875515032	0.0064023614	-0.0261853883	-0.004877882	0.0319551159	0.0782226826	-0.0265561319	0.0384813071	0.0067782817	-0.0879306515	0.078107462	0.0316415438	0.1776953093	0.0506201033	-0.0459441403	-0.1188101184	-0.065906636	0.022796977	0.136377448	0.0390559695	-0.1231262123	-0.0591198136	0.0676338395	-0.1765579488	0.0587930521	-0.0041318304	0.0824970384	-0.074577906	0.0500544543	-0.0015319591	-0.0331399035	-0.0880636157	0.0309016381	-0.0389626723	0.0184308411	-0.0935804958	-0.0130176515	-0.0531842462	0.0395803358	0.0412245162	0.0061180398	-0.0013534718	0.040903516	0.0015155744	-0.0871666367	-0.0852003157	-0.0229950129	0.1144017065	0.1112164334	0.105973176	-0.0240617	0.0012326	0.00057896540689	1.519302760000001e-06	0.00497202	1.6299999999999475e-05	2.47209828804e-05	2.656899999999829e-10	0.195378	0.0445019999999999	0.0019804280039999	0.038172562884	-0.000321329	5.390499999999998e-05	2.905749024999998e-09	1.0325232624100003e-07	-0.000271458	0.000403683	7.368944576399998e-08	1.62959964489e-07	-0.000119707	-7.394469999999999e-05	1.4329765849e-08	5.467818658089998e-09	0.0	0.0
2545.3252145952274	4.473951422073696	6478680.44805424	20.01624132707525	2967.990673712836	14.66453151174801	215.0484844590504	8808968.639246373	2561.07750764928	-0.1424207583563657	0.0202836724108023	6559118.000187048	2578.463091934353	2267.789391296051	0.966102	17.549397	0.040706885	0.024356	-0.0332226809	-0.0199842289	0.1151710451	-0.0620332334	0.0011031974	-0.0885597432	0.0296577815	-0.0079916801	-0.0542565925	-0.0914207528	-0.0571424205	-0.0221673316	-0.0822438705	0.1659975882	-0.0177176259	0.0989875588	0.0943221969	-0.1107011567	0.0340771418	0.0924397877	-0.0974519647	-0.0366296922	-0.0159955548	0.0707603291	-0.056597497	-0.0310469224	-0.1285259663	0.0391956192	-0.049981723	-0.0453249886	0.0180120899	-0.0351493546	-0.0604346198	0.0309692961	-0.1066829674	-0.0769759334	0.0327167427	0.0933842898	-0.0181507107	-0.1473608236	0.0129461556	0.0818611688	0.0542461077	0.0367936604	0.0408105311	0.0559324712	0.1547477219	0.0084948143	-0.048164658	0.0629953946	-0.0348221003	0.011586731	-0.0158955555	-0.1517199509	0.095346688	0.0528621543	0.0399504285	-0.0409641727	0.1564397229	0.1150897909	0.0012142824	-0.0228410616	-0.028682606	-0.0084747756	0.1558777371	0.1272870665	-0.0307059895	-0.0232773356	0.0570131415	-0.0650836861	0.0861129012	0.0209759441	0.0354198907	-0.0114224869	0.1221042255	0.0142615238	0.0049587017	-0.1380307847	-0.0366333883	0.0032221494	0.0686212997	0.1321107265	0.0747471177	0.0638836591	0.0163163825	-0.0068669186	0.0455476989	0.0039477286	-0.0651521136	0.0088824222	0.0034905696	0.0041031306	-0.1501850024	0.1483251185	-0.0660607154	0.0333233817	-0.068405464	0.0098590061	0.0916590295	-0.0294372207	-0.0263750346	0.0226084065	0.048236445	0.118125548	0.0529670727	0.0901478816	0.0588456699	0.0034920215	0.0220055069	-0.0256785677	0.0846869482	0.0489699234	0.047215563	0.1343937757	-0.0360499609	-0.0309464327	0.1140484259	0.1098185471	0.1028845713	-0.0326915	-0.0086298	0.0010687341722499	7.447344804e-05	0.00499218	2.015999999999997e-05	2.49218611524e-05	4.0642559999999876e-10	0.184863	-0.0105149999999999	0.0001105652249999	0.034174328769	5.09605e-05	0.0003722895	1.3859947181025006e-07	2.5969725602500003e-09	-0.000307916	-3.645800000000001e-05	9.481226305600001e-08	1.3291857640000006e-09	-0.000141798	-2.2091e-05	2.0106672804e-08	4.88012281e-10	0.0	0.0
2538.024480999782	-7.300733595445308	6441568.266154213	53.30071103166378	2964.4879523143672	-3.502721398468566	12.269057195289584	8788188.81941703	2555.552974037024	-5.524533612256164	30.520471632948137	6530851.003109477	2571.372930940836	2260.4968420323835	1.012408	18.390558	0.150265405	0.0745009999999999	0.037534206	-0.0456664551	0.0407762598	-0.01850641	0.0037154841	0.0049913251	0.0418737484	0.1537902757	-0.0899334163	-0.0827434838	0.0852966954	0.0150096461	0.100751013	0.0433870942	-0.0821242664	0.0296081249	0.1146880072	0.1594759313	0.0562243589	-0.034833881	0.0359044819	-0.2268793761	-0.1129826491	-0.0738104143	-0.0611049359	-0.1755931362	0.1291383306	-0.0019599398	0.1377310269	-0.089882418	-0.0130050279	-0.0619555687	-0.0423677313	-0.0597113678	0.050544432	0.0351592574	-0.0006202345	0.0901704723	-0.055668471	0.0236080828	-0.0227465468	-0.0219248814	0.0098499944	-0.0981017451	0.0329247061	0.0512012245	0.0295182175	0.0536754271	0.0231689858	-0.017527731	-0.0447941951	0.0024376744	0.0147694285	0.0689814227	0.0818625588	0.0153095917	0.1133638454	-0.0563645195	-0.0403231268	-0.0319300325	-0.0647783449	-0.0303794654	-0.2553078012	-0.1386590833	0.0404858253	0.0079684864	0.0080329395	0.1556134781	0.0265699469	-0.0293530239	-0.1952894299	-0.0306245131	0.1564817815	0.0690918308	0.01995811	-0.0452999008	0.0428973543	-0.0551780626	-0.039574184	0.0406670084	0.0239266481	0.0549013193	-0.0190119064	-0.001051451	0.0054051051	0.1213020296	-0.018739527	0.0668886454	-0.0977955311	0.0622447558	-0.0865585887	-0.1163541007	-0.0912433584	0.0758063276	0.0041574634	-0.0210320186	-0.0789448358	0.0154203658	0.0038840415	-0.0912844878	-0.0330194777	0.0211128828	0.1035693561	0.0114934705	-0.0775422778	-0.1686700535	-0.0651441851	-0.0295221096	0.1553623913	-0.0547893891	0.1429941309	0.0826145094	-0.235928827	0.1237068604	-0.1434462691	0.0289257191	0.1136451198	0.1082280018	0.0993899282	-0.0483439	-0.0156524	0.00233713266721	0.00024499762576	0.00492955	-6.262999999999928e-05	2.4300463202500005e-05	3.92251689999991e-09	0.123852	-0.0610109999999999	0.0037223421209999	0.015339317904	-0.000533174	-0.0005841345	3.4121311409025e-07	2.84274514276e-07	-0.0007858859999999	-0.0004779699999999	6.176168049958429e-07	2.284553208999044e-07	0.000266885	0.000408683	7.1227603225e-08	1.6702179448900005e-07	0.0	0.0
2538.465793804025	0.441312804242898	6443808.586313099	0.1947569911887303	2935.8455106193987	-28.64244169496851	820.3894662496706	8619188.862224078	2552.2855754763214	-3.2673985607025315	10.675893354480976	6514161.658784497	2564.2344093577503	2207.33332515489	1.059073	19.238241	0.170330899	0.0819138999999999	0.0123475663	-0.1272751805	0.0160896433	0.0157780928	-0.1049188734	-0.0743725865	-0.0993003855	0.0443069452	-0.0111947568	0.0984130829	0.2332401531	0.0941547993	0.1584245329	0.0715510388	-0.0166487437	-0.0138549077	-0.0421467627	0.294566434	0.0628368416	-0.1506948706	0.0210837107	-0.0360711818	0.0438909182	-0.1326998746	0.1029411229	-0.1236980046	0.0430197655	0.0363198388	-0.0211311475	0.0478338307	-0.0655276209	0.0568565306	0.0817648427	-0.0510756828	-0.0549435893	0.093859588	0.0420476221	-0.0242079425	-0.0163304001	0.0643198403	-0.1318262351	-0.0876493792	-0.0506510003	0.2139301258	-0.104600774	-0.0930895429	0.0266254923	-0.0254170062	-0.0844269403	-0.0781133666	0.0149078422	0.0376447109	0.0543461444	0.1489689736	0.1443585564	0.0099199517	0.0224114461	-0.0093160566	-0.299923188	-0.079137036	-0.1241878682	0.1362966957	-0.0714005572	-0.0067211813	-0.0170100416	-0.00173548	-0.0889148297	0.0278690011	-0.0349603474	-0.0178437562	-0.0764475084	-0.0788202314	0.0561350503	0.1106912175	-0.0939007775	-0.1574122092	-0.0213173794	0.0585274706	-0.0681217614	-0.0617725444	-0.0135092604	-0.0910499663	-0.0965921015	0.1195187437	0.0680101333	-0.1097825718	-0.0210529624	-0.1424142889	0.1406843455	-0.0560657656	0.0466054741	-0.0096749482	0.0100897166	-0.0906289294	-0.0107651601	-0.0191698483	-0.0699637075	0.1026793113	0.025062378	-0.072527236	-0.1012409657	-0.0381432217	-0.0139818586	-0.0793500203	-0.059335392	-0.1070445557	-0.110863053	-0.1037914898	0.0844043558	-0.0743763755	-0.0044174611	0.0440921113	-0.2302891636	-0.1112982505	0.0203486742	0.0117093003	0.1131919653	0.1064475877	0.0955030384	0.000129949	0.048473849	1.6886742601e-08	0.0023497140368748	0.00496684	3.728999999999972e-05	2.46694995856e-05	1.390544099999979e-09	0.1032	-0.020652	0.000426505104	0.01065024	0.00047397	0.001007144	1.014339036736e-06	2.246475609e-07	-9.90098e-05	0.0006868761999999	9.80294049604e-09	4.717989141263026e-07	0.00059622	0.0003293349999999	3.554782884e-07	1.0846154222499997e-07	0.0	0.0
