global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5727.681080141769	n/a	n/a	32806330.55581398	6214.26670842745	n/a	38617110.72346973	n/a	6136.41186881605	n/a	n/a	37655550.623746485	6136.103797544597	5082.893195785548	n/a	n/a	n/a	n/a	-0.0645309079	-0.0888825906	0.11596443	-0.1008477335	0.1325325667	0.1641916278	-0.1597673195	0.0675882478	-0.0908866832	0.0171521175	0.1210634223	-0.061471536	0.0327581158	-0.0377809765	0.1257346834	-0.0486387512	0.0567705485	-0.0215579916	0.1311414121	-0.0688405544	-0.0919948301	0.0659876097	-0.1554761954	0.2282762499	-0.0269599832	0.171070665	-0.1003915226	0.0335221239	-0.0661881701	0.000345735	-0.0087716042	0.1036015368	-0.0575026244	-0.0370180016	0.0068147376	-0.0150750595	0.0645044524	-0.0282543635	0.0332884015	-0.0335816152	0.1594921659	-0.0290533588	0.0575525483	-0.2016585196	0.1614682485	-0.1232573622	0.1056474865	-0.0207662985	0.1084958196	-0.0707708118	0.1001317505	-0.0222326573	0.177878712	-0.0871758339	0.2299250603	-0.0120132743	0.0353281394	-0.0030171013	0.0471942267	-0.0169313874	0.0007048885	-0.0790711427	0.0472141748	-0.0401478146	0.1355795537	-0.0213350661	0.1146189025	-0.2138011845	0.0410015151	-0.0120444639	0.0533359114	-0.0169735176	0.0866201357	-0.1138818404	0.0975421296	-0.0188549072	-0.0203728003	0.0597536203	-0.0809930987	0.208056818	-0.0394190737	0.0532775493	-0.0452543084	0.0872495319	0.0745808101	-0.1319266613	0.0831564498	-0.0291761429	0.0326420286	-0.2016064471	0.0769710561	-0.0026793019	0.062518544	-0.0102604181	-0.104847336	-0.0208724897	0.0047702674	-0.0170645558	0.1560959684	-0.0287142488	0.1154637225	0.1154447293	0.1154130763	0.0225225	n/a	0.00050726300625	n/a	-0.0443004	n/a	0.0019625254401599	n/a	0.194307	n/a	n/a	0.037755210249	-0.00209751	n/a	4.399548200099999e-06	n/a	-0.000771201	n/a	5.94750982401e-07	n/a	0.0	n/a	0.0	n/a
5732.742549854876	5.061469713107726	25.61847565670681	32864337.14291659	6236.237346062936	21.970637635486128	38890656.23643009	482.7089181098395	6139.191330248682	2.7794614326321607	7.725405855489623	37689670.18940058	6137.876699050414	5117.68386769046	0.990827	17.545612	0.0758345499999999	0.0395916	0.0156360436	-0.0948121107	0.249706306	-0.0558269926	0.0460662616	0.0492309942	-0.0910579348	-0.0768234512	-0.1343317514	0.0241296881	0.0571634302	-0.0612578529	0.0404380462	-0.2571678836	-0.0616082123	-0.1193978024	-0.03476662	-0.117326554	0.0049049633	0.0600045658	0.0739887048	0.098566419	-0.2510375062	0.1423827356	0.0551269428	-0.1224119148	0.0424148024	0.0254131934	0.1455905222	-0.0376238212	-0.1089022689	0.0868681174	0.046108738	-0.0715802079	-0.1171584604	0.0145741429	-0.1045758929	0.0914475543	0.0071141852	-0.1030997205	-0.0651520657	-0.0641143277	0.0315811545	0.0193573959	0.0184806633	0.1172103623	-0.0250020266	0.0548253165	0.0549818271	-0.0532632543	-0.0842998828	0.0179254577	0.2805590056	-0.015096146	0.0084659178	0.0245090496	-0.058280693	0.1509219212	0.0072051868	0.0209679374	-0.0835248446	0.1143927388	0.0590651635	-0.031312567	-0.0087380928	0.0219128776	-0.0780839154	-0.0003811149	0.0221829267	0.0418448637	-0.0479695608	0.0853342309	0.1544485396	-0.0182813094	-0.0248249344	-0.0435111014	0.1080886851	-0.0383968242	-0.1200623373	0.1898835893	-0.0407339003	-0.0199905587	-0.1476946665	0.0267067418	0.0667942095	-0.0200338946	0.0172447768	-0.0513792131	0.0455306595	-0.1580033835	0.0384701283	0.0942125372	0.0496536958	0.2064697116	-0.1231455281	-0.0611164461	-0.093092856	0.0078273994	0.0463378733	0.044687164	0.1154130763	0.1152422001	0.1149575937	0.0132856	-0.0092369	0.00017650716736	8.532032161000001e-05	-0.0366745	0.0076258999999999	0.00134501895025	5.815435080999997e-05	0.231692	0.037385	0.001397638225	0.053681182864	-0.00191837	0.0001791399999999	3.6801434569e-06	3.2091139599999984e-08	-0.000518606	0.000252595	2.68952183236e-07	6.3804234025e-08	0.0	0.0	0.0	0.0
5744.763677745947	12.021127891070137	144.50751577346435	33002309.71314913	6264.831956720934	28.59461065799769	39248119.44595184	817.6517586824751	6146.790948705173	7.599618456491044	57.75420068423932	37783038.96708384	6151.191428940378	5096.949795204576	1.042816	18.466249	0.0511268341	0.033537	6.4161e-06	0.0631443428	0.2154186889	-0.037475487	-0.0216736553	0.0064924228	0.1187979093	-0.0800177281	-0.1951322643	-0.0763340524	0.0570090166	-0.2038944886	0.0289808457	-0.0136859105	0.0606431316	0.1068372057	0.0925633788	-0.0264749787	0.0389165556	-0.0222857374	-0.1465514024	-0.0325241108	-0.2280701323	-0.0268258611	-0.0788337634	0.0282862108	-0.0581211574	0.0304426414	0.0701742353	0.0502533863	0.0384994323	-0.1082489262	0.036906471	-0.0063816094	-0.0532396071	-0.1183224168	0.1547630921	-0.085753495	-0.0355547774	-0.0062328599	0.1853672781	0.1591385195	-0.0242960168	0.1769850505	-0.060898276	0.0795693337	-0.1083289479	-0.1437978916	-0.1029663585	0.0486506931	0.11200188	0.0645923924	0.2108086473	0.022517526	0.1233302482	-0.1271186285	0.0470815115	-0.0147801609	-0.079699	-0.0791870992	0.0472497513	0.0594943548	0.0486398463	0.0014607483	-0.0211599692	-0.0354411674	0.0181581745	0.0247709192	-0.1260793397	0.0290294352	0.0552168118	-0.1929121445	-0.0828965477	-0.0051853327	0.0631439166	0.1170612565	-0.0566214319	-0.0123035738	-0.1620282356	0.1124531281	-0.1486221593	-0.063072486	-0.0532183581	-0.0351115344	0.0340450854	-0.043120631	0.0344478486	-0.1643826407	0.0144697543	-0.0670040116	-0.0782609027	-0.0114372736	0.023154262	-0.074120737	-0.1963593416	0.0105215493	-0.1228604356	0.0752310895	-0.0551436331	0.1283409221	0.1153118061	0.1148374968	0.1140484259	2.83659e-05	-0.0132572341	8.0462428281e-10	0.0001757542559822	-0.0344949	0.0021795999999999	0.00118989812601	4.750656159999986e-06	0.20257	-0.029122	0.000848090884	0.0410346049	-0.00178701	0.00013136	3.1934047400999995e-06	1.7255449600000022e-08	-0.000518606	0.0	2.68952183236e-07	0.0	0.0	0.0	0.0	0.0
5757.20928746211	12.445609716163744	154.8932012070694	33145458.779639974	6260.248245331935	-4.583711388998381	39190708.09318157	21.010410097633468	6155.349028813495	8.558080108322429	73.24073514046404	37888321.66651524	6156.879641515951	5152.030885530495	1.045986	18.522373	0.0560730841	0.0331785	-0.1437567562	0.1009437204	0.0652772483	-0.0108135817	-0.0804171352	0.0724091643	0.1106036004	-0.0726153225	0.0637148828	-0.0771441035	0.1800497701	-0.0884092636	0.1089621292	-0.0388507181	0.0061777725	0.1254117516	0.0345640739	-0.0740554137	0.138868494	0.036839288	0.0875605315	0.0788068977	-0.1173529079	-0.1122524746	-0.0701321015	0.1364458063	0.0826403668	0.0038875256	-0.04415717	-0.0446565373	0.0684905017	0.1074560983	0.0272259241	-0.0125115281	0.0232982688	-0.0330714365	-0.0444407594	-0.1070800547	-0.0004081441	0.0279016991	-0.0894087768	-0.0210104143	-0.1843372061	-0.0530867482	0.0477269168	-0.0996847811	-0.1324152429	-0.1026172274	-0.1651460869	-0.1101640602	-0.0811358847	0.0167671038	0.1021037381	0.1026267848	0.0738566044	0.0372322077	-0.0489628733	0.1215236673	0.0553121269	-0.0038732045	0.148197135	-0.0901042674	0.0872142033	0.0074068155	-0.0009719244	0.0359436153	0.068004546	0.1027683842	0.0487757759	-0.0972625804	0.039676746	0.1959692392	-0.045736827	-0.0954273586	-0.158928956	-0.049640983	0.1300494278	0.0199853916	-0.1231234345	0.0372207541	-0.154332012	0.1038810087	0.0386205931	-0.0351813278	0.0800474291	-0.0607198301	-0.1857577986	-0.1310157178	0.0040115043	-0.1288120981	0.0131262602	-0.0484065502	0.1072982236	0.0289852554	-0.0335619822	-0.0771548614	-0.0770907573	-0.0860357781	-0.076357199	0.1017291776	0.1151599564	0.1142313295	0.112689161	0.0117198	0.0116914341	0.00013735371204	0.0001366896313146	-0.0344806	1.4300000000001811e-05	0.00118891177636	2.0449000000005179e-10	0.231681	0.0291109999999999	0.0008474503209999	0.053676085761	-0.00167212	0.0001148899999999	2.7959852944e-06	1.3199712099999972e-08	-0.000518606	0.0	2.68952183236e-07	0.0	0.000190237	0.000190237	3.6190116169e-08	3.6190116169e-08
5748.384369141842	-8.824918320267898	77.87918335939997	33043922.85539426	6261.825436347505	1.5771910155699516	39210457.79528862	2.487531499594575	6143.827375994788	-11.52165281870748	132.74848367483003	37746614.826023	6154.193105996093	5170.401998939986	1.068087	18.91375	0.04442195	0.0262127	-0.122019144	-0.0319769277	0.0673610033	-0.076429866	0.0038852006	0.0455193526	0.0045991096	-0.0556343764	0.1200313479	-0.1239937056	0.0101463541	-0.0970620823	0.1102150471	-0.19821733	-0.0449059033	0.049102961	-0.0082016206	-0.0067918479	0.0619224952	0.1124056636	-0.0114688042	-0.0719230304	-0.1782219963	0.0160398523	-0.169951233	0.2479367127	-0.0303205879	-0.0122287119	0.0669680381	0.0971002702	0.0675459539	0.0129673952	0.0992828555	0.126006799	0.0391731229	-0.0360655445	-0.1585116943	0.0021820767	-0.1456045319	0.1113272846	-0.1071806936	0.1174126205	0.1557422016	0.0497814636	0.0166976451	-0.1144053385	-0.024206708	-0.0035891037	-0.0678447429	-0.0609238721	0.0445768762	0.1130695485	0.0430850754	-0.0424178838	0.263877445	-0.0481365614	-0.0655178879	-0.0083690983	0.0620335827	-0.1011837679	0.1322796825	0.0366279743	0.0753966876	0.1695737108	0.0164717624	-0.0695821485	-0.1214780233	0.1032159938	0.0689332879	-0.0157248358	-0.2251138943	-0.0806949528	-0.1321951319	-0.0194885182	-0.0026120243	-0.0875676157	-0.0598239615	-0.0478503699	-0.0485462816	0.1781415229	-0.152656139	0.1358890457	0.0229592524	-0.0004097997	-0.0671783263	0.0135690265	0.0311698471	-0.0488759061	0.0252128734	0.0494430624	-0.1064669138	-0.1091039242	0.2306880159	-0.0455275937	0.0575105764	-0.1121279531	0.1509794967	0.0222170652	-0.012440004	0.0075257634	0.1149575937	0.1134247617	0.1108851636	0.0115086	-0.0002111999999999	0.00013244787396	4.4605439999999976e-08	-0.0297062	0.0047744	0.0008824583184399	2.279489536000001e-05	0.207501	-0.02418	0.0005846724	0.043056665001	-0.00178701	-0.0001148899999999	3.1934047400999995e-06	1.3199712099999972e-08	-0.000518606	0.0	2.68952183236e-07	0.0	0.0	-0.000190237	0.0	3.6190116169e-08
5754.4756612440815	6.091292102239095	37.10383947480037	33113990.135850508	6298.668205834017	36.84276948651132	39673221.16718431	1357.3896634362093	6158.683144809778	14.85576881499037	220.6938670844404	37929378.07816406	6165.978662263968	5172.373891630442	0.977669	17.312616	0.0356119341	0.0229975	-0.0516037012	-0.0875103602	0.0662563182	-0.068047601	0.0822617965	-0.0366361147	-0.0502109554	-0.1040953782	0.0434230511	0.060895312	0.1273503647	-0.0261632528	0.0930260714	-0.0657429283	-0.0092665973	-0.1485744722	0.0512640471	0.0495195125	-0.1265364893	0.0385040074	0.014433457	0.1438608869	-0.0672508266	0.0458887816	0.0144049181	0.085564796	-0.0685260988	0.1082210584	0.0666420309	-0.1208121176	0.0619513308	-0.0106074957	-0.0502429564	0.0810945977	-0.0890277229	-0.089032782	0.0670274149	0.0473925975	0.0414705201	0.0175425476	0.0282781105	-0.0384305127	-0.0003917214	-0.0536018633	0.0047718455	0.068021721	0.100976271	-0.1211920832	0.0520622653	-0.1159437717	-0.0110571152	-0.1045705724	0.0798104774	-0.0559251959	0.0962294844	0.1133318327	0.1015090794	0.0607277048	0.0068827849	-0.0155195733	0.0746766556	-0.0152523652	-0.0858490541	0.0037859602	-0.0331424592	-0.0205078638	-0.0988702105	-0.0196395042	-0.0845591422	-0.0630262492	-0.0007136442	-0.0889461803	0.0971510858	-0.0227927201	0.0968613807	0.0099599489	0.0271625181	0.0901780799	-0.0917491005	0.2072562393	-0.0265169002	0.0476570838	-0.0237436559	0.0908191795	-0.0841677816	-0.0834603672	0.0101656522	-0.0318959944	0.0582645348	0.0471075345	-0.0494421007	-0.0552779737	0.1092222077	-0.1390080193	-0.0852967044	0.0769693698	-0.0937408647	0.0586744122	0.0709168566	-0.130475032	0.1147048067	0.1124192083	0.108643553	2.83659e-05	-0.0114802341	8.0462428281e-10	0.0001317957749908	-0.0344949	-0.0047887	0.00118989812601	2.2931647690000036e-05	0.188158	-0.019343	0.000374151649	0.0354034329639999	-0.00178701	0.0	3.1934047400999995e-06	0.0	-0.000518606	0.0	2.68952183236e-07	0.0	0.0	0.0	0.0	0.0
5753.268752486936	-1.2069087571453565	1.456628748074149	33100101.338342585	6270.928671119053	-27.73953471496316	39324546.39826298	769.481786202646	6159.066065324432	0.3829205146539607	0.1466281205428541	37934094.797030985	6158.10887779909	5164.720205297057	1.026565	18.178463	0.0085221861999999	0.00879293	0.0254415783	-0.0531755815	0.2285478171	-0.0339101981	-0.0058526261	0.0489751226	0.0106862644	-0.1437595494	-0.0945577979	-0.0292373959	-0.1032425683	-0.0161653145	0.0241955624	-0.1757560134	-0.0477685462	-0.0189102054	0.0354447838	0.1512126148	0.0964034683	-0.0335205616	-0.0117042346	-0.0409764369	-0.1737414041	0.0692267418	-0.0373499685	-0.0622364418	-0.0273058179	-0.0924948469	0.0541367959	0.0787248641	0.0171215479	-0.0971934803	-0.0193999976	0.1107943558	0.0768177471	-0.052943468	-0.1270063917	0.0744907432	0.0458404752	-0.1351857353	-0.0179322553	-0.0585859306	-0.0549059008	0.0146319082	-0.1432108189	0.0545388239	-0.1809899563	-0.0356794803	0.0343990953	0.0457157305	0.0124550135	0.0800430362	0.2129235696	-0.0858210234	0.0175202312	0.0198812027	-0.0610349829	0.0423288456	0.0456177481	-0.0163401768	0.0231429414	0.0617402527	-0.0028036959	0.1654962674	-0.0483754769	0.0360849437	-0.072557346	0.0055956357	0.0239984189	-0.0804951949	-0.0091029808	0.1216487701	-0.1127920438	0.0861550857	0.0155836653	-0.0847771816	0.012166439	-0.1117511589	-0.0923258494	0.1875084259	0.0017602185	-0.0861249499	-0.0604677299	0.0057849333	-0.0320036369	-0.0149910515	-0.0305655468	-0.0279647237	0.0927015973	0.1205426967	0.1425514113	-0.0517685668	0.0331598584	0.0328480941	0.1484115201	0.0726829005	-0.1416539901	0.0052943649	-0.1665878892	-0.0682944263	0.1144017065	0.1112164334	0.105973176	3.22521e-05	3.886200000000004e-06	1.04019795441e-09	1.5102550440000028e-11	-0.0344987	-3.799999999998249e-06	0.00119016030169	1.4439999999986696e-11	0.188158	0.0	0.0	0.0354034329639999	-0.00178701	0.0	3.1934047400999995e-06	0.0	-0.000518606	0.0	2.68952183236e-07	0.0	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08
5764.341294747208	11.072542260271804	122.601192105505	33227630.56232792	6285.814557542888	14.885886423834563	39511464.65181809	221.58961462330217	6166.161311709096	7.095246384663369	50.34252125907861	38021545.32201804	6176.427631403885	5197.405626806354	1.04047	18.424692	0.0193989708999999	0.0106482	-0.0689409801	0.1137837133	0.1463308644	0.060169919	0.0519491184	0.0830832148	0.1830739221	-0.0709727168	-0.0020208735	-0.1592198219	-0.0051876997	-0.0128584082	0.0767227836	0.0175611393	-0.0370329484	-0.0876336078	0.0149211737	-0.1091086527	0.0199971475	-0.0047782376	-0.0938316649	0.1693188369	-0.0953740492	-0.0722308348	-0.0041466461	-0.029394982	-0.0134486834	-0.1267830577	-0.0641038446	-0.0792654236	0.0387946834	-0.0382596824	-0.0210607419	-0.0170853304	0.0623806865	0.0503226732	0.006671918	0.0379039475	-0.0043996737	-0.0326564951	-0.0675100689	0.0487435396	0.0778147632	-0.013740767	0.0010203449	-0.0136519821	-0.1635603303	-0.0357252789	-0.1483301773	-0.0531235981	0.0767564338	-0.1289372594	0.1318234796	0.0364409195	-0.0491761614	0.0407136051	-0.0046132102	-0.1129933778	0.1354695042	-0.0866168737	-0.0842158709	0.037679598	0.0618118299	-0.0087629109	-0.0026602887	-0.0095846579	-0.0116393278	0.004852988	0.0118343975	0.0612530443	-0.0313104327	0.0092667951	-0.0747635403	0.1496096483	0.0637230923	-0.1017745058	-0.0164468092	0.0909809597	-0.2065342531	0.0621909224	-0.0691445328	-0.0801788931	0.0805639378	-0.0233603318	-0.0526397101	-0.0189998728	-0.0205377517	0.03506043	-0.0360219532	0.1039020052	0.1582009068	-0.1184051648	-0.020102546	-0.0024939649	0.0226480273	-0.047219771	0.0463352747	0.1499749619	-0.0671225427	-0.0685815043	0.1140484259	0.1098185471	0.1028845713	2.57812e-05	-6.470900000000003e-06	6.646702734399998e-10	4.187254681000004e-11	-0.0302938	0.0042049	0.00091771431844	1.768118401000001e-05	0.188149	-8.999999999981245e-06	8.099999999966241e-11	0.035400046201	-0.00192587	-0.00013886	3.708975256900001e-06	1.9282099600000052e-08	-0.000465643	5.2963e-05	2.16823403449e-07	2.805079369e-09	-5.8541e-05	0.0001117489999999	3.427048681e-09	1.2487839000999998e-08
5761.074555208917	-3.2667395382904942	10.671587211030392	33189980.030675627	6287.916714754047	2.102157211158556	39537896.61168333	4.419064940425916	6170.10964768242	3.948335973323992	15.589356958244316	38070253.06442367	6168.178202749614	5153.45278663954	1.228431	21.753128	0.0267308847	0.0129911	-0.068415036	-0.1115289843	0.0023128531	-0.0444640453	0.0895288745	0.0146351465	-0.0416308833	-0.1080314745	0.0131284448	-0.0455031441	0.1350099793	0.0754981729	0.0215602003	0.0925246741	0.0503908044	0.1344946058	0.0862432784	0.0614681911	-0.0509650051	-0.1036404654	0.0987597627	-0.0381409338	-0.0844509754	0.0209669994	0.0563246716	0.0814623782	0.0046594064	-0.0669505722	-0.0197372744	-0.1169070323	0.0024366195	0.0364492442	0.0751925208	-0.0679292106	0.0718563905	0.1044609139	-0.1004910842	-0.0604100294	0.0248569763	0.0331428904	0.0165044773	0.0321973316	0.1558522999	0.1202258022	0.0496929099	-0.078708204	-0.0008726758	0.1099727727	0.0683288867	-0.1058693279	-0.0974700545	0.095247962	0.0196599257	0.0496116928	0.070743562	0.0550532589	0.0744695703	-0.1252857018	0.0579038481	-0.0215567885	0.0471879105	0.0700184557	0.0476354307	-0.0478320126	0.0424881449	0.0438589994	0.0768499988	0.0342388722	-0.1824127696	-0.0378510676	-0.1248612709	0.0343100179	-0.1034619533	0.0191816145	-0.1814215326	0.0182223873	0.0928451361	-0.1073018424	-0.0866506714	0.0459949209	-0.047357041	0.1219262828	-0.0566859854	0.0489818825	-0.1527706837	0.0023519618	0.0011021004	0.0427648053	-0.0675152245	0.0884631316	-0.0832794459	-0.035641112	-0.0829753042	-0.0420078548	0.0107318362	0.0065356943	0.0338268953	-0.0659918783	-0.135791507	0.0534468623	0.1136451198	0.1082280018	0.0993899282	2.83659e-05	2.584699999999999e-06	8.0462428281e-10	6.680674089999996e-12	-0.0344949	-0.0042011	0.00118989812601	1.7649241210000023e-05	0.198158	0.0100089999999999	0.0001001800809999	0.039266592964	-0.00178701	0.00013886	3.1934047400999995e-06	1.9282099600000052e-08	-0.000518606	-5.2963e-05	2.68952183236e-07	2.805079369e-09	0.0	5.8541e-05	0.0	3.427048681e-09
5759.541100956183	-1.5334542527343729	2.351481945229134	33172313.69360356	6296.241669947418	8.324955193371352	39642659.16638225	69.30487897164065	6163.859920737184	-6.249726945235125	39.05908688999797	37993169.12247021	6172.421095152696	5236.345205094015	1.333637	23.616114	0.0740192841	0.0421173	0.0712285426	0.0356812526	0.0658217252	-0.1355589821	-0.1361139489	-0.0824411239	0.0136635815	-0.0090246082	-0.0207557844	-0.1779067262	-0.0371298889	0.0587289037	0.0600575453	-0.0377521993	0.0892670567	0.0568398969	0.1375796695	0.1256214954	0.0337344492	-0.1279291639	-0.0897271076	0.0153018581	-0.0017298427	-0.0134992748	-0.1624320851	-0.0155592696	0.0788838027	-0.0308759378	0.0583816548	0.1144590491	-0.1019588916	0.0582847994	-0.0373938096	0.0965013817	0.032190717	0.2506076707	-0.0774888794	0.0458048788	-0.0240977901	0.0682325019	0.0815589689	0.2391722048	-0.0900142184	-0.0521227002	-0.042388702	0.0745168855	-0.0099234478	-0.0694121341	-0.0287142035	0.1116569807	0.0362987692	-0.0220649522	-0.0044817014	0.0139506689	0.0926892875	-0.0106269182	-0.1182949641	0.0951588524	0.0601449894	-0.0183871083	0.1067742304	0.1480770827	0.0377478265	-0.0656613648	0.0397496648	0.0911958973	-0.0011982714	-0.0297739515	0.0907180729	0.0372165179	-0.0463311629	-0.1324093424	-0.1435002829	-0.0594006429	-0.0078386635	0.0365766971	-0.0800096577	0.0415472143	0.0120635773	0.104316358	-0.114841832	-0.0275375885	-0.0381770374	-0.0807002838	-0.0650472526	-0.1052960019	-0.1225025648	-0.0280619167	0.0242841799	0.0003147433	0.017153291	0.076396243	-0.0934816903	-0.1215135124	0.1712188009	0.0784904222	0.2229284949	-0.135487404	0.0520175665	0.0627328012	0.1131919653	0.1064475877	0.0955030384	0.00750565	0.0074772841	5.63347819225e-05	5.5909777512112815e-05	-0.0157574	0.0187375	0.00024829565476	0.00035109390625	0.169393	-0.028765	0.000827425225	0.0286939884489999	-0.00140622	0.00038079	1.9774546884e-06	1.450010241e-07	-0.000518606	0.0	2.68952183236e-07	0.0	0.0	0.0	0.0	0.0
