global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
2563.0209966825446	n/a	6569076.629435584	n/a	3357.0701693988376	n/a	n/a	11269920.12226754	2743.713519466629	n/a	n/a	7527963.876903956	2822.7919566078726	2194.9410345104184	n/a	n/a	n/a	n/a	-0.0557972225	0.0563065641	0.0446076486	0.0933281823	-0.1060721675	0.0415940933	-0.0464513296	0.0860821725	-0.0812114131	-0.0414717047	0.0515840364	-0.0564280242	0.1322536464	-0.0903514526	0.0859509277	-0.0572871682	0.074877489	0.019651261	-0.0383423078	0.0744915104	-0.0270486381	0.0056250079	-0.0436516492	0.0925277166	-0.0140759308	-0.0795011257	0.0542268301	-0.0887510979	0.0216144714	-0.0464793764	0.1392259609	-0.0604480116	0.0653750179	-0.0289167946	0.0837707254	-0.1526974569	0.0527839518	-0.0591848901	-0.019132032	-0.0544562553	0.0728229927	-0.037396262	0.0959642662	-0.0282215237	0.19256037	-0.1644769861	0.0912851133	-0.0317987672	0.0274360331	-0.00231975	0.0027671343	-0.0143216118	0.1036652683	-0.0257635494	0.0999282399	-0.019850365	0.04920934	-0.0697778645	0.0900845344	-0.0738882406	-0.0283712714	0.1154637225	0.1154447293	0.1154130763	0.0270668	n/a	n/a	0.0007326116622399	-0.0483105	n/a	n/a	0.00233390441025	0.0664916	n/a	n/a	0.0044211328705599	-0.00288298	n/a	n/a	8.311573680399999e-06	-0.00040855	n/a	1.6691310249999998e-07	n/a	-0.000303601	n/a	n/a	9.217356720100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2562.265530603224	-0.7554660793207404	6565204.64931742	0.5707289970042512	3361.978792275975	4.908622877137532	24.09457854995794	11302901.399713423	2748.844266264226	5.130746797597112	26.324562701053026	7556144.800173711	2828.869934185	2192.037195733687	0.774251	14.821751	0.0968884499999999	0.0422239	-0.0714607781	0.0742551967	0.0192039572	0.0374382135	-0.1104598355	0.0316121286	-0.0612775904	-0.0378134284	0.0333726807	-0.0985965298	-0.0461679329	-0.1495877986	0.2227468462	0.0450244922	-0.0881046866	-0.0407825461	0.0015117609	0.1617975823	0.1122109371	-0.1020619237	0.0053764129	-0.0614300416	-0.0334025929	-0.0757992973	0.0304091256	-0.094187172	0.0399391577	-0.0789903912	0.0085339286	0.0900477633	0.1002663267	0.0713959445	0.1064689309	-0.1790232011	0.0896291979	-0.0835298638	0.0355867942	-0.0682752374	-0.0113741732	-0.0639458223	0.0070222443	-0.0705807888	0.1223054345	-0.0244749681	0.1673603675	-0.1152296258	0.0642427524	0.026215803	-0.0593188421	0.0127560307	0.0134434765	0.0458262518	0.0640600463	-0.0422550548	-0.0308189192	-0.0653588305	0.0477147304	-0.0823204394	0.0850087814	-0.0809758212	-0.0407638174	0.1154130763	0.1152422001	0.1149575937	0.0240293	-0.0030374999999999	9.22640624999999e-06	0.00057740725849	-0.032827	0.0154834999999999	0.0002397387722499	0.001077611929	0.0500877	-0.0164039	0.00026908793521	0.00250877769129	-0.00235586	0.0005271199999999	2.7785549439999986e-07	5.5500763396e-06	-0.0	0.00040855	0.0	1.6691310249999998e-07	0.0	0.000303601	9.217356720100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2559.613596568861	-2.6519340343629665	6551621.763740179	7.03275412261264	3358.6099617216405	-3.368830554334636	11.349019303818611	11280260.87497584	2745.0004273751047	-3.843838889121344	14.775097405521604	7535027.346289507	2827.274654007972	2168.534786032824	0.784402	15.016082	0.07588269	0.0445849	-0.054173943	0.0674615224	0.0181992354	0.068854168	-0.0992740984	0.0221913685	-0.0749347938	0.0443392926	-0.014588358	0.0172124247	-0.0054115203	-0.0238713776	0.1715841646	-0.0231882693	0.0967255431	-0.0298902821	-0.1055611979	0.1816189177	0.120923818	0.1245942026	0.0110093176	-0.0489555512	-0.0177978256	-0.0632939047	0.1376816614	-0.0900173418	0.0320938076	-0.0838024115	0.0646433502	0.0459746004	0.1134690881	-0.0196468306	0.0335811933	-0.0349450385	0.0348654604	-0.1025566073	0.0800288258	-0.0529063932	-0.0251000816	-0.0959317615	0.001892031	-0.0829640433	0.1116140521	-0.0305091081	0.1505968998	-0.0548149724	0.0065041292	0.0406122796	-0.0513162933	0.0870372128	-0.0374260368	0.049600631	0.0231930845	-0.0246793312	-0.0101765295	0.0364253766	0.022446241	0.0181611051	-0.0363845258	-0.0945984577	0.0103944615	0.1153118061	0.1148374968	0.1140484259	0.0086360099999999	-0.0153932900000001	0.0002369533770241	7.458066872009828e-05	-0.0210104	0.0118166	0.00013963203556	0.0004414369081599	0.0876585	0.0375708	0.00141156501264	0.00768401262225	-0.0025779	-0.00022204	4.930176160000008e-08	6.645568410000001e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2562.465178908241	2.851582339380002	6566227.793117243	8.131521838263925	3361.654175072687	3.0442133510464373	9.26723492668938	11300718.792783627	2749.5579162687063	4.557488893601658	20.77070501530246	7560068.73491591	2826.5662458762627	2183.014703904972	0.783583	15.000402	0.0517431899999999	0.0314105	-0.0412039342	0.0374375969	0.0330441071	0.1196292533	-0.0954168756	0.0427697323	-0.140203726	-0.0238290547	-0.0712558292	0.0496524361	0.022987174	-0.0670720146	0.1201386285	0.0687492153	0.0597776832	-0.027937332	-0.0988128461	0.1045502089	0.031608487	-0.1122666431	0.030818982	0.0415232452	-0.0425382912	-0.1188798406	0.002612212	-0.0728672013	0.0393584171	-0.1411591049	-0.0069916438	0.0436204836	0.0724025587	-0.0579048963	0.0680585453	-0.0483365803	0.0361891	-0.0057679238	0.0414677753	-0.0399245415	-0.0262943958	-0.1178079575	0.0358863449	-0.0598725126	0.0707075499	-0.0446924762	0.0797066142	-0.0881013219	-0.0017235643	0.0117500101	-0.0265708556	0.0788726424	-0.0556434462	0.0441179903	0.0291596365	-0.0699622091	0.105024466	-0.0137641025	0.031193325	-0.0502662198	0.0365614811	-0.0337837615	7.05595e-05	0.1151599564	0.1142313295	0.112689161	0.0140747	0.0054386900000001	2.957934891610109e-05	0.00019809718009	-0.0210584	-4.80000000000029e-05	2.3040000000002787e-09	0.00044345621056	0.110025	0.0223664999999999	0.0005002603222499	0.012105500625	-0.00295042	-0.0003725199999999	1.387711503999999e-07	8.7049781764e-06	-0.0	0.0	0.0	0.0	0.00010528	0.00010528	1.10838784e-08	1.10838784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2562.5149016600367	0.0497227517957981	6566482.621229747	0.0024723520461465	3362.3125375552786	0.6583624825916559	0.4334411584842483	11305145.600201417	2749.407015423947	-0.150900844759235	0.0227710649490507	7559238.936462416	2829.2718999818185	2191.8007315162563	0.743152	14.226413	0.07552188	0.0418671	-0.0592029315	0.0482625906	0.0189456742	0.0604356024	-0.1167416587	0.0327391405	-0.1347647507	0.0154144924	-0.0028815353	-0.030464284	0.0692993728	0.011921778	0.082837965	-0.0399519236	-0.0360499292	-0.0008603074	0.0108493655	0.1906058162	0.1623782461	-0.1180158883	0.0957801714	0.0585645521	0.009644604	-0.1558512582	0.0119558803	-0.0937089007	0.033645593	-0.136109809	0.0340829011	0.0519463255	0.1131850621	0.0254851392	0.0583523692	0.0198461635	0.0842678934	-0.0245033958	-0.0013402562	-0.0496996792	-0.0129322325	-0.1003773326	-0.0041560061	-0.0680328809	0.1043168252	-0.0379618525	0.0910425188	-0.1062741812	0.0155271635	0.0241180272	-0.0708277443	0.0753328724	-0.0607772023	-0.0084652404	0.1073026503	-0.0186072608	-0.0091677978	-0.0057081644	0.0999513824	-0.0565727941	0.020765855	-0.0651323722	0.0267107729	0.1149575937	0.1134247617	0.1108851636	0.0166541	0.0025794	6.653304360000004e-06	0.00027735904681	0.00410388	0.02516228	0.0006331403347984	1.68418310544e-05	0.0819733	-0.0280517	0.0007868978728899	0.00671962191289	-0.00266113	0.00028929	8.368870410000011e-08	7.081612876899999e-06	-0.0	0.0	0.0	0.0	0.0	-0.00010528	1.10838784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2554.4974962908427	-8.017405369193966	6525457.458556184	64.27878885398023	3364.629357348869	2.3168197935901844	5.367653955971265	11320730.712333862	2742.531580925125	-6.87543449882196	47.27159954759118	7521479.472371666	2822.710473943963	2173.718249773766	0.7819129999999999	14.96843	0.1505491299999999	0.0760283999999999	-0.0503072258	0.0465178586	0.0264809825	0.0786601515	-0.0857099433	0.0396605499	-0.0728842235	0.0182356516	0.0694489324	-0.0633105932	0.1120138875	0.1112994549	0.0215913313	-0.1211124116	-0.019572588	-0.0263502774	-0.0842867001	-0.0372141667	0.091016134	-0.0181266937	-0.00312038	-0.0684438725	-0.047441036	-0.0372938533	0.1756829511	-0.0728032739	0.0309245449	-0.0727399512	0.0438851261	0.0320122534	0.0315459159	0.0625687434	-0.0293928153	0.1149897829	0.1246566336	-0.04167785	0.0016920083	-0.048996014	-0.0164555168	-0.0952173975	-0.0355664595	-0.0456562291	0.0740280154	0.0161708187	0.0111754979	-0.0291451252	-0.0619462291	0.0373242752	-0.0432317323	0.0031851712	-0.0421376149	-0.0145699624	-0.0307839188	0.0505143546	-0.0461961889	0.0271153182	0.125368826	-0.0279606011	-0.0340904407	0.0035703359	0.1261666089	0.1147048067	0.1124192083	0.108643553	-0.0165359	-0.03319	0.0011015760999999	0.0002734359888099	-0.014144	-0.01824788	0.0003329851244944	0.000200052736	0.109996	0.0280226999999999	0.0007852717152899	0.012099120016	-0.00147578	0.0011853499999999	1.4050546224999991e-06	2.1779266084e-06	-0.0	0.0	0.0	0.0	0.000236421	0.000236421	5.5894889241000004e-08	5.5894889241000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2555.299228736973	0.8017324461302451	6529554.148383769	0.6427749151779864	3348.239326358948	-16.390030989920888	268.6331158505671	11210706.586576622	2741.250104502454	-1.2814764226709483	1.6421818218615316	7514452.135434716	2821.118339519496	2178.747357173186	0.7868429999999998	15.062799	0.05898658	0.0351252	-0.044885416	0.0582343594	0.0190103484	0.0603006044	-0.0629680262	0.021072327	-0.0223867236	-0.0226442906	-0.0184252598	-0.0310055295	-0.0077511166	-0.0835866365	0.0561676449	-0.0690688716	0.1092837855	0.0471298133	0.0516020116	-0.0700003347	0.0421744725	0.1174808494	0.0203640247	-0.1728259155	0.090880434	-0.1086024412	0.0225223029	-0.0567656254	0.0269610885	-0.0283221118	0.0139061908	0.0435740789	0.0604415214	0.0027328751	0.0218039037	-0.0087993423	-0.0209739506	-0.1007875287	-0.0048952832	-0.0512181196	-0.0099304583	-0.0614005499	0.0017232876	0.0014131347	0.0435209601	0.0248285368	0.0480375021	-0.0390748036	-0.0043706563	0.0881667597	-0.0377223604	0.0950570454	0.0043521045	-0.0215547038	-0.1357076252	0.12277819	-0.0147361517	0.0490869275	-0.0174077143	0.0506770898	0.0535238281	-0.0318390729	0.0599913917	0.1144017065	0.1112164334	0.105973176	0.00959483	0.0261307299999999	0.0006828150503328	9.20607627289e-05	-0.0141187	2.530000000000067e-05	6.400900000000337e-10	0.00019933768969	0.11	4.000000000004e-06	1.6000000000032004e-11	0.0121	-0.00105567	0.00042011	1.7649241210000002e-07	1.1144391489000002e-06	-0.0	0.0	0.0	0.0	0.0	-0.000236421	5.5894889241000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2560.310647152873	5.0114184159001525	6555190.609924364	25.114314539223194	3358.238563128775	9.999236769826894	99.98473597905816	11277766.246885218	2741.51660153424	0.2664970317860025	0.0710206679507496	7515913.27648785	2819.662930242945	2186.8910684481284	0.8144479999999998	15.591254	0.06389153	0.0390984	-0.0569844847	0.037605243	0.0173672653	0.0900185096	-0.0685748413	0.0242937983	-0.0457047335	0.0179771191	-0.0829908781	-0.083819478	-0.1089078308	-0.0838388263	0.083488703	0.0299303383	0.0530598074	0.0189650717	-0.0744582696	-0.1364954119	-0.1207674137	-0.1397393515	0.0370374184	-0.0111376358	-0.0589483111	0.1343300171	-0.0465984487	-0.0611110922	0.0268965173	-0.0635710699	0.0181175793	-0.0059659478	0.0782084978	0.0232288956	0.0138395594	-0.1122521746	-0.0556038911	-0.008042838	0.0657877949	-0.0517626876	-0.0018008013	-0.0884162515	-0.0129196893	-0.0221350369	0.060427479	0.0074054408	-0.009554129	-0.1411067474	-0.0199263851	-0.0005154888	-0.0341858907	0.0455373898	-0.0891194927	-0.0486994914	-0.0416498757	0.0302924519	0.0733190564	-0.0254032783	0.0557891448	-0.0744072781	0.0769711294	0.1048552149	0.0349030016	0.1140484259	0.1098185471	0.1028845713	0.00507614	-0.00451869	2.0418559316100006e-05	2.57671972996e-05	-0.00110696	0.0130117399999999	0.0001693053778275	1.2253604416e-06	0.0984134	-0.0115866	0.00013424929956	0.00968519729956	-0.00175116	-0.00069549	4.837063401e-07	3.0665613456000003e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2561.7139070938465	1.4032599409733848	6562378.14179802	1.9691384619406276	3360.0014228091973	1.76285968042248	3.107674252859248	11289609.56127983	2743.596860597597	2.080259063356607	4.327477770677308	7527323.733480989	2820.79210196117	2180.3605829791845	0.891082	17.058277	0.1026356299999999	0.0505836	-0.0200141289	0.0133244913	0.0201072313	0.0950078653	-0.0526749652	0.0474193218	-0.0713069889	-0.0687336555	0.0530376717	-0.1093051851	0.0572218453	0.0877553244	-0.0518427493	-0.0049753631	-0.0774389633	0.15333989	0.1924850955	-0.1998697284	0.03005886	-0.0523796978	-0.14468615	-0.1015365647	-0.0104736215	0.0856530761	0.1027925403	-0.0376543562	0.030181402	-0.0859419539	-0.0252157058	0.0502006734	0.0158092459	0.0987279812	-0.0842914716	0.0177940594	0.1244659675	0.0613556765	-0.1392896293	-0.0210827802	-0.0286313761	-0.1304008496	-0.0030708667	-0.0808403228	-0.0116928034	-0.03711191	-0.1116733135	0.08816203	-0.2707231368	-0.3194392053	0.0331822779	-0.1231366006	-0.0527670429	0.1255811178	-0.2048591516	0.014039998	-0.1112645391	-0.1870930519	-0.1195099594	-0.1097460602	-0.0393292413	0.2657868255	-0.023827017	0.1136451198	0.1082280018	0.0993899282	-0.0230537	-0.02812984	0.0007912878984256	0.00053147308369	-0.0201196	-0.01901264	0.0003614804797696	0.00040479830416	0.129205	0.0307915999999999	0.0009481226305599	0.0166939320249999	-0.0021114	-0.0003602399999999	1.297728575999998e-07	4.458009959999999e-06	-0.0	0.0	0.0	0.0	0.000133791	0.000133791	1.7900031681e-08	1.7900031681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2560.4834178574174	-1.2304892364290936	6556075.333122802	1.5141037609678538	3353.07207210421	-6.929350704987428	48.01590119270976	11243092.32072522	2738.930623912115	-4.666236685481636	21.77376480493464	7501740.962603608	2817.5015680561964	2182.65766394851	0.8138609999999998	15.580023	0.10962414	0.0597564	-0.0215334047	0.0126013823	0.050382646	0.063960138	-0.0376495631	0.0251531933	-0.075166855	0.0640939266	-0.0259847165	0.0091390874	-0.0576288568	-0.0428485594	-0.0760148368	-0.011779536	0.0088280679	0.0615161473	0.1025231267	-0.070580045	-0.0406463015	0.1353974928	-0.107436212	0.0470499221	-0.0267215887	-0.1329507746	-0.128258848	-0.024178171	0.034127902	-0.0740488267	0.0244577197	-0.0401623592	0.0321061887	-0.0009137056	-0.0459279482	0.0432419741	-0.0718474552	0.0477671885	-0.0589842348	-0.0155372692	-0.0231845802	-0.1230644831	0.020504594	0.0191693492	-0.0302452301	0.0389704249	-0.0269425102	0.052090435	-0.0241620388	-0.0374008134	0.0291799615	-0.0240331626	-0.0237861828	-0.0001385453	-0.1394386209	0.0512192598	0.0647913141	-0.0227091328	0.0470354686	0.1300910218	-0.0305769191	-0.0114285465	0.0209935771	0.1131919653	0.1064475877	0.0955030384	0.00462224	0.02767594	0.0007659576548836	2.13651026176e-05	0.00364855	0.02376815	0.0005649249544225	1.33119171025e-05	0.176057	0.046852	0.002195109904	0.0309960672489999	-0.00201863	9.276999999999985e-05	8.606272899999969e-09	4.0748670769e-06	-0.0	0.0	0.0	0.0	0.0	-0.000133791	1.7900031681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
