onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-104	ses-2	2	1.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	250.0	4.328	1.7
n/a	n/a	sub-104	ses-2	2	2.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	6.029	2.0	8.029	2.0	250.0	10.327	1.7
n/a	n/a	sub-104	ses-2	2	3.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	12.042	2.0	14.042	2.0	250.0	16.34	1.7
n/a	n/a	sub-104	ses-2	2	4.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	18.041	2.0	20.041	2.0	250.0	22.339	1.7
n/a	n/a	sub-104	ses-2	2	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.055	2.0	26.055	2.0	250.0	28.353	1.7
n/a	n/a	sub-104	ses-2	2	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.054	2.0	32.054	2.0	250.0	34.352	1.7
n/a	n/a	sub-104	ses-2	2	7.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	36.067	2.0	38.067	2.0	250.0	40.365	1.7
n/a	n/a	sub-104	ses-2	2	8.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	42.066	2.0	44.066	2.0	250.0	46.364	1.7
n/a	n/a	sub-104	ses-2	2	9.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	48.08	2.0	50.08	2.0	250.0	52.378	1.7
n/a	n/a	sub-104	ses-2	2	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.079	2.0	56.079	2.0	250.0	58.377	1.7
n/a	n/a	sub-104	ses-2	2	11.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	60.092	2.0	62.092	2.0	250.0	64.39	1.7
n/a	n/a	sub-104	ses-2	2	12.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	66.091	2.0	68.091	2.0	250.0	70.389	1.7
n/a	n/a	sub-104	ses-2	2	13.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	72.105	2.0	74.105	2.0	250.0	76.403	1.7
n/a	n/a	sub-104	ses-2	2	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.104	2.0	80.104	2.0	250.0	82.402	1.7
n/a	n/a	sub-104	ses-2	2	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.117	2.0	86.117	2.0	250.0	88.415	1.7
n/a	n/a	sub-104	ses-2	2	16.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	90.116	2.0	92.116	2.0	250.0	94.414	1.7
n/a	n/a	sub-104	ses-2	2	17.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	96.13	2.0	98.13	2.0	250.0	100.428	1.7
