global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2491.2165030629144	n/a	n/a	6206159.665133016	3058.785820060114	n/a	n/a	9356170.693000823	2614.804489153397	n/a	n/a	6837202.516496757	2660.4851732259194	2228.7001999390427	n/a	n/a	n/a	n/a	-0.0521011524	0.0066858644	-0.0696445112	0.0332028004	0.1186571857	-0.0332070375	0.0356919697	-0.0931242383	0.044839648	-0.0088194423	0.015584684	-0.1821888269	-0.2791832221	0.099373625	0.0693228355	-0.0181267363	0.0306436744	-0.1402982867	0.0397241442	-0.0439948991	0.0112334863	-0.0533201136	0.1381597938	-0.0362839036	0.0699381163	-0.0570629925	0.0618316558	-0.0226531602	0.0389440135	-0.024170319	0.0195237979	-0.0954494118	0.1495804302	-0.0029487106	0.1138272995	-0.0564943431	0.0847000346	-0.133901935	0.0164909389	-0.0429164229	0.0684880611	-0.1370318728	-0.1185143939	0.0174295669	0.0215274702	-0.077270735	-0.1429390694	0.0491523532	-0.1775896043	-0.0796577406	0.1062713107	-0.0359944591	-0.0232312558	-0.0402829758	0.011754017	0.0696377888	-0.0341496474	0.0702720946	-0.1437435	0.0094521592	-0.0170352997	-0.0762726358	0.1817419476	-0.0364211721	0.043809105	-0.0279462064	-0.022491774	0.0050284707	-0.0225826098	0.0200320009	-0.0230883785	0.0005267811	-0.021693174	0.0250458557	-0.1236950055	0.0776775117	-0.1582445253	0.023071314	-0.0698897597	0.1642095893	-0.0790786918	0.0428008098	-0.0969179898	0.0749480632	0.0324228586	-0.0372498097	-0.1169121127	0.0134135372	0.0516397555	-0.0335762077	-0.091345252	0.1007994832	-0.0945084032	0.133779204	0.0433565017	-0.0211948751	-0.2041257571	0.060010639	-0.1225472964	0.022354287	-0.0723169763	0.2081546691	-0.0120841607	0.0004407262	-0.0184100491	0.0861067668	-0.0800404182	0.0043804668	-0.0157014189	0.129046318	-0.0496064908	0.1712986623	-0.0518500638	0.0256547098	-0.1003761369	0.0277148863	-0.0109232792	0.0802715419	-0.0433868602	0.1154637225	0.1154447293	0.1154130763	8.25529e-05	n/a	n/a	6.81498129841e-09	-0.0319213	n/a	n/a	0.00101896939369	-0.145746	n/a	0.0212418965159999	n/a	0.000655147	n/a	n/a	4.2921759160900004e-07	0.00134808	n/a	n/a	1.8173196864e-06	0.000107153	n/a	1.1481765409e-08	n/a
2495.80704966151	4.590546598595665	21.07311807387823	6229052.829140091	3019.144136500302	-39.64168355981201	1571.4630754562695	9115231.316964157	2614.7495159593977	-0.0549731939991033	0.003022052058463	6836915.031209905	2655.801796301328	2212.8102468536063	1.039282	20.258633	0.0431521558	0.0283758	-0.0004338678	0.0225503389	0.0595580092	-0.0286708479	-0.0701752164	0.1083274529	-0.0327372178	-0.1148849678	-0.0251617806	0.1021152091	-0.006163888	0.0396349942	-0.1720002805	0.0577613367	0.0539405111	0.0261108421	-0.020085574	0.0156338333	-0.0270698982	0.068090746	0.0514057386	0.0477547806	0.1447894545	-0.0449537148	0.0191651555	-0.0865529747	-0.065366176	0.085920984	-0.0270210325	-0.0006682189	-0.0102127527	-0.030107988	0.1322978159	-0.0254136296	0.0352858963	0.0134795336	-0.0108229146	-0.0725534868	0.0606120825	0.0676381934	-0.0402201723	-0.0994912468	-0.0562395942	0.1115735883	-0.0592413045	-0.0988138133	0.2723923124	0.0611352847	0.0711968879	0.0211849925	-0.0409802062	0.1358066588	0.1571137985	-0.0204831919	0.0298614028	0.005021911	-0.0704495691	-0.0279708028	0.0310447761	-0.0122177505	0.0630151339	0.0502854689	0.1618549137	-0.0131188181	0.0082016065	-0.0207558708	-0.0254830251	-0.0725079231	0.0501083791	-0.0868081524	-0.0304712387	0.0611249932	-0.0356342848	-0.0886029401	-0.0279641091	0.0240298232	-0.0984262691	0.0837261198	-0.0160064264	-0.0667605423	0.0861443783	0.0916063465	-0.1465477181	-0.0601666541	0.0627139792	-0.0612136609	-0.0556842754	0.0867238616	0.1202564724	-0.0238348204	-0.0995011312	0.1038147467	0.1883195165	-0.1335247213	-0.0906664642	-0.0398700776	-0.1856237286	0.0015076012	-0.1734201923	-0.0313745241	0.0147987136	0.2323430537	-0.0776415778	0.0758170024	0.1508377062	0.044329196	-0.1068605393	0.1225349878	0.0536636795	0.0994028609	-0.021246795	0.1409243136	0.0006598498	0.0656640635	-0.0480632468	0.0592860667	-0.0814364601	-0.0272050269	-0.0696162771	0.1154130763	0.1152422001	0.1149575937	8.819369999999998e-05	5.640799999999982e-06	3.1818624639999786e-11	7.778128719689997e-09	-0.0318089	0.0001123999999999	1.2633759999999688e-08	0.00101180611921	-0.166762	-0.021016	0.0278095646439999	0.000441672256	0.000245027	-0.00041012	1.6819841440000006e-07	6.003823072899999e-08	0.00134808	0.0	0.0	1.8173196864e-06	7.69107e-05	-3.0242299999999997e-05	5.9152557744900006e-09	9.145967092899995e-10
2503.486343158434	7.679293496923947	58.97154861189842	6267443.870380788	3053.24994004027	34.10580353996784	1163.205835106883	9322335.196355913	2616.085906562817	1.336390603419204	1.7859398449071444	6843905.470516596	2659.5297359188103	2235.736331362647	1.106142	21.561937	0.0798768086999999	0.0337024	-0.0379473222	-0.0614794114	-0.0854458601	-0.0091924779	0.0438499987	-0.0454575994	0.0498080516	0.028606596	0.0358570128	-0.099190315	0.0821474148	0.1928525538	-0.1018385327	-0.0210554366	0.033610292	0.0516473405	0.0495703987	-0.1817315166	-0.1597051427	0.071268984	-0.024054052	0.0711840603	0.0493241136	-0.118482873	-0.0440827883	-0.0974870497	0.1331668272	-0.0182935431	-0.0552532518	0.0939250612	-0.1110579346	-0.1038079641	-0.012743026	0.011461574	0.0771825435	-0.0249692521	0.1082731874	-0.1051780164	-0.1012559066	-0.0462220825	-0.039506274	0.1558024757	0.0025141877	0.0417486504	-0.0191720923	0.1426359178	0.0702625624	0.0270944114	-0.0875936678	0.0650297676	0.0987745275	-0.0803808938	0.0020264027	-0.0924614056	-0.0567110087	0.0059334515	-0.0282766031	0.0236913881	-0.1271131296	0.0477017089	-0.0529816865	0.1851554789	0.1269918995	0.0649901845	0.1053184508	0.1339976263	0.095489107	0.0730341223	-0.110521023	-0.0018711572	0.0487747722	-0.0208342596	-0.058380871	0.1302855182	-0.062908514	0.019383072	-0.1496184466	-0.0197968195	0.0438834057	0.0058404104	-0.0391700881	-0.0715404483	0.1043063717	0.0265333984	0.1140013178	0.0455335384	-0.0030492468	-0.0246806674	0.1641399714	0.0438420068	-0.0283450835	-0.0242892378	0.0566841251	-0.0313568692	-0.0314375125	-0.0266285926	-0.2436728751	0.0499777958	-0.0312465594	0.0430757717	-0.1106743707	0.1469526982	0.0717450363	-0.0267969121	0.0977742545	0.05155293	-0.0830620937	-0.0446296075	0.065538104	-0.0550731761	0.0339858073	0.1271959751	-0.1137538354	0.0994638794	-0.1379520597	0.0102269256	-0.1262812165	0.0616048245	-0.0242372007	0.1153118061	0.1148374968	0.1140484259	-0.0166128	-0.0167009937	0.0002789231905674	0.00027598512384	-0.0146676	0.0171413	0.00029382416569	0.0002151384897599	-0.155837	0.0109249999999999	0.024285170569	0.0001193556249999	0.000618797	0.00037377	1.3970401290000004e-07	3.8290972720900003e-07	0.00117412	-0.0001739599999999	3.026208159999997e-08	1.3785577744000002e-06	0.000231371	0.0001544602999999	5.3532539641e-08	2.385798427608999e-08
2508.3069793439204	4.820636185486364	23.23853323282053	6291603.902625422	3063.8180904332285	10.568150392958614	111.68580272819132	9386981.291265914	2615.389321348713	-0.696585214103834	0.4852309605080843	6840261.302224882	2659.0880577059897	2242.845581060058	1.108914	21.615963	0.0916215999999999	0.0467174	-0.0385452207	0.1565538211	0.0594026306	-0.0414006198	0.0413027852	-0.040799843	-0.1891230247	0.0124916849	-0.0709691866	-0.0624891811	0.0411793803	0.1318667777	-0.1388585077	-0.0820222491	0.0552120101	0.0102442578	0.03855224	-0.1339238042	-0.201794591	0.0209658924	0.0789212761	0.1626451049	0.0346099527	-0.0661170865	-0.0435401357	0.051788174	0.0081816104	-0.0402800996	0.0840882718	-0.1074779541	-0.0044995553	0.1547022376	-0.0311262474	0.0652328157	-0.0102628738	-0.0804328892	-0.0368574311	0.0450387728	-0.0046425944	-0.0037435714	0.0129900492	-0.0967615225	0.0899871471	-0.0616866344	0.0822222321	0.0526211664	-0.1494704329	-0.0234870688	0.0435551679	-0.0485225805	0.1189394002	-0.1536980328	0.1132186638	-0.1380473907	-0.0020831652	0.0259843959	-0.0449059938	-0.0150776744	-0.0962646872	0.1606888919	0.0484479982	0.1577518552	0.1489083272	0.0245339535	-0.1328794412	-0.1297223898	0.0544736742	-0.0199195286	-0.0980469976	0.0363140992	0.0162411247	-0.0153623931	0.1055798341	-0.0004159299	0.1561605528	-0.0117039758	0.0766188602	0.041836153	0.0084394167	-0.0078715221	0.0299574049	0.0047190309	0.0301300569	-0.0413036346	0.0053525694	-0.033851524	-0.0533111606	-0.1558456071	-0.0415944768	0.0686150955	0.100217598	-0.0238757452	-0.0375873024	0.1680076174	0.0964660059	-0.0234307002	-0.1448684022	0.1746654684	-0.0394282905	-0.1067813088	0.0880409037	0.1344294129	0.2330507632	-0.0793143079	-0.0336998	-0.0609362789	-0.047394778	0.0222735555	0.1389681549	-0.223421629	-0.0318361593	-0.0521682604	0.0292145058	-0.0411804532	-0.0544319586	0.0237541186	0.018916375	0.2010083957	-0.066341888	0.1151599564	0.1142313295	0.112689161	-0.0280043	-0.0113914999999999	0.00012976627225	0.0007842408184899	0.0020144	0.016682	0.0002782891239999	4.05780736e-06	-0.189683	-0.0338459999999999	0.0359796404889999	0.0011455517159999	0.000945306	0.000326509	1.06608127081e-07	8.936034336360001e-07	0.000912346	-0.000261774	6.852562707600007e-08	8.323752237159999e-07	0.000225612	-5.758999999999983e-06	5.0900774544e-08	3.3166080999999806e-11
2507.1035465141586	-1.203432829761823	1.448250575748549	6285568.192943872	3036.50312580486	-27.31496462836867	746.1072926490316	9220351.233022684	2614.307923776614	-1.081397572098922	1.169420708941443	6834605.920321191	2654.5317102768545	2235.139616134972	1.171619	22.838276	0.15045001	0.0960277	0.0347116741	-0.0963165077	0.0594626869	0.0566467223	-0.0576894488	0.0343984445	-0.0126284186	0.1315961722	-0.1195408404	-0.0004084169	0.13515985	0.0304459452	0.0378456255	-0.121100096	0.0502164536	0.0315233348	-0.0169121261	0.0925066436	-0.0511852633	-0.0380725496	0.1539450035	0.0219942876	0.0376117491	-0.0311479027	0.0842722252	-0.0023610129	0.0317913673	0.0468814439	-0.008767208	0.1406793771	-0.050881682	0.0709146976	0.0377100646	0.0751489987	0.0462848683	0.0816288647	0.0518095824	-0.059083898	0.0661029277	-0.0550738382	0.0857978574	0.0792736207	-0.0125524055	-0.1222901227	0.0312119079	0.107847734	-0.1266270106	0.0807733948	0.0647435913	0.0039414301	0.1042108609	0.0725934976	0.0196102379	0.039813349	-0.265599952	0.0081256556	-0.080423609	-0.0212513431	0.0603683926	-0.0464700778	-0.1269860078	0.0555525788	0.0963618408	-0.0104847385	-0.060428471	-0.0457773912	0.0556505349	0.0417805039	-0.0243374748	-0.0252894121	-0.0602816699	0.041212217	-0.1583105896	0.0034645009	0.0352656779	-0.0967291368	-0.0981025158	-0.0649565228	-0.0230580043	0.0293864404	-0.0944418137	-0.0107358751	-0.0571162543	0.0447980802	-0.0832028804	0.1266367965	-0.0718347839	-0.0573657836	-0.0986231522	-0.0013563576	0.0645288448	-0.0037454364	-0.1079968758	-0.0259633746	-0.0837023331	-0.0032643289	-0.1061124057	-0.0177759655	-0.0676077969	0.1460260009	0.0404214487	0.1361703863	0.0710210939	0.0873385728	0.0332285837	-0.00035167	0.0861959275	0.0576489731	0.0384470585	-0.021561572	0.0357385728	0.0166665357	0.2383906159	0.0074033274	0.0848071587	0.0246456924	0.1287305886	-0.1759246699	0.0569801066	0.1149575937	0.1134247617	0.1108851636	-0.0116663	0.016338	0.0002669302439999	0.00013610255569	0.00104064	-0.00097376	9.482085376e-07	1.0829316096e-06	-0.127629	0.062054	0.016289161641	0.003850698916	-0.000348141	-0.001293447	1.673005141809e-06	1.21202155881e-07	0.000912346	0.0	0.0	8.323752237159999e-07	0.00035385	0.000128238	1.252098225e-07	1.6444984644e-08
2495.9324267098955	-11.171119804263071	124.7939176811986	6229678.678701947	3015.6308255175136	-20.872300287346206	435.6529192851525	9094029.27581144	2607.402722812056	-6.905200964558389	47.68180036093811	6798548.958927723	2649.5712920513165	2243.593040126198	1.047241	20.413778	0.027964273	0.0240324	0.018599076	-0.0355785964	-0.0772863533	-0.1292275283	-0.0762974813	0.0651500044	0.0229370802	0.0413607531	0.1317619969	-0.007123178	0.0727104926	0.0468718818	-0.0826582964	-0.1757134166	-0.0518661194	0.005747333	0.0418790192	-0.0502481396	-0.0154010199	0.0767204217	0.0710448374	0.1517763534	0.0693262206	-0.0723695039	0.0198166802	-0.1064421433	-0.0632515566	0.0107772027	-0.0866816179	0.0237553597	-0.1548207848	-0.1471194426	-0.1154867274	-0.0756708576	0.0259424326	-0.0561450948	0.1413852454	0.0147559608	0.1662311727	0.139678267	0.03978334	0.0993153148	0.0621302801	-0.0825610758	0.0485792013	-0.1189439298	0.1019263284	0.0266995309	-0.0865697236	0.0705140324	0.0020998229	0.000157786	0.0010145346	0.0963575331	0.0778438735	-0.0519144965	0.0519136805	-0.0081543855	-0.0648931322	-0.10830642	0.0398493181	0.1503599939	0.1231556515	0.0575297366	-0.0661898202	0.0814780328	0.083446945	0.0135475419	0.0813906424	-0.0511383099	-0.1373287257	0.0167175079	-0.0275410197	0.1203579951	-0.0589995274	0.0081117768	-0.1085850653	0.127472216	-0.0571259909	-0.1764051043	0.0653608326	-0.0303976536	0.081657194	-0.0640182056	-0.0734906721	-0.005653406	0.0268682384	0.0503260038	-0.0500775405	-0.1088776541	-0.0482703863	0.1203677356	-0.0557676514	0.0419614109	-0.0558098282	0.0017290096	-0.1751263575	-0.0417468846	-0.0857562578	-0.0353237757	-0.1163777717	0.0939688855	0.1010977252	0.1197942913	0.0333473472	0.0279119937	0.0523783257	-0.1006844948	-0.0274099469	-0.0393977105	-0.0229599618	0.067543612	0.0109977247	-0.0441518145	0.0379310018	0.0122610076	0.0278673521	-0.1427994498	0.0237798242	0.1147048067	0.1124192083	0.108643553	-0.0116726	-6.300000000000749e-06	3.9690000000009436e-11	0.00013624959076	0.000994517	-4.612299999999991e-05	2.1273311289999918e-09	9.890640632890002e-07	-0.125269	0.00236	0.015692322361	5.569600000000004e-06	0.000124103	0.000472244	2.2301439553600006e-07	1.5401554609e-08	0.000912346	0.0	0.0	8.323752237159999e-07	0.000392643	3.8792999999999966e-05	1.5416852544899997e-07	1.504896848999997e-09
2496.7860029518383	0.8535762419428465	0.7285924008092729	6233940.344536217	3027.2621518313463	11.631326313832687	135.2877518188567	9164316.135910554	2605.8272117192446	-1.5755110928112117	2.4822352035711788	6790335.457336493	2648.836902780709	2236.756105917707	0.953843	18.593184	0.041445967	0.02718	0.0236021447	0.0269012399	0.0405825111	-0.1007980689	-0.0764060354	-0.0011345871	-0.0482748326	-0.0291374085	0.1438974498	-0.0604066809	0.0481057595	0.0166438619	-0.1647311814	-0.2906942478	-0.0946429889	-0.0098254346	0.0013886628	-0.0592202872	-0.0542379594	0.1269910749	-0.0529076101	0.12482368	0.0640817454	0.1144162659	0.0352337052	0.0198615085	-0.0902561387	-0.0288332498	-0.1056381426	-0.1024263967	-0.0972157891	-0.0306637947	-0.0102605173	0.0626442504	0.0197371281	0.0205835283	-0.0064877909	-0.0969028078	0.0267449635	0.0629793265	0.0367703188	0.0279988593	0.0610587586	-0.0597356297	0.0859021152	0.0157678422	-0.0695762872	-0.0448666379	0.1482806169	-0.0782829678	-0.0300349795	-0.0929826317	-0.1324486347	-0.0870555384	0.1045309042	-0.0708615291	0.0806289472	-0.0064138628	-0.0184679663	0.0138679869	0.0842989619	0.1383103587	0.0870880859	-0.0513234508	-0.1087394562	-0.0345834421	-0.1003526046	0.0875735596	0.0511839952	0.0176048425	-0.1525052459	-0.0434169533	-0.0323614885	0.0404859734	-0.0231358156	0.050097192	-0.0504157182	-0.0941643762	-0.0053635255	-0.0309990786	0.0607731838	0.0225630937	0.1056892326	-0.0516914514	-0.1040582059	-0.0550498428	0.0070130961	-0.0324469441	-0.0809316724	0.0045977098	0.0514801223	-0.0842525295	-0.0285502594	0.0790336404	0.2395047211	0.0179016379	-0.1697439032	0.0093541846	0.0140228437	-0.068652034	0.0093190486	0.0795147458	0.1340110568	-0.0450615718	-0.0407520144	-0.0223249421	-0.0254845867	0.0268533235	0.0659611935	-0.0937974745	0.1198127039	-0.1680659362	0.0954822155	0.007454581	0.0556761595	-0.0582796984	0.0256386456	-0.0711414317	-0.0133205914	0.1144017065	0.1112164334	0.105973176	-0.0116877	-1.510000000000053e-05	2.28010000000016e-10	0.00013660233129	-0.0182993	-0.019293817	0.0003722513744294	0.00033486438049	-0.127638	-0.002369	0.016291459044	5.612161000000048e-06	-0.000217189	-0.000341292	1.16480229264e-07	4.7171061721000006e-08	0.000912346	0.0	0.0	8.323752237159999e-07	0.000446712	5.4069000000000014e-05	1.99551610944e-07	2.923456761000001e-09
2500.838896622273	4.052893670434514	16.42594710384815	6254195.186858907	3021.6473586189945	-5.614793212351742	31.525902817471195	9130352.759849146	2609.836770664672	4.009558945427216	16.076562936855407	6811247.969513402	2652.448050477205	2221.7903978617924	0.950058	18.519396	0.0474683099999999	0.0254437	0.0319394436	-0.0396267151	0.0136761008	0.0192582905	-0.0700259515	0.0345621441	0.0721233753	0.029062357	0.0288018529	-0.1323982651	0.0247643634	0.0481003713	-0.0635841504	-0.1532920774	-0.0521849894	-0.005175953	-0.0400263557	0.0261429029	-0.0022504593	-0.0120212233	0.1522296511	0.0229568348	-0.1035434464	0.0060670737	0.0380446369	-0.0132641945	0.0172982448	-0.0081554085	0.0322005928	-0.1324278035	-0.0014805427	-0.0012786817	0.1122290461	0.1125964577	0.1049452037	0.0659638532	0.0662531265	-0.0031135687	-0.1065407246	-0.0850322911	0.0161138912	0.0895765306	0.0623645472	-0.0824640847	0.0657713279	-0.1557352075	0.054508737	0.0708425348	-0.1694130749	-0.0600737919	-0.0143855096	0.1165043094	-0.1674182313	0.0361816053	0.0336146399	-0.0445085153	0.0218994646	0.0225522159	0.0494750101	-0.0482201929	-0.1005329265	0.0440561101	0.0600765709	0.0207435139	-0.0340712164	-0.0724036949	-0.0241423093	-0.0702811539	-0.124601425	0.0392494741	-0.0145518211	-0.0121296204	0.0612226732	-0.0875205812	0.1050691208	0.1037287142	-0.0631617313	-0.0653004279	0.0352274586	0.051865219	0.113554087	-0.2859481856	0.0191164519	0.1675659819	-0.1453609756	-0.0533122815	-0.0825282077	0.1399356868	0.0745813536	-0.1120603837	0.0325294069	-0.0113235185	-0.0508974957	0.0742352907	-0.0828175565	0.0269225335	-0.13121599	0.0457516503	-0.0006832902	0.0464774904	-0.0556707613	0.0766301718	0.0668770638	0.0340262068	-0.0453033818	-0.1027254019	-0.1208249789	-0.0457189651	-0.060083218	-0.1374156521	-0.0153404052	-0.1017042273	0.0516142826	-0.0221938875	0.1047909152	-0.1731387866	0.0382644593	-0.095993912	0.0197676998	0.1140484259	0.1098185471	0.1028845713	-0.00422599	0.00746171	5.567711612410001e-05	1.7858991480099997e-05	-0.0122212	0.0060781	3.694329961000001e-05	0.00014935772944	-0.10741	0.0202279999999999	0.0115369081	0.0004091719839999	-0.000217189	0.0	0.0	4.7171061721000006e-08	0.000662346	-0.00025	6.25e-08	4.38702223716e-07	0.000470722	2.401000000000004e-05	2.2157920128400005e-07	5.764801000000016e-10
2501.4188177521187	0.5799211298458431	0.3363085168416792	6257096.101804407	3040.0886543153374	18.44129569634288	340.0813869599544	9242139.02609684	2610.170481180358	0.3337105156861071	0.1113627082794875	6812989.940825301	2652.854523969656	2251.2287664355217	1.005752	19.605043	0.061760225	0.026219	0.0113914059	0.1239556368	-0.0363877378	-0.026626651	0.0095063978	-0.0493782654	-0.0551408536	0.0251553297	0.0522217003	-0.0003266383	-0.0573754015	-0.079062287	-0.1668088207	-0.0654539677	-0.0312180563	-0.0412322262	-0.0378384093	-0.0953482302	0.0253620003	0.0381748394	-0.0202179216	0.0099269844	-0.0227795097	-0.0906496612	-0.089364636	0.0669035995	-0.0339733307	0.0728470196	-0.0342178399	-0.0703515707	-0.0567565131	0.1346035931	0.040674183	0.0354701331	-0.0906186025	0.027096002	-0.0673642568	-0.094143499	-0.0580737154	0.1129768645	0.0146814074	-0.0152250029	-0.0064902661	-0.0262391432	-0.0366698235	-0.0165843794	-0.0188226107	-0.0928297376	-0.0732186823	-0.0916629569	-0.026777066	0.0477758594	-0.0647811875	0.0238507468	-0.0140227158	-0.0008298478	0.0496037916	0.0566970779	-0.0242040603	0.0743586825	0.0751747289	0.0175615194	0.0098560271	-0.0683061363	-0.1267723699	-0.0526557953	0.0937947115	-0.0288735048	-0.024752519	-0.045593187	0.0506373804	-0.016643665	0.0078491449	0.0117240839	0.0961997709	-0.0112987744	0.024216396	-0.0971880301	0.0050588952	0.0441179396	0.1745472249	0.0870086236	0.1119498428	0.0166753247	-0.060873787	0.0541200655	0.0606957966	0.0749644053	0.0096143569	-0.0606853988	0.0655359347	0.0310019416	-0.012708419	-0.0223895427	-0.0093040357	0.0168933506	-0.0272451207	0.1395029353	-0.0234658477	-0.0824180961	0.0149065678	-0.0342899604	0.0263680243	0.0895793384	0.0431238451	-0.0225269518	0.0304833786	-0.0224443009	-0.0920229275	-0.0889803541	-0.0871881111	-0.0153211106	0.0493504626	-0.0567004911	0.1429257068	-0.0590700953	0.0120165674	0.0538471113	0.0445291597	0.1136451198	0.1082280018	0.0993899282	0.00967943	0.0139054199999999	0.0001933607053763	9.369136512489998e-05	-0.0183132	-0.006092	3.711246400000002e-05	0.00033537329424	-0.102121	0.005289	0.010428698641	2.797352100000002e-05	-2.82999e-05	0.0001888891	3.567909209881e-08	8.0088434001e-10	0.000841453	0.000179107	3.2079317449000026e-08	7.080431512090001e-07	0.000109242	-0.00036148	1.1933814564e-08	1.306677904e-07
2498.465581050441	-2.9532367016777243	8.721607016136325	6242330.259693718	3014.9143893819	-25.17426493343737	633.7436149388944	9089708.775302036	2615.334735289883	5.164254109525245	26.669520507748384	6839975.777613803	2654.6760809698817	2227.597290908285	1.074857	20.952101	0.078011415	0.0413401	0.0265225451	-0.0837045514	0.1307420824	0.0905767777	-0.0362243439	0.1043053998	0.0936282614	-0.044417806	-0.1378433333	0.0915190703	0.0462606974	-0.0238189959	-0.0359189093	-0.0875953719	0.0850739382	0.0417023749	-0.0159675478	0.0019854841	-0.0400844889	-0.0698617362	0.0041482655	-0.0921288743	0.0049860193	0.0704977344	0.0856051976	0.0475711816	0.1763215955	-0.1218567641	0.0880129755	-0.0688084444	0.0721437515	0.1000187573	0.1070424349	0.0660245763	0.0335721437	-0.0757285031	0.0439279758	0.0723103588	0.06460772	0.0888348455	0.1103921904	-0.0643830887	0.0241765729	0.0711459348	0.0243559369	0.046500217	-0.0021958637	-0.128589758	-0.1005003862	0.1549246648	-0.1226777561	0.0218237157	0.0701489193	0.0637210344	0.0109637928	0.0211177865	-0.1095381632	-0.0471500296	0.0745738708	0.0479435703	-0.1301482393	-0.0496453313	0.0114540431	-0.0562547824	0.0864898472	-0.0675106972	-0.1000649787	0.0831909034	-0.1457671343	0.097053054	0.0505587491	-0.0707477148	0.1073191594	0.0609281326	0.0407795142	0.0307001444	-0.0705681791	0.0862172887	-0.0479910453	0.0366167693	-0.0261786352	0.1047409617	-0.0135114397	0.1253920219	-0.0710333385	-0.0578337885	0.1344302823	0.0048376359	-0.0811181436	0.1024404345	-0.1129951788	0.0463763859	-0.0215703268	0.0680108663	-0.1294692764	0.0008963605	0.0106239268	0.0362642772	-0.0006715067	0.143949496	0.1534121843	-0.0541217211	0.0197269958	-0.1836632133	-0.1447483979	0.0059695853	0.1102319493	0.0227723447	-0.0349503017	0.0062342221	0.0763935432	0.0326424715	0.004180427	-0.0824618367	-0.0585001442	0.0702321362	-0.002075799	-0.051589558	0.0968598703	0.1131919653	0.1064475877	0.0955030384	0.0165242	0.00684477	4.68508763529e-05	0.00027304918564	0.0126074	0.0309206	0.00095608350436	0.00015894653476	-0.107415	-0.0052939999999999	0.011537982225	2.8026435999999927e-05	0.000198411	0.0002267109	5.1397832178810006e-08	3.9366924921e-08	0.000428405	-0.000413048	1.7060865030400006e-07	1.83530844025e-07	0.000168524	5.9282000000000006e-05	2.8400338576e-08	3.5143555240000003e-09
