global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
2808.8766084267	n/a	7889787.80136668	n/a	3264.5190099583915	n/a	10657084.366379716	n/a	3069.149695589588	n/a	9419679.85393766	n/a	3022.6266488154497	2153.349627289788	n/a	n/a	n/a	n/a	-0.0527657634	-0.0403827112	0.0377775463	-0.0576305951	0.0475843372	0.0769477111	0.0992931535	0.1010783095	-0.1489584856	0.0435339897	-0.0364620599	0.164830186	-0.0870270681	0.0111846295	-0.0479767734	0.1161530243	-0.0071464487	0.2329125369	-0.0110081551	0.004299636	-0.1128570624	0.0856679954	0.1286031256	-0.1534303506	0.0561336497	-0.0044357589	0.0624843153	-0.0500742239	0.0134200548	-0.0297841905	0.0679556089	-0.071730452	0.0569630506	-0.002399107	0.0495989563	-0.067525343	0.25672396	-0.0310831088	0.1018145089	0.0822528277	-0.0413318461	0.0327778936	0.0697585058	-0.0346867064	-3.0425e-05	0.0884967921	-0.0928909586	0.0733205496	-0.0929824839	0.1504093335	-0.0323745732	0.1290905188	-0.1851934514	0.0507087458	-0.0013756607	0.0732623952	-0.0858482819	0.0725198562	-0.1381731336	0.0176307706	-0.1486628937	0.1433539251	-0.0082476617	0.0223176518	-0.06374805	0.0256189213	-0.0806296787	0.059477836	-0.1288444231	0.0187464158	-0.0264487613	0.0667029479	-0.0566345903	0.195131337	-0.03361743	0.0941869691	-0.0660929423	0.1919080378	-0.0670354632	0.1552149647	-0.0899954942	0.0107952121	-0.1662704183	0.0675476101	-0.0536543902	0.090759929	-0.1282554655	0.0180697792	-0.058927002	0.0988580034	-0.0263083196	0.0564878669	-0.0409488739	0.0240677579	-0.0632546542	0.1602637082	-0.0162201297	0.1234060739	-0.0484341139	-0.0220725263	0.1154637225	0.1154447293	0.1154130763	0.0654263	n/a	n/a	0.00428060073169	0.0216317	n/a	n/a	0.00046793044489	0.0286281	n/a	n/a	0.00081956810961	0.00226652	n/a	5.137112910400001e-06	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
2804.402137513317	-4.474470913382902	7864671.348889261	20.02088995470962	3252.491301106468	-12.027708851923308	10578699.663773246	144.6657802266343	3064.7656988930976	-4.3839966964906125	9392788.789111696	19.219427034840603	3015.210475401142	2115.874111858685	0.95503	13.817967	0.1625789	0.0997318	-0.043968966	-1.64524e-05	0.0824543146	-0.0511718222	0.0263998549	0.050327014	0.0328687612	0.1734425175	0.0404252408	0.0214646246	-0.0719951042	0.1178618405	0.0225557008	0.0995800289	0.0715280432	0.1286133205	-0.020578116	0.1951505327	-0.047957508	0.0088389526	-0.0264828224	0.0545074647	0.0404059938	0.0200244913	0.0859327848	0.0100362835	0.0867345496	0.083571275	0.0182208773	0.0587111053	0.0648566785	-0.1442387452	0.0098844542	0.1126560997	-0.0083472824	0.0653239841	-0.0041205428	-0.0872262412	-0.0717390154	-0.0173442918	0.026806592	0.0162981233	-0.0210051978	0.0169196821	0.0048445039	0.114167126	-0.0077246578	-0.0277414554	-0.0398724788	-0.0037778011	-0.0351739136	0.1547440554	-0.1615738922	0.066803608	0.0235334351	0.0460493982	0.0561846065	-0.02075781	-0.0080850145	0.0253817157	0.0111270075	0.1500161572	0.024918027	0.1696093596	-0.1267514271	-0.039878203	0.0239676072	0.0539008241	-0.0800598942	-0.0465277031	-0.0693098135	0.0389079517	-0.0403069815	-0.0010724661	0.0639662301	-0.0630477846	-0.0348438327	0.117032993	-0.1434319517	0.2187940131	-0.0554607751	-0.0434662607	-0.1133502071	0.0733291123	-0.0557468161	0.047371095	-0.0664305528	0.0640509382	0.052417647	0.1923297916	0.001020817	-0.0426506949	0.0903102189	0.0518288768	-0.0722681574	-0.0233790411	-0.0778442857	-0.081115875	0.0041360604	-0.0241120939	0.1154130763	0.1152422001	0.1149575937	0.0602023	-0.005224	2.7290176000000067e-05	0.00362431692529	0.0118419	-0.0097898	9.584018404e-05	0.00014023059561	0.106492	0.0778639	0.00606278692321	0.011340546064	0.00114374	-0.00112278	1.3081411876000005e-06	1.2606349284000002e-06	-5.293960000000001e-23	-5.293960000000001e-23	2.802601248160001e-45	2.802601248160001e-45	-0.000271244	-0.000271244	7.357330753600002e-08	7.357330753600002e-08	0.0	0.0	0.0	0.0	0.0
2808.33998513336	3.937847620043158	7886773.472098841	15.506643878679562	3248.167782535088	-4.323518571380191	10550593.943498911	18.692812837069408	3064.914863115972	0.149164222874333	9393703.118149197	0.0222499653857037	3016.548164344623	2096.842300169364	0.978213	14.153396	0.0814543999999999	0.0518229	0.0155928294	0.009309451	0.1706550204	-0.0448530415	-0.0425907676	0.0113786449	-0.0015378718	0.1205192887	0.0171991642	-0.0104290893	-0.0895172844	0.1661107003	0.0272396567	0.0586374903	-0.0698923439	0.140612752	-0.0171997876	0.0908312505	-0.0044687445	0.0719646995	0.1770615752	0.0046017295	0.0839069752	0.0909094958	-0.0100694259	-0.0352432359	-0.1915150213	-0.1349377511	-0.0656886987	0.0850856575	-0.0762394058	0.1590918616	-0.1584202215	-0.017619043	0.0915661796	-0.0921868745	-0.0620466758	-0.0741128085	0.0725263682	-0.0314554834	0.0438516807	0.0911614781	0.0340681745	-0.2470029244	-0.0165282952	0.115115364	0.0111895939	0.0238583609	0.0161130888	0.1477446601	0.020103613	0.189570247	-0.027646087	0.0895741968	0.1193219501	0.0657196345	0.2100650169	0.0138082308	0.0218380261	0.0485648401	0.059952091	-0.1426674713	0.0245351508	-0.1075026918	-0.0246405914	0.1227480027	-0.1601601337	-0.0921535614	0.0093545407	-0.0444568543	0.0428379615	-0.1018478373	-0.1173896047	-0.1008619662	-0.0659146996	0.1111539237	-0.0297934738	0.2136214718	-0.0083615803	0.1514142202	-0.0436620358	-0.0958352398	-0.1006508907	0.0867918505	0.0125838801	0.0646599648	0.0094913813	-0.0104896734	0.1172285722	0.0952364031	-0.0255369038	-0.0649224839	0.019604448	0.00347778	0.0178400403	-0.0348561022	0.018146761	-0.0556411522	0.0417423364	0.0107834197	0.1153118061	0.1148374968	0.1140484259	0.0412613	-0.018941	0.000358761481	0.00170249487769	0.0125355	0.0006935999999999	4.810809599999987e-07	0.00015713876025	0.0599625	-0.0465295	0.00216499437025	0.00359550140625	0.00130717	0.00016343	1.7086934089e-06	2.67093649e-08	-0.0	5.293960000000001e-23	2.802601248160001e-45	0.0	-0.00041362	-0.000142376	2.0270925376e-08	1.710815044e-07	0.0	0.0	0.0	0.0	0.0
2816.628861720176	8.288876586815604	7933398.144675093	68.7054750714599	3273.533380238671	25.365597703582807	10716020.791536815	643.4135468600053	3070.2254022481125	5.310539132140548	9426284.020609584	28.20182587399608	3021.653925465556	2138.067609092142	1.013609	14.665524	0.0379726	0.0249395	-0.0507999007	-0.0435581832	0.0100751004	-0.0002104015	-0.0031570872	0.0979728501	-0.1096438759	-0.0336925458	0.0501560073	0.0848537927	0.0545026739	0.2289220483	0.0446809263	0.0928940433	-0.035195734	-0.0131728843	-0.0850048531	0.1098071006	0.0372441417	0.0215188972	0.1865922367	0.0041407808	0.1102358301	0.031491955	0.0518389722	-0.1071546515	-0.1231438799	0.0740382125	0.0715180256	-0.1165451827	0.0447522431	0.1658120913	0.0957128129	0.0543214575	0.0445304301	0.0675729095	0.1013275672	-0.11179388	0.0386446201	0.0901509866	-0.0192321986	-0.0439965074	0.0657590293	-0.0365285331	0.0847224822	0.1139333748	-0.1520470479	0.0043719328	0.071710356	0.0236378837	0.1075743336	0.1028252538	-0.059981439	0.110440209	0.1009579311	-0.0026808977	0.1878794432	0.0069895067	-0.021933495	0.1479338085	-0.0383858315	-0.0881167737	-0.067097182	0.051244784	0.1688616298	0.0304634829	-0.0937988382	-0.0741786932	-0.2094627097	0.0028484257	0.0498604364	0.0773567941	0.0071250935	0.1334532849	0.081105674	0.0449157687	-0.0262375947	0.1673076833	-0.1199166647	0.1479392663	-0.1280178714	-0.0032550178	-0.1379587443	0.019528228	0.0176673485	0.0150203131	0.0473797601	0.090565173	-0.0224327909	0.0537215407	-0.0024253283	0.0356618459	0.0363913623	-0.0467090512	-0.073784344	-0.0494794048	-0.0612844462	-0.0800188172	-0.0003212877	0.0173738877	0.1151599564	0.1142313295	0.112689161	0.0615792	0.0203179	0.00041281706041	0.00379199787264	0.0267921	0.0142566	0.0002032506435599	0.00071781662241	0.0618476	0.0018851	3.5536020100000026e-06	0.00382512562576	0.00133743	3.025999999999984e-05	1.7887190049e-06	9.1566759999999e-10	8.96896e-23	8.96896e-23	8.044224348159999e-45	8.044224348159999e-45	-0.00041362	0.0	0.0	1.710815044e-07	0.0	0.0	0.0	0.0	0.0
2819.423688878081	2.7948271579052744	7949149.937406886	7.811058842564873	3275.2244703707424	1.691090132071622	10727095.33131531	2.859785834790016	3067.3327224494524	-2.892679798660083	9408530.030209169	8.36759641757614	3020.637540985013	2132.4227413175454	0.988465	14.301727	0.12581946	0.0744816999999999	-0.0461281621	-0.0038617398	0.1037481431	-0.0212515801	-0.0978202093	0.084650184	-0.0563194059	-0.0155713486	0.1205389235	-0.0176324087	-0.0928653232	0.1599159323	-0.0613443692	0.095516799	-0.1336808418	-0.0050960886	-0.0384006397	0.1173837983	0.0594239618	0.0172710242	-0.0312532632	-0.1105779885	0.0512159327	0.0014800547	0.1103696795	-0.0809940521	-0.0095189465	-0.1706990302	0.2005328936	0.0611444798	-0.0726424558	0.0767324653	0.1279724043	-0.0711068174	-0.1648376282	0.0848371079	-0.0657959438	-0.048262432	-0.031548043	-0.1002194976	0.0040697378	-0.1021793211	-0.1556215313	0.0262628216	-0.0192103516	0.1463460213	-0.0191255036	0.0217102189	-0.0425843613	0.1221641518	0.1445605252	0.0909277002	-0.0348093196	0.0586986926	0.1076565198	-0.0209617326	0.0349018001	-0.079006576	0.0670817127	0.0918494231	-0.0572358833	0.1706619777	0.1941165696	-0.1204210518	-0.009854218	0.0347286017	0.0486094002	-0.0062904834	-0.0469468959	-0.1176751481	0.2040827862	-0.0120581264	0.182755043	0.0242419619	0.1415108544	-0.0500135792	-0.0707598296	0.1813762751	-0.0553879622	0.1182672274	-0.0428411805	-0.0952063197	-0.1174127702	0.0992089041	-0.0157838832	-0.0524142255	-0.0145398167	-0.044349872	0.1086443368	0.0219603852	-0.0321598417	0.0437577579	-0.0371281708	0.0362927206	-0.0372841922	-0.0272628413	0.0626441328	0.0735020231	-0.0451883398	0.0088023706	0.1149575937	0.1134247617	0.1108851636	0.0585498	-0.0030294	9.17726436000001e-06	0.00342807908004	0.0449538	0.0181617	0.00032984734689	0.00202084413444	-0.00296001	-0.06480761	0.0042000263139121	8.7616592001e-06	0.00117913	-0.0001582999999999	1.3903475569e-06	2.5058889999999965e-08	-4.867960000000001e-23	-1.383692e-22	1.9146035508639998e-44	2.369703456160001e-45	0.000224495	0.000638115	4.071907532250001e-07	5.0398005025e-08	0.0	0.0	0.0	0.0	0.0
2819.7333057403303	0.3096168622491859	7950895.915501291	0.0958626013890313	3264.2987609313777	-10.92570943936471	10655646.400618128	119.37112675342313	3073.057570497253	5.724848047800606	9443682.83159048	32.77388517040641	3024.0973940828967	2194.252633686878	1.1356	16.430561	0.1459903699999999	0.0706568	-0.0966120301	-0.0874442768	-0.0259440649	0.0718150416	-0.0082968002	0.0876136491	-0.1374631137	0.0328727963	-0.0572090239	0.0646698573	0.0786552267	0.2049729827	0.0251978351	0.0045129287	0.0338032927	0.0472436346	-0.1527558228	-0.0318368059	0.1277469774	0.0250044027	0.0490284939	0.0427536532	-0.0659233552	0.0211164226	-0.1608377012	-0.0503085407	0.0527431115	-0.0577469005	-0.0130774788	-0.0594623045	-0.232874363	-0.1061319501	0.0871797365	-0.0083547562	0.0507915099	0.0784248624	-0.0505604118	0.047043162	0.033058475	-0.1231047173	0.1067985091	-0.0397678747	0.1143299496	0.1171723408	0.0693975044	0.0858747321	-0.1712824593	0.0365532072	0.1085805907	-0.0206659587	0.0687770335	0.1025962931	0.0544477077	0.1127870466	-0.0410053694	0.0432064568	0.0172588986	-0.0124621236	-0.0507835014	-0.1514107663	0.1305040285	0.0717924945	-0.0434980166	-0.1339153593	0.0587058239	-0.105223415	-0.0742277531	0.0094680847	-0.1295711866	0.2260787496	-0.0127690896	0.0032367495	0.1604649926	-0.0575337869	-0.051553786	-0.2228531335	-0.0154081159	0.172649114	-0.1301753891	0.092669664	-0.1613646994	-0.0017822681	-0.1228011976	0.0179687804	-0.0293844882	0.0278343833	0.1896563014	0.1471906839	-0.0179106597	0.0568550738	-0.0391372799	0.006491839	-0.0288834673	-0.0813308387	-0.084737708	0.1487347108	-0.1023104654	0.0283918687	-0.0499154643	0.10124497	0.1147048067	0.1124192083	0.108643553	0.0412601	-0.0172896999999999	0.0002989337260899	0.00170239585201	0.0223041	-0.0226497	0.00051300891009	0.00049747287681	0.0543473	0.05730731	0.0032841277794361	0.00295362901729	0.0007267429999999	-0.0004523870000001	5.281553880488547e-07	2.046539977690905e-07	-0.000281727	-0.000281727	7.9370102529e-08	7.9370102529e-08	-1.62642e-05	-0.0002407592	5.796499238464002e-08	2.6452420163999995e-10	0.0	0.0	0.0	0.0	0.0
2808.458700844616	-11.27460489571422	7887440.274349828	127.11671555446304	3264.019678260161	-0.2790826712166563	10653824.460069563	0.0778871373734242	3065.0238489712888	-8.03372152596421	9394371.194762774	64.54068155674072	3019.118859164628	2070.0176546244065	1.556532	22.520866	0.146026977	0.0883786	-0.0161581657	0.106748351	0.2403897578	-0.0181297139	-0.1303238766	0.0376390501	-0.1555883781	0.031516507	0.0812481448	-0.0027103837	-0.1387883226	0.039138183	-0.189598058	0.1865838931	-0.0535723609	-0.0979296371	-0.2146309228	0.1064784683	0.0626884305	-0.1125766584	0.070061416	0.0031677202	0.0879414005	-0.218298069	-0.0808916385	0.0108572896	0.066717681	0.0153019665	-0.1575295609	-0.0270295069	-0.0048693959	0.0010569729	-0.0398214316	-0.058743268	-0.1100230055	0.0080996554	-0.051842235	0.0732546691	0.0276734576	-0.0873498618	-0.1527938523	0.0653845262	-0.1288170165	0.1597979959	-0.0163062425	0.1328288741	0.0534374321	0.0707330609	-0.1394930798	0.0056638652	0.2818323372	0.0416537663	-0.1414705574	0.1843077291	-0.088714736	-0.1771769585	-0.0445320147	-0.0487298196	-0.2431213419	0.0449163849	0.0201576109	0.0334376195	-0.0982172736	-0.0925197588	-0.0572739564	-0.0428165834	0.093999243	-0.0573807097	0.1844924616	-0.0470495841	-0.0017854458	-0.0228958105	0.0353575011	-0.0085678597	-0.0158064405	0.0109360329	-0.0664082468	0.0831296251	-0.0531616095	0.252223863	-0.0116692448	-0.1742009785	0.0902712575	0.0285638492	0.0309861448	-0.0575266459	0.1629005592	-0.203632238	0.0969580464	-0.1522594859	-0.0345609119	0.1171812541	0.0396210396	-0.1107236053	0.287691978	-0.1741597001	0.148174015	0.1746978097	0.2539566371	0.0321260367	0.1144017065	0.1112164334	0.105973176	0.0390591	-0.002201	4.844401000000007e-06	0.0015256132928099	0.000154923	-0.022149177	0.0004905860417773	2.4001135929e-08	0.132414	0.0780667	0.00609440964889	0.017533467396	0.00145934	0.000732597	2.1296732356e-06	5.366983644091464e-07	-0.000169967	0.00011176	1.24902976e-08	2.8888781089000003e-08	1.15808e-05	2.7845e-05	7.753440249999999e-10	1.3411492864e-10	1.0	0.0	0.0	0.0	0.0
2812.1879373884803	3.729236543864317	7908400.995193276	13.90720520009308	3267.360373262367	3.340695002205848	10675643.808765192	11.160243097763132	3060.164706478707	-4.859142492581668	9364608.03077791	23.61126576321279	3014.511897310754	2099.9073128913824	1.299642	18.804024	0.314707797	0.195131	-0.0078800148	0.0178508489	0.1595443229	-0.0515012545	-0.0982140566	0.0752418882	-0.0443438967	0.0161420575	0.0677460542	-0.0461619115	-0.2563211329	-0.0679823855	-0.2974488838	0.1434749634	-0.2787694402	-0.2159249006	0.0989236893	-0.0746042627	0.1079576539	-0.0375223622	-0.1275344586	0.1110237892	-0.1666597471	0.042716465	0.0603392977	0.0819790588	0.060894218	-0.1051118262	0.1035612974	0.0229246042	0.0623785382	0.0400568135	0.0455483032	0.1635976768	-0.0418624273	-0.0803734411	-0.0626148473	0.0360940711	0.0307029739	0.1693651723	0.0027717301	-0.0228576449	0.0573263242	0.0293276356	-0.0248842721	0.1372004745	0.1640871291	0.0255422507	-0.3025856278	0.1618934623	0.2895707407	-0.2455456082	0.0842389684	-0.0492028376	0.0550874293	-0.0831085138	-0.1812017372	0.1729842947	0.096090993	-0.186889854	-0.0993293478	0.0650401332	0.1249508303	-0.017952462	0.0985043544	-0.0354207874	0.1044116044	0.0022451596	-0.0640295071	-0.077550811	-0.0190558063	0.0616501829	-0.0497905418	-0.0803498625	-0.0607513028	0.0744714445	-0.0827760825	0.0518907347	0.1048363923	0.0028813656	0.1437828766	-0.031417407	0.1672568954	-0.0459049699	0.1321299163	-0.1158023601	0.0151743889	-0.5830763398	0.040477733	-0.157825521	0.0017929996	0.1886532527	0.1263769391	-0.0438162178	-0.0323716849	0.1037658082	-0.0884248288	0.1048815253	-0.0921883758	0.124594705	0.1140484259	0.1098185471	0.1028845713	-0.00939796	-0.0484570599999999	0.0023480866638435	8.83216521616e-05	0.024421	0.024266077	0.0005888424929699	0.000596385241	-0.0498435	-0.1822575	0.03321779630625	0.00248437449225	0.00181462	0.00035528	3.2928457444000003e-06	1.262238784000001e-07	-0.000247062	-7.709499999999998e-05	5.943639024999997e-09	6.1039631844e-08	0.000773749	0.0007621682	5.8090036509124e-07	5.98687515001e-07	0.0	0.0	0.0	0.0	0.0
2819.8262765674367	7.638339178956357	7951420.230020174	58.34422541277968	3271.9916370495744	4.631263787207445	10705929.272922354	21.448604266699043	3073.1735509671657	13.008844488458635	9444395.674364138	169.23003492490062	3023.198259819676	2193.647486930246	1.552437	22.461618	0.216227302	0.110601	-0.0711238316	-0.0729975021	-0.1885034952	-0.0587691446	0.0652874224	0.0939822052	-0.0044996765	-0.009378104	0.0363818546	0.0632527816	0.1649324847	0.0679892922	0.0664603723	0.0196108885	0.041573104	-0.0901840117	0.0370289689	-0.1451870682	-0.0426578121	0.0942594692	-0.0983565405	0.023652797	0.0241968529	0.0357494477	-0.1721459164	0.1007564373	-0.1520580083	0.0361425458	-0.238774612	-0.0164713781	0.1908553547	-0.046064566	-0.0769450543	0.0150742995	0.0436341644	-0.0285800374	0.0420750119	0.1154640837	-0.0278772062	-0.0797465457	0.0466392553	-0.1551568397	0.0407245413	0.0620092427	0.0677907905	-0.0271406962	-0.1695959384	-0.089525798	0.0607056125	-0.0705105793	-0.0043183542	-0.0185448277	0.094917461	-0.106752408	0.0077571465	0.1222366411	-0.073843238	0.1033878445	-0.0655189148	0.0377640603	0.0074080279	-0.2207140702	-0.1403919493	-0.0899761912	-0.0115255314	0.1245055869	0.1670708581	0.0054749465	0.0372208692	-0.0460795797	-0.1643109153	-0.0881962499	-0.0651444723	-0.0693471047	0.1374763373	-0.0900799291	0.0002256041	-0.1107706538	-0.0324236841	-0.0750812797	0.0839572339	0.1731478913	0.0775296551	-0.2368927049	-0.0346465184	0.0077106642	-0.0195490221	-0.077842619	-0.1296897406	0.2125236674	-0.0904370029	-0.1311669779	0.2124251158	-0.0539077613	-0.2092602407	0.0331783125	-0.1940890269	0.0110414316	-0.0875631775	-0.0743811758	0.1136451198	0.1082280018	0.0993899282	-0.00959496	-0.0001969999999999	3.8808999999999716e-08	9.20632574016e-05	0.000132148	-0.024288852	0.0005899483314779	1.7463093904e-08	0.0318366	0.0816801	0.00667163873601	0.00101356909956	0.000653223	-0.001161397	4.26700287729e-07	1.3488429916090005e-06	-0.000819536	-0.000572474	3.2772648067600013e-07	6.71639255296e-07	0.000306393	-0.000467356	2.18421630736e-07	9.387667044900001e-08	0.0	1.0	0.0	0.0	0.0
2807.9677537271123	-11.85852284032444	7884682.905971285	140.62456395449644	3243.962685529602	-28.02895151997245	10523293.905108428	785.622123308966	3064.72665918373	-8.446891783435603	9392549.495511468	71.34998080107191	3016.049753752316	2116.595839940691	1.31853	19.077314	0.044770852	0.0246426	0.0452411447	0.073518719	0.0353462019	-0.1124150587	0.0086449643	-0.1210089857	0.1084976091	-0.0468552465	0.0477535706	-0.0518422514	-0.0067026143	-0.0730840758	-0.0341336015	0.0329102691	-0.0729671574	0.1086031948	0.0414182706	-0.1180862956	0.0886072548	-0.0664762353	0.0503164995	0.0989229973	-0.0212009707	-0.045383494	-0.137456071	0.1056249735	-0.1078314357	0.0020323828	0.0179539394	-0.0743873176	0.0676299477	-0.1575715471	-0.1615870375	-0.0921389313	-0.0207580073	0.0524160639	0.138960589	0.0223590544	0.0545521335	0.0443700317	0.0858925607	-0.1586569851	-0.058348506	-0.1734616262	-0.0694767102	-0.0676007386	0.0588119938	-0.0496117561	-0.0676224287	0.0934815547	-0.0013841123	0.0730922908	0.1298190047	-0.0001111286	-0.0483663858	-0.111705607	-0.0558283818	0.0602830746	-0.0656499625	-0.0421726504	0.0400410818	-0.1327929846	-0.0697521038	-0.0093771755	-0.0324361941	0.103779854	0.0344699294	0.2164028275	0.0524601794	0.1189902735	-0.0010700828	-0.0045713169	-0.0911675665	0.0228874019	0.0910553344	-0.103143198	-0.0124504838	-0.0826370763	0.1185450753	-0.0239490236	0.1966889574	-0.0301366048	0.0762924865	-0.2075058032	-0.1459225836	0.00309735	-0.0086893394	-0.1546724215	-0.0771279147	0.1000612908	-0.0939017046	-0.0721668744	0.0353635519	-0.0765619037	0.0297129907	0.014030638	-0.155875407	0.0298520398	0.0401401024	-0.0023598649	0.1131919653	0.1064475877	0.0955030384	-0.00960001	-5.050000000001234e-06	2.5502500000012464e-11	9.216019200010002e-05	0.0131283	0.012996152	0.0001688999668071	0.00017235226089	0.0142251	-0.0176115	0.00031016493225	0.0002023534700099	0.000826972	0.000173749	6.838826887840001e-07	3.018871500100002e-08	-0.0008195369999999	-9.999998999438847e-10	9.999997998877795e-19	6.716408943688361e-07	0.00019698	-0.000109413	1.1971204569000004e-08	3.88011204e-08	0.0	0.0	0.0	0.0	0.0
