global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
7345.547765299285	n/a	n/a	53957071.97229332	7479.857496940128	n/a	55948268.17453144	n/a	7959.782167931902	n/a	n/a	63358132.16092669	7900.088592774485	5693.295511367749	n/a	n/a	n/a	n/a	-0.1394186812	0.0261133359	-0.0891069641	0.0300493647	0.1399240431	-0.2131324166	0.0591362403	-0.0676725826	0.0363070395	-0.0861585869	0.2027206754	-0.1721823751	-0.0944573868	-0.0330144855	0.2039906955	-0.0198520837	0.1409729027	-0.1318166247	0.0024326093	-0.1841739787	-0.1115763742	0.0881691588	-0.0169983949	0.0238726997	-0.0041721678	0.0103260791	-0.0985701507	0.0350057743	-0.0203465776	0.0437043151	-0.0847434595	-0.0517798343	-0.2356981551	0.0046197989	-0.1041782506	0.0215293388	-0.1587018997	0.2254365768	-0.0109947242	0.0767698291	0.0046675055	-0.0738606734	0.0736760524	-0.0875676154	0.1133881455	-0.087985404	-0.0106257074	0.0710971321	-0.0622442567	0.1027332412	-0.02606494	0.0258232616	-0.1187513859	0.2115238518	-0.2385082575	0.0216635539	-0.2199655501	0.1113479953	-0.0966666968	0.0713118179	-0.2588710823	0.0725236738	-0.0426062004	0.1369731408	-0.1511345997	0.0081732503	0.0703081711	-0.1069561009	0.046161804	0.1154637225	0.1154447293	0.1154130763	-3.38741e-05	n/a	1.14745465081e-09	n/a	0.0191002	n/a	n/a	0.00036481764004	0.0555934	n/a	0.00309062612356	n/a	-0.000728426	n/a	5.30604437476e-07	n/a	-0.0	n/a	n/a	0.0	0.000474562	n/a	n/a	2.25209091844e-07	0.0
7371.856302295691	26.308536996406477	692.1391188912881	54344265.3416967	7522.683869602411	42.826372662282665	56590772.6019763	1834.098195408712	7975.22027153385	15.43810360194766	238.3350428244693	63604138.37948445	7916.183629775327	5765.9194402652265	1.180656	18.266279	0.0148897139	0.0100626	-0.1481094626	0.0382059936	0.1054529109	-0.0095961154	0.0365804455	-0.12663012	0.0264021046	0.1221614523	0.0484157037	-0.0102023671	-0.0843312136	0.0101493083	0.098244097	0.0052370045	0.132886925	-0.0608255905	0.081569585	0.0150435673	0.0811381553	-0.0524080237	0.1036540366	-0.1388780654	0.1523751952	-0.0399731361	0.0959639157	-0.0665702872	0.0442557292	-0.0231316011	0.0262643923	0.0222413975	0.0977959722	0.0219682685	-0.1622784882	-0.0636305149	-0.0717735041	0.1299962269	0.0641845693	-0.0514280365	0.0206204411	-0.1416858147	0.0074963771	-0.0401485455	-0.0283590983	-0.0812580039	-0.0678177439	0.0876379745	-0.0394855874	0.0523334055	-0.1179825743	-0.0725379778	-0.132774345	0.00868367	0.0921437558	0.2215744476	-0.1110096111	-0.0196398451	-0.0356642411	-0.0624003142	0.0659295743	-0.2062863632	-0.0667182532	0.1029462836	-0.014559303	0.2027873976	-0.0827769014	0.1246505366	0.1202196262	-0.0076927091	-0.072483599	0.1154130763	0.1152422001	0.1149575937	-2.01602e-05	1.37139e-05	4.0643366404e-10	1.8807105321e-10	0.0181242	-0.000976	9.525760000000024e-07	0.00032848662564	0.0555743	-1.910000000000106e-05	0.00308850282049	3.648100000000405e-10	-0.000875042	-0.000146616	7.656985017640001e-07	2.1496251456000005e-08	-0.0	0.0	0.0	0.0	0.00034356	-0.0001310019999999	1.7161524003999993e-08	1.1803347360000001e-07	0.0
7411.965273579257	40.10897128356555	1608.729577425886	54937229.21674483	7567.929348666822	45.24547906441149	57273554.62641263	2047.153375768098	7990.541967065172	15.321695531321891	234.75435395452928	63848760.92742974	7937.854632201378	5836.718672475525	1.188081	18.381145	0.1474629098	0.0783137	-0.0142662179	-0.1205720783	-0.1123667695	-0.006072131	-0.0942878893	-0.0277396289	0.0342409058	-0.2259427604	-0.0304974014	0.0739102758	-0.05388594	0.1103708931	-0.0865192738	0.036830647	-0.0075146217	-0.139304749	-0.0590154345	0.1840508243	-0.020915106	-0.0128732327	-0.0409162067	0.1042935327	-0.095562062	0.0232553626	0.0023078801	0.1562213868	0.0235927901	0.1603099789	-0.0134476437	-0.0552643877	-0.0922078276	0.0181345536	0.0031547612	-0.1167933753	0.1096606208	-0.1152817196	0.0969340213	0.0091658005	0.0979652518	0.0370145691	-0.0324876775	-0.0587121856	0.1520279476	-0.1929016063	0.0197705656	-0.062132345	0.0685885783	0.0264093183	0.0529440026	0.0310394441	0.17432216	0.119634921	0.0926744041	0.1495553847	0.0358395037	-0.1119033784	-0.0265678248	0.1845258399	0.0562031852	0.1786795025	-0.0955111028	0.0231057376	0.0679117255	0.1126324561	0.0375861845	-0.0302680827	0.0173213128	0.1250862225	-0.1554443188	0.1153118061	0.1148374968	0.1140484259	-0.0171683	-0.0171481398	0.00029475052489	0.0002940586986003	0.0162373	-0.0018869	3.5603916100000014e-06	0.0002636499112899	-0.00978902	-0.06536332	9.582491256040002e-05	0.0042723636014224	-0.000638098	0.000236944	4.071690576040001e-07	5.6142459136e-08	-0.000576131	-0.000576131	3.31926929161e-07	3.31926929161e-07	0.000791776	0.000448216	2.00897582656e-07	6.26909234176e-07	0.0
7407.288482685885	-4.676790893371617	21.87237306032369	54867922.66573097	7583.101734440942	15.172385774119904	57503431.91488122	230.201290078716	8001.349205308001	10.807238242829044	116.7963984372666	64021589.10528298	7946.725183399554	5976.966127465942	1.175448	18.185698	0.05684563	0.0368602	0.0622970655	-0.0032804076	0.0122299081	0.1296076363	-0.0480425604	0.0677707746	0.1558386939	0.0836066331	-0.0207495895	0.1848031976	-0.1006246878	0.0415273422	0.0786844932	-0.0906290464	-0.0974093741	-0.1015925445	-0.0630351631	0.0777173183	0.0682930102	-0.029446003	-0.0765237549	-0.0127718545	0.0242931156	0.0670528301	0.0127961504	0.0007242573	0.1403908068	-0.0087444808	0.05949156	-0.1297543364	0.096755565	-0.0714872325	0.0929428101	-0.1234272087	0.0717458154	0.0066854073	0.038478494	0.1008971737	0.0855675182	-0.0938582084	-0.0420184847	0.0043729455	0.1329226634	0.0030171395	-0.1052562605	0.0272323305	-0.109132029	0.042743326	-0.0205282593	0.0646608035	-0.1348021893	0.0927387079	-0.0633701313	-0.0224488375	0.1343009351	-0.0308249464	-0.0308269689	-0.0568635588	-0.0242807837	0.0465610749	-0.0466381886	-0.1359105268	0.0506601681	0.1591490491	-0.1824340837	-0.1444667931	-0.094382334	0.0310692132	-0.1057393974	0.1151599564	0.1142313295	0.112689161	-0.0146512	0.0025171	0.0002146576614399	6.335792410000007e-06	0.050719	0.0344817	0.00118898763489	0.002572416961	-0.0075395899999999	0.0022494300000001	5.684541736809849e-05	5.059935324900453e-06	-0.00087142	-0.000233322	7.593728164e-07	5.4439155684e-08	-0.000483504	9.262700000000002e-05	8.579761129000004e-09	2.33776118016e-07	0.000765777	-2.599899999999997e-05	6.759480009999981e-10	5.864144137290001e-07	0.0
7397.972537737412	-9.31594494847377	86.78683028299396	54729997.669116914	7540.262362818948	-42.83937162199436	56855556.50014398	1835.211760967336	7990.245833636907	-11.103371671093557	123.28486246644287	63844028.48195195	7938.086978707083	6018.841081732551	1.010203	15.629144	0.03561133	0.0194267	0.085207447	-0.1348978412	0.0212966747	-0.0776620316	0.0570326118	0.0086053453	-0.1297086421	0.0371118687	-0.0433867219	0.139995717	-0.0942589665	0.1202630568	-0.0322141275	0.1093293202	-0.222722813	-0.0463759506	0.007731367	0.0745363452	-0.0173741233	0.0200909122	-0.096565946	-0.1007078812	0.060983318	0.0276175452	0.1130228545	0.0331573386	-0.1263999263	0.0409053845	0.094830168	0.1190670719	-0.0554481818	0.0994199434	0.1966314012	-0.0848271046	-0.0515154103	0.0087131132	0.0549136841	0.0174489567	0.0223009344	-0.0400065362	-0.1583427454	0.0189521663	-0.0577864878	-0.1360203328	0.0342725442	0.0234704138	0.1214745865	0.0207000123	-0.058707251	-0.0912638877	0.0374860055	0.0862158186	0.1519593899	-0.0573584669	0.0452415963	-0.0203012743	-0.0377952278	0.0118047535	0.0823331554	-0.0035173276	0.0233113298	-0.1643707062	-0.0199105501	0.0781280723	-0.0655082066	-0.1876430503	0.1119070734	-0.0865130257	-0.0343754275	0.1149575937	0.1134247617	0.1108851636	-0.0172129	-0.0025617	0.00029628392641	6.56230689e-06	0.0424286	-0.0082904	6.873073216000005e-05	0.0018001860979599	0.00924824	0.0167878299999999	8.552994309759999e-05	0.0002818312361088	-0.000800563	7.085700000000002e-05	6.40901116969e-07	5.020714449000002e-09	-0.000572075	-8.857100000000002e-05	7.844822041000002e-09	3.27269805625e-07	0.000765777	0.0	0.0	5.864144137290001e-07	0.0
7374.919080088312	-23.053457649099983	531.4619095788465	54389431.43785063	7515.647532711106	-24.614830107841957	56484957.83594653	605.8898612379227	7992.243483162918	1.9976495260107183	3.990603628770848	63875955.89416013	7936.981184695782	5896.4796572674	1.05938	16.389986	0.13461656	0.0686501	-0.0359509165	0.1374041802	-0.0119440423	0.0258549135	0.1363685161	0.0274182572	0.0943142959	0.0737056365	-0.1165737842	-0.083080614	-0.0705637322	0.0916640947	-0.0059534034	-0.1222557618	-0.1975804496	0.0163792957	0.0577252986	0.0878070317	-0.1000497085	0.0205519655	-0.1210720779	-0.1124372585	0.0529489395	-0.0475528088	-0.1134025373	0.0047975485	-0.0430549688	-0.0853178605	0.0457891907	-0.045679815	0.0170552579	-0.1211098747	0.1730379199	0.0006861585	-0.1172523953	-0.00229486	0.0786767401	0.00464791	-0.018031965	0.0161662531	-0.2034402113	0.0910296077	-0.0322890491	-0.1163271104	-0.0376982504	-0.0608330594	-0.1022747582	0.0750232669	0.0610989084	-0.0903121148	-0.0492243397	0.0444109482	0.112575629	-0.0864941966	-0.0295073555	-0.12525812	-0.0837251353	0.0956764851	0.0743008074	0.008206424	0.0540607662	-0.1837455808	-0.0074929769	-0.0175796122	-0.1995594085	-0.0488433884	-0.1320241699	-0.0161883047	-0.0510461119	0.1147048067	0.1124192083	0.108643553	-0.0172498	-3.689999999999943e-05	0.0002975556000399	1.361609999999958e-09	0.0355886	-0.0068399999999999	4.678559999999998e-05	0.0012665484499599	0.0665523	0.05730406	0.0044292086352899	0.0032837552924835	-0.000230014	0.000570549	5.2906440196000015e-08	3.255261614010001e-07	-0.000168974	0.000403101	1.62490416201e-07	2.8552212676000003e-08	0.000330715	-0.000435062	1.892789438440001e-07	1.0937241122500001e-07	0.0
7360.435637284522	-14.48344280378933	209.77011545063692	54176012.77060801	7468.248126022662	-47.39940668844338	55774730.07184101	2246.703754416451	7969.348735485556	-22.89474767736192	524.169471210069	63510519.26778523	7917.7895386804175	5814.191507579377	1.044928	16.166386	0.0942451	0.0514312	-0.095126429	-0.0326166355	0.1251575803	-0.0360270283	0.2007801111	-0.07233779	-0.0614697846	0.0772068694	0.0392741262	0.0278861326	-0.06723168	0.0991115494	0.0512044518	0.1091689463	-0.0600378745	0.0758892376	0.0901678742	-0.0450192147	-0.0556483821	-0.0260023862	-0.1342460586	0.0229252122	-0.0883382044	-0.037435458	0.0106562026	-0.0191558336	-0.0838416392	0.0705971215	0.0945808778	0.0102493204	0.0251726418	0.1165461964	0.0531276879	0.0557530402	-0.1276313938	-0.0298209008	-0.043996047	0.0790840451	-0.0286372911	0.0942608206	-0.0820866768	0.0302080136	-0.0197763724	-0.1065951872	-0.0750968197	0.0937330233	0.0742427256	0.0680957159	0.0489263265	-0.0473295768	0.050026229	0.0149051179	0.0290572771	-0.1040158525	-0.107907461	-0.1162666204	-0.0767941427	0.0461240954	0.0223010706	0.0624867544	0.0387673552	0.0120241893	0.0237782162	0.1576104036	0.0835541939	-0.0075231944	0.0105605513	-0.1574268363	-0.0731804166	0.1144017065	0.1112164334	0.105973176	-0.0172024	4.7399999999999526e-05	0.00029592256576	2.246759999999955e-09	0.0195186	-0.0160699999999999	0.0002582448999999	0.00038097574596	0.0428242	-0.0237280999999999	0.00183391210564	0.0005630227296099	-0.00108441	-0.000854396	1.1759450481e-06	7.299925248160002e-07	-0.000401785	-0.0002328109999999	5.4200961721e-08	1.61431186225e-07	0.00032993	-7.850000000000001e-07	6.162250000000001e-13	1.0885380490000002e-07	0.0
7368.182513122627	7.746875838104643	60.01408525100951	54290113.54668607	7496.060700219293	27.81257419663052	56190926.02137216	773.5392834430779	7970.909473972657	1.5607384871009344	2.4359046251181136	63535397.84226706	7916.331104048005	5793.167132185193	1.004716	15.544263	0.05343134	0.0301905	-0.0964104242	0.0863784889	-0.0800608883	-0.0366258736	0.126139605	-0.0687659566	0.0648056747	-0.0425007176	-0.0506091313	-0.0440097243	0.0304496845	0.0940591894	-0.0870946048	-0.0636118538	0.0461917698	0.0630222723	0.1013489836	-0.160162216	0.0340517901	0.0439059314	-0.0041516972	0.0722789922	0.0549378847	-0.1387332661	-0.0819208118	-0.0171267905	0.015213407	0.0877299281	0.0485817299	-0.0290652018	-0.0723428687	-0.0842611263	-0.04905479	0.0596847071	-0.1138316632	0.0390395452	-0.1417776928	-0.0417800489	-0.0177537031	0.0368062395	0.0807298611	0.1516849292	-0.0938777301	-0.0763903251	-0.0311852185	-0.1135677218	-0.0275808256	0.0320560377	-0.0543444468	-0.0497945528	-0.0515761337	-0.0014265106	0.0144809568	-0.0482295544	-0.1687553936	-0.0917360194	-0.007709211	-0.0416448041	0.0218880036	0.1063986154	0.0359450241	0.0347590716	-0.0047240979	0.0049435383	-0.0977815748	-0.0616494029	0.0206395314	0.0401671554	0.0049013997	0.1140484259	0.1098185471	0.1028845713	-0.0172077	-5.299999999999749e-06	0.00029610493929	2.8089999999997344e-11	0.00808406	-0.01143454	0.0001307487050116	6.535202608360001e-05	0.0243424	-0.0184818	0.00059255243776	0.00034157693124	-0.000720399	0.000364011	5.189747192010001e-07	1.3250400812100004e-07	-0.000401785	0.0	0.0	1.61431186225e-07	0.000436113	0.000106183	1.1274829489000009e-08	1.90194548769e-07	0.0
7365.006918239971	-3.175594882655787	10.084402858749622	54243326.90572264	7508.85687615833	12.796175939037312	56382931.58663023	163.74211866279742	7954.118643314483	-16.790830658173945	281.9319941914741	63268003.39192303	7900.751437900194	5753.647604483149	1.039523	16.082769	0.08948532	0.0581734	-0.1081928992	-0.0189036507	0.1229568267	0.0725208514	0.0937188421	-0.009000757	-0.0675827185	0.0651705564	0.0671607996	-0.0492423476	-0.1542059829	-0.0737190546	0.1186687425	0.0674153191	0.1485341114	0.1389846234	0.1241075057	-0.0231152122	-0.0863460849	0.1148358481	0.0418921171	-0.0014839273	0.0710491177	-0.1213735935	0.0149310541	-0.0060682982	0.0613374482	0.0057809529	0.1181625715	-0.0130411	0.1016470773	0.0873367226	-0.1526730932	0.1496828894	-0.106281728	-0.0785986283	0.0303347388	-0.0696173425	-0.1100343699	-0.0730887958	0.031563866	0.1130044027	-0.0132198609	0.0699963521	0.1017726931	0.1247314589	-0.0056354308	0.0728813302	0.0730224369	-0.1382883884	0.0078651576	0.0081844612	0.0032248012	0.0691941196	-0.0625309396	0.0015029868	0.0128332068	-0.0226890646	-0.0633293472	0.0942533035	-0.0164951407	0.0042694037	0.0358845367	0.044396823	0.1825445229	0.1565581579	-0.1088378012	-0.0982089639	-0.0590510106	0.1136451198	0.1082280018	0.0993899282	-0.00328367	0.01392403	1.0782488668899998e-05	0.0001938786114409	0.00737042	-0.00071364	5.092820496000009e-07	5.43230909764e-05	0.0804972	0.0561548	0.00647979920784	0.00315336156304	-0.000452725	0.000267674	2.04959925625e-07	7.164937027600002e-08	-0.000401785	0.0	0.0	1.61431186225e-07	0.00032993	-0.000106183	1.1274829489000009e-08	1.0885380490000002e-07	0.0
7372.046128093818	7.039209853846842	49.55047536649448	54347064.114743054	7531.686949097918	22.830072939587808	56726308.299211904	521.2122304268995	7955.508359851095	1.3897165366115587	1.9313120521316256	63290113.263660654	7900.814215295698	5772.937350485498	1.037433	16.050438	0.040669766	0.0265555	-0.1282923128	0.0320357554	-0.0687510715	-0.0826650903	0.0172927849	-0.0656507842	-0.0125161909	-0.0956862116	0.0071071306	0.0044444664	0.0829365414	-0.1690085882	-0.1211671437	0.0195274109	0.2638360111	0.04526146	0.0755236639	-0.0069894333	-0.0648119132	-0.0021889992	-0.0690845994	0.0314652947	0.0627992022	0.003565864	-0.1188825168	0.0757061601	0.0539317012	0.0330578993	-0.044132668	0.044723811	-0.120009415	-0.0067894787	-0.2635285222	0.0863186752	-0.035593056	-0.0551009736	-0.0240148585	0.0603366319	-0.0407418857	0.017708141	-0.0230562602	0.0413790295	-0.0594402081	-0.0552531831	0.0181512319	-0.1004124288	0.0538043925	0.0675798583	0.0719701068	0.0783089851	-0.0341012127	0.0007315876	-0.0495014633	0.1145910323	-0.040814607	0.0309760932	-0.0236782905	-0.0672697316	-0.0497319045	0.0959880279	0.0908322214	0.1085904003	0.0642111482	-0.0939616472	-0.0680755758	0.0325770105	0.0431772885	0.0428596934	0.0517222887	0.1131919653	0.1064475877	0.0955030384	-0.00101722	0.0022664499999999	1.0347365284000005e-06	5.136795602499999e-06	-1.1796e-05	-0.007382216	5.449711307065599e-05	1.39145616e-10	0.0558893	-0.0246079	0.00312361385449	0.00060554874241	-0.000384916	6.7809e-05	1.4816032705600001e-07	4.598060481e-09	-0.000401785	0.0	0.0	1.61431186225e-07	0.000390385	6.0455e-05	3.6548070249999996e-09	1.5240044822499998e-07	0.0
