global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
2824.2174968238287	n/a	7976204.469365853	n/a	3691.996804548842	n/a	n/a	13630840.404798862	2880.716403147447	n/a	n/a	8298526.995362765	3045.0783530075487	2712.731836721301	n/a	n/a	n/a	n/a	-0.0347271606	0.0012565899	-0.0572436884	0.0609358692	0.1283806036	-0.0131099223	0.102177888	-0.1104363585	0.1227553319	-0.1396496869	-0.0029439868	-0.1260612492	0.0681995392	-0.3289062234	0.0202360797	0.1363466374	-0.0252344413	0.3428734017	-0.1951016073	0.0813747679	-0.0848913442	0.0676820952	-0.0821433333	0.0858443724	0.0377889831	-0.1423061549	0.0837609234	-0.0712781775	0.1329181665	-0.0015825912	0.1761344387	-0.0030028983	0.0289611929	-0.1199424167	-0.0181247087	-0.1061960422	0.0263423561	-0.0903926653	0.2591710516	-0.0977418802	0.2566135144	0.0690390254	-0.3168906576	0.3304699193	-0.08680517	0.0525403867	-0.0420761822	0.0244058121	-0.0650165639	0.1248307572	-0.0439781147	0.0311287012	-0.2085891501	-0.0681177056	-0.1961108884	0.3417299747	-0.1634652853	0.0186012798	-0.095325059	0.0027228433	-0.155653534	0.2344115117	-0.3688720872	-0.1500526085	0.0548351129	-0.0627366117	0.024578258	-0.1097462076	0.0450996446	-5.41765e-05	-0.0086054625	0.0527462825	-0.2091356153	0.0373837545	-0.0540799578	-0.0059713073	0.0909167541	0.1154637225	0.1154447293	0.1154130763	0.197932	n/a	n/a	0.0391770766239999	-0.110985	n/a	0.012317670225	n/a	-0.125016	n/a	n/a	0.0156290002559999	-0.000917161	n/a	n/a	8.41184299921e-07	-0.00342231	n/a	n/a	1.17122057361e-05	-0.00385376	n/a	n/a	1.48514661376e-05	0.0
2853.399305168233	29.18180834440409	8141887.594734553	851.5779382495322	3722.464637879048	30.46783333020585	928.2888678372024	13856742.980259992	2899.465274946557	18.74887179911002	351.520193739463	8406898.880620915	3055.609514906745	2735.1131316598726	1.280732	24.284143	0.0754579499999999	0.0406523	-0.0455839907	0.0208415201	0.0016663123	-0.000390901	0.0757035024	-0.0371028208	0.0608112199	0.0735718258	0.0498867083	0.0491830446	0.0400443467	-0.0651605942	-0.0374955394	0.0449014411	0.0039720944	-0.1398937446	-0.2773770761	0.1628687567	-0.0015171116	-0.0010415344	0.1707335652	-0.0266990416	-0.0092795568	0.1018605692	-0.033699271	0.0553881819	-0.0680309284	0.0879875184	0.0003240607	0.1102962608	0.1092859931	-0.0516727989	-0.0965891945	-0.0692937091	-0.0342633191	-0.1018910757	-0.0168725007	0.0088716011	-0.0729703008	0.0718456961	-0.0288204046	-0.2965318875	-0.1607514832	0.0025755493	-0.0777956178	-0.0965286978	0.0050442932	-0.1076856034	-0.0859189794	0.1207190117	-0.123705693	0.0004584362	0.1557751851	-0.0556138126	-0.1121023209	0.2586062933	-0.0935201745	-0.117906748	-0.0330962669	-0.0608763161	0.0559144071	0.1050837507	0.0250782351	-0.0018209987	-0.2514091652	0.136280624	0.2061776169	0.0586970764	-0.0290933482	-0.009181234	0.0393475811	0.0754741118	-0.0679025304	0.0721961731	0.0879884697	-0.1718568627	-0.0927111021	0.1154130763	0.1152422001	0.1149575937	0.178694	-0.019238	0.000370100644	0.0319315456359999	-0.101418	0.009567	0.010285610724	9.152748900000013e-05	-0.119846	0.0051699999999999	2.672889999999994e-05	0.014363063716	-0.00106012	-0.0001429589999999	2.043727568099997e-08	1.1238544143999998e-06	-0.00342231	0.0	0.0	1.17122057361e-05	-0.00316706	0.0006866999999999	4.715568899999997e-07	1.00302690436e-05	0.0
2855.4789603289096	2.079655160676793	8153760.09288107	4.324965587329619	3733.530577920505	11.065940041456996	122.45502900112128	13939250.57626742	2904.254696304185	4.789421357627816	22.938556940901474	8434695.341004914	3069.756852203145	2766.89866824565	0.999082	18.943727	0.1467255999999999	0.066941	-0.0819186564	0.0556622453	0.0469517067	-0.0863249427	-0.0161462953	-0.0683382552	0.0687050197	0.0538713244	0.1170527722	-0.0898657712	0.0348651725	-0.0811880216	0.0610156851	-0.0101961958	0.015818857	-0.2715099138	-0.0977908224	0.003642024	-0.152619526	0.0593769769	-0.1043372238	-0.0445532803	0.0009901993	0.1252832262	-0.0447940135	0.0444345345	0.0652182488	0.0609481143	-0.0080585063	0.0667244409	0.0216325165	-0.0325587914	-0.0514939792	-0.0726096107	-0.0703100337	-0.0817096898	0.0963337907	0.0063367842	-0.0303113954	-0.1744026621	-0.1224684251	-0.191476476	-0.0904482969	0.001266396	-0.2436736944	-0.1060956004	-0.0700998776	-0.065026092	-0.1210117415	0.0880264703	0.0034549397	-0.0009804938	-0.0573807793	-0.0496616523	-0.0761969943	0.2164615086	-0.0725487469	-0.0153790651	-0.0293813852	-0.0751951055	0.0007206848	0.0418544894	0.0359405888	0.0485550509	-0.2876283473	-0.0985011844	0.0065137788	-0.0836746125	0.1531107584	-0.0835718434	0.0731096113	-0.1435821302	0.0442344782	0.0794172193	-0.0090971478	0.040507457	-0.0304909406	0.1153118061	0.1148374968	0.1140484259	0.135195	-0.0434989999999999	0.0018921630009999	0.018277688025	-0.0780584	0.0233595999999999	0.00609311381056	0.0005456709121599	-0.107502	0.0123439999999999	0.0001523743359999	0.011556680004	-0.00126156	-0.00020144	4.05780736e-08	1.5915336335999997e-06	-0.00269594	0.00072637	5.276133769000001e-07	7.2680924836e-06	-0.00274441	0.00042265	1.786330225000001e-07	7.5317862481e-06	0.0
2848.157282546744	-7.321677782165352	8111999.906124054	53.60696554585376	3745.641603496841	12.111025576336033	146.67694051066553	14029831.021846388	2901.2663171345507	-2.9883791696343	8.930410061504187	8417346.24293948	3069.343019534801	2762.0491455153506	0.919817	17.440775	0.11783	0.0643	-0.0551680128	0.0046337923	-0.0426366118	-0.0350630528	-0.0076218686	0.1111643218	0.0538665252	-0.1188808804	0.0904131859	0.0023128014	0.0120867048	-0.0947444873	-0.0082122673	-0.091903809	-0.0483367175	-0.2735139851	-0.0833468901	0.0026097292	-0.0931384875	0.0844658068	-0.0751691901	0.0554178844	0.1938449096	-0.0067939752	0.0526664257	0.0793852165	0.0417294589	-0.0709526272	0.0946634652	-0.0316911065	0.0704936726	0.1285816364	0.0047714029	0.0843194951	-0.0381938738	-0.0402320127	0.0423216331	-0.1045914393	-0.0330783044	-0.2404430108	-0.0465429105	-0.1801270375	-0.1194437095	0.0541586835	0.0099674918	-0.0053798764	-0.1206640625	0.085563361	0.026111829	-0.2266704433	-0.1096907329	0.0362962792	0.0403116285	-0.0370660017	-0.0898538441	0.234327539	-0.0508065846	-0.0370642274	-0.041247738	-0.0063807192	-0.0810503159	0.0150294133	0.1300490844	0.0166065457	-0.0583856197	-0.1328848952	0.0312231712	-0.0391610095	0.0636373991	-0.1102196431	-0.0208983511	-0.0278286463	0.0316558773	-0.1152110201	-0.0708642679	0.0928778487	-0.149849545	0.1151599564	0.1142313295	0.112689161	0.131155	-0.00404	1.632160000000013e-05	0.017201634025	-0.0982355	-0.0201771	0.00965021346025	0.00040711536441	-0.050773	0.056729	0.003218179441	0.002577897529	-0.000777942	0.0004836179999999	2.338863699239999e-07	6.05193755364e-07	-0.00277561	-7.967e-05	6.3473089000000006e-09	7.7040108721e-06	-0.0029188	-0.0001743899999999	3.0411872099999995e-08	8.51939344e-06	0.0
2843.592360480311	-4.564922066433155	8086017.512581987	20.838513472608348	3755.218894982508	9.577291485667049	91.72451220143051	14101668.94923365	2894.925989360238	-6.340327774312755	40.199756285721726	8380596.483873352	3070.27992928953	2758.1453113035827	0.9557810000000002	18.122696	0.0998996	0.048829	-0.0476217584	-0.0595815926	0.0817582479	-0.0898265054	-0.1222251017	-0.0262582437	-0.0206267157	-0.1622959459	0.0479884107	-0.0264138803	0.0173126652	-0.0650538522	0.0301187697	-0.0420474713	0.0411981098	-0.0572228784	-0.1349602428	-0.0444246047	-0.1455607837	0.031141513	0.0016077916	-0.0255441076	-0.0453553266	-0.1239106632	-0.020964158	0.0761227585	-0.0643652681	0.0854566944	0.0965250539	-0.0310256931	-0.0703786534	-0.0472479411	0.0352359732	0.1073627505	-0.0619707891	-0.0161498582	0.0435360724	0.066989653	-0.0606963349	-0.2380744125	0.0583514785	-0.1037116374	-0.0695195374	0.0264547887	-0.0356737598	-0.1020910756	0.05627528	-0.0465193468	0.1460712489	-0.0955655613	0.0244476675	0.0244006495	0.0816810851	-0.0220323143	-0.0317587954	0.1319985131	-0.0952717338	-0.0563277107	0.0717354479	-0.1099499743	0.0288279358	-0.0112500575	0.0185483369	0.0739897434	-0.1160688352	0.0033518043	0.0508389406	-0.0322574162	-0.0306853947	-0.1198059598	0.1497377359	-0.040346775	-0.006182945	-0.0342377929	-0.0328704239	-0.0329430362	-0.0421101539	0.1149575937	0.1134247617	0.1108851636	0.162309	0.031154	0.000970571716	0.026344211481	-0.0741592999999999	0.0240762000000001	0.0054996017764899	0.00057966340644	-0.0463215	0.0044514999999999	1.9815852249999972e-05	0.00214568136225	-0.000447384	0.000330558	1.09268591364e-07	2.00152443456e-07	-0.00281067	-3.505999999999995e-05	1.2292035999999967e-09	7.899865848899999e-06	-0.00248006	0.0004387399999999	1.9249278760000002e-07	6.1506976036e-06	0.0
2845.241433259652	1.6490727793407132	8095398.813537437	2.7194410315625044	3731.802596799476	-23.416298183032268	548.3230205966803	13926350.621479312	2892.4288328939497	-2.4971564662882884	6.235790417125411	8366144.553356255	3048.692121324354	2726.227323575931	1.023802	19.412455	0.182523	0.0896900999999999	-0.0078538416	0.081688607	-0.0703799058	-0.0055621804	-0.0163195175	0.0815955126	0.0968267055	0.0194878973	0.0804344298	0.0534240177	-0.0111821718	-0.0883596922	0.0085783641	0.0323514044	-0.1281236927	-0.0348986339	-0.0782168197	0.0916125562	-0.0023886288	-0.0882093906	0.1138363009	-0.1027163768	0.0773573778	-0.032279211	-0.1999312665	0.0243974706	-0.0237669157	-0.0470203299	0.0430703221	-0.0699909764	0.0797635888	-0.1112274785	0.0616795234	0.0831533175	0.0205900841	-0.0501477191	0.0496879648	-0.1064352493	-0.0731093824	0.0599532752	0.0052347755	-0.0911279517	-0.0735921631	0.0026421928	0.0535823483	-0.0500784051	-0.0494285606	-0.0690393503	0.1618349052	0.0292134857	-0.0986120529	-0.0481971026	0.0287417543	-0.0064001519	-0.0171556268	0.1825772407	-0.0209870775	-0.0135234489	-0.0499132919	0.0967594528	0.0038132041	0.0027269738	0.1506412858	0.0006373082	0.0076517421	0.087270758	0.039764819	0.024152414	-0.1217321074	-0.1131233642	0.0352541877	0.0383004269	-0.0274509303	-0.0797664099	0.0216277115	0.0358470193	0.1138341213	0.1147048067	0.1124192083	0.108643553	0.0958233	-0.0664857	0.00442034830449	0.00918210482289	-0.0978279	-0.0236686	0.0095702980184099	0.00056020262596	-0.0328576	0.0134639	0.00018127660321	0.00107962187776	-0.00133041	-0.000883026	7.79734916676e-07	1.7699907680999998e-06	-0.00232563	0.0004850399999999	2.3526380159999997e-07	5.4085548969e-06	-0.00227003	0.0002100299999999	4.411260089999997e-08	5.153036200900001e-06	0.0
2848.1306019967888	2.88916873713697	8111847.92603059	8.347295991649633	3722.861929937346	-8.940666862130001	79.93552393958953	13859700.94937682	2898.3425725311454	5.913739637195704	34.97231649653958	8400389.667746458	3052.691763144885	2723.4481659122544	1.006241	19.079477	0.10535883	0.0501146	0.0236956095	-0.1010561407	-0.0017057276	0.0485868338	0.0316710208	-0.0720304598	-0.0555753677	0.0257213585	-0.0513728019	-0.0723433102	-0.0437179564	0.0540802124	-0.0677689029	-0.0266522497	0.0261564914	0.0431140421	-0.0624038469	0.0632023796	-0.0587463056	-0.0663309387	0.0441023867	-0.0554349316	0.0855907353	-0.1347755804	0.0310464132	0.1067966325	0.0181533306	0.0151379791	0.0478359882	-0.0404045926	-0.0558203058	-0.0452927048	-0.0464732393	-0.0251421426	0.0372617722	0.0045591115	-0.1054720464	0.064611996	0.0129900686	0.0745338654	0.0558739328	-0.0134450743	-0.0601471379	-0.098499504	0.0224743139	-0.0416029731	-0.1456989799	-0.0623604465	0.0631033315	-0.0439666208	0.0246919857	0.0876127756	0.1451776903	0.0220861798	0.0454567335	0.1054157681	-0.004698607	-0.0800611956	-0.0265847999	-0.0025322406	0.0390600255	0.0290534537	0.0514513472	0.02067775	0.1405844306	0.0861833674	-0.0188596067	0.233558307	-0.1305710807	-0.1424831136	-0.148055073	0.0963492883	0.1673961566	-0.0642868768	0.0102299125	0.110425539	-0.133255064	0.1144017065	0.1112164334	0.105973176	0.0782310999999999	-0.0175922000000001	0.00030948550084	0.0061201050072099	-0.0978566	-2.8700000000006495e-05	0.00957591416356	8.23690000000373e-10	-0.00389862	0.02895898	0.0008386225226404	1.5199237904400002e-05	-0.000684341	0.000646069	4.17405152761e-07	4.68322604281e-07	-0.00245977	-0.00013414	1.799353960000001e-08	6.0504684529e-06	-0.00187466	0.00039537	1.5631743690000014e-07	3.5143501156e-06	0.0
2857.563454629586	9.43285263279722	8165668.897234574	88.97870879206947	3749.668772794604	26.80684285725829	718.6068239737398	14060015.905670991	2901.989254757831	3.646682226685698	13.29829126242536	8421541.634729913	3054.4315267922034	2749.41490694413	1.056855	20.039181	0.220361685	0.10078	0.0435989905	0.1243241255	-0.0741930876	-0.0087277336	-0.032011161	0.1394367396	0.015512415	0.1883913126	-0.0140985637	0.0780522502	-0.0540252362	0.0430423886	0.0334683115	0.0782970908	-0.1241149863	-0.0499684735	-0.03957475	0.0790074718	0.0075055305	-0.128358007	0.1895204579	-0.0454548067	-0.076091973	0.0375555904	0.1461958276	-0.0235820671	-0.0058935286	0.0697888593	-0.0655508863	-0.0388078877	0.0890121323	-0.0688713041	0.0199649625	-0.0144516744	0.0811664213	0.0794330726	0.0528132105	-0.077599798	-0.0756155143	0.126797967	-0.0177266953	-0.0556237879	-0.0955968631	-0.0648558424	0.0886782356	0.1055572421	0.0725350194	-0.174128989	0.0492641516	0.1132841425	-0.041399069	0.0651637782	0.0844667529	0.0559376074	0.0508233925	0.1023601484	-0.0447724732	-0.0271507013	0.0993442676	0.1223990062	0.1688555174	-0.1208887428	-0.0150794247	0.0566376081	0.0312866796	-0.0062256035	0.0116829644	0.0933877061	-0.097116259	0.0395333994	-0.0320804671	0.0138030601	-0.0609767128	-0.0062416238	0.0214109287	-0.1503029897	0.0425481946	0.1140484259	0.1098185471	0.1028845713	0.139373	0.0611419	0.00373833193561	0.019424833129	-0.0647349	0.0331217	0.0041906072780099	0.00109704701089	0.0481227	0.0520213199999999	0.0027062177345423	0.0023157942552899	-1.87157e-05	0.0006656253	4.4305704000009006e-07	3.5027742649000003e-10	-0.00327568	-0.00081591	6.657091281e-07	1.07300794624e-05	-0.00187466	0.0	0.0	3.5143501156e-06	0.0
2847.74838574579	-9.815068883795902	8109670.868517753	96.33557719365854	3734.03556963316	-15.633203161444271	244.39704108699115	13943021.635285636	2903.9938958294483	2.004641071617243	4.018585826014729	8433180.547014697	3062.633930986812	2738.871248558164	1.184927	22.467564	0.1482446649999999	0.0734423	0.0140796612	-0.1820347228	-0.0198341733	0.0607681533	0.0287675688	-0.0035652848	-0.0746719193	-0.0473680181	0.0684262319	-0.1348750123	-0.0360434613	0.0825385997	-0.0630975556	-0.1408336306	0.0695458086	-0.1634573573	-0.063899778	-0.0922074448	-0.1169285487	-0.0673935655	-0.0508167095	0.0258420829	-0.0548158111	0.1206992282	-0.1577390283	0.0117551794	0.0350491907	0.1257292093	-0.0357821042	-0.038902475	-0.1171600797	0.138528463	0.010837209	0.0497221347	0.0210506445	0.0171467022	-0.0879934393	0.0132894664	0.112505768	-0.1587969543	-0.1136190895	-0.0783262378	-0.0145043246	-0.1146353366	-0.1370544843	0.0606916842	-0.0483116865	-0.0262478935	0.0116602702	0.1019208074	0.106368915	0.0156704372	-0.0430356639	0.0455043254	0.0892573763	0.0342111102	-0.0295551796	-0.098079124	0.0743086854	-0.1269219576	-0.1077856083	-0.1535811439	0.0872495898	0.1181780755	0.0558021931	-0.1425056476	-0.0423450932	-0.0434100716	0.0140273335	-0.0632498621	-0.0366080233	-0.0269264612	0.0407632	0.0572080038	0.0291746084	0.1493193965	0.0859051798	0.1136451198	0.1082280018	0.0993899282	0.0915619	-0.0478110999999999	0.0022859012832099	0.00838358153161	-0.064775	-4.0100000000001246e-05	0.004195800625	1.6080100000001e-09	0.0303462	-0.0177764999999999	0.0003160039522499	0.00092089185444	-0.000271625	-0.0002529093	6.396311402649e-08	7.3780140625e-08	-0.00235679	0.0009188899999999	8.443588320999998e-07	5.5544591041000005e-06	-0.00139412	0.00048054	2.309186916e-07	1.9435705744e-06	0.0
2848.60373427492	0.8553485291299694	8114543.23492502	0.7316211062848021	3764.9365949064495	30.901025273289637	954.8733629404846	14174747.56366577	2900.9735225495297	-3.0203732799186582	9.122654750046593	8415647.378533427	3066.8139186771264	2750.753737405235	1.071701	20.320667	0.037901575	0.0229717	0.0358257596	-0.0001793815	0.0509752308	-0.0521729502	-0.1638490058	0.0071899936	-0.1375860861	0.013772979	0.0472133232	0.0481614025	-0.0230794367	0.1266503588	0.0895280773	0.0430715524	0.0608599489	0.0120099056	-0.0513038199	0.0077377066	-0.0093376255	-0.0759435076	-0.0961469912	0.0114684931	-0.1312064931	0.0475502447	0.0829304366	-0.0845229082	-0.0339541695	0.0082889672	0.0568439189	0.042200238	0.0093726416	-0.0051799202	0.0722931638	0.0069236034	0.0086362261	0.1329419673	0.0531935799	0.1474004941	0.0065717282	-0.0529653034	0.0661368544	-0.0065627473	-0.0594874654	-0.0403402831	-0.0066591701	0.0569402585	0.0434650823	0.1323047294	-0.0029467075	0.0210230584	-0.060934957	-0.0770722223	-0.0331290492	0.047561507	0.0923050133	0.013486845	-0.0487633245	0.0027698923	0.0826705668	0.0042387743	0.107043349	0.0229075415	-0.0003983321	0.1185415949	0.2005111181	-0.0159526282	-0.1031181465	0.1537452979	0.0064967696	0.0656093547	0.0377622754	-0.1134564593	-0.0716848417	-0.0371043519	0.0427857079	0.0663738777	0.039642988	0.1131919653	0.1064475877	0.0955030384	0.0915394	-2.2499999999994743e-05	5.062499999997635e-10	0.00837946175236	-0.0647596	1.5399999999998748e-05	0.00419380579216	2.3715999999996137e-10	0.0239064	-0.0064397999999999	4.147102403999999e-05	0.00057151596096	-5.40475e-05	0.0002175775	4.733996850625e-08	2.92113225625e-09	-0.00197849	0.0003783	1.431108900000002e-07	3.914422680099999e-06	-0.00142672	-3.2600000000000033e-05	1.062760000000002e-09	2.0355299584e-06	0.0
