global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2720.4070637472246	n/a	7400614.592485796	n/a	3604.231038285645	n/a	12990481.37734162	n/a	2929.073689969752	n/a	n/a	8579472.68127302	3011.464306046653	2441.559617690677	n/a	n/a	n/a	n/a	-0.0468152049	0.0264556937	0.2306875317	-0.1382734932	0.1852215422	0.0669578898	0.0937329915	-0.1116311516	0.0249290679	-0.0534689694	0.0527285924	-0.2366613105	-0.1307598695	0.1437664844	-0.2753441515	-0.0190348946	0.1171256405	-0.0604672218	0.1047348983	-0.044178543	0.0258441396	-0.064759103	0.0193214086	-0.0252360883	0.0631817354	-0.0408011706	0.1642745329	-0.0421862499	0.0056165993	-0.0389394627	0.0484182852	-0.0236941119	0.0274749745	-0.0605070216	0.0163101294	-0.040991814	0.0219382726	-0.0467951427	-0.0519519065	0.1272705309	-0.1872350698	0.0566127314	-0.0103691952	-0.1109558463	0.0308487135	0.0593868615	-0.0876698875	-0.0242494389	0.0295774068	0.0407235292	0.0573834387	-0.0604324935	0.1022029864	0.0225102015	-0.0129371472	-0.1125300422	0.1229610633	-0.0485172447	0.1421776833	-0.0796303292	0.2861705564	-0.0739199864	0.134663871	-0.0607285928	0.080014493	-0.0280612328	0.0567145171	-0.0349040661	-0.0994952676	0.0330649365	-0.0574069092	0.1107757076	-0.0298450662	0.1224466359	-0.0349002767	0.0276286998	-0.0124513936	0.0234354185	-0.0686131527	0.0246191378	-0.0136084737	0.0477424751	0.0276955192	-0.1086109987	0.1373374357	-0.0695003708	0.0191460109	0.1491107106	-0.0606671058	-0.0696384352	0.1527194668	0.0219476104	-0.030671936	-0.0266579957	0.2341876706	0.049075758	-0.0773631553	0.001280697	-0.3486447143	0.0750292647	-0.0178283084	0.0920294043	-0.0691459671	0.1085917061	-0.0313984062	0.0259422224	-0.0739990766	0.0552453739	-0.0733449555	0.015059491	-0.0687941016	0.0525784314	-0.0458300638	0.0240240618	0.0327910327	-0.1105420749	0.0021574363	-0.0015515993	0.0011737811	-0.0542068119	0.1154637225	0.1154447293	0.1154130763	0.0633167	n/a	0.00400900449889	n/a	0.0295534	n/a	0.00087340345156	n/a	0.040489	n/a	0.0016393591209999	n/a	-0.00118843	n/a	1.4123658649e-06	n/a	0.000698769	n/a	n/a	4.88278115361e-07	0.000858178	n/a	7.364694796840001e-07	n/a
2731.4855310432504	11.078467296025792	7461013.206298628	122.73243762911302	3614.76299648822	10.53195820257497	13066511.520780494	110.92214358078618	2934.952050593856	5.878360624103607	34.555123627011746	8613943.539285079	3014.423577729544	2395.9544618447508	1.052965	15.804291	0.06550945	0.0399685	-0.1756505399	-0.0065514529	0.1670823907	-0.0996084562	0.1559415961	-0.041644684	0.02883723	-0.0844611965	-0.0637416396	0.1099303228	-0.2037300961	-0.1570120893	-0.0513254016	-0.0472162677	-0.1894673019	-0.011431898	0.1560165722	-0.0903575523	0.0548690032	-0.12637437	0.053022815	-0.0004612309	-0.0692453424	-0.1501716298	0.0278038577	0.021798137	0.0665538023	-0.0413111052	-0.0730563728	0.1159813036	-0.0869217523	0.0748679501	-0.1202018651	0.1875476632	0.011873723	0.0100523658	-0.0467062922	0.0086063974	0.011691902	0.0065289621	-0.0028342493	0.0802225986	-0.0826009348	0.0093141987	-0.1009495954	-0.0005458656	0.0883833228	-0.0306669252	0.0955410182	0.1122670504	0.0470715945	0.1521902162	-0.0160132212	0.0338786007	-0.1354832582	0.0452165466	0.0463095536	-0.0026267444	0.0387291344	-0.0713969021	0.2210659916	-0.0961393881	0.0176482839	-0.1159513848	0.1345897662	-0.1611771985	0.0217118043	-0.038956683	-0.0535239838	-0.0611390138	0.0945526591	-0.0436013906	0.0282833427	0.0529046938	-0.0980098361	0.0382736053	0.0882543305	-0.1007624286	0.1389725074	0.02210325	-0.109521282	-0.0503052261	-0.1243237304	0.0701687508	-0.111220347	0.0398499413	0.1211421293	-0.0207113438	0.0904577811	-0.111212817	-0.0173943797	0.0573165267	0.0263938703	-0.0623426404	0.0082598707	0.0083127014	-0.1544172381	0.0757416887	-0.295701775	0.0688460633	-0.0096792785	0.0775463167	-0.0062778482	0.0264540192	-0.1738132077	-0.0089814089	-0.0556249779	0.1060828816	-0.0480419737	0.0054562263	0.0920833405	0.078206822	0.0156200532	0.0348314555	-0.0783747432	-0.0519887681	0.1240895843	0.1672368055	-0.1268379357	0.0123479182	0.1154130763	0.1152422001	0.1149575937	0.0518741	-0.0114426	0.00269092225081	0.00013093309476	0.0311113	0.0015579	0.00096791298769	2.427052410000003e-06	0.041237	0.000748	0.001700490169	5.595040000000084e-07	-0.001803	-0.0006145699999999	3.250809e-06	3.776962848999998e-07	0.00108617	0.000387401	1.50079534801e-07	1.1797652689e-06	0.0008249299999999	-3.324800000010001e-05	6.80509504899835e-07	1.10542950400665e-09
2741.0216537440583	9.536122700807937	7513199.706293812	90.93763616486446	3638.2819818453145	23.518985357094607	13237095.77942027	553.1426722272305	2937.046415272519	2.094364678663169	4.386363407231879	8626241.645465154	3019.0526342003127	2460.471681413544	1.059411	15.901046	0.1191	0.0705223	-0.0071451175	-0.0951536175	0.0751826696	-0.0523714927	0.0200534355	-0.0048753389	0.1466375475	-0.0194048025	-0.0060766212	0.0784820967	-0.1205038794	-0.082417683	0.0218860513	-0.0204992078	-0.2180134541	0.0324011946	-0.0274102601	-0.0121377504	0.1071522348	-0.0054043549	-0.0910066592	-0.1366869928	0.0378608843	0.0169131986	0.115908544	0.0399933131	-0.0245164406	-0.1113131741	-0.0073873181	-0.1590027653	0.0568678296	0.1373174437	0.030396411	0.153364838	-0.0490312206	-0.0440674557	0.0094504556	-0.0334842263	0.1293596274	-0.0458029463	0.0843565819	0.1563772628	-0.009848096	0.0487594996	0.1161992485	0.0096460424	0.0630598341	-0.0773460253	-0.0497193972	0.1720940096	-0.038339376	-0.0166622677	-0.0319268243	-0.1095533252	0.0711922933	-0.014666036	-0.0771717676	-0.0892322058	0.0092017901	-0.114756999	0.1805052462	-0.0798727281	0.171980522	0.0674618799	-0.0880835124	-0.0616872835	0.0769966194	0.0207289616	0.010816636	0.0110291954	-0.1125303844	0.0627227279	-0.0488338719	-0.0421529368	0.019387421	0.0767924523	0.0203097463	0.0282921196	0.000351001	0.1420714631	0.088402107	-0.0437657773	-0.1087791315	0.1213870236	0.0262643028	0.0591915559	-0.1455760868	-0.0782757853	0.1431752944	-0.0355143747	-0.1003394249	0.0060556286	-0.0204038596	-0.0524636623	0.0304553493	-0.0167604505	-0.0849008875	-0.0072517337	-0.2233443717	-0.0741221052	-0.0028175869	0.1265410166	-0.0986627095	0.0176550685	-0.0242908569	0.0757848566	0.0352705037	0.1306319103	-0.0197478233	0.0635909326	0.0612117289	-0.0025930839	0.0459163866	-0.1339212623	0.0003418802	0.0469383099	-0.1521966306	-0.108059578	0.0952046239	0.1401878089	0.1153118061	0.1148374968	0.1140484259	0.0518745	3.999999999976245e-07	0.0026909637502499	1.5999999999809961e-13	0.0206045	-0.0105068	0.00042454542025	0.00011039284624	-0.0105792	-0.0518162	0.00011191947264	0.00268491858244	-0.00129668	0.00050632	1.6813790223999997e-06	2.563599424e-07	0.000535991	-0.000550179	3.02696932041e-07	2.87286352081e-07	0.000903963	7.903300000010002e-05	8.171491053690001e-07	6.246215089015809e-09
2735.1539653666805	-5.867688377377817	7481067.214261076	34.42976689401472	3636.635333894373	-1.6466479509413148	13225116.551729038	2.7114494743392306	2938.4273196576714	1.380904385152462	1.9068969209332995	8634355.112910567	3021.712964111911	2459.82139966536	1.010501	15.166944	0.07683545	0.0383038	-0.0361110312	0.0959226934	0.0642787792	-0.0725559413	0.0804443863	0.0719393792	-0.0245645921	0.030185878	-0.1168211697	0.0954985154	-0.1076104377	-0.1339926318	0.076412849	0.0718951533	-0.145369184	0.0151049773	0.0715028041	0.0877073644	0.1492968524	-0.0541131695	0.1045091716	-0.0371600391	-0.1170192947	0.0968886392	0.0165348957	-0.042208762	0.0935498709	-0.0398500806	-0.0800599814	-0.0270265272	-0.0047315488	0.0144132889	0.0444999598	-0.1202314482	0.0811538606	-0.0182796607	0.0472361632	-0.0395510462	-0.1671977999	0.0375433637	0.0666010684	-0.0620652409	-0.0491447483	-0.0343293681	0.0184762148	0.0227721627	-0.1348144753	0.0473298681	0.0001576021	0.0115999694	-0.0004756359	-0.0756830122	-0.1796646346	-0.1159030521	0.0123216892	-0.0952198711	-0.0308049952	0.07395641	-0.0774354772	0.0004797458	0.1213410737	-0.0945256309	0.0833383412	-0.123624946	-0.0188611512	0.0140144957	0.0422622735	-0.0762743617	0.0048876276	0.0532144295	-0.0133417931	0.1544841014	-0.0856651348	0.0724892085	-0.0712011736	-0.0401755945	-0.0038058425	0.0956824624	0.076733083	-0.0837734804	-0.050514258	-0.0555394972	0.1128992131	-0.1362022259	-0.0002687849	0.0764821593	-0.0601179392	0.0662365125	-0.0660895151	0.0346774804	-0.093886156	0.0922125275	-0.0585699335	0.0475900315	-0.1551794192	-0.0055043177	-0.0783893661	-0.0331225062	-0.2311324225	0.0256374142	0.0204010556	0.0752591696	-0.0192366659	0.0648947643	0.0515375318	-0.0713563903	0.1081480191	-0.0719337261	-0.081569297	0.117733048	-0.0824321637	-0.0502069374	0.0570686559	0.0109935489	-0.0319802493	-0.1245790144	-0.0822290727	0.0037846602	-0.0812651798	0.0266806946	0.1151599564	0.1142313295	0.112689161	0.06494	0.0130655	0.0042172035999999	0.00017070729025	0.0508721	0.0302676	0.00258797055841	0.00091612760976	0.0060397	0.0166189	3.647797609e-05	0.0002761878372099	-0.00113057	0.0001661099999999	1.2781885249e-06	2.7592532099999973e-08	0.000474349	-6.164199999999999e-05	3.799736163999999e-09	2.25006973801e-07	0.00101388	0.0001099169999999	1.0279526544e-06	1.208174688899999e-08
2735.7898021825586	0.635836815878065	7484545.841726083	0.4042884564259563	3633.619703937854	-3.0156299565192057	13203192.152845418	9.094024034656028	2936.6083201142787	-1.8189995433926924	3.308759338862824	8623668.425764406	3019.123153014884	2446.923139355583	1.033286	15.508932	0.04582522	0.0267233	-0.0344991918	-0.1166205277	0.1364882685	-0.0685266284	0.0400220824	0.0197220274	0.161763105	-0.0295983327	-0.0361478396	0.0368693324	-0.1000355881	-0.0770187541	0.0510705936	0.0898103696	-0.1605140358	0.0326764119	0.0284355308	-0.1416320731	0.1074778264	0.0881999348	-0.0774688367	-0.1312855523	0.0827736869	0.0954427116	-0.0139665635	-0.1179860007	-0.0825714125	0.0667897437	0.0809983001	-0.1109751866	-0.0145569788	0.121494305	0.0069248281	0.0255606765	0.0746351296	-0.0321610849	-0.0457689439	0.0679813832	-0.0565004167	-0.0994592015	0.0446830711	-0.1068503725	0.0134056598	-0.0967482118	0.0726983799	-0.0225625507	0.1640924156	0.1600243761	-0.0370761926	-0.016232666	0.0597525745	0.233857557	-0.0447648196	0.0286683745	0.0730307716	-0.0633794364	-0.0984915723	-0.0486943811	0.0827918773	-0.0064524568	0.1584109752	-0.085536145	0.2069184599	-0.0019498724	-0.0556067937	0.0874519859	-0.0235149595	0.0441254323	0.0690003045	-0.0180725006	0.0490913909	0.0538944818	-0.0352423956	-0.0003391854	0.1022940697	-0.0960242933	0.0240759383	0.0647685051	0.0308543486	0.0090336524	-0.0165139383	0.0349426116	-0.1787148236	-0.0354092568	-0.1527223498	-0.0058064351	-0.004493727	-0.0441497298	0.002685438	0.0575436441	0.1343760629	-0.1093029595	0.0878816569	0.0794260952	-0.1809846832	-0.1572650124	-0.0739232663	0.0265178115	-0.2136826433	-0.0366314004	-0.0296937105	0.0502435702	-0.1329527194	-0.0160765432	-0.0015439768	0.049805638	-0.0494675937	0.0586606958	0.0265669699	0.0105495888	-0.005635467	0.04666088	-0.0523148453	-0.1161081681	-0.0459395177	0.0214198304	-0.0437168976	-0.0462341534	0.0048993395	-0.0511162873	0.1149575937	0.1134247617	0.1108851636	0.051876	-0.013064	0.002691119376	0.0001706680959999	0.0300949	-0.0207772	0.00090570300601	0.00043169203984	0.00603923	-4.700000000006782e-07	3.64722989929e-05	2.2090000000063755e-13	-0.00129668	-0.0001661099999999	1.6813790223999997e-06	2.7592532099999973e-08	0.000402848	-7.150100000000002e-05	5.112393001000003e-09	1.62286511104e-07	0.00101594	2.059999999999909e-06	1.0321340835999995e-06	4.2435999999996246e-12
2734.6877989955965	-1.1020031869620652	7478517.35797538	1.2144110240745485	3635.15078847274	1.5310845348858493	13214321.25493398	2.3442198529666176	2931.6862598308167	-4.922060283462088	24.226677434034887	8594784.326080803	3013.5985686543136	2436.7152792182283	1.106724	16.611183	0.06497168	0.0382721	-0.0873801998	0.1549984953	-0.0203670255	-0.0191770268	0.0793917899	0.047295916	-0.0893651659	0.0297668636	-0.0955029671	-0.0058876531	-0.1566445243	-0.0879923885	-0.0759403153	0.0177428915	-0.1299737935	-0.0638882671	0.0600445583	0.0987140605	0.1049048624	0.0718493854	0.0134996231	-0.0093726844	-0.0184183023	-0.017093011	0.0132030441	0.0473950408	-0.0214590387	-0.0544569002	0.0327711089	-0.0531606151	-0.095425975	-0.0565547398	-0.1622585262	-0.0783156024	0.0531100214	0.0337599988	-0.0004381767	0.0906718809	0.1513475141	0.0285750551	-0.0016339513	-0.0947953986	0.048741513	0.0743316012	0.0355345485	0.0816262201	0.0368806009	-0.0524030577	-0.0837795818	-0.1118580439	-0.0765808679	-0.1142043922	0.03506695	0.1384061407	-0.0023121925	-0.034180544	0.1133885914	0.0611321187	-0.08496533	-0.0730325702	0.0940328521	-0.1392304203	0.0126617055	-0.0054830776	-0.0573437556	0.0718819105	0.1345769061	-0.0601081074	0.0151360102	0.0262660584	0.005456183	0.1610276059	-0.0449657279	-0.0395036824	-0.0249671766	-0.0473024352	0.0168272884	-0.1312704807	-0.0637419372	-0.1110477585	0.019171636	0.041098192	0.033320965	0.1410193866	0.0325849933	-0.0281787488	-0.1078765828	-0.0203328018	0.0193750391	0.0377163768	0.082718248	0.1065678666	0.0522203869	0.0530613528	0.0343880938	-0.0354107773	-0.0957690962	-0.0358841992	-0.1686581883	0.0114542657	0.100008451	0.066258765	0.027781507	-0.0626385796	-0.0392872409	0.0118712259	0.0430409278	-0.0681849161	0.0428039561	0.0367767562	-0.0384867744	-0.1326035202	-0.0278796713	-0.0405437481	-0.0040848697	-0.0639312635	-0.0222846076	0.0350854822	0.0821973938	0.0067359218	0.1147048067	0.1124192083	0.108643553	0.051879	3.0000000000030003e-06	0.002691430641	9.000000000018002e-12	0.0183171	-0.0117778	0.00033551615241	0.00013871657284	-0.0177637	-0.02380293	0.00031554903769	0.0005665794765849	-0.000822913	0.0004737669999999	6.77185805569e-07	2.2445517028899998e-07	0.000288856	-0.0001139919999999	1.2994176063999998e-08	8.3437788736e-08	0.00101594	0.0	1.0321340835999995e-06	0.0
2743.2462196639303	8.558420668333838	7525399.821700444	73.24656433616381	3651.5158231734895	16.365034700749675	13333567.806886366	267.814360756741	2932.0681943063223	0.381934475505659	0.1458739435797829	8597023.896062737	3010.3705012301684	2438.072889784872	1.119763	16.806883	0.05241135	0.0382117	-0.0892934604	-0.1084408886	-0.0773491737	0.0227122839	-0.0059729518	-0.1190683055	-0.0186741374	0.0894027559	-0.0197975104	-0.0885116505	-0.0181368444	0.0824495214	-0.1036096054	-0.1370590591	-0.1733977242	-0.0197676234	-0.034649761	-0.0757910214	0.039285316	0.0130831761	-0.1061731089	-0.0333646685	0.0281585097	0.0984435486	-0.0040886976	0.0611863017	0.0338913536	-0.0148485146	0.0240486873	0.0433268499	0.0102863892	-0.0660524964	-0.0605504427	0.006730018	-0.0406890539	-0.0083548986	0.1349229317	0.0288681495	-0.0486439531	-0.1364809845	0.0071008224	0.0466475751	0.0510689546	0.065638834	-0.0079994331	-0.0432828861	0.020543856	-0.1183380148	0.0840105534	-0.1403381145	-0.0294820831	-0.033033302	-0.0348669448	-0.0574737777	-0.0016290242	0.1371143389	0.0601486729	-0.1017196076	-0.032677845	-0.1359843051	0.0996587765	-0.0172807943	0.0668961706	0.0934250731	0.0300820674	0.1408692482	-0.1073621647	-0.0846543106	-0.0234473182	0.0254733127	-0.0628929877	0.0005621224	0.0017273957	0.0173327104	-0.0651835041	-0.0491576137	0.0064732289	-0.0011826022	0.0112862298	-0.0603195252	0.0316935072	-0.1489627075	0.0173592834	0.0176347582	-0.0324480842	0.0053673812	0.064990453	-0.1591739553	0.108696607	0.0616114659	-0.0697415158	-0.1273369557	-0.007384312	-0.0337790633	-0.0487992112	-0.0151309968	-0.1165801501	0.1001894008	-0.0483102196	-0.1739058672	-0.0840862293	0.0728635966	0.0408589221	-0.0897067725	-0.0780098899	-0.0201288947	0.0657831032	-0.0138367341	-0.0297439323	-0.1464785324	-0.0892054261	0.024555202	-0.0409917885	0.142824078	0.0887086407	0.1093349098	-0.0559106659	0.0476219267	0.0055274127	-0.0252517201	0.1144017065	0.1112164334	0.105973176	0.0518762	-2.800000000004188e-06	0.00269114012644	7.840000000023452e-12	0.0143146	-0.0040024999999999	0.00020490777316	1.6020006249999994e-05	-0.0177996	-3.589999999999843e-05	0.0003168257601599	1.2888099999998875e-09	-0.00150146	-0.000678547	2.2543821316e-06	4.604260312090001e-07	-0.0	-0.000288856	8.3437788736e-08	0.0	0.00101594	0.0	1.0321340835999995e-06	0.0
2753.459185775332	10.212966111401784	7581537.487730555	104.30467679264127	3656.189082220033	4.673259046543535	13367718.604944969	21.83935011610099	2935.25596669074	3.1877723844177126	10.161892774856188	8615727.58999359	3014.0477063423555	2518.203316531968	1.101114	16.526976	0.06423045	0.0534216	0.0941093433	-0.0705159433	0.0009929538	0.1033651457	-0.1159108165	-0.0299806869	0.0685344879	-0.0500514426	0.0622476154	-0.0055424338	-0.0091990075	-0.0212817466	-0.0283599695	-0.0921235209	-0.1299130745	0.0065181524	0.0404085065	-0.0395718449	-0.0743113813	0.0442832217	0.0238432551	0.0136775788	0.0048654218	-0.0633699029	0.0870116349	0.0433747754	-0.1605378185	0.1062074541	-0.0276231919	0.0944627293	0.0050202462	0.0488956312	-0.0779822147	0.0055970472	0.0059166187	-0.0071141512	0.0193679519	0.0362578914	0.0384688469	-0.0893455027	-0.0574604552	0.1252733141	0.1546239265	-0.0424740045	0.03561791	0.100195879	-0.1345895299	-0.0018563859	0.0486285642	-0.1333735885	-0.0584929598	-0.1373538858	0.0617464319	0.1753808362	0.1311839933	0.0775080784	-0.0215633031	-0.0586473989	0.0490674656	-0.0621887045	0.1450786197	0.093225749	-0.03053917	0.0231224262	-0.0530071578	0.0055135891	0.108118024	-0.0197794774	0.0223589621	-0.0669011014	0.0879152139	-0.0987227828	-0.0605390874	-0.1639093334	-0.0100032433	0.0054300625	0.051741604	0.0886018207	0.0787474905	-0.0495545237	-0.0825989232	0.0772747236	-0.0019753711	0.0646519204	0.1102807938	-0.0391570722	-0.0445315359	-0.1325723991	-0.0172958683	0.1119636523	0.0461870001	0.0750867015	0.0468819321	-0.1342666544	0.0330411112	0.1345212522	0.0023373766	-0.0220870076	-0.0119994897	-0.0180225822	0.0035234054	0.1847931319	0.0065700703	-0.0015836645	0.0565077927	0.0041736087	-0.0136136349	-0.0571861198	-0.0621346934	0.0939066922	0.0250094977	-0.0964056117	0.0577681748	-0.0153120096	0.1268957985	0.0826460607	0.0001196978	0.0650299667	0.146351214	-0.0315092014	0.1140484259	0.1098185471	0.1028845713	0.0518826	6.400000000003625e-06	0.00269180418276	4.096000000004639e-11	0.016353	0.0020383999999999	0.000267420609	4.155074559999997e-06	-0.0177725	2.7099999999998653e-05	0.00031586175625	7.344099999999271e-10	-0.000497633	0.001003827	2.47638602689e-07	1.0076686459290003e-06	-0.0	0.0	0.0	0.0	0.0007765959999999	-0.000239344	6.031013472158447e-07	5.728555033604783e-08
2742.276985102269	-11.182200673063107	7520083.06302159	125.041611892653	3640.779406619432	-15.409675600601076	13255274.687664144	237.4581021157601	2933.1794855814387	-2.076481109301312	4.311773797285208	8603541.894635793	3014.311617663553	2484.64044067693	1.051874	15.787927	0.0353372049999999	0.0187546	0.0053873095	0.1137653043	-0.0388827904	0.0086863757	0.0268860205	0.0486709921	-0.0892486066	0.0271495729	-0.1047490969	0.0049575148	-0.0654586942	-0.0798193882	-0.0425014802	-0.0209871629	-0.0605135128	-0.0699236591	0.2141349996	0.0303012125	-0.1000646531	-0.0724334851	0.040731269	0.0304814071	-0.104999582	0.1271047603	-0.0203220018	0.1207545654	-0.1531182922	-0.0642035079	0.0143413478	0.0611091126	-0.0887639653	-0.0686084095	0.0385269375	-0.0328334093	0.1041578109	-0.071474636	0.0565129947	-0.2700277602	-0.0195592266	0.0175054268	-0.0211261329	-0.0795833846	-0.0344726514	-0.0700094445	-0.1430965813	0.0996416307	-0.0488800846	0.0699417272	0.0820043554	0.1155901223	-0.0026125501	0.0530969231	0.0909199657	0.042097146	0.0169891452	0.0163221653	0.086462997	0.1059104353	-0.0365530495	-0.0378322036	0.106564037	0.0391431474	-0.1452562852	-0.0792045659	0.1555077038	-0.0228099543	0.095799926	-0.0376266353	0.1213547104	0.0575936845	-0.0308497687	0.0889856717	-0.0781189163	-0.206361807	0.0382007021	-0.0020127137	0.0414666948	0.0964152431	-0.0652568378	-0.0354526332	0.0264769971	-0.0118891034	-0.0436562726	-0.1674481686	0.0195849676	0.0286006021	0.0836425585	0.0291122525	-0.0934454392	0.0156358285	-0.0851051617	0.0693152329	0.1648522919	-0.1084244141	-0.005342432	-0.0342186902	0.0528695536	0.008644156	-0.0034251646	0.0161108231	0.0632084541	0.1153549024	0.0767463048	-0.085162885	0.0235195618	-0.021996377	-0.0880896056	-0.1530183109	0.0452764131	-0.0788447775	-0.1306849156	0.0496033253	0.0185112445	0.0666172769	-0.0691465417	0.0683460531	0.187501881	0.0035099721	0.0422278428	0.0022376285	0.1136451198	0.1082280018	0.0993899282	0.0368998	-0.0149827999999999	0.00136159524004	0.0002244842958399	0.0163411	-1.1899999999998715e-05	0.00026703154921	1.4160999999996946e-10	-0.0177789	-6.400000000000156e-06	0.00031608928521	4.096000000000199e-11	-0.000573423	-7.578999999999995e-05	3.28813936929e-07	5.744124099999992e-09	-9.15881e-05	-9.15881e-05	8.38838006161e-09	8.38838006161e-09	0.00101594	0.000239344	1.0321340835999995e-06	5.728555033604783e-08
2749.193144471031	6.916159368761782	7558062.945606514	47.83326041411138	3636.94123705452	-3.838169564911823	13227341.561787665	14.731545609015413	2938.110226193889	4.930740612450336	24.312202987267117	8632491.701265106	3014.361606650072	2446.087866026146	1.031706	15.48522	0.0463751049999999	0.0283346	-0.0675644743	-0.0493927633	-0.0640004672	0.0996068902	0.0072629664	-0.1063089822	-0.0483638872	-0.0061302894	0.0044412388	-0.0084260803	-0.0182460815	0.0176563484	0.0592527715	-0.0807397288	0.090457782	0.0550134526	0.0897002035	0.0109040961	-0.0345310652	-0.0599495131	0.0287579961	-0.0886500345	-0.0741913593	0.0671990881	-0.1194467352	-0.0387508723	-0.0212465562	0.1477587902	0.0541688226	0.0382294511	0.0321360336	-0.0030703986	-0.0284106754	-0.018015184	-0.0141922456	0.063300157	0.0348267018	0.0649137412	0.1989791788	0.1655765716	0.027806495	0.0634833043	-0.0117891861	0.0048218419	-0.1981205929	-0.1476976451	-0.06884499	0.0827278436	0.0723260622	0.0410076108	0.0796624244	-0.0462016253	0.1165252463	-0.2590634646	-0.0003197546	0.1178029205	-0.0329816834	0.0562790805	-0.0421277625	0.0571223778	-0.0108028351	0.000609229	0.0601124865	0.0141292687	0.1598955597	-0.0868635709	-0.10526895	-0.0019111144	0.171176677	-0.0025727879	0.0322468235	-0.208485854	-0.014889992	0.0511856364	0.1541988368	0.0622342128	-0.0423323066	-0.030867491	0.0059278677	-0.0667770803	0.1267114018	0.092891019	0.0687318538	0.1652449735	-0.0284026141	-0.0457219414	0.0035923924	0.0825487747	-0.0523132121	-0.052642829	-0.0991502926	-0.1433582555	-0.0416597522	-0.0665524029	0.0734232569	-0.0025936166	-0.0439424579	0.0864733471	0.0607900187	-0.0938320432	0.0387015539	0.0585995223	0.0807856416	-0.1673813925	0.0618588608	-0.0045081904	0.0532707051	-0.0550794751	0.0150779484	-0.094327209	0.0988944677	0.1351927812	-0.0768465985	0.053746548	-0.1810944835	0.126277813	0.1303977497	0.0115526908	-0.0719247109	0.0515994421	0.1131919653	0.1064475877	0.0955030384	0.0391494	0.0022495999999999	0.00153267552036	5.060700159999988e-06	0.0163591	1.8000000000000654e-05	0.00026762015281	3.2400000000002354e-10	-0.0364124	-0.0186334999999999	0.0013258628737599	0.0003472073222499	-0.000573423	0.0	3.28813936929e-07	0.0	-0.0	9.15881e-05	8.38838006161e-09	0.0	0.000598048	-0.0004178919999999	3.57661410304e-07	1.746337236639999e-07
