global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
7290.030669492622	n/a	n/a	53144547.16214305	8251.42803709699	n/a	68086064.65139028	n/a	7505.783654090377	n/a	n/a	56336788.2620103	7378.665780384155	6755.9344748932535	n/a	n/a	n/a	n/a	-0.0492041094	-0.1340634496	-0.0730634766	-0.0677644713	-0.0366511106	-0.0829888954	-0.016927843	-0.1229261558	-0.0356117105	0.1149568142	-0.0507345744	0.1120502631	0.0636557692	0.0255077166	-0.1048686827	0.0466135071	0.09904674	-0.0502166768	0.0521888308	-0.0211710452	0.0606694255	-0.1159447019	0.0196244537	-0.0177334626	0.0943135271	-0.0786802286	0.0420244185	-0.0891213609	0.0677274952	-0.0745916472	0.1588288836	-0.0026452379	0.0817937142	-0.0540569559	0.0031922499	-0.1003786097	0.0184776389	-0.0390289424	0.0425194989	-0.0384800408	-0.0818411743	-0.0859976991	0.0388284024	-0.1347894367	0.1060380958	-0.0133029314	-0.0221741697	0.13609007	-0.1589070946	0.0112661623	-0.0055267426	0.0666855611	-0.0716684532	0.0577988428	-0.1462505047	0.0111604275	-0.0290613918	0.005679341	-0.1696998491	0.0431824661	-0.073237661	0.0849164849	-0.0856941388	-0.0490709278	0.0107564473	-0.0684286764	0.0407783454	-0.0867881301	0.0393475931	-0.1553814737	0.157032651	-0.0587359129	0.0051110681	-0.0290497378	0.2835238848	-0.0075127319	0.1089678854	-0.1346148264	0.0234480761	-0.0044280277	0.0837395785	-0.1471849991	-0.0579327657	0.1076443562	-0.0781036134	0.1479699076	0.1154637225	0.1154447293	0.1154130763	-0.000100837	n/a	1.0168100569e-08	n/a	-0.0178987	n/a	0.00032036346169	n/a	-0.193752	n/a	n/a	0.037539837504	0.00204462	n/a	4.1804709444e-06	n/a	-5.09611e-05	n/a	2.5970337132100004e-09	n/a	0.00101443	n/a	1.0290682249e-06	n/a	0.0
7294.565481912556	4.534812419933587	20.56452368398392	53210685.56991016	8257.591767842738	6.163730745747671	68187821.80434415	37.991576706075136	7490.608556253294	-15.17509783708283	230.283594365036	56109216.54301506	7405.637708294278	6787.511872596926	1.058426	20.477804	0.1340511209	0.0846106999999999	-0.0582771683	0.0281038861	-0.0799613486	-0.0106010739	-0.0956089718	0.0414361629	-0.0670043545	-0.0203462992	0.0873813928	-0.0104425911	-0.1002878324	0.0618858104	-0.0537641168	0.0654741538	-0.005065922	-0.0911426173	-0.0536040718	-0.0914562196	-0.0530954998	0.0660976855	-0.0792777083	-0.1301858206	-0.0069888013	0.1180874075	-0.0229216903	0.0362824999	-0.0341695859	-0.0441547647	0.0409056849	0.0229747368	0.0588357222	-0.0148826598	-0.0937085167	0.087058119	-0.1503446273	-0.1297469029	0.0702280511	-0.0769259886	0.0052239782	0.0968839529	0.0181658258	-0.0770891759	-0.0503952507	0.1334924326	0.0244007324	-0.0302670521	0.0486963847	-0.0523147505	-0.1102326471	0.0452690296	0.0240375493	-0.0578081639	0.1102772884	-0.05325056	-0.065924688	0.1429709849	0.0048872187	-0.0739982904	-0.137356667	-0.0523418377	-0.0062895225	0.0420205358	-0.047858562	0.1066052382	0.0266174402	-0.0928232302	0.0497918684	-0.0238990895	-0.1299276677	0.0318335963	0.0036232884	-0.0043264754	-0.0250222468	0.0243237194	0.2484658799	-0.0236083773	0.0518072114	-0.1038688746	0.0461732849	-0.0355991426	0.1929168752	-0.0569762237	0.1112136289	0.246680824	0.0403858133	0.1351972692	0.1154130763	0.1152422001	0.1149575937	-6.06711e-05	4.01659e-05	3.68098237521e-09	1.6132995228099995e-09	-0.0268231	-0.0089243999999999	0.0007194786936099	7.964491535999998e-05	-0.12875	0.065002	0.004225260004	0.0165765625	0.00112704	-0.00091758	1.2702191616e-06	8.419530564000002e-07	-0.0	5.09611e-05	0.0	2.5970337132100004e-09	0.0007812799999999	-0.00023315	6.103984383998438e-07	5.435892250004661e-08	0.0
7280.571232303459	-13.994249609097096	195.83902212171424	53006717.4686447	8210.47016890257	-47.12159894016804	67411820.394439	2220.4450866780458	7482.622346854739	-7.986209398555729	63.77954055757986	55989637.18564992	7391.5141016613	6645.964463540577	1.064632	20.597878	0.1204442289	0.0634888	-0.0413566993	0.0689859277	0.0847556747	-0.0883616225	-0.0668199554	0.0859812284	0.0332357862	0.0474745169	-0.1017351413	0.0040370322	-0.1134591978	0.0778890058	0.0009941909	-0.0621353594	0.0919814168	-0.0156061601	0.1244703374	-0.0569281576	-0.0114200087	0.0376648465	-0.0197841977	-0.1649814882	-0.0574668528	-0.0510396855	-0.0074532789	0.009151469	0.1285527785	-0.1317605405	0.0204711161	0.1069618335	-0.1903633569	-0.1168154383	-0.0515408579	-0.0344518328	0.1107680696	-0.023187366	-0.0648225609	0.041198941	0.0513064213	-0.1670022488	0.082909553	-0.0432372725	0.0573640443	-0.0547621418	-0.0251646804	-0.0653345553	0.020807316	0.0805890868	-0.1469457655	0.1280391798	0.0984891459	0.1041384775	-0.0167492935	0.0234892954	0.0489567619	0.138563089	-0.0169358714	-0.0938145377	0.0516672283	-0.0500789694	0.0643996994	-0.0592227721	-0.0548607326	-0.0616007808	-0.0871735976	-0.0211147507	0.0181199417	-0.1938914097	-0.0234417051	-0.0935274347	-0.1185167232	-0.0048135056	-0.0360052974	0.0017083895	0.2201572434	0.020902947	0.0383276127	0.1651638042	0.0989242668	-0.0014702552	-0.0036338857	-0.169987142	-0.0626347657	-0.0032037762	-0.0196891398	0.0121131781	0.1153118061	0.1148374968	0.1140484259	-0.0105164	-0.0104557289	0.00011059466896	0.0001093222668302	-0.0532813	-0.0264581999999999	0.0028388969296899	0.0007000363472399	-0.11101	0.01774	0.0003147076	0.0123232200999999	0.00223751	0.00111047	5.006451000099999e-06	1.2331436208999998e-06	0.000166199	0.000166199	2.7622107601000004e-08	2.7622107601000004e-08	0.000742143	-3.91369999999e-05	5.50776232449e-07	1.5317047689921722e-09	0.0
7300.361465009935	19.790232706476672	391.653310576499	53295277.51980201	8215.25777066834	4.787601765770887	67490460.23852655	22.92113066761252	7499.154623630307	16.53227677556788	273.3161753839811	56237320.0691158	7382.98429072243	6700.9754372029865	1.077021	20.837576	0.167430739	0.0750659	0.0280451608	-0.0872428061	0.0449972341	0.1004802805	0.0581764176	-0.129783705	0.1003263627	0.000285766	0.0469865136	0.0152417443	-0.0251645858	0.1149165385	-0.0198049542	0.0293473655	0.0397276635	-0.12839446	-0.0982135845	-0.0543698095	0.0411868584	0.0014259813	0.0096185189	-0.0097989117	0.0219744606	-0.2232668433	-0.0040959334	-0.033123561	0.0187300987	0.0110132431	0.0540544705	0.0759346902	-0.0128887538	-0.0927386446	-0.0089584121	-0.0469510019	-0.0562811444	0.1161366967	0.0079991334	-0.0311772196	0.0584007286	-0.0803068971	-0.0930295231	0.0566264066	0.0904762238	0.0428684161	-0.0910914115	0.0054031296	0.0834660714	0.1063787906	-0.002694088	-0.1154786046	-0.0307548172	0.0788054485	-0.0357293985	-0.1098975158	-0.0526444711	0.0728789085	0.0675186731	-0.1142448095	-0.0298072915	0.1013711341	-0.0844607725	0.0679006303	-0.0544783503	0.0052844491	0.0855746366	-0.0875275873	0.0196140201	-0.0153162393	0.0645609706	-0.0270311922	0.0233981184	-0.0044383734	0.1532893335	-0.1795088317	0.219961789	0.024945719	0.0752165379	0.0424885754	-0.0953566237	0.0768682987	-0.0591317625	0.1550545451	-0.2713684877	-0.1011464819	0.0889060879	0.0554216275	0.1151599564	0.1142313295	0.112689161	6.9089e-05	0.010585489	4.773289921e-09	0.0001120525773691	-0.0276815	0.0255997999999999	0.00076626544225	0.0006553497600399	-0.165818	-0.0548079999999999	0.0030039168639999	0.027495609124	0.00142328	-0.0008142299999999	2.0257259584e-06	6.629704928999997e-07	0.000477585	0.000311386	2.28087432225e-07	9.696124099599998e-08	0.00033901	-0.000403133	1.149277801e-07	1.62516215689e-07	0.0
7337.071831651369	36.71036664143412	1347.651018948519	53832623.06281198	8279.557902126904	64.30013145856356	68551079.05467206	4134.506905588554	7518.999249002866	19.84462537255968	393.8091561772393	56535349.70650566	7426.356245362277	6838.628301631354	1.114013	21.55327	0.078326539	0.0470785	-0.0591657626	0.0866551759	-0.078853866	0.1443394297	-0.0797085087	-0.0610551309	-0.034300184	0.1506771323	-0.0830929118	0.0198483298	0.0431821589	-0.0566492479	-0.0351361177	0.0492033862	0.0853352152	0.1373701586	0.0930676858	0.0532986436	-0.0912040477	-0.0638494675	-0.0625243622	0.0502079966	0.0733510894	-0.0192768204	0.0574941141	0.0860532718	0.160646687	0.0954325091	0.0609589616	-0.1502791402	0.0412448075	0.0373453866	-0.1570341281	-0.12011417	0.0036672943	0.0814069546	0.102959943	0.0070871262	-0.0666639258	0.0131095123	0.0866491962	-0.0270997814	-0.1108204223	-0.0427031516	0.0078601847	-0.0876506956	0.0512848367	-0.0793057794	0.041254425	-0.1434636056	-0.018600336	0.049405544	-0.1411226134	0.2190925766	0.0769109624	0.0302276014	0.1483449573	-0.0095264753	-0.0090800885	0.0236106694	-0.0524553395	-0.0234957175	-0.0365620584	0.0260848101	-0.1253214971	-0.0392237198	-0.0035119702	0.0357907912	-0.1190378618	0.1003605992	0.0654603745	0.1139068081	0.0268398082	-0.147354227	0.1055925856	-0.0579794467	0.1841467661	0.1223540375	-0.0435189064	0.1218366347	0.0991272308	0.0640796728	0.198573442	0.108252355	0.063290532	0.1814993582	0.1149575937	0.1134247617	0.1108851636	-0.0137089	-0.013777989	0.00018793393921	0.0001898329808841	-0.0275464	0.0001351	0.0007588041529599	1.8252010000000695e-08	-0.140208	0.0256099999999999	0.0006558720999999	0.019658283264	0.00073846	-0.00068482	5.453231716e-07	4.689784324000001e-07	0.000399328	-7.825699999999998e-05	1.59462851584e-07	6.124158048999996e-09	0.000352002	1.2992000000000027e-05	1.2390540800400005e-07	1.6879206400000072e-10	0.0
7326.126603890973	-10.945227760396849	119.79801072696178	53672131.01623908	8244.752224812572	-34.80567731433257	67975939.24855185	1211.435173309445	7520.742955276322	1.743706273456155	3.040511568090351	56561574.59933844	7432.75411408899	6782.457097949771	1.156128	22.368093	0.08390189	0.0487809	-0.0435200568	-0.0703525278	0.187036757	-0.0302529864	0.0482459286	-0.1142746133	0.1365584992	0.1267136632	0.1308936499	-0.0119514974	-0.0990352429	-0.1272799093	0.0320708503	0.0694739145	-0.0970506317	0.0847642026	-0.052942239	-0.0424296555	0.1218478721	-0.0765020334	-0.0849359067	-0.0710258539	0.0808577708	-0.0805913831	0.0736411348	0.04248917	0.0474175782	-0.0090869845	0.0578948644	-0.0621984507	-0.0133609524	-0.1285513791	-0.0776060731	0.2874577369	0.0069547339	-0.0128292227	0.0433579673	-0.0778835681	0.1137959598	-0.0612539053	-0.0118011925	0.0665795222	0.1685190113	0.0344902026	-0.01210101	-0.1466461015	0.0631294752	0.0388799298	-0.0699357868	-0.0570634126	-0.1823744848	0.0125968405	-0.0937426374	0.0729115944	-0.0434007043	0.0220372467	-0.1433323922	0.0807919354	-0.1007182682	-0.0593791213	-0.0385535067	0.1000238323	-0.0723236091	-0.0844253665	0.1140148681	-0.048060535	-0.0416864331	-0.1360175104	0.0683352555	-0.024229592	-0.1393743956	0.0389993656	-0.1429855306	-0.1791005812	0.044746873	0.0331659058	0.1191075704	0.0338231463	-0.1199015309	-0.0687027653	-0.0020701138	-0.1084775629	-0.03008908	-0.0648329564	-0.0014593896	0.1199806001	0.1147048067	0.1124192083	0.108643553	-0.00631491	0.00739399	3.98780883081e-05	5.46710881201e-05	-0.0078492	0.0196971999999999	6.160994064000001e-05	0.0003879796878399	-0.131797	0.008411	7.074492100000003e-05	0.017370449209	0.00157082	0.0008323599999999	2.4674754723999995e-06	6.928231695999997e-07	0.000477585	7.825699999999998e-05	2.28087432225e-07	6.124158048999996e-09	0.000294625	-5.7377e-05	8.680389062500001e-08	3.292120129e-09	0.0
7306.462679827105	-19.663924063867853	386.6699095895612	53384396.89170627	8307.64016521097	62.88794039839922	69016885.11462657	3954.893047552613	7512.726413015156	-8.01654226116625	64.2649498250645	56441058.15681557	7403.77072729096	6832.403497725	1.248566	24.156517	0.0986532999999999	0.0597934	-0.0903414044	-0.0432378161	-0.1474314648	-0.0053421049	-0.0631608742	-0.0121397809	-0.1444675005	0.0294428306	0.0701309877	0.2295261298	-0.0845350245	-0.2279961423	-0.005278881	-0.145330485	0.0049802761	0.1698767807	0.0759734869	-0.0963852695	-0.0850983277	-0.0830833147	-0.0216838882	0.1492244475	0.0667258534	0.0935745046	-0.043479773	-0.307092025	0.0961361964	0.1387254739	0.1060791112	-0.105844534	0.1311391892	0.1146124504	-0.0051086339	0.0070240608	-0.0513845134	-0.0424705934	-0.1768137227	-0.1057539878	-0.1296413049	0.030040107	-0.0441822194	-0.1242602164	-0.110637754	-0.0458312763	0.0883624172	-0.1528309159	0.0247508972	0.0896539189	0.1582671175	0.176352468	-0.0456233863	-0.2664956782	-0.0054951335	0.1463368776	-0.0672874134	-0.0617225712	0.1185196897	0.1042096648	0.0024968511	0.0401275814	-0.142456841	0.002678523	-0.0600617049	0.0983870403	-0.0513318523	0.2692499541	-0.0718104309	0.2397546779	-0.062595217	-0.131668692	0.1441430464	0.0067521902	-0.2279391004	-0.0084213617	-0.0950196898	0.0128848235	0.1754973801	0.0584584317	-0.1476266918	0.0469588281	-0.0235718821	0.0869512226	-0.2828016466	0.1097606858	0.0539882598	-0.0484242632	0.1144017065	0.1112164334	0.105973176	-0.00223291	0.004082	4.985887068099999e-06	1.6662724000000005e-05	-0.00783435	1.485000000000028e-05	6.13770399225e-05	2.2052250000000827e-10	-0.184824	-0.0530269999999999	0.0028118627289999	0.034159910976	0.00121211	-0.0003587099999999	1.4692106521e-06	1.2867286409999998e-07	0.000477585	0.0	2.28087432225e-07	0.0	-0.000177254	-0.000471879	3.1418980516e-08	2.2266979064100002e-07	0.0
7309.46682215811	3.004142331004914	9.024871144935638	53428305.22423017	8247.1352070714	-60.50495813957059	68015239.12371662	3660.849959471189	7496.519131196122	-16.207281819034506	262.67598396160645	56197799.084389456	7420.108470268317	6757.913268095997	1.18708	22.966919	0.0580210696	0.0358671	-0.0674601055	0.0579927528	0.1571347561	0.0771003941	-0.025270332	0.1219608216	0.0843737139	0.0778804516	-0.0344327598	0.0883208019	-0.0030248698	-0.1014414687	0.0173063788	-0.1170019933	-0.081383007	0.2310429586	0.0588011588	0.0282490413	0.0854298582	-0.022652293	-0.0630210059	0.1559364375	-0.1025946099	0.0209049811	-0.1551528564	-0.1698739009	0.062069702	-0.0397732206	0.0337546866	0.1675877569	-0.0115033078	0.0013639825	0.045173059	0.0322576661	-0.0005182815	0.0826573783	0.0670464475	-0.0142284506	-0.0577737523	0.1857349704	0.1051628691	0.0508417433	0.0798149931	-0.0394318144	0.0017790725	-0.0598028585	-0.1427533575	-0.0112891067	0.1810395348	0.2483165942	0.1072047537	-0.1575851054	0.0304150495	-0.0556717363	0.0583390634	0.0055410878	0.0093046106	0.0433410287	-0.0290956846	0.0354694373	-0.0707202859	-0.0647201091	-0.0597783376	-0.1006472877	0.0580781569	0.3792569162	-0.2046498489	0.1858571572	-0.059754491	0.1128457875	-0.1299732313	-0.001504041	-0.1271842128	0.1403157921	-0.0902131139	-0.1607338018	0.0329927199	-0.0403054508	0.0142377144	0.1510186192	-0.0392728585	0.0277930259	0.0430124133	0.0098601215	-0.1448820326	-0.0119363039	0.1140484259	0.1098185471	0.1028845713	9.34696e-05	0.0023263795999999	8.73656612416e-09	5.412042043296159e-06	-0.00774586	8.84900000000001e-05	5.99983471396e-05	7.830480100000017e-09	-0.161763	0.0230609999999999	0.0005318097209999	0.026167268169	0.00073846	-0.0004736499999999	5.453231716e-07	2.2434432249999997e-07	0.000477585	0.0	2.28087432225e-07	0.0	0.0	0.000177254	0.0	3.1418980516e-08	0.0
7288.485954939239	-20.980867218871023	440.1967892558968	53122027.51534654	8270.8525159695	23.717308898099876	68407001.340919	562.5107413678874	7491.738672048815	-4.7804591473068285	22.85278965906953	56126148.330271736	7373.656022499123	6795.000778466735	1.302989	25.209461	0.0681102496	0.0579821	-0.0393706534	-0.1356371999	-0.0790688616	-0.1148487784	-0.0174405103	-0.0428673616	-0.0576529615	-0.0893425339	0.053312736	0.2203075012	-0.0339054709	0.0642487125	-0.1045283668	0.0149540696	0.066013922	0.0913983115	-0.0427360422	-0.1676884322	-0.1041947169	0.0083361006	0.0353904627	0.008821245	0.0822046038	0.0675060221	-0.1124151268	-0.2095943244	0.0204130336	-0.0667697578	0.0137844796	-0.0177573965	-0.0738595087	0.0292921979	0.0040294333	0.0412195799	0.0803955582	-0.0421033583	-0.0472651318	0.1747364714	0.0593797295	0.0642871426	-0.1173461786	-0.0999748073	-0.042707089	0.057950597	-0.0516272625	-0.014826943	0.0977022403	0.1140982583	0.0002838847	0.1773855957	0.0839838951	-0.2155307434	0.0572779147	-0.0605034849	0.032314998	0.0159041581	-0.085805446	0.0575944039	0.0619157461	-0.0164767639	-0.0512438708	-0.0292726826	-0.0608388617	0.1192045573	0.0334776406	0.2177692488	-0.0822682549	0.1246781068	0.1026070749	-0.1059009997	0.0842255966	-0.07734661	-0.0396899681	0.0994799157	-0.0101453107	0.0038172167	0.0467008838	-0.0901935733	-0.2056011911	-0.2997662959	-0.022266234	-0.2210126377	-0.020881363	0.0081466616	0.0972515755	-0.0734369154	0.1136451198	0.1082280018	0.0993899282	-0.01213	-0.0122234696	0.0001471369	0.0001494132090621	-0.00789864	-0.0001527799999999	6.238851384960001e-05	2.3341728399999978e-08	-0.161792	-2.9000000000001247e-05	8.410000000000724e-10	0.0261766512639999	0.00185256	0.0011141	3.4319785536000004e-06	1.24121881e-06	0.000477585	0.0	2.28087432225e-07	0.0	0.0	0.0	0.0	0.0	0.0
7281.996281219766	-6.489673719472194	42.115864985208056	53027469.83969851	8205.72295666661	-65.1295593028899	67333889.24156542	4241.859494988653	7441.048125361724	-50.69054668709123	2569.531523436176	55369197.20394922	7355.474782556224	6863.489300220661	1.561809	30.216969	0.45350301	0.246092	-0.15373379	-0.0297464933	-0.0449266367	-0.2272917193	-0.2623701235	0.082508651	0.033362575	-0.406848195	0.1140121795	0.2890393673	0.1246548537	0.012847979	0.2097084825	0.255588668	-0.071664597	0.0063660158	0.1580621866	-0.1866270731	0.0073216762	0.2592172099	0.302067572	-0.0706348824	0.0436909145	0.3069622384	-0.2181848316	0.2235182132	-0.035470339	0.3049395347	-0.0408000877	-0.1184631674	-0.1396665799	-0.031331815	0.0503818107	0.0595109273	-0.0027859023	0.1307898819	-0.0087776919	-0.0667689226	-0.0109625535	0.0256701145	0.0417768157	-0.3674451519	0.1287204379	-0.0257277219	-0.1472370713	0.6224256049	0.1049553784	-0.3656046215	-0.0582552785	0.0794763046	-0.0924963823	-0.0721404027	-0.0343352936	0.1155580825	0.0361368731	-0.1122011291	0.0060824169	0.0593386794	0.0571709394	-0.0681974487	-0.1191704556	-0.0423683358	-0.1856439225	-0.0860002264	-0.0418150743	0.0748742808	0.5172770108	0.0600437891	0.0424350396	0.2000937361	0.0170688969	-0.4191595245	0.1867232627	-0.0994225042	-0.381515	-0.1520026163	0.1550174323	0.0297581878	0.2500321771	-0.1515188106	0.1305271853	-0.0712766043	-0.0991278436	-0.0748061502	0.0078935604	0.0953768906	0.1131919653	0.1064475877	0.0955030384	-0.0230696	-0.0109395999999999	0.0005322064441599	0.0001196748481599	-0.0793772999999999	-0.0714786599999999	0.0063007557552899	0.0051091988353955	-0.336753	-0.174961	0.030611351521	0.113402583009	0.00428333	0.00243077	1.83469158889e-05	5.9086427929e-06	0.00196929	0.0014917049999999	3.8781031041e-06	2.2251838070249995e-06	0.0	0.0	0.0	0.0	1.0
