global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
7713.444279948066	n/a	n/a	59497222.65986353	8072.479986745201	n/a	65164933.1364018	n/a	8323.119640766956	n/a	n/a	69274320.55452067	8417.025323374679	5948.524385973206	n/a	n/a	n/a	n/a	-0.0625693128	-0.0007647834	0.0099583793	0.0068706738	-0.0152088378	-0.0744447903	0.0262632988	0.0408837147	-0.0993210234	-0.2033419793	0.0480892163	-0.0080826813	0.0216228173	-0.0869147797	0.1059618202	-0.129796815	0.1124757003	0.135363226	-0.0869019803	0.0365820423	-0.0577865886	0.0397313252	-0.0554012345	0.0867592879	-0.0012506024	0.0476204162	-0.1180553924	0.0754165802	-0.0086376037	0.0205166539	-0.0261050977	0.0496717294	-0.0243537337	0.0377193532	-0.0739447336	0.1425120837	-0.0189430289	0.0125963007	-0.2031364394	0.0047924715	-0.0646855825	0.0019195324	-0.1264671751	0.0739603765	-0.092349452	0.0332217361	0.0069208089	-0.1507564444	0.2047489286	-0.032399103	0.0036884997	-0.1108699302	0.0002440807	-0.0361671953	0.0111384726	-0.1376531327	0.0223400777	-0.0670107663	0.0492352154	-0.0887695448	0.06975164	-0.0621139797	-0.0723800571	-0.0120262482	0.0634759777	-0.0074915803	0.0803438158	-0.1174880976	0.0785266943	-0.1945395972	-0.0197275481	0.1175249414	-0.0308491264	0.0408102888	-0.0618432747	0.1554030252	-0.0156513926	0.115984316	-0.0850374212	0.0814108326	-0.1009543298	0.0248301932	-0.1625725324	0.0456919907	-0.06711316	0.1154637225	0.1154447293	0.1154130763	0.0594495	n/a	n/a	0.00353424305025	-0.058704	n/a	n/a	0.003446159616	-0.134974	n/a	0.018217980676	n/a	-0.00193708	n/a	n/a	3.7522789264e-06	-0.00257264	n/a	n/a	6.618476569600001e-06	0.00296392	n/a	n/a	8.7848217664e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7743.754180396694	30.30990044862847	918.6900652057682	59965728.80641128	8089.083434979393	16.603448234192	65433270.81805802	275.6744932654935	8330.89996907979	7.780328312834172	60.53350865548903	69403894.29481365	8431.528670922882	6060.520343371441	0.977891	18.542334	0.140492	0.0635717	-0.0631443356	-0.0704857179	-0.0268140726	-0.0397900969	-0.0454170215	-0.0710782999	-0.0035574769	0.000625497	-0.1228865589	-0.220979481	0.0378521849	0.0338919288	-0.1202781741	0.0300138505	-0.0398003533	-0.0877820028	0.1734342467	0.2163635073	-0.0295037121	0.0904245901	0.0187266807	0.115743033	-0.221183873	-0.0597444518	-0.0442696264	-0.0312922493	-0.216234844	0.1250335063	0.1180079559	0.0053393715	0.1978273939	0.0304205059	0.0782523659	0.0115138772	0.0048059411	-0.0134092789	-0.0080908821	0.0140205839	-0.2323683186	-0.0013853758	-0.0554321148	0.0687629669	0.0726218125	-0.0493697917	-0.0714995651	0.0961786758	-0.010972782	-0.1395119007	0.2227510091	0.0390510371	0.1127728871	-0.1628668245	0.1711841987	-0.1375527223	0.14237505	-0.3021453391	0.0853765142	-0.0432191312	-0.0732040754	-0.0430543048	0.0491907136	-0.0789415307	-0.0048757906	0.0516427412	0.0288939442	-0.0250281319	0.0983671284	-0.0623696563	0.0718655862	-0.233537176	0.1670543465	0.0673479967	-0.1262484716	0.0758929223	0.0073084124	0.1254491988	-0.0902765315	-0.0022747643	-0.1108777441	0.0104944821	0.0412984036	0.0340990112	-0.1375552191	-0.0905056248	-0.1779215286	0.1154130763	0.1152422001	0.1149575937	0.0299494	-0.0295001	0.00087025590001	0.00089696656036	-0.0315941	0.0271099	0.0007349466780099	0.00099818715481	-0.152263	-0.017289	0.023184021169	0.0002989095209999	-0.00127037	0.00066671	4.445022241000001e-07	1.6138399369000002e-06	-0.00232264	0.00025	6.250000000000013e-08	5.3946565696e-06	0.00254877	-0.00041515	1.723495225e-07	6.4962285129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7690.45269694349	-53.30148345320413	2841.0481383121933	59143062.6839254	8113.310711113558	24.22727613416464	65825810.69506998	586.9609088810636	8281.42896823032	-49.47100084946942	2447.379925048204	68582065.75584431	8380.826992628343	6018.191021186248	1.010443	19.159567	0.1023584	0.0539073	-0.0726339021	-0.0626492616	-0.0241696795	-0.0085177398	-0.1115057297	0.0049916252	0.035087835	-0.0203725325	0.0214026341	-0.1163956834	-0.0260560725	0.0586732622	0.0125459229	-0.1304581957	0.0028457781	0.0043873214	0.1143090293	0.0687038142	0.0197172579	0.1637600096	-0.0236496708	0.0421209842	-0.1046233608	-0.1842475381	-0.0686373127	0.0454081716	0.0283330331	-0.0730133106	0.1210181465	0.1400110353	0.0707020709	-0.0597914834	0.0412252748	0.2262573328	-0.0506325284	-0.1773849994	-0.0515846661	-0.0499494129	-0.0666740729	-0.0322487487	-0.0015433951	0.0381117497	-0.1134263982	-0.0304552381	-0.0003145629	0.0785930882	-0.0165605869	-0.1241956652	-0.0397390593	0.1264357632	0.1393997857	-0.1135317417	0.0811764191	-0.2017405159	0.0009292273	0.0133949219	-0.0991172981	0.0366935318	-0.245218841	0.0054442969	0.2100334614	-0.054505271	-0.0547111687	-0.0107629684	0.028794455	0.0007276537	0.0573490485	-0.0543584424	0.096252687	-0.1012772782	-0.0372679603	0.0847612059	-0.2028972116	0.1216318615	0.0299376195	0.0556129324	-0.0915808321	-0.0583839718	-0.035221658	0.0923666659	0.0400717351	-0.0018956275	-0.0466553022	-0.2295784549	-0.1856473898	0.1153118061	0.1148374968	0.1140484259	0.0199209	-0.0100285	0.00010057081225	0.0003968422568099	-0.031675	-8.09000000000018e-05	6.544810000000292e-09	0.001003305625	-0.120638	0.031625	0.0145535270439999	0.001000140625	-0.00194457	-0.0006742	4.5454564e-07	3.7813524849e-06	-0.00257264	-0.00025	6.250000000000013e-08	6.618476569600001e-06	0.00226049	-0.00028828	8.310535840000009e-08	5.1098150401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7675.308292405233	-15.144404538256822	229.35298881837383	58910357.38346454	7997.867990788532	-115.44272032502612	63965892.39807978	13327.0216760422	8274.710294823808	-6.718673406512608	45.14057234337972	68470830.46326311	8379.741303216204	5998.191167025638	1.198021	22.716331	0.1516442	0.102948	0.0057814149	0.008958751	-0.01414079	-0.0041296979	0.0214779149	-0.018194059	-0.01987363	-0.0002070592	0.0274446584	-0.0018022235	0.004031918	-0.0094441462	-0.0808821609	0.0138876315	0.0717315875	-0.0182234215	0.1110538372	0.0788653648	-0.0719483992	0.0278076164	-0.0972580056	0.1227648416	-0.0928501933	0.1237743012	0.0534649322	-0.1321231701	-0.0177657333	-0.0081648339	0.0266951595	0.0683976625	-0.0366363233	-0.1137083032	-0.1553115177	-0.0387567589	0.1462364576	-0.0673767078	-0.0039004947	-0.0234562629	-0.0063218206	-0.0026610252	-0.0504565483	0.0104982253	0.05477479	0.0527215415	-0.0007286278	0.1272575261	0.0149350317	-0.029389738	0.1407198635	-0.0726845537	0.0224541396	-0.0286025338	0.1229856445	-0.0262341291	-0.1878625423	0.0418455909	-0.0056538484	-0.0378968871	0.0801834072	0.1076910062	0.0835863047	-0.020979245	0.0061371338	0.0341937824	0.0885482158	-0.0131461495	0.0715821253	-0.0624125607	0.0586230727	-0.0372294497	0.060198652	0.069240728	-0.0694832961	-0.0728321954	0.0217259759	0.182563156	-0.0493969403	0.0654135203	0.0118456141	0.0396414291	-0.0158610443	-0.0574276961	0.0514841569	-0.0251898257	0.0199584104	0.1151599564	0.1142313295	0.112689161	0.0300424	0.0101215	0.00010244476225	0.00090254579776	-0.0116628	0.0200122	0.00040048814884	0.0001360209038399	-0.0200545	0.1005834999999999	0.00040218297025	0.0101170404722499	-0.00167512	0.00026945	7.260330250000004e-08	2.8060270144e-06	-0.00257264	0.0	0.0	6.618476569600001e-06	0.0021114	-0.00014909	2.2227828100000052e-08	4.458009959999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7670.655444780407	-4.652847624825881	21.648991019847845	58838954.95253931	8067.323968226779	69.45597743824692	65081716.008326255	4824.132801902265	8273.779850519526	-0.9304443042819912	0.8657266033707987	68455433.01486291	8373.028074802867	5951.693100723826	0.979374	18.570457	0.09457485	0.0519635	-0.0476397125	-0.0022676049	0.0099732506	0.0104994668	-0.0436046158	-0.0327038126	-0.0367386135	-0.0684660474	0.0205485497	-0.0006425981	0.0349447647	0.0440904573	-0.0187759989	-0.0895130163	-0.0786385787	-0.0612258868	0.0453835374	0.2147657258	-0.0726631059	-0.0614374334	0.0785381403	-0.0692762862	-0.0501879109	0.0307257068	-0.1150638596	-0.0001523692	0.104004773	0.0516729791	-0.0558371107	-0.0961635455	-0.0691142331	-0.0222525155	-0.0197900391	0.0327210844	0.172744002	0.0870140678	0.0352705386	-0.0164115856	0.0159649373	0.0149920686	-0.0534835572	0.0276638113	-0.0852637252	-0.1096767798	-0.0354630563	-0.0269089864	-0.0485130264	-0.17512119	0.0604034198	0.0802634055	0.0734543217	-0.0541139874	0.0301611263	0.0250536317	0.0225966753	-0.0117010151	0.0222938315	0.1204794254	0.1063628495	0.0388026221	-0.0719455683	-0.0298438729	-0.0369190328	-0.0096243852	0.0190600996	0.013097911	0.0229951881	-0.0024729157	-0.0249149825	-0.1446452497	-0.0538240946	-0.0388777679	-0.1219309739	0.0939311093	-0.0164719431	0.0341513281	-0.0395446361	-0.0115594224	-0.0978817722	-0.0140102947	0.0131039771	0.0041917086	-0.058677985	0.0107490593	-0.0835088543	0.1149575937	0.1134247617	0.1108851636	0.0199264	-0.010116	0.000102333456	0.00039706141696	-0.0116662	-3.4000000000006247e-06	1.1560000000004247e-11	0.00013610022244	-0.0132018	0.0068527	0.0001742875232399	4.695949729e-05	-0.0008331449999999	0.0008419750000001	7.089219006251684e-07	6.941305910248334e-07	-0.00209738	0.00047526	2.2587206760000037e-07	4.399002864399999e-06	0.00187658	-0.0002348199999999	5.514043239999988e-08	3.5215524964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7664.264157676276	-6.391287104131152	40.84855084743317	58740945.07864124	8009.729504893087	-57.59446333369124	64155766.741554864	3317.1222066959044	8268.89628398925	-4.883566530275857	23.849222055630573	68374645.75537123	8371.829210076194	5921.54082233619	0.873957	16.571589	0.12902215	0.0733993	-0.0445460743	0.009245806	0.0108535964	0.0367184545	-0.0204003884	-0.0463852886	-0.0593495681	-0.0095960469	0.050431966	-0.0239291129	-0.015940559	-0.0170317632	-0.0702774561	0.0116342789	0.058892281	-0.003561008	0.0673806396	0.0130700707	0.0255633595	0.0187787912	0.0160075908	0.1171704738	-0.025385621	-0.0799022981	-0.071287901	0.0040056003	0.0214564681	-0.1328765499	-0.0799097942	-0.0368089132	-0.1359427605	0.0188451405	0.0676261678	0.0848886502	0.0232167577	-0.0082995037	-0.0908169432	-0.0607963947	0.0009002432	-0.0130962598	-0.0419857146	0.007594282	0.0527555705	0.0606240674	-0.0041927791	0.1021885713	-0.0091269703	0.0356163036	0.0418259069	0.0035206601	0.0855967568	-0.0468151514	0.0878475611	-0.0919381547	0.0171411834	0.1059908811	-0.0641513731	0.0036134844	0.0685654651	0.0465784251	-0.0806337188	-0.0405001723	-0.0099164898	0.0251495118	0.0470135995	-0.0001570278	0.0088141743	-0.0051420257	0.0309782151	-0.0072098873	0.0488184789	0.143080822	-0.0842029367	0.0011978491	0.0066231948	0.0174629904	0.01183038	-0.0912748936	0.0198479535	0.0513335246	-0.063771495	-0.0767092734	0.0172857741	-0.0577203847	0.0848489665	0.1147048067	0.1124192083	0.108643553	0.0199616	3.519999999999912e-05	1.239039999999938e-09	0.00039846547456	-0.0116236	4.260000000000028e-05	1.8147600000000238e-09	0.00013510807696	-0.0685594	-0.0553576	0.00470039132836	0.00306446387776	-0.0018192	-0.0009860550000001	9.72304463025197e-07	3.30948864e-06	-0.001787	0.0003103799999999	9.633574439999992e-08	3.193369e-06	0.00170128	-0.0001753	3.0730090000000066e-08	2.8943536384e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7684.916131094078	20.65197341780185	426.50400604959447	59057935.94194997	8010.9049702548	1.1754653617126678	64174598.44245306	1.381718816586293	8279.021598973963	10.125314984712531	102.52200353964412	68542198.63627739	8376.948840348752	5965.430307637838	0.958159	18.168188	0.0690873	0.0358184	-0.047110841	-0.0285936809	-0.0064274074	-0.0279268767	0.0355427983	-0.0699148925	0.0230012839	-0.0649440929	-0.0087938399	0.0169676183	0.0454295813	0.0114636424	-0.0722618281	-0.0411720651	-0.102226244	-0.0386157553	-0.0916351621	0.0075866183	-0.0485543881	-0.0809222505	-0.004329557	0.1425400073	0.0518769867	0.095323229	0.0843855709	0.1363735195	-0.1068714443	-0.0577033388	0.0098744895	0.0154884713	-0.0057311953	-0.037711017	-0.1273832008	-0.0377446626	0.0131836418	-0.0168854649	0.0475729532	0.0041932718	0.00177265	0.0129796973	-0.0925086996	0.0259291361	0.0025722308	-0.1219293839	-0.0359567081	-0.0964986051	0.0228578848	0.0003195503	0.0318899905	-0.0396108368	-0.0413082957	0.0199101653	0.1319464043	0.1107825282	0.029825324	0.0735936046	-0.10263482	-0.1245879272	-0.0643864008	-0.0515434774	-0.0015889132	-0.037050288	-0.0475050771	0.0109701931	-0.0165778709	-0.0040699129	0.023015269	-0.0086596045	0.0724726741	-0.1234568791	0.0075647823	-0.0967927179	-0.0379834581	-0.0646114824	-0.0228839207	0.0582041099	-0.0884855259	0.0691611549	-0.0054855642	-0.0715286294	0.0607187473	0.0151199647	0.0094601009	0.02333322	0.0327036431	0.1144017065	0.1112164334	0.105973176	0.0200039	4.230000000000206e-05	1.789290000000174e-09	0.00040015601521	-0.0225445	-0.0109208999999999	0.0001192660568099	0.0005082544802499	-0.093893	-0.0253335999999999	0.008815895449	0.0006417912889599	-0.00147847	0.00034073	1.1609693290000002e-07	2.1858735409e-06	-0.00168732	9.968e-05	9.936102399999998e-09	2.8470487824e-06	0.00148588	-0.0002153999999999	4.6397159999999973e-08	2.2078393744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7698.99432863734	14.078197543261922	198.19564606710605	59274513.672389925	8088.053233092778	77.14826283797811	65416605.101342544	5951.8544589177545	8297.659029120427	18.637430146463885	347.35380246432084	68851145.36354373	8397.404588357405	6093.617356325451	0.971341	18.418123	0.11246965	0.069539	-0.0065236023	-0.0615745127	-0.0273514052	0.0040167295	-0.0819972524	0.001881919	0.0641693042	0.0193063091	-0.0562386766	-0.1002581931	0.0080797304	-0.0013446796	0.0402068117	-0.0034784094	0.0667406368	-0.0422231258	0.0071016136	-0.0521511959	-0.1245276443	-0.09727123	0.1264621689	0.0235392561	0.0822198642	-0.0665408675	-0.0324426804	0.1634915359	0.1213623373	0.0880551667	0.0135841104	-0.0560766935	0.0912090753	0.0869060148	0.2046966159	-0.0094892525	0.0649503156	0.0255319798	0.0947867785	0.013737623	-0.1108437313	-0.0042741429	0.0101440678	0.0041043691	-0.053717903	0.0941098233	-0.0423841275	-0.0359012099	-0.0969215418	-0.0141376256	0.0229880787	-0.0709938795	-0.0091845462	0.0688379461	-0.1038988968	0.0988637368	0.1027101084	0.0190560195	-0.0512680688	0.0817391475	-0.1831182042	-0.0669766038	-0.159423137	-0.0238366311	0.0072176301	0.027465544	0.0242437644	-0.0152234264	-0.0024808121	-0.0660693404	0.0273681017	0.0059387241	-0.0431380261	0.0949364178	0.0674342104	0.0678525415	0.0199052164	-0.0290422256	-0.0295412458	0.0131402608	0.0452160414	0.0362969794	-0.0241992788	-0.0069265767	-0.0341314557	0.1543801207	-0.0288467559	0.1140484259	0.1098185471	0.1028845713	0.019879	-0.0001249	1.5600010000000176e-08	0.000395174641	-0.0116438	0.0109007	0.0001188252604899	0.00013557807844	-0.036586	0.057307	0.001338535396	0.003284092249	-0.00157591	-9.744000000000008e-05	9.494553600000012e-09	2.4834923281e-06	-0.000942089	0.000745231	5.55369243361e-07	8.87531683921e-07	0.00144581	-4.006999999999991e-05	1.6056048999999922e-09	2.0903665561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7669.971911251443	-29.022417385896915	842.3007109212116	58828469.119386114	8105.094141447381	17.040908354602834	65692551.04172466	290.39255754997265	8287.542461509182	-10.116567611245046	102.34494023289228	68683360.05131766	8398.53582393271	6043.034492653653	1.015113	19.248123	0.07433081	0.0449816	-0.0280471073	-0.0176782196	-0.0247453263	0.0288178061	-0.0548085501	0.056541612	0.0477548672	-0.0307222825	-0.0329266042	-0.0798940981	-0.0490441051	-0.0487092501	-0.0090244876	0.0670503015	-0.0794660174	0.0136600371	0.0176172796	0.0903401092	-0.0343129065	0.0514304235	-0.0013411997	-0.133506345	0.0818067545	0.1426996437	-0.0289631308	0.0784713131	0.150868828	-0.1221733239	0.0100669239	-0.1110202703	-0.039274898	0.0266306512	0.0823424375	-0.0016810613	0.0143585001	-0.0188723286	0.0311303837	-0.0049801074	-0.0937831506	-0.041239109	0.0878546342	-0.0358062456	0.1007246082	-0.0900996568	-0.0137983994	0.0157223824	0.035130999	-0.1107008145	-0.0812743159	0.0539847066	0.0257592126	0.0185268066	-0.1230571027	0.1498768287	-0.0560170028	-0.0162174885	-0.1773439386	0.0957341823	0.076928615	0.0008004299	-0.0724469112	-0.0082615593	-0.026681369	-0.0083266341	0.029603562	0.0077593795	0.008972877	-0.0101925945	0.0135403972	0.0398506705	0.0858583007	-0.0712532155	-0.1006730092	0.0140590567	0.0600046872	0.0312358804	-0.0185781556	-0.084811686	-0.0517605573	0.019471087	-0.0335540297	0.041653959	0.1314241287	0.0011604567	-0.0648009321	0.1136451198	0.1082280018	0.0993899282	0.00732743	-0.01255157	0.0001575419094649	5.3691230404900005e-05	-0.0116463	-2.500000000000765e-06	6.250000000003828e-12	0.00013563630369	0.00607219	0.04265819	3.68714913961e-05	0.0018197211740761	-0.0013884	0.00018751	3.516000010000004e-08	1.92765456e-06	-0.00102513	-8.304099999999995e-05	6.895807680999992e-09	1.0508915169e-06	0.00155763	0.0001118199999999	1.2503712399999977e-08	2.4262112169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7660.359899756363	-9.612011495079969	92.39076498154944	58681113.79379532	7979.249220549244	-125.8449208981374	63668418.12363571	15836.944115858456	8277.467559018936	-10.074902490245222	101.50366018794938	68516469.1906109	8379.4664735271	5939.41854673149	1.080917	20.495861	0.07151655	0.0351172	-0.0101590192	0.0476859403	0.0004780793	0.0407406168	0.046253299	-0.0261992938	-0.0645423614	-0.0359935244	0.0119605127	-0.0305753215	-0.0115438884	0.0062562063	0.0737431987	-0.1194464569	0.0436702623	-0.0191085928	-0.0141214068	-0.0160461329	-0.0281630886	0.0126401278	-0.0044538775	0.0946733634	0.0251296304	0.2018903695	0.0022071478	-0.1114849703	-0.0034390786	-0.0989100622	-0.0955890113	-0.0850799893	-0.0688720252	-0.0183455124	0.016659731	0.0528224606	-0.1213162579	0.12222249	0.0239916137	-0.01939672	-0.0310095739	-0.0178079794	0.0223490744	-0.0220011031	-0.1437444531	0.0418365745	0.0294001823	0.015573952	0.0525585166	0.0978005265	0.1060862877	-0.0855946223	-0.014742891	-0.0649314502	-0.0195337269	0.0367890432	-0.1691725298	0.0159148473	-0.0614373513	0.0035345089	0.171941691	-0.0099180503	-0.0108215946	-0.0045066459	0.0062904709	0.0279781053	0.0356805834	-0.0047590788	-0.0238578235	0.004718299	-0.0158442815	-0.0264926077	-0.1510943295	0.0537329168	0.0573967962	-0.0548799781	0.0095701127	0.0835461888	0.0274145897	0.0986928564	0.0365225934	0.0489832641	-0.0886547171	-0.063242509	-0.009960249	0.0292906176	0.0090436686	0.1131919653	0.1064475877	0.0955030384	-0.00177411	-0.00910154	8.28380303716e-05	3.1474662921e-06	-0.0116536	-7.300000000000015e-06	5.329000000000022e-11	0.00013580639296	0.0164849	0.01041271	0.00027175192801	0.0001084245295441	-0.00180486	-0.00041646	1.734389316e-07	3.2575196196e-06	-0.00127513	-0.00025	6.25e-08	1.6259565168999998e-06	0.00118419	-0.00037344	1.3945743360000006e-07	1.4023059560999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
