global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
7639.028420740923	n/a	n/a	58354755.21288756	7881.325089837651	n/a	62115285.171704456	n/a	8229.99673643168	n/a	n/a	67732846.2816761	8361.155018522459	5280.196738432908	n/a	n/a	n/a	n/a	-0.0096676451	0.0455333746	-0.0039905541	-0.0807337141	-0.0339780629	-0.0442851955	0.0812785831	-0.0159802902	-0.0334159944	0.2175956817	-0.0469733614	0.065874693	-0.0236756976	0.0904559882	-0.0384945476	0.0470668217	-0.1538271852	0.0470209439	-0.0601621307	0.1653494121	-0.0125498432	0.1080738324	-0.0835787792	0.1333584317	-0.1959678568	0.0859957499	-0.1891645894	0.0806661499	-0.011270458	0.092631492	-0.0099753861	0.0836176176	-0.0619491404	0.0136015521	-0.0141897128	0.0011284024	0.0325087093	-0.0718530686	0.1141975684	-0.0218054649	0.0968256636	-0.1488491843	0.0768675107	-0.0319084837	0.0191175075	-0.068472015	0.1270032695	0.0873993124	-0.1936595876	0.0623211626	-0.1015300986	0.0354457368	-0.0646084848	0.0279143374	-0.057967702	0.0617974208	-0.1455702508	-0.042896869	0.2160298921	-0.0339094306	0.0392044293	-0.0223340334	0.0775371347	-0.1316734368	0.0450369682	-0.1128723723	-0.0031250988	0.138341304	-0.133804786	0.045931051	-0.2333969865	0.0235651637	-0.0233791477	0.1082225363	-0.0106179809	0.0227506478	-0.1066504561	0.0259564061	-0.0453772406	0.0275230754	-0.1257706852	0.0348359096	-0.0715075652	0.1056761071	-0.0742119392	0.0129198124	-0.0190933041	-0.0420643629	0.0293461808	0.0935312771	0.1154637225	0.1154447293	0.1154130763	0.199487	n/a	n/a	0.039795063169	-0.00126108	n/a	n/a	1.5903227664e-06	0.0874638999999999	n/a	0.0076499338032099	n/a	-0.00168458	n/a	n/a	2.8378097764e-06	-0.00410521	n/a	n/a	1.68527491441e-05	0.00469979	n/a	n/a	2.20880260441e-05	0.0	0.0	0.0	0.0	0.0
7665.217476751556	26.189056010633067	685.866654728076	58755558.96589749	7858.399188368909	-22.925901468742268	61754437.80375712	525.5969581544789	8233.146794640055	3.1500582083754125	9.922866716153314	67784706.14209181	8362.153472111506	5453.239767937869	1.013867	19.276314	0.0559022199999999	0.0319844	-0.0148855541	0.0544412519	-0.0058731413	-0.1573211231	0.1202003462	0.0776418761	0.0074726968	-0.083855495	-0.0555029971	0.1653865858	-0.0909151813	0.0662952436	-0.1555384599	0.0991342919	-0.0068216795	-0.0188460975	0.0644004473	0.0395632903	-0.1426036257	-0.0279884242	0.0620994217	-0.0392981703	-0.0422769889	0.1293195473	0.0492399749	-0.0541654056	0.0796305389	-0.0292286443	-0.0606571388	-0.0578358059	-0.0382444015	-0.0406498892	-0.0044716746	-0.1166328041	0.0299676069	0.0672297075	0.0361132164	0.0714289552	0.1015546668	-0.0311915791	0.162339651	-0.0721857788	0.1086661104	-0.1039306834	-0.1387362316	-0.0119168045	-0.0822481456	0.1422460223	-0.046739928	-0.0645763442	-0.0159782435	-0.0805082523	0.0195360913	0.0557719134	0.1062568077	0.2181190663	0.0512708881	0.0606152201	-0.0277110154	-0.0382755039	0.0081587983	0.0368834996	0.0241005728	-0.0097878543	0.0434930774	-0.0045166029	0.0005662175	0.1297048624	-0.1194627351	0.0368362307	-0.1971322205	0.0896565477	-0.1056794376	-0.1074573421	-0.0257870237	0.0012737999	-0.1373860434	0.0647588501	-0.0123811497	0.1374935831	0.101889135	-0.0301305788	-0.0019402422	0.051590622	-0.0064834693	-0.0083099349	-0.0313758741	-0.0476107421	0.0780390428	-0.1076761946	0.1154130763	0.1152422001	0.1149575937	0.199456	-3.100000000000325e-05	9.61000000000201e-10	0.039782695936	-0.0030757	-0.0018146199999999	3.2928457443999994e-06	9.45993049e-06	0.110583	0.0231191000000001	0.012228599889	0.00053449278481	-0.00162207	6.251e-05	3.9075001e-09	2.6311110849e-06	-0.00367986	0.0004253499999999	1.8092262249999973e-07	1.35413696196e-05	0.0045689	-0.0001308899999999	1.7132192099999958e-08	2.087484721e-05	0.0	0.0	0.0	0.0	0.0
7659.046807948494	-6.170668803062654	38.07715347709068	58660998.00634601	7932.612310163677	74.21312179476809	62926338.0633603	5507.587446525082	8237.34301317557	4.196218535515072	17.608249997800257	67853819.91671239	8363.239803834873	5491.542918404048	0.935368	17.78385	0.01825467	0.0112827	-0.0182441761	-0.0008507294	0.0084235306	0.0065548096	-0.0590498998	0.0094608628	0.065117914	-0.0410013442	-0.0560990522	0.1873425089	0.0891538801	0.0498742471	-0.0094167377	0.0578265842	-0.0323556523	-0.0575000629	0.1251087988	0.0648182442	0.077649545	0.074177207	0.0329530538	-0.0418722151	-0.1429262551	-0.053975103	-0.1071755935	0.0122040565	-0.05920068	0.0707147879	0.0747860432	0.0797738246	0.0455985313	-0.0114798636	-0.1109275256	0.0232733947	0.0417891978	0.058294538	-0.0860596273	-0.000160689	0.1285101671	-0.0342219146	0.1231615053	-0.1431582595	0.0317998691	0.0136647625	-0.0804379549	-0.1240841663	0.0910749051	-0.1800830524	0.0314070051	0.0677910139	0.0008400048	-0.03978806	-0.0845424677	0.0477138869	-0.0491667732	0.0863477475	-0.0345476028	-0.0092169608	0.065629836	-0.0846373811	-0.0483769798	-0.0600675279	-0.0564069413	-0.0110187633	0.0440164963	-0.0563153057	-0.0029833902	0.1256745326	-0.121019964	0.0496225893	-0.2050678033	0.0653550117	-0.0567091493	0.0747346473	0.020906076	0.0023451546	0.0379775635	-0.0116939745	0.0501699579	0.0510888408	0.0620586994	0.2101675914	0.0225161791	0.0944763379	-0.0173237845	-0.0946429004	-0.0917284415	0.0702872029	0.070633357	-0.0202908319	0.1153118061	0.1148374968	0.1140484259	0.1995	4.400000000001625e-05	1.9360000000014293e-09	0.03980025	-0.00100353	0.00207217	4.2938885089e-06	1.0070724609e-06	0.110908	0.000325	0.012300584464	1.056250000000038e-07	-0.00161446	7.609999999999907e-06	5.7912099999998605e-11	2.6064810916e-06	-0.00381905	-0.0001391899999999	1.9373856099999997e-08	1.45851429025e-05	0.00439943	-0.0001694699999999	2.8720080899999894e-08	1.93549843249e-05	0.0	0.0	0.0	0.0	0.0
7668.5697721164415	9.522964167947976	90.68684654402108	58806962.34981801	7913.862285303103	-18.75002486057383	62629216.27074285	351.5634322721367	8251.419868684103	14.07685550853239	198.15786100809868	68085929.84931478	8381.814476724932	5381.856661865021	0.956885	18.192942	0.13195328	0.0643154	-0.0159315639	0.0351647777	0.0075008212	-0.0493022168	0.0324095489	-0.0111437898	0.0005566779	-0.007960255	-0.0114092303	0.0833496677	-0.098190935	0.066290507	-0.0277930612	0.0454894875	0.0260538	0.0713874827	0.0848946773	-0.0689259385	-0.1752943315	0.1698635233	0.062015039	-0.1310375956	0.0228984499	-0.0778627232	0.0229893029	0.0152455672	-0.0344640734	-0.0733957284	-0.0856786424	0.086489575	-0.0563972536	-0.0466904116	-0.0684702911	-0.0223009546	-0.0007492459	0.1047092803	0.0680636677	0.0868039693	-0.0244154082	-0.000406688	0.0331865571	-0.0461568336	0.1031699576	-0.0409914596	0.0011525469	0.0119013808	0.0264007767	0.1568854058	-0.137620063	0.1578406657	0.0911827121	-0.0261495124	-0.0954897106	-0.016726962	0.0508108947	0.1323562428	-0.0742262863	0.0535166014	-0.0952278388	0.0762150159	-0.020355101	-0.022604405	-0.0664580826	0.0075522382	-0.0268762634	-0.0221875848	0.0006149001	0.1176437482	-0.107997308	0.0119375543	-0.1793773776	0.0172429378	-0.0297077499	0.0104932369	-0.0228934282	-0.0183618032	-0.0962114183	0.097187974	-0.0135143984	-0.0119444275	-0.1019153759	-0.0819472999	-0.0784154953	0.0872693513	-0.0149628836	-0.0295298642	0.0299133608	0.0257579726	0.0760953043	0.0702876733	0.1151599564	0.1142313295	0.112689161	0.18398	-0.01552	0.0002408704	0.0338486404	0.013865	0.01486853	0.0002210731843609	0.000192238225	0.0761306999999999	-0.0347773000000001	0.0057958834824899	0.00120946059529	-0.000813531	0.000800929	6.414872630410001e-07	6.618326879610001e-07	-0.00356239	0.00025666	6.587435560000008e-08	1.26906225121e-05	0.00412127	-0.00027816	7.737298560000022e-08	1.6984866412899997e-05	0.0	0.0	0.0	0.0	0.0
7680.777052669385	12.207280552943304	149.01769849826775	58994336.132812604	7888.782550272708	-25.07973503039466	62232890.12548717	628.993109194805	8258.0607239398	6.640855255696806	44.10095852711589	68195566.92027713	8384.997245018973	5462.639680561544	0.938265	17.838919	0.06913948	0.035413	-0.0132995458	0.0215946725	0.0123020036	-0.0566337391	0.0959305978	0.0367213143	-0.0192247057	0.0099148383	0.0042844293	0.1265951683	0.0507938393	-0.0458241541	-0.1000727458	-0.0099032165	-0.0196945084	0.0329292895	0.1034867652	0.0321545647	-0.0788951678	-0.0865006234	0.0437369272	-0.1560920443	0.012416453	0.0327791925	-0.0039930123	-0.0635938353	0.0345445699	0.1301111957	0.0863483883	0.0889541525	0.0101124363	0.1014635376	0.1166933664	0.028251434	-0.0703414317	0.0612190216	0.0775498331	-0.0563395211	0.1013957288	0.0125357101	0.12433216	-0.0702760202	-0.0443888273	-0.0585335674	-0.0587634252	-0.039366087	-0.0709311948	0.0089875997	0.122566926	-0.1004550643	0.0372255362	-0.1436829157	-0.0526436545	0.0040672956	0.0268934599	0.141860178	-0.0180792127	-0.1194669128	0.0291730555	0.0157421207	-0.026961942	-0.0486671455	0.0314783587	-0.0522328305	-0.1517528309	0.0720238787	0.0069341583	0.103650566	-0.1081603491	0.0442319928	-0.1509528483	0.0348374382	-0.0505474053	-0.0598392037	0.0476490222	0.0832079247	-0.0732083448	-0.0914470509	0.0202461695	0.163571151	0.1162581515	0.0439797691	0.095020094	-0.0441712015	-0.0538973938	-0.0077672039	-0.0206521158	0.0451588444	0.0474851009	-0.0664906209	0.1149575937	0.1134247617	0.1108851636	0.179998	-0.003982	1.5856324000000107e-05	0.032399280004	-0.00557313	-0.01943813	0.0003778408978969	3.10597779969e-05	0.0761641	3.3400000000100016e-05	0.00580097012881	1.1155600000066812e-09	-0.00112028	-0.0003067489999999	9.409494900099997e-08	1.2550272784e-06	-0.00336986	0.0001925299999999	3.706780089999992e-08	1.13559564196e-05	0.00370683	-0.0004144399999999	1.717605135999999e-07	1.37405886489e-05	0.0	0.0	0.0	0.0	0.0
7674.267359820836	-6.5096928485490935	42.37610098245121	58894379.51001146	7940.011406227745	51.22885595503704	63043781.1310267	2624.3956824619336	8249.443057180633	-8.61766675916624	74.26418037203878	68053310.75366576	8376.60735167826	5498.376977806327	0.8932609999999999	16.98328	0.15568783	0.0731653	-0.0167114082	-0.0014490492	0.0299053055	0.0049885031	-0.0678711301	0.0557865817	0.0873918473	0.0003053322	-0.0190506857	0.0976022713	-0.0797118284	0.0625873074	0.0216552073	0.0672178531	0.0258619806	0.0504312265	0.061804921	0.0468037859	-0.0322161357	0.0302287646	0.049419668	0.0115669141	-0.066488997	0.0845216011	-0.0980377102	-0.0790715245	-0.0534059166	0.0450599495	-0.1005015573	0.1128995121	0.0618659044	-0.0525639057	0.0371655314	-0.1158745576	-0.0368340389	-0.0730792719	-0.0275691207	-0.0981837475	0.0569645969	-0.0085484115	0.1005879044	-0.0074497153	0.1233495455	0.0315131423	-0.0344601411	-0.0274598882	0.071187743	-0.0492441568	-0.0688897057	0.0244091877	0.0776556716	-0.0238697789	-0.0505618447	0.0126359428	0.0013049655	0.1149873077	0.0243469029	0.0521469105	0.1900321107	-0.0150467519	-0.0032650998	-0.0907652061	0.0677464174	-0.0397054429	-0.0164757424	0.0546637304	-0.0016270797	0.0940884334	-0.1117847848	0.0396374869	-0.1510945945	0.047143983	-0.0562166489	-0.0426525844	-0.0948181435	-0.0361892486	0.0426605371	0.0382954434	0.04717196	-0.0254285437	-0.0266903247	0.1039007864	0.009187492	0.0525880738	0.032762614	-0.0921739688	-0.082930313	0.0811845722	0.0216713524	0.0689926153	0.1147048067	0.1124192083	0.108643553	0.172449	-0.007549	5.6987401000000005e-05	0.0297386576009999	0.0226031	0.02817623	0.0007938999370129	0.00051090012961	0.103719	0.0275549	0.010757630961	0.00075927251401	-0.000389806	0.000730474	5.335922646760001e-07	1.5194871763599997e-07	-0.00433433	-0.0009644699999999	9.302023808999996e-07	1.87864165489e-05	0.00355362	-0.0001532099999999	2.3473304099999997e-08	1.26282151044e-05	0.0	0.0	0.0	0.0	0.0
7682.640398078806	8.37303825797062	70.10776966943968	59022963.48619248	7910.066718467184	-29.944687760561465	62569155.4906022	896.6843250775196	8268.46233612603	19.01927894539585	361.7329716027781	68367469.40393472	8398.866784362232	5419.007643138004	0.924794	17.582796	0.20577475	0.0980725	-0.0171308573	0.022484742	-0.0010995217	-0.0446905248	0.0511074925	-0.0032760991	-0.0340882108	-8.39313e-05	0.0191452105	0.0347493987	0.043696766	-0.0155078977	-0.0814410617	-0.0402834182	-0.0733818176	0.0274539904	-0.0660871502	-0.1079032146	-0.1270066845	0.133327125	0.0771379243	-0.1282366848	-0.0377540643	-0.0210285024	0.031761249	0.0482884635	0.0581063584	-0.0648543047	-0.0034033903	0.0622234463	0.093870294	0.0721243318	0.0489056102	0.0391868165	0.0072001177	-0.0739428238	-0.0755221311	-0.0186549872	-0.1066544596	0.0201380836	-0.0039913518	-0.0497141102	-0.0612060675	-0.091017467	0.0279052119	-0.0108640683	-0.0304476105	0.1069479679	-0.0441040583	0.1143983812	-0.0180460573	0.0460630542	-0.100660446	-0.0188501552	0.0324620191	0.1484012138	-0.0859748145	-0.0410580506	-0.1068255819	0.0443740949	-0.0394368151	-0.0387833541	-0.0083073015	0.0608931838	-0.0664035878	0.0369370871	0.0094417963	0.0841206177	-0.0866690922	0.0107124534	-0.119015971	-0.0271809625	0.0274152474	0.0146401193	0.108599019	0.0002236027	-0.0824141707	0.0430360672	-0.0325063389	0.0249964062	-0.0656496865	-0.04692201	0.0275672913	0.0329472105	-0.0019830459	0.0057236537	0.082912902	0.046781961	0.0944445208	0.0363416663	0.1144017065	0.1112164334	0.105973176	0.137309	-0.03514	0.0012348196	0.0188537614809999	0.0105229	-0.0120802	0.00014593123204	0.00011073142441	0.0357719	-0.0679471	0.00127962882961	0.00461680839841	-0.0007597049999999	-0.0003698989999999	1.3682527020092604e-07	5.771516870248481e-07	-0.00336986	0.0009644699999999	9.302023808999996e-07	1.13559564196e-05	0.00307584	-0.00047778	2.2827372840000013e-07	9.460791705599998e-06	0.0	0.0	0.0	0.0	0.0
7700.872291009419	18.23189293061296	332.4019198333347	59303434.04243666	7929.45686868699	19.390150219805943	62876286.23236728	375.97792554664056	8262.97104688373	-5.491289242299899	30.154257542598604	68276690.5216388	8391.326642958556	5481.4996625760505	0.961512	18.280914	0.0904580199999999	0.0432809	-0.0222932301	0.0081335639	0.0366666396	-0.0028358083	0.060849408	-0.0117227831	0.0396764965	-0.0536653561	0.0138475346	0.0767272603	-0.010909056	-0.0020696312	0.1241921464	0.0198635301	-0.0215574871	-0.0017291888	-0.0587616633	-0.0535356466	-0.1556738109	0.0064740197	-0.0004487566	-0.11282549	-0.0193016054	0.0753166965	-0.0948115383	0.0541339171	0.0889842433	-0.0739849709	-0.0541551849	-0.0461487076	0.0606292202	-0.0183761078	-0.1863619605	0.0078636433	-0.120160903	-0.1101309511	-0.0754735967	0.1017385396	0.0546564686	0.0216887358	0.0529009719	-0.0648605931	0.0239319808	0.1204706532	0.0393382	0.0050834827	-0.0515371854	0.0891127461	0.005477068	-0.0629289324	-0.0273158469	0.0027336464	-0.0272006918	-0.0252206037	0.0785370925	0.1025386623	-0.1246842567	-0.0777762408	-0.0616368804	-0.1669484373	-0.0545736703	-0.0374938452	0.0731923387	-0.1080139345	0.1881646138	-0.0392560243	0.0162511138	0.0622118957	-0.0710167677	0.0053653191	-0.0675090694	0.0151336873	-0.0169662194	-0.0423498889	-0.0978858011	0.1692020667	-0.0455811627	-0.0377528435	0.0003836636	0.017720937	0.0250551999	-0.0422349657	-0.0133464825	-0.0942095432	0.0160370521	-0.0113366993	0.0467414727	0.0596076143	-0.0286877576	-0.0305543885	0.1140484259	0.1098185471	0.1028845713	0.135045	-0.0022639999999999	5.125695999999946e-06	0.0182371520249999	-0.00275617	-0.01327907	0.0001763337000649	7.596473068900001e-06	0.0285282	-0.0072437	0.00081385819524	5.247118969000004e-05	-0.00118936	-0.0004296550000001	1.8460341902508598e-07	1.4145772096e-06	-0.00284688	0.00052298	2.7350808040000013e-07	8.1047257344e-06	0.00267505	-0.0004007899999999	1.6063262409999988e-07	7.1558925025e-06	0.0	0.0	0.0	0.0	0.0
7679.976587584762	-20.895703424657768	436.6304216112544	58982040.38585008	7955.826268044074	26.36939935708415	63295171.607300095	695.3452224533899	8259.084782288197	-3.8862645955323383	15.103052506488131	68212481.44102447	8385.46487518093	5494.470129983714	0.946604	17.997473	0.09707146	0.0481366	-0.0274536846	-0.0324880722	0.0351513921	0.0785599699	-0.0827810233	0.0028312657	0.0673190421	0.0028647406	0.0072176686	0.0015664839	-0.0135060367	0.0769687409	-0.1537155491	0.064345066	-0.0021348914	-0.0085824233	0.0659771277	0.0431293069	-0.078651499	0.046050589	0.049707307	-0.0900568518	0.0081022222	-0.1031464784	-0.0487300858	0.0627039304	0.1386911063	0.1004781072	0.0790383812	-0.2474377208	-0.0865282744	-0.0859736414	-0.0230067676	-0.0452422684	0.1000844807	-0.0793478679	-0.0074128867	-0.0327414244	-0.0066727333	0.010293295	0.0131090175	0.0049424645	0.0616317006	-0.1180796121	-0.1125922011	-0.0374896733	0.0164715967	-0.0426381746	0.0687685211	0.0017598888	0.0307030114	-0.0772873019	-0.0687910398	-0.0084949191	-0.0061068049	0.0394656631	-0.0559737576	-0.0551474959	-0.12302234	-0.130832497	-0.0049796181	0.0087242053	0.0736795869	0.2575776795	0.1370377192	0.0610303721	0.0197464619	0.0405755551	-0.0599843052	0.040580931	-0.0504816846	0.0212826098	-0.0015602528	-0.0886372992	0.0288296585	-0.0974359342	0.0342120598	-0.01227764	0.0968982707	0.006275427	0.0869685629	-0.0127131709	0.0856239807	-0.003178056	-0.0184982538	-0.0148620361	-0.009284776	-0.0383731051	-0.116955584	-0.0315387535	0.1136451198	0.1082280018	0.0993899282	0.107818	-0.027227	0.000741309529	0.0116247211239999	0.00268809	0.00544426	2.96399669476e-05	7.225827848100001e-06	0.0515874	0.0230592	0.00266125983876	0.0005317267046399	-0.00161446	-0.0004251	1.807100100000001e-07	2.6064810916e-06	-0.00244516	0.0004017199999999	1.6137895839999997e-07	5.9788074256e-06	0.00267505	0.0	0.0	7.1558925025e-06	0.0	0.0	0.0	0.0	0.0
7691.635172610671	11.658585025909815	135.92260480636855	59161251.62854159	7918.47307061122	-37.35319743285436	62702215.76999508	1395.261358457797	8275.574963380359	16.490181092161947	271.9260724522954	68485140.97452784	8403.617338068345	5452.00362992385	1.016001	19.316895	0.2610813	0.132186	-0.0303841943	-0.0049396123	0.0147725213	-0.0050582661	-0.0743443262	0.0294952332	-0.0571487829	0.0218667256	0.027148837	4.46919e-05	0.0757633473	-0.010927887	0.1221547144	0.0273371703	-0.0393131064	-0.0712106763	-0.0076014265	0.0584322739	0.1191771404	0.1301372569	0.046391967	-0.0408709321	-0.0570663142	-0.0445658446	-0.0031532242	-0.0124342669	0.0460803137	-0.0666866593	0.0901673941	-0.0700677741	0.0689396125	0.1118832609	0.1157830463	-0.0157348295	-0.1000790508	0.0757227699	-0.0176267935	0.0956993158	-0.076800596	0.0251660916	-0.0261071408	-0.0018066495	-0.0427364951	0.0971687025	0.0444879344	-0.0827976118	0.084665836	-0.1242718527	-0.0539651763	0.1239888685	-0.0335951816	0.0237388208	0.008550022	0.0418298373	0.0102938425	-0.0064915866	-0.0085301429	0.017586291	-0.0230136121	-0.0873561325	-0.0485606503	0.0828133785	-0.0785467553	0.1315696177	-0.1242501602	-0.0720089082	0.0244463228	0.0056675545	-0.0418756288	-0.0031405848	0.0328873364	-0.0309273021	0.0479062912	0.0818931626	0.0174038409	0.0016114685	0.068663798	-0.0883987756	-0.0293783701	-0.0806222249	-0.1148977882	0.0825539247	-0.0143446503	0.0147692065	0.0197837897	0.0825845213	-0.0370890266	0.1022202326	0.0193771436	0.0130770879	0.1131919653	0.1064475877	0.0955030384	0.0549878	-0.0528301999999999	0.0027910300320399	0.00302365814884	-0.00539971	-0.0080878	6.541250884000002e-05	2.91568680841e-05	-0.0345459	-0.0861333	0.00119341920681	0.0074189453688899	-0.00130846	0.000306	9.363600000000005e-08	1.7120675716e-06	-0.0010955	0.00134966	1.8215821156000003e-06	1.2001202499999995e-06	0.00205011	-0.00062494	3.905500036000001e-07	4.2029510121e-06	0.0	0.0	0.0	0.0	0.0
