global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
3020.7522944430825	n/a	n/a	9124944.424383149	3634.056093534005	n/a	13206363.690951632	n/a	3371.994938147797	n/a	11370349.862894364	n/a	3434.514457700282	2870.624858404131	n/a	n/a	n/a	n/a	-0.0777249733	-0.1098341621	-0.1320327277	0.0746097457	0.0750055232	0.0264593238	-0.113515695	0.0451759615	0.1373140044	-0.0187848889	0.1959881027	-0.1224472071	0.2154110554	0.0063360893	-0.0118372722	0.1351331786	-0.1175749566	-0.0155743217	0.0150904234	-0.0406613821	0.0795383785	-0.0519327802	0.0873439555	-0.1312639361	0.0642867621	-0.0439640722	0.0382420055	-0.0032018764	0.0837214076	-0.0043107647	-0.0505053466	0.0356957506	-0.0426170231	0.1117085423	-0.1229730579	0.1352285466	-0.0411149768	-0.1075301	0.0840502311	-0.0822611865	-0.1031436014	0.0130326309	0.0427270611	-0.1426760304	-0.0515296752	0.0358923638	0.0481333547	0.0730522934	-0.0357128206	-0.0571342505	-0.1100412097	0.2114562718	-0.0964529208	0.1384657316	-0.1408566266	0.0995343524	-0.080394105	0.0334339094	-0.088056377	0.0604699384	-0.1615159342	0.0932977801	0.0366640158	-0.2007836452	0.0886477182	-0.060346497	0.148668302	-0.1069846313	0.0942592048	-0.0659262546	0.0855164752	-0.0018966828	0.0057363694	-0.1022283937	0.0683753648	-0.0705245204	0.1061238574	-0.1142406568	0.0263934392	0.0885597157	0.0605334567	-0.0575736548	0.0320839156	0.1097235963	-0.1075822717	-0.061265236	0.0227194905	-0.30731352	0.1515247753	-0.0834867499	0.1121409408	-0.0142700711	0.1247442714	-0.1673247413	0.0624828026	-0.1736027312	0.0279714131	-0.0252075793	0.1543930649	-0.0974639514	0.1241437992	-0.0800954184	0.0460149072	-0.1042750573	0.0796798261	0.042329274	-0.1048450496	0.1651649201	-0.0632683409	0.0531352974	-0.0890355126	0.1154637225	0.1154447293	0.1154130763	-0.000241438	n/a	5.829230784399999e-08	n/a	-0.046992	n/a	0.002208248064	n/a	-0.10312	n/a	0.0106337344	n/a	0.0019812	n/a	3.925153439999999e-06	n/a	-0.00120532	n/a	n/a	1.4527963024e-06	0.000416165	n/a	n/a	1.7319330722500004e-07	0.0
3022.680840156333	1.9285457132505144	3.719288568096936	9136599.461448194	3663.637069531042	29.580975997037054	13422236.577242002	875.0341409372826	3368.259611886117	-3.735326261679802	11345172.813063215	13.952662281194804	3434.2046376948915	2874.140260950319	1.019694	13.310399	0.1073844879999999	0.0563759	0.0068935102	-0.0334980731	-0.1692861407	0.0147765644	-0.0052994661	-0.0547346252	-0.0555596528	0.0584421559	0.0239832937	-0.0566058369	-0.0456177298	-0.085138313	0.1472465867	-0.0256663167	0.0394988962	0.0366315051	-0.0372536405	0.000712733	-0.0400314956	-0.0249583537	-0.0875075185	-0.0486783466	0.0242426888	-0.1253651112	0.1122744732	0.0174521326	-0.0091085911	0.1841491445	-0.0110372828	-0.1060100432	-0.0150731549	-0.2367927578	-0.2021572677	0.0476785869	-0.0450594775	0.0969858376	0.0561084025	0.005019998	0.1103684575	0.01055394	-0.041986205	0.1077989627	0.030710823	-0.0494994942	0.1743272272	0.1052853802	-0.0730187135	-0.0364638097	-0.1297813836	0.0271498324	0.0076596786	0.1185769413	-0.1255491833	-0.0341491689	-0.0474838144	0.0678604502	-0.1242055255	0.0476367874	0.0279840898	-0.1309354634	-0.1646620233	0.1080271891	-0.0711519449	-0.0422074116	0.0173663543	0.0908830626	-0.1308388673	-0.1855787562	0.0888733873	-0.1126161855	0.0370313268	-0.1222450119	-0.0893175139	-0.0614658471	0.060335578	-0.04781412	-0.0690382054	-0.0299808841	-0.131087044	0.0614862539	0.0146208583	-0.0048815214	-0.0328819981	0.1725912856	0.0028227234	0.05018346	0.1830650228	-0.1930316856	-0.0014503716	-0.0708218576	0.0704059962	-0.0944723274	0.1525248269	-0.3167592853	-0.1401579554	-0.0805211329	0.1099800142	-0.098068533	0.0334711886	-0.1381727224	0.0973824872	-0.0259591581	0.0427730985	-0.1888062122	0.2144025924	0.0935287816	-0.051015854	-0.02480008	-0.008479302	-0.0295071554	-0.1208390671	0.1154130763	0.1152422001	0.1149575937	0.0130513	0.013292738	0.00017033643169	0.0001766968835366	-0.0508873	-0.0038953	0.00258951730129	1.5173362090000033e-05	-0.0879558	0.0151642	0.00773622275364	0.00022995296164	0.00108097	-0.0009002299999999	1.1684961409e-06	8.104140528999994e-07	-0.000912065	0.0002932549999999	8.5998495025e-08	8.31862564225e-07	0.000109005	-0.00030716	9.434726560000001e-08	1.1882090025e-08	0.0
3025.347756748222	2.666916591888821	7.112444108091885	9152729.049261495	3638.691729875731	-24.945339655310818	13240077.50506604	622.2699705188224	3363.5064401580944	-4.753171728022608	11313175.572984977	22.59264147607342	3428.27975402452	2878.456897103945	1.191164	15.548655	0.11680231	0.079001	-0.0086034826	-0.002861241	-0.1319036025	0.0397503157	0.0931374709	-0.1264601789	-0.0414519179	-0.016908316	0.0658795341	-0.1240443499	-0.1362935226	-0.1036352056	0.2422964991	-0.1949886745	0.0280331529	0.1654403348	0.066274952	-0.0976083769	0.0859593311	0.0776337039	-0.1458408421	0.1233890201	0.0680497762	-0.1253683614	-0.0294565367	-0.089475985	0.1496797636	-0.0630853256	-0.0444261824	0.1035078483	-0.0579874297	0.1015717302	-0.0488479256	-0.0996363625	0.1348054184	-0.0215225807	-0.0071673904	-0.0187400198	0.0997625309	0.0744847678	-0.0218865079	-0.0346767981	0.0784437785	-0.0192469516	0.1449042766	-0.0536170567	-0.047717578	0.0733850947	0.0623147721	-0.0249993721	0.0425142608	0.1292579046	-0.2003334083	-0.15828102	-0.0915678191	0.2444009728	-0.2055305768	0.0564312173	0.0755283803	-0.0609696974	0.0856420802	0.2029079944	-0.0678158332	-0.010980705	0.209523644	-0.0365122386	0.0085045058	-0.0068710051	-0.0053419744	0.0531722879	0.0394822188	-0.0187809239	0.0722934221	0.0748323421	-0.0505568698	0.1230999996	-0.0024989335	0.0427527622	-0.0228983752	0.1496377274	0.0661035027	0.2229116769	-0.0034424753	-0.1112428742	-0.0054945805	-0.0479242589	-0.0926280156	-0.3106577643	-0.0105003453	-0.1244653855	0.2739613035	-0.0350398998	-0.0442993411	-0.1077519165	0.2402504687	-0.2405084857	-0.012353619	0.2619592025	-0.0670949332	0.0058542238	-0.1267746962	-0.0141234736	-0.0034917273	-0.2049076492	0.0256944551	-0.0884572885	0.0529877898	0.0682444513	0.0091155591	-0.0613000102	0.0144315543	0.1153118061	0.1148374968	0.1140484259	0.00983479	-0.00321651	9.67230943441e-05	1.0345936580100005e-05	-0.0285997	0.0222876	0.00081794284009	0.00049673711376	-0.162836	-0.0748802	0.026515562896	0.00560704435204	0.0010129	-6.807000000000015e-05	1.02596641e-06	4.633524900000021e-09	-0.00106335	-0.000151285	2.2887151225000012e-08	1.1307132225e-06	0.0	-0.000109005	1.1882090025e-08	0.0	0.0
3041.951616606332	16.603859858110354	275.6881621877684	9253469.63777388	3664.885763782623	26.194033906891946	13431387.66157654	686.127412315405	3374.6579963406443	11.15155618254994	11388316.592265852	124.35720529256776	3438.090554613755	2869.740014365847	1.5488	20.216984	0.4943916075	0.252775	0.055030202	0.0104392034	-0.0654624187	0.0377760323	-0.0060272853	0.0552330854	-0.0555116906	-0.1103421118	-0.1177267505	0.1384321186	-0.2497826292	0.1405037906	-0.0006655196	0.0005329192	0.1109784409	0.1122791367	0.0302135389	-0.1412359746	0.0672891728	-0.1824629351	-0.0110773221	0.0981383549	-0.1526998694	0.1338198846	0.0467411163	-0.0010459463	-0.0058605183	-0.037873033	0.0851591215	-0.0206629144	-0.0209616378	-0.0060541	0.1189990104	-0.0148709791	0.0898430021	0.0272397738	-0.0335920362	-0.0301675198	-0.0695558894	0.093433302	0.1114126114	-0.0387944474	0.0458537308	0.0830790924	0.0228895556	0.0768822845	-0.0984583768	-0.0953022127	0.010014623	0.072066111	-0.0082049665	-0.2713070073	-0.0513525188	-0.0925638442	-0.0044830516	0.0218020421	-0.0676318467	-0.2467179092	0.2030956717	0.1900982138	0.0371670926	0.0260412779	0.0015606073	0.0842229865	-0.0852485531	-0.0427602118	-0.0344110627	-0.0645126543	-0.028674752	0.0248494042	0.070416432	0.0712455367	0.1635649243	-0.0168620731	-0.0300629909	0.1339763036	-0.0943101624	0.1212752902	-0.1343823278	-0.0130274509	0.0554225155	-0.0314784035	0.0310754834	-0.0600996602	0.0104272158	-0.0123080999	-0.0964102872	0.0128110182	-0.0638987305	0.0542689505	0.0981491778	0.6171191499	-0.0883146499	0.2525851661	0.2229571268	-0.163041548	-0.0238419033	0.2133241313	0.0074740697	-0.0725403496	-0.0616843077	-0.0074949126	0.0325587727	0.080818626	-0.0650593258	-0.1715652589	-0.185537654	0.0521652362	-0.0296429672	-0.0673680611	0.0439403219	0.1151599564	0.1142313295	0.112689161	0.0589712	0.04913641	0.00347760242944	0.0024143867876881	-0.0521335	-0.0235338	0.00271790182225	0.00055383974244	0.0132262	0.1760622	0.00017493236644	0.03099789826884	-0.0008453739999999	-0.0018582739999998	7.14657199875831e-07	3.453182259075628e-06	-8.44005e-06	0.00105490995	1.1128350026090026e-06	7.12344440025e-11	0.002	0.002	4e-06	4e-06	1.0
3042.6595587946463	0.707942188314064	0.5011821419949056	9257777.19072443	3686.5085544059502	21.62279062332709	13590345.321708249	467.545074340242	3377.9282711507485	3.2702748101041834	11410399.405039486	10.694697333601953	3443.111414231051	2928.249088091236	1.387838	18.115898	0.0962397275	0.0502384	0.0442415485	0.0167356399	0.1235445168	-0.0075712629	-0.0928149842	0.0212200947	0.2040948955	-0.011645448	-0.0304653622	0.2039504918	-0.0922593533	0.1133975455	0.1092225586	-0.0261213872	0.198918436	-0.0864557882	0.0008795678	0.013549516	-0.1389104234	0.1093706765	0.0881139637	-0.0647347809	9.90738e-05	0.0519409732	-0.0729743247	0.0293316258	0.1067288478	0.0221123369	0.043982981	-0.075859276	-0.0521040595	0.0656068848	-0.0387950996	-0.0340502208	-0.1308779688	-0.0250760733	0.0740349503	0.0903190508	0.0091698421	0.041568524	0.1808629121	-0.0362724968	0.0081964364	0.051339896	-0.0521004998	-0.0221083226	-0.0124106474	0.0202511591	0.0071951764	0.0430949879	-0.0493595016	-0.1508427323	-0.1706469018	0.0014478712	0.114498822	-0.0787641511	0.112907912	0.0751572105	0.1637309303	0.1297332781	0.0311396651	0.0189057101	0.1839628677	-0.014835395	0.0550682714	-0.0446587354	-0.1016899437	-0.0745118658	-0.0906740692	-0.0077973613	-0.0583102493	0.0797124703	-0.0552297996	0.127176958	0.062326375	0.0532566863	-0.0757211614	-0.078486111	-0.0646800497	-0.0429783456	-0.0720625951	0.0016276125	-0.1105277493	0.0613607999	-0.0129853637	0.112856356	0.1108196795	0.1039102042	-0.0553047459	0.079145825	-0.0325891115	0.1519484905	-0.111119605	-0.0236672435	-0.3744306844	-0.0448175121	-0.0467402466	-0.1945417694	0.0822716789	-0.0715476892	0.0114918258	0.0541945515	0.1771483161	0.0512652235	0.2251506332	0.0331989856	0.0053749459	-0.0895728897	0.0437337123	0.0946664975	-0.0164706608	0.1149575937	0.1134247617	0.1108851636	0.0491772	-0.009794	0.0024183969998399	9.592243600000008e-05	-0.0249769	0.0271566	0.00062384553361	0.00073748092356	-0.0234019	-0.0366281	0.00054764892361	0.0013416177096099	-0.0008996059999999	-5.423199999999998e-05	8.0929095523582e-07	2.9411098239999973e-09	6.96085e-05	7.804855e-05	6.091576157102499e-09	4.8453432722499995e-09	0.00167906	-0.00032094	1.0300248360000001e-07	2.8192424836e-06	0.0
3044.118953540042	1.4593947453959115	2.129833022889198	9266660.203301722	3681.574187382028	-4.934367023922277	13553988.49719764	24.347977926771595	3378.587847706258	0.6595765555093749	11414855.844668403	0.4350412325776115	3441.933878763043	2946.888072171301	1.052731	13.741642	0.139446715	0.0648908	0.0603292284	0.0734433928	0.1756940888	-0.0226975599	-0.0780242357	-0.0504810829	0.2205830942	-0.0760648684	-0.0924776886	0.0080997864	0.1156355327	0.1946534823	0.0912522496	0.0205224578	0.0720328213	-0.0959808344	-0.0064709284	-0.0584285687	0.068825141	0.0651731779	-0.050818321	0.0692820464	-0.005394432	0.0072142531	-0.0454707424	0.0468517489	0.0446937254	0.0663023101	-0.1587066299	0.000713621	-0.0097620343	0.0509948045	0.1197611695	-0.0522768373	-0.0977717508	0.0937527717	-0.1007865095	0.0805096187	0.1178207417	-0.0545187474	0.0841126787	0.018008142	-0.0123793818	-0.0683522255	-0.2559093387	0.0390373322	-0.1390121401	0.0497041322	0.1915940895	0.0398137831	0.0553931169	0.0123569474	-0.0695883842	0.1224579692	0.2407418289	-0.0311960103	0.0525671392	-0.0078341789	0.0359250661	-0.0051584194	0.0171102889	0.1360488198	-0.0081740651	0.0351346167	0.0246846981	-0.0027280121	0.0518158866	0.0504365634	0.0090543564	0.0039172075	0.0773342681	-0.0349958587	-0.0692325749	0.140970642	0.0918733167	0.0855332919	0.0727691303	-0.0767902685	0.0224376708	-0.0375094361	-0.1033725246	-0.0350211812	0.0521681856	0.0304125617	-0.0831304429	-0.0527492225	0.0423237059	-0.0498175234	-0.0988228629	0.0009747978	0.0504373977	0.1545361208	-0.0989425073	-0.0175377792	-0.0726726347	-0.1289650552	-0.1294857893	0.0804990737	-0.0277665952	0.1979111004	0.065158574	0.1151576077	0.0380980879	0.0935257955	0.0394306078	0.0839201648	0.0155215571	0.017360786	0.03627715	0.0048099221	-0.0799392205	0.1147048067	0.1124192083	0.108643553	0.0320618	-0.0171153999999999	0.00102795901924	0.0002929369171599	-0.00452716	0.02044974	2.04951776656e-05	0.0004181918660676	-0.0409651	-0.0175631999999999	0.0016781394180099	0.0003084659942399	-0.000122954	0.0007766519999999	1.5117686115999997e-08	6.031883291038447e-07	-0.000508877	-0.0005784855	3.346454737102501e-07	2.5895580112900005e-07	0.00134783	-0.00033123	1.0971331290000005e-07	1.8166457089e-06	0.0
3030.0692507288627	-14.049702811179486	197.3941490824648	9181319.664212571	3658.080678842191	-23.493508539836967	13381554.252918543	551.9449435113925	3374.522495167105	-4.065352539153082	11387402.070388824	16.52709126759841	3438.026715333829	2904.582977324341	1.073939	14.018475	0.050282575	0.0376454	0.0148178642	0.0675935012	0.0378084049	-0.0408928679	0.0219218354	-0.1369581748	0.104661904	-0.0422297297	-0.0511649141	-0.0681118824	0.1214925134	0.0124729688	0.0405735857	0.0270748036	0.0751823614	-0.1113136344	-0.0250322764	0.0397848253	-0.0321462162	0.0829694014	0.1028866615	0.008085907	0.0425049596	0.0692071532	0.0542434046	0.0031164711	-0.11879284	-0.0185076037	-0.0745294302	0.0164773919	-0.0069319711	-0.1535478774	0.0735555602	-0.122686143	-0.0245111241	-0.0525943534	-0.0303132763	-0.0023532509	0.0675117765	0.0584265826	-0.0282171796	0.0929911781	0.1535986514	0.1338562427	0.2003622099	0.0721514742	0.0075168684	-0.0217170932	0.141215441	0.001373126	0.0901300281	0.108771825	-0.0023238276	0.0875923549	0.1529192797	-0.0502867237	0.1431370736	-0.0011212856	-0.0037622621	0.0709605447	0.0110539255	-0.0739395174	0.0073337401	0.0924033055	0.0010794233	0.0116611947	-0.0715618438	-0.0983056073	-0.0753824299	-0.03239717	0.0250714247	-0.0680264289	-0.0849724307	0.2368746589	0.0058381043	-0.0107306605	-0.0501852856	0.0518145118	0.0640234246	0.1053512094	0.107716708	0.053008955	-0.0204860144	0.0308400961	-0.0500704898	-0.0330682599	0.0009203998	0.0600458881	-0.0860482568	0.0015668152	0.0982766382	0.0864416282	-0.0066126172	-0.0582888908	-0.1661818756	0.0461351296	-0.0300239968	-0.08481041	0.0285401553	0.1760629753	0.0281943328	0.0689272531	0.0273336879	0.027494585	0.0674883224	0.200525659	-0.0994263275	-0.0425679391	0.0809648202	0.2562275492	-0.0072864462	0.1144017065	0.1112164334	0.105973176	0.0320806	1.8799999999999373e-05	0.00102916489636	3.5343999999997634e-10	-0.00452716	0.0	2.04951776656e-05	0.0	-0.0196256	0.0213394999999999	0.0003851641753599	0.0004553742602499	-0.000122954	0.0	1.5117686115999997e-08	0.0	6.96085e-05	0.0005784855	3.346454737102501e-07	4.8453432722499995e-09	0.00134783	0.0	0.0	1.8166457089e-06	0.0
3032.597557871313	2.528307142450103	6.3923370065642064	9196647.94800705	3655.256678126496	-2.8240007156950924	13360901.382988345	7.974980042246394	3375.4827447013704	0.9602495342655856	11393883.759776697	0.9220791680572742	3439.7492786542043	2890.989347797545	1.051893	13.730702	0.103304565	0.0483245	0.0047597637	-0.0442562572	-0.0363543643	0.0460188533	0.0195538784	-0.0069198915	-0.0622755589	0.0961873678	-0.0669782372	0.0197547787	0.1472032039	0.0025426946	0.0561104437	0.0688874639	0.1063344703	-0.0081274006	-0.0380787717	0.0648964458	-0.0219952176	-0.1055001243	0.0080984166	0.07578221	0.1848332994	0.0908157869	0.0806254147	0.0148821084	0.0244651813	-0.1021682027	0.0033598543	0.0985812255	-0.0057130337	-0.0349186611	-0.1000926852	-0.0720734338	-0.010616096	0.0896882709	-0.0676072149	0.1394414711	-0.1088409475	-0.1642552948	0.0778953275	0.0931148385	-0.0855917865	0.1124279623	0.0429879243	0.0229531354	0.0309555551	0.0938664921	0.0048159059	0.0226950128	-0.0150571039	0.0910147399	-0.0636114092	0.1513499032	0.0630933127	-0.0277403257	-0.0576489622	-0.0536281062	0.0009589753	0.126450272	-0.1255193284	-0.089066278	0.0782539444	0.1285783979	0.0009017946	-0.069607208	0.0238630988	0.0157750083	-0.1006769625	-0.0393104925	-0.0601400141	0.1598508235	-0.0046179819	0.0120383191	-0.0671341495	0.0459515754	0.032682249	-0.0363991008	0.0227860992	0.0210927039	0.0897745114	-0.0244334736	0.1134957133	0.1464492045	0.0036692905	0.001201867	0.0637243113	-0.0934396199	-0.0167004336	-0.006215192	0.094023907	0.1080670971	-0.0594290344	-0.0012320904	-0.0890804109	-0.0209031715	0.0319091362	-0.0173182375	-0.032667598	0.037495405	0.0223174959	-0.0059746271	-0.058337358	0.042655768	-0.0318060457	-0.0054526849	0.0636365337	-0.1631527116	-0.0201417861	0.1131886777	0.0452919925	0.1140484259	0.1098185471	0.1028845713	0.0320767	-3.900000000001125e-06	0.0010289146828899	1.5210000000008774e-11	-0.0230427	-0.01851554	0.0005309660232899	0.0003428252214916	-0.0405937	-0.0209681	0.00164784847969	0.00043966121761	0.000230975	0.000353929	5.3349450625e-08	1.25265737041e-07	-0.00047388	-0.0005434885	2.9537974963225004e-07	2.2456225440000002e-07	0.000968907	-0.000378923	1.43582639929e-07	9.38780774649e-07	0.0
3029.643205419069	-2.954352452243711	8.728198412078429	9178737.952141931	3679.1551327021984	23.898454575702544	13536182.490488932	571.1361311069179	3372.8425344815787	-2.640210219791697	11376066.76240812	6.970710004692523	3436.309538452698	2887.222717700856	1.006869	13.142989	0.06267181	0.0364093	0.0407472417	0.0229432055	-0.0716634294	-0.0311101474	-0.0649048842	-0.0369665593	-0.0215172013	0.0866672026	-0.0546889904	-0.1064897327	0.1077950191	-0.0227752617	0.021121452	-0.0042083746	0.0682406486	0.0632541367	-0.0293641832	0.042924847	0.0202962987	-0.0877513781	0.0631174676	-0.0018300843	-0.0248216079	0.0854848631	-0.0655660057	0.0082370365	0.0284737303	-0.0814672871	-0.1746503986	0.0384654437	0.0260236347	-0.020599317	-0.0656918166	-0.1991085109	-0.0121382229	-0.0363861846	-0.0439683355	-0.1122945619	-0.1104764864	0.000101875	-0.0165060801	0.0259876246	-0.1139276757	-0.1181656032	-0.0022561952	-0.0963200021	0.0297509161	-0.075786515	-0.0203037305	0.0375553029	0.0880964222	0.1001605444	0.0229007124	0.0419177544	0.055809215	-0.0406602789	-0.0691583354	0.0830506258	0.0175277925	-0.013035087	-0.0986377841	-0.048751814	-0.0321532418	0.004441782	-0.0415465369	0.0255306305	0.0599631742	0.1063592577	-0.0061002851	-0.1155271244	0.0843761164	-0.0296343813	0.0573522663	-0.0043069809	-0.2233957697	0.00907733	0.0557247289	0.0837364491	-0.0612649011	-0.12915768	-0.0709996396	0.0379676282	0.0799430011	-0.0770301618	-0.0709302254	0.0064023414	0.0375471171	-0.0197864205	-0.0866495972	-0.0260254298	-0.0251101342	0.0458160153	-0.0230689439	-0.1933721194	-0.1260031882	0.0371927144	-0.0142065493	-0.0470672741	-0.1025026099	0.0802750172	-0.0624640525	0.0305830447	-0.1237769357	0.0488568081	0.0246089289	0.0089722137	-0.012078477	-0.1204526459	0.0103867638	-0.0847545869	0.1307700669	0.1136451198	0.1082280018	0.0993899282	0.0320831	6.400000000003625e-06	0.00102932530561	4.096000000004639e-11	-0.00932622	0.01371648	8.69783794884e-05	0.0001881418235904	-0.00889122	0.03170248	7.90537930884e-05	0.0010050472381504	0.000320845	8.987e-05	1.02941514025e-07	8.0766169e-09	-0.000513098	-3.921800000000005e-05	1.5380515240000035e-09	2.63269557604e-07	0.000753066	-0.0002158409999999	4.6587337280999975e-08	5.67108400356e-07	0.0
3023.865253814999	-5.77795160407004	33.38472473897555	9143761.073229648	3635.8670653140753	-43.28806738812318	13219529.316635586	1873.8567781986935	3370.061428427942	-2.781106053636904	11357314.03137778	7.734550881575834	3433.1020136319216	2868.0577011708024	0.993648	12.970415	0.0862164	0.0488191	-0.0149333579	-0.0333994846	-0.1126309231	0.0418256387	0.10869964	-0.1150398196	-0.0113122855	0.1022808068	0.0322784646	-0.0269424497	-0.0164105571	-0.0133616238	-0.0078024633	0.1065743929	0.0678862845	0.000890322	-0.0813881594	-0.110903438	0.1631963494	-0.0843668496	0.036658638	-0.0344152826	-0.0019944975	0.0327186537	-0.0519413999	0.1077226402	-0.0544396547	0.0276084762	-0.0513928661	-0.0597816721	0.0585554264	0.0265554493	-0.0528054872	-0.0639581704	-0.0276575754	0.0398684082	0.0361860576	-0.095555868	-0.0612624303	0.0090969408	0.0963694794	-0.0798480549	0.0435308093	-0.0359122451	-0.081785657	-0.0366425173	0.0339367629	-0.0001610875	-0.0952412996	-0.0167592408	-0.000375805	0.0568553156	-0.0054472919	-0.054952636	0.019533342	0.0545530599	0.0327879482	-0.1382756058	0.0203894704	0.0927879569	0.0229558194	-0.0240130119	0.1269821094	-0.0297887341	0.0238512732	-0.0349984965	0.0191364534	0.042484333	0.0339462751	-0.131259589	0.0075684257	-0.0108469663	0.0423921006	-0.0071579944	0.0009969203	0.0627834389	0.0039992264	0.154733582	-0.0199262015	-0.1384104485	-0.0386624701	-0.0893598083	-0.0231586659	-0.0587169771	0.1133072914	0.0883903275	-0.0059098432	0.0426125249	-0.0331206211	0.0205335802	0.0942731972	0.0843543614	-0.0361628065	-0.0864232517	-0.0399153209	0.0981912998	-0.0148901836	-0.0694506042	-0.0100503634	0.0654237632	-0.1403017007	-0.0141746975	-0.1507396958	-0.0213483021	-0.0895740992	0.0423994986	0.1537140922	-0.0312765327	-0.0098352983	-0.0021117759	0.0459181164	0.1131919653	0.1064475877	0.0955030384	0.0152585	-0.0168246	0.00023282182225	0.00028306716516	-0.00450199	0.00482423	2.02679139601e-05	2.32731950929e-05	-0.00250655	0.00638467	6.282792902500001e-06	4.07640110089e-05	-0.000524729	-0.000845574	2.7534052344100005e-07	7.149953894759999e-07	-0.000368669	0.000144429	2.0859736041000006e-08	1.3591683156100001e-07	0.000926721	0.000173655	3.0156059025e-08	8.588118118410001e-07	0.0
