onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-64	ses-2	1	1.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	0.03	2.0	2.03	2.0	249.0	4.327	1.751
n/a	n/a	sub-64	ses-2	1	2.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	6.04	2.0	8.04	2.0	249.0	10.337	1.751
n/a	n/a	sub-64	ses-2	1	3.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	12.05	2.0	14.05	2.0	249.0	16.347	1.751
n/a	n/a	sub-64	ses-2	1	4.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	18.06	2.0	20.06	2.0	249.0	22.357	1.751
n/a	n/a	sub-64	ses-2	1	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.07	2.0	26.07	2.0	249.0	28.367	1.751
n/a	n/a	sub-64	ses-2	1	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.08	2.0	32.08	2.0	249.0	34.377	1.751
n/a	n/a	sub-64	ses-2	1	7.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	36.09	2.0	38.09	2.0	249.0	40.387	1.751
n/a	n/a	sub-64	ses-2	1	8.0	SmallPun	1.0	No Response Detected	You lose $0.20!	n/a	42.101	2.0	44.101	2.0	249.0	46.398	1.751
n/a	n/a	sub-64	ses-2	1	9.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	48.111	2.0	50.111	2.0	249.0	52.408	1.751
n/a	n/a	sub-64	ses-2	1	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.122	2.0	56.122	2.0	249.0	58.419	1.751
n/a	n/a	sub-64	ses-2	1	11.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	60.131	2.0	62.131	2.0	249.0	64.428	1.751
n/a	n/a	sub-64	ses-2	1	12.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	66.141	2.0	68.141	2.0	249.0	70.438	1.751
n/a	n/a	sub-64	ses-2	1	13.0	SmallReward	1.0	No Response Detected	You did not earn $0.20!	n/a	72.151	2.0	74.151	2.0	249.0	76.448	1.751
n/a	n/a	sub-64	ses-2	1	14.0	Triangle	1.0	No Response Detected	No money at stake!	n/a	78.161	2.0	80.161	2.0	249.0	82.458	1.751
n/a	n/a	sub-64	ses-2	1	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.171	2.0	86.171	2.0	249.0	88.468	1.751
