global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
7413.694533425994	n/a	n/a	54962866.63495048	7234.709479649464	n/a	52341021.25492982	n/a	7749.760652271911	n/a	n/a	60058790.16750195	7765.543225549898	5534.153684240571	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-5.18987e-06	n/a	n/a	2.69347506169e-11	6.70561e-06	n/a	n/a	4.49652054721e-11	-4.02845e-06	n/a	1.6228409402500003e-11	n/a	-0.000322975	n/a	n/a	1.04312850625e-07	-0.00025	n/a	n/a	6.25e-08	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
7416.299118310752	2.604584884757969	6.783862421909683	55001492.61225685	7276.326071626742	41.6165919772784	52944921.10063506	1731.9407278032731	7743.555264401518	-6.205387870392769	38.50683862201771	59962648.13284046	7768.227110554269	5681.167566732118	1.082712	16.55456	0.07697673393	0.03798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00910579	0.00911097987	8.300995419154523e-05	8.291541152410001e-05	-0.00773415	-0.00774085561	5.992084557486848e-05	5.9817076222500005e-05	0.0267685	0.02677252845	0.00071655259225	0.000716768279606	-8.56206e-05	0.0002373543999999	5.633711119935999e-08	7.33088714436e-09	0.000179693	0.000429693	1.84636074249e-07	3.2289574249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7397.496937336897	-18.802180973855684	353.5220093736207	54722960.93790877	7345.493312482834	69.16724085609167	53956272.00373004	4784.107207644596	7734.97370802248	-8.581556379037465	73.64310988659861	59829818.26379904	7764.042595273317	5657.277405964159	1.029079	15.734509	0.0709448181	0.0398628	-0.0034196146	0.1327099651	0.0883857944	0.2082790605	-0.0457689684	0.0664605962	-0.0581164634	-0.0341819099	0.0233095932	-0.0609024319	0.0834826328	-0.0338450834	0.0816039843	-0.0936207757	0.0003806925	-0.0218293628	0.0294986997	-0.0446179105	0.1090515426	-0.1264449249	0.0669299048	-0.1470544245	0.1202470434	-0.1040202959	0.0357055482	-0.0072035405	0.0674748776	-0.012592583	0.0888807326	-0.0227719288	0.1162216931	-0.0466433469	0.1714915529	-0.0274374847	-0.034824338	0.1552647585	-0.0573494549	0.0482299923	0.115722546	-3.80621e-05	-0.0194997603	0.0321428686	-0.0738312859	0.0625960284	-0.0428164723	0.1262287062	-0.0884639479	0.0582441548	0.1964180881	-0.0859432461	0.0804001686	-0.0455537093	0.0871783657	-0.0499902553	0.0676081372	-0.100254245	0.0534200511	0.14179056	-0.0067550971	0.0032421829	-0.0197532738	0.1301159797	-0.0992384839	0.0536078154	-0.009007216	0.0035127151	-0.0477744644	0.0121955846	-0.1329079209	-0.0116510315	0.0066798111	-0.0389887095	0.1066293685	-0.0465327791	0.0900653659	-0.0466707347	0.0155416773	-0.040213229	0.1052788111	-0.1055743929	0.1989341456	-0.0511542478	0.1567248221	-0.2107049596	0.1480261246	-0.1394099288	0.0659950951	-0.1737686563	0.213448231	-0.0410178763	-0.0536930173	0.0759102005	0.0118297861	0.1162410914	0.11622145	0.1161887169	0.0	0.0	0.0	-0.00910579	8.291541152410001e-05	0.0	5.52981e-05	0.0077894481	6.067550170259362e-05	3.05787986361e-09	0.0147974	-0.0119711	0.00021896304676	0.00014330723521	0.000576256	0.0006618766	4.3808063362756e-07	3.3207097753600005e-07	-0.0	-0.000179693	3.2289574249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7391.418631503374	-6.078305833522791	36.94580180583719	54633069.386135206	7265.869005010923	-79.62430747191138	52792852.39797842	6340.030340381482	7732.73148706882	-2.2422209536607625	5.027554805035379	59795136.25110556	7752.524019038911	5620.548227126218	1.120916	17.138695	0.0864531981	0.0539031	-0.031863836	0.1234421315	-0.0153748433	0.0898074106	0.0022184484	-0.0132331787	-0.1588888901	-0.0300284369	0.0423035989	0.1251941789	-0.0320954321	-0.0177090644	-0.0492446797	-0.0202151518	0.0162179922	0.0713976937	0.0919287893	-0.0840462745	-0.0566776874	-0.1673389652	-0.2185747264	-0.0306324812	0.1473958232	-0.0614782223	0.0533987091	-0.1287367803	0.0486260759	0.0921835529	-0.0316735145	0.0630942376	0.0821981985	0.072994409	0.2031525693	0.0125513675	-0.0520893362	-0.0821794911	-0.0253416239	0.1224647631	0.0772712073	-0.102657759	-0.0365105522	0.0318368895	0.1231454065	-0.0049814073	0.0124218279	-0.019473262	-0.0795925373	-0.0348251444	0.0212143593	0.0399870161	0.1803292681	-0.1182180515	-0.0700088652	-0.1247264262	0.0644705293	0.0518908304	0.0070149627	0.2497710917	-0.0882974525	0.106470667	-0.0761758816	0.0619926518	0.0813912469	-0.0857046525	0.1392808149	-0.1426299379	-0.023425334	0.0804356476	0.0433027387	-0.0331575382	-0.0083750751	0.083346257	-0.0216682878	-0.1506939067	0.001830135	0.0530302445	0.0980417391	-0.0580754756	-0.115539257	-0.0116016102	0.0291341414	0.00225008	0.0607971917	-0.1635157427	0.179570366	-0.0428262664	-0.0056191805	-0.0215741535	0.1090134233	-0.2132026951	0.0102440972	-0.0014136527	0.0305987124	0.1161887169	0.1160120111	0.1157177005	0.0	0.0	0.0	0.0	0.0	0.0	-0.0197065	-0.0197617981	0.0003905286641451	0.0003883461422499	0.052676	0.0378786	0.002774760976	0.0014347883379599	0.0	-0.000576256	3.3207097753600005e-07	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7374.874104365777	-16.54452713759656	273.72137820666904	54388768.05524493	7236.793258810838	-29.075746200084723	52371176.67076999	845.3990170917411	7727.025728671576	-5.705758397243699	32.55567888771698	59706926.6115525	7748.670875606279	5580.508887726339	1.038546	15.879256	0.0643776485599999	0.0476512	-0.0247182629	0.0721556837	-0.0440467469	-0.016677724	0.1433359377	-0.0237780749	-0.0706749553	-0.0683601347	0.0134126203	-0.1148550799	-0.0141422719	0.0238333292	-0.0044252996	-0.0265545911	0.0927912124	0.1156044731	0.1175626043	0.0943943659	0.1984055109	-0.1335601117	-0.0878238659	-0.0201485658	0.0165044541	-0.0237056698	-0.0141334488	-0.0562087259	-0.131088277	-0.0527068763	0.0907595557	0.0784344664	-0.0631041936	0.0322672503	0.0330833677	0.0024829957	0.1294858073	0.0137003981	-0.0561435529	-0.0186270657	-0.0008162977	-0.0244927486	-0.0768215706	-0.0071542753	-0.0935658896	-0.076305163	-0.0433553438	-0.0550776061	-0.1204722465	0.1585915537	0.0192912344	-0.0995083709	0.0045250522	0.0395809728	0.0361253606	-0.150187372	-0.0006789203	0.0102101869	0.0618212398	0.0564457952	-0.0238322787	0.1418580917	-0.0126118238	0.0137507175	-0.0341967822	-0.0252422608	0.0586467015	-0.0218428127	-0.0010545818	0.0604129215	-0.1469295111	-0.0446299494	-0.0082232661	-0.0998479759	0.0352503774	-0.0389770313	0.0464680678	0.148915943	-0.02991215	0.0019279608	0.0530850877	-0.0493959818	0.1012554958	0.0441970711	0.0084987139	-0.1038252363	0.0186747906	0.0208225595	0.1374314101	-0.0660889015	-0.1137834952	-0.1528070961	0.063409327	-0.0266072844	-0.0830842933	0.1160839916	0.1155935107	0.1147775772	0.0	0.0	2.74356e-06	2.74356e-06	7.5271214736e-12	7.5271214736e-12	-0.0196793	2.719999999999806e-05	7.398399999998943e-10	0.00038727484849	0.0992603	0.0465842999999999	0.00985260715609	0.0021700970064899	0.000290634	0.000290634	8.4468121956e-08	8.4468121956e-08	-0.0	0.0	0.0	0.0	-6.46341e-05	-6.46341e-05	4.17756688281e-09	4.17756688281e-09	0.0	0.0	0.0	0.0
7381.733146223786	6.859041858008823	47.04645520991712	54489984.24205892	7234.792761414448	-2.000497396389619	52342226.3006149	4.001989832961645	7727.963870862751	0.9381421911748477	0.8801107708623442	59721425.58935999	7744.883552609272	5571.173602402647	0.889379	13.598512	0.08093561366	0.0399932	-0.0465229596	0.0028535477	-0.0321067231	0.0224351261	0.0724471742	-0.0314896198	0.0856359487	-0.0628488422	0.0141674876	0.0967954642	0.0744545475	0.0107356841	-0.0627814612	0.0761887558	-0.0361505438	0.0718056917	0.0438129489	0.0172434721	0.0509356382	-0.1163007858	0.083691373	-0.0221203734	-0.1261162489	0.0141130558	0.0722850495	0.013681695	-0.051024961	0.0569111773	0.010575407	0.0255715149	-0.0336237061	-0.0248213427	0.043116142	-0.090576466	0.1799421794	-0.0059369169	0.1423717186	0.008870763	-0.0683167519	-0.0160850101	-0.0518503709	-0.0102656415	0.079195218	0.0718301036	-0.0435370816	-0.1014820711	0.0669328937	0.0779376307	0.0957406868	0.0146662392	0.0403498434	-0.1174086362	-0.0299194594	0.0030081809	0.0921713071	0.0190168125	0.009703986	-0.0168349683	0.0224164955	0.0523209367	-0.0430172881	-0.0091956254	0.0164498861	-0.1256816571	-0.0146001188	0.0465599911	-0.0160391547	0.1139140543	-0.0661579321	-0.0497823681	-0.0196429152	0.0971106443	0.0636657599	-0.0512838828	0.0245902148	0.0870266873	-0.0833495973	0.0168545593	-0.0632999338	-0.0217191756	0.0194678714	-0.1245913802	-0.0208981757	-0.1313814039	0.0341197079	-0.0842155361	0.1047494724	0.024075716	-0.0069867043	0.017476398	-0.0025397945	-0.0013824681	-0.0471065783	0.1159269625	0.114966703	0.1133721581	0.0	0.0	-1.47451e-05	-1.748866e-05	3.0585322859560004e-10	2.1741797401e-10	0.00880708	0.02848638	0.0008114738455044	7.756465812640001e-05	0.0763297	-0.0229305999999999	0.00582622310209	0.0005258124163599	0.0	-0.000290634	8.4468121956e-08	0.0	0.000172834	0.000172834	2.9871591556e-08	2.9871591556e-08	-0.000191189	-0.0001265549	1.601614271401e-08	3.6553233721e-08	0.0	0.0	0.0	0.0
7377.760577404181	-3.9725688196049305	15.78130302649731	54431351.13749928	7200.177042806148	-34.615718608300085	51842549.44775269	1198.247974769013	7741.589342111652	13.625471248900794	185.65346675462217	59932205.54189672	7755.724443151594	5533.369488265382	1.024523	15.664849	0.046101518761	0.0269937	-0.0583302954	-0.1072987158	-0.1167851935	-0.0350856544	-0.0368093785	0.0357277839	-0.0603433514	-0.0298796562	0.0793786934	-0.055855589	-0.1134198371	-0.0528089889	-0.0270384842	0.0701758742	-0.102948327	-0.0653806167	0.1043879271	0.0975435742	-0.0565055205	0.1332659549	-0.1098459059	0.0202576194	0.0703381756	0.0982053333	0.0734475406	-0.1112050562	0.1152649579	-0.0703082565	0.0260105998	0.0469672455	-0.0043543253	0.0598421391	0.0013779714	-0.0392801407	0.0081537699	0.0574014137	-0.1387212544	-0.0682078426	0.0178026568	-0.0217088667	-0.0807354511	0.0272916985	-0.0474533801	-0.0948349467	0.098036197	-0.041695106	0.056886461	-0.0211492605	-0.0074365815	0.0700931752	-0.0302472888	0.0699456248	-0.1947041888	-0.0205730019	-0.0045614781	0.0040435108	-0.0345659937	0.0046363045	-0.1402754536	-0.0864586404	-0.0235111173	0.0079856505	-0.0184631428	0.0742176576	0.1743346872	0.0448612524	-0.0102398334	0.0328811439	-0.0812857212	-0.0461180273	-0.0139933889	-0.0949444946	-0.102427859	-0.0663824863	0.0196284559	0.0245981474	-0.0790181278	-0.1078036321	-0.1041406465	-0.004648074	0.0136848982	0.047300671	0.0678622997	-0.083405636	0.0121923405	0.0225700677	0.0228034222	-0.0803937731	0.035388972	0.0212994242	0.1028225212	-0.0602964951	-0.1134335023	0.1157177005	0.1141327175	0.1115071407	0.0	0.0	8.586610000000001e-07	1.5603761e-05	2.43477357345121e-10	7.372987129210003e-13	0.00881734	1.0259999999999783e-05	1.0526759999999555e-10	7.77454846756e-05	0.101101	0.0247712999999999	0.0102214122009999	0.0006136173036899	0.000145469	0.000145469	2.1161229961000003e-08	2.1161229961000003e-08	-0.0	-0.000172834	2.9871591556e-08	0.0	-8.34049e-05	0.0001077841	1.161741221281e-08	6.95637734401e-09	0.0	0.0	0.0	0.0
7387.822050905379	10.061473501197725	101.233249015304	54579914.65584376	7225.158102227847	24.98105942169877	52202909.60218871	624.053329830445	7747.65467075155	6.0653286398983255	36.78821150997087	60026152.89721831	7767.819326476086	5608.1367444712805	1.003248	15.339552	0.024695396339	0.0144182	-0.0684958439	0.0039189039	-0.0444755414	0.0361269955	-0.1033093134	-0.0376770853	0.0054691811	0.0260705657	0.1338662626	0.0372979676	0.0682592658	0.0166127142	0.0642050209	-0.059861513	-0.0275390403	-0.1163064839	-0.0497935156	0.0503294544	0.018251043	0.0023711413	0.0048156617	0.0115118859	-0.135193513	0.0158836249	0.0347499178	-0.0823329949	-0.0555174285	0.0246766709	-0.0509768263	0.0650413729	0.0177374009	0.0155317826	-0.0329711065	-0.0143983779	0.0581826793	0.0516753017	0.0760525822	0.0582401218	0.1140872352	0.0106691889	-0.0414323829	0.1169865959	0.009336987	0.0869987128	-0.0259179521	0.0906342015	0.016146099	-0.0873017067	0.0294747983	0.0045999666	-0.0344341445	0.0350396777	-0.0428598423	-0.0659122099	0.0111671684	0.0761306174	-0.0281184187	-0.1505303964	-0.0291485506	0.0011904079	-0.0417767711	-0.0350301395	0.0836723625	0.0185903763	-0.0297823743	-0.0886121174	-0.121541707	0.0718096893	0.024433997	-0.0636226338	-0.0146001245	0.0432723793	0.1097276108	-0.0045460163	0.0252504769	-0.1243822717	-0.0067625493	-0.1034922716	0.0410539275	0.0305510608	0.0766100158	0.0167061121	0.002976488	-0.0831683763	-0.0217036126	0.1142513257	-0.009398417	-0.068407837	-0.0343927363	0.0225994008	0.0038239181	0.0033802106	-0.0291949498	0.1154562999	0.1130930572	0.1091900855	0.0	0.0	0.00198114	0.001980281339	3.921514181591634e-06	3.924915699600001e-06	0.00880792	-9.419999999999568e-06	8.873639999999186e-11	7.75794547264e-05	0.101099	-2.000000000002e-06	0.010221007801	4.000000000008001e-12	0.0	-0.000145469	2.1161229961000003e-08	0.0	0.0002252	0.0002252	5.071504e-08	5.071504e-08	0.0	8.34049e-05	6.95637734401e-09	0.0	0.0	0.0	0.0	0.0
7376.604959589309	-11.217091316069856	125.82313759304976	54414300.7298376	7289.46550508976	64.30740286191303	53136307.34989351	4135.44206284438	7744.871566515029	-2.7831042365205576	7.745669191338676	59983035.58181296	7770.113963042191	5645.091122444954	1.04777	16.020288	0.0614872865999999	0.031614	-0.0440112781	0.1045389065	0.0857380614	0.1386776325	0.0046900793	-0.124144492	0.0366216609	0.1091597205	0.0767172679	0.0107702017	-0.1180914307	0.1107399241	0.0469130905	-0.0956356979	-0.049807107	-0.0573636504	-0.0239759963	-0.0111894145	0.0176040176	0.0822516202	0.0780123331	-0.0157371659	0.0233282958	-0.0204643742	0.0548592365	-0.0156592468	-0.0500676519	-0.0313295835	-0.037015262	0.0831940765	0.1334149971	-0.0426256557	-0.117848915	-0.0582210316	0.0049805905	-0.1596181258	0.0044327178	0.0676045285	-0.054893024	-0.0491663016	0.0728376286	0.1429169194	0.0550580864	-0.1257512581	-0.0430654598	0.089174629	-0.0208640469	-0.0756726918	0.0454162028	0.0035162745	-0.0094395126	0.0230254289	0.0635695024	0.087084714	0.0118859086	0.0061596837	-0.046222747	-0.0257485897	-0.0031499936	-0.0524492362	0.013034883	-0.0453401841	0.0293851126	0.0750979753	-0.0388455068	-0.0180981846	-0.0957786767	0.0060803172	0.0331784485	-0.0568371051	-0.0160279144	-0.0043956868	-0.0935466545	-0.0479442708	0.0257487992	-0.0360192217	0.1095304716	-0.0495238996	0.0539716398	-0.0444529827	0.0999677935	-0.138773758	0.004151224	-0.0737457784	0.070647853	0.0040231895	0.0126324856	0.0372683334	0.1017232284	0.0940465486	0.0040018209	0.0747572335	0.04748757	0.1151428784	0.1118495955	0.1064303856	0.0	0.0	1.01234e-05	-0.0019710166	3.88490643747556e-06	1.0248322756e-10	-0.00257365	-0.01138157	0.0001295401356649	6.623674322499999e-06	0.101093	-5.999999999992123e-06	0.010219794649	3.5999999999905474e-11	-0.000282124	-0.000282124	7.959395137600003e-08	7.959395137600003e-08	-0.0	-0.0002252	5.071504e-08	0.0	-0.00045525	-0.00045525	2.072525625e-07	2.072525625e-07	0.0	0.0	0.0	0.0
7361.611534569419	-14.99342501989031	224.80279382707275	54193324.38590551	7232.561504127582	-56.90400096217763	52309945.91098824	3238.065325503513	7750.7604205245025	5.888854009473107	34.678601544887485	60074287.09636916	7766.758255660404	5529.634840669255	1.104873	16.893389	0.0968356282	0.0490006	-0.059674283	0.0634512117	-0.0119969216	0.0336814869	-0.0010910248	-0.0833819214	-0.1118080393	0.1040581928	0.1481992208	-0.0821141122	0.0752289566	0.0953659941	-0.0644033072	-0.0038267377	0.0291612181	0.0298119209	0.0620746065	-0.0743328484	-0.0914661299	0.0834116324	-0.1291093693	0.0238792672	0.0023673693	0.0068514977	-0.0030758719	0.0329281469	0.1100198869	0.0272138114	-0.0813431802	-0.1373493619	-0.0430060337	-0.1319961862	-0.008992015	-0.1430684813	-0.0962982556	0.0338329057	0.0022238994	-0.0084614207	0.0809310193	-0.0858735294	0.02295978	0.1623666974	-0.0853635888	0.0225370843	-0.1060591903	-0.0972832144	-0.0439404959	-0.0706193989	-0.1356628299	0.0644797376	0.0562416479	0.0262373592	-0.0434184997	0.0283505383	-0.0295390026	-0.0501146501	-0.0172045096	0.0074110604	0.0306192114	-0.0828303791	0.0192600887	0.0369009466	0.0190473956	-0.0049456912	0.0622014986	0.1027699895	0.1515170071	0.111227746	0.0414890421	-0.061865583	-0.0183844886	-0.0219750785	0.1223584328	0.0267228563	-0.0273681657	0.0840181203	0.0785724653	-0.0545337118	-0.1158059009	0.0346856489	-0.019977695	-0.0032974856	0.0511793591	-0.0463734603	0.0678942711	0.1555877165	0.006449286	0.0973827382	0.0036726183	-0.0322417485	-0.0379342989	-0.0649253006	0.0549778986	0.1147775772	0.1104045733	0.1032392285	0.0	0.0	-6.46148e-05	-7.47382e-05	5.5857985392400005e-09	4.17507237904e-09	-0.0195304	-0.01695675	0.0002875313705625	0.00038143652416	0.131374	0.0302809999999999	0.0172591278759999	0.0009169389609999	-0.000358508	-7.638399999999998e-05	5.834515455999997e-09	1.28527986064e-07	0.000517432	0.000517432	2.67735874624e-07	2.67735874624e-07	-5.86032e-05	0.0003966467999999	1.5732868395023997e-07	3.4343350502400003e-09	0.0	0.0	0.0	0.0
