global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2620.571585204142	n/a	n/a	6867395.433179351	3226.7401079263377	n/a	n/a	10411851.724100474	2816.991990709305	n/a	n/a	7935443.875720372	2827.652737733648	2160.335993248063	n/a	n/a	n/a	n/a	-0.1379488678	0.0186562266	-0.0786564579	0.0202085249	0.0998819888	0.1699028242	-0.237360922	0.0265155437	-0.0930788116	0.0556769438	-0.2236224112	-0.0582545689	0.1499956053	-0.2713047401	0.0429473322	-0.0079508529	0.0201933235	-0.0154271456	0.0107607632	-0.0103682753	-0.0129267156	0.0504706559	-0.0670966849	0.0645610163	-0.0254106827	0.0959628137	-0.0957322171	0.0665060206	-0.0335478104	0.0572889407	-0.0326263769	0.0283837066	-0.1377544854	0.1246998493	-0.0063136421	-0.0548191719	0.081492742	-0.0784185314	0.003905372	0.0982214454	-0.0293987404	-0.0386549616	0.0806642613	-0.0613280389	-0.0799795477	0.0177742499	0.0413426829	0.0349610408	-0.0875493966	-0.0618793482	0.1062066323	0.1093019844	-0.0048758969	-0.0475434975	-0.1501359345	-0.066379817	0.0807961055	-0.364961178	0.0758930263	-0.0073208415	-0.0258749213	0.0436538319	-0.0488396697	0.0449946786	-0.0386268876	0.0218978817	-0.0003382177	0.0386846315	0.005065968	-0.0407515759	0.1486519367	-0.0355432318	0.0136712792	-0.1079402728	0.0022576521	-0.0121264552	0.1526425292	-0.1860523133	0.0737958754	-0.067662313	0.051968597	-0.0418757756	0.0639452194	0.0280213165	0.0722366795	-0.1102829157	0.0241245061	-0.0029406573	-0.0773657761	7.41464e-05	0.0012624232	0.070089365	-0.0997606113	-0.0687187666	-0.0340928374	-0.178508393	0.3091881554	0.0836070887	-0.0533779918	0.119824294	-0.0430873313	0.086722225	-0.0443590901	0.1889186996	-0.1067640207	0.0073399944	-0.0861342659	0.0092780601	-0.1860558986	0.0016765035	-0.1147867791	0.019396253	-0.0088859026	0.0123759725	-0.0104723888	0.0134883266	-0.1139681793	0.1058033332	-0.1057589499	0.1154637225	0.1154447293	0.1154130763	0.20936	n/a	n/a	0.0438316095999999	-0.126552	n/a	0.016015408704	n/a	0.0806691999999999	n/a	0.0065075198286399	n/a	-0.00324888	n/a	n/a	1.05552212544e-05	-0.00237224	n/a	5.627522617599999e-06	n/a	0.00126712	n/a	n/a	1.6055930944000002e-06
2624.724622475952	4.153037271809808	17.24771858104145	6889179.343831529	3232.116432354718	5.376324428380485	28.90486435920075	10446576.632297391	2819.3397503435613	2.347759634256363	5.511975300243571	7948676.6278672945	2831.312689462104	2144.070214708512	1.087928	17.289606	0.1214513999999999	0.0582282	-0.1826076233	0.1067097417	-0.0718148679	-0.0114106239	0.1304103944	-0.061932054	0.0525578864	0.0211253505	-0.2207745166	-0.0268812356	-0.1989193166	-0.0890696539	0.1734540332	-0.0973206656	-0.0336818087	0.0691472203	-0.038923484	-0.0089621306	-0.0903096438	-0.1483633281	0.0583247143	0.1227702708	-0.0131389368	0.1623403324	-0.0505618575	0.009685322	-0.0082841378	0.105667254	0.1070386725	0.0181324009	0.0169168194	0.1347289611	-0.0517540012	0.1567474784	-0.130265147	-0.1333203302	-0.0283337784	0.0760894549	0.0838303849	-0.0997266965	-0.0286576925	-0.0332027537	0.0474454429	-0.0051208558	0.0825982136	-0.1751701611	0.0342733478	0.1208281647	-0.01930582	0.0381600466	-0.061675497	-0.0264349412	-0.1641530641	-0.1159363264	-0.1545658159	-0.0044822565	0.182796556	-0.1603721962	0.0593829563	0.1463357823	-0.1249324864	-0.0834103524	0.0705223345	0.0631540655	0.0458148866	-0.1512136344	0.0599074951	0.0691556959	-0.0664440389	-0.0339456916	0.1186341032	-0.1169116033	0.0291387826	-0.0976695023	-0.0368313332	0.0800655372	0.0358459674	-0.0502624473	0.0436498412	-0.0533110077	-0.0266035141	0.1557802377	-0.000993344	0.2036595167	0.0554522202	-0.0159399538	0.0771220827	-0.0129260144	-0.0411182393	-0.2242318374	0.069469162	0.0364518088	0.0172887362	-0.0383592519	0.0391012865	-0.1945029398	0.2701374749	0.0733475421	0.0080479918	0.0182765817	-0.0780834495	0.0745319605	-0.0620630351	0.0746077349	-0.1380121968	0.0109742727	-0.1666505723	-0.1045166611	-0.0761163701	0.035996717	-0.0541676051	0.0716192447	0.0668926985	-0.0843797096	-0.1308521594	0.0292437902	-0.0365040569	0.0661961243	0.0024184118	0.1154130763	0.1152422001	0.1149575937	0.174372	-0.0349879999999999	0.0012241601439999	0.030405594384	-0.10103	0.025522	0.0102070608999999	0.000651372484	0.0995766	0.0189074000000001	0.00991549926756	0.00035748977476	-0.00297365	0.00027523	7.57515529e-08	8.8425943225e-06	-0.00182186	0.0005503799999999	3.3191738596e-06	3.029181443999999e-07	0.00125205	-1.5070000000000056e-05	2.2710490000000171e-10	1.5676292025e-06
2627.652779837464	2.928157361512149	8.57410553377779	6904559.131387552	3229.781613862601	-2.3348184921173925	5.451377391133335	10431489.273244906	2818.998377752304	-0.3413725912573682	0.1165352460617701	7946751.853770121	2828.738910090165	2183.549446116831	1.018522	16.186583	0.0569143999999999	0.0259748	-0.1185934259	0.128489611	-0.1222153646	0.0903156332	0.0952404619	0.0304962126	-0.1124411891	0.0846909436	0.004176143	0.0402729154	-0.209420968	-0.0694392262	0.1503730124	-0.1123838863	-0.0459769073	0.0110129832	-0.1207926629	-0.0474309074	-0.0294215857	-0.0592239543	-0.0414089979	-0.0027943057	-0.0477283483	-0.0497161569	-0.0896001703	0.0352181634	-0.0587542101	0.1538717205	-0.170367427	-0.0697548768	0.085751278	-0.0219903396	0.009350739	-0.0385716846	0.1143369899	-0.0208548229	-0.0212044393	-0.0739247467	-2.94977e-05	-0.0046651361	0.0641223952	-0.0527787213	-0.2356427567	0.0692848088	-0.0324892852	0.1057442291	0.0014670086	-0.0084790828	0.0489908707	0.0023751887	-0.0258713613	-0.0254895496	0.113383712	-0.0193115061	-0.1654010494	-0.0479637648	0.1168707376	-0.1791005902	-0.0165076246	0.0763371159	-0.1010465825	0.0540438809	-0.0943486111	-0.0613949417	-0.0921929846	-0.0277909149	0.033061401	0.0636351972	-0.0942345619	0.0495929308	0.0930415138	0.0431852303	-0.0674043185	-0.0501579581	-0.0683468535	-0.0107688871	-0.0065797492	-0.033211721	-0.0396774041	0.0190270909	-0.0514321402	0.0637726519	0.0988502413	-0.1749707202	0.0893482544	0.1040839962	-0.0474105648	-0.0044555466	0.0277140663	0.132983594	0.0277515562	-0.0054675014	0.0923228735	-0.0073827477	0.0736539784	-0.1715227735	0.2837436112	0.0159009385	-0.0490506496	-0.0262463945	0.1329399265	-0.0363726204	0.0057277346	0.0376239725	0.046347364	0.0871078123	-0.1585803427	0.0216380112	-0.1689046466	0.0007209368	-0.0633016906	0.1099844985	0.0438560219	0.0151575169	-0.1269740279	0.1060665976	-0.0310775772	-0.1273273852	-0.033745235	0.1153118061	0.1148374968	0.1140484259	0.171773	-0.0025989999999999	6.754800999999949e-06	0.029505963529	-0.108784	-0.007754	0.011833958656	6.012451600000017e-05	0.0910345	-0.0085420999999999	0.00828728019025	7.296747240999995e-05	-0.00273684	0.00023681	5.6078976100000036e-08	7.490293185599999e-06	-0.0020846	-0.0002627399999999	4.345557159999999e-06	6.90323075999999e-08	0.000991214	-0.0002608359999999	6.803541889599998e-08	9.82505193796e-07
2638.040825302209	10.38804546474512	107.91148857761164	6959259.395961161	3237.5979523816404	7.816338519039618	61.09514784422245	10482040.50126579	2825.9924188166856	6.99404106438169	48.91661041025737	7986233.151209381	2836.18130858748	2187.6542240332915	1.086174	17.261719	0.11898435	0.0609239	-0.0915025136	0.0842963724	-0.0286091825	-0.082216834	0.0876290622	0.0059390355	-0.0772472795	-0.1130309168	-0.1901632495	0.0388687774	-0.1073296429	-0.1365420244	0.1955803263	-0.0166235388	0.0631783433	-0.0643876011	-0.0238447899	-0.0142849928	-0.0521528467	-0.0433225475	0.066190321	-0.0530276315	0.1604527597	-0.065209219	-0.0363430228	-0.0412826108	0.0885860155	0.0741661368	-0.1366711914	0.0592750721	-0.0394156761	0.0935074066	-0.0618358623	0.0041676843	-0.0893402255	0.0556516951	0.0097889662	-0.0657656798	-0.0528860622	0.0279351401	-0.0272704819	-0.1196914081	0.0411729084	0.0936201187	-0.0894583062	-0.0117593528	-0.0191613307	0.0845416564	0.0699868538	-0.0874615253	-0.0149493234	-0.0876623165	-0.0042900934	0.0607564337	-0.0888760335	0.0572509048	0.2316147456	-0.1340725148	-0.0045172147	0.0164055061	0.0341590151	0.0349969804	0.0057632707	0.0106944638	0.1042473761	0.0376242588	0.0667292481	0.0491222685	0.0547932953	0.0192665648	0.06298667	-0.0480100384	-0.1572003724	0.1407668136	-0.1301103346	-0.0116231823	0.047543249	0.0016845469	-0.0126245786	0.0069552287	-0.0643953823	-0.059247088	0.0741922629	-0.0435419874	0.0361054675	-0.0461570059	-0.0680379616	0.0475749161	-0.019307926	0.0010916558	0.0759579973	0.1065546898	-0.0018471999	0.0179439294	-0.1381211136	-0.1307583536	0.1905349662	0.0848276573	-0.0598193847	-0.0058068738	-0.0658529551	-0.0233467985	-0.1105826543	0.147401516	-0.1161447912	-0.0423403272	-0.0137096114	0.0222476589	-0.0332545831	0.0522396218	0.0083086	0.1504417376	-0.0527604999	-0.028964077	0.0641509467	0.0495416323	-0.0421406477	0.1138709995	-0.0158792795	0.1151599564	0.1142313295	0.112689161	0.125982	-0.045791	0.002096815681	0.015871464324	-0.0955463	0.0132377	0.00912909544369	0.00017523670129	0.0747947999999999	-0.0162397000000001	0.0055942621070399	0.00026372785609	-0.00250643	0.0002304099999999	5.3088768099999954e-08	6.2821913449e-06	-0.001493	0.0005915999999999	2.229049e-06	3.499905599999999e-07	0.000938905	-5.230900000000006e-05	2.736231481000006e-09	8.81542599025e-07
2644.434692675776	6.393867373566991	40.88153999076445	6993034.843827227	3271.593154064771	33.995201683130745	1155.6737374767354	10703321.765723478	2834.978507226705	8.98608841001942	80.74978491268534	8037103.1364373565	2844.463346199702	2242.2379893910243	1.125775	17.891075	0.1849495	0.0844381	-0.0035501367	-0.0489776001	-0.0563315313	0.0762162332	-0.1131743071	-0.0162715418	0.025884008	0.0891216967	-0.0442755796	0.0249957913	0.060021352	-0.1589117514	0.0806470522	-0.0571505211	-0.0904539597	0.0670389375	-0.0462923643	0.0656827328	-0.0006817881	-0.0033860801	0.0060135781	0.0013876998	0.0374784965	-0.0069251053	0.0321314741	-0.0676994285	0.0217026017	-0.0425215392	0.0535834783	-0.0133175293	-0.088530055	-0.1104081346	-0.0609681145	-0.0699157678	-0.104033612	0.2050856875	-0.0321962435	-0.0151191931	-0.0550741527	0.0931444337	-0.1235821549	-0.1679944631	0.0204100134	-0.0649248606	-0.1353023969	0.0710050833	0.0022972445	0.0341589045	-0.0543145558	-0.0387296445	0.1991341535	-0.0332691644	0.0703257116	0.0349581802	0.0669036705	0.1011777799	0.0527882339	-0.0791220217	-0.0248077637	0.1211887736	-0.1450709685	-0.0175989612	-0.0952026206	-0.0326787048	-0.0902183384	-0.040319927	-0.0268264897	-0.0797993049	-0.1129940825	-0.0569011816	-0.0718954384	0.01076237	-0.0280622662	0.1424457284	0.002208247	-0.027353268	-0.0315704213	0.0150715215	-0.0416153536	0.1114867094	0.0546218977	-0.2470354585	0.0952428062	-0.0268477155	-0.0091772492	-0.1546123393	0.0207187533	-0.0327487111	0.0565619521	0.1089600247	-0.0438287834	0.0674968089	-0.0511924506	-0.0986599221	-0.1833102172	-0.0541345386	0.1086627329	0.1383916087	-0.019895792	-0.0414881132	0.0762916712	-0.0167220546	-0.0433270416	-0.0395787109	-0.0697113071	0.0540110986	0.031790076	0.1022908088	-0.041246886	-0.1257189952	0.117577609	0.0300201985	0.0545068232	0.0347176776	0.0175177007	0.0096728363	-0.0062123217	-0.0715978009	0.1466936398	0.1149575937	0.1134247617	0.1108851636	0.104274	-0.021708	0.000471237264	0.010873067076	-0.0661923	0.029354	0.0043814205792899	0.000861657316	0.0225117	-0.0522830999999999	0.00050677663689	0.0027335225456099	-0.00179548	0.00071095	5.054499025000002e-07	3.2237484304e-06	-0.00101158	0.00048142	1.0232940964e-06	2.317652164e-07	0.000499187	-0.0004397179999999	1.93351919524e-07	2.49187660969e-07
2639.244644122069	-5.190048553707129	26.93660398983746	6965612.291527027	3252.372041277264	-19.22111278750708	369.45117679006825	10577923.894882038	2831.3330049812794	-3.645502245425632	13.289686621403328	8016446.585096321	2839.913895298625	2236.499757407485	1.018954	16.193459	0.15882425	0.0701821	-0.0217995821	-0.0125866999	-0.1612151522	0.0667515822	0.0014897718	0.1733926518	0.0420857036	0.0438520839	0.0879963645	-0.0464498032	0.0076090116	-0.132902208	0.0155971717	-0.0509390066	-0.0471761457	0.0109895833	-0.0946385285	0.0089643654	0.0520765891	-0.0276389952	-0.1212090708	0.081240736	-0.1398461295	0.0238319745	0.0621174594	0.0954824997	0.2086938786	-0.2097142492	0.0404880185	-0.0951769182	-0.0188853059	-0.1322281448	-0.0253897448	-0.1749485223	-0.0056298727	-0.0487734977	0.0613417722	-0.0409787928	0.0305600082	0.0628885677	-0.0761732972	0.1393673727	0.0083076032	0.0089116486	0.0509675813	0.1850246725	-0.0429943107	0.1571310448	-0.0279547712	-0.0243900064	-0.1517703047	0.0322717214	0.0257886484	-0.0132080098	-0.022391352	0.11200678	-0.0346158585	-0.036897624	-0.0543487985	-0.0116657841	-0.073629645	0.1277270143	-0.0306501474	-0.0448189324	-0.1727971646	-0.1323294016	-0.1160798896	0.0745916179	0.1083741845	-0.0744345519	-0.0092556598	-0.0116335958	0.0599539046	-0.0123800471	0.1248410456	-0.0620105042	-0.0784491251	0.0398964375	0.0124221024	0.1396228102	0.043176796	-0.2197927399	-0.0874333735	-0.0273531922	-0.054756529	0.0247384358	-0.0145960523	0.0701585657	0.1411116802	-0.0390328326	0.0184103778	-0.0764955078	-0.0668161229	0.1596629237	0.0440411614	-0.0744666847	0.1259883716	-0.0179424809	0.0896597677	-0.0469901497	0.0010927171	-0.1378589144	-0.0134471977	-0.065443855	0.0761431145	0.0369380707	0.0587050231	0.177938571	-0.0112610916	-0.0507391115	0.0772232475	-0.151808649	-0.015232728	0.0363783221	0.016041144	-0.102923497	-0.0603309489	-0.0653604546	0.0494708096	0.1147048067	0.1124192083	0.108643553	0.108051	0.0037769999999999	1.4265728999999914e-05	0.0116750186009999	-0.0826207	-0.0164284	0.00682618006849	0.00026989232656	0.0683714	0.0458597	0.00467464833796	0.00210311208409	-0.00105632	0.00073916	5.463575056e-07	1.1158119423999998e-06	-0.00147628	-0.0004646999999999	2.1794026384e-06	2.1594609000000003e-07	0.00115051	0.000651323	4.24221650329e-07	1.3236732601e-06
2644.44727586114	5.202631739070966	27.06737701238859	6993101.394809404	3261.424537203234	9.052495925970106	81.94768248970537	10636890.01187133	2830.964050421119	-0.3689545601605459	0.1361274674632619	8014357.454776747	2844.324940639281	2252.4092581380864	1.142355	18.15457	0.1322413499999999	0.0699893	0.0102928204	0.0599579449	0.044611386	0.0306243252	-0.0297870348	-0.149049407	-0.0249062898	0.069288024	-0.0857797081	0.0255065572	0.0345842956	-0.0593256106	0.1225000473	-0.0432034581	-0.0256578611	0.0221559644	-0.0959645437	-0.0232110401	0.0552725592	0.0033638922	-0.033143458	0.0122889217	0.0652449345	0.0207328989	-0.0870105676	-0.059694363	-0.0097002167	0.1084396942	-0.0261125892	-0.0357715912	-0.0624695441	0.0849047843	0.0252679176	-0.0168742364	0.2540868936	-0.1092654683	0.0721315305	-0.0217698484	-0.0106225242	-0.0162347412	-0.0932100554	0.0091873057	0.0570353068	-0.0160922966	-0.0248660575	-0.0822133415	-0.1826772366	0.0142874787	0.0234973725	0.0280160384	-0.0073575972	0.0173126149	0.0009915588	0.0910308844	0.039364318	0.0365825554	0.1179673295	-0.0525568683	-0.0220952993	0.1350266152	-0.0550575502	0.0148477364	0.0072368128	0.0231180223	0.0658419211	-0.0700636648	0.0193419274	0.0623067084	0.0166658348	0.0090672599	0.0729801329	0.0664257335	-0.0780596401	0.0733813926	0.0380654047	-0.040803978	-0.1585612364	0.013419071	0.0830588553	-0.092751387	0.0272031071	0.0867410131	-0.0855805529	-0.2082717628	0.0789681137	-0.0302391305	-0.0487319213	-0.0451326141	-0.0351267759	-0.0558668507	-0.0655941229	0.0362110763	-0.0211701853	0.1801039772	0.0385439815	-0.0010613845	0.0876983684	0.0875933522	-0.1003181847	-0.0450456534	-0.0048380692	-0.0963352517	0.0311665064	-0.1038510563	-0.0099117514	-0.1803708214	0.0485600384	-0.0287793171	0.0148182548	-0.0789852998	0.1256718945	-0.0525032129	-0.0260106796	-0.0187889348	0.1398238335	-0.1262862234	0.0902973069	-0.0460118992	-0.1672276997	0.1144017065	0.1112164334	0.105973176	0.103985	-0.004066	1.6532356e-05	0.0108128802249999	-0.0529379	0.0296828	0.00280242125641	0.00088106861584	0.0096952	-0.0586762	9.399690303999998e-05	0.0034428964464399	-0.0008462829999999	0.000210037	4.411554136904198e-08	7.161949160888308e-07	-0.00101158	0.0004646999999999	1.0232940964e-06	2.1594609000000003e-07	0.0012721	0.0001215899999999	1.4784128099999996e-08	1.61823841e-06
2647.774727642005	3.327451780864976	11.071935353981502	7010711.008339694	3260.314090719042	-1.11044648419238	1.2330913942552175	10629647.970141131	2834.193042987585	3.2289925664663315	10.426392994294826	8032650.204919227	2842.8451558527645	2245.005954359834	1.122491	17.838882	0.1098245999999999	0.0535732	0.0335140199	-0.0849048388	-0.1084210868	-0.094897062	-0.0590054064	0.0811217255	0.0423222069	-0.1460774677	-0.1312244584	-0.0567356268	0.1004398476	-0.0663315739	0.0719634936	0.0141287566	-0.1535292807	-0.0422832145	0.0639495941	-0.1371585958	-0.0941211257	0.1654154009	0.0796937844	0.0148207049	0.001702157	0.0343985519	0.1151140351	0.0755222368	0.0325109097	0.0679312994	-0.1116766949	0.0260191872	0.1017083564	0.0389826856	0.1587151524	-0.0133132064	0.1171448012	-0.0153119704	0.0224873402	0.1161482814	0.0045994462	-0.0471238889	0.0191773189	0.1046233882	-0.0143075987	-0.0488303825	-0.0570044812	-0.0300147791	0.0696072685	0.0443912827	0.0589716253	-0.0134866491	0.1520840818	0.0003614409	-0.00054333	0.0010998578	0.0759173473	0.0977817397	0.1026207046	0.017018305	0.0822119529	-0.1301781096	-0.0974141607	-0.0425147989	-0.0436380169	0.0244383944	0.0408337781	0.0289724486	0.1017854355	-0.1013949504	0.0880654887	0.1639640022	0.0975665875	0.0054969586	0.0127552443	-0.1054616669	0.1043373061	-0.1186014955	-0.1734872329	-0.0149987976	-0.0737368199	0.0332731551	0.0341290817	0.0252193788	-0.087919585	-0.0630026072	0.0314829256	0.0460435538	0.0663001345	0.0376990931	0.0596457475	-0.0958552119	-0.0967939494	-0.1211735096	-0.1141813382	-0.1358819319	0.0239937309	0.0179834033	0.0491733618	0.0697402006	0.1287355614	0.0745453693	-0.043133774	0.0035621202	0.0880822434	0.064137281	0.0217886859	0.0445220432	0.039153295	0.0560217969	0.1746013926	-0.0163605725	-0.0526015437	-0.1067157086	-0.1182328568	-0.0760098468	0.0658767515	-0.0022225373	0.0739573108	-0.0870816803	0.0548365471	0.1140484259	0.1098185471	0.1028845713	0.0733984	-0.0305865999999999	0.0009355400995599	0.00538732512256	-0.0495558	0.0033821	0.0024557773136399	1.143860041000004e-05	-0.0196494	-0.0293446	0.00038609892036	0.00086110554916	-0.000622817	0.0002234659999999	4.9937053155955315e-08	3.87901015489e-07	-0.000740578	0.000271002	5.484557740839999e-07	7.3442084004e-08	0.000836342	-0.0004357579999999	1.89885034564e-07	6.99467940964e-07
2644.299724838308	-3.4750028036969525	12.07564448570168	6992321.034779952	3247.4749897418246	-12.839100977217186	164.84251390317928	10546093.808998665	2827.791611865163	-6.401431122422309	40.97832041511695	7996405.400134976	2837.6717890747445	2300.686443578956	1.226471	19.491364	0.07372334	0.0330987	0.0677812305	0.1257479782	-0.076014992	0.2000955069	0.0129062418	0.0722894113	-0.0215649728	0.1301390598	0.1760533943	-0.1237144926	0.0040721595	-0.0025610278	-0.0048713936	-0.0186721055	-0.0586552168	0.0079036189	-0.1610260327	0.0869708588	0.1040614418	-0.044249078	0.0621802225	-0.0686358643	-0.1451293934	-0.0946188616	0.0715055317	0.0618386436	0.0034468842	-0.1751686152	-0.0531470367	-0.0090644464	0.0169475925	-0.1013801269	0.0840787853	0.132454786	0.0767605491	-0.0317071511	-0.0686576077	-0.0221496141	0.1124459222	-0.0718657171	-0.1009489443	0.0786024735	0.0807741406	0.2044037097	0.0625872835	0.0121018871	0.0384087446	0.0460645817	-0.0094275873	-0.0837107755	-0.1179129041	-0.06963076	-0.0154699879	0.0230151083	-0.0106079581	-0.0376784274	-0.0591998104	0.0277966659	-0.1049464112	0.0283305186	-0.0712471515	0.2261827289	-0.055123268	-0.0416434954	-0.0975159704	-0.1647954521	-0.1035188545	-0.0075153836	0.070890944	0.120189468	-0.0710958114	-0.0467983535	0.075179616	0.0166204348	0.0108584462	-0.0742743514	0.0681622776	0.0172449903	-0.1199588043	-0.0172708474	-0.0093690089	-0.0073238558	-0.0769357619	-0.0151422898	0.0295632336	-0.0382110218	0.0759934351	-0.0492392747	0.0770029475	-0.1354060858	-0.0438277936	-0.0392519556	0.128382247	0.2183854647	-0.0403467664	0.016301196	0.0660913648	-0.0702448734	0.0044646655	-0.1770979159	0.1713218856	-0.094957451	0.0396379251	-0.0830510106	0.0514505799	-0.042248702	0.0589304645	0.1248921235	-0.020214193	0.0225815041	0.0469599583	-0.1055312376	-0.0045019229	0.1606945286	0.0900586818	-0.0409426651	0.0605907499	-0.1185297279	0.1090215229	0.1136451198	0.1082280018	0.0993899282	0.0558299	-0.0175685	0.00030865219225	0.00311697773401	-0.0578689	-0.0083131	0.00334880958721	6.910763161000006e-05	0.00032574	0.01997514	1.061065476e-07	0.0003990062180196	-0.0008462829999999	-0.0002234659999999	4.9937053155955315e-08	7.161949160888308e-07	-0.00101158	-0.000271002	1.0232940964e-06	7.3442084004e-08	0.0007734779999999	-6.28640000001e-05	3.9518824960125736e-09	5.982682164838453e-07
2648.0483830042167	3.748658165908637	14.052438044833504	7012160.238731246	3266.9287550356507	19.45376529382611	378.4489841072733	10672823.490478788	2832.249501863122	4.457889997959228	19.87278323390493	8021637.240803903	2844.3687876911026	2266.7392862878137	1.154576	18.348785	0.10457869	0.0502737	0.0601577924	-0.0133728674	0.0390019774	0.0071610285	-0.0793422978	-0.0990222898	-0.0159499264	0.0358017705	-0.0916476629	0.036896611	0.0797049501	-0.0295096268	0.0848744381	-0.0518569143	-0.0604420496	0.026425822	0.0694941964	0.007155199	-0.0432707569	0.0582816137	-0.0297070303	-0.0929269701	0.0421276052	0.120576897	0.0190579726	-0.0213366523	-0.0746367418	-0.0416466626	-0.0752478729	-0.2404793903	-0.0714454677	0.0067016205	0.2569793369	-0.0422784486	-0.0837964546	-0.0211101402	0.0046942887	0.173337542	-0.0918842023	0.0175269454	-0.0319767772	-0.014102529	-0.0678282739	-0.0500456582	0.1604146294	0.0423349989	-0.1109518979	-0.13150776	-0.0331189627	0.1494545932	0.1006865954	-0.0068508094	0.0729923902	0.0112526207	0.1032885596	0.0100385427	0.0624683642	-0.0800873924	-0.0448616987	0.0710536552	-0.014905504	-0.048726499	0.0939514306	-0.0426440457	0.0037253309	0.1544652503	0.0737540231	0.0286650265	0.0783826524	0.0669678293	-0.0478724206	0.0523887681	0.0931773711	-0.1041650007	0.0673951787	-0.1452416189	-0.0312922203	0.2350447836	-0.0345300277	0.0327288336	-0.0066486676	-0.0536838536	-0.0423033333	-0.0183723191	0.0205817788	-0.0087765169	-0.0060345262	-0.0244766694	-0.1905842825	0.1001019518	0.003255107	-0.0717977025	-0.0417025987	-0.0565930005	0.081172818	0.0400737103	0.0609629841	0.1083002943	-0.0373207352	-0.0357420754	-0.0847901876	-0.032164602	0.1042552905	-0.0673647958	0.0188125544	0.0112553727	0.0118797352	-0.2150871559	0.0678211987	0.0722486523	0.0796488933	-0.1092924109	-0.0421364463	0.1065371326	0.0735040329	0.0242707967	0.0418572605	0.0211794895	-0.014120793	0.1131919653	0.1064475877	0.0955030384	0.0810745999999999	0.0252446999999998	0.0006372948780899	0.0065730907651599	-0.0425629	0.015306	0.00181160045641	0.000234273636	-0.0365213	-0.03684704	0.00133380535369	0.0013577043567615	-0.00109628	-0.0002499970000001	6.249850000905001e-08	1.2018298384e-06	-0.00101158	0.0	1.0232940964e-06	0.0	0.0010671	0.0002936220000001	8.621387888405878e-08	1.1387024100000005e-06
