global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
5792.940574477242	n/a	33558160.49942472	n/a	6448.980425140793	n/a	n/a	41589348.52384912	6274.615440767827	n/a	n/a	39370798.92952203	6320.84467422943	4665.353835534028	n/a	n/a	n/a	n/a	-0.0317457302	0.0641005478	0.1943216919	0.001431359	0.0561781691	-0.0325047099	0.0039822813	-0.0243263617	-0.0211137644	0.0572452506	-0.0962931909	0.0444579023	-0.001281476	0.0521381605	-0.0821221619	0.0908781817	-0.1307168558	0.0768192842	-0.1085692244	0.0086914413	-0.0098099896	0.1319912929	-0.0546723676	0.011192635	-0.1019302757	0.061611805	-0.0180113901	0.0288281317	-0.0625928677	0.0968780868	-0.0354304327	0.053715227	-0.1041021398	0.1292458097	-0.0364179425	0.0800960733	0.0351332768	-0.0739573556	0.1244885657	0.0058136148	-0.0722862391	-0.0167288016	-0.0970156181	0.0996722251	-0.053086483	0.0178873088	-0.0459168539	0.075550013	0.1925095496	-0.0544908743	0.0284523378	-0.0458082378	0.1544329128	-0.1722006529	0.1447368405	-0.0185284496	0.0413766197	-0.0676068993	0.0463804821	0.0180829144	-0.0077925724	0.0204327931	-0.0035404846	0.0016338082	-0.0433162444	0.0137128923	-0.0423102987	0.0026543843	-0.0354062934	0.2157430254	-0.0218611122	0.0169733557	-0.0287569861	0.0393751711	-0.0891351002	0.1014045041	-0.0479043178	-0.0884704787	0.1116178958	-0.0146755601	0.0702858163	-0.0024135968	0.022662853	-0.0852583467	0.0211407383	-0.0361253935	0.0386334137	-0.0861219466	0.0844416395	-0.0704934945	0.0528074452	0.0457040498	-0.0311085828	0.0028669429	0.1154637225	0.1154447293	0.1154130763	0.0148638	n/a	0.00022093255044	n/a	2.99137e-05	n/a	8.9482944769e-10	n/a	0.0571986	n/a	n/a	0.00327167984196	8.54209e-05	n/a	7.29673015681e-09	n/a	-0.00152261	n/a	2.3183412121e-06	n/a	-0.000897666	n/a	n/a	8.05804247556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5795.625507604384	2.684933127142358	33589275.02439458	7.208865897226442	6453.42075073424	4.440325593446687	19.71649137581767	41646639.38600728	6273.430847647211	-1.1845931206162277	1.4032608614112925	39355934.6002116	6311.762575050684	4583.1765845289165	1.133342	19.249117	0.1156510812999999	0.0813448999999999	-0.0524883093	0.1771220899	0.1509643269	-0.0453421481	0.0438159205	0.0320746906	-0.1372733824	0.1097492693	-0.0463053483	-0.0017132181	-0.0501624435	0.0759820453	0.0433366044	0.1141936906	-0.0096593727	-0.0360241566	-0.0539060345	0.0154271988	-0.0009668063	-0.0658347667	0.0210294832	-0.001130532	-0.0438484227	-0.0771700986	0.0707782357	-0.033778887	0.1303427287	0.0146991998	-0.0391504935	0.0320812493	-0.0225203674	-0.0751109045	0.0431292676	-0.0981691521	-0.1846028412	0.1149876576	-0.0532645105	-0.1685180106	0.0125334651	-0.1008703387	-0.0709365981	-0.049993264	-0.0137771587	0.0579279655	-0.0651590873	0.0286837129	-0.1411812818	-0.0889895127	-0.0617548243	-0.0578217531	-0.0426652426	0.0092045743	-0.0150436273	0.023258466	-0.0637985949	0.0356533495	0.0663710183	-0.0607805013	0.0814014027	-0.0681162037	-0.0360021312	-0.035468374	0.0226364986	0.0258022827	-0.0305395623	0.008377551	0.0397934531	-0.0451925658	0.0091305522	0.0091733771	-0.0541122139	0.0026724763	-0.0606080785	0.1417598701	0.0176930299	0.0439517369	-0.0379610757	-0.0430563997	-0.0014206713	-0.041692568	0.0225775194	-0.0818640265	0.0268636135	0.0969201738	-0.0685047764	0.0013130764	-0.0364698997	-0.0947568255	0.1060985649	0.0049528596	0.0361486609	0.069747582	0.0190005907	0.1147418214	0.1154130763	0.1152422001	0.1149575937	0.0167643	0.0019004999999999	0.00028104175449	3.611900249999998e-06	0.0189863	0.0189563863	0.00036047958769	0.0003593445815548	0.135038	0.0778393999999999	0.0060589721923599	0.018235261444	0.0	-8.54209e-05	0.0	7.29673015681e-09	-0.00129556	0.0002270499999999	1.6784757136000002e-06	5.1551702499999964e-08	-0.000924291	-2.6625000000000064e-05	7.088906250000033e-10	8.543138526810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5792.064215409292	-3.561292195092392	33548007.87542486	12.682802098825988	6484.74923108341	31.328480349170604	981.4736809883688	42051972.59003688	6270.733461714925	-2.697385932285215	7.275890867690178	39322098.14787125	6312.339013508272	4628.69353372213	0.926514	15.73627	0.1303120499999999	0.0746534999999999	-0.0532147717	0.1284471857	0.1047407977	0.0347206056	0.0162192895	-0.0675221798	-0.0198700921	0.0007626059	-0.0391712895	0.0586373047	-0.0712116145	-0.000757929	0.0263101898	0.0890098196	-0.0051279891	0.0583027435	-0.0461274934	0.0311106644	-0.1137735708	0.0592918629	0.1096395287	0.0453260968	-0.1052907342	-0.0470168141	0.1476122637	0.0765435334	-0.0433082882	-0.0070208511	0.0418285102	-0.0440746255	-0.0575615437	-0.067867204	0.0121918219	-0.05730369	0.1057496139	0.0223973058	-0.0076772827	-0.0137762668	-0.0771769362	0.0838852931	0.0457502563	-0.0354775233	-0.0707449326	0.058934879	0.0103681347	0.0371805032	-0.0412788383	0.0667822211	0.0129911123	-0.0441570439	-0.0348166623	0.0085366775	0.0888159681	-0.0035193112	-0.055773831	0.0436991087	0.1810651373	-0.0269402925	-0.0218788867	0.041167352	0.0456224031	-0.0626287184	0.027866018	0.0256737102	-0.0432896312	0.1552545583	-0.0479761286	-0.1136396413	0.0436474829	-0.1213268605	-0.0368475574	-0.0001181892	-0.0565330275	0.09884697	0.0003432315	0.0543913626	-0.0989580663	-0.0750598246	0.0888131348	-0.0286434291	0.0559911812	0.0094215031	0.0408448848	-0.02599755	-0.0232747539	-0.0162990739	-0.0303761996	-0.1128543064	-0.0025448794	-0.0684080252	0.0513681162	0.0739910206	-0.0248767377	-0.0607416619	0.1153118061	0.1148374968	0.1140484259	0.0288414	0.0120771	0.00083182635396	0.00014585634441	0.0363053	0.0173189999999999	0.0013180748080899	0.0002999477609999	0.074092	-0.0609459999999999	0.0037144149159999	0.005489624464	0.000603686	0.000603686	3.6443678659600006e-07	3.6443678659600006e-07	-0.0011729	0.00012266	1.37569441e-06	1.5045475600000033e-08	-0.000851238	7.305300000000001e-05	5.336740809000001e-09	7.24606132644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5798.122941399009	6.0587259897165495	33618229.643577494	36.70816061846679	6453.650787204357	-31.09844387905377	967.1132116986572	41649608.48318341	6273.6431724087415	2.9097106938161232	8.466416321707905	39358598.65471082	6306.8416704012025	4573.403887306028	1.046642	17.776571	0.11690943	0.0620423	-0.0346687661	0.108788629	0.0196065503	-0.0944023107	0.1308356743	-0.0381553368	0.0036335443	0.0291819743	-0.059983268	0.0002269986	0.0294154517	0.0601854952	0.079859546	0.0200173596	0.0955073917	-0.0522479948	0.051867633	-0.076515492	0.1311442462	0.0213155693	0.0709900004	0.0314146586	0.105944784	-0.0220527667	-0.1034858768	0.0459643707	0.0192503756	-0.0609626881	0.0077915506	-0.1163977581	-0.048815044	-0.0780716927	0.0423231646	0.0685038141	-0.0173094031	0.0750769277	-0.020550758	0.0266831485	0.0084208374	0.1201290392	0.0040443658	-0.065472069	0.0063942055	-0.056759102	-0.0016831358	0.1338272724	-0.0133620451	0.0171027013	-0.1439417303	0.0657753008	0.0434310039	0.0455032032	0.0273096171	0.0262546882	0.0276184388	-0.0333608215	-0.0609754559	-0.0856066982	0.0261859357	-0.07965287	-0.013498198	0.0322616377	-0.1039675588	-0.0134170063	-0.0279619045	-0.0229089669	-0.0050373462	0.037616542	-0.0499213476	-0.1212494059	-0.0321778162	0.0117532751	-0.0332675691	0.1017841398	0.008066916	0.0463066701	0.0967596976	-0.1035274421	-0.0220461895	0.0445870716	0.004609639	-0.0056175764	-0.0596784678	0.0493953903	0.1353596301	-0.0373637267	-0.0271850414	0.0505281235	0.0847233393	0.0480947448	0.0198168374	0.0488813643	-0.0525023865	-0.0133872961	0.1151599564	0.1142313295	0.112689161	0.0274868	-0.0013546	0.00075552417424	1.8349411600000023e-06	0.00637392	-0.02993138	4.06268561664e-05	0.0008958875087044	0.110349	0.036257	0.0013145700489999	0.012176901801	0.0	-0.000603686	0.0	3.6443678659600006e-07	-0.0008311669999999	0.000341733	6.908385818888337e-07	1.1678144328906833e-07	-0.000809328	4.191000000000004e-05	1.756448100000003e-09	6.55011811584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5818.3615670481	20.238625649091773	33853331.32490242	409.6019681640754	6528.564339718606	74.9135525142492	5612.040350305173	42622152.33784544	6288.356079094187	14.712906685445889	216.46962313463828	39543422.17748082	6329.280952575008	4686.721051403857	1.069055	18.157249	0.18534455	0.138534	0.0242426644	0.0462926862	-0.0190177091	0.0426329441	0.0562360658	-0.160703508	-0.0945195639	-0.0430684014	0.0094267171	0.0331170332	0.0679158248	0.039849038	-0.0494490547	-0.0379913692	0.0478676643	0.1936669398	0.026600616	0.0553751333	0.0780847197	0.0441358567	0.0312141273	-0.1104409583	0.0500801493	0.0602440813	-0.1252211131	0.1274212561	-0.0835531469	-0.0565328519	-0.0477676758	-0.0424825884	-0.1649619169	-0.0595852975	0.02055728	-0.1253788796	0.1314945174	0.0841614278	-0.0017160399	0.0762968005	0.154903267	0.0542815884	-0.0598493073	0.0120291169	-0.0239198429	-0.0633420368	-0.0616158481	-0.0098107434	0.034616518	0.1223042571	-0.0214175795	-0.1519920724	0.0584825708	0.0181154327	0.0015484074	0.0895274165	-0.0127915565	0.0328156419	-0.1186704812	0.0806662583	-0.0760290605	-0.0804053914	-0.0430044506	-0.0738285794	-0.1356019785	0.2049010544	-0.0092007646	0.0914856059	-0.0359323448	-0.0440463207	-0.1279480005	-0.141286237	0.0233617283	0.0275194682	-0.0239658755	0.0411553551	0.0658546006	0.0494593505	-0.0817448136	-0.0745475403	-0.0269181923	-0.0047411535	-0.0590138017	-0.0321208469	-0.0298403544	0.0107897888	0.0013957962	-0.0041466993	0.0395268611	-0.0912643502	-0.1369316208	-0.0369779028	0.0277847123	0.008527958	0.1145092262	0.0561220182	0.1149575937	0.1134247617	0.1108851636	0.0493237	0.0218369	0.0024328273816899	0.00047685020161	0.00636032	-1.3599999999999895e-05	4.04536705024e-05	1.8495999999999718e-10	-0.0221851	-0.1325341	0.0175652876628099	0.00049217866201	0.000466256	0.000466256	2.17394657536e-07	2.17394657536e-07	-0.000937675	-0.0001065080000001	8.79234405625e-07	1.1343954064021309e-08	-0.000855763	-4.643500000000005e-05	2.156209225000005e-09	7.323303121690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5840.314107897308	21.952540849207253	34109268.87890433	481.9140497361131	6528.410153111608	-0.1541866069974276	0.0237735097773791	42620139.12725074	6300.544229844391	12.188150750203931	148.55101870969665	39696857.592225455	6340.00120191209	4781.002879663349	1.107729	18.814095	0.09063808	0.0456514	-0.0129105518	-0.072711686	-0.0428285389	-0.0110596332	0.0144796405	0.0023125408	-0.1277389089	0.1041641268	0.0539818227	-0.0421804696	-0.025094585	0.0170905534	0.0824573815	-0.0272261627	-0.0310578809	-0.0781462785	-0.0726184145	-0.1457318527	0.0975847873	0.0659174025	0.1030793129	0.1908977518	-0.1381921249	0.0555657065	-0.0138429527	-0.0246063071	0.0271782752	-0.0244906321	-0.0134262833	-0.0017893735	-0.0156254015	0.0503987759	0.1068475854	-0.0618744943	0.0157379607	0.0090971632	0.0696611264	-0.0287224673	0.0565245277	-0.0824378244	0.1092050075	0.0468584264	0.0506871177	0.0123084145	-7.37312e-05	0.0645691667	-0.0839063109	-0.126129423	0.0627157945	0.1221537298	0.0598604311	0.0630624962	0.0707649513	0.1727312932	0.0794296219	-0.0476339056	0.0220495331	0.0792109325	0.1401150939	-0.0205240999	0.0784049804	0.0247112148	-0.0694025435	0.0727508214	-0.0405762644	0.1095370247	0.0048685996	-0.0168174551	-0.0813697861	-0.0723459711	0.0101099023	-0.0057728306	-0.0629937647	-0.0003383266	-0.0378891789	-0.0361561433	-0.004403811	-0.0359195086	0.0398383278	0.1035818033	0.1052665392	0.0906055327	0.0937526737	0.0403444313	-0.0198361654	-0.065912023	-0.1179591425	0.0085545225	0.0021655993	-0.006211179	-0.0782179028	-0.0756458043	0.0879718932	-0.0753341291	0.1147048067	0.1124192083	0.108643553	0.0301539	-0.0191697999999999	0.00090925768521	0.0003674812320399	0.0137542	0.0073938799999999	0.0001891780176399	5.466946145439999e-05	0.0146692	0.0368543	0.00135823942849	0.00021518542864	0.000437517	-2.873900000000001e-05	1.91421125289e-07	8.259301210000005e-10	-0.00129374	-0.000356065	1.6737631876000002e-06	1.26782284225e-07	-0.000696165	0.000159598	2.5471521604000015e-08	4.84645707225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5806.902075099152	-33.41203279815545	33720111.70979084	1116.3639357050156	6512.377232864646	-16.03292024696202	257.05453164544474	42411057.22313379	6287.257294230419	-13.286935613972672	176.5426580098554	39529604.283853605	6330.441762746305	4740.299367681146	1.085543	18.437283	0.06229365	0.0313936	0.0052604349	0.0062570841	0.0901075312	0.0551012304	-0.0585100129	0.0294041882	-0.0738744792	0.0685495307	0.0228627177	0.0029108708	-0.1090884517	-0.0053439274	0.0335382054	0.0278196904	0.034469653	-0.016716514	-0.0641736548	0.0656803822	-0.0063260226	-0.0806500864	0.0044730785	-0.0305097577	-0.1084829627	0.0184985929	-0.0782108332	-0.0094880119	0.0166004237	-0.0225358646	0.0546991924	0.0459085096	-0.0201599662	0.0729530725	0.0789840713	0.113106938	0.2154705425	-0.0144234558	0.1030507044	0.0102960721	-0.1414930533	-0.0021150666	0.0728526109	0.0219605875	-0.0241476621	0.1109976728	0.0126708261	-0.0149610982	-0.0085364247	-0.0676760858	0.0633880891	-0.0557751345	-0.1161196001	-0.0446672707	0.0175628801	0.0358221482	0.0704497576	0.0478778698	-0.1067337872	-0.0563042667	-0.0038359087	0.0766624107	-0.0469125242	0.0434173881	0.0482243441	0.0499482232	0.0896376331	0.1599075394	0.0797951875	-0.090555506	0.0014500269	0.0258961963	0.0033768356	-0.0028525676	-0.0324908395	0.032297813	-0.0119211906	-0.0545733595	-0.0063145077	0.0132109727	0.009295299	0.0027935906	0.0465444245	-0.0132072497	0.0753349847	-0.0637630006	-0.0500967233	0.0986184997	0.0483662939	-0.1160684508	0.002575013	-0.1357716441	-0.0260003185	0.0464531455	0.200273999	0.1047412136	0.1144017065	0.1112164334	0.105973176	0.0265942	-0.0035597	0.0007072514736399	1.2671464090000016e-05	0.0184911	0.0047369	0.0003419207792099	2.2438221610000005e-05	0.0267226	0.0120533999999999	0.0001452844515599	0.00071409735076	0.000358549	-7.896800000000001e-05	1.28557385401e-07	6.235945024000001e-09	-0.0008311669999999	0.0004625730000001	6.908385818888337e-07	2.1397378032909253e-07	-0.000398833	0.000297332	8.8406318224e-08	1.5906776188900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5818.021606039769	11.119530940616642	33849375.40834557	123.6439683393308	6461.120133561073	-51.25709930357334	2627.290229016379	41746073.380308256	6284.5720700983165	-2.685224132102121	7.210428639623589	39495846.10425984	6319.310059786592	4603.55098480958	1.207949	20.516277	0.06305906	0.0286991	-0.0224072732	0.0395266746	0.0016835303	-0.0672182686	0.0989049689	-0.0510630296	0.0445900626	0.0039773995	0.0034872935	-0.0075493691	-0.0225125238	2.699e-05	0.0934273719	0.0125512545	-0.048570102	0.0072229238	0.0259277095	-0.0518317307	0.0088915876	0.1786196766	0.0168271935	0.0032465158	0.0339527595	-0.0883970853	0.0423088647	-0.0785410954	0.0966631667	-0.0695064521	-0.1169216568	-0.0134956483	-0.0052421365	-0.0605406526	0.0907757256	0.0083996149	0.0572875039	0.0110118621	0.0552971093	0.0898708301	0.0003507183	-0.0196521981	-0.0278659043	-0.0052108413	0.0140005543	0.0068858967	0.0539167585	0.1406337353	-0.0323713333	0.0273516447	-0.0239248565	0.0358685106	0.0720774805	0.0837990039	0.0013706266	-0.0597134655	-0.015763752	0.0109318772	0.0350245539	0.0449628182	0.042740587	-0.0295250516	0.1318543385	0.0505230716	0.0541539442	0.0080476197	-0.00578574	0.0367998948	0.1238459839	-0.0026054529	-0.0651472493	0.0229763943	-0.0021389175	-0.0026431531	-0.0434890328	0.0354110234	0.0200023163	-0.0522965277	0.0533635695	-0.0334546378	0.0665769303	0.113987151	0.0404524492	0.0163653518	0.0397620959	-0.0208276565	0.0417509572	0.0197686297	-0.0089754787	0.0018230205	-0.0442477141	0.0328278145	-0.0682002949	0.0428309145	-0.0594544407	-0.080711555	0.1140484259	0.1098185471	0.1028845713	0.0367693	0.0101751	0.00135198142249	0.0001035326600099	0.00638154	-0.01210956	4.07240527716e-05	0.0001466414433936	0.047918	0.0211954	0.00044924498116	0.002296134724	0.000541547	0.0001829979999999	2.93273153209e-07	3.3488268003999995e-08	-0.0008311669999999	0.0	6.908385818888337e-07	0.0	-0.000607415	-0.000208582	4.3506450724000006e-08	3.689529822250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5814.828270281258	-3.193335758511239	33812227.81286212	10.19739326658655	6527.394262321957	66.2741287608842	4392.260143014258	42606875.85579361	6280.884848762236	-3.687221336080256	13.595601181245469	39449514.48341102	6324.237821996451	4711.918524763431	1.077136	18.294498	0.0904648099999999	0.0445423	-0.0255617447	0.0100625069	0.0298042908	0.0555661146	-0.0393076405	0.0865501293	0.0078444321	-0.0436257865	-0.0072623008	0.0283415809	-0.0430130999	0.0809470332	0.0722753069	0.1025086178	-0.059223163	0.0587201568	-0.0132749543	0.0064801461	0.2798917518	-0.0819923771	0.0488270164	-0.1388787884	-0.0185848389	0.0118661954	-0.0543056973	0.1001874924	0.0789666259	-0.0345640365	0.0561106779	0.0646028843	0.1655235993	0.1445061172	-0.0518356043	-0.0321992972	-0.1221224792	-0.0305895783	0.0203580213	0.0156525399	-0.0603994266	-0.0092027832	0.2002942457	-0.0042904875	-0.0399919258	0.049036424	-0.0780167253	0.0350764697	-0.1094414587	-0.0377333787	0.0657644262	-0.0620762911	-0.0421268798	0.0246992023	-0.0790498705	0.1618413718	0.0645876051	0.1989257112	-0.1140861608	-0.1165472264	-0.0020713717	0.0706686397	-0.0065967981	0.0856832408	0.0382080774	0.1749849352	0.0278585477	-0.2259431278	-0.0148770006	0.0914637762	0.047457955	-0.0345551936	-0.0154699989	0.0015464743	-0.042038074	0.0265985935	-0.0086787257	-0.015681322	-0.0603978764	-0.0385588269	-0.0009577517	0.0471836514	0.0229521106	0.0202758457	0.0322186117	0.1150777974	0.0120855093	-0.0608483498	0.0068873605	-0.0191450104	-0.0282510946	-0.0636552571	-0.033393627	0.0059751493	0.1109842985	0.1719853105	0.1136451198	0.1082280018	0.0993899282	0.0179895	-0.0187798	0.0003236221102499	0.0003526808880399	0.00639555	1.4010000000000064e-05	4.09030598025e-05	1.9628010000000176e-10	0.0755408999999999	0.0276228999999998	0.0007630246044099	0.0057064275728099	0.000315431	-0.0002261159999999	9.949671576100003e-08	5.1128445455999975e-08	-0.000480911	0.0003502559999999	2.31275389921e-07	1.2267926553592994e-07	-0.000912005	-0.00030459	9.277506810000001e-08	8.317531200250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5825.785984176877	10.957713895619236	33939782.33343174	120.07149381824688	6497.158766065936	-30.23549625602118	914.1852338478708	42213072.03146744	6285.695178562451	4.8103298002142765	23.13927278682952	39509963.87780324	6319.433226949445	4639.03025041269	1.092778	18.560162	0.09208935	0.0474533	-0.043199208	0.0039461632	-0.088622844	-0.1117721516	0.0720093842	0.023348934	0.1423546915	-0.0468417972	-0.0195022487	-0.0565842348	0.0257194386	-0.0280516433	-0.000200933	0.0972061311	0.0046504312	0.0826324674	0.0117862507	-0.1030914144	-0.0221096767	0.068023338	-0.0711833126	-0.0020708798	0.0119206951	-0.0309752493	0.119776135	-0.083744007	-0.0986770752	-0.0561051142	-0.0488949041	-0.0320461565	0.0481725765	0.008562726	-0.0866100649	-0.0551089059	-0.0078397616	0.0730752397	0.057955474	0.1020597516	-0.1357155279	0.015700834	0.0496065227	-0.0353119829	0.0623771058	-0.0403837824	0.0551596416	0.0471975626	-0.0249829302	0.0772692515	-0.1079152816	-0.0439136128	0.1043062768	-0.0232760096	0.0117020135	-0.0822480625	0.0511796263	0.0287306976	0.0120427981	0.033989391	-0.0086166094	0.1159062585	0.1710681448	-0.0050768749	0.083847333	-0.0326184743	0.0011306606	0.0405283293	-0.0094402228	-0.1223982951	0.1454851952	0.0863788052	-0.0339041367	-0.0231709231	0.0288616374	0.0113052783	0.0045715928	-0.0046587971	0.0104345233	0.0176460466	0.0430901321	0.1037857037	-0.0530599947	0.0105000834	-0.0007295564	-0.0390408604	0.0434016487	-0.0188242869	0.0072823304	-0.0312009584	-0.0118080019	0.0227842436	-0.1156602637	0.1274486056	-0.1127702293	-0.0784906641	0.1131919653	0.1064475877	0.0955030384	0.0179695	-1.9999999999999185e-05	0.00032290293025	3.9999999999996734e-10	-0.00645715	-0.0128527	4.16947861225e-05	0.00016519189729	0.0978797	0.0223388000000001	0.00049902198544	0.00958043567209	-0.000284541	-0.000599972	8.096358068100003e-08	3.599664007840001e-07	-0.000338681	0.0001422299999999	1.1470481976100001e-07	2.0229372899999997e-08	-0.00051665	0.000395355	1.56305576025e-07	2.669272225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
