global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
5754.304151934408	n/a	33112016.272969566	n/a	6463.777408634241	n/a	n/a	41780418.38837038	6203.023656154673	n/a	n/a	38477502.47881448	6246.322718334143	4570.182046675383	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.20357e-06	n/a	4.8557207449e-12	n/a	0.0	n/a	0.0	n/a	-1.3413000000000002e-07	n/a	n/a	1.7990856900000007e-14	0.0	n/a	0.0	n/a	-6.18352e-05	n/a	3.8235919590399995e-09	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
5761.144436167183	6.840284232775048	33190785.21438009	46.789488385150925	6491.826447672569	28.04903903832837	786.7485909736691	42143810.62670105	6206.210123288135	3.186467133462429	10.15357279263627	38517044.09440413	6245.744358844025	4574.051116089116	0.976874	15.636143	0.0294377977	0.026544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-2.20357e-06	0.0	4.8557207449e-12	0.0	0.0	0.0	0.0	0.0263437	0.02634383413	0.0006939975966689	0.00069399052969	0.0	0.0	0.0	0.0	-0.0	6.18352e-05	0.0	3.8235919590399995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5803.207440676534	42.06300450935123	33677216.59952349	1769.296348353702	6505.789760385568	13.96331271299914	194.97410192100344	42325300.40633771	6226.512026449044	20.301903160909205	412.1672719549352	38769452.01551458	6263.093153615697	4608.928794468532	1.132048	18.119913	0.17293734573	0.104423	-0.1682809715	-0.2306229197	0.0885094133	-0.0473191529	0.0611761435	0.0432096832	0.1242431383	0.2026274683	-0.0599124734	0.0260888019	-0.1817749854	0.0456319755	-0.1470033243	0.075461924	-0.0493405865	0.1076096413	-0.1736805148	0.0811715087	-0.0570348421	0.0031385434	-0.1046615937	0.0556447836	-0.0665968583	0.0111126265	-0.024071797	0.0446734529	-0.0138751614	0.0049543383	-0.0278610627	0.0842463102	-0.0554169657	0.0582977441	-0.0421210436	0.0812870108	-0.0186018914	0.043316018	-0.0020644307	0.117907993	-0.1166238997	0.004781894	0.1363323476	-0.0419199909	0.0159582785	0.0845824832	-0.1460858383	0.0060975001	0.0035740729	0.0226340469	-0.0795232933	-0.0737471503	0.0063231715	0.0568625929	-0.1355654825	0.1114594758	0.0906584339	-0.060593935	-0.054752873	-0.0189745002	0.0055211074	-0.0171669758	0.2067337814	-0.0371724646	0.1122155732	-0.0384842538	0.0079631633	-0.1117295684	0.0035120563	-0.0456812756	0.0959572731	-0.0654981727	0.0124179828	-0.0326508563	0.0010658356	0.0077638923	-0.0703488193	0.0772627113	-0.0091944718	0.1144673194	-0.0359501395	0.0617300558	-0.094374523	0.091155987	-0.0975378924	0.081957103	-0.0298914914	0.1534002759	-0.0152972161	-0.0693647838	0.1075498993	-0.0384877338	0.107306816	0.0396720734	0.0563568607	-0.0478401622	0.030057737	0.186302061	-0.006661644	-0.042931595	-0.0415993687	-0.1410639438	0.150750424	-0.0274838171	0.0515526388	-0.1078654654	0.1804718425	-0.0098786614	-0.0334384378	0.0674091304	-0.01587599	0.0416390347	-0.018204842	0.0514989822	-0.1511666673	0.063511281	-0.0308073928	0.0673975867	-0.0449129035	0.1131608476	-0.0127486129	0.0067092609	0.0010418799	0.0754269511	-0.0911103827	0.1162410914	0.11622145	0.1161887169	0.0	0.0	-0.0289349	-0.0289349	0.00083722843801	0.00083722843801	-4.79573e-06	-4.79573e-06	2.29990262329e-11	2.29990262329e-11	-0.0645514	-0.0908950999999999	0.00826191920401	0.0041668832419599	5.293960000000001e-23	5.293960000000001e-23	2.802601248160001e-45	2.802601248160001e-45	0.000636719	0.000636719	4.05411084961e-07	4.05411084961e-07	-0.000425332	-0.000425332	1.80907310224e-07	1.80907310224e-07	0.0	0.0	0.0	0.0
5825.822421432705	22.614980756170556	33940206.886068024	511.4373546019645	6518.890737207272	13.100976821703624	171.63559368281562	42495936.443646766	6236.454419237872	9.94239278882742	98.85117436732747	38893363.72323158	6268.990458910616	4676.850444742853	1.137605	18.20886	0.1067898457299999	0.0562927	-0.0930445771	-0.0968886305	0.0233845172	0.0884203557	-0.1184217929	-0.019583825	0.0080740507	0.1059075524	0.0120137437	-0.0396630876	-0.0817335985	-0.0981579015	0.1279020916	0.0428173417	0.0320517062	0.0672290365	-0.1010227962	-0.0152979833	-0.1178211733	0.0275823764	-0.0710169773	-0.1098271737	0.0732501929	-0.0361652939	-0.127434607	-0.0468268136	0.0251822884	0.0530554222	-0.0549388438	0.0299452645	-0.1138882388	-0.0393599272	-0.0070748967	-0.0113375838	-0.0525155023	0.0754029918	-0.0763265133	-0.0271475333	0.1448810976	0.0683407599	0.0005637399	0.0587674286	-0.0033659686	0.0440263652	0.1696843361	-0.0179617913	-0.0373768236	-0.0494560988	0.0080805091	-0.1375858142	-0.0286738189	0.1049159185	0.0236278508	0.0717556208	0.022679443	0.0508959526	-0.0215509515	-0.0083914134	-0.0541489626	0.0165636777	0.117557461	-0.0665817971	0.1029422056	0.0457067007	0.0247911677	0.1093861896	-0.1289759306	0.0430784023	0.0467906637	0.0642829841	-0.0101816073	0.0857653623	-0.1258702554	-0.0303522991	0.1241821818	0.0008827169	0.0051160072	-0.0543675988	-0.0728636956	0.0464762622	-0.0936659702	-0.0912164769	-0.0020781553	-0.0161094296	-0.0933397155	-0.0328898432	-0.002813906	-0.0086375303	0.0546178878	0.1971480672	-0.0385392188	-0.0507553022	0.0791175079	0.0508374808	-0.1121956448	0.030179014	-0.0206057184	-0.138701314	-0.0417015737	-0.0697549118	0.1356314581	-0.0849943335	-0.0746209659	0.0543281274	0.0595674642	-0.0754929708	-0.0541086961	0.0204949052	-0.0054829339	-0.0261703779	-0.0389833173	0.0062107583	-0.1022707668	-0.0870327734	0.102342632	0.0152919737	0.1284782796	-0.0990560135	-0.151086526	-0.0617014304	0.0636456716	0.0724439396	-0.137846406	0.1161887169	0.1160120111	0.1157177005	0.0	0.0	-0.0455265	-0.0165915999999999	0.0020726622022499	0.0002752811905599	0.00727025	0.00727504573	5.28565350625e-05	5.292629037359123e-05	-0.0214354	0.0431159999999999	0.0018589894559999	0.00045947637316	1.05879e-22	5.29394e-23	1.1210362640999999e-44	2.8025800723599998e-45	0.000966121	0.000329402	9.33389786641e-07	1.0850567760400003e-07	-0.0008920739999999	-0.0004667419999999	2.1784809456390666e-07	7.957960214758216e-07	0.0	0.0	0.0	0.0
5823.436265905686	-2.3861555270186727	33912409.94306556	5.69373819912176	6531.789051493009	12.898314285736888	166.36651141364428	42664268.21320394	6237.405001742144	0.9505825042724608	0.9036070974289032	38905221.15575792	6276.292798258085	4703.839938228316	0.992449	15.885444	0.1130954597	0.0791458	-0.2304136336	-0.0591913498	0.0920738588	-0.0051189036	-0.0138570796	0.0754189165	-0.0544950832	0.0954222782	-0.0931343561	0.0622717324	-0.0016077717	-0.087968221	0.1730963675	-0.0827667601	0.0868677258	0.1557552578	-0.0633764213	-0.028657089	-0.2034385254	-0.0591577012	-0.036805163	0.0069413905	-0.0845065903	-0.0185632078	0.0526793045	-0.0206253271	-0.0431147836	0.1110333508	-0.0813404661	0.0182090479	0.0380294144	0.0930565069	0.0491996511	0.0287032658	0.0384970216	-0.0456708296	-0.072212755	0.1263668834	0.0125196929	-0.0380985733	0.0096388555	0.0671036602	-0.0302399112	0.1071869361	0.1881023885	0.0387554782	-0.163859319	-0.0121311185	0.1076535567	0.0599939153	-0.0661138879	-0.0885770349	-0.0595974617	0.0190531153	-0.1180494659	0.0285509262	0.0369061701	-0.0171227435	-0.1511768597	-0.0391118903	0.1110524289	-0.0084331611	0.1406077743	0.0610457959	-0.0723036907	-0.0065400078	-0.0700616396	-0.1603414961	-0.0040824515	0.0965739204	-0.0084220763	0.0401777851	-0.0390765144	0.0477537329	-0.1130979302	-0.063301556	-0.0987776315	0.0198446578	-0.0306191103	0.0144725224	-0.0068142702	-0.035198138	-0.1479894655	-0.0389480303	0.0480584453	0.0355599486	0.0941782556	0.1205962325	0.0646938448	0.1019365286	-0.1630688122	0.0804522717	0.1978840246	0.0744510816	-0.0835853078	0.0024706757	-0.0265424514	-0.0461167689	0.1040715322	-0.1828654749	0.1123306425	-0.0480005168	-0.016148513	-0.0544701067	0.0341256787	-0.1232499486	0.066265338	0.0074619218	-0.0411761509	0.0379058583	-0.0488630159	0.053797877	-0.0529938337	0.0383174787	0.0969720973	0.0788044356	-0.0830473571	0.0058549641	-0.1520281746	0.0347605373	0.0484976137	-0.0685092467	-0.1618206221	0.1160839916	0.1155935107	0.1147775772	0.0	0.0	-0.0665545	-0.021028	0.00442950147025	0.000442176784	-2.08597e-05	-0.0072911096999999	4.3512708408999996e-10	5.316028065743408e-05	-0.0965838	-0.0751484	0.00564728202256	0.00932843042244	0.0	-1.05879e-22	0.0	1.1210362640999999e-44	0.00115004	0.0001839189999999	1.3225920016e-06	3.3826198560999984e-08	-0.000883434	8.639999999900008e-06	7.464959999827212e-11	7.80455632356e-07	0.0	0.0	0.0	0.0
5851.434739019831	27.998473114144872	34239288.50500808	783.9144967234932	6546.757515978355	14.968464485345976	224.05492904906376	42860033.97301908	6244.346588042875	6.941586300730705	48.1856203704922	38991864.31160269	6278.877151231626	4824.199441729171	1.226572	19.632893	0.1399790196999999	0.0845077	0.0404627728	0.0678515703	0.1357981525	0.0248510519	0.0858452111	-0.1258094602	0.0190834438	-0.0137391455	-0.1368910137	0.0895580847	-0.0169801293	-0.0480491343	0.1072753891	-0.0984802035	0.0589667197	-0.0013317073	-0.0830317895	-0.0802303229	0.0700092424	0.0600141555	0.0756463997	-0.0465904438	-0.0213591138	0.1030062271	-0.0119376752	0.0553078159	0.028355116	0.063651416	0.0191762315	0.0210594721	0.0380662277	0.0320153797	-0.0960301192	-0.0872667422	-0.0355482271	-0.0490584952	-0.1765969427	-0.1887050579	-0.0097050794	-0.0345675917	0.004109842	-0.0091551883	-0.0319541798	0.0214865296	-0.145162218	0.1299768222	0.0468623089	0.071446775	0.1497931741	0.0157348469	0.1802416311	-0.1077733753	-0.0369821149	-0.0623812858	-0.0182017217	-0.0124238436	-0.0151027241	-0.0037165006	-0.0337505304	0.0874743411	0.0784271968	0.1086203823	-0.0973716958	0.0864363675	0.0388452549	-0.0009813799	-0.0817473358	-0.0173757539	-0.023429981	0.0207872811	0.0961984546	-0.0637330237	0.0254130333	0.0616979913	0.0364174708	0.0077565819	-0.0949577295	0.0175520855	0.0611613421	0.0197402817	0.1165596678	-0.0493286695	0.0149794043	0.0076193669	-0.1014255048	-0.064750007	-0.1709198335	0.0505489593	-0.1315939013	0.0446068461	0.0859074202	0.0107695463	0.0005921877	-0.1628160313	-0.04028438	0.042266864	-0.2278769877	0.1202258785	0.1348283114	-0.0552762246	0.0581851184	-0.0054133555	-0.0502890289	0.0767353243	0.0049469192	0.0656122823	0.0141582913	-0.0415560692	-0.0781502423	0.0620844788	0.090674688	0.0173587759	-0.0104791849	-0.016046529	-0.0137908482	-0.0330825319	-0.0903831606	-0.049118129	-0.0642096293	0.0471817959	0.1500021935	0.1543849447	-0.03397916	0.1159269625	0.114966703	0.1133721581	0.0	0.0	-0.0606878	0.0058667	0.00368300906884	3.441816889000003e-05	0.00383901	0.0038598697	1.47379977801e-05	1.489859410097809e-05	-0.0203166	0.0762672	0.0058166857958399	0.00041276423556	0.000790683	0.000790683	6.25179606489e-07	6.25179606489e-07	0.000986174	-0.0001638659999999	9.72539158276e-07	2.6852065955999976e-08	-0.00100859	-0.0001251559999999	1.5664024335999992e-08	1.0172537881e-06	0.0	0.0	0.0	0.0
5847.539037165282	-3.895701854548861	34193712.79117187	15.176492939535434	6580.21451637913	33.45700040077554	1119.3708758174948	43299223.08156663	6240.413588295381	-3.93299974749425	15.468487013789836	38942761.752981625	6281.616576754619	4839.91736532717	0.933848	14.947457	0.02425303	0.0135838	-0.0563353002	0.1140058965	0.094836972	-0.0786694008	0.0177411607	-0.0208494801	-0.1392292923	-0.0117237713	-0.08251659	-0.0399680532	-0.0692050496	0.0666739395	-0.1023087513	0.0178690456	0.0459060742	0.0282793082	-0.093194722	-0.0438130745	-0.0208891977	-0.0665790593	0.0307970489	-0.0265590056	-0.1691118954	-0.0174699426	-0.1094598756	0.0278730613	-0.0469362252	0.0703623829	0.1749621877	-0.0338869079	-0.0273393595	0.0124518477	-0.2113102123	-0.0235940955	0.1995274691	0.2028418299	0.0048675773	0.0099104037	0.1263977233	0.0334113508	-0.120904985	-0.056558528	-0.0487292745	-0.0065072118	0.0211053614	-0.1052868405	-0.0527739625	-0.0065234333	0.0356045222	0.0184966287	-0.0381962265	-0.0053736705	-0.0671683855	-0.0714506377	0.0103782435	-0.0355337755	-0.0577919241	-0.0719212049	-0.0654079109	0.0295421722	0.0499558566	0.0821953049	0.068585577	0.063722689	-0.0302614133	-0.0354064852	0.1199321535	-0.0759050222	0.1602641271	-0.0522445653	0.0109497109	-0.0241961706	0.0771586147	-0.0378319047	0.0179900488	-0.0940847588	-0.0115892011	0.0072667581	-0.0395237393	0.0948950679	-0.0737045971	0.1003556314	0.1614333784	0.1291055213	0.0462955652	-0.2547575721	0.1077773821	-0.1232536882	0.0197508796	-0.0444091107	-0.1011391616	-0.0354719538	0.0277154232	-0.0708231361	-0.0605372507	0.0634487276	-0.0639534201	0.0768011987	0.0054475557	-0.0750238113	0.0341979764	0.0134426607	-0.0232286009	-0.0140538704	-0.0835256907	-0.0584714258	0.0516438348	-0.0661165264	-0.0588376522	0.0560726342	0.0293846328	0.0202241773	0.0492269037	0.0567059299	-0.0141889392	0.0904943458	0.0667009665	0.1680034346	-0.1253346033	0.0610493739	0.0194520076	0.1460331726	0.0527846705	0.1157177005	0.1141327175	0.1115071407	0.0	0.0	-0.0614603	-0.0007725	0.00377736847609	5.967562500000037e-07	0.00474654	0.0009075299999999	2.2529641971599995e-05	8.236107008999995e-07	-0.0203145	2.1000000000014063e-06	4.4100000000059066e-12	0.00041267891025	0.000625753	-0.0001649299999999	3.9156681700900004e-07	2.7201904899999992e-08	0.000884758	-0.000101416	7.827967185640001e-07	1.0285205056000002e-08	-0.0008235179999999	0.000185072	3.4251645184037e-08	6.781818963238353e-07	0.0	0.0	0.0	0.0
5863.14691167138	15.607874506097687	34376491.707841635	243.60574659809413	6563.672356899732	-16.542159479397924	273.64304024183457	43081794.808729686	6246.038398571312	5.62481027593185	31.63849064022853	39012995.67642728	6282.469120431623	4856.734829234708	0.921615	14.75165	0.0603134499999999	0.0320434	-0.0176412997	0.1475901193	0.0262702262	-0.0854385217	0.0114028438	-0.1096011959	-0.0876032384	-0.0826090585	-0.0583095173	-0.1443968174	-0.0323150843	0.1064171325	0.0445472594	0.0117533633	0.0631857528	-0.0055754087	-0.1012838791	-0.0446259249	0.04569604	0.0730986639	0.0422645983	0.0109338054	-0.0068321754	0.0370469579	0.1044864139	-0.0326597354	-0.1355351796	-0.1033617546	-0.0859927346	0.0058605478	0.0739209782	-0.0479030436	0.0515847869	0.0515410627	0.1354969264	-0.1195615605	0.1382132025	0.1109842453	0.1529241073	-0.0163274929	0.0109113906	0.042476204	-0.0451909771	-0.0893621198	-0.0682868303	0.1064568938	-0.0837646275	0.0575258579	0.052689387	0.0744588551	-0.0063698138	0.1330235977	-0.0645465975	-0.1182341669	-0.0834385832	-0.0872355833	-0.1650334944	-0.1375619514	-0.044881761	0.070942905	0.0332380795	0.0951493137	0.0008290664	0.0027972966	0.0127793781	-0.0242906154	0.0652461834	0.0518532814	-0.0360819944	-0.0741851261	-0.0862952448	-0.1794553079	-0.1228273108	-0.0527422353	-0.031904759	-0.0549391714	0.0611988773	0.0402375932	-0.0334999036	-0.0576100474	-0.0987274889	0.0140032647	0.032466218	-0.2506733872	0.0517866246	-0.0104655152	0.0628395774	0.0073238254	-0.0728983113	-0.0879317328	0.0449586086	-0.0565589473	0.0940417392	-0.042287657	0.0974393349	0.0684866416	-0.1442685474	-0.0448392769	-0.0750714576	-0.0423276983	0.0026370592	-0.0082846507	-0.034797602	0.038089889	-0.061657118	0.0097082766	0.1190321486	-0.1214246669	0.0069764739	0.0644391584	-0.0341452482	0.0548609017	-0.0089960789	-0.0160599751	0.0115452216	0.0221773568	-0.0125232796	0.0741293642	-0.0028868847	-0.0921126889	0.1863235823	-0.0845694809	-0.0787479533	0.1154562999	0.1130930572	0.1091900855	0.0	0.0	-0.0491157	0.0123446	0.00241235198649	0.00015238914916	0.00635374	0.0016072	4.03700119876e-05	2.5830918400000016e-06	-0.0203621	-4.760000000000181e-05	2.265760000000172e-09	0.00041461511641	0.0007974549999999	0.0001717019999998	6.359344770248406e-07	2.948157680396565e-08	0.00116056	0.0002758019999999	1.3468995135999998e-06	7.606674320399995e-08	-0.000344741	0.0004787769999999	2.2922741572890427e-07	1.1884635708100003e-07	0.0	0.0	0.0	0.0
5843.850857138597	-19.296054532782364	34150592.840479515	372.3377205321109	6562.675366034875	-0.9969908648572527	0.9939907846088128	43068707.95996098	6238.630362001558	-7.408036569754586	54.87900581882129	38920508.79368769	6287.115895671476	4918.685398002145	1.09893	17.589804	0.08051033	0.0474899	-0.0032064805	0.1714059354	0.0266434149	-0.0853537686	-0.0196460932	0.0531238147	-0.1137734299	-0.0403762619	-0.0533550392	-0.1147248349	0.0868169367	0.0443185575	-0.0020622019	0.0159380318	0.0314740631	0.0772854889	0.0716154709	0.0280206127	0.0700860057	0.0975525618	0.1140344048	-0.0826339229	-0.079933746	0.0183423864	-0.097296798	-0.0859648034	-0.0917714975	-0.1896954627	0.0830260749	-0.0411842617	0.0606261873	0.0261254559	-0.0262389062	0.0733185097	-0.0309822966	0.099853339	0.0090715545	0.0383465119	-0.0272413336	-0.0464318312	0.0082161528	-0.0399255846	0.1201098796	-0.0355583085	0.0243194615	0.0277902645	0.0131587928	0.0984633677	-0.0267543625	-0.0663227253	-0.0499505797	0.0510307403	0.0307735811	-0.0289985867	0.0625735733	-0.0124094284	-0.1015577323	-0.0283874367	-0.0909655812	-0.0987500888	-0.0586672888	0.0717503002	-0.0678783951	0.0484346598	0.1280630979	-0.0125424604	0.1338965896	0.0272349642	0.0373258346	-0.1281345426	-0.1213577448	-0.0756808231	0.0368408126	-0.1504387919	0.0433712059	-0.0904257903	0.0611583742	0.0282448218	-0.1080111766	0.0576376345	-0.0551504389	0.051411127	0.0657498243	0.0104514072	-0.0136361423	-0.001056174	-0.1226916351	0.1185666328	-0.0987288144	0.0411404739	-0.0414920659	0.0912072861	-0.1134138914	0.0636963953	0.0506775665	-0.0026312386	0.1084228692	-0.1514051136	-0.0156043586	-0.0188696124	-0.0288094971	0.068933613	-0.0517725578	-2.3032e-05	-0.1389167669	-0.045326418	0.0150734239	-0.132328058	0.0151500984	0.0550733565	0.0287399169	0.095142837	0.1144036343	-0.1126022164	-0.0592318458	0.1171543975	0.0885720281	0.0594137884	0.0545633815	-0.0312594945	0.0273528693	0.0071683362	-0.0241105245	0.1151428784	0.1118495955	0.1064303856	0.0	0.0	-0.0599495	-0.0108338	0.00359394255025	0.00011737122244	0.00637327	1.953000000000024e-05	4.06185704929e-05	3.814209000000095e-10	0.018001	0.0383631	0.0014717274416099	0.000324036001	0.000409863	-0.0003875919999999	1.67987678769e-07	1.5022755846392248e-07	0.00117338	1.2819999999999976e-05	1.3768206243999998e-06	1.6435239999999938e-10	-0.000570207	-0.0002254659999999	5.0834917155999985e-08	3.25136022849e-07	0.0	0.0	0.0	0.0
5823.27991815465	-20.5709389839476	33910589.00518323	423.1635306812951	6541.133290567459	-21.542075467416	464.0610154438462	42786424.72496987	6235.239668158193	-3.390693843364716	11.496804739431386	38878213.71937349	6277.551003764728	4788.51274503683	1.072299	17.163548	0.0694739	0.0360207	-0.0071368878	-0.0004809032	-0.054444682	-0.0816074756	-0.0009046827	-0.002347004	-0.0018258384	-0.0518919381	0.0685008675	-0.0578918788	0.0479499822	0.125157686	-0.0579478913	0.018148117	-0.0076653807	0.0179638354	0.0648892119	0.0534764168	-0.0025734076	0.0115385085	-0.0340867662	0.0918535499	-0.0657894267	-0.020277647	-0.0156672502	0.0408537694	-0.063495515	-0.0086431166	-0.0060407634	0.0306402961	-0.0073733895	0.068352469	0.0243066627	-0.0646471944	-0.1419569309	0.0443268092	0.0053877043	-0.0032848484	-0.0718652325	-0.1087107884	0.0304819346	0.1646704656	-0.0230866564	0.0806470772	-0.0422295633	0.0220963329	-0.0342897282	0.0782802798	-0.0699414402	0.02039216	-0.1647269827	-0.1075182636	0.067977265	0.0488847282	0.0063953713	0.0607160323	-0.0955803299	-0.0934355597	0.0110723581	-0.0388284593	-0.0613702766	-0.0262858471	0.004967906	-0.0653282423	-0.0513023689	-0.1193544845	0.0251087874	-0.0317187983	-0.0054669081	-0.044389809	-0.065565155	-0.0414669382	-0.0506526955	-0.0189408098	-0.0117576517	-0.0494984518	-0.0244773337	-0.0130561738	0.0729344386	0.0698912897	0.0331968343	-0.0073832463	0.0153375963	0.1606415931	0.0420805758	0.1109915649	-0.045406162	0.1265426488	0.0895220619	0.015236044	0.0976524062	0.0251710912	0.0303481465	0.1683022255	0.0423331888	0.0556758939	-0.0176144854	-0.096285945	-0.0354821111	0.0223205794	-0.0059521783	-0.060467333	-0.0332658037	-0.0458800859	0.0003807681	-0.0778835638	0.0642787498	0.0122818226	0.0205844936	0.0630111541	-0.0819268721	0.0045711041	0.0561476526	0.081092807	0.0103127554	-0.1126414345	-0.0227293311	0.0442353712	0.0650032619	-0.1196921931	-0.0277433594	-0.0318615137	0.004613718	0.1147775772	0.1104045733	0.1032392285	0.0	0.0	-0.0551227	0.0048268	0.0030385120552899	2.3297998240000058e-05	0.00642467	5.140000000000006e-05	4.127638460890001e-05	2.6419600000000052e-09	0.0483676	0.0303665999999999	0.0009221303955599	0.0023394247297599	0.000717398	0.0003075349999999	5.146598904039999e-07	9.457777622499997e-08	0.00136123	0.00018785	1.8529471129e-06	3.528762250000001e-08	-0.00038101	0.000189197	3.5795504809e-08	1.451686201e-07	0.0	0.0	0.0	0.0
