global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3098.761321294971	n/a	n/a	9602321.726353751	4094.884586939202	n/a	n/a	16768079.78035224	3293.087300763212	n/a	10844423.97044794	n/a	3400.7764847316685	2571.706219245976	n/a	n/a	n/a	n/a	-0.2605141917	0.0031874831	0.1515682634	-0.0056138804	0.234867723	0.1008201892	-0.0239619783	0.0048043385	-0.0414174089	0.1201352716	-0.1393832946	0.2784725175	-0.0231373498	-0.0872026155	0.0011739329	-0.1208348568	0.0619229762	-0.0255091051	0.1217412614	-0.23796275	0.0803845728	0.109941215	-0.0630661132	0.0587086848	-0.0365048316	0.0958078653	-0.0505768165	0.0072791155	-0.0212066767	0.0296094717	-0.0332508087	0.0317038207	-0.0603719373	0.0612925381	-0.1520338045	0.058911981	-0.1066967427	0.2023375778	-0.0316794153	-0.1252699948	0.0227203506	0.0542421487	-0.0896765899	0.0288382911	0.0315419572	-0.0815840194	-0.0081338276	0.0630223585	0.0412244829	0.0101244159	-0.0836720187	0.0396823791	0.0191138865	-0.2792011482	-0.06385771	0.1140667127	-0.012328119	0.0460842203	-0.0410256437	-0.1318002714	0.041630741	-0.0900657577	0.0125981456	-0.0400546287	0.0595671871	-0.0599274364	0.2294087853	-0.0087872194	0.0104000061	-0.0019815373	0.1390977303	-0.1437905074	0.0450982714	-0.074127015	0.0136120455	-0.0084773674	0.0771878566	-0.0569815646	0.0314135128	-0.0195319668	-0.0013816164	0.1167011991	-0.0589031212	0.0321737988	0.024830608	-0.186887484	0.0248241697	0.0634867652	-0.0289157216	-0.2215754892	-0.1506546055	0.1214693023	-0.0533173767	0.1451059352	-0.0524392453	0.0496784466	-0.1268193324	0.0549892803	-0.0050431892	0.0387482212	-0.0823028898	0.014570944	-0.1162895229	0.0205090599	-0.0057167745	0.0009491324	-0.0821193642	-0.0044644338	0.1641411069	-0.0466562311	0.031317141	-0.168650899	0.1157026059	0.1154637225	0.1154447293	0.1154130763	-0.0469502	n/a	0.00220432128004	n/a	-0.0252369	n/a	0.00063690112161	n/a	-0.16223	n/a	0.0263185729	n/a	0.00169705	n/a	2.8799787025e-06	n/a	-0.000254127	n/a	6.458053212899999e-08	n/a	0.0	n/a	n/a	0.0
3092.0649493149567	-6.696371980014192	44.841397694719184	9560865.650782106	4106.543965080092	11.659378140889658	135.94109863225555	16863703.33713572	3286.1665690818218	-6.920731681390407	10798890.719750991	47.89652700580089	3394.749942850022	2508.9796891845926	1.097987	16.726255	0.12249845	0.0746043	-0.2430757923	0.1515890321	0.0668371955	0.0673164645	0.2107428596	0.0028151619	-0.0292495909	-0.0968414674	0.0295642589	0.1178032815	-0.0436761314	0.1954662789	0.054934439	-0.1327574737	-0.1160070288	-0.0518356619	0.0625658785	-0.14001481	-0.1140716886	-0.1501959538	-0.0012311267	-0.0521117542	-0.0017918433	0.0047302927	0.0053579581	-0.0273852376	0.0149791513	0.1340191339	-0.0399306692	0.0617597853	0.0417151534	-0.114978313	0.0688324123	0.0338092845	-0.0645068268	-0.0396397488	-0.0436018729	-0.0495571975	-0.0001594613	-0.0557161501	0.0478580006	-0.1002471254	0.0035384865	-0.0464388207	0.0506343041	-0.1267870058	0.0398737149	-0.1532812072	-0.085315564	-0.0881058749	0.0673102486	-0.0521868355	0.0803725559	-0.2140163771	-0.0433501614	0.0982370941	-0.0205179604	-0.027291462	-0.0027230673	0.0016133322	0.1164677069	-0.1359617686	-0.1164616474	-0.2341069838	0.0147129814	0.057838591	0.0293967243	0.0425644632	-0.0773197086	-0.0937669593	-0.0715904042	0.0047532376	-0.0775110466	-0.0180454154	-0.0016329563	-0.0167505178	-0.0515419041	0.0195784253	-0.0706649967	-0.0230283742	0.0161613628	0.0187215462	-0.12099053	0.0913351642	-0.0114101384	0.0151280027	0.08231588	0.1053395289	-0.0920733191	-0.1764889292	-0.1183451055	0.1126353161	0.0345424267	0.1297303239	-0.0813768984	0.0310700977	-0.2197511261	-0.0169821289	0.0623138118	-0.0477567638	0.0639041043	-0.0683595218	-0.0250630768	0.1448246404	0.025013542	0.0666996379	-0.0697335682	-0.1170359911	0.0664062491	0.0254787779	-0.0054176577	0.0234148784	0.0839692671	0.1154130763	0.1152422001	0.1149575937	-0.0469343	1.5899999999999248e-05	0.0022028285164899	2.528099999999761e-10	-0.0189453	0.0062915999999999	0.00035892439209	3.958423055999997e-05	-0.0942866	0.0679434	0.00888996293956	0.00461630560356	0.00181185	0.0001147999999999	3.2828004225000004e-06	1.3179039999999993e-08	-0.000839852	-0.000585725	7.053513819039999e-07	3.430737756250001e-07	-0.000264426	-0.000264426	6.9921109476e-08	6.9921109476e-08
3098.100551128367	6.035601813410267	36.4284892500413	9598227.024901891	4067.155323007277	-39.38864207281495	1551.4651243403275	16541752.421466429	3286.20608759536	0.0395185135380415	10799150.450148802	0.0015617129122563	3389.429991187893	2487.670903604043	1.011877	15.414488	0.141397259	0.0617755	-0.1872848996	0.155840127	0.0704747486	0.0775616084	0.1520125672	0.1931589097	-0.1145857279	-0.0028172368	0.0262645384	0.0480326739	-0.0649658386	0.1632749083	0.0645497447	0.0112102232	-0.1039504896	-0.0299060493	0.1588146719	0.0864944125	-0.0656001477	-0.065462076	-0.0584140818	0.0279208053	0.0238361021	-0.020145416	0.0327132279	-0.1276272072	0.0838870555	-0.184531653	-0.0252163831	-0.074528071	0.0784943431	-0.1361741074	-0.0396330542	0.0082090953	0.1545845303	0.0267174385	0.0034854125	-0.0718230399	0.0186261468	0.0539261633	-0.0665808335	0.0236834837	-0.1060663218	0.0866701364	0.0318829825	0.1660536147	0.0557783008	-0.0806541707	-0.001440859	-0.0520214093	-0.1401033249	-0.0626146751	0.0305696014	-0.1755377273	0.0847486242	0.1317946036	-0.1232649463	0.096061778	-0.0071335887	-0.0518625553	0.0605557321	0.0504641181	-0.0267482416	-0.1648185124	0.0019847244	0.0540515273	-0.0306939344	0.0384378286	-0.0246955445	-0.0201569784	-0.0866961336	-0.0777652688	-0.0493003537	0.0544542995	-0.0255808688	-0.0315820212	-0.0539078997	0.1340133555	-0.0024747561	-0.0093816872	0.0347188206	-0.1396141206	-0.0090952823	-0.1162708881	0.0970143077	0.0914108307	-0.1040824913	-0.1307424266	0.1500045484	-0.1816829821	-0.0809032903	0.0958043706	-0.0721143394	0.1178722475	-0.0652580021	0.0210919551	-0.0637069571	0.0043486492	0.0721581608	-0.1483724522	-0.0292651327	0.0415678088	0.0152084255	0.0355495077	-0.0384146565	0.0359796946	-0.1459943049	0.0363212243	0.1763369906	-0.0158378119	-0.0927117086	0.0049746827	0.067536562	0.1153118061	0.1148374968	0.1140484259	-0.0214839	0.0254503999999999	0.00046155795921	0.0006477228601599	-0.000286791	0.018658509	8.2249077681e-08	0.000348139958103	-0.131458	-0.0371713999999999	0.0172812057639999	0.0013817129779599	0.00214199	0.0003301399999999	4.5881211601e-06	1.0899241959999989e-07	-0.000232079	0.000607773	5.3860662241e-08	3.6938801952900004e-07	0.0	0.000264426	6.9921109476e-08	0.0
3111.847981215228	13.747430086861186	188.99183399313617	9683597.858193291	4090.6737287747696	23.518405767492823	553.1154098444397	16733611.555288078	3283.4703664976464	-2.7357210977133946	10781177.647668188	7.48416992447418	3383.8120957487936	2555.1385861426106	1.170897	17.836929	0.0860215059999999	0.0430824	-0.0902933317	-0.0135800947	-0.0647238167	0.0330767371	0.0403918141	0.0926998277	0.0578206766	0.1279223336	-0.160460558	-0.0914837536	-0.0037904079	0.0903602661	0.1111703334	0.0122821869	0.0006756658	0.0947911547	0.0496766438	-0.1152988834	-0.0084476397	0.0066627293	-0.1575422318	-0.0122527662	-0.1528388408	-0.0662546529	0.0655853546	0.0673500463	0.0537264683	0.0009219205	-0.0318377459	0.0782205582	0.0132159654	-0.0329173014	0.0146340588	0.1633388331	-0.0328592534	0.0812256693	0.1440803717	-0.0081716115	-0.1520957098	0.0020513943	-0.1214936499	0.0692227141	-0.0438812437	-0.0559893869	0.0487374247	-0.0568627753	-0.1059772185	-0.0844116081	-0.0286931961	-0.0692808225	0.0572471141	-0.1043140999	-0.1074170358	-0.0598913465	0.1670360684	-0.0627631255	-0.0307567926	0.0489017944	0.1068407659	-0.135522655	0.0369231396	-0.0278633071	-0.1624137988	-0.0385242058	-0.1136889149	0.0187070025	-0.0209960641	0.0696209421	-0.027982663	0.025484965	-0.2080262821	-0.0834285442	0.0175238165	-0.1198648381	0.0421234579	0.0135544858	-0.0028075871	0.008659464	0.0623351987	0.0086781719	-0.0668583761	-0.0598756379	0.0036249877	0.2019875212	-0.067712632	-0.040461494	0.0789090211	-0.0988274958	-0.0580836443	-0.124316641	-0.1313747357	-0.0149473763	0.0157107869	-0.0434937164	-0.085820431	-0.0914311636	0.0122619944	0.0557403175	0.0897819446	-0.1338936217	-0.0439716929	0.1552800963	-0.0071654516	-0.0132489398	-0.1284405496	-0.0309123317	-0.0060473908	-0.1431642878	0.0518182943	-0.1370525953	0.030165189	-0.0113533525	-0.0178729808	0.1151599564	0.1142313295	0.112689161	-0.0333086	-0.0118247	0.00110946283396	0.00013982353009	0.019807	0.020093791	0.000392317249	0.0004037604367516	-0.128339	0.0031189999999999	0.016470898921	9.728160999999893e-06	0.0015115	-0.0006304899999999	2.28463225e-06	3.975176400999998e-07	8.736759999999998e-05	0.0003194465999999	7.633097529759997e-09	1.0204613025155999e-07	6.97437e-05	6.97437e-05	4.864183689689999e-09	4.864183689689999e-09
3118.2633154504874	6.415334235259252	41.156513350089405	9723566.104484266	4098.516233858013	7.842505083243395	61.504885980698496	16797835.31919767	3290.841193249016	7.370826751369805	10829635.759184608	54.329086998708746	3393.902590748318	2593.1928740829185	1.081532	16.475578	0.060937185	0.0360773	-0.074906499	-0.046292559	-0.0493262993	-0.2574646163	0.0295771418	0.1138854968	0.1593147892	0.0139930491	0.0635798485	0.031621912	-0.1944483361	0.1293684426	-0.0310936688	0.0903531653	0.0210924528	-0.1056214608	0.0680670495	0.0604450125	-0.0182980406	0.0544663698	-0.1211748352	-0.0792487255	0.0916781539	-0.0431086623	-0.1561110636	0.0974005307	0.014570084	0.0788723943	0.1134891826	0.1109722127	0.0412258659	-0.1089766447	-0.029781401	0.0466644807	0.0126735118	0.0180937574	0.1343541903	-0.049756701	-0.0884333518	-0.1206661466	-0.117519889	-0.1764840535	-0.1111724592	0.0704995353	0.1103191123	0.1977110028	-0.0229204835	0.2176659129	-0.0741295247	0.0353572782	0.0267451141	0.0078186887	-0.116063923	-0.0824377248	0.0750156281	0.0574002812	0.1323528178	0.1376031341	-0.0921720111	-0.1015221483	-0.0800110697	0.0726779611	0.0083093963	0.0666488735	-0.093939122	0.1260079807	-0.0257591086	0.1303208558	-0.0554689754	-0.0643931183	0.0031996432	0.1072465977	0.0826063443	-0.051734066	-0.0596682463	-0.0312045578	-0.0764280119	0.021045291	-0.0742895942	-0.0686525031	-0.1560704079	-0.0942687175	-0.1639322036	0.0115377633	0.0641236262	-0.0368391348	-0.1002836377	-0.0285233025	-0.0038341653	-0.1077751351	-0.120909221	-0.0123865122	0.040475408	0.0089965295	0.1362727103	-0.0342790542	-0.0721356863	0.1065086582	0.1254459665	0.0874336436	-0.0743159573	0.0135792542	0.0190159926	-0.0380781673	0.0513777285	-0.0160056068	-0.0351914721	0.0763818281	-0.1085545868	-0.0142393608	0.0058788418	-0.0303221539	0.0231236109	0.1149575937	0.1134247617	0.1108851636	-0.031271	0.0020376	0.000977875441	4.151813760000002e-06	0.0113361	-0.0084709	0.00012850716321	7.175614681000002e-05	-0.100986	0.027353	0.010198172196	0.000748186609	0.00111973	-0.00039177	1.2537952729e-06	1.5348373290000004e-07	8.736759999999998e-05	0.0	7.633097529759997e-09	0.0	0.0	-6.97437e-05	4.864183689689999e-09	0.0
3107.0686201179533	-11.194695332534138	125.32120358826162	9653875.410121685	4115.403695679892	16.887461821878787	285.1863667854136	16936547.57841571	3292.5377854328567	1.6965921838404938	10840805.0685031	2.878425038268656	3400.1314695593915	2590.2739690217786	1.015862	15.4752	0.06973267	0.0389985	-0.1561220218	-0.0384160821	-0.035730024	-0.1875648886	0.137496382	-0.0258312665	0.2151605943	-0.0750666146	0.1144415299	0.0214541458	-0.1211183804	0.1949280931	-0.0696612663	-0.0376236677	0.0289271804	-0.0399103055	0.0212551765	-0.056608596	-0.082780509	0.1080653588	0.0182249592	-0.1628429765	-0.0064711573	0.1238767832	-0.1773223801	-8.2919e-06	-0.031185728	0.0433818758	-0.0186275631	-0.2480861019	0.0858290338	-0.044486531	0.1010714164	-0.0988208786	-0.0236101501	-0.0200366441	-0.011592426	-0.0760961311	-0.0462349934	0.0029485195	-0.0049663012	0.0533674364	-0.144737232	-0.0429184624	0.0439231085	-0.0034037981	-0.0773553889	-0.051416637	-0.042581647	-0.0779148368	-0.0221315563	-0.0427657716	0.0450422822	-0.1703839388	-0.0840864452	0.0398956417	0.1888415483	0.0531087626	-0.0557996128	-0.0383322964	-0.1032265933	-0.0319103634	0.0262433336	-0.0061535839	0.0735018859	0.0618769927	0.0118441082	0.1563746427	-0.0490507905	-0.1634302015	-0.0486849961	0.0328049929	-0.053873345	-0.0930598692	-0.0359928413	-0.0317588016	-0.024077111	-0.0999045648	0.0645751244	0.0469397396	-0.0023039182	-0.1609005979	0.0152922299	-0.0703816699	-0.0366709067	0.0984295128	0.0558697226	0.0805889566	0.0453974407	-0.123758361	-0.1081941995	0.0960007971	0.0846039686	-0.0291341115	0.0666513805	-0.0927573699	-0.1007720506	0.0146608816	-0.0328657219	0.0808873991	-0.0645173996	0.1347535337	0.1297163987	-0.0184661249	-0.0556258283	0.0783406831	-0.1340345038	-0.0091044475	-0.0823278224	0.0070858852	0.0184387327	0.1381163466	-0.0045107054	0.1147048067	0.1124192083	0.108643553	-0.0309752	0.0002957999999999	0.00095946301504	8.749763999999932e-08	-0.00407827	-0.01541437	1.6632286192900002e-05	0.0002376028024969	-0.0866196	0.0143664	0.00750295510416	0.00020639344896	0.00177322	0.00065349	3.1443091684e-06	4.270491801000001e-07	-5.22644e-05	-0.000139632	2.73156750736e-09	1.9497095424e-08	0.0	0.0	0.0	0.0
3100.407469794738	-6.6611503232152245	44.37092362847029	9612526.47875901	4094.817784069458	-20.585911610433868	423.7797568325959	16767532.684731506	3289.069099905101	-3.468685527755497	10817975.543950552	12.03177929046043	3393.2637992904934	2523.9620716649724	1.101791	16.784203	0.113306015	0.0765331999999999	-0.0623445834	0.1675020056	-0.0203916928	-0.083289532	0.0473399938	-0.0035960522	0.0688320481	-0.1929453851	0.0476274075	-0.0323384684	-0.1125909623	0.0453916315	-0.0262284013	-0.0779136832	0.0800754456	-0.1298924411	0.0041011307	0.0920691852	0.0480168011	0.028142202	-0.0327898404	-0.1426326523	0.036142344	0.0076113435	-0.1222618077	0.1648088908	0.0186769891	-0.0346690066	-0.1312807205	-0.0498741714	-0.0309323952	0.0270436958	0.0274521654	-0.0474334138	0.0161014598	-0.0202276282	-0.0940589734	-0.1673497442	-0.0466955068	0.0542730857	0.0006805448	-0.0104964312	0.2318567714	-0.018643722	-0.23076706	-0.1536061561	0.0517513316	0.0092153115	-0.074018133	0.094046186	-0.0549574282	0.0554950722	0.0498410773	-0.0752982546	-0.008784426	0.0614164043	0.0793273589	-0.0572409211	-0.1410467019	-0.1033335068	-0.0805737937	-0.1025642333	0.0454838254	0.1262818399	0.006020589	0.0564925357	-0.0704194543	0.0080213675	-0.1114101937	-0.0171597997	-0.0609903573	-0.0434637165	0.0759349443	0.0445235556	-0.039805463	-0.0306337536	0.0707908123	0.0311293691	0.016935017	-0.1305948628	0.0259679719	0.0558379718	0.1129056014	0.0150271517	-0.0159035524	0.0720597945	0.056486174	0.1097339098	-0.0786677188	-0.0478104514	-0.0852689576	-0.0064207293	0.1700024207	0.0195865775	0.0289391355	0.0211929303	-0.1102780267	0.0173704322	0.0383593324	-0.0189509946	-0.0871478807	-0.0960588958	-0.0408624115	-0.1015095834	0.0572381965	-0.0438634309	-0.1152808382	0.0301618889	-0.0465083326	0.021750946	0.1353228404	-0.0296048312	-0.0313631025	0.1144017065	0.1112164334	0.105973176	-0.0270566	0.0039186	0.00073205960356	1.535542596000001e-05	-0.0064357	-0.0023574299999999	4.141823449e-05	5.557476204899999e-06	-0.0466464	0.0399732	0.0021758866329599	0.00159785671824	0.000549273	-0.001223947	3.01700828529e-07	1.498046258809e-06	6.49243e-05	0.0001171887	4.215164730489999e-09	1.373319140769e-08	0.0	0.0	0.0	0.0
3110.162485385408	9.755015590670157	95.1603291742178	9673110.68549874	4078.943752146536	-15.874031922921858	251.98488948994225	16637782.133175263	3283.97225161958	-5.096848285520991	10784473.749407375	25.977862445618268	3387.277248084689	2561.2615710507907	1.081954	16.482018	0.0605135749999999	0.0259066	0.0061873485	0.0403916536	0.0622388825	0.0028847946	-0.0226673867	0.0947860734	-0.0946028107	0.0205555654	0.0880740439	0.0137938091	-0.0364619347	-0.0003266771	0.0489316488	-0.0434663628	-0.0646277941	-0.0553908349	0.1480723034	-0.0822209498	0.0105790015	-0.0825490487	0.0213101744	0.0352464488	-0.0869437318	0.0736469967	0.0390575782	-0.0179977965	-0.0399769696	-0.0105690144	0.0505423998	-0.0061101922	-0.0133803887	-0.0289651545	-0.1525535668	-0.1202232912	0.0384225482	-0.0285470144	-0.08289946	-0.01692812	0.0169051043	0.0597602283	0.0252977589	-0.0356240627	-0.0203796742	-0.1659860294	-0.1052922987	0.0636979274	0.2054922969	0.0558484475	-0.0644293431	-0.0043199631	0.0834870666	0.0188955118	0.0018786374	-0.0025830933	0.0607823823	0.0805730834	-0.0882783838	0.0307506992	-0.0233837188	-0.0616604736	-0.0217543272	0.0040337276	-0.0342236296	-0.1057935741	0.1198404611	-0.0330167446	0.085312334	-0.0355336496	0.0575750042	-0.0782316314	0.0507910798	-0.019897603	-0.0502873941	-0.0305820766	0.0397715151	0.1499037431	0.0167199866	0.0800644646	-0.0777355675	0.0366432109	-0.1307599504	0.0909920224	-0.0601277746	-0.0270736806	-0.0571792723	0.0629610269	-0.075903152	-0.0521503278	0.067937865	-0.0203203426	-0.0710068407	0.0095314492	-0.0815370448	0.0926711587	0.041915422	0.0881338573	0.0351660184	-0.0393831944	0.0703315976	-0.0452912268	-0.0201175077	-0.0028683434	0.0565524964	0.0694422345	0.0251493113	-0.0209714753	0.0259375705	-0.0140863931	-0.0781015077	0.0635059426	-0.0999167197	0.1424161426	0.098853717	0.1140484259	0.1098185471	0.1028845713	-0.0368412	-0.0097845999999999	0.0013572740174399	9.573839715999997e-05	0.00534699	0.01178269	2.85903020601e-05	0.0001388317836361	-0.0328523	0.0137940999999999	0.00107927361529	0.0001902771948099	0.000796682	0.000247409	6.347022091240001e-07	6.121121328100004e-08	0.000157675	9.27507e-05	2.4861405625e-08	8.60269235049e-09	-0.000162884	-0.000162884	2.6531197456e-08	2.6531197456e-08
3112.1845621148	2.022076729391756	4.088794299547661	9685692.748665689	4080.654816560207	1.7110644136710107	2.9277414277313194	16651743.731916018	3285.866228378933	1.8939767593528811	10796916.870801196	3.587147964968842	3389.1022530332257	2599.4114850071896	0.942524	14.358001	0.07328419	0.0395257	0.0008585223	-0.0345511745	0.0821352155	0.0176027703	0.0617766604	-0.0171845268	-0.0965921488	0.0382288314	-0.0162992942	-0.0385352081	-0.0865318189	0.0146989029	-0.0085068648	0.0135108968	0.0470188636	0.1742499077	0.1176475481	0.0585185274	-0.0375787823	0.085255651	-0.0401555108	-0.0415028608	0.0703057245	0.0092340686	0.038890069	-0.0420134579	-0.0748017663	-0.0677673674	-0.0023166823	-0.034076665	0.032834945	0.0306652589	-0.0034165845	0.0132316632	0.0198273292	-0.0085878354	0.0367022691	-0.0558419558	-0.0594030332	-0.0282695176	0.128792631	0.0417497138	0.0516247884	0.0913235372	-0.1216864249	0.1339558857	-0.0753730338	0.0953145799	0.0055370203	0.2492169384	0.0137461036	0.0855658465	0.0322534495	-0.0404693545	-0.0249320375	-0.0078952961	-0.0805750357	-0.0498444725	-0.0063317962	0.0281204081	-0.1334867786	0.144144835	-0.0403838336	-0.0472842038	-0.0659481025	0.0039533308	-0.0580009483	-0.0358665454	-0.0687160315	-0.0232811662	-0.0733860939	0.0452561457	0.0354564726	-0.0762757574	0.0259662636	-0.0566620782	0.0933145171	-0.0175211556	0.0445899933	0.0824619108	0.0464276698	-0.0306536874	0.0009584806	-0.0892855342	-0.013588091	-0.0067712321	-0.0897707213	-0.091491761	-0.0166088356	-0.0146351844	-0.0350321533	0.0739016799	-0.0344482489	-0.073896902	-0.0507401234	0.027936049	0.0569021361	-0.0811011673	0.0829563267	-0.010222645	-0.1119929459	0.0123222749	0.0341381406	-0.1923860354	-0.0078622694	0.0733353306	0.0527147417	0.0298168397	-0.0442164283	0.0194204704	-0.0595960976	0.1277733616	0.0014997205	0.1136451198	0.1082280018	0.0993899282	-0.04212	-0.0052788	0.0017740943999999	2.786572944e-05	0.00671343	0.00136644	4.50701423649e-05	1.8671582736e-06	-0.0428477	-0.0099954	0.00183592539529	9.990802116000004e-05	0.00142493	0.000628248	2.0304255049000003e-06	3.94695549504e-07	-0.000184064	-0.000341739	3.3879556096e-08	1.1678554412099999e-07	0.0	0.000162884	2.6531197456e-08	0.0
3110.379665306814	-1.804896807986097	3.257652487478402	9674461.662354128	4084.549879340395	3.8950627801878	15.171514061604311	16683547.716819637	3285.05152302352	-0.8147053554130252	10791563.50891915	0.6637448161386638	3387.0226054699715	2575.765336804323	0.947585	14.435087	0.08977815	0.0558855	0.0177675509	0.0013688654	0.0299869243	0.0623534267	0.0040156707	-0.0291341832	-0.0568234126	-0.0358115844	-0.0695725508	-0.0205610869	0.0152016303	-0.00093822	0.0126574658	0.0317312387	0.0528770407	0.0529613267	-0.0081019494	-0.0594452829	-0.1220171886	-0.0113531371	-0.1354475778	0.0744282313	-0.106707348	0.0476442693	0.0867797476	0.0860642	-0.1090578109	-0.0442982184	0.0308460637	-0.1525987458	-0.0513175894	-0.112893304	-0.0668414359	-0.0224515365	-0.002119085	0.0661722796	-0.0277177116	-0.0422310614	-0.1678893399	0.0880156314	0.0825699807	0.1345949679	-0.1075571246	-0.1168931777	-0.0663515149	-0.0174417663	-0.0329771528	-0.0063370146	0.0623711168	0.054321661	0.12315137	0.0029450918	0.0155400716	0.0129756859	-0.0008819926	-0.0900414345	-0.1003501038	-0.0398728112	-0.0719017999	-0.0472446518	-0.02017504	-0.0065640089	-0.1277085725	-0.0501304637	0.074390811	0.078062544	-0.0607605899	-0.0162273324	0.041780589	-0.0205205636	-0.0036016065	-0.0966630874	0.1426211844	-0.0500649972	0.0954891835	0.1282612032	0.064277975	-0.0493563791	0.0871819071	-0.0120488622	-0.0188308503	-0.1165859649	-0.0662727098	-0.0146197434	-0.0717774356	0.11046747	0.072147076	-0.2006963405	-0.0049669902	0.0142537914	-0.0584098011	-0.0377810699	0.0059889422	-0.0258854028	-0.0755506424	0.0408647185	-0.0100931181	-0.0678951105	0.0507574448	0.0186759787	-0.0115092316	-0.0739747775	0.026389495	0.0127426103	0.0653247236	-0.0087366269	-0.0438736723	-0.0475582833	-0.0457098296	-0.0144788586	0.0515184522	-0.0349193917	-0.0454564226	0.1131919653	0.1064475877	0.0955030384	-0.0334134	0.0087065999999999	0.00111645529956	7.580488355999991e-05	-0.00643417	-0.0131476	4.139854358890001e-05	0.00017285938576	-0.0224966	0.0203511	0.00050609701156	0.00041416727121	0.000473473	-0.000951457	2.2417668172900006e-07	9.05270422849e-07	-0.000184064	0.0	3.3879556096e-08	0.0	0.0	0.0	0.0	0.0
