onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-26	ses-1	2	1.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	0.03	2.0	2.03	2.0	263.0	4.341	1.687
n/a	n/a	sub-26	ses-1	2	2.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	6.041	2.0	8.041	2.0	263.0	10.352	1.687
n/a	n/a	sub-26	ses-1	2	3.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	12.055	2.0	14.055	2.0	263.0	16.366	1.687
n/a	n/a	sub-26	ses-1	2	4.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	18.068	2.0	20.068	2.0	263.0	22.379	1.687
n/a	n/a	sub-26	ses-1	2	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.081	2.0	26.081	2.0	263.0	28.392	1.687
n/a	n/a	sub-26	ses-1	2	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.094	2.0	32.094	2.0	263.0	34.405	1.687
n/a	n/a	sub-26	ses-1	2	7.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	36.107	2.0	38.107	2.0	263.0	40.418	1.687
n/a	n/a	sub-26	ses-1	2	8.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	42.12	2.0	44.12	2.0	263.0	46.431	1.687
n/a	n/a	sub-26	ses-1	2	9.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	48.133	2.0	50.133	2.0	263.0	52.444	1.687
n/a	n/a	sub-26	ses-1	2	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.146	2.0	56.146	2.0	263.0	58.457	1.687
n/a	n/a	sub-26	ses-1	2	11.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	60.159	2.0	62.159	2.0	263.0	64.47	1.687
n/a	n/a	sub-26	ses-1	2	12.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	66.172	2.0	68.172	2.0	263.0	70.483	1.687
n/a	n/a	sub-26	ses-1	2	13.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	72.185	2.0	74.185	2.0	263.0	76.496	1.687
n/a	n/a	sub-26	ses-1	2	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.198	2.0	80.198	2.0	263.0	82.509	1.687
n/a	n/a	sub-26	ses-1	2	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.211	2.0	86.211	2.0	263.0	88.522	1.687
n/a	n/a	sub-26	ses-1	2	16.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	90.224	2.0	92.224	2.0	263.0	94.535	1.687
n/a	n/a	sub-26	ses-1	2	17.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	96.237	2.0	98.237	2.0	263.0	100.548	1.687
n/a	n/a	sub-26	ses-1	2	18.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	102.25	2.0	104.25	2.0	263.0	106.561	1.687
n/a	n/a	sub-26	ses-1	2	19.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	108.263	2.0	110.263	2.0	263.0	112.574	1.687
n/a	n/a	sub-26	ses-1	2	20.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	114.276	2.0	116.276	2.0	263.0	118.587	1.687
n/a	n/a	sub-26	ses-1	2	21.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	120.29	2.0	122.29	2.0	263.0	124.601	1.687
n/a	n/a	sub-26	ses-1	2	22.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	126.303	2.0	128.303	2.0	263.0	130.614	1.687
n/a	n/a	sub-26	ses-1	2	23.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	132.316	2.0	134.316	2.0	263.0	136.627	1.687
n/a	n/a	sub-26	ses-1	2	24.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	138.329	2.0	140.329	2.0	263.0	142.64	1.687
n/a	n/a	sub-26	ses-1	2	25.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	144.342	2.0	146.342	2.0	263.0	148.653	1.687
n/a	n/a	sub-26	ses-1	2	26.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	150.355	2.0	152.355	2.0	263.0	154.666	1.687
n/a	n/a	sub-26	ses-1	2	27.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	156.368	2.0	158.368	2.0	263.0	160.679	1.687
n/a	n/a	sub-26	ses-1	2	28.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	162.381	2.0	164.381	2.0	263.0	166.692	1.687
n/a	n/a	sub-26	ses-1	2	29.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	168.394	2.0	170.394	2.0	263.0	172.705	1.687
n/a	n/a	sub-26	ses-1	2	30.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	174.407	2.0	176.407	2.0	263.0	178.718	1.687
n/a	n/a	sub-26	ses-1	2	31.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	180.42	2.0	182.42	2.0	263.0	184.731	1.687
n/a	n/a	sub-26	ses-1	2	32.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	186.433	2.0	188.433	2.0	263.0	190.744	1.687
n/a	n/a	sub-26	ses-1	2	33.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	192.446	2.0	194.446	2.0	263.0	196.757	1.687
n/a	n/a	sub-26	ses-1	2	34.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	198.459	2.0	200.459	2.0	263.0	202.77	1.687
n/a	n/a	sub-26	ses-1	2	35.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	204.472	2.0	206.472	2.0	263.0	208.783	1.687
n/a	n/a	sub-26	ses-1	2	36.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	210.485	2.0	212.485	2.0	263.0	214.796	1.687
n/a	n/a	sub-26	ses-1	2	37.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	216.498	2.0	218.498	2.0	263.0	220.809	1.687
n/a	n/a	sub-26	ses-1	2	38.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	222.512	2.0	224.512	2.0	263.0	226.823	1.687
n/a	n/a	sub-26	ses-1	2	39.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	228.525	2.0	230.525	2.0	263.0	232.836	1.687
n/a	n/a	sub-26	ses-1	2	40.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	234.538	2.0	236.538	2.0	263.0	238.849	1.687
n/a	n/a	sub-26	ses-1	2	41.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	240.551	2.0	242.551	2.0	263.0	244.862	1.687
n/a	n/a	sub-26	ses-1	2	42.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	246.564	2.0	248.564	2.0	263.0	250.875	1.687
n/a	n/a	sub-26	ses-1	2	43.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	252.577	2.0	254.577	2.0	263.0	256.888	1.687
n/a	n/a	sub-26	ses-1	2	44.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	258.59	2.0	260.59	2.0	263.0	262.901	1.687
n/a	n/a	sub-26	ses-1	2	45.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	264.603	2.0	266.603	2.0	263.0	268.914	1.687
