global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
2885.0373286041213	n/a	8323440.387439204	n/a	3586.0416562367363	n/a	n/a	12859694.760265116	3136.8970926285924	n/a	9840123.369741715	n/a	3153.351747880353	2547.736634679806	n/a	n/a	n/a	n/a	-0.0386654986	-0.0908877075	0.0923730924	0.033759628	0.1167189799	-0.0006908133	0.0284857025	-0.0815376166	-0.0322725081	0.037986394	-0.1608235483	0.0119664664	-0.0796484175	-0.0074710307	0.1187279825	-0.0812479459	0.0148721886	-0.0803134555	0.1852887575	-0.0748291302	0.0095849121	-0.0664741825	0.1866970787	-0.0267602044	0.1138591519	-0.0121905338	0.0128000602	-0.0179387954	0.0082110587	-0.0106467387	0.0585294541	-0.031114592	0.1286795828	-0.0406298513	0.038130025	-0.0470578385	0.0148517128	-0.0338922322	0.0969899343	0.0232246694	-0.0680984867	0.0151606218	-0.1329696979	0.0729958507	-0.0725433987	0.180758102	-0.0452472179	-0.0732620886	0.0283537624	-0.0145667241	0.0630661741	-0.0491971386	0.0862403793	-0.0860882561	0.1430141958	-0.0967672938	0.0645769565	-0.0845619768	0.0614097353	-0.0263933609	0.0129931241	-0.0642171807	0.0958910661	-0.0900651087	0.0651487844	-0.0870356351	-0.0280510716	-0.1296875788	0.0961574511	-0.0868666189	0.0696141836	-0.1517984366	0.0508149324	-0.0914465958	0.0950987237	-0.068306033	0.0413010019	-0.0607263325	0.0736776631	-0.1010671973	0.0118105754	-0.0336795554	0.0228196436	-0.0758887428	0.0784194541	-0.1687433725	0.0449540748	-0.0163500987	-0.016843999	0.0022402276	0.1154637225	0.1154447293	0.1154130763	-0.063883	n/a	0.0040810376889999	n/a	-0.0275696	n/a	n/a	0.00076008284416	-0.0275364	n/a	0.00075825332496	n/a	0.0	n/a	0.0	n/a	0.00272044	n/a	7.400793793600001e-06	n/a	0.00105938	n/a	n/a	1.1222859844e-06	0.0
2886.4670514677923	1.4297228636710315	8331692.039209171	2.044107466903695	3591.617267025909	5.575610789172515	31.087435672336955	12899714.59279866	3141.1661270058626	4.269034377270145	9866924.637449011	18.2246545143143	3163.406800050919	2543.5803629297407	1.016571	15.70508	0.1408303885	0.0703025	-0.0592710567	-0.0144736622	0.1341523656	0.0795899658	-0.0029431191	-0.1086930398	-0.0141972977	-0.0663590388	0.0040143614	0.0919580353	-0.0739336873	0.139638549	-0.0815341939	0.0733578981	0.0349915678	-0.077388458	0.0288372823	0.1495908731	0.2447089825	0.1556511463	0.0279300538	0.0571919324	-0.0950220798	0.0758174412	0.207902959	0.0204410228	-0.0471219523	-0.1528095457	0.0748461648	0.0044303645	0.1139950123	0.0645289971	-0.030498722	0.1660357849	0.0034705702	-0.015087603	-0.1739729713	0.0976061245	-0.0043374629	0.0134842231	0.0523073547	0.1372231771	-0.0986162052	0.0742374193	-0.0106653654	-0.0185012857	0.002001799	-0.0955528089	0.0545347862	-0.129544988	0.1972050624	-0.1565820307	0.1051285415	-0.0244066989	-0.1236705767	0.0638044862	0.1909212547	-0.0339996348	-0.0356386176	0.1246069369	-0.1206258039	-0.0331004124	0.0247340524	0.0074314264	-0.0230245972	0.0889669947	-0.0006198614	-0.1234022986	-0.0340725658	-0.1123945402	0.0884813094	-0.1969625688	-0.1178308297	-0.1090259968	-0.0734459558	-0.1788495966	-0.0730024646	-0.1406290706	0.1161278776	-0.0915341073	0.0442399302	-0.1268192554	0.031935919	-0.0523295316	0.1122092324	-0.1016952775	0.018469681	-0.1845548506	0.1038817845	0.0521158603	0.1154130763	0.1152422001	0.1149575937	-0.0419876	0.0218953999999999	0.00176295855376	0.0004794085411599	1.14885e-05	0.0275810885	0.0007607164428448	1.3198563225e-10	-0.0591548	-0.0316184	0.00349929036304	0.00099972321856	0.00101428	0.00101428	1.0287639184e-06	1.0287639184e-06	0.00254001	-0.00018043	6.4516508001000005e-06	3.255498490000003e-08	0.00105938	0.0	0.0	1.1222859844e-06	0.0
2897.629746420472	11.162694952679884	8396258.14734077	124.60575860658498	3588.9254409343307	-2.6918260915781502	7.2459277073009	12880385.82058568	3139.96226469487	-1.2038623109924629	9859363.023707738	1.4492844638281135	3158.2886600349625	2557.5808520886444	1.234298	19.068748	0.1082066085	0.065697	-0.0764040373	-0.09630919	-0.0424868605	0.0490709567	0.0346972242	0.0594854497	0.0481244149	0.0375917429	0.0540949495	0.0426198873	-0.0574326081	0.0714662552	-0.1327862411	-0.0167105642	-0.0693942489	-0.0031108941	-0.0914088938	0.1258784599	0.0475018692	0.0019570178	0.1686941918	0.0693357011	-0.0806551352	-0.0112505036	-0.0081825497	0.0131929216	-0.0181691342	-0.0184049341	-0.0151957327	0.0097351776	-0.0174599818	-0.0306325201	-0.021188053	0.0704621939	0.0696949129	-0.0232731304	-0.1940876392	-0.0918096671	-0.0516835707	0.0558002622	0.045684907	-0.0050534874	-0.0591601366	0.1185487513	-0.0274297949	-0.0482900032	0.1221164205	0.0516508506	0.0188821808	-0.1831657888	0.0836631955	-0.0230545668	0.0400118144	-0.0562790593	-0.0326134497	0.0537543124	0.0012234237	-0.014926881	-0.0454037481	0.0369809209	0.1094169194	0.097019052	-0.0052766878	-0.0207771819	-0.0996026947	0.037584894	0.0077466467	-0.1434438995	-0.0740347133	0.0196882432	0.0964464331	-0.1341186749	-0.1052144054	0.0229155468	0.136593784	0.0156349236	0.0155559277	0.1021522101	-0.0595257738	-0.1329157505	-0.004739333	-0.0414831668	-0.1156034361	-0.074809076	0.0531194826	0.0661909137	-0.0249314051	0.007784432	-0.0273178101	0.1893787725	0.1153118061	0.1148374968	0.1140484259	-0.0412963	0.0006912999999999	0.00170538439369	4.778956899999985e-07	-0.0372875	-0.0372989885	0.0013912145431231	0.00139035765625	-0.0455347	0.0136201	0.0020734089040899	0.00018550712401	-3.53744e-05	-0.0010496544	1.2513481753599996e-09	1.10177435943936e-06	0.00245774	-8.227000000000017e-05	6.0404859076e-06	6.768352900000029e-09	0.00105938	0.0	0.0	1.1222859844e-06	0.0
2896.9481562346764	-0.6815901857958124	8392308.619911492	0.4645651813731701	3587.124176900172	-1.801264034158521	3.24455212075303	12867459.860501738	3142.471096254936	2.508831560066028	9875124.5907977	6.29423579678334	3155.777880621745	2566.340612009484	1.071216	16.549292	0.111549115	0.0675453	-0.0747067684	-0.1199039821	-0.0559471345	0.0661140516	0.0528386838	0.1120423284	-0.059539937	0.0308865554	0.0744303916	0.0424892256	-0.1343495996	-0.0573033532	-0.093133917	0.0429185034	0.0451113275	0.1431088495	-0.0700569573	0.0641051868	0.1265161883	-0.0505358911	0.0070705102	-0.0442370195	0.0872618825	0.0947758378	0.066931364	-0.013552496	-0.0258493733	0.0597149126	-0.0361813851	0.1580877209	-0.1533776378	-0.0942631383	-0.0589018872	-0.1644424244	-0.032677728	0.1318040426	0.2084080337	0.0769899993	0.0213386017	0.090970301	0.0020364489	-0.1073090471	-0.142579503	0.0461582788	-0.0431561255	0.0666993891	-0.0120730355	0.0871084395	-0.0469890809	-0.0243218331	0.0781369941	-0.0526282162	0.03601823	0.0663880699	0.0603619947	-0.23151314	-0.020002381	0.0848935168	-0.0143556289	-0.1986464027	0.1382405966	-0.0288383125	-0.081019546	0.0199557037	0.013544548	-0.0174696151	0.0139154033	-0.1304002478	0.0803347006	0.0594338639	0.1149230344	-0.0351261981	-0.0057264116	-0.0657559534	0.1084784646	0.0267612982	0.069394315	0.0209647507	0.0489625213	-0.1043548068	0.00173522	-0.0026609966	-0.0222106469	-0.084625833	-0.1678822116	0.0228793213	0.0008338572	0.0258657221	-0.1000504616	-0.0903680923	0.1151599564	0.1142313295	0.112689161	-0.0390087	0.0022876	0.00152167867569	5.233113760000003e-06	-0.0470116	-0.0097241	9.455812080999998e-05	0.00221009053456	0.0155422	0.0610768999999999	0.00024155998084	0.0037303877136099	-6.28617e-05	-2.7487300000000004e-05	3.95159332689e-09	7.555516612900002e-10	0.00187444	-0.0005832999999999	3.5135253136e-06	3.402388899999999e-07	0.000900957	-0.0001584229999999	2.5097846929e-08	8.117235158489999e-07	0.0
2891.192328504135	-5.755827730541569	8358993.080401161	33.12955286367131	3615.088454875622	27.96427797544993	782.0008426882341	13068864.536575014	3132.0787834545936	-10.392312800342552	9809917.505766409	108.00016534016363	3155.644280326398	2560.898569531976	1.201002	18.554356	0.0765244949999999	0.0479288	-0.0636790749	-0.0079022189	0.1299712899	0.0530039422	0.110549706	-0.1241955147	-0.1178888368	-0.0389774277	-0.0643367064	-0.0334862351	-0.1115356964	0.0616262301	-0.1047858224	0.0657971991	0.1151577061	-0.0202918804	0.0729220495	0.1083884447	0.0706961824	0.0085519641	-0.1174757343	0.0238056925	0.0453572108	-0.0302818304	-0.0388450614	-0.1140728963	0.0178816833	0.0734181338	0.0688086389	0.0548465778	0.0898646444	0.0104128248	-0.0972986654	-0.0337975807	-0.11828965	-0.1238976171	0.0541442681	-0.009715553	0.0639274886	0.0291078898	-0.0810629855	0.0972325684	-0.0933185799	0.0531713684	-0.0208217278	-0.0151285845	-0.0864789919	-0.1179211079	-0.0026936892	0.0265004774	0.1126643537	-0.1908911911	-0.0250292621	0.0487585207	-0.0609751349	-0.1008829522	0.0037979795	-0.0605801552	0.180273944	-0.0343783036	0.1007576327	0.073253216	0.0127637001	0.1110082594	-0.0801811057	-0.029968175	0.0027544707	-0.115687254	0.0183144781	-0.1474515705	0.1032986857	-0.063748342	-0.0532513891	-0.10306823	-0.0322925746	0.0873112443	-0.0117002385	0.0241630859	-0.0292436595	-0.0411730005	-0.0642636181	-0.0316884837	0.0417765229	-0.0081478801	-0.0008133419	0.0272699057	-0.0200026214	-0.1067304823	0.0210562475	-0.0887364462	0.1149575937	0.1134247617	0.1108851636	-0.0390466	-3.790000000000043e-05	0.00152463697156	1.4364100000000327e-09	-0.0128544	0.0341572	0.00116671431184	0.00016523559936	0.00973864	-0.00580356	9.48411090496e-05	3.368130867360001e-05	0.000611225	0.0006740867	3.7359600062500005e-07	4.5439287911689e-07	0.00187444	0.0	3.5135253136e-06	0.0	0.000957387	5.643e-05	3.1843449e-09	9.16589867769e-07	0.0
2881.121695788182	-10.070632715952796	8300862.225941369	101.41764329961882	3588.2312430902784	-26.85721178534368	721.3098248828035	12875403.453889204	3131.0095060861377	-1.0692773684559145	9803220.52720176	1.143354090692005	3154.0930140351816	2558.313481765651	1.060696	16.38677	0.10466936	0.0516613	-0.1045177056	-0.0363854633	0.0818932377	0.0720905406	-0.083592708	-0.0277465209	-0.1662233298	-0.0708737859	0.0132728798	-0.0493226694	-0.014897692	0.0844434072	-0.146126222	-0.1320917457	0.0142571731	0.0035992644	0.0428852122	0.119166622	0.0711120607	-0.0449170432	-0.0456110615	-0.1741453148	-0.0225635231	0.0966226159	-0.0405711983	-0.0966349294	0.1269813954	-0.0103797962	-0.0059170347	-0.0357317041	-0.1080331607	0.0470401363	-0.0489713679	0.0004280949	0.0064524356	-0.0270119395	0.0529463938	-0.0693104019	-0.1047667891	0.0665936339	-0.0086905054	0.059322517	-0.0447174173	0.0909931699	0.199334703	-0.0387592951	0.0127314885	-0.0235178131	-0.0361344041	0.0576287391	0.0365913119	-0.1606906169	0.0616343293	-0.0066981368	0.0564765132	-0.0324146503	-0.0549033852	0.0771420581	-0.0788736602	-0.1116263804	0.0147620357	0.010632526	-0.0945577188	0.0503658799	-0.1736829405	0.0090146346	0.0199568471	-0.1544219942	-0.065120609	-0.048269418	0.1042810004	-0.0211478739	-0.0825689563	-0.0996155047	-0.0256100824	0.1234081638	-0.0712228742	-0.0067020359	0.0774024517	0.0835469484	-0.0632537499	0.0445793909	-0.0711137322	0.0239121759	-0.0301226169	0.1092497918	0.0468456322	0.0235482549	0.0643580334	-0.1056239202	0.1147048067	0.1124192083	0.108643553	-0.0344351	0.0046114999999999	0.00118577611201	2.126593224999998e-05	-0.0478692	-0.0350148	0.00122603621904	0.00229146030864	0.0399786	0.03023996	0.00159828845796	0.0009144551808016	0.0001732	-0.000438025	2.9998240000000005e-08	1.9186590062500003e-07	0.00170774	-0.0001667	2.9163759076e-06	2.7788890000000036e-08	0.00086605	-9.133699999999992e-05	8.342447568999987e-09	7.500426025e-07	0.0
2882.895984134768	1.774288346585763	8311089.255340371	3.148099136830041	3556.179190865401	-32.05205222487757	1027.3340518262792	12646410.437544098	3130.976532775216	-0.0329733109215339	9803014.048789114	0.0010872392331281	3144.731379443856	2521.969292603761	1.241849	19.185404	0.0318241	0.015787	-0.1011795357	-0.1337257648	-0.0782549337	0.0687919568	-0.0769982065	0.2090057107	0.0192336981	-0.0565942796	0.0626589898	-0.1240662422	-0.0188908076	-0.0999518359	-0.1514853736	-0.0542031814	-0.0171898395	0.0629238363	-0.0521952693	0.1211136309	0.1081249005	0.0797469801	0.0680248536	0.057792322	0.0105634022	-0.1659046087	-0.0707477757	-0.0126885433	0.0227327726	-0.0099490602	-0.0926077387	0.010741292	0.0049783962	-0.0916467685	-0.1058560851	0.1047275529	-0.0698320019	0.0134093233	-0.0356383606	-0.0240063604	0.054961596	0.1091795887	-0.0619834772	-0.1706262955	0.0115865012	0.047055449	0.118992483	-0.0599794397	0.0227485624	0.0830164337	-0.0097296178	-0.1006191523	0.0943159493	-0.1662842452	-0.0129857565	0.0199937621	0.0497448974	0.0539753384	-0.0039811699	-0.0075137047	-0.0769590177	0.2299297417	0.0237583142	-0.0175088089	-0.1058882584	0.0538181963	0.0719360985	0.0957384188	0.0118040785	-0.1244575641	0.0541633186	0.1203197995	0.1398616978	-0.0364950852	-0.109461605	-0.004679028	0.0213946171	-0.0811812201	-0.0390607162	0.0524243147	0.0050181998	0.0327058731	-0.0267813569	0.0144506225	-0.0453662414	-0.1013598062	-0.0458924021	0.0521201699	-0.0314637497	0.1566876668	-0.0933353346	-0.0981270231	0.1144017065	0.1112164334	0.105973176	-0.0366619	-0.0022267999999999	0.0013440949116099	4.958638239999974e-06	-0.0363935	0.0114756999999999	0.0001316916904899	0.00132448684225	0.0330654	-0.0069132	0.00109332067716	4.7792334240000016e-05	0.000227138	5.3937999999999984e-05	5.1591671044e-08	2.909307843999998e-09	0.00174086	3.31200000000002e-05	3.0305935396e-06	1.096934400000013e-09	0.0007289399999999	-0.0001371100000001	1.879915210002743e-08	5.313535235998542e-07	0.0
2892.7657024748905	9.869718340122745	8368093.409415047	97.41134011335528	3584.746407675486	28.56721681008503	816.0858762744047	12850406.8073423	3132.53166178623	1.5551290110138325	9812754.6120932	2.418426240896861	3148.265433244925	2526.8342998426	1.228726	18.982672	0.07290909	0.0383549	-0.0990520611	-0.0876294372	0.0290329584	0.051636038	0.1596052533	0.0729698357	0.0901984383	-0.0939699878	0.0181617498	-0.104312948	-0.0732494481	-0.0451083083	-0.1063847323	0.1243004936	0.0904303432	0.084926017	0.0374148359	-0.0353292949	0.1120524583	-0.1308984887	-0.0527498821	0.1038426316	0.0719164062	0.0140534636	-0.0708023342	-0.1157404688	-0.0138894632	0.0690701547	0.0185253301	0.1513440652	-0.0176537786	0.0388397145	0.1054377398	0.1023795002	0.114457746	-0.1212842177	0.0084437266	-0.0544692083	-0.1088599006	0.0917201065	-0.102130776	-0.0895198787	-0.0124263946	0.1560854761	-0.1132244921	0.0646750803	-0.1093696555	0.0087157308	-0.0036064064	0.0165304505	-0.0188329441	-0.1188959275	0.0292545307	-0.0715578644	-0.0142495324	-0.1727194282	-0.1459160998	0.0106786057	0.0212007096	0.0605276042	-0.0097822219	-0.101388592	-0.0424611603	-0.1742754826	0.0745940302	-0.0185597822	0.014904497	-0.1163726769	0.0953619385	-0.075463132	0.1015567653	0.00227754	0.0680339694	-0.022141297	0.1061492281	-0.0637053214	0.0587081208	0.0788733987	-0.0916295256	-0.0281624662	-0.0504553101	0.0139257053	-0.0823775737	0.0648209739	-0.1255508109	-0.0809144901	0.0469205963	0.0354030247	-0.0977791401	0.0214512677	0.1140484259	0.1098185471	0.1028845713	-0.0271724	0.0094894999999999	0.00073833932176	9.005061024999997e-05	-0.0358105	0.000583	3.398890000000002e-07	0.00128239191025	0.0639118	0.0308464	0.00408471817924	0.00095150039296	2.05012e-05	-0.0002066368	4.2029920144e-10	4.269876711424e-08	0.00135571	-0.00038515	1.8379496041e-06	1.4834052250000009e-07	0.000776957	4.801700000009999e-05	2.3056322890096023e-09	6.03662179849e-07	0.0
2886.5021025486417	-6.263599926248844	8331894.388017729	39.23268403610452	3593.7993014097065	9.05289373422056	81.9548849630899	12915393.418812891	3133.7491508226544	1.2174890364244677	9820383.740281709	1.4822795538137783	3154.8874329956857	2538.9936195050504	1.121328	17.323469	0.14103384	0.0707904	-0.1058827975	-0.0182008349	0.1300337925	0.0223165383	0.0284559103	-0.0834878452	-0.0467611153	-0.047309459	-0.0165783581	-0.0042539657	-0.0251133385	0.1108118669	-0.1552862415	0.0344305547	-0.0841929381	-0.0085487176	0.106289311	-0.0800592798	0.0739126893	-0.0894503708	0.020498124	-0.1111508594	-0.050444115	-0.1388390503	-0.091373871	-0.0087766255	0.0025231305	0.0669513343	-0.0291123024	-0.1016823472	0.0850692051	-0.0335707433	0.0308174991	0.1291331797	-0.0563193002	0.0876426461	0.1521801479	0.1281525609	-0.0823970231	0.0304654564	-0.0044809645	0.0791561721	-0.069429799	0.1738580651	0.0377974152	0.0060217016	-0.0429381684	0.0266606631	0.1083461624	0.0665877876	-0.0724319192	-0.0881229749	0.1730467239	-0.0862031369	0.0766480469	0.136538195	-0.0781035717	-0.0615718562	0.0933109871	0.071759328	-0.038001202	0.0515554301	0.0655216922	0.0126027357	0.0644785958	0.068573498	0.0183134933	-0.1443622965	-0.0794358688	-0.1328575218	0.1236794457	-0.0123663692	0.0324125455	-0.1067391616	0.0676473787	0.0772549169	-0.0227994747	0.0168627681	-0.0230782678	0.0332525105	0.0078336315	-0.0335515417	-0.0277629411	0.1866544722	0.0461776391	-0.0631197633	-0.0490864378	-0.0222583925	0.0014340059	0.0821607002	0.1136451198	0.1082280018	0.0993899282	-0.0204033	0.0067691	0.00041629465089	4.582071481e-05	-0.0245207	0.0112898	0.00012745958404	0.00060126472849	0.0220292	-0.0418826	0.0004852856526399	0.00175415218276	0.000994095	0.0009735938	9.88224869025e-07	9.4788488739844e-07	0.00187444	0.00051873	3.5135253136e-06	2.6908081290000004e-07	0.000647434	-0.0001295229999999	1.6776207528999995e-08	4.19170784356e-07	0.0
2887.085952334538	0.583849785896291	8335265.296167426	0.3408805724911448	3575.772185501108	-18.02711590859826	324.9769079820365	12786146.722603371	3146.8000209316347	13.050870108980234	9902350.371735336	170.32521060147374	3162.786315635391	2539.4383900639727	1.244982	19.233816	0.107676	0.0537276	-0.1123773782	-0.086238044	-0.0497283494	0.0816220698	-0.1230179223	0.110009677	-0.1207856296	0.0287750178	0.1594504399	0.0855291446	-0.0968678934	0.0447516287	-0.1199645397	0.0240240248	-0.0171394438	-0.0568135703	0.0313174658	-0.0066304521	-0.0765808474	-0.0247967417	0.0726266232	-0.0301612008	-0.0371157946	-0.0530597833	-0.009153278	-0.001316682	-0.1677705665	-0.1768085282	0.0597071752	-0.1091240356	-0.0285790843	-0.0323526808	-0.0108466245	-0.1008460449	-0.0193035342	-0.1110925511	0.0505267702	-0.0023421618	-0.0666911093	0.1082621322	0.1157745711	-0.0426553538	-0.1575632933	0.0582269716	0.088731832	-0.0993579143	-0.0410004204	-0.0226679295	-0.0134826956	-0.0657884919	0.0167641217	0.0479777021	-0.0637722421	-0.1268246555	0.0148970038	-0.0005040635	0.1523813374	0.2018255483	0.0363713626	0.0297626029	-0.0287313045	-0.0123672082	0.0041307791	0.0472950672	0.0959827355	0.0397367331	0.0339422925	-0.1328893186	-0.0595940262	0.0834622976	0.1338702017	0.0179974288	-0.0682572982	-0.0584704928	-0.0003973335	0.0178544735	0.0082486936	0.0754240896	-0.034186725	0.0998125738	-0.043916371	0.0193771608	0.0038185644	0.1699933748	0.0991824118	0.0767046022	-0.0485809942	0.0790660869	-0.0063268564	-0.1481948764	0.1131919653	0.1064475877	0.0955030384	-0.0168373	0.0035659999999999	0.00028349467129	1.2716356e-05	-0.0454949	-0.0209742	0.0004399170656399	0.00206978592601	0.0613483	0.0393191	0.00376361391289	0.00154599162481	0.000534591	-0.000459504	2.85787537281e-07	2.11143926016e-07	0.00145761	-0.00041683	2.1246269121e-06	1.7374724889999998e-07	0.000647434	0.0	0.0	4.19170784356e-07	0.0
