global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
2867.015994301355	n/a	n/a	8219780.711579788	3783.607077636652	n/a	14315682.517942164	n/a	3032.592965341664	n/a	n/a	9196620.093439745	3123.8929534555887	2774.9261625791783	n/a	n/a	n/a	n/a	-0.1839263489	-0.1189481112	-0.2201929952	0.0691397176	-0.0085834111	0.2327096762	-0.0760625755	0.0967652565	-0.2132347373	0.1186247164	-0.0712225747	0.0635415376	-0.0017188466	0.2763522219	-0.0324460995	0.008509233	-0.097293296	0.0427488928	-0.2560051091	0.0173290338	-0.0832886408	0.0481775636	-0.0938400002	-0.0323486216	0.0786345767	-0.1404070093	0.0327473488	-0.0884957839	0.078913456	-0.0224152926	0.0938520773	-0.0092137989	0.0482829743	-0.0990338647	0.0967856638	-0.0809088067	0.1068328374	-0.082130614	0.0489629425	0.028228383	-0.1401983869	-0.0654561365	0.0492492056	0.0755049972	-0.0459955862	0.1040648173	0.1059271587	-0.0205202882	-0.1269447058	0.0407624675	0.2108119245	-0.0119364994	-0.0644394987	-0.0278052533	0.119968895	-0.1031299178	-0.1422666453	0.1443578116	-0.1766637699	0.0768196848	-0.1698156688	0.2044805106	-0.1034192472	0.0213301054	-0.1899360727	0.0243044318	-0.1202132592	0.1091681793	-0.1265042169	0.1222110791	-0.2528012088	0.0635249708	-0.0268771319	0.0299222076	-0.0521234748	0.0182531818	-0.0283523465	0.0137874975	-0.0147533731	0.0292027892	-0.066299131	0.1491803064	-0.0470189331	0.1059047307	-0.0279837103	0.1370053772	0.0290845122	-0.0241256188	0.0037428421	0.0095397184	0.0027978825	0.0854954093	-0.0176716677	-0.0587297805	-0.2737578185	-0.0294181719	0.0010523157	-0.0778819755	0.0448576158	-0.0391978052	0.064560848	-0.0689135609	0.0420749212	-0.243379401	0.1052526757	-0.0431337311	0.0869480234	-0.0247453879	0.0583414775	-0.1538657478	0.060910673	-0.1024946842	0.0014591953	0.1745909995	0.0059662073	-0.0485902987	0.0327319693	-0.1516367024	0.1154637225	0.1154447293	0.1154130763	0.0595275	n/a	n/a	0.0035435232562499	-0.0768400999999999	n/a	0.0059044009680099	n/a	-0.25159	n/a	n/a	0.0632975280999999	-0.00174688	n/a	3.0515897344e-06	n/a	-0.000518602	n/a	2.68948034404e-07	n/a	0.000415966	n/a	n/a	1.73027713156e-07	0.0	0.0	0.0
2871.6333221577	4.617327856345128	21.31971653298069	8246277.93692647	3764.886439325081	-18.72063831157084	14174369.901013888	350.4622987926538	3032.380557255746	-0.2124080859175592	0.0451171949631612	9195331.84402267	3120.330250399078	2722.510558533476	1.226	17.668377	0.0645546499999999	0.0312319	-0.1234151352	-0.2136089758	-0.1528413162	0.109301654	-0.1335412086	0.1860397829	-0.0566740311	0.0550862449	-0.0666170756	0.1808662911	0.1298132015	0.0574400373	0.0114594532	0.2723124807	-0.062640517	0.0572232739	0.0402320994	-0.080672383	-0.0666158412	0.1083867408	0.110702254	0.0442761325	-0.1336535661	-0.1827366356	-0.0129747648	-0.0680653625	-0.1103745725	-0.0664844064	-0.0813595632	-0.0577969825	-0.0296788053	0.1103773956	0.0840780734	0.2143268222	-0.0280265416	0.0009105573	0.0754295683	0.0989822908	0.0243345238	0.0095813	-0.0364916728	-0.1668371787	0.0921136089	0.1176948331	-0.0959950966	0.0227756464	0.034661813	0.0641187494	-0.1184808989	0.0892600909	0.0488482368	0.0826763819	0.071791543	0.0615721035	0.0442235001	-0.0807078309	-0.2184981997	0.0717668945	-0.0946175964	-0.0815416066	0.013769738	-0.0043115889	-0.1797778286	-0.0712691066	-0.2176691728	-0.0370799408	0.0657463452	0.0645444905	-0.0783750984	-0.0152440344	0.1293326027	0.0306173681	-0.0907476489	0.0824746091	-0.0813226422	-0.1048696709	0.0910287834	-0.0209563973	0.1260988884	0.0166044319	-0.031786396	0.1325647937	-0.0784874502	0.0281942149	0.0660385498	-0.0421256377	-0.0824640426	0.0039302337	-0.0297973907	-0.0383363315	-0.0492834416	-0.1757101273	0.0674359418	-0.0043400804	-0.2983305966	-0.0739310436	0.0208796249	-0.0556933851	0.1218732687	-0.0195882142	0.0441208619	-0.1339213813	0.1577711818	-0.0548151772	0.0636546676	-0.0801913625	0.1216058471	-0.0921402031	0.0153880635	-0.2301481849	-0.0088621345	0.0499333873	0.0182398697	0.0214191807	-0.0390337134	0.0841221465	-0.0111593708	-0.1271845354	0.1154130763	0.1152422001	0.1149575937	0.0674794	0.0079518999999999	6.323271360999997e-05	0.0045534694243599	-0.051259	0.0255810999999999	0.002627485081	0.0006543926772099	-0.244242	0.0073479999999999	5.399310399999991e-05	0.0596541545639999	-0.00153542	0.0002114599999999	2.3575145764e-06	4.471533159999996e-08	-0.000685354	-0.000166752	4.69710105316e-07	2.7806229504000017e-08	0.000320705	-9.526099999999995e-05	9.074658120999994e-09	1.02851697025e-07	0.0	0.0	0.0
2880.9056834144794	9.272361256779275	85.97668327622138	8299617.556729848	3767.461297573315	2.574858248233795	14193764.628712803	6.629894998497608	3034.55633390381	2.1757766480636747	4.7340040222592	9208532.143635731	3122.659907180187	2707.8417638887627	1.259458	18.150545	0.0768081	0.0457435	0.0254003043	-0.204357818	-0.1487817946	-0.0089587126	-0.1490643789	0.1437279099	0.0174010618	0.1284965201	0.0989970341	0.0642604479	0.0818685537	-0.1058321768	-0.0142329699	0.1914339043	-0.015469072	0.004787699	0.1009827191	-0.1575595302	0.0086885359	0.1018392656	-0.0167538536	-0.0386313983	-0.0449477945	-0.1522638225	-0.0686159453	0.0843790773	0.0330404963	0.0094261152	-0.0054085234	-0.0735799344	0.0352589066	0.0722398947	-0.0489911112	-0.0109212613	-0.0159557141	0.0443053271	-0.0177576065	-0.0788841933	-0.0634666772	0.0607694638	0.0488806871	0.0047663435	-0.1151676207	-0.1177356948	0.0241678686	0.0073315281	0.123069769	0.0925645779	-0.0400399026	-0.0362335424	0.0085639695	-0.0330669575	-0.1160204832	-0.0849420294	-0.0594112964	-0.0943468161	-0.1974202619	0.0152240792	-0.0086346164	-0.0933549534	0.009175041	-0.118279283	-0.125746787	-0.1063678218	0.0625097173	0.0438018524	0.0350059145	0.143381622	-0.0972473595	0.0850988031	0.0232855774	0.0151643894	0.0222449671	-0.0350427273	0.003915298	0.0084696286	0.0137393488	-0.0739500349	-0.0696004658	-0.0637710183	0.0102503927	-0.0501024738	-0.0520024764	0.1068120974	-0.0919136777	0.0026079793	-0.0399491892	0.0234548568	-0.0393402505	0.1655031221	-0.0521456724	0.0779551905	-0.0417005024	-0.1341078776	-0.2489943685	-0.0511034942	0.0454093766	0.1113721232	0.0226726659	0.0718994544	-0.0213636764	-0.0824014081	-0.0224963976	0.0969746302	0.0294621401	-0.1566892358	-0.0346784989	-0.0548835597	-0.1036161153	-0.1219419987	-0.0412593708	0.0059082618	0.0717289036	0.0178591807	-0.0657856456	-0.0084609605	-0.0184223681	0.0793382347	0.1153118061	0.1148374968	0.1140484259	0.0275463	-0.0399331	0.00159465247561	0.0007587986436899	-0.050423	0.0008359999999999	0.002542478929	6.988959999999941e-07	-0.255411	-0.011169	0.000124746561	0.065234778921	-0.00149262	4.279999999999996e-05	2.2279144644e-06	1.8318399999999958e-09	-0.0008192489999999	-0.0001338949999999	6.711689240008362e-07	1.7927871024973223e-08	0.0	-0.000320705	1.02851697025e-07	0.0	0.0	0.0	0.0
2884.905380534321	3.999697119841585	15.99757705046907	8322679.054635876	3764.785259258416	-2.6760383148989604	14173608.048329458	7.161181062807268	3037.418218133312	2.861884229502266	8.190381343073778	9225909.431848146	3126.811269731292	2774.2148639400107	1.296592	18.685709	0.0498551499999999	0.0297755	-0.0068282247	-0.0839193136	-0.1998680036	-0.1098618369	-0.1202941269	0.1269111371	0.0877730724	0.0707545387	0.0024327352	-0.0097199724	-0.0026227498	0.0594689941	-0.0559734153	0.2257905095	0.0120161002	-0.1600125772	0.0894611192	-0.0696878333	0.0205455923	-0.0709033654	0.0239424375	-0.0464034436	-0.0287880678	0.0827015897	0.0091574835	0.0555515539	-0.0477446513	-0.0367807771	0.1138712178	0.0808646218	-0.0081628057	0.0844874739	-0.0555605102	-0.0269746749	-0.0643292842	-0.0627826847	-0.0838491856	-0.0905786897	-0.0403898701	-0.0650891757	-0.0080837127	0.2044619162	-0.025314714	0.0569283318	0.0846705698	-0.0201743292	-0.026140957	0.0727623014	-0.008458214	0.1304624562	-0.0283115784	0.0059459743	-0.0358524049	0.0227122615	-0.0685419102	-0.1448682156	-0.2205282768	0.0635649811	0.0580772829	-0.0534787092	-0.080494087	0.1078725195	0.0789388508	-0.0137810039	0.0127558518	-0.0109491237	0.0165801554	0.1060082174	0.0538195241	0.0024467625	0.0265419657	-0.0770628227	0.0301247403	0.0209731097	0.0942000844	0.1302416048	0.1057782269	0.0726094291	0.0555778132	0.0118726065	-0.0063848001	-0.2755454857	-0.0100295911	-0.0030631383	-0.0449407976	-0.0023276006	-0.0635542092	0.069854433	0.099814759	0.0565806485	-0.0302780986	0.0129863792	-0.1053602461	-0.0383776823	-0.2484718286	0.0498751345	-0.1338755522	0.047351271	-0.0309738517	0.1131379464	0.0380692527	-0.0060867628	-0.1646969987	-0.0395922418	0.0079953705	-0.1157112006	0.0981760112	-0.0204724649	0.0700503442	0.0008174628	-0.0134908295	-0.0059018244	-0.0907727432	-0.0732568778	-0.0533374405	-0.0399319363	0.0071697118	0.0696180286	0.1151599564	0.1142313295	0.112689161	0.0275807	3.44000000000004e-05	1.1833600000000274e-09	0.00076069501249	-0.0684977	-0.0180746999999999	0.0046919349052899	0.0003266947800899	-0.255519	-0.0001079999999999	1.1663999999999351e-08	0.065289959361	-0.00190934	-0.00041672	3.6455792356e-06	1.736555584e-07	-0.000603208	0.0002160409999998	3.638598912640001e-07	4.667371368095678e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2881.033153070677	-3.872227463643867	14.994145530197814	8300352.029092368	3778.452709183097	13.667449924681025	14276704.875533083	186.7991874436633	3035.650382865895	-1.7678352674170128	3.1252415327233813	9215173.246993857	3124.8953125576845	2790.179342897832	1.070221	15.423386	0.1275941	0.0826695	0.0284607314	-0.0662398971	-0.2023760568	-0.1009401037	-0.0587111948	0.0798700574	0.1136489321	0.0970961754	0.0399942871	0.0778561341	-0.0606146955	-0.0396632096	-0.0413470147	0.1461581263	-0.0138216471	-0.1795275704	0.059797023	-0.1080601747	-0.0241553385	0.0085372606	0.1287593449	-0.0784875243	-0.006972378	-0.0279970052	-0.0452597513	-0.0999519793	-0.0685459488	-0.0501168126	-0.11355683	0.1377587791	-0.0975705789	0.0467423018	-0.1462001728	0.042474099	-0.0144306555	0.0559110262	0.0460881763	-0.0605645773	-0.0645192076	-0.1215249181	-0.0661325986	0.1496962994	0.030852613	-0.0221183423	-0.1201396605	0.0430980525	0.0579457707	-0.0602644819	0.020022309	0.0324357413	-0.1165953493	-0.0673398274	-0.0322721426	0.0220066856	-0.0231612527	-0.1057364578	-0.12328215	0.0346644418	0.0656565677	-0.0079916342	-0.1622340506	0.0581447658	0.0196932222	-0.0371481698	-0.0221668943	-0.0809361018	0.0792688303	0.0937429313	0.0098031824	0.0131326915	0.1801557439	-0.1129437785	0.0198002627	0.1809911166	-0.0580187485	0.0553270799	0.1296632264	0.0593344895	0.0075444401	0.0708917073	-0.0798865446	-0.0519909892	-0.0336638063	-0.1710809739	0.0019693244	-0.1189967613	-0.065333745	0.076638166	-0.0394391908	0.0573244203	0.0801463732	-0.0352681424	0.1233022396	0.101242085	-0.1933249115	0.0627386496	-0.1868197611	0.0043691683	0.090186742	-0.019591801	0.0257603529	0.002207714	-0.1329904549	-0.1402021539	-0.0543980358	-0.0472551796	0.0791456232	-0.0078351218	-0.0175547806	0.0090696584	0.088529237	0.1027530641	-0.0343316151	-0.0927667414	0.0407747241	0.069219135	0.0341470364	0.1279138861	0.1149575937	0.1134247617	0.1108851636	0.0275411	-3.9600000000000746e-05	1.568160000000059e-09	0.0007585121892099	-0.057616	0.0108816999999999	0.003319603456	0.0001184113948899	-0.178685	0.0768339999999999	0.0059034635559999	0.031928329225	-0.00168457	0.00022477	2.8377760849000003e-06	5.05215529e-08	-0.000543032	6.0176e-05	2.948837530240001e-07	3.621150976e-09	-0.00051183	-0.00051183	2.619699489e-07	2.619699489e-07	0.0	0.0	0.0
2872.9338189855584	-8.099334085118699	65.59921262236554	8253748.728270945	3771.058423391647	-7.394285791449874	14220881.632633094	54.6754623656375	3032.05337380436	-3.5970090615351182	12.938474188765753	9193347.661598405	3121.1888532341127	2755.575689661632	1.187836	17.118372	0.09162748	0.0471845	0.0309283926	-0.0304906698	-0.1443595482	0.0829544523	-0.0982443892	0.0655853463	0.0999067705	0.0251095882	-0.0320027339	0.0344032105	-0.0925132701	-0.0705254811	-0.0002116807	0.1056439707	0.0257914873	-0.0536387955	-0.105867985	0.0139164461	-0.0789109875	-0.0920700202	0.0110641922	0.0682300935	0.0649856358	0.0723843777	-0.0503523174	1.33307e-05	0.0857141926	-0.1570159345	0.0078512864	-0.1819465078	-0.016886214	-0.058481422	0.0828412787	0.0897919849	0.0066046804	0.030447761	-0.0098051966	0.1032510011	0.0345199763	0.1123880104	0.0149573109	0.062323789	-0.0977177489	-0.0293946138	0.0524916662	-0.1323568437	0.0262599595	-0.032914575	0.1563382292	-0.1007620204	-0.0650375539	-0.0650120058	0.0010578307	0.1416164275	-0.0130047225	-0.0483562589	-0.0882634586	0.0343565666	0.0203415109	0.0687493281	-0.1106478713	-0.0382439662	0.0670133733	-0.0006095826	-0.0407534215	-0.0294497514	-0.0422162997	0.0413804206	0.0378516661	-0.0976356818	-0.1115942848	-0.0608896462	-0.131920015	-0.1053410097	-0.0255622238	-0.0789267581	-0.0635691513	-0.0685693812	0.0893513374	-0.0241956568	0.0231465379	0.1195259339	0.0069073897	0.0405019195	0.0257005712	-0.0632236936	-0.0857797118	-0.0549528488	-0.0875028788	-0.0266506944	0.0366929623	0.0405583775	0.0092019946	0.0049305509	-0.1066942266	0.1153077987	0.0217930049	0.0632748725	0.0829471016	-0.0001618982	-0.0094859879	-0.0580439512	-0.0832997225	-0.0186038634	0.0050691071	0.0125460992	0.0508750414	0.0284333873	0.0639804699	0.0832147521	-0.0483904793	0.026698225	-0.0651794148	-0.1291063393	0.0914488077	-0.0135805496	-0.0398793746	0.0749772108	0.1147048067	0.1124192083	0.108643553	-0.00268508	-0.03022618	0.0009136219573923	7.209654606399999e-06	-0.0528845	0.0047315	0.00279677034025	2.2387092249999995e-05	-0.162012	0.016673	0.000277988929	0.0262478881439999	-0.0010683	0.00061627	1.1412648899999997e-06	3.7978871290000017e-07	-0.000726698	-0.0001836659999999	5.28089983204e-07	3.373319955599999e-08	-0.00051183	0.0	0.0	2.619699489e-07	0.0	0.0	0.0
2879.855878986906	6.922060001347745	47.91491466225835	8293569.883735446	3770.2053707606265	-0.853052631020546	14214448.537712272	0.7276987912910757	3035.01731034248	2.963936538119924	8.784919802002321	9211330.074078502	3120.395311319435	2744.365960077835	1.122463	16.176264	0.0894494499999999	0.0493704	-0.0203881884	-0.0151248412	-0.142477873	0.1346055593	-0.0858332026	0.1145825173	-0.0824295913	0.18509821	-0.0711592764	-0.0416245362	-0.0440968474	-0.0034017791	-0.0442766434	0.159103952	0.0907133735	0.002272974	0.009197117	-0.0346842331	0.0077810833	-0.007285593	-0.1043260956	-0.0087736961	-0.0495517273	0.0659728224	0.1325167241	0.0632093256	-0.0411021838	-0.0196913594	-0.010818643	0.0008412582	0.0228958132	0.0929718942	-0.098548228	-0.0741728878	0.141649185	-0.0412895851	0.0427269549	-0.0176960215	0.0424027451	0.0111428918	0.0825060534	-0.0451027903	0.027610554	-0.043243129	-0.0276076669	-0.0061793153	-0.0575841871	-0.0942642065	0.059746495	-0.0690823262	0.0858830892	-0.0808312164	0.0543796338	0.1144898207	0.0873583556	-0.0480299133	-0.1010058618	0.1420049167	-0.0253442618	-0.1556420814	-0.1125235586	-0.1042150579	-0.0835747313	0.0455113158	-0.002918387	-0.0664205759	0.0285527734	-0.1140906969	-0.0747244826	-0.0111514803	-0.1050150085	0.0227527527	0.0690462976	-0.0623618793	0.0095293698	-0.1729081274	0.0314469141	0.0434955036	0.0312777183	0.0271755325	-0.0230470127	-0.1193731462	0.0795450915	-0.0017822245	-0.0223383854	0.1105837205	0.1528917679	-0.1077476159	0.0540795744	0.0605431087	0.0115442823	0.0309513261	0.1370737635	0.1287254178	-0.1436750117	0.0764223666	0.0951354982	-0.018721138	-0.0514511816	0.121166164	0.0359415649	-0.0521050418	0.1334958785	0.0494076488	0.0264904956	0.0205802264	-0.0273235064	0.0802305322	-0.0251498678	-0.0102230579	0.0892814729	-0.0815878254	-0.031404142	-0.0552818734	0.0745956632	-0.1478229756	-0.040331419	0.0805341781	0.1144017065	0.1112164334	0.105973176	0.00312862	0.0058137	3.379910769e-05	9.7882631044e-06	-0.0380228	0.0148616999999999	0.00144573331984	0.0002208701268899	-0.205222	-0.04321	0.0018671040999999	0.0421160692839999	-0.0007891489999999	0.000279151	6.227561442008421e-07	7.792528080105579e-08	-0.000494568	0.00023213	2.44597506624e-07	5.38843369e-08	-0.00051183	0.0	0.0	2.619699489e-07	0.0	0.0	0.0
2890.3383353729782	10.482456386072045	109.8818918859026	8354055.692926639	3795.885918370552	25.680547609925725	14408749.90528385	659.4905255456619	3033.6769697851846	-1.3403405572953488	1.7965128095308065	9203195.95700502	3122.98118550842	2776.7186937532706	1.229482	17.718555	0.03923488	0.0221601	-0.1646456348	-0.0235511387	-0.0227752089	-0.0286342868	0.0575224596	0.1528218869	-0.0229447546	0.0499520966	0.0624226554	-0.1176588951	0.1652537981	0.1200359843	-0.0255151995	0.0862458266	-0.0182247692	0.0650303528	0.0614379963	0.0197784484	0.0090543704	0.0578592998	0.0189708945	0.1401886048	-0.0269473861	-0.0510170676	0.0082854963	0.0474180094	-0.0138520709	-0.0168216635	0.0840376023	-0.0110964917	0.0536955467	0.0456733592	-0.0082676721	-0.1413456291	-0.0579998856	0.0320581168	0.0539783605	-0.0271350733	-0.0696518142	0.0011317573	0.008396969	-0.0253933205	-0.0042192565	0.0269317301	-0.0968943497	0.1060889332	-0.1128745267	-0.0388109371	0.1439052603	-0.0888563521	-0.0200093909	0.0845433421	0.1066546147	-0.1383163986	0.0739670503	-0.0726517097	-0.0764680646	0.034369659	-0.0552406114	-0.0526062229	0.133276975	0.0932275728	-0.0398327906	0.0697281244	0.00555907	-0.0317850332	-0.0520758972	0.0776778992	-0.014865314	-0.0670271408	0.0101420519	0.0683937422	0.0283556362	-0.0648025641	-0.0342261472	-0.0659913087	0.0779899236	-0.0269517444	-0.1042102498	-0.028149004	-0.0183593074	-0.0642093894	0.1134177058	-0.0045300121	-0.0074183487	0.1501288762	-0.0298488323	-0.0162725022	-0.1166633197	-0.0960615177	0.1109752528	0.0104437357	0.1359067081	0.0489691822	-0.1372565716	0.018224747	-0.0825541733	-0.0342903725	-0.1617210786	0.038347596	0.0056561494	-0.0867108202	0.0081663857	-0.0249889308	-0.065504257	-0.0109154633	0.0545273084	-0.0048154099	0.0134821376	0.0272931944	-0.0315528493	0.0252642296	-0.0051001635	0.0096738462	0.004810905	-0.0297255816	0.0063368464	0.0631819758	0.1140484259	0.1098185471	0.1028845713	0.0105114	0.00738278	5.45054405284e-05	0.00011048952996	-0.0389612	-0.0009383999999999	0.00151797510544	8.80594559999998e-07	-0.18782	0.017402	0.000302829604	0.0352763523999999	-0.000987405	-0.0001982560000001	9.74968634025e-07	3.9305441536039664e-08	-0.00042259	7.197800000000005e-05	1.785823081e-07	5.180832484000007e-09	-0.00051183	0.0	0.0	2.619699489e-07	0.0	0.0	0.0
2879.7294060175886	-10.608929355389591	112.54938206764702	8292841.451882414	3795.2863974008296	-0.5995209697225619	14404198.838295767	0.3594253931370809	3032.6634108985327	-1.0135588866519356	1.0273016167111113	9197047.363802722	3120.438868278774	2761.7601786020787	1.184039	17.063658	0.08585874	0.0496183	-0.1379242154	-0.0956436174	0.0288854174	-0.1105010703	0.0996337738	0.0398829256	0.0353387314	-0.1138684587	-0.0122088681	0.0141923599	-0.0179247339	-0.026604708	-0.0180936862	0.0762939286	-0.1123155248	0.0769401442	-0.0829611524	0.1081598254	0.0910106852	0.0746601601	0.1020953781	-0.0079922067	-0.0201932088	0.1479682721	0.0395362905	0.0140877647	0.0221365459	0.0050647843	0.0303359227	0.0298567971	0.0671449582	-0.0693630639	0.0356287823	-0.0699846046	0.0092046658	-0.1119826713	-0.1138036231	-0.0871397907	-0.034401715	0.0779224017	-0.0367814826	-0.0792044735	-0.0102001227	0.1322962968	0.0065341371	0.2546510324	0.060910843	0.0761956796	0.1589241651	-0.0973263628	-0.0116854332	-0.0744858476	-0.0238787267	0.0013688464	-0.0466509267	-0.0420760958	-0.0127990179	-0.0091592496	-0.1487789749	0.1040727169	0.0596726943	0.0894991825	0.0032232143	-0.1308934203	0.1141502832	-0.1106749257	-0.0381314255	-0.0587002715	-0.0357658629	0.085200753	0.017119069	-0.0349480886	0.0380745055	-0.0494113162	-0.0657559179	0.0557365497	-0.0541872282	-0.0021703818	0.0523775995	0.0119784918	0.1149101833	-0.008260612	0.0810592267	0.0153957922	0.1549600054	0.091875973	-0.0965715274	-0.0908184394	-0.0001642916	0.0047156681	0.0236675364	0.0344826507	0.1018543833	0.0902527098	-0.0789448681	0.0136051392	-0.0673860218	-0.0063347375	-0.0561865225	-0.1844686057	-0.0908190781	-0.0809024092	-0.0733218608	0.0884360679	0.0616537762	0.046808946	0.011136674	-0.0276251148	-0.0496069987	0.0008753474	-0.0357717563	0.1118986068	-0.0661560078	-0.0468000609	-0.0149877964	-0.0035427639	0.0478933336	0.0108776117	0.1136451198	0.1082280018	0.0993899282	-0.00268154	-0.01319294	0.0001740536658436	7.1906567716000005e-06	-0.0279926	0.0109686	0.00078358565476	0.00012031018596	-0.141959	0.0458609999999999	0.0021032313209999	0.020152357681	-0.000823831	0.000163574	6.78697516561e-07	2.6756453475999995e-08	-0.00057574	-0.00015315	3.3147654760000005e-07	2.345492250000002e-08	-0.00051183	0.0	0.0	2.619699489e-07	0.0	0.0	0.0
2876.314917996338	-3.4144880212506905	11.658728447264457	8273187.507488281	3758.985431758894	-36.30096564193582	14129971.476175595	1317.7601065370047	3032.41832464555	-0.2450862529826736	0.060067271401087	9195560.895646123	3120.9479173644927	2724.346309707271	1.317552	18.987759	0.00112426	0.0010617	0.0872468114	-0.1028900107	-0.0525090756	-0.0318557281	-0.1389360318	0.0536722782	0.0156430673	0.0157353954	0.0418601551	0.0802888298	0.0217579476	-0.0852619979	-0.0132135753	0.0484005515	0.0151067674	-0.0373694273	-0.083855282	0.0368887006	0.1076629909	0.043155427	-0.0773873834	-0.0046640918	0.0994453491	0.0264811291	0.0682371273	0.024374759	-0.0392849717	0.010697479	-0.2243964034	-0.065372954	0.1367427422	0.0574424973	0.1311573998	-0.0661210391	-0.0361777433	0.0152191387	-0.1703202518	0.0204552496	0.121526821	0.0820008492	0.1762557889	0.0029197771	0.0242585094	-0.0832919567	-0.0225424422	-0.2203706529	-0.0207706251	-0.0011018607	0.1049205758	-0.002566481	-0.0157796655	0.0230390876	-0.0345098591	0.0359117729	0.0802259428	-0.0603215254	-0.0963001351	-0.0123912606	0.0704639491	0.0161098487	0.027555777	-0.0878644895	-0.0365155583	-0.0431650609	0.0556370045	0.0809488604	-0.0783726036	-0.0858029444	0.0026899829	-0.0914239454	-0.097586521	-0.0138869288	0.023072493	0.0361011864	-0.0599466501	-0.0869031876	-0.1041765497	-0.2268494714	0.0188829749	0.0169419878	0.1373181366	-0.1560936797	-0.0789253416	0.0788605961	0.125352576	-0.0630781667	0.1061618141	-0.050368974	0.1671331092	0.000979504	0.0944179719	-0.1190607686	-0.0474422799	0.067957201	-0.0805558538	0.0245030009	0.0711337361	0.0678464426	0.019518329	0.0198810857	-0.0720444319	-0.007612731	-0.0462428478	0.1491959224	-0.0131617231	-0.0279800513	-0.0205907394	0.0232932001	-0.0863065805	0.0208953349	0.0214985173	0.0025071244	-0.0274628419	-0.0043981929	0.104539349	-0.0152867991	-0.0047465122	-0.0310884469	0.1131919653	0.1064475877	0.0955030384	-0.00264278	3.8760000000000096e-05	1.5023376000000075e-09	6.9842861284e-06	-0.0279784	1.4199999999998936e-05	0.00078279086656	2.0163999999996974e-10	-0.141969	-1.000000000001e-05	1.000000000002e-10	0.020155196961	-0.000824125	-2.939999999999671e-07	6.79182015625e-07	8.643599999998062e-14	-0.000554808	2.093200000000009e-05	3.07811916864e-07	4.3814862400000374e-10	-0.00051183	0.0	0.0	2.619699489e-07	0.0	0.0	0.0
