global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
2807.721577274797	n/a	7883300.455494473	n/a	3472.9680300902137	n/a	n/a	12061506.9380287	3122.584849171087	n/a	9750536.14027282	n/a	3144.818831250189	2687.8540122665568	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0692716	n/a	0.00479855456656	n/a	0.0759525	n/a	0.00576878225625	n/a	-0.165494	n/a	n/a	0.027388264036	0.00569461	n/a	3.2428583052100004e-05	n/a	0.00105641	n/a	n/a	1.1160020881e-06	0.00115746	n/a	1.3397136515999995e-06	n/a	0.0
2825.350301715672	17.628724440874976	7982604.327404837	310.7719254123027	3492.188590812427	19.22056072221312	369.4299544762818	12195381.153800484	3133.8421474152788	11.257298244191588	9820966.604916403	126.726763758679	3158.4777252535137	2756.808244353084	1.70261	35.638229	0.4686167	0.262612	-0.0078508185	-0.0278438452	-0.0367644674	0.1811200192	0.0104149236	-0.0445872957	0.0948991448	-0.0679634211	0.0853982799	-0.0270718693	0.1265244994	-0.1798124245	-0.0757262689	-0.0273782904	-0.1646489719	0.2339415508	-0.0333834689	0.139673743	-0.0624375135	-0.0703670879	-0.0189811747	0.1988431103	-0.0418662867	0.1831243213	-0.0811873449	0.1510158312	-0.0174395081	-0.0198635214	0.0130015154	-0.1167675534	0.2642600551	-0.0372070054	0.0760532245	-0.1155022183	0.0072697363	-0.0697039613	0.0439819317	-0.106742516	0.4079202079	-0.1106572755	0.1366742057	-0.1108437374	0.1035190818	-0.068931978	0.1337402174	-0.1655034153	0.1624574193	-0.0369176998	0.0202359902	0.2463190108	-0.0331713273	0.1158504512	0.1158311377	0.115798951	0.0	-0.0307942	0.0384774	0.00094828275364	0.00148051031076	0.0139977	-0.0619548	0.00019593560529	0.00383839724304	0.0181465	0.1836405	0.03372383324025	0.0003292954622499	0.00248975	-0.00320486	6.198855062500001e-06	1.02711276196e-05	0.00139335	0.00033694	1.1352856359999998e-07	1.9414242225e-06	0.00130654	0.00014908	1.7070467716e-06	2.22248464e-08	1.0
2828.214729634438	2.8644279187660686	7998798.556921196	8.204947301806511	3481.643326034869	-10.545264777557804	111.20260922880124	12121840.249723146	3136.203447723899	2.3613003086202298	9835772.06551527	5.575739147489992	3160.293327613895	2736.736588362492	1.001066	20.953842	0.10788435	0.0538537	-0.0236507	-0.0425290295	0.0301046035	-0.0119009535	-0.0807735323	0.0512155564	0.0965642114	0.0234690085	0.0152812075	-0.0625484976	0.0565909583	0.1028389657	-0.0386083023	-0.0752822642	0.0837913448	0.1610614096	-0.0219495312	0.1483182144	0.044168733	-0.0416814326	-0.0732218087	-0.0506461682	0.0885064828	0.1195941816	-0.0091633546	0.0706223216	-0.1446679053	-0.0241827931	0.0042554799	-0.0402656087	0.0901904054	-0.2574453013	-0.0312195521	-0.0861212724	-0.0085814937	-0.1807145842	0.0735137297	-0.0320508997	0.2155700035	-0.1345641721	0.0865186885	-0.060282499	-0.0381136876	-0.0738140806	0.0616919659	0.083343792	0.0935930976	0.0071813801	-0.0397062082	-0.0876799329	-0.0135832671	0.115798951	0.1156251942	0.1153357926	0.0	-0.0497891	-0.0189949	0.00247895447881	0.00036080622601	0.0293467	0.015349	0.00086122880089	0.000235591801	0.0106733	-0.0074731999999999	5.584871823999999e-05	0.00011391933289	0.0022448	-0.00024495	5.03912704e-06	6.000050250000015e-08	0.0011996	-0.0001937499999999	3.753906249999997e-08	1.4390401600000003e-06	0.000423895	-0.0008826449999999	1.79686971025e-07	7.790621960249999e-07	0.0
2827.7082358088974	-0.5064938255404741	7995933.866861466	0.2565359953106241	3492.5971616400025	10.953835605133465	119.98651446428958	12198234.9334958	3127.4885306061537	-8.714917117745244	9781184.50907304	75.94978036916908	3151.9323872903497	2739.045648625105	0.90933	19.03367	0.149770845	0.0811712	-0.0178851541	0.0034851848	0.0019965072	-0.0580930721	-0.0339135397	0.0174779829	0.0276840324	0.0869303565	-0.0581961436	-0.0997264604	0.0404029788	0.1150596126	0.0261210069	-0.0540066223	0.1484926357	0.0271579609	0.0050791991	0.0496884229	0.0223743712	0.0218135943	-0.0583914702	-0.1083669515	0.1033903947	0.0148107378	0.0668060499	0.0138924657	-0.0326199356	-0.0217236324	2.60067e-05	0.0159550132	-0.0864437195	-0.1920043287	0.0419577955	0.0159774751	-0.0494518911	-0.0223837446	-0.0290081949	0.0806882001	0.1542471761	-0.0988656873	0.071700419	-0.0696094821	-0.125478864	-0.0456812686	0.0764499939	0.010229224	0.027823916	-0.033202023	0.0959592592	-0.0111827199	0.0844797224	0.1156959735	0.1152136733	0.1144113283	0.0	-0.0442123	0.0055768	0.00195472747129	3.110069824e-05	0.00368255	-0.02566415	1.35611745025e-05	0.0006586485952225	0.0564099	0.0457366	0.00209183657956	0.00318207681801	0.00195533	-0.00028947	3.8233154089e-06	8.37928809e-08	3.32051e-05	-0.0011663949	1.3604770627460105e-06	1.1025786660099996e-09	0.000423896	1.000000000015745e-09	1.79687818816e-07	1.0000000000314906e-18	0.0
2833.212956520096	5.504720711198843	8027095.656993344	30.301950108301494	3494.185637732748	1.5884760927456227	2.5232562972244	12209333.270937812	3129.777978561792	2.2894479556384795	9795510.19509034	5.241571941577213	3152.9061316103525	2735.944248997961	0.8281309999999998	17.334038	0.10332379	0.051379	-0.0280819543	0.0221040934	-0.0050838401	-0.0611417367	0.0022046159	0.0585123217	-0.0664326488	-0.1219048153	-0.0350599113	0.0422936087	0.0366262867	0.1384727215	0.0512039945	-0.0148132594	0.2062613341	0.0295730694	0.0807619131	0.0605922249	0.0164718304	0.0411735658	-0.0166565223	-0.1187210894	0.1537906591	0.0838364916	0.0936572745	-0.0036527009	0.0892742259	-0.0248211634	0.0053826485	-0.0164145007	-0.1400317062	-0.1237308591	0.0750639651	-0.1241133182	-0.0362941455	-0.0254878111	-0.134171393	0.0057526285	0.1037956518	-0.1297039321	0.0526011655	-0.0164645793	0.0394217211	0.0121115152	-0.0800056926	-0.0146325726	-0.0464569659	0.1152070568	-0.1897882421	-0.1972636525	-0.0029241889	0.1155415645	0.1145973067	0.1130292557	0.0	-0.0439169	0.0002954	0.00192869410561	8.726116000000073e-08	0.0139321	0.01024955	0.0001941034104099	0.0001050532752024	0.0188889	-0.037521	0.0014078254409999	0.00035679054321	0.00176094	-0.00019439	3.1009096835999995e-06	3.7787472100000006e-08	0.000535487	0.0005022818999999	2.5228710706761e-07	2.86746327169e-07	1.54111e-05	-0.0004084849	2.3750200320999997e-10	1.6685991352801e-07	0.0
2838.226172734426	5.0132162143299865	8055527.807594709	25.13233681162108	3504.334891726253	10.149253993504772	103.00735662467255	12280363.033370048	3132.104963733226	2.3269851714339893	9810081.503842317	5.4148599880736725	3156.9122976881504	2750.399877366301	0.820067	17.165241	0.1040792949999999	0.0486791	-0.0184388685	0.0477341492	0.0445759298	-0.0620420818	0.0473754957	0.042589949	-0.0631400733	0.0283594513	-0.0613490745	0.0207239978	-0.0440435527	0.1107174322	0.0575124767	0.0354561412	0.1250479078	-0.1572934248	0.040056217	0.0347197355	-0.0196893597	0.0537450553	0.0277376772	-0.1501073916	0.0108495294	-0.0981609014	0.0926249737	-0.0384226157	0.0575166136	-0.0072196137	0.0026807583	0.0030816514	-0.2362905178	0.0057264021	-0.0002498115	0.0313608697	-0.0396993616	-0.0123514937	-0.0683361658	0.0677173429	0.1757962142	-0.0061839168	0.048398659	-0.0419520159	-0.0092029537	0.0217416398	0.0176578896	0.064430565	-0.0217160289	0.100366011	-0.0338412377	-0.0352637359	0.0422802869	0.1153357926	0.1137771902	0.1111951025	0.0	-0.0526147	-0.0086977999999999	0.00276830665609	7.565172483999998e-05	0.0269294	0.0129973	0.00072519258436	0.00016892980729	-0.0206085	-0.0394974	0.00156004460676	0.0004247102722499	0.00150545	-0.0002554899999999	2.2663797025e-06	6.527514009999998e-08	0.000259812	-0.0002756749999999	7.599670562499998e-08	6.7502275344e-08	0.000341982	0.0003265709	1.1695168832400001e-07	1.0664855272681001e-07	0.0
2835.629321481412	-2.596851253014393	8040793.6488451315	6.743636430282421	3500.378478016184	-3.956413710068773	15.653209445220153	12252649.489358898	3138.635955969778	6.5309922365518105	9851035.664106322	42.65385959390002	3160.068543334389	2756.1053231872106	0.8299889999999999	17.372929	0.05099899	0.0252496	-0.0407375011	0.0524513557	0.1056645708	0.0531247215	0.0941062152	0.0406948332	-0.0893682074	-0.029148171	0.0337217872	0.0761542911	0.0533099903	-0.0187341891	0.0386722446	0.0876708556	0.0722321223	-0.1538056088	0.0440047177	0.0360226862	-0.1908877782	0.0322811686	0.0831663413	-0.113558376	-0.0026370741	-0.0582378512	-0.0238099493	-0.0487060156	0.2069497122	-0.0259963171	-0.00138598	-0.0376308087	-0.1673250636	0.0963320128	0.1229439599	0.056647641	0.0070415779	-0.0758639431	-0.0262727863	-0.1555662483	0.0958055886	-0.042942531	-0.045979883	0.0627603849	-0.096357308	-0.0404310812	0.067639865	-0.0341958122	-0.0975908238	-0.1187590449	0.0071870021	-0.0199839514	0.0153703428	0.1150787493	0.1127547821	0.1089162049	0.0	-0.0489313	0.0036834	0.00239427211969	1.3567435560000025e-05	0.0139523	-0.0129770999999999	0.00019466667529	0.0001684051244099	-0.0202129	0.0003955999999999	1.5649935999999956e-07	0.0004085613264099	0.00137977	-0.0001256799999999	1.9037652529e-06	1.5795462399999995e-08	3.32051e-05	-0.0002266069	5.135068712761e-08	1.1025786660099996e-09	1.54111e-05	-0.0003265709	2.3750200320999997e-10	1.0664855272681001e-07	0.0
2836.7272511743	1.0979296928881013	8047021.497554899	1.2054496105253605	3500.928903452972	0.5504254367879184	0.3029681614631708	12256503.18703243	3132.6862267142933	-5.949729255484726	9813722.995045437	35.39927821357084	3155.971163935464	2758.460880913126	0.7743649999999999	16.208647	0.03653882	0.0255169	-0.0212291711	0.0496031418	0.0520621113	-0.0594559704	0.0815093885	0.0276350463	-0.0917641473	0.0334460361	-0.0277330118	0.0451394435	0.0355685385	0.1018589072	0.0538834555	0.0698251837	0.0601266734	-0.2325797364	0.0159849494	-0.0253332458	-0.0093622205	0.0543453979	0.0664913275	-0.1060563016	-0.0294363145	-0.1413639262	0.0039516521	-0.1298579496	0.0990797058	-0.0011277171	-0.0065512557	0.0313375277	-0.2231187384	0.0987185988	-0.0220470295	0.0097950802	0.0199316071	-0.0811003354	-0.028975204	0.0174698365	0.0937951926	0.0424201246	0.0080847607	-0.0219708969	-0.0596882903	-0.0169690151	0.0681354372	-0.0251156359	0.0416023859	0.0398307964	0.0083331746	-0.0587776748	0.0596231019	0.1147705489	0.1115319001	0.1062016776	0.0	-0.0526323	-0.003701	0.00277015900329	1.3697401000000022e-05	0.0139809	2.859999999999842e-05	0.0001954655648099	8.179599999999096e-10	0.00261982	0.02283272	0.0005213331025984	6.863456832400001e-06	0.00118024	-0.00019953	1.3929664575999998e-06	3.9812220900000025e-08	3.32051e-05	0.0	0.0	1.1025786660099996e-09	1.54111e-05	0.0	2.3750200320999997e-10	0.0	0.0
2842.367478884172	5.640227709872306	8079052.885018365	31.8121686192114	3507.4867238246948	6.557820371722755	43.005008027781976	12302463.11780649	3136.774077845556	4.087851131262596	9839351.615443837	16.710526871364888	3160.999809682944	2747.4027675961183	0.743249	15.557332	0.092773475	0.0506494	-0.0315561078	0.0620419188	0.0536600434	-0.0677626355	0.0449348814	-0.0040623172	-0.0609202222	0.0152011598	-0.0165992121	-0.0615814391	-0.0365652473	0.0235978541	0.0595017156	0.0576431727	0.1054116864	-0.1528484005	-0.0115519812	0.0376887156	-0.1472900549	0.0564962863	0.0545882194	-0.1405635278	0.000467939	-0.11597245	0.0411982736	-0.0115510914	0.0905074352	-0.0225342002	0.0122726322	0.0498170064	-0.175040946	0.0291470698	0.0512704288	0.0795886829	-0.0317367203	0.0082197801	-0.0410998173	-0.0216495277	0.0375953558	0.0391123301	-0.0252206921	0.0281475319	-0.1432831666	0.0583669034	-0.0294232961	-0.0609728983	-0.0769275018	0.0538151849	0.0275540469	0.0602626517	0.0526912393	0.1144113283	0.1101107184	0.103062378	0.0	-0.0418556	0.0107767	0.00175189125136	0.00011613726289	0.00253131	-0.0114495899999999	6.407530316100001e-06	0.000131093111168	0.0382452	0.03562538	0.0012691677001443	0.00146269532304	0.00110232	-7.791999999999999e-05	1.2151093823999998e-06	6.0715263999999985e-09	-0.000587311	-0.0006205161	3.850402303592101e-07	3.44934210721e-07	1.54111e-05	0.0	2.3750200320999997e-10	0.0	0.0
2844.263807988789	1.8963291046165975	8089836.609434886	3.596064073015987	3503.770428593761	-3.7162952309336106	13.810850243459898	12276407.216288108	3134.0142064130005	-2.7598714325554283	9822045.04599851	7.616890324235552	3155.7857289382905	2766.740441362356	0.788583	16.506233	0.110836835	0.0539949	-0.0417985991	0.032696497	0.0529328912	-0.0264962215	0.0446051217	0.0518815837	-0.0900050951	-0.0488821545	0.098032269	0.1538600653	-0.0994136285	0.0311679703	0.0475007824	0.0037896133	0.193154949	-0.0688675236	0.0143880608	-0.0636916983	-0.0490883971	0.0410092031	0.0018030099	-0.1618526259	0.1102177124	-0.0252404576	-0.0822426704	-0.0039734375	0.1270265082	-0.0257661052	-0.0069941251	0.051400129	-0.1592350042	-0.0289759639	0.1396819513	0.0156430098	-0.0010834176	-0.0637006394	0.0116713228	-0.0811403684	-0.1170741365	0.0907835916	-0.0732598181	0.1139739432	0.0777701383	-0.0233982542	0.068508049	-0.0333287456	-0.0265206619	0.0565996807	0.003988455	0.0427414254	-0.0284297207	0.1140012473	0.1084937639	0.0995108621	0.0	-0.0294965	0.0123591	0.0008700435122499	0.00015274735281	-0.0111385	-0.01366981	0.00012406618225	0.0001868637054361	0.0620858	0.0238405999999999	0.0005683742083599	0.0038546465616399	0.00043192	-0.0006703999999999	1.865548864e-07	4.494361599999999e-07	-3.83645e-05	0.0005489465	3.0134225986225e-07	1.47183486025e-09	1.54111e-05	0.0	2.3750200320999997e-10	0.0	0.0
