global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2901.286312125252	n/a	8417462.264925346	n/a	3526.4395085715	n/a	n/a	12435775.607614003	3167.9046455322728	n/a	10035619.843184955	n/a	3198.838071893156	2984.0355300758306	n/a	n/a	n/a	n/a	-0.0487347879	0.0083971502	-0.0792216668	0.0537758634	-0.044666252	0.0227351907	-0.0352380878	0.1419109778	-0.2159564144	0.0813506499	-0.1780789474	0.1281544863	-0.0437898384	-0.0081906412	-0.0250947934	-0.0982658515	0.2865982264	-0.2243221435	-0.1474692604	0.0074183077	-0.1975371276	0.1563852392	-0.0513406234	-0.0043708181	-0.0101521169	0.0766154428	-0.066230269	0.2060156451	-0.0749218448	0.3129029748	0.074046357	-0.1176805301	0.0313338008	-0.0468469935	0.0054672324	-0.0160732774	0.151996708	-0.0343952924	0.0413366081	-0.2646691968	0.1102856116	-0.1179335691	0.0403262501	-0.1943074025	0.1902423299	-0.2156659343	0.1663150111	-0.0214815957	0.1106342806	-0.0807572336	0.0701682393	-0.0707738245	0.2608466119	-0.0820444276	0.0993239243	-0.0369683717	0.1154637225	0.1154447293	0.1154130763	-0.0132913	n/a	0.00017665865569	n/a	0.0169406	n/a	0.00028698392836	n/a	-0.169534	n/a	n/a	0.0287417771559999	-0.000847034	n/a	7.174665971559999e-07	n/a	0.00159739	n/a	n/a	2.5516548121e-06	-0.000152524	n/a	2.3263570576e-08	n/a
2903.255611308656	1.9692991834040183	8428893.144595198	3.878139273755734	3535.403195595068	8.963687023568127	80.34768505648363	12499075.75542382	3168.71503728767	0.8103917553971769	10040754.987533	0.6567347972157178	3200.743570571687	2985.917168694747	1.025318	20.906092	0.0341796499999999	0.0181508	-0.0627675401	0.06416429	0.0029353897	0.0723139796	-0.0123862444	0.0892425939	-0.0763898396	0.0373422128	-0.166551189	0.0477108535	-0.060309188	0.2077318573	0.0730993424	-0.0669955682	0.0835953445	0.1333363047	0.1581273716	-0.1863732536	0.3326766704	-0.0148924461	-0.0491406624	0.0262352926	0.0633559834	-0.0421269804	0.1147494444	-0.1170543045	-0.0620523697	0.1215755939	-0.0828490548	0.236528702	0.2595608747	0.1309883132	0.0442690933	-0.0103131111	-0.0182754739	-0.050859073	0.1962927962	-0.0558758648	0.0347274625	-0.365748696	0.0708040306	-0.0617845951	-0.0712377429	0.291155073	0.039153462	-0.1267190304	0.0249670148	-0.0998701908	0.0094032226	-0.1189778977	0.0221882748	-0.0670504162	0.0764544866	0.0380812263	-0.0647630479	-0.0227760239	0.1154130763	0.1152422001	0.1149575937	-0.0155477	-0.0022563999999999	0.0002417309752899	5.091340959999994e-06	0.0124691	-0.0044715	0.00015547845481	1.999431225e-05	-0.166638	0.0028959999999999	8.386815999999894e-06	0.027768223044	-0.000577561	0.000269473	3.33576708721e-07	7.2615697729e-08	0.00137911	-0.0002182799999999	4.7646158399999986e-08	1.9019443921e-06	-0.000149162	3.3619999999999997e-06	2.2249302244e-08	1.1303043999999995e-11
2905.4954943431007	2.239883034444574	8441904.067648059	5.0170760079926335	3540.872145682934	5.468950087865778	29.909415063567103	12537775.552073264	3162.5523681465693	-6.16266914110065	10001737.481269471	37.97849094267423	3194.133120315071	2980.5963550934457	0.951936	19.409838	0.06862846	0.0359093	-0.0654981792	0.0865885462	-0.0043955451	0.055970205	-0.0935877639	0.1649981807	-0.055566826	-0.0115871218	-0.0186778663	-0.0632458467	-0.0433621016	0.1907318001	0.1025551242	0.004409482	-0.0177161267	0.1279834204	-0.0946560216	0.1387728043	0.1825752982	0.0694247008	-0.093351597	-0.0453696322	0.1090711639	0.0090114574	-0.0325297284	-0.1074610536	-0.1048980798	-0.0458474918	0.0934757467	-0.078012016	0.2094531174	0.1073575868	0.0179272506	-0.019566825	-0.0105480974	-0.0335327826	0.199206967	0.1059445743	-0.1524028828	0.061659784	-0.0543029124	0.0544066354	-0.1095799089	0.2894815839	0.0756099313	-0.103390069	0.0015319729	-0.1744407807	0.0499688025	-0.0610777361	0.0873232067	-0.0779893257	0.0188008475	0.0168766663	-0.0028478417	-0.1756682037	0.1153118061	0.1148374968	0.1140484259	-0.0404528	-0.0249051	0.0016364290278399	0.0006202640060099	0.0076324	-0.0048367	5.825352976e-05	2.339366689e-05	-0.144881	0.021757	0.0004733670489999	0.020990504161	-0.000793892	-0.000216331	6.302645076640001e-07	4.679910156100002e-08	0.00137911	0.0	0.0	1.9019443921e-06	-2.28998e-05	0.0001262622	5.244008400400001e-10	1.5942143148839998e-08
2901.9135894178503	-3.581904925250456	8421102.480447993	12.830042893533472	3531.8268325386507	-9.045313144283227	81.81768987814293	12473800.77504	3162.5264145143965	-0.0259536321727864	10001573.322501283	0.0006735910229602	3194.3798636559004	2973.7320894924246	0.8659719999999999	17.657038	0.08882624	0.0590088	-0.0334909819	0.0518437452	-0.0232553718	0.0189909617	-0.0545305827	0.1170577058	0.0235582636	-0.0121386439	0.0250422327	0.1284897803	0.0706286056	0.2455053909	0.0434735061	0.0600270569	-0.0521207741	0.0500272304	-0.0631678701	0.2554350846	0.0880383876	0.0246208718	-0.0603236023	0.0256530225	0.052048334	0.0488323254	-0.0684574727	-0.0444207504	-0.0402268504	-0.0018586568	0.1726556657	-0.2025070871	0.2095309524	-0.0718614547	0.0117304986	-0.0138278599	-0.0193318617	-0.0259555899	0.2663737663	0.0430811605	-0.1196201168	0.0941628509	-0.0408262209	0.1378297201	-0.0173944862	-0.0014085028	0.0601426872	-0.0768214319	-0.0491547442	0.015275466	0.1876892314	0.0080346599	0.117740444	-0.0104098773	-0.0130246883	-0.0032890088	-0.0479320775	0.1768346326	0.1151599564	0.1142313295	0.112689161	-0.0404467	6.099999999994998e-06	0.00163593554089	3.7209999999938976e-11	0.00220662	-0.00542578	4.8691718244e-06	2.94390886084e-05	-0.153899	-0.0090179999999999	8.132432399999996e-05	0.023684902201	0.000273531	0.001067423	7.4819207961e-08	1.139391860929e-06	0.00137911	0.0	0.0	1.9019443921e-06	-0.000443004	-0.0004201042	1.96252544016e-07	1.7648753885764e-07
2916.606214109281	14.692624691430863	8506591.808180874	215.8732203232439	3557.153709342643	25.32687680399249	641.4506886446129	12653342.511890126	3166.6275047661893	4.101090251792812	10027529.753941745	16.818941253350026	3200.255762084064	2996.9510535222	0.87082	17.755901	0.13437668	0.0637373	-0.0319223052	0.0704304084	-0.046266788	0.0052969359	-0.0575927676	0.07670429	0.1392011469	-0.0228230113	0.0321514154	-0.0614792384	0.1276059221	-0.0280945768	0.0306746377	0.0722502607	-0.1028212275	0.005323727	0.0051181562	0.3170801681	-0.1616746487	0.0596560632	-0.0654518192	0.0758681458	0.0411799725	0.0512816833	-0.1429787515	-0.0087371738	0.0008257001	0.0525279665	0.2661202914	-0.2001523842	-0.0617840418	-0.0411716508	-0.002953916	-0.0427888466	0.0019497605	-0.004086311	0.2136562193	-0.069281481	-0.1797714777	0.2585290215	-0.0182748406	0.0316461581	0.0016128687	-0.1619140399	0.0542423778	-0.0027755956	0.0483827704	-0.0892959165	-0.0522884304	-0.005648256	0.0264585499	-0.000796382	-0.007450256	-0.0342664197	-0.0280471189	0.0783924107	0.1149575937	0.1134247617	0.1108851636	-0.0168117	0.023635	0.0002826332568899	0.000558613225	0.0274522	0.02524558	0.0007536232848399	0.0006373393095364	-0.195804	-0.041905	0.0017560290249999	0.038339206416	2.3531e-05	-0.00025	5.537079609999999e-10	6.25e-08	0.0013791	-9.999999999940612e-09	9.999999999881223e-17	1.90191681e-06	0.000178808	0.000621812	3.1972300864e-08	3.8665016334400003e-07
2912.4295716863007	-4.1766424229804215	8482246.01003285	17.444341929439766	3547.736332950453	-9.417376392190365	88.68697811218438	12586433.088136729	3165.8731839594448	-0.7543208067445448	10022753.016913513	0.5689998794877409	3199.4019681808586	2990.5935012376376	0.810291	16.521717	0.06591654	0.0409907	-0.0166234685	0.0119343622	-0.0508371356	-0.0290261416	-0.0632758737	0.0364859287	0.1643891701	-0.0189747164	-0.030721669	-0.0926579629	0.0249104987	0.0248260536	0.0023311054	0.0839638798	-0.0796008838	0.0062062381	-0.0019879231	0.3219443604	-0.0366621049	-0.0712781494	-0.1893524886	0.0356793781	0.0099525974	0.0664115204	-0.1187104781	-0.0082723546	0.0007280358	0.0550251558	0.2764731349	-0.1686165983	0.0721939271	0.0136926201	0.0166621585	-0.0150410586	-0.0238215295	-0.0043398705	0.178704158	0.1301041614	-0.1434069855	0.2111166549	-0.0772309584	0.0328028055	0.0450573303	-0.0736815808	0.062975501	-0.0306260772	0.0734852991	0.0597743912	0.0082297635	-0.0963686676	-0.0195407726	-0.0130370119	0.2049148105	-0.0264546961	0.1762506525	-0.0252010582	0.1147048067	0.1124192083	0.108643553	-0.0350342	-0.0182225	0.00122739516964	0.00033205950625	0.0251733	-0.0022789	0.00063369503289	5.193385210000001e-06	-0.160063	0.0357409999999999	0.0012774190809999	0.025620163969	-9.51608e-05	-0.0001186918	9.055577856640001e-09	1.4087743387240002e-08	0.0013791	0.0	0.0	1.90191681e-06	0.000104017	-7.4791e-05	1.0819536289e-08	5.593693680999999e-09
2906.8064022018007	-5.623169484500068	8449523.459881376	31.62003505141276	3540.370999267385	-7.365333683068002	54.248140262936055	12534226.812453542	3163.707651751968	-2.1655322074766445	10009046.105753953	4.689529741618669	3196.4177158754123	2970.076306708946	0.8633659999999999	17.603907	0.07949724	0.0428285	0.0037370868	0.0208520695	0.0485044766	-0.0694970874	0.0118913541	0.054630711	0.0849795642	-0.105999841	0.0539923058	0.0008179614	0.0139683216	0.1121189121	0.0473784951	0.0426456585	-0.0852956657	0.0507193132	-0.0646806344	0.2585148848	-0.0484253062	-0.010954051	-0.0899124231	-0.0982280908	0.0586676757	0.0300006965	-0.11153788	-0.0582184809	0.0727950829	-0.0184844619	0.1575499784	-0.1952457772	0.0044285264	-0.038918481	-0.0195723137	-0.0343877943	-0.0062370601	-0.0066215738	0.1886205641	-0.0685515195	-0.1354306519	0.2338945034	-0.1094919467	0.0747339501	0.0230894296	-0.0535109807	-0.0527442409	-0.0289565864	-0.0677350813	0.1049029276	0.0327534612	-0.0321599203	-0.1057780171	0.0060544561	-0.1003548503	-0.0340848052	-0.0503394432	0.1585999649	0.1144017065	0.1112164334	0.105973176	-0.021336	0.0136982	0.000455224896	0.00018764068324	0.015016	-0.0101573	0.000225480256	0.0001031707432899	-0.158766	0.001297	1.6822090000000527e-06	0.0252066427559999	0.000575816	0.0006709768	3.315640658560001e-07	4.502098661382401e-07	0.000988091	-0.000391009	1.5288803808100008e-07	9.76323824281e-07	0.000128926	2.4908999999999988e-05	1.6621913476e-08	6.204582809999994e-10
2912.0957487756973	5.289346573896637	8480301.65003749	27.977187178792093	3559.5113754339754	19.140376166590613	366.35399979859	12670121.231843872	3169.211903614836	5.504251862867932	10043904.090013972	30.2967885698851	3202.89529639159	2961.971160094934	0.906709	18.487677	0.03409336	0.0176583	-0.0218181084	-0.0165337589	0.1223476409	-0.0689007902	-0.0200105117	0.0174302186	0.1050772766	-0.129345415	-0.0250084175	-0.1844549722	0.0768787825	0.0024679405	0.1028420264	0.0060948584	0.0028846201	0.1224223793	0.0342715052	0.1190946934	0.2147054278	-0.0306718792	0.0053742071	-0.125382516	0.1055270532	0.0129293026	-0.0026253292	-0.1288865442	0.1215319409	0.039581006	0.1028386239	-0.0197220816	0.065334606	0.1959793478	0.0306062895	-0.0088938924	-0.0246671298	-0.0297689181	0.1167419918	-0.034368293	-0.0964472458	0.0760928707	-0.0356804102	-0.0565422913	-0.0272145974	0.256869172	-0.0786370687	0.0370236263	-0.0880134672	0.0048821299	-0.0879034774	0.1031689674	-0.0393578878	0.0483208553	-0.2283085266	-0.0319569501	-0.0899137789	0.0038256891	0.1140484259	0.1098185471	0.1028845713	-0.0201103	0.0012256999999999	0.00040442416609	1.5023404899999993e-06	0.00326234	-0.0117536599999999	1.06428622756e-05	0.0001381485233956	-0.152686	0.00608	3.6966400000000026e-05	0.0233130145959999	0.000526329	-4.948700000000008e-05	2.77022216241e-07	2.4489631690000078e-09	0.000951841	-3.624999999999993e-05	1.3140624999999951e-09	9.06001289281e-07	0.000343869	0.000214943	1.18245889161e-07	4.620049324900001e-08
2906.529363533921	-5.566385241776516	8447912.941084899	30.9846446598674	3535.0918773672274	-24.41949806674802	596.3118858319102	12496874.58142775	3169.0331427686374	-0.1787608461986565	10042771.059966069	0.0319554401336597	3199.800164442608	2975.698558072307	0.930922	18.981377	0.0694923799999999	0.0394721	0.0003269678	-0.0126814994	0.1212903299	-0.0480412326	0.0639870248	-0.0135859741	0.0142913183	-0.0878414572	-0.0396374299	-0.0121369927	-0.0863427033	0.1201720675	0.0813219503	-0.0741277109	0.054437974	0.1433172702	0.105548193	-0.0725458357	0.2709083456	-0.1469896471	0.1370640813	0.0779929392	0.0747624235	-0.0558366262	0.0803159983	-0.1390313496	0.0944473601	0.0559839692	-0.0302497785	0.163600086	0.2322422401	0.1478369583	0.0156056748	-0.0140721224	-0.018612505	-0.0162886199	0.1125055024	0.092603502	0.0114385745	-0.2152642813	-0.0499876479	-0.0432539307	0.0593150039	0.221392781	-0.1588911729	-0.0012803769	-0.0548881913	0.156534004	-0.1062480273	-0.0039771146	-0.1281673104	-0.000421425	0.011269922	-0.1115391071	0.0133912584	-0.0612986146	0.1136451198	0.1082280018	0.0993899282	-0.0213052	-0.0011948999999999	0.00045391154704	1.427786009999997e-06	0.0251141	0.02185176	0.00063071801881	0.0004774994150976	-0.122422	0.0302639999999999	0.0009159096959999	0.014987146084	0.000468755	-5.757399999999996e-05	2.19731250025e-07	3.314765475999995e-09	0.000930749	-2.1092000000000007e-05	4.4487246400000027e-10	8.66293701001e-07	9.89006e-05	-0.0002449684	9.78132868036e-09	6.000951699856e-08
2905.683089079692	-0.8462744542289329	8442994.2141637	0.7161804518804782	3538.587879824181	3.496002456953647	12.22203317902594	12521604.183238594	3164.7298362490565	-4.303306519580929	10015514.93644498	18.518447001467724	3197.396223567622	2971.0808294337485	1.022213	20.842789	0.05976126	0.0294937	-0.0079878289	-0.1150922786	0.0841884501	-0.0331271961	0.0727594314	-0.0957340506	-0.0366138858	-0.0174922937	-0.0279793321	0.1324725257	-0.0748657242	0.0443432316	-0.0273868688	-0.0188869606	0.0568420821	-0.080091951	0.1887556257	-0.3591889263	0.0581531343	-0.1186154839	-0.0872924508	-0.0309973164	-0.0434372304	-0.0010835019	0.0976357109	0.0624301931	0.1128144658	0.0916495836	-0.2257651916	0.3021090724	0.0680842683	0.0118820609	0.0580213226	-0.0248178279	-0.0113833592	-0.0253109321	-0.006032654	-0.1509036278	0.1264603261	-0.3505537059	0.1038100576	-0.2425104543	0.0429014537	-0.0890336832	-0.0198980529	-0.0506421776	-0.0033597679	0.0949069652	-0.008570215	0.0068461288	-0.0575782453	0.017646912	-0.0910640142	-0.0634372438	0.0096907366	0.0502490066	0.1131919653	0.1064475877	0.0955030384	-0.0105727	0.0107324999999999	0.00011178198529	0.0001151865562499	0.0250988	-1.5299999999999342e-05	0.00062994976144	2.3408999999997985e-10	-0.139298	-0.016876	0.000284799376	0.019403932804	0.000365974	-0.000102781	1.3393696867599998e-07	1.0563933961000006e-08	0.000564067	-0.000366682	1.3445568912400002e-07	3.18171580489e-07	-7.43856e-05	-0.0001732862	5.53321748736e-09	3.002810711044e-08
