global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
2459.498153987884	n/a	n/a	6049131.169469809	2926.9019776798464	n/a	8566755.186946196	n/a	2593.176685415608	n/a	6724565.32178308	n/a	2622.8557242582933	2127.889769672729	n/a	n/a	n/a	n/a	-0.0708894991	0.055679942	-0.0242425951	0.1000077088	0.015298915	-0.0276179546	0.0730939429	-0.2238635291	0.2964901659	-0.0438841491	-0.1059542103	0.0565190393	-0.1330120506	0.3335803924	-0.0809534941	0.0589113152	-0.1056261532	0.2826650785	-0.5253401203	0.2175146382	-0.0871240687	0.0831194137	0.0182448574	-0.0213720273	0.0016524752	-0.0231617015	0.0238643681	-0.0195673043	0.06530952	-0.1236424971	0.0499753893	-0.0285477478	0.1375615416	-0.0730652408	0.0189984903	-0.0037649456	-0.1808467207	0.0558384503	-0.145284905	0.0807011034	-0.0343254315	-0.004088583	0.0966424061	0.063739773	-0.1016816732	0.0983778137	0.0893332184	-0.1182950458	0.0314274963	-0.0469252942	0.220206271	-0.0165077988	0.2727963479	0.0147147965	-0.249897747	0.1705567728	-0.0484147289	0.119807752	-0.1221025423	0.0648589199	-0.570541803	0.1821233715	-0.2029422728	-0.0155854803	0.0166781275	-0.0056230702	0.1024771649	-0.0965697008	0.0814470646	-0.0993212938	0.1196193677	-0.0628992367	0.0054116543	-0.0440578724	0.0316896827	-0.0555281365	-0.0339135428	0.0044411721	-0.048419813	-0.0144286182	-0.0213727955	0.0374804611	-0.0656091624	0.2157513487	-0.196796032	0.1296949438	-0.0982823163	-0.044034258	0.0880196756	-0.0258136559	0.1238222768	-0.2464727544	0.0513497219	-0.051237352	0.4532888722	-0.0526415935	0.2029417215	-0.0771375716	0.0176894143	-0.1447776448	0.0124252041	0.1951010392	-0.1320072283	0.148749047	0.0021382231	-0.2425837578	0.1154637225	0.1154447293	0.1154130763	-0.0320193	n/a	n/a	0.00102523557249	0.0798592	n/a	0.00637749182464	n/a	0.223301	n/a	0.049863336601	n/a	0.00152252	n/a	2.3180671504e-06	n/a	-0.00185951	n/a	3.4577774401e-06	n/a	0.0012852	n/a	n/a	1.65173904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2459.317078338581	-0.1810756493032386	0.0327883907705894	6048240.491807813	2927.557690233906	0.6557125540598463	8570594.029647684	0.4299589535516868	2591.6620597782626	-1.514625637345489	6716712.232094106	2.2940908213042284	2620.4448202717213	2080.8981321993933	1.282086	26.933638	0.1610769499999999	0.075211	-0.0919553225	-0.0052077264	0.0032879673	0.0379078392	-0.0448673592	0.0402276212	0.1274404444	-0.0565605479	0.2507355131	0.0881141514	-0.0900487919	0.0425781629	-0.0430055189	0.1947146566	-0.2063677788	-0.0374016155	0.1342369811	0.0981445239	0.0229297563	0.1926466565	-0.0921760281	0.1834224885	0.0443193022	-0.09366724	-0.0096081823	-0.0726582972	-0.096083423	-0.1672648376	-0.0454303236	0.0773643164	0.1161835042	-0.0411068532	-0.0484098522	0.040718665	-0.0841211473	-0.0453014631	0.0977611004	-0.0469430477	0.246238862	-0.0351631836	-0.0630585103	-0.0304180954	-0.0735123553	-0.033857624	-0.0934876047	-0.0270104759	-0.1178528121	-0.0992384392	0.0118704093	-0.0704050776	0.0892576	0.1674585563	0.211621914	-0.0652973126	-0.2326911022	0.0395823204	-0.0064423506	0.0829870645	-0.0363629082	-0.1464337774	0.0432248361	0.1209532335	0.1059929776	-0.0546264235	0.0475443669	0.1113087107	-0.0795268534	0.0434154916	0.2105241552	0.1526996644	-0.1304084772	0.09997808	-0.162714819	-0.0476222483	-0.0339354122	0.1400905829	-0.0090525632	-0.0012335839	-0.0540606257	0.1798486939	-0.0063846764	-0.0264158342	-0.0986805118	0.2664063798	-0.1243551073	0.1251902318	-0.0659371912	-0.0497706262	0.113501567	-0.2797380346	0.1937002182	-0.2227657051	0.0718187526	0.0122013887	-0.0362153979	-0.0637431557	-0.0124656227	0.2156870662	0.0110594586	-0.0890421573	-0.063225168	-0.1201297649	0.0466400678	0.0334186181	-0.2176788105	0.1245742736	0.1154130763	0.1152422001	0.1149575937	-0.0095997	0.0224196	0.00050263846416	9.215424009e-05	0.0924483	0.0125890999999999	0.00854668817289	0.0001584854388099	0.235865	0.0125639999999999	0.0556322982249999	0.0001578540959999	0.000604378	-0.000918142	3.65272766884e-07	8.429847321640001e-07	-0.000898557	0.000960953	8.074046822490001e-07	9.23430668209e-07	0.00167619	0.0003909899999999	1.5287318009999993e-07	2.8096129161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2463.059679019016	3.742600680435317	14.007059853194894	6066662.982409258	2912.432632109367	-15.12505812453901	8482263.836575497	228.7673832706835	2587.4901446171816	-4.17191516108096	6695105.248491043	17.404876111257174	2617.950892901386	2092.596853229824	1.284124	26.976452	0.26792245	0.138481	-0.0394285579	-0.0090489753	0.0830564124	0.0754513481	0.0793132317	0.0897018411	-0.0106395484	-0.0470817897	0.3069155741	-0.0094393912	-0.0570372824	0.0071718936	0.0088705707	0.1937793806	-0.0084921249	0.2759854943	0.0055886965	0.0257956999	0.3226702472	-0.2317010764	-0.2816330446	-0.0031270942	-0.0338580467	0.0182162711	0.0829289268	0.2303465483	0.0319923957	-0.0071632301	-0.0794463787	0.1148997732	-0.0159531749	-0.0507673139	0.1968332839	0.1327253368	-0.118059787	-0.10350161	-0.0384962527	0.0742496991	-0.2188359578	-0.0462775504	0.1336711833	-0.0541619463	-0.0704263559	0.1655805391	0.0974859936	-0.0483402353	0.110161759	-0.0755829972	-0.007691537	0.0281397793	0.1938287741	0.0943074653	0.1000330008	0.0401059553	-0.0652796448	0.3051993456	-0.150998042	-0.096507467	-0.2051557325	0.1104389081	0.3927701559	-0.1900186527	0.0066575868	0.1699268997	-0.0162558188	-0.0229320026	-0.1650067998	0.0677501289	0.0482889578	-0.0777963236	0.1472155396	0.0629843277	0.059083618	-0.0589149323	-0.0307879618	-0.2596962312	0.1542644141	-0.0835811542	-0.0408459995	0.074459656	0.1089417277	0.0217400153	-0.0331004649	0.300001399	-0.2534243569	0.1874320148	-0.0988759954	0.0801033817	-0.0054184024	-0.1181499515	-0.0368637131	0.0866551064	0.1265675726	-0.0580625239	-0.2994460057	0.2181811443	-0.2905545607	-0.0287137341	-0.3234697227	-0.035592265	0.2658633862	0.1316282602	-0.0253446845	0.1013528868	0.1821586002	0.262552971	0.1153118061	0.1148374968	0.1140484259	-0.0504383	-0.0408386	0.00166779124996	0.00254402210689	0.0887113999999999	-0.0037369	0.0078697124899599	1.3964421610000737e-05	0.200522	-0.0353429999999999	0.040209072484	0.0012491276489999	0.00197347	0.001369092	3.894583840900001e-06	1.8744129044640004e-06	0.00110144	0.001999997	1.2131700736e-06	3.999988000008999e-06	0.0012852	-0.0003909899999999	1.5287318009999993e-07	1.65173904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2472.010701590033	8.951022571016892	80.12080506685386	6110836.908775647	2960.28352447654	47.85089236717295	8763278.545287246	2289.7079003347703	2599.9992498701613	12.50910525297968	6759996.099325402	156.4777142301238	2628.298424898966	2128.327352761882	1.406296	29.543007	0.2378787	0.138363	-0.0415491514	-0.0092392402	-0.1241409716	-0.0155269087	-0.1601484216	-0.046181122	0.0456991627	0.0891075942	0.0498344361	0.0410304671	-0.160798733	0.0500466964	0.0079673902	-0.0801017579	0.0355341267	0.0936986488	0.1127629474	-0.1473049213	0.0278363622	0.0568455719	0.1744722593	-0.1218642302	-0.2221082657	-0.2637581025	-0.0387274936	0.0237507388	-0.0693558787	-0.0881676126	-0.0784236405	0.0733917866	0.0176826736	-0.0992885636	-0.0195219039	-0.1442036264	-0.0113593049	0.0307114661	0.0362010076	0.024742745	-0.0561258444	-0.113602598	0.1120749075	0.0137025278	0.1196181773	-0.1080332495	-0.1901154291	0.087423838	0.0834417995	-0.1545512284	0.0416730446	-0.0795567575	-0.1536742568	0.0649393373	0.0295828236	-0.0210877781	0.1306922479	-0.0253461961	-0.1012016445	0.0559510693	-0.0263772814	-0.1287181148	-0.0348432013	-0.1426294135	-0.1023348632	0.1180910155	0.2211587266	-0.0685912829	-0.0964587382	-0.0522361291	-0.1972177767	0.2026646877	-0.0650991508	-0.0684570074	-0.1437749201	-0.0047942116	0.0031415601	-0.0480974203	0.1644382436	0.0695275603	0.0192434741	-0.0540388887	-0.1170792387	-0.0991490211	-0.0470824039	0.0915462489	0.0244988649	0.0776255445	-0.0769764438	0.0419521488	0.1946742108	0.0234461895	-0.0390374765	0.2586745412	0.1256400986	0.0526934922	0.0622584365	-0.058512875	-0.0494193598	-0.1065109423	0.4599162645	-0.0598254962	-0.3419807158	-0.020776393	0.0237224999	0.140180643	0.1961983275	0.2099745249	0.1151599564	0.1142313295	0.112689161	-0.0393646	0.0110736999999999	0.0001226268316899	0.00154957173316	0.0462024	-0.0425089999999999	0.0021346617657599	0.0018070150809999	0.0941955	-0.1063265	0.00887279222025	0.01130532460225	0.00041408	-0.00155939	1.714622464e-07	2.431697172100001e-06	0.00110144	0.0	1.2131700736e-06	0.0	0.0012852	0.0	0.0	1.65173904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2476.955587871553	4.944886281519757	24.451900337162293	6135308.9842881095	2963.334334628165	3.050810151624773	8781350.378786149	9.307442581256772	2599.91368887038	-0.085560999781137	6759551.189575588	0.0073206846835477	2632.3860956300023	2112.58481265419	1.206732	25.350624	0.1136181	0.0607993	-0.0467239226	0.0715671987	0.0376996776	0.0533750071	-0.0956326914	-0.0341260892	-0.095618522	-0.028733956	0.1250990016	-0.0378145705	-0.1607143066	0.05196633	0.0115846303	0.0679536152	-0.0070760928	0.0724068101	-0.0336632804	-0.1083905405	-0.0211645237	-0.0862481228	0.0334820906	-0.0849014951	-0.0796046893	0.0463345736	-0.2337116988	-0.0733810211	0.0061048981	0.0353111493	-0.0004756262	0.1175367789	-0.170263889	0.0483259029	-0.2022211993	0.0336109406	-0.0906943714	-0.1605428767	-0.0634106081	0.1908111526	0.1903249259	0.0527253675	-0.1106723812	0.1564438077	-0.0100156959	0.0338701892	0.0757488689	-0.0360994003	0.0756466479	-0.1689668489	0.0719283733	0.0592318165	0.0230394814	-0.0351942642	0.0954894362	0.0143373084	-0.0364332873	0.0483122409	-0.0902489274	-0.0689405142	0.1268802282	0.019891384	0.0044684088	-0.1483866144	0.0850020248	-0.0949708347	0.1252559907	0.0110229716	-0.0253040489	0.0541871374	-0.1159247993	0.1704259415	-0.0813560393	0.0396703395	0.2735869	0.0876827692	-0.164231746	0.1647005432	-0.0963155129	-0.0263631647	-0.0558057953	-0.1237387794	0.1640228102	-0.1024605889	-0.0585961903	0.1386933156	-0.0587798506	0.1127004372	-0.0970597199	0.030203645	-0.0132873248	-0.1125205856	0.1980746962	0.1087942815	-0.0872702737	0.0193160243	-0.0529438791	0.2492859992	0.1160832563	0.0793038216	0.1181567952	-0.0958800352	-0.0182815602	-0.1609887591	0.1120167687	-0.1340863169	-0.158194224	-0.2414067608	0.1149575937	0.1134247617	0.1108851636	-0.0265236	0.0128409999999999	0.0001648912809999	0.00070350135696	0.0600303	0.0138279	0.00360363691809	0.00019121081841	0.136077	0.0418815	0.018516949929	0.00175406004225	0.000236635	-0.000177445	5.599612322499999e-08	3.1486728025e-08	0.000377531	-0.000723909	1.42529655961e-07	5.240442402810001e-07	0.0012852	0.0	0.0	1.65173904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2463.7339694385096	-13.221618433043204	174.81119398898784	6069985.072165235	2951.7297004618986	-11.60463416626635	8712708.22458889	134.6675341328763	2592.280254330116	-7.633434540264261	6719916.916989811	58.26932288049945	2621.4896585205497	2110.909909988958	1.209741	25.413837	0.1630627999999999	0.0908275	-0.0829772114	-0.1184544768	-0.0004731321	0.0924212612	-0.1219424428	0.0432165212	0.0504183909	-0.0831811564	0.0954518144	-0.1785914056	-0.1048728239	0.0013829408	-0.0227316917	-0.0518852725	0.2100163486	0.0075525345	0.050656658	0.157166138	0.0175238665	-0.2612122198	-0.2050226973	0.0889319879	-0.0529536981	-0.0816159385	-0.060464524	-0.1948621216	0.0218607707	0.0512207449	0.3163229036	0.0381357335	-0.1210897996	0.0427408514	-0.1090174033	-0.1014099387	0.2168043087	-0.137303856	0.1217023271	-8.05024e-05	-0.00092283	0.0014378794	0.046510361	0.0168424281	-0.0248912697	0.0904868198	0.0457765696	0.1875021167	-0.1663863149	-0.111044553	-0.0083108831	-0.0933959774	0.012839471	-0.0314841753	-0.0016586502	0.1805031452	0.1520426924	0.2188604773	0.1104093619	0.0922370728	-0.1563640893	0.2761795935	0.1111939403	-0.0858382131	0.0680363851	-0.2999537628	-0.0400353448	0.0811422376	0.0941483039	-0.1087005017	-0.0677069018	-0.0902655263	-0.0512312185	-0.2391725868	0.093251088	0.0633064914	0.1465666475	0.132211239	-0.1053119346	0.0048545899	-0.0323364231	0.175259672	-0.0669143102	-0.1170796915	-0.1062488162	0.2018460216	-0.0478439644	0.087549946	-0.0519723467	0.0939869025	-0.0003913434	0.0698980859	-0.0628349786	0.0699666957	-0.3191220257	0.0617746056	-0.0526412229	-0.0767251537	-0.0208283901	-0.0030883813	0.1641815297	0.2080385868	-0.1275620354	0.3535205694	0.2175776707	-0.1629605713	0.2091751989	-0.1958653711	0.1147048067	0.1124192083	0.108643553	-0.066639	-0.0401154	0.00160924531716	0.004440756321	0.0733874999999999	0.0133571999999998	0.0053857251562499	0.0001784147918399	0.20707	0.070993	0.0428779849	0.005040006049	0.000186497	-5.0138e-05	3.4781131008999994e-08	2.513819044e-09	0.000377531	0.0	1.42529655961e-07	0.0	0.000563394	-0.000721806	5.210039016359999e-07	3.174127992360001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2450.315925443802	-13.41804399470766	180.04390464391028	6004048.134483515	2929.8513404998494	-21.878359962049217	8584028.877428764	478.6626346289982	2572.4709234685893	-19.809330861526632	6617606.652091336	392.4095891814314	2602.7445404610085	2136.662182194182	1.705439	35.827293	0.65445765	0.389009	0.0408537507	0.149882751	-0.0349968653	-0.0502958639	0.0916572413	-0.1234691273	0.0661676272	0.0615732894	0.0034680957	-0.0233945173	0.1062449918	-0.0848513142	0.3592943749	-0.0291429026	0.1364822469	-0.0586496496	0.0069025042	-0.0761168291	-0.180402879	-0.2076536828	0.227115603	0.0057759233	-0.0070620885	-0.1077102743	0.0531631121	0.0694027695	0.0775632008	0.068908432	0.0024813906	-0.0027689762	0.1096473979	-0.1038496653	0.1094479193	0.049929327	-0.0240056032	0.0618566334	-0.0850179313	-0.0276607924	-0.0406729348	0.1602839203	-0.1401878754	0.029087687	-0.1522496311	0.1558149784	-0.0687229427	-0.0901986306	-0.1476131324	0.1115015512	-0.0106481343	0.2794844565	-0.1329208776	0.1016271856	-0.043229741	-0.0855001454	0.2660681712	0.0344372821	0.1434821886	0.1605639183	0.0988904556	0.0578172151	-0.1650140691	-0.0479072246	0.0248944857	0.2536168241	-0.0025567708	0.0052470157	-0.0545811456	-0.0502338798	-0.055813588	-0.1651105	0.0934909591	0.0947561253	0.0260450835	-0.083122627	-0.0680150809	-0.0515426983	-0.1440788499	-0.1095785603	-0.0676008306	0.129933005	0.177055082	0.2052858311	0.0840489182	-0.228990488	0.1879356969	0.1052549288	-0.080180434	-0.1515155567	0.0093252263	-0.1950943918	-0.1692082671	0.044565552	-0.1073001321	0.0069418047	0.1343339566	0.0625353466	-0.0294082881	-0.1010280404	-0.1896010011	-0.2386894159	-0.0485719552	0.0450662915	0.4022527973	0.1460886767	-0.056917616	0.2269001247	0.1144017065	0.1112164334	0.105973176	-0.0114574	0.0551816	0.00304500897856	0.0001312720147599	-0.0789871999999999	-0.1523746999999998	0.0062389777638399	0.0232180492000899	-0.140879	-0.347949	0.019846892641	0.121068506601	-0.00105165	-0.0012381469999999	1.1059677224999998e-06	1.5330079936089994e-06	0.000556535	0.000179004	3.0973120622500005e-07	3.204243201600001e-08	0.00112529	0.0005618959999999	3.157271148159999e-07	1.2662775841e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2463.8460144080823	13.530088964280369	183.06330738134136	6070537.182714592	2938.703459979658	8.852119479808607	8635978.025696414	78.36001928480701	2584.77450815212	12.303584683530516	6681059.257993033	151.37819606480673	2617.8351864882275	2125.364692594408	1.390029	29.201273	0.2260143899999999	0.124561	0.2044168448	0.0411582228	0.1162234949	-0.1580333349	0.0473183264	-0.0815838519	-0.1505191362	0.0232404848	-0.1636586638	-0.0063398409	0.026298256	0.1852280809	0.1086666585	0.029986708	-0.0029569888	-0.0026242661	-0.0777328089	-0.0226391644	0.0984625847	-0.0559471995	-0.0202130324	-0.0959534655	0.0764845386	-0.1488708815	0.1099257482	-0.0284155485	-0.0334721235	-0.034555157	0.035833033	-0.1359861716	0.1058852963	0.0763521771	-0.0581070559	0.0562389222	-0.0361613233	0.0694074305	0.0411320597	-0.0992500588	0.0461961311	-0.0039753864	-0.0604801119	0.1558133241	-0.0450191627	-0.1383972196	0.0254792517	0.0355561672	0.0050835943	0.0366300968	0.2116814158	0.1064974902	0.045783065	0.0476416695	-0.1189331763	-0.0549324243	0.0506387372	-0.100952555	0.016023796	-0.014903298	-0.087552776	-0.0461950361	0.0370926849	-0.0772018573	-0.0328317113	0.0746478006	0.068422981	-0.0197328816	0.0586706696	-0.1026474097	0.1265321479	-0.0658335648	-0.1165838856	0.025120281	-0.0802184165	0.0345296478	0.1958590438	0.1240364521	-0.038347197	0.0205696778	0.0543571808	-0.0452523116	0.0726386627	0.0946057314	0.196977539	-0.1469953587	-0.0242128488	0.1033914677	0.0809011436	-0.0381174352	-0.2322108764	0.1071570265	-0.0756283661	0.0858739548	0.0639302587	-0.0184856181	0.1345880292	-0.0127980409	-0.0053501065	-0.1229158197	0.0013068608	-0.1179712514	0.0950955384	0.0702110261	0.0740144412	-0.0788766395	-0.107214207	-0.0846083067	0.1140484259	0.1098185471	0.1028845713	-0.00789981	0.0035575899999999	1.2656446608099997e-05	6.24069980361e-05	-0.0298812	0.0491059999999999	0.00089288611344	0.0024113992359999	-0.179915	-0.0390359999999999	0.0323694072249999	0.0015238092959999	0.000946669	0.001998319	8.961821955610001e-07	3.993278825761001e-06	0.0008529059999999	0.0002963709999998	7.274486448358294e-07	8.78357696409407e-08	0.0007336839999999	-0.000391606	1.533552592360783e-07	5.382922118558532e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2461.772291831278	-2.073722576804357	4.300325325548103	6060322.816828223	2948.578786651918	9.875326672260144	8694116.861093698	97.5220768838526	2586.1245431639327	1.3500350118129063	6688040.152754859	1.822594533120674	2616.420902670752	2150.391900677868	1.277739	26.842325	0.1414296699999999	0.0973215	0.091290572	-0.1179101227	-0.0105304306	-0.0798002716	-0.0036000875	0.0984095522	-0.0905013145	0.01960072	0.0179467634	-0.083344664	-0.0056766061	0.1415957453	-0.0370931043	-0.0197304412	-0.1735447667	-0.1171170135	0.1944962234	-0.1146926651	0.0822833388	0.13669597	0.1272976871	0.0772927368	0.0848844181	0.1753876342	0.097074733	-0.009081124	-0.1193727711	0.0066807396	-0.0607860284	0.1673398385	-0.1333722621	0.1461981413	-0.015810085	0.0621189813	-0.0912514269	-0.1154930052	-0.0139281227	-0.042391515	-0.0855190517	0.1643707937	0.1605689165	0.1059512121	-0.1871662781	-0.0300363565	-0.0213932941	-0.1532533219	-0.1832104524	-0.0017694657	0.1144666602	-0.1129027914	-0.0157703652	0.0795228228	-0.0198160658	-0.1406919523	0.0059348001	-0.161143765	0.0259131173	-0.1695641959	0.0948717348	-0.0461012661	0.0651314413	0.2923693805	0.0987260487	-0.020339732	-0.1389662642	-0.0692436113	-0.0740756536	0.1795978431	-0.0261279086	0.2458284023	0.070696459	-0.0305650912	0.135145242	-0.0010798681	0.1432102832	-0.0789386612	-0.0198037883	-0.0942860333	-0.0347763241	0.1083954011	0.2281975151	-0.0259379674	0.0674654314	-0.0239492717	0.1493478817	0.0556262444	0.0243768162	0.0214315978	0.0090190544	0.1708031135	0.0072244198	-0.0588830541	-0.0313681393	-0.0361795642	-0.1926845127	-0.0792509779	0.0650053127	0.0407519315	-0.001341499	-0.0696467193	-0.0380002409	0.0677583334	-0.021188867	-0.156025958	0.0054874242	0.1089520112	0.1136451198	0.1082280018	0.0993899282	-0.0088246799999999	-0.0009248699999999	8.553845168998162e-07	7.787497710239825e-05	-0.016601	0.0132801999999999	0.000275593201	0.0001763637120399	-0.0873324	0.0925825999999999	0.00762694808976	0.0085715378227599	0.000946669	0.0	8.961821955610001e-07	0.0	0.000486384	-0.0003665219999998	2.36569395456e-07	1.3433837648392666e-07	0.000407366	-0.0003263179999999	1.0648343712393478e-07	1.65947057956e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2456.332982053448	-5.439309777829749	29.58609085919431	6033571.718723585	2938.079323747361	-10.499462904557276	8632310.11263175	110.23872128417432	2580.3907587600293	-5.733784403903428	6658416.467894159	32.87628359044619	2610.369363882485	2113.929066692346	1.13361	23.814503	0.1176260949999999	0.059119	0.0738572067	0.0996834027	-0.0045409707	-0.0845085082	0.0370085124	-0.1194371694	-0.0447266563	-0.0104431311	-0.0606753234	0.0441259711	0.0384697165	0.0511833353	0.0390118378	-0.0237708154	0.0479381364	-0.1420754906	0.0630007612	-0.0874022723	-0.0057351108	-0.0344878763	-0.0101431716	0.0248381265	-0.0678461513	0.1001155483	0.2376545629	0.0102299152	-0.0193603115	-0.32221732	-0.0230267252	-0.1203069979	0.0106429138	0.1316170559	-0.077694725	-0.028934142	-0.0867866006	-0.0136216122	-0.0279303222	-0.0369238224	0.172082292	-0.1091347712	-0.1094922203	-0.0040176091	-0.0430909903	0.0882269677	-0.041040963	0.0686170106	0.1271701827	0.040815898	0.0579892318	0.050304439	-0.1044909044	0.0073729088	0.0356586445	0.0667217488	0.0834115808	-0.1522552796	0.0616288513	-0.1137685035	-0.0407641974	0.0622378857	0.0756129314	0.083340142	-0.0539498349	0.1291083938	0.058181196	0.1799290854	0.1247547451	0.1072027566	0.1695511115	0.0974726058	-0.0595187285	-0.0050398065	-0.0973043395	0.0346384572	0.0040376819	0.113603065	0.0281684315	-0.2151361539	0.0201154735	-0.0194054651	0.013319881	0.064039005	0.1036086337	-0.173253674	0.0045056264	-0.0154746203	-0.0965625421	0.005095657	-0.087271386	0.0469478037	0.0041914477	0.0542134327	0.124819944	-0.0737825431	-0.0413158713	0.002979087	0.0940751399	-0.1416523864	-0.0315787787	-0.1793706845	-0.0486184958	0.0553750912	-0.0604676506	0.0636805614	0.0797518625	-0.0541044865	0.1131919653	0.1064475877	0.0955030384	-0.0005654	0.0082592799999999	6.821570611839835e-05	3.1967716e-07	-0.0215096	-0.0049085999999999	0.00046266289216	2.4094353959999992e-05	-0.106565	-0.0192325999999999	0.011356099225	0.0003698929027599	-1.32337e-05	-0.0009599027	1.7513081569e-10	9.2141319346729e-07	6.80924e-05	-0.0004182916	4.63657493776e-09	1.7496786263056006e-07	0.0007336839999999	0.0003263179999999	1.0648343712393478e-07	5.382922118558532e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
