global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2805.514001202784	n/a	7870908.810944855	n/a	3285.310597647049	n/a	n/a	10793265.72301201	2935.7389054707915	n/a	8618562.92109484	n/a	2977.575150126308	2188.842543885434	n/a	n/a	n/a	n/a	-0.0018546696	-0.1142426794	0.0612696956	0.0029768257	-0.1520800798	0.0014996148	-0.0005955696	0.0650623734	-0.0948498589	0.1874031345	-0.01010988	-0.0790380961	0.0579219696	-0.0654966682	0.0007093653	-0.0507981951	0.1127210056	-0.0617748149	0.0132558811	-0.0766166997	0.0455638298	-0.0370925785	0.1394747039	-0.0536723496	0.0506155921	-0.0250157651	0.0380722763	-0.0706026609	0.2082560954	-0.0834576154	0.0134406387	-0.0862853575	0.12850432	-0.0809449469	0.0337269701	-0.0008500819	-0.0697547051	0.0201337508	-0.0227934435	0.0483374219	-0.0363593121	-0.029906912	0.0189713903	0.013723963	-0.1077053885	-0.1160503631	0.0219812941	0.0222670812	-0.0773023347	0.087754935	-0.0169495919	0.000876061	-0.1025351348	0.0425983929	-0.0209955941	0.0934226345	-0.0411625142	0.1751591387	-0.058540991	0.0691478133	-0.1415278041	-0.100239136	0.0100532308	-0.0093196105	0.0711170693	-0.1353484909	0.0814712632	-0.0533011391	0.1307142935	-0.0087489829	0.0469030197	-0.0352741814	0.0191415804	-0.0450253951	0.0397429363	-0.0468641109	0.0375793639	-0.04692636	0.0355230968	0.005071835	0.0208253689	-0.1135359276	0.0064778254	0.0108826228	0.0622842813	-0.1177237507	0.0112136727	-0.1241488861	0.2329080935	-0.0089493038	0.0181175124	-0.0073866626	0.0249647847	-0.0150747147	0.042549111	-0.0317456756	0.0022564953	-0.0124125904	0.0444611534	-0.1302793538	0.0770632173	-0.017333137	0.0066701863	-0.0030889446	-0.014391206	0.0775485817	-0.0265864571	0.0869191015	-0.0606854388	0.1154637225	0.1154447293	0.1154130763	-4.66868e-05	n/a	n/a	2.17965729424e-09	-0.0597189	n/a	n/a	0.00356634701721	0.0969105	n/a	n/a	0.00939164501025	7.78798e-05	n/a	n/a	6.065263248040001e-09	-0.0	n/a	n/a	0.0	0.000960493	n/a	n/a	9.22546803049e-07
2802.3407501885586	-3.1732510142255705	7853113.680167373	10.069521999283612	3303.625252987941	18.314655340892383	335.426600255678	10913939.812179638	2930.558714296736	-5.1801911740553805	8588174.37794054	26.83438059976126	2972.882089313333	2180.017013294912	0.917688	16.761135	0.1069085267999999	0.0769966	0.040899503	-0.0207928323	0.008512638	0.133153647	0.0056289626	-0.0327913097	0.0201817376	-0.0781392092	-0.1209167004	0.0795244997	-0.1231364827	-0.1530314714	0.0021773554	0.0064621404	0.0743752205	-0.0864605662	-0.0571350322	0.0234645267	-0.0567739109	-0.0094088868	-0.0970674812	0.0932800525	0.1591192638	0.0449124009	-0.0090833201	-0.0299613629	-0.0705266797	0.0153122118	0.144052375	0.0602537328	0.0533819596	0.0194707017	-0.0160558355	0.1014191742	-0.1296162163	-0.0037550625	0.0845351993	0.0366569856	0.0969674567	-0.0133693948	-0.1062290659	-0.0938179329	-0.0270340734	0.0151091166	-0.0182085028	-0.0286271875	-0.1035186072	0.0514583528	-0.0598823162	0.0873926059	0.0057217722	0.1471948802	-0.0544990558	0.0089926902	0.1368765505	0.0109464059	0.0135958954	0.1676888884	-0.0103001679	-0.1426263063	-0.0567032834	0.0716223972	-0.0437871781	-0.0029964516	-0.1236313226	-0.0877648269	0.1630002207	0.0073824709	0.055077979	-0.0991567478	0.0615953716	-0.0146856036	-0.0629798282	-0.0371502778	-0.1346873315	0.0082268617	0.1564877004	-0.0445431748	-0.0719498162	0.0217752841	0.0013828085	0.0457934609	-0.0295834441	-0.1449248473	-0.0281348607	0.0278176383	-0.0159266703	-0.1923680018	0.1976734668	0.0540747679	0.0828300061	0.0151654274	-0.037579545	-0.0123423214	0.0190922091	-0.0255966699	-0.0144611468	0.0092764521	0.0842368258	-0.0878404169	0.1928811305	0.035166956	0.0124239743	-0.0261007067	-0.0354786028	0.1219106525	-0.0554911081	-0.0381683855	0.1430031472	0.1154130763	0.1152422001	0.1149575937	0.0059723	0.0060189868	3.622820209857424e-05	3.566836729e-05	-0.0631654	-0.0034464999999999	1.1878362249999988e-05	0.00398986775716	0.171058	0.0741474999999999	0.0054978517562499	0.0292608393639999	-0.000162912	-0.0002407918	5.798069094724002e-08	2.6540319744e-08	-2.6469800000000003e-23	-2.6469800000000003e-23	7.006503120400002e-46	7.006503120400002e-46	0.000735374	-0.0002251189999999	5.067856416099999e-08	5.40774919876e-07
2796.20414586713	-6.136604321428422	7818757.625364527	37.65791259777398	3274.7623308433726	-28.86292214456853	833.0682747234243	10724068.32351072	2932.760084671234	2.201370374497856	8601081.714240823	4.846031525716829	2974.2117182818783	2082.8434736511	1.128795	20.616903	0.1001192097999999	0.0553204	-0.1713084086	-0.0250063946	-0.0154241594	-0.0176950491	0.0962575953	-0.0775073532	0.0765416564	0.0136051376	-0.1279839296	0.0725760713	0.1232185224	-0.0790637802	-0.0896878292	-0.0690483997	0.0416665227	-0.0102694197	-0.0485665654	-0.1008946791	-0.0253052781	-0.1084221491	-0.2240429189	-0.0670727393	-0.050785401	-0.0362948972	-0.0231432498	0.0333904817	0.1576044252	0.0453030944	0.0021900883	-0.026434589	0.097838607	0.0339031222	-0.003912486	-0.039566463	-0.0096400137	-0.1440521705	-0.0866088738	0.0208726777	-0.0379117505	-0.1332887107	-0.1314882783	0.1127328006	0.2157001982	0.0561854748	0.0259046088	0.0688219429	0.0289778314	-0.0365933623	-0.1008205914	-0.0258228343	0.1019807389	0.0459565987	-0.0654784438	0.093552605	0.0668589745	0.1142463883	0.1200709472	-0.0196527943	-0.154599015	-0.0102603796	-0.1293570315	0.1049903341	-0.0052507137	0.0344397797	0.0378544928	-0.1113412975	-0.0251977815	0.084126774	-0.0082826249	-0.0350509836	-0.0386613139	0.0464104837	0.0167268915	-0.0544118276	0.1001558934	0.1097874673	-0.1140866996	-0.0463732157	-0.070150163	-0.1103325747	0.0906160763	0.135182948	-0.1684000097	0.0760121761	-0.1546828969	-0.0597768048	0.1644689212	-0.1286613736	0.1591414848	0.0245456005	-0.0582508235	-0.0567427656	0.0442970582	-0.0176018221	0.1152147972	-0.1155013858	0.0493097668	0.0439106376	0.0341143287	-0.0355756329	-0.0885901123	-0.0576616187	-0.0652966911	-0.0427693737	0.0085014414	0.0636609908	-0.0073519293	0.0097882981	-0.1078092161	0.1153118061	0.1148374968	0.1140484259	-1.63598e-05	-0.0059886598	3.586404620013604e-05	2.6764305603999995e-10	-0.0216729	0.0414925	0.00172162755625	0.0004697145944099	0.170908	-0.0001499999999999	2.2499999999995043e-08	0.029209544464	0.000275793	0.0004387049999999	1.9246207702499997e-07	7.6061778849e-08	0.000463849	0.000463849	2.15155894801e-07	2.15155894801e-07	0.000882581	0.000147207	2.1669900849000002e-08	7.78949221561e-07
2798.199660205288	1.9955143381580456	7829921.3383729905	3.982077473794343	3275.061038094804	0.2987072514315514	0.089226022057792	10726024.803246615	2938.836930030506	6.076845359272284	8636762.50131113	36.92804952050909	2978.7128683471924	2151.1891976636766	1.080842	19.741064	0.115125125	0.0544768	-0.0277158904	-0.0851212649	0.159153151	-0.0255736981	-0.1006801697	-0.0791322956	0.1918595151	-0.0534262994	-0.0705964347	-0.0113241473	0.0026764002	-0.080632202	0.1036174726	-0.0320828835	0.0707441935	-0.0245401611	0.0724190271	-0.0592862	-0.0092073073	-0.0470192191	-0.00305569	-0.154580271	0.0565794026	-0.0279598958	0.1259030227	0.0813029719	0.0592032615	0.0102395296	0.0874190345	-0.0740323625	-0.1024825168	-0.063538238	0.1546299364	0.0899005495	0.0252869365	0.0035908675	0.0691561541	-0.0665941321	-0.0471861975	-0.0512268488	0.0114375371	0.0105524822	0.0551000786	-0.1418090871	-0.1502901566	-0.0642821842	0.1388166234	-0.0516994393	0.0808767466	0.1317979122	0.0229177831	-0.0722078767	-0.042723772	0.1222083776	0.0188648907	0.0224123955	0.0469687036	0.1294489757	-0.0972896276	0.1286310759	-0.0285206778	-0.0450973762	0.1023121228	0.0413755011	0.0077689735	-0.020628328	-0.0421461444	0.000479587	0.1106916338	-0.0019922052	0.0952649335	0.0317741308	0.056982257	-0.1030547683	-0.0374329768	0.0598411751	-0.1253143946	0.1127232416	-0.0947797106	0.0533731079	-0.0354420687	0.0230113133	0.0554736013	0.1228790729	-0.0897617092	-0.0594473475	0.0046616115	-0.1606414783	0.1803902912	0.081763394	-0.1422976707	0.0380051236	-0.0719285565	0.0127363948	0.0195743656	-0.054187631	0.0220761583	0.0663717604	0.0301395976	-0.1317052591	0.0360306866	-0.070531677	0.0752958795	0.0216487384	0.0284859353	0.0479455968	-0.0029693161	-0.029352142	-0.0804710741	0.1151599564	0.1142313295	0.112689161	-1.90898e-05	-2.7300000000000027e-06	7.452900000000014e-12	3.6442046404000005e-10	-0.0475898	-0.0259169	0.00067168570561	0.00226478906404	0.134825	-0.036083	0.001301982889	0.018177780625	-0.000136535	-0.000412328	1.70014379584e-07	1.8641806225e-08	7.295109999999998e-05	-0.0003908979	1.5280116822441004e-07	5.321862991209997e-09	0.000623357	-0.000259224	6.719708217600005e-08	3.88573949449e-07
2812.646572184993	14.446911979704964	7910980.740023992	208.7132657493428	3294.5667819212786	19.50574382647437	380.4740422240431	10854170.280539129	2942.0590920173545	3.2221619868482776	8655711.70092198	10.38232786949004	2983.025114660332	2113.363091907296	1.102194	20.131041	0.0778092997999999	0.0392436	-0.0812028491	0.0183991754	-0.0115311728	0.014404098	0.1311969208	0.0833958831	0.0605566262	-0.0554854518	-0.0574336598	-0.0618898285	-0.1677437283	0.0317543662	0.0554655169	0.0613309559	0.1206406501	-0.2219749236	0.032087906	-0.0019030013	0.0665530368	0.0719419333	-0.1205854901	-0.02314263	0.0730212289	-0.0609899959	-0.0957978741	0.0236786757	-0.0460543589	0.1106166907	-0.003281932	0.0048544391	0.1927058783	0.0161910827	0.0943899343	0.0332621317	0.0897271427	0.0563431244	-0.0498233208	-0.1318425976	-0.1071506629	0.1068274809	-0.1094767087	0.1624179071	-0.0995798126	0.1167772095	0.042720595	-0.0458699677	-0.1089631953	0.0240330255	0.0325278674	0.0001493137	-0.0315691992	0.0182415437	0.1522937552	0.0829027425	0.1776031332	0.0821963314	-0.0120764764	0.1926333438	-0.0588017632	0.010940785	-0.0238847827	-0.0337509748	-0.0252762178	0.1383161405	-0.1023533092	0.0286506634	0.1500449256	0.1027338558	-0.0362784425	-0.0729106699	0.0798107343	-0.1684201675	-0.0945160899	-0.0091080173	-0.0282685233	-0.0360682437	-0.1226665568	-0.0231631666	-0.0673523602	-0.0383868338	-0.1137255375	-0.1347080376	0.2023298293	0.0546991252	-0.0721453174	0.0150169925	0.1270653076	-0.1113670603	0.1480234099	0.1102195898	0.0487468607	-0.0151596321	-0.0985554916	0.0366332575	0.0521320468	0.1026665976	-0.0159306366	-0.0093244581	0.0439796508	-0.0312751156	0.0556934263	0.0207820177	0.0647505712	-0.02361848	-0.1077131134	0.0084698341	-0.0852512276	0.0066475919	-0.0379894984	0.1149575937	0.1134247617	0.1108851636	0.0152712	0.0152902898	0.0002337929621679	0.00023320954944	-0.02389	0.0236998	0.00056168052004	0.0005707321	0.130451	-0.0043739999999999	1.9131875999999905e-05	0.017017463401	-3.09907e-05	0.0001055443	1.113959926249e-08	9.6042348649e-10	0.000607077	0.0005341259	2.852904770508101e-07	3.685424839290001e-07	0.000574123	-4.9234e-05	2.4239867559999995e-09	3.296172191289999e-07
2820.272428203806	7.62585601881301	7953936.569286593	58.153680019666616	3301.028797648576	6.462015727297512	41.7576472598404	10896791.122905204	2946.8816719109373	4.82257989358277	8684111.5882446	23.2572768299888	2988.159989024441	2233.20475847138	1.273017	23.251041	0.270406665	0.195718	0.0761037161	-0.171431981	-0.0412992364	0.1445943292	-0.0876112078	0.0478174189	0.0922768964	0.048210772	0.1056932139	-0.0689054778	0.0307304054	0.0652063447	0.1628322223	-0.1613032602	0.0083272954	0.0385245815	0.0893429152	0.1546687827	-0.0646203645	-0.0270007768	-0.12232471	-0.1086207438	0.1210958039	-0.0846465207	0.1277867381	-0.1197710366	0.0552600785	0.0408956319	0.0942455353	0.073610149	-0.0249343134	-0.0107383897	-0.0793482391	-0.0571030343	0.1095038583	0.0898614872	-0.0060830104	-0.0450961482	0.0359826613	-0.1251997185	-0.0232645883	0.0060351501	-0.0208524173	0.0419612817	-0.2134218096	0.2012334703	-0.0131018412	0.0747025394	0.024441666	0.0434000379	-0.1763069118	-0.0974582906	-0.0719864502	0.0379704057	-0.0024903122	-0.0222272265	-0.1291170229	0.014113079	-0.0662490008	-0.0919548993	-0.1487031153	0.0045168097	0.1348510928	0.0204358938	0.0487645574	-0.0620535245	0.1078595756	-0.1955418155	-0.0589396899	0.0912736777	-0.0222677764	0.1254020665	0.0782559248	-0.0199187203	0.0656805891	-0.0630981501	0.0165819049	-0.2327540742	-0.096421582	0.0072570706	0.0174410619	0.094158201	-0.0246869029	0.0376463205	-0.0347109202	-0.1316466867	-0.1034771201	-0.0057810848	0.2068532707	0.0341987466	0.0355280061	-0.0969054831	0.0318204416	-0.0086426654	0.2074726404	0.0113485892	0.0085496519	-0.1043776592	-0.0613400081	0.0073940154	0.0334016107	-0.0154630309	-0.0147414712	0.1314102952	0.1602176078	0.0226446414	-0.042508007	0.0853395221	-0.0999314374	0.1147048067	0.1124192083	0.108643553	-0.0138651	-0.0291363	0.00084892397769	0.00019224099801	-0.0301587	-0.0062686999999999	3.929659968999998e-05	0.00090954718569	-0.0616142	-0.1920652	0.03688904105104	0.00379630964164	-0.000669146	-0.0006381553	4.072421869180901e-07	4.4775636931600003e-07	0.000698425	9.1348e-05	8.344457104e-09	4.877974806250001e-07	0.000703349	0.000129226	1.6699359076000023e-08	4.946998158010001e-07
2816.4632435504195	-3.809184653386637	7932465.20227055	14.509887723596275	3317.263189429857	16.23439178128092	263.55547650812144	11004235.067946346	2947.676788046781	0.7951161358437275	8688798.446789788	0.632209669479061	2991.159144844211	2238.5209320512813	1.28793	23.523424	0.26779731	0.173186	0.1194672832	0.1041746848	-0.154189702	0.1539389666	0.0783765684	0.0274196903	-0.1513471766	-0.0790770592	-0.056578091	-0.0621025191	0.031592897	0.1516387347	-0.0088643238	-0.0374393231	0.1647462137	-0.0826212856	0.0639589126	0.0752058718	0.0722216822	-0.0246032145	0.0584777529	-0.1081613369	-0.0594435193	0.0532911865	-0.0287071507	-0.0564880014	0.0325189007	0.059667653	-0.124723157	-0.0270360435	0.1619737718	-0.0308970318	0.0168765954	0.1488136458	-0.0673038587	-0.0135520397	0.0779743531	0.0179227913	0.0305926554	-0.0603761327	0.1905588902	-0.0298924866	0.084840144	0.1358598798	0.0370497851	-0.0112746154	0.0290936607	-0.0038644843	-0.0048592434	-0.0727770069	-0.1951693158	0.1563146723	0.0681345952	0.0653523248	-0.0094248593	-0.0413307326	-0.1060795624	0.0093760861	-0.0742640538	0.0927661101	0.0139364967	-0.0475047781	0.0150925659	0.0767374495	0.0423912084	0.0101399833	-0.0339764365	-0.0222763556	-0.0850059445	-0.0337433053	-0.0184584089	-0.0551876239	-0.0444279329	0.196079479	0.1186261272	0.105037744	0.0407684861	0.0247240828	0.0507912896	0.0103923602	-0.0452022929	-0.0097534024	0.0407286176	-0.0414573596	-0.064312124	0.1540587004	-0.025904726	-0.0776172798	0.1808203896	-0.0163412192	0.1150817555	-0.104798774	0.0907445547	-0.0090546165	0.0012589433	0.0658579188	-0.0502304496	-0.0145553845	0.0217724676	-0.0005037946	-0.006157199	-0.0964507506	0.0445205984	-0.107074024	-0.0300071903	0.0899397418	-0.0309569617	-0.0842656703	0.1070242284	0.1144017065	0.1112164334	0.105973176	0.0264723	0.0403374	0.00162710583876	0.00070078266729	0.00384171	0.03400041	0.0011560278801681	1.47587357241e-05	0.102	0.1636142	0.0267696064416399	0.0104039999999999	-0.000600503	6.864300000000007e-05	4.711861449000009e-09	3.606038530089999e-07	0.000459805	-0.00023862	5.6939504400000026e-08	2.1142063802500003e-07	0.000413706	-0.000289643	8.389306744900003e-08	1.71152654436e-07
2803.477477062468	-12.985766487951423	7859485.964396541	168.63013127960224	3285.7135051024684	-31.549684327388604	995.3825811578702	10795913.237612749	2937.8887110678647	-9.788076978916251	8631190.07862	95.80645094519028	2982.539055318466	2104.3631314551594	1.308611	23.901152	0.23694577	0.138008	-0.1487696745	-0.0387385861	0.0250971836	0.0069968197	-0.0330097521	-0.0187981139	-0.1204688248	-0.040743927	0.0042095428	-0.0222549195	0.0276287091	0.0347805538	-0.1592292346	-0.2113121771	0.0486213074	-0.0236022437	0.0282593025	0.0430285164	-0.0079730837	0.0466261724	-0.0828676646	0.0213813821	-0.0209795355	0.0737783884	-0.0537775186	0.0229268024	0.0238667755	-0.0355186	0.0064446235	-0.1382057823	0.1016250948	-0.0487463483	-0.0781292378	-0.0072105121	0.0492416229	0.1624795387	0.0081160101	-0.0830462707	-0.1327086292	0.0360035618	0.0059888884	-0.0491113402	0.0164833827	-0.1038465201	-0.0702683105	-0.1170622317	0.0480481676	-0.0530009109	-0.0168624362	-0.0725192391	-0.0162191217	0.0649591849	-0.1360842549	0.1087509913	-0.0423980428	0.0324180119	-0.1748504555	-0.0471016241	0.0365680389	-0.0668201542	-0.0904726341	0.0114624058	0.0614746928	-0.0098934694	0.0013419836	-0.0802096494	0.0203825098	0.0436515102	0.035754482	-0.0933499666	-0.0670584294	0.0180596812	0.0345367387	0.0469840967	0.2684671134	0.0635746879	0.1287783974	0.0989181319	-0.0409340874	0.0001829475	-0.1033596995	-0.1025585847	-0.0703092985	0.0635968231	-0.0246670605	-0.091945497	0.119650296	0.0095290241	0.1682700644	-0.0929999445	-0.0055416944	-0.0060083838	-0.0071588655	0.0726865889	0.0053248555	0.2166660294	0.0753342142	-0.1314132868	-0.0658491348	-0.1355624031	-0.1190322824	0.0678926955	-0.0075989391	0.1754450042	-0.0595967005	-0.074507638	0.0794411111	0.0211363578	-0.1334871396	0.1140484259	0.1098185471	0.1028845713	0.00214095	-0.02433135	0.0005920145928225	4.5836669025e-06	-0.00305481	-0.00689652	4.75619881104e-05	9.331864136099998e-06	0.00215255	-0.0998474499999999	0.0099695132715024	4.6334715025e-06	0.00107932	0.001679823	2.821805311329e-06	1.1649316623999998e-06	0.000562752	0.000102947	1.0598084809000009e-08	3.166898135040001e-07	0.0007483449999999	0.0003346389999999	1.1198326032093309e-07	5.600202390248503e-07
2812.781593222185	9.304116159717069	7911740.291169534	86.56657751350829	3293.503405480584	7.789900378115817	60.68254790096895	10847164.681912206	2945.487194812806	7.598483744941404	8675894.814806214	57.736955222138754	2985.6385159162523	2215.343832634672	1.316037	24.036772	0.1755564899999999	0.099108	0.11857286	0.1575980251	0.0656056508	-0.0318410759	0.0510238566	-0.0310996524	-0.0910546568	-0.1452071517	0.0566956155	0.0375316216	-0.0256699762	0.1282080637	-0.0057226643	0.0988094511	0.1300106949	0.06687333	0.0478289321	0.1260246681	0.1134466967	0.0792247381	-0.1605433434	0.0280610658	0.0352241841	-0.152929872	0.0601664025	0.007513263	0.0585464527	-0.019593174	-0.0437243613	-0.0118498934	-0.0246398963	0.0855896387	0.0337426822	-0.0543467391	-0.1527199977	0.1284771701	0.0510003432	0.0441049674	0.0289648367	0.03819206	-0.1402978282	0.0124383093	-0.1761335632	-0.0581576704	0.1209270126	0.0384092935	0.0196399449	-0.0254878082	0.1360470361	-0.0809312365	-0.0441152007	0.0201078762	0.109608187	0.1053909809	-0.0973644746	-0.1282678712	-0.0258046309	0.0070464051	-0.0640213213	-0.1302274615	-0.1216508895	0.0332806894	0.0522096417	0.0522242941	-0.1764302752	0.1290283846	0.0985267765	-0.004364101	0.0455308536	-0.083616999	0.0473875629	0.1314667827	0.0202654943	0.0387177888	-0.0031482603	-0.1354950297	-0.0901663086	0.0970349831	-0.043849523	0.0548562127	-0.0154682042	0.1558875954	0.0829255851	0.0613928381	0.1633447661	0.1497594286	-0.0253035316	0.0188912116	0.2006992014	-0.0657736709	-0.0828543744	-0.0499035946	0.0656977401	-0.0647958085	0.0708289416	0.0364574823	-0.0151050126	0.0662488227	0.0486189204	0.1768423845	0.0838048615	0.0147050765	0.1223993927	-0.0564590739	-0.1452828906	0.0064582387	-0.0981459099	0.0750609287	0.006541948	0.1136451198	0.1082280018	0.0993899282	0.0179932	0.01585225	0.0002512938300625	0.00032375524624	-0.0227238	-0.0196689899999999	0.00038686916762	0.00051637108644	0.0416122	0.03945965	0.0015570639781225	0.00173157518884	-0.000548803	-0.001628123	2.650784503129e-06	3.011847328090001e-07	0.0007655579999999	0.0002028059999998	4.1130273635959433e-08	5.860790513638468e-07	0.000567762	-0.0001805829999999	3.2610219888963896e-08	3.22353688644e-07
2793.686163594384	-19.095429627800968	7804682.380658708	364.635432670299	3299.6661795964296	6.162774115845423	37.97978480293433	10887796.896772498	2936.7824556114497	-8.70473920135646	8624691.191587217	75.7724845636319	2982.509737112472	2069.3141829414603	1.325673	24.212772	0.1766925999999999	0.0861144999999999	-0.1876563011	0.1375001151	-4.54293e-05	-0.0637653714	0.110911359	-0.1382477372	-0.2236250604	-0.205703242	0.0899241688	-0.0803041175	-0.1233087271	0.0506195919	-0.173336897	0.1170479976	0.0859310923	0.112295832	0.0871941591	-0.2043284717	-0.0867571342	-0.0279694235	-0.0752351919	-0.107728859	-0.0219438067	0.092013175	0.0244823691	0.010328512	-0.1381948428	0.000758242	-0.0782951366	-0.1289860661	0.0407444096	-0.0829678626	0.076879626	0.0245716013	-0.0211982648	-0.0283355487	0.0281945536	0.008625647	0.2222708839	-0.0007434712	0.0781902286	-0.1072058689	-0.0899081801	0.0616500607	0.0632060177	0.125694233	-0.1170918092	-0.0118836666	-0.0081798786	-0.1771277423	0.0704742849	0.0766558401	0.0010240991	0.1502568079	-0.0548038439	-0.1310883181	0.2162157252	0.0281306244	-0.1034261742	0.0063878797	0.0533995192	0.0370723532	0.1476402315	0.011849566	-0.0226132849	-0.0072982023	-0.0877367596	0.0286954973	0.0512136315	0.0784880833	-0.1242153022	-0.2318255186	0.0821635008	0.1185390552	-0.0430910634	-0.0606012185	0.0750956549	-0.0443552508	0.0371608068	0.0381169149	0.0240451795	0.0671527058	-0.086545354	-0.2468056787	0.1186612046	0.0633664424	0.2337157938	0.0434755687	0.1121374397	-0.0116212029	-0.2040114614	-0.0053954233	0.1117403631	0.0888279374	-0.3756366141	0.0349608076	-0.0382445348	-0.2903385005	-0.0745604542	0.3448724651	-0.0401391919	0.1718050665	-0.2069680819	-0.0698612587	-0.1306568346	0.1731779836	0.1776719711	0.0348436384	0.1227651026	0.1131919653	0.1064475877	0.0955030384	0.0114043	-0.0065889	4.341360321000002e-05	0.00013005805849	0.0274116	0.0501354	0.0025135583331599	0.00075139581456	0.0812364	0.0396242	0.0015700772256399	0.00659935268496	0.000234087	0.00078289	6.129167521000001e-07	5.4796723569000006e-08	1.2718e-05	-0.0007528399999999	5.667680655998495e-07	1.6174752399999998e-10	0.000638914	7.1152e-05	5.062607104e-09	4.08211099396e-07
