global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5376.744421034155	n/a	n/a	28909380.569121905	5959.6845942205855	n/a	n/a	35517840.46259019	5637.511971317023	n/a	31781541.226742752	n/a	5639.48267553648	4241.756376994875	n/a	n/a	n/a	n/a	-0.0765601048	-0.0510620143	0.0110660184	-0.1938750705	0.1681043847	0.142589966	-0.0289954441	0.0178879152	-0.0061721368	0.2274043858	-0.0609394474	0.1262772806	0.3242020849	-0.2222245031	0.0133640714	-0.0675360314	0.0388651591	-0.0427677403	0.2223129594	-0.0492194848	0.1128460441	-0.1564685158	0.0064653283	-0.2087449501	0.0058727746	-0.081732337	0.1413653842	0.024302338	-0.0599096866	0.0319143387	-0.0178548903	0.1059576486	-0.0957488068	0.0711093441	-0.0499834813	0.1285890945	-0.1406449578	0.1218511836	-0.1420501022	0.116471958	0.2450521387	-0.2115682632	0.0807852152	-0.0781634902	-0.0402710293	-0.0671448875	0.0849882404	0.0384641556	-0.0572365983	0.0490073769	-0.0451626418	-0.0794704821	0.0791348402	0.0911961063	0.0617864448	-0.0098307679	0.0817733318	-0.0358319653	0.0634346504	-0.1900675527	0.0612274041	-0.185955517	0.1245151261	0.1301038025	-0.2643686358	0.0388483315	-0.0453812296	0.3666257019	-0.0050146283	0.1620522567	0.1622883374	-0.2688624338	0.1731243473	-0.0478361243	0.01086492	-0.125805232	0.1983780626	-0.1003054908	0.0549762342	-0.1449942425	0.0585727026	-0.0182081158	0.0067155174	-0.0539191779	0.0077092789	0.0284766355	-0.1003586898	-0.0589245475	0.0371114568	-0.0247299913	-0.1106358168	0.0505608324	0.0052716883	0.0818209607	-0.0403451391	0.1592262497	-0.0164570283	0.0947669902	-0.1567697256	0.0030911494	-0.1617039343	0.1232763368	-0.3058765226	0.0347067173	-0.1443922145	0.1168730235	-0.0388750751	0.0760250477	-0.2243570004	0.112170852	-0.1388181701	0.0476865131	-0.0050890274	-0.0161147551	0.2329157172	0.122861149	-0.1112832306	0.1154637225	0.1154447293	0.1154130763	0.000539216	n/a	n/a	2.9075389465600004e-07	-0.103296	n/a	n/a	0.010670063616	0.200144	n/a	0.0400576207359999	n/a	0.00224691	n/a	5.0486045481e-06	n/a	-0.00226181	n/a	n/a	5.1157844761e-06	-0.000486853	n/a	2.37025843609e-07	n/a
5385.618263786146	8.873842751991106	78.74508518706507	29004884.083226897	5972.782703326808	13.098109106222182	171.56046215850046	35674133.22115989	5635.408992969008	-2.102978348015313	31757834.51803597	4.422517932221214	5624.831702351946	4108.803979649118	1.138696	20.560965	0.088625934	0.0404213	-0.2058690155	-0.021698712	0.0973929925	-0.1156107073	0.078052438	0.0290918615	-0.0222864113	0.0984713564	-0.0629030154	0.0637690682	0.0908785525	-0.1193091954	0.151590533	0.0025115124	-0.0929048119	0.0539998826	0.0736169155	-0.0137155053	-0.0752117416	0.1517948505	0.0848121076	-0.0519207372	0.0264449134	-0.0289290358	-0.0749186435	-0.0527679832	0.0883051683	0.3139856945	-0.0372318152	0.0359181239	0.0826412916	-0.0103055117	-0.0269525062	0.0123812065	-0.0563558929	0.0175484169	-0.0049636439	-0.0164912797	0.0938031014	0.0602308249	0.0164811324	-0.0730854691	0.0837399354	0.0332756724	0.0279655412	0.1276000768	-0.0176736349	0.064864829	0.0363628023	0.0022103122	0.0223778197	0.0361910993	-0.0543889054	0.0827683675	-0.0356498227	0.068186758	-0.0876484983	-0.0226589449	0.0316459506	-0.0299056644	-0.0971257882	0.1686603525	0.0349969217	0.1109991495	0.0393315859	0.0072254231	-0.0175192855	0.214041618	0.0728641322	0.1332579242	-0.1318415755	0.133360345	-0.032865784	-0.0298268131	0.0112408505	0.0786735979	0.0052840863	-0.1046497782	0.0192003804	0.0190764208	0.1391607483	-0.07054888	0.0938186549	-0.0858821329	0.0451859414	-0.0741062673	0.1366102408	0.0217099907	0.0268118362	0.0647224568	-0.0872037923	0.0494025006	0.0283561523	-0.0939431277	-0.1178253218	0.105719533	0.1305062458	-0.0060555454	-0.0758332563	-0.0408533167	-0.2096978784	0.1488179294	-0.2016083327	0.0736940835	0.0852969169	-0.0875862351	-0.0736210355	-0.0765134151	-0.1220281525	0.0746776224	0.0581215149	-0.1461189683	0.0040348173	-0.0579992598	0.1210240408	0.110445778	-0.2599512026	0.1154130763	0.1152422001	0.1149575937	0.0172095	0.016670284	0.0002778983686406	0.0002961668902499	-0.120552	-0.017256	0.000297769536	0.014532784704	0.200204	6.0000000000004494e-05	0.0400816416159999	3.6000000000005393e-09	0.00243697	0.00019006	5.9388227809e-06	3.6122803600000055e-08	-0.00184593	0.00041588	1.729561744e-07	3.4074575649e-06	0.0	0.000486853	0.0	2.37025843609e-07
5424.032121662697	38.41385787655145	1475.6244769598936	29420124.45682874	6038.894586149189	66.11188282238163	4370.781050320319	36468247.82262199	5631.802352345492	-3.606640623515887	31717197.73588422	13.007856587195064	5631.40973232052	4220.11566299496	1.138515	20.557692	0.13178125	0.0675686	-0.0793751596	-0.1526124809	0.0138364465	-0.0880845823	-0.1147167266	-0.1359804148	-0.0239222388	-0.124050411	-0.0173418914	0.0129712306	0.1282709296	-0.0662434327	-0.0394741324	-0.0133486485	0.0883390942	-0.058282123	0.015247339	0.1715238927	-0.1930025561	0.1056150679	0.1202205126	-0.0973940744	0.0115248511	-0.0787317537	0.0860856638	-0.0023931494	0.062828789	0.0975847026	-0.097545955	0.0159565245	0.0272197849	-0.0394267399	0.0622885133	0.0349569455	0.2257288887	-0.0212697265	0.1211150899	0.2787573431	0.0988933236	0.0992971119	-0.1755161387	-0.0931374359	0.0230320491	0.1094256134	-0.0828250569	-0.091059406	0.0357466386	-0.0040851557	0.0779674863	0.1201447244	0.0539506898	-0.0936051386	-0.06597209	0.0585295679	-0.0626141859	-0.0682702849	0.0721981777	0.0926967108	0.0548686885	0.1652428758	-0.020205674	0.1646038052	0.0370955564	0.1634683367	-0.1544913855	0.032402535	-0.0406282324	0.0869866025	-0.0823267853	-0.1276824074	0.0102419271	0.1149329039	0.0194048738	-0.2485925944	-0.1165488109	-0.0589450515	-0.0241084883	0.0478516869	-0.220340417	-0.2079998081	0.0135552306	-0.1130297511	0.0746620212	0.2164716608	-0.0094106026	-0.0729793982	-0.1691402225	0.0229297411	-0.0028414306	0.0737775091	0.0108753687	-0.0514030799	0.0320260927	-0.1401977619	0.0063654973	0.1696045719	-0.0723242189	-0.0255720392	-0.1849503586	0.0084091156	-0.0207269534	0.0888236759	-0.0895330177	0.1006266695	0.0299531617	-0.0601950542	-0.1727819159	-0.0651984336	0.0198824917	-0.0101358325	-0.0641677211	-0.0589218215	-0.0266141536	-0.0558633135	-0.1205020245	-0.060279451	0.0207543199	0.1153118061	0.1148374968	0.1140484259	-0.0025172	-0.0197267	0.0003891426928899	6.336295839999999e-06	-0.124426	-0.0038739999999999	1.5007875999999912e-05	0.0154818294759999	0.1864	-0.0138039999999999	0.03474496	0.0001905504159999	0.00133023	-0.00110674	1.7695118528999998e-06	1.2248734276000004e-06	-0.00215238	-0.00030645	9.391160250000013e-08	4.632739664400001e-06	-0.000474341	-0.000474341	2.24999384281e-07	2.24999384281e-07
5431.236920158881	7.204798496183685	51.90912137061069	29498334.482896924	6029.826106756926	-9.068479392263724	82.23731848791186	36358802.87772738	5636.999001832133	5.196649486641036	31775757.746656463	27.00516588700654	5630.956266725477	4314.747967187923	0.985503	17.79483	0.0842383899999999	0.0534737	0.0524982116	-0.1262624652	0.0870169072	-0.0561148716	-0.0202076332	-0.1087361688	0.1119254956	-0.0835036738	-0.0318717259	-0.0505046864	0.0848560656	-0.0049343173	0.0344560951	-0.1613030245	-0.1275030346	-0.0068325293	-0.105152119	0.1606547788	-0.0584142749	0.0219063374	0.1504254764	0.065258943	-0.0109321694	0.0197022037	0.0688619539	0.1039959331	0.0616512264	-0.1185368063	-0.0220156644	0.0450115692	0.1825466249	-0.0351588525	0.0305546747	0.0233844308	0.1074317951	-0.0142350889	0.0702867514	-0.0384202468	-0.0379910477	-0.0422422434	0.1651143452	-0.0675004072	-0.0092739621	0.105433514	0.0245661923	0.1141328246	0.1252695714	0.1024815683	-0.1195614774	-0.0476265661	0.009672085	-0.0313136185	0.1449648695	-0.1134474976	0.2217578666	0.1352980699	-0.0378235816	0.1401246931	-0.0269186352	0.0931352444	-0.031625489	0.025217109	0.0643682673	0.1250590768	0.0077309098	-0.0529902929	0.0118461814	-0.0277306838	-0.0346275333	-0.2134530836	-0.0134780228	-0.1741242237	0.067805167	0.0212438704	0.0186915523	0.0681584229	0.0489729856	-0.0454455577	-0.062226574	0.0084472273	0.0660529197	0.0322632517	0.2252665602	0.0183138632	0.046146589	0.0391404414	0.0420025108	-0.0210784011	-0.08909333	-0.0763897411	0.1002534403	0.0870938791	0.1378888445	0.0458231313	0.1106946782	0.1257900929	0.0761378781	0.0425356343	-0.1444053196	-0.1056117113	-0.0226607769	0.0569544691	-0.1205534938	0.0896555627	0.065041769	-0.0282817429	0.0782417268	-0.0054616608	0.065082154	0.0099367861	0.0452176467	0.0111529462	0.0002803571	-0.1773924032	-0.0104436157	-0.0375681319	0.0083024525	0.1151599564	0.1142313295	0.112689161	-0.00964844	-0.00713124	5.085458393759999e-05	9.30923944336e-05	-0.0937708	0.0306551999999999	0.0009397412870399	0.00879296293264	0.143464	-0.042936	0.020581919296	0.001843500096	0.00133023	0.0	1.7695118528999998e-06	0.0	-0.00215238	0.0	0.0	4.632739664400001e-06	-0.000404022	7.0319e-05	1.6323377648399997e-07	4.944761761e-09
5433.813132325927	2.576212167045924	6.636869129635454	29526325.157037698	6062.4256516397	32.59954488277435	1062.7303265640196	36753004.78165904	5642.435037078389	5.436035246255415	31837073.1476498	29.550479198531168	5640.6955879372	4357.369940653091	0.972443	17.559013	0.0630412099999999	0.0316129	0.0826357621	-0.0583385461	0.0280711894	-0.0993240502	0.0144889201	-0.149865636	-0.0526390583	0.0484469936	0.0773689425	0.0812664451	0.1433025661	0.0142955606	-0.0794250603	-0.0144670859	0.1091601041	0.028501722	-0.0651839481	0.0255793976	0.0333517736	0.1354618021	0.0181075588	-0.0539216319	0.0754737217	0.0552230477	0.0349296486	0.0092261908	0.0859995162	-0.1389801337	-0.0054174868	-0.1120389876	0.1013059815	-0.0575253364	0.0815208038	-0.0128218068	0.0398407519	0.0338013166	-0.1084266925	-0.1096207947	-0.0495977834	0.0742422437	0.0533371882	-0.1251869659	-0.0836625831	-0.0214083467	0.1058816383	0.0160621017	0.1013334594	-0.0211110963	-0.1654279938	-0.0440147414	-0.0544236275	0.0527101645	-0.1358961305	0.0190879683	-0.0056343179	-0.1146172028	-0.0048033084	0.0636048205	-0.0884500965	-0.0701317844	0.0404800897	0.110967225	0.0039434771	0.0555164061	0.0107298733	0.1635891765	0.0301155891	0.0609391992	0.1076844265	-0.1388863765	0.0983376833	-0.1100768851	-0.0198382145	-0.1166438622	0.011481545	0.0214428943	-0.0546732345	-0.0025502217	0.0088607967	0.0045408404	-0.0268531115	0.0699456185	-0.0019713747	-0.0391004345	0.1108774124	0.0039245618	0.1495673866	-0.1523963124	-0.0530054302	-0.011319717	0.0977162316	0.0053717439	0.0883912576	0.0813442782	-0.12084223	0.0275287087	-0.0720287743	-0.0917709775	-0.1887478349	0.0181336421	0.0400457515	-0.002620282	-0.0681354467	0.1136361463	0.1065848671	-0.0858442991	0.0660417054	0.0225590258	0.018304709	0.0240023308	-0.1200680877	0.0912244452	3.5891e-06	-0.0433404798	-0.0022520156	0.0124537189	-0.0886043393	0.1149575937	0.1134247617	0.1108851636	-0.0203939	-0.01074546	0.0001154649106116	0.00041591115721	-0.0884357	0.0053350999999999	2.846329200999995e-05	0.00782087303449	0.159017	0.0155529999999999	0.025286406289	0.0002418958089999	0.00133023	0.0	1.7695118528999998e-06	0.0	-0.00171117	0.00044121	1.9466626410000027e-07	2.9281027689e-06	-0.000590965	-0.000186943	3.492396312250001e-07	3.4947685249000024e-08
5426.377932051631	-7.435200274295312	55.28220311888108	29445577.46145694	6037.4481825364965	-24.977469103203475	623.8739628014843	36450780.55681325	5646.858498077077	4.423460998687915	31887010.89730529	19.56700720691309	5647.338766276554	4347.05738292712	1.001119	18.076805	0.1553261	0.0803766999999999	0.0778594188	0.0252091201	-0.0600612356	0.0048985049	-0.1227338984	-0.0824141546	-0.0433042965	-0.0939120311	-0.0026927761	-0.1863429217	0.0405755161	0.0922309315	0.0137877061	-0.0716188271	-0.065993483	-0.05796123	-0.0493728198	-0.14209904	-0.1290612457	-0.0225367321	0.1286497639	0.0707274457	-0.0053922175	0.0353141607	-0.0511792013	-0.0740197181	-0.0920119804	0.0741149912	-0.1050045009	0.1371408272	0.0575740591	-0.0542783363	-0.0839933093	0.0599352751	0.026588601	0.0657190838	-0.0156075056	-0.0481240997	0.0532893812	-0.0506279354	0.063498242	-0.0502722793	0.0016719638	0.0873083143	0.1543178133	-0.0756098247	-0.0820918002	-0.0650628267	0.0379812518	0.0420668984	-0.1145311317	0.0603203593	0.0671991078	-0.1590114926	-0.0574249523	0.0662449676	0.0495083261	-0.0927644547	-0.1192006912	0.1184109083	-0.0736009408	-0.0849240353	-0.0770913694	0.1204052187	0.0349314913	0.0070298803	0.0297528976	-0.0519287412	-0.1297084468	-0.0003776974	-0.0787186227	0.0605131934	-0.0563544322	-0.075565416	-0.017798392	-0.0752695823	-0.0347331411	-0.0398585809	0.0322782235	0.0992409408	0.1024992565	0.0188732141	0.0844218886	-0.0059103097	-0.0679315128	0.0972247571	0.0733647127	-0.0358660018	-0.1033166866	-0.0372930597	-0.0839262317	0.1579264323	-0.0424936721	-0.083688679	0.0360244433	-0.0580842604	0.0204294147	0.078310719	-0.1795063309	0.0455227783	0.0992953604	0.0602053836	-0.0980360338	0.0264432876	0.0145012822	0.0456961026	0.0260582955	-0.154084789	0.0628859343	-0.0310978054	-0.064864073	-0.0901400186	0.1455747706	-0.0601885154	-0.0172735883	0.0219461167	0.1744477073	0.1147048067	0.1124192083	0.108643553	-0.0409198	-0.0205259	0.00042131257081	0.00167443003204	-0.0692453	0.0191904	0.00036827145216	0.0047949115720899	0.0872581	-0.0717588999999999	0.00761397601561	0.0051493397292099	0.00092302	-0.0004072099999999	8.519659204e-07	1.658199841e-07	-0.00154253	0.0001686399999999	2.8439449599999952e-08	2.3793988009000004e-06	-0.000892133	-0.000301168	7.959012896890001e-07	9.0702164224e-08
5425.350721872103	-1.0272101795280832	1.055160752926117	29434430.455318157	6014.157096793254	-23.291085743242547	542.4746750990762	36170085.58490866	5651.471685720496	4.613187643419224	31939132.21450046	21.28150023339581	5648.573909400953	4310.889772514221	0.950622	17.164986	0.0703152	0.0386167	0.0293908878	-0.0319829239	-0.0555678257	-0.0902109771	-0.1281520126	-0.0320633528	-0.1034213298	-0.1645171231	-0.0194520119	0.0854555883	0.0816921774	-0.0608445999	0.0127716175	0.0864035265	0.0824207187	0.1264313672	-0.0988580329	-0.041358285	-0.0501569513	-0.0710574236	0.0978540712	-0.1145152511	0.1450561283	-0.0221439707	-0.02487525	0.0158233613	-0.0263060414	0.1857341177	0.1412721271	-0.017242049	-0.0345612455	0.0133251808	0.0883867042	-0.1300796365	-0.0159038194	-0.0974743924	0.0145259237	-0.0483404943	-0.0784829772	-0.1108820211	-0.0021474756	0.039209087	-0.0868041212	-0.1279481135	0.0297961753	0.068414449	0.0134526624	0.0089577215	-0.0624520507	0.0433164159	-0.0668531465	0.151938674	-0.0554154523	0.0459440371	0.0421648059	-0.1164265074	-0.095732797	-0.0232640807	-0.0697059039	0.1090270068	0.0612946719	-0.0253351032	0.1305721231	0.0239591704	0.0639120534	0.0757304664	-0.1265604179	0.087839938	0.0085390153	0.0548251106	-0.0125988593	0.1243732654	-0.1310927309	-0.0285569145	0.0611961375	0.0459709086	0.0422177978	0.0108316182	-0.0441102473	0.1721511521	-0.1268640014	0.0020183358	0.0296676246	-0.0810022281	-0.0115644091	0.095526441	0.0501887507	-0.008361956	-0.042650851	-0.0080870889	0.1384828595	-0.0379936035	0.0247124254	-0.0574256965	0.0821239396	0.0404233454	-0.0078317865	-0.1331572796	-0.1130633447	-0.0160771238	0.0558246403	0.0288096665	-0.067142531	0.0385968674	0.0959109291	-0.0500222953	0.0508727734	0.0776469498	0.1271613823	-0.0496119713	-0.0079652928	0.1374784117	0.0067951383	0.005651684	-0.1451672681	0.0419906231	-0.0973201907	0.1144017065	0.1112164334	0.105973176	-0.0250407	0.0158791	0.00025214581681	0.0006270366564899	-0.0692199	2.539999999999487e-05	6.451599999997393e-10	0.00479139455601	0.105671	0.0184128999999999	0.011166360241	0.0003390348864099	0.00092302	0.0	8.519659204e-07	0.0	-0.00179253	-0.00025	6.25e-08	3.2131638009000004e-06	-0.000422177	0.000469956	1.7823341932899997e-07	2.2085864193600005e-07
5425.687128235184	0.3364063630806413	0.1131692411211442	29438080.81349696	6030.797625975476	16.640529182222053	276.9072114643837	36370520.00547144	5644.266004021388	-7.205681699108027	31857738.724151563	51.92184874886034	5637.781098894892	4336.240785974947	1.0401	18.780657	0.06979855	0.0397953	0.0690388554	-0.092620866	0.0377552914	0.0635299372	0.051207206	-0.0804821518	0.0984217414	-0.061319549	0.0247399019	0.0744584403	-0.110936372	0.1986821284	-0.0236549339	-0.1090773296	-0.0086564752	-0.1054702116	-0.136701256	0.0016459636	0.1141325568	-0.0267655273	-0.0308718336	0.0665956754	0.1025934196	-0.0420546981	-0.139063452	-0.0394436108	0.0661102414	0.0130587621	-0.0679223115	0.0402205059	-0.0069060276	-0.0956055096	0.0590752342	0.1621513799	0.0668115122	0.1238746813	-0.0424392569	-0.0534591906	0.0512384828	-0.0513599801	0.0084172398	-0.0586875968	-0.1055952565	-0.0014975932	-0.0619861522	-0.0764252912	-0.2306050341	-0.0465819515	-0.1299646745	-0.002830721	0.0947571391	0.0303090674	-0.02794139	-0.1199131057	0.0560902991	0.0490964127	0.1005673986	0.095823573	-0.07740128	-0.0553914618	0.039740688	-0.1344530728	-0.0215713262	-0.0303301795	-0.0677505694	0.0631356153	-0.050597967	0.0184165213	-0.0684617427	-0.0575043977	-0.0467729451	0.0311413185	0.0185170342	-0.0651104851	-0.0034020119	-0.0522482032	-0.2748483505	0.0493475565	0.1338673564	0.1257004146	0.0612378418	-0.0699990215	0.0314779946	0.0387721728	0.048024026	0.1068403598	0.0026770922	-0.0090025385	0.1218440224	-0.0077750355	0.0747956644	0.1476967099	-0.032401928	0.1412815342	0.0329041436	0.0059963458	-0.0869254945	0.1000318917	-0.1649846864	0.0727418549	0.0358713237	-0.0522469157	-0.0267591904	-0.0511084556	0.0539440286	-0.0239916722	0.0637416926	-0.0082088511	0.0248184839	0.0074828522	-0.0989993503	-0.0503101102	0.0027863602	0.0521795584	0.1451219119	0.0566133377	0.2237447368	0.1140484259	0.1098185471	0.1028845713	-0.0409489	-0.0159082	0.00025307082724	0.00167681241121	-0.0692595	-3.9600000000000746e-05	1.568160000000059e-09	0.00479687834025	0.105627	-4.400000000000237e-05	0.011157063129	1.9360000000002092e-09	0.0007297319999999	-0.000193288	5.325087918238541e-07	3.7360250944038646e-08	-0.00124799	0.00054454	2.9652381160000004e-07	1.5574790401000002e-06	-0.0007604839999999	-0.0003383069999999	5.783359142558479e-07	1.1445162624893237e-07
5419.602645741126	-6.084482494057738	37.02092722049508	29372092.837724216	6028.31300182475	-2.484624150725722	6.173357170369514	36340557.64796933	5643.636289757179	-0.6297142642088147	31850630.571064174	0.3965400545480489	5645.583877066145	4343.732536570048	1.069974	19.320078	0.0238850499999999	0.0142994	0.0619343277	0.1167952569	-0.028475239	-0.1153015277	-0.0371236623	-0.0307112195	-0.1399714059	-0.1081423386	0.1216448228	0.0341154918	0.1364624842	0.0166598405	-0.0723897219	0.0293055097	-0.0173615376	0.1117799238	-0.0107110631	-0.1056964653	-0.1256052163	-0.020777557	-0.0285484174	-0.0765456162	0.0988888132	-0.1750142927	-0.0036701891	0.0029897434	-0.0047226792	-0.0636065143	-0.0362040938	-0.0148286641	-0.0891608793	-0.0451126568	-0.1458443981	-0.0186292429	-0.0807198156	-0.1479781826	-0.0195100149	0.0399444504	0.1375505125	-0.0689554087	-0.1018112779	-0.0659676724	-0.0873350322	-0.085279892	0.0177144462	-0.0379288707	-0.1428830542	0.029615621	-0.0747462727	-0.0005233949	0.0575491033	0.0031817778	-0.036591157	-0.0355773462	0.1567926073	-0.0391400496	-0.1028941992	-0.1552349042	-0.0569537315	0.0798593194	0.0171886906	0.0365931742	0.0985139561	-0.0091119702	-0.1203908495	-0.0190413161	-0.1293672904	-0.1017868715	0.0026855814	-0.0264245226	-0.0981286088	0.0774224587	-0.126812554	0.0439145663	0.0899980458	-0.0965569788	-0.0408076923	-0.043745353	0.073195684	-0.0489115654	0.0148319885	-0.1038807661	-0.0256320612	0.0236784931	-0.124467622	0.0302919453	0.0111672486	-0.0375004734	0.1417441291	0.0520279203	-0.0577267708	0.0471980593	0.0693498077	-0.042322701	-0.0023676463	-0.0805131516	0.0880704235	-0.0973947638	-0.1773387181	-0.0500541787	0.0481222854	0.0957107503	0.0217686515	0.0179107249	-0.0200621163	0.1018424047	0.0421425084	0.0579975327	0.0283197211	0.0217083513	0.0596761559	0.0238995568	-0.0607487335	0.015340494	-0.155149499	-0.0369401297	-0.1270350134	0.1136451198	0.1082280018	0.0993899282	-0.0409443	4.600000000000437e-06	2.1160000000004017e-11	0.00167643570249	-0.065795	0.0034644999999999	1.2002760249999969e-05	0.004328982025	0.105626	-1.000000000001e-06	0.0111568518759999	1.0000000000020005e-12	0.000473091	-0.0002566409999999	2.2381509428100002e-07	6.586460288094869e-08	-0.00133454	-8.654999999999991e-05	7.490902499999985e-09	1.7809970115999998e-06	-0.000825592	-6.510800000009999e-05	6.81602150464e-07	4.23905166401302e-09
5411.171032481981	-8.431613259145706	71.09210215180168	29280771.9427721	5973.738272229831	-54.57472959491952	2978.4011103585844	35685548.945103444	5635.655585196482	-7.980704560696722	31760613.874956302	63.69164528512546	5628.277567442189	4252.066042376396	0.978228	17.663464	0.06339995	0.0299381	-0.0227610067	-0.0107399104	0.0176582903	0.0532613286	-0.1308347582	0.0621161377	0.0911063801	-0.140393761	-0.0270756157	-0.0897628869	0.0082008101	0.1502208443	-0.0337052121	-0.0231751358	0.0561868795	-0.081185159	-0.0187918549	0.0430647039	-0.0627572741	-0.0688967222	0.0271102983	0.124728597	0.043683843	-0.0541978552	0.0523081171	0.0808643505	-0.0615242449	-0.018165859	-0.1306762001	0.1756699494	0.0210049547	-0.0925890612	0.048667135	0.0236266342	0.0067376891	0.1320509382	0.0671866053	-0.0505761881	-0.001148152	9.47718e-05	-0.0020630646	0.1290255501	0.003798506	-0.0041971826	0.0471438487	-0.0662656845	-0.0677387643	0.1234812113	0.0624472905	-0.0383148621	-0.044615816	-0.0064895273	-0.1425848567	0.0027652877	-0.0902855146	-0.0214613902	0.0907998682	0.0613453295	0.0631060606	0.1004655091	-0.1102545014	-0.1205176786	-0.003984368	-0.0114113432	-0.0258459305	-0.1523646212	-0.0851732212	-0.0855771986	-0.0872056743	-0.0977467148	-0.090061071	-0.0106456676	0.0881558559	-0.1086893037	0.0182197049	-0.0602943171	-0.0667710694	0.0080410618	-0.0635697765	0.0091688411	0.1223955927	0.1558488637	-0.0633324857	-0.0236353034	0.0259539329	-0.0621311091	0.0264730597	-0.1504271334	-0.0408647885	-0.0914883691	-0.0398300119	0.0352514609	-0.0024469697	-0.0735948992	0.1309633316	0.0055434958	-0.1091925543	-0.0008895524	-0.150812162	0.0193347218	0.0068510602	-0.0119311222	0.014031818	-0.0536247641	0.0119395835	0.0292949189	0.037326615	-0.0159406412	0.102719448	-0.0082857143	0.037651157	-0.024562982	-0.0247997075	0.1382335467	-0.0463164555	0.0360224958	0.1669774792	0.1131919653	0.1064475877	0.0955030384	-0.0573162	-0.0163718999999999	0.0002680391096099	0.0032851467824399	-0.0550081	0.0107869	0.00011635721161	0.00302589106561	0.0951733	-0.0104526999999999	0.00905795703289	0.0001092589372899	0.000723091	0.00025	5.22860594281e-07	6.250000000000002e-08	-0.00112794	0.0002065999999999	4.268355999999997e-08	1.2722486436e-06	-0.0008847609999999	-5.916899999990001e-05	7.828020271208231e-07	3.500970560988167e-09
