global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
2348.263647670445	n/a	5514342.158970505	n/a	2778.684529125303	n/a	n/a	7721087.712400307	2414.387159479747	n/a	n/a	5829265.355860681	2455.0459755643424	1912.013356773589	n/a	n/a	n/a	n/a	-0.239122631	0.0981124776	-0.1083633397	0.0438924173	-0.0691497161	0.2017346298	-0.1530966776	0.2180487774	-0.1352432689	0.0345719086	-0.0370391792	0.199691079	-0.1708828181	0.0461450897	-0.0394629597	0.1144658501	-0.1176594173	0.1173609845	-0.2926304183	0.069368187	-0.0660076332	0.0531581969	-0.1586983563	0.0060124863	-0.0182197801	0.0584396493	-0.0863886784	0.055061234	-0.1718330357	-0.0057829705	0.1139899382	-0.0336225811	0.0902443409	-0.1581189581	0.0523909155	-0.0408335814	0.0633401814	-0.0482457103	0.1315697794	-0.0192763134	0.0084399102	-0.0595682112	0.0319210557	-0.0495717079	0.0205029871	-0.108721095	0.1473733425	-0.0623409181	-0.0403752168	0.1544229233	-0.1872671211	-0.0299620622	-0.1352169412	0.0345554303	0.0371849741	-0.0695770696	-0.0397369198	-0.2557998471	0.1043014798	-0.0215794488	0.1533107806	-0.0318468419	-0.1443847186	0.0367678596	-0.0026895855	0.0884120659	-0.0717121079	0.029638277	-0.2968942216	0.0734571323	-0.1524619908	-0.0640585136	0.0354594766	-0.154374966	0.0625763448	-0.2285121257	0.0170824201	-0.0154626878	0.0274297989	-0.0848451183	0.0417786909	-0.0306992469	0.0353006669	-0.0874672261	0.0132701879	0.0505066803	-0.0454235575	0.0555324239	-0.1969167262	-0.0149442438	0.0877329361	-0.0511821205	0.0525483698	0.0568495402	-0.2588100692	-0.0056294264	0.2936352029	-0.0940911363	0.3702606973	-0.0233316089	0.0743005942	-0.0699022923	0.1378447971	-0.1924097176	0.0654836427	-0.1033862163	0.0600869677	-0.0741270933	0.1354814364	-0.0728304001	0.0230751893	-0.0495056924	0.0878656215	-0.0154953745	-0.0275130614	0.0461022597	-0.0437882484	0.0167635198	0.1154637225	0.1154447293	0.1154130763	-0.0915913	n/a	n/a	0.00838896623569	0.0462801	n/a	n/a	0.00214184765601	0.254282	n/a	n/a	0.064659335524	-0.00239295	n/a	n/a	5.7262097025e-06	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0
2345.914184569049	-2.3494631013959406	5503313.361362267	5.519976864821032	2785.3936903920303	6.709161266727278	45.01284490295358	7758418.010475733	2415.4726059897225	1.0854465099755544	1.1781941260181112	5834507.910286781	2456.1233835033468	1881.455940394316	1.052655	20.081846	0.0515168999999999	0.0386673	-0.2764873144	-0.1083919573	-0.0445522236	-0.0041632338	0.0791198969	0.03081574	-0.109363914	0.2692469818	-0.1945346757	0.024915941	0.0133913819	-0.0453500073	-0.0380613051	0.0553260684	-0.0275113829	0.0660708784	-0.2605404601	0.1161874156	-0.1612553461	0.0207527702	0.0011056794	0.0797260161	-0.2847350303	0.0353090335	-0.0371550475	-0.0055166357	0.0091270105	0.0363577415	-0.2308599598	0.2970901282	0.0195631796	0.0370879814	0.0459812726	0.0180771739	-0.027964186	0.0670037639	0.0750982511	-0.1898301037	-0.0857310859	0.0653486619	-0.1796622791	-0.1227001539	0.0313819276	-0.0257326121	-0.0130225282	-0.0544959903	-0.0115353577	0.0668539168	0.0928426244	0.0094533332	-0.04298408	-0.0496296723	0.0408568365	-0.1115713454	0.0424079804	-0.0246603748	0.0913994497	-0.1365383918	0.1992902107	-0.063668481	-0.0041787497	-0.0695634086	-0.1147907636	0.1421066239	-0.0185529003	0.1109200517	-0.1780568388	0.0038307605	-0.2954716146	-0.0403252091	-0.0204313097	0.1379191072	-0.0146892118	-0.182599701	0.0451023334	0.1291212261	-0.0587237651	-0.0200822676	-0.002730268	0.1892638811	-0.0600262254	0.0392537682	0.143380329	0.0894610655	0.0960632134	-0.1107594258	0.0005040413	-0.0451351634	0.0929798433	-0.0368952796	-0.0117091408	0.0615639252	0.1107924926	0.1190562738	-0.2757840559	-0.1669001529	0.1928481269	-0.0804063625	0.2354184937	0.2138621858	0.0894002532	0.1316354315	0.0710906195	-0.0797250849	0.0641784003	0.0022543034	0.133332582	0.0500191685	0.056967924	-0.1290644329	-0.0082815152	-0.1829501816	0.0871562655	-0.1289536053	0.0178213237	0.0397431895	0.0853522217	0.0967544166	0.1154130763	0.1152422001	0.1149575937	-0.0915476	4.3699999999993744e-05	1.909689999999453e-09	0.00838096306576	0.0463153	3.519999999999912e-05	1.239039999999938e-09	0.00214510701409	0.225	-0.029282	0.000857435524	0.050625	-0.00194983	0.0004431199999999	1.963553344e-07	3.8018370289e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2351.9487702068727	6.034585637823511	5531663.017677621	36.4162238202258	2786.952485355769	1.5587949637388192	2.429841738977507	7767104.155630698	2414.654720918474	-0.8178850712483836	0.6689359897709736	5830557.421253874	2459.268280276048	1957.684329941512	1.407989	26.860672	0.24800185	0.159623	-0.0287790109	-0.0241059006	-0.1224434757	-0.0941229526	-0.1959206061	-0.0580934808	-0.0849444649	0.1009963682	-0.23081269	-0.0055007581	-0.0553111097	0.0081432163	-0.0850018778	0.2229444097	-0.0333087872	0.0276088863	-0.0997553222	0.0745964748	-0.0012092987	0.102439492	-0.0223415806	0.023673366	-0.1267880383	0.0995735781	-0.1190533678	0.0525874543	-0.0949974151	0.1293525307	0.0775337201	-0.021650427	0.161263907	-0.0707233862	0.0218143018	0.0011374218	-0.0689414143	0.0108890705	0.0357559052	0.0433903193	0.0131935333	0.0184124947	-0.0093033458	0.2067645638	0.0055967211	-0.0305560871	0.1061858917	-0.1285976862	0.0141324265	-0.0308447162	-0.0485445727	0.0370168346	0.1097510209	0.0166257324	0.0301591646	-0.0083576138	0.0199090791	-0.0973375756	0.0331125117	-0.0232876205	0.1760138595	-0.0006269508	0.0085945412	-0.0084387055	-0.0294434169	0.0690083013	0.0145962782	0.01332562	-0.0055056006	-0.0631292583	-0.1188306843	0.0751890583	-0.1022912846	-0.1956532965	0.0545642209	-0.0777786771	0.1217267245	0.0899617079	0.0337232384	-0.0668884769	0.0334811681	-0.0759397201	-0.0933912739	0.0130115834	0.0234028922	0.032305602	-0.0392581972	0.1068128584	0.0276408603	-0.1546358832	0.0452237765	0.089325767	0.0147491623	-0.0893062972	-0.097951538	-0.0297848133	-0.0732225138	-0.038373554	0.0712297869	-0.1053385038	0.3360275526	-0.0215323375	0.1626162075	-0.2089591604	0.139214015	-0.1389971934	-0.0820248344	0.0169810427	-0.1923983974	-0.0116657544	-0.0074576532	0.0494863381	-0.0650233202	0.0497115391	-0.1882186302	0.1979772984	0.1207026557	-0.1303738695	-0.058632248	-0.0421561554	0.1153118061	0.1148374968	0.1140484259	-0.0739915	0.0175561	0.00030821664721	0.00547474207225	0.0384004	-0.0079148999999999	6.264564200999993e-05	0.00147459072016	0.0963717	-0.1286283	0.01654523956089	0.00928750456089	-0.000382355	0.001567475	2.456977875625e-06	1.4619534602500002e-07	0.000310576	0.000310576	9.6457451776e-08	9.6457451776e-08	0.0	0.0	0.0	0.0	0.0
2353.374397774135	1.4256275672623815	5538371.056098773	2.032413960538456	2770.405711725914	-16.546773629855124	273.7957175576689	7675147.807563568	2418.276723056404	3.62200213792994	13.118899487169054	5848062.30927642	2468.2687689236564	1931.0791737752463	1.531234	29.211849	0.458440295	0.318688	0.2552113235	-0.0441808716	0.0950316585	0.0183925357	-0.254817531	-0.07200651	-0.1146502511	-0.2470730653	0.0303338515	-0.1125067283	0.0576229645	0.0977754909	0.0100308161	-0.0338457644	0.0918920592	-0.0164664556	0.0344071698	0.0163979424	0.1488352642	0.1416392256	0.008773677	-0.034715869	0.116876266	-0.0786658733	-0.1624495136	-0.0227824561	-0.0576107783	-0.0305400626	-0.0749261983	0.0422070501	0.0056643545	-0.0908413621	-0.0208980253	-0.0687334053	-0.1026622058	-0.0034283064	0.0553714031	0.0841917303	-0.0002992006	0.1454119904	-0.0200416278	0.0307604355	0.0429151993	0.0996761359	0.0430350934	-0.0164720883	-0.1010857865	0.0424815508	-0.0441926823	0.0035447821	0.040304534	-0.0890410212	0.0191530251	-0.0868915187	-0.073382771	-0.0703181078	-0.0530228101	0.1624181581	-0.0356587053	0.0136960599	0.1301238444	0.1209211837	0.1851906608	-0.133588585	0.0980669782	0.2176209275	0.0756808165	-0.0611371376	0.0026150482	0.109416543	-0.0584698948	-0.0286747286	-0.0751114478	0.0464121468	0.1885613292	-0.0174785859	0.0378739822	-0.1231104001	0.0702788677	-0.1017273968	-0.0364957161	-0.0251188662	-0.0052845515	0.0831260334	0.050620538	0.0190072759	0.1116005564	0.0469926772	0.0375707734	-0.1207327219	-0.0420745672	-0.0574088632	0.115588579	0.0078320941	0.2861392467	-0.0495193703	0.0213852371	-0.151433581	0.0802078951	-0.0906808561	0.0617266473	-0.1095120126	0.0336643745	-0.1000170331	-0.0359949634	-0.2425522944	-0.1127018279	-0.0724450961	-0.1169650146	-0.0719770046	0.0466779641	0.08441071	-0.0413655994	-0.0277999174	-0.1082898306	-0.0629546458	0.0923493848	-0.2116729633	0.1151599564	0.1142313295	0.112689161	-0.0740098	-1.8299999999998876e-05	3.3488999999995876e-10	0.00547745049604	0.0463369	0.0079364999999999	6.298803224999998e-05	0.00214710830161	-0.0779321999999999	-0.1743038999999999	0.0303818495552099	0.0060734277968399	0.00449062	0.004872975	2.3745885350625e-05	2.01656679844e-05	8.17141e-05	-0.0002288619	5.237776927161e-08	6.6771941388100014e-09	0.000421795	0.000421795	1.77911022025e-07	1.77911022025e-07	1.0
2355.5197002334007	2.145302459265622	5548473.05818765	4.602322641731126	2765.4482397829865	-4.957471942927441	24.57652806491277	7647703.966918819	2423.171084692541	4.894361636137091	23.954775825290547	5871758.105690027	2461.848312405199	1918.9668705095007	1.249523	23.837557	0.242067995	0.132828	0.0810355036	0.0373623437	-0.0298972388	0.0799957951	-0.0651376316	0.0800529122	-0.0381086343	-0.1697451937	0.0031680743	0.0786675465	-0.0392712075	0.0918906818	0.0345872566	0.061154438	-0.078965311	-0.0980702303	-0.1291307176	0.0350685655	0.0291433655	-0.1155340583	0.0411994547	0.0459969248	-0.0872701769	-0.1219922267	-0.0115862223	-0.0316635695	-0.1833098542	0.0121294719	-0.0337293365	0.0365838248	-0.1415139388	-0.0977268507	0.1696147863	-0.0840929086	-0.0996271794	-0.1149508989	-0.0493767426	0.0068737019	-0.1426769608	-0.0004368056	-0.153043805	0.0083440311	-0.0392062478	-0.0089028508	0.0151646854	-0.0645638329	0.0297064413	0.0701836755	-0.006096826	0.0125923468	-0.020493701	-0.0675131683	0.0507571882	-0.0005211853	-0.0379747233	0.0815752301	-0.1106383543	-0.0059255537	-0.0784961245	0.0352564437	0.0571100312	0.084375451	-0.060570441	0.1961678425	0.0414557476	-0.0566824662	0.050894757	-0.1159751537	-0.0948829137	0.0063225994	-0.0416932154	0.1331856576	-0.0735773976	0.0518803589	0.1219266059	0.0179293701	0.111885297	-0.1191717203	-0.1209999854	0.1483978175	0.0582594576	0.0471785	-0.0756876678	0.0749565197	0.0973038522	-0.0032656471	-0.1070447111	-0.1242933652	-0.0760811162	0.0808086242	-0.1199617433	0.1333722961	0.0150766682	-0.0235459203	0.1134714266	-0.0050129348	0.0821608841	-0.0371415659	0.0376221674	-0.0801034745	-0.0368784759	0.117239398	-0.0498756105	0.0333385354	-0.0250949539	-0.01109535	0.0122502575	0.1268669385	-0.020905723	0.0309572822	-0.0107144292	-0.0350307175	-0.0091498038	-0.1481765828	-0.0871536171	-0.1135046947	0.0293267023	0.0736172724	0.1149575937	0.1134247617	0.1108851636	-0.0446759	0.0293339	0.00086047768921	0.0019959360408099	0.0464827	0.0001458	2.1257640000000432e-08	0.00216064139929	-0.02945	0.0484821999999998	0.0023505237168399	0.0008673025	0.00237089	-0.00211973	4.493255272899999e-06	5.6211193921e-06	0.000563141	0.0004814268999999	2.3177186004361e-07	3.17127785881e-07	0.00110276	0.000680965	4.63713331225e-07	1.2160796175999998e-06	0.0
2353.07240280921	-2.447297424190765	5536949.732862309	5.989264682450753	2782.4881104819174	17.039870698930827	290.35719343628136	7742240.084973231	2415.5383351806145	-7.632749511926704	58.25886511181734	5834825.448727135	2461.3952039148226	1918.466061325676	1.11041	21.183649	0.10120175	0.0559541	0.1901136473	0.1177445907	0.1580414044	-0.0492516136	-0.0044649708	-0.1313247371	-0.0456141935	-0.0771698464	0.1339059413	0.0255204903	0.0692587579	0.2859722794	0.0348321968	0.0600389691	0.083922734	-0.0888094284	-0.0561182083	-0.0006388959	0.1080929686	0.0502209042	-0.1479188071	0.1472298168	0.0080677599	-0.0960257787	-0.0163170943	-0.1721472855	-0.0416038188	-0.0323531722	-0.1774189955	-0.136346581	0.1128438629	-0.0870628168	-0.0765970843	0.0163276957	0.0772231443	0.1414551325	-0.0006186339	-0.0366381304	-0.1198107712	0.041249204	0.08448828	0.0266286387	-0.1498340095	0.0254363467	0.0500840869	-0.0134497802	-0.006873339	0.005934858	0.0862120001	0.0194691719	0.0486226447	-0.0056818181	0.0132372344	-0.0419285589	-0.0465520188	0.061689799	-0.0409637087	0.0981360722	-0.1212960003	-0.13272955	0.0876557126	0.0831125308	0.0944950284	-0.0265207207	-0.1714342236	0.1382296602	0.0147575201	0.1148447763	-0.1119631725	0.1451676463	0.1216845179	-0.0484151373	0.1363885475	0.0808093154	0.0057152895	-0.0118245081	-0.0143798592	0.115166356	-0.0664228989	0.0454358055	-0.02865996	-0.0045243847	-0.1314626183	-0.1304140166	0.0858582827	-0.0483316813	-0.0153746214	-0.0913239643	0.0163658046	0.0377267111	0.0533717299	0.0041187574	-0.0859675596	-0.0005831623	0.2102861493	-0.039719325	0.1271554196	-0.0175400519	-0.0213237578	0.0456508874	-0.1517956913	-0.0116369854	0.1128237972	-0.0940431354	-0.047136267	-0.0476381184	-0.0808237717	0.0806153949	0.0043327361	-0.0508396417	0.0108025074	0.0715310522	0.0028233853	0.0279339037	-0.068205146	0.0368101818	0.0092417683	-0.0399341807	0.1147048067	0.1124192083	0.108643553	-0.0259489	0.0187269999999999	0.0003507005289999	0.00067334541121	0.0464553	-2.740000000000381e-05	7.507600000002088e-10	0.0021580948980899	-0.0704528	-0.0410027999999999	0.0016812296078399	0.0049635970278399	0.002819	0.0004481099999999	2.0080257209999985e-07	7.946761e-06	0.00018236	-0.0003807809999999	1.4499416996099997e-07	3.3255169600000003e-08	0.00110276	0.0	0.0	1.2160796175999998e-06	0.0
2354.8972793715225	1.824876562312511	5545541.196391398	3.330174467677528	2776.067856308525	-6.42025417339255	41.219663650964456	7706552.742829408	2420.9773905399893	5.439055359374834	29.5833232023441	5861131.525505816	2463.0574128965604	1906.3347075970328	1.10446	21.070148	0.1020513499999999	0.0573144	0.0540420136	-0.0745411031	0.0589076784	-0.0652162363	-0.1026059553	-0.0678080888	-0.0154958942	-0.0721167954	0.0611341882	-0.0970556023	-0.0307651635	0.0465120735	0.0241019249	0.141145119	-0.0405766094	-0.0613194168	0.0130791575	0.0217132392	0.0605702181	-0.0201628589	-0.0307989642	0.0269323937	-0.0560279709	-0.0349904769	-0.0717627772	0.0064328998	-0.0732526656	-0.0961368396	0.0113367671	0.0863991757	-0.1382290298	-0.0224342451	0.0129925615	-0.0412959884	0.0301552863	-0.0457942681	-0.0357076675	0.0018656737	-0.1314923792	0.0686470229	0.0089782609	-0.0684582468	-0.0234254487	0.0663661944	-0.0225873256	0.0613591164	-0.1954187081	-0.1251387202	-0.0887973432	-0.1807678039	-0.0686471286	-0.1699640751	0.1297951084	-0.0157686817	-0.0027721495	0.0274293922	0.0962166237	0.0577995363	0.0011573833	-0.0141464475	-0.0821520202	0.134880071	0.0120862088	0.0447992701	-0.0401437082	0.0812845082	0.0245458037	-0.096509253	0.0236105528	0.015561441	0.0841112394	0.1200714215	-0.0019669171	0.0381740238	-0.0076146255	0.0663652658	0.0133247557	-0.0298414352	-0.0437229862	0.1408585797	-0.0432303006	0.056503961	-0.085069749	0.0692829065	0.1602578238	-0.0174651745	0.1350991209	0.0778602302	0.1015872233	-0.1072865597	-0.063285761	0.0005776801	0.095526909	0.0894744605	0.1214323092	-0.0508795062	0.0290628331	-0.0182302895	-0.0232314415	0.1129570796	0.0179460624	0.0741625906	-0.0247787309	0.0877128447	-0.0859665829	-0.088895253	-0.0797254117	0.057511045	0.0352428883	0.0456220232	-0.0597579343	-0.1889416562	-0.0800269359	-0.0069660413	0.0510595903	0.0300754404	0.0268118995	0.0448912438	0.1144017065	0.1112164334	0.105973176	-0.0359738	-0.0100249	0.0001004986200099	0.00129411428644	0.0464925	3.720000000000112e-05	1.3838400000000832e-09	0.00216155255625	-0.0476376	0.0228151999999999	0.0005205333510399	0.00226934093376	0.00210349	-0.0007155099999999	5.119545600999999e-07	4.4246701801e-06	0.0008503309999999	0.0006679709999999	4.461852568408664e-07	7.230628095608299e-07	0.00110276	0.0	0.0	1.2160796175999998e-06	0.0
2361.2882993986814	6.391020027158902	5575682.432877117	40.84513698754617	2797.4991148261493	21.43125851762443	459.2988416492496	7826001.297453089	2422.911405126812	1.934014586822741	3.7404124220431374	5870499.677093583	2467.8595579507323	1934.6077744402407	1.058294	20.189425	0.0837818499999999	0.0434174	0.1448999843	0.0070536499	-0.0558089388	0.0373233495	-0.0885170128	0.0424006946	0.1325848551	-0.1254707166	0.0047146394	-0.056605822	-0.0808064567	0.0698392386	-0.0575731243	-0.0644793576	0.0642659056	0.0880777396	-0.0434969945	-0.033290718	0.0779023856	-0.1139218921	-0.0939863315	-0.0539690548	-0.0463361491	-0.0128231682	-0.0115435403	0.0689185094	0.0221692245	0.04114775	-0.0214971951	0.0138941391	-0.1683377475	-0.0139052472	0.0640767028	-0.0679409257	0.0312811004	0.0645363981	0.0840650739	0.1897462026	-0.0190075683	-0.0578676693	-0.0276365198	0.0530871061	0.0559953456	-0.0990609415	-0.0839184831	0.0322224629	-0.106489746	0.1390261291	-0.0664080677	-0.0925784919	-0.026617844	0.0520636724	0.0425183146	0.1042621926	-0.0459561073	0.0908546731	-0.0975993936	0.0734968753	-0.0735492576	0.0841591993	-0.0296054589	0.0928434717	-0.1601867943	0.0215263631	0.0414662485	0.0073548417	-0.0246038158	-0.137939984	-0.0098667511	-0.0420108024	0.0513885741	0.0150265497	-0.1004108777	0.0026420367	0.0202109952	-0.1351874519	0.0285570163	0.0201056693	-0.0679995365	0.0615996884	0.1869406013	-0.0554841769	-0.0611441624	0.1204823918	-0.0633730398	0.1403738077	0.11449604	0.1209954096	0.1029893368	0.044961723	0.0560777439	0.1090842081	-0.023812063	0.0108859208	0.1475614325	0.0813674192	0.0281272013	-0.0262933188	0.0154437814	-0.0699021118	-0.0188386315	-0.0128064413	-0.0953961762	0.0848969714	-0.039162656	-0.0517404641	0.0091244997	0.0216100703	0.0425805443	0.0347631298	0.0490114281	0.0805615587	-0.0939807211	0.0550262026	0.1074872065	-0.1192425321	-0.0130526669	-0.0564631413	0.1140484259	0.1098185471	0.1028845713	-0.023216	0.0127578	0.0001627614608399	0.000538982656	0.0374629	-0.0090295999999999	8.153367615999997e-05	0.00140346887641	-0.0699894	-0.0223517999999999	0.0004996029632399	0.0048985161123599	0.00143322	-0.0006702699999999	4.492618729e-07	2.0541195684e-06	0.0007277479999999	-0.000122583	1.5026591889e-08	5.296171515038544e-07	0.00110276	0.0	0.0	1.2160796175999998e-06	0.0
2353.379244925352	-7.909054473329434	5538393.87044542	62.55314266209233	2784.5491258966267	-12.949988929522531	167.70221327475616	7753713.834531668	2417.8609542557724	-5.050450871039629	25.50705400078495	5846051.594114634	2466.9270398987555	1911.4096182230649	1.050059	20.032314	0.0999978999999999	0.0505027	0.1273449365	0.0754630711	0.1098913778	0.146329818	0.1159011548	-0.1017485664	-0.0587709165	-0.1032405067	0.0875046148	0.0584293772	0.0481904512	0.0344662802	0.083112521	-0.1165400197	-0.0022361659	-0.0447682817	-0.1418751328	-0.0335609181	0.0559514663	0.0568504882	-0.0003322037	0.1277691596	-0.0249200154	-0.1725730428	0.0650309762	-0.1090848358	0.0761714656	-8.40756e-05	-0.025348006	-0.1078939311	-0.0323319933	0.0890552903	-0.022295952	0.1162631893	-0.0225013563	0.0175939598	-0.0774110437	-0.0936613938	0.0795984773	-0.1332763727	-0.0716066324	-0.0665596943	-0.009033906	0.0218999624	-0.1862172877	-0.0519055057	-0.072683989	-0.0110078088	0.0003607341	-0.0343287423	0.0622582913	0.0647913801	0.2855775146	-0.117225528	-0.0139443102	0.0741206768	-0.0162249133	0.0935568772	-0.1491542977	-0.09633848	0.1943779253	-0.0222206187	0.0212524107	0.0412726985	0.0291517363	0.0017790864	-0.0074357618	0.0636244627	0.0148277799	-0.0097934312	0.1382882079	0.0712174416	0.1142794411	0.0172501878	-0.0683403588	0.0258498145	-0.0787975241	-0.0701766473	-0.0172626915	0.0394855692	0.0462901535	0.1105963209	0.089697464	0.0211076969	-0.1148684028	0.0147188661	0.0173882326	0.1087841226	0.0871234521	-0.17628779	-0.0516086749	0.1511401369	-0.0999349395	0.0702537989	0.1150770478	-0.0099583308	0.0790480851	0.0656728433	-0.0195825146	-0.0466824568	-0.1350258857	0.1726838903	0.0078539905	-0.0081169568	-0.0082661973	0.048629248	-0.0285960622	-0.0047743457	0.0186264784	-0.0500501418	-0.0051266664	0.0792469775	0.0885935232	0.1006669776	0.0282186298	-0.0445318978	-0.0513804855	0.0114283879	0.1136451198	0.1082280018	0.0993899282	-0.0175338	0.0056822	3.228739684000002e-05	0.0003074341424399	0.0465654	0.0091025	8.285550624999999e-05	0.00216833647716	-0.0373325	0.0326568999999999	0.0010664731176099	0.0013937155562499	0.00216179	0.0007285699999999	5.308142448999997e-07	4.673336004099999e-06	0.000575484	-0.0001522639999998	2.3184325695969543e-08	3.31181834256e-07	0.000932468	-0.0001702919999999	2.899936526399998e-08	8.69496571024e-07	0.0
2351.643589320964	-1.73565560438783	5530227.571194387	3.0125003770428838	2789.264176549207	4.71505065258043	22.231702656399143	7779994.646580727	2417.359610834023	-0.501343421749425	0.2513452265314219	5843627.488091619	2463.9976995923507	1898.585529005289	0.981743	18.72904	0.0606914499999999	0.0313446	0.0653376608	-0.0121146873	0.169856627	0.0958521334	-0.0192131749	-0.0828344433	-0.0794807414	0.0153327401	0.1205447407	-0.0459274446	0.0492599244	0.0621750024	0.0184498439	-0.072464118	-0.0129737285	0.1577608734	-0.0016725642	-0.0420824822	0.045597683	0.0141814858	0.0153392144	0.1171215581	-0.0590793952	-0.0568198597	0.0409396815	-0.1078810805	-0.0093361396	-0.0921064178	0.044762099	-0.0254111782	-0.0940491919	0.1218889972	0.0056671301	0.0238057694	0.1993495221	-0.0627615356	0.0522951644	0.104484022	-0.0802933362	-0.1047979268	-0.0009911105	0.0349309239	0.0193855079	0.0656995694	0.1150879755	0.0570796198	0.0874744504	-0.0084592726	-0.0531128757	0.0948898327	-0.0802029491	0.082110834	-0.0888910622	0.0540004268	0.1142020169	-0.0094796724	-0.072239595	0.0448797411	-0.045172803	-0.0897469423	0.0579031095	0.0299394164	0.0099426274	0.0157881597	-0.0567996971	0.0848082815	-0.0387132204	-0.0284199186	0.0620361495	-0.0528031218	0.0457017374	-0.0255430719	-0.1375215192	-0.0387133638	-0.1155790195	-0.0771003796	-0.032662574	0.0774507102	-0.0756825668	-0.022841592	0.0746691323	0.1596298272	-0.132325215	0.0274166403	0.0952011518	0.0678961224	-0.030759926	0.0266118909	-0.126128596	-0.0399258797	0.0162300686	-0.1889481548	-0.0599910247	-0.0796477181	0.1015615141	-0.0746149899	0.0370794196	-0.0051096666	-0.052009744	0.0122580815	-0.0175122587	0.0381172593	-0.0526852591	0.0173445467	-0.0475971562	0.013192532	-0.0695503088	0.016764986	0.0201139011	-0.0911414779	0.0595734584	0.1130193389	-0.009135176	0.064171453	-0.0411716737	0.0097710785	-0.0384757124	-0.035195398	0.1131919653	0.1064475877	0.0955030384	-0.0285453	-0.0110115	0.00012125313225	0.00081483415209	0.036555	-0.0100104	0.00010020810816	0.0013362680249999	-0.0178355	0.0194969999999999	0.0003801330089999	0.00031810506025	0.00184065	-0.0003211399999999	1.0313089959999981e-07	3.3879924225000004e-06	0.00063721	6.172600000000001e-05	3.810099076000001e-09	4.060365841e-07	0.000911883	-2.058499999999994e-05	4.237422249999975e-10	8.315306056890001e-07	0.0
