global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
2870.3422523440563	n/a	n/a	8238864.6455915505	3529.1939870703472	n/a	12455210.198373497	n/a	3068.5649736794435	n/a	9416090.997692324	n/a	3091.159770432625	2337.592212762545	n/a	n/a	n/a	n/a	-0.0014900739	0.0456565755	-0.0669659944	0.0015155948	0.0180720657	-0.1145741157	0.0023982926	-0.0534439972	0.1516878724	-0.096720568	-0.0048558464	0.1372215598	-0.059074049	0.0636105671	-0.0992314079	-0.0317150633	0.0457785316	-0.0336258554	0.1682850521	-0.1658319967	0.0193695349	-0.089905663	0.0601554043	-0.0485802286	0.1756174978	-0.0725629862	0.1068335171	-0.1568996053	0.0287713715	-0.0831307272	0.1171548489	-0.0508975484	0.0598856817	-0.1219362865	0.0244375242	-0.0980326578	0.0603512891	-0.0651755705	0.0542225109	-0.0680923101	0.040667947	0.0297718866	-0.0690895346	0.0617817779	-0.1019704372	0.0439645615	-0.0592392949	0.0627272719	-0.0187921492	-0.1240504405	0.1556982421	-0.0172220566	0.0918670671	-0.1824203393	0.0121662091	-0.0631593985	0.034918266	-0.0789603006	0.0692479777	0.0921280981	-0.0665642261	0.1481689009	-0.0155958101	0.1251221376	-0.0013191249	0.0655171384	-0.209102253	0.0664569394	-0.1011613191	0.0807407159	-0.038536786	-0.0187025809	-0.0877105026	0.0382149974	-0.0008196829	0.1047178595	-0.0028436311	0.1018552459	-0.0142598761	0.0424391984	-0.0869146571	0.0498782657	-0.0193782182	0.0228701931	-0.0046282924	0.0379407299	-0.0638771406	0.0394099782	-0.0405261988	0.0264246392	-0.0876455594	0.0454500979	-0.0291443589	-0.0139421366	0.130169802	0.1154637225	0.1154447293	0.1154130763	0.0576024	n/a	n/a	0.00331803648576	0.0337283	n/a	0.00113759822089	n/a	0.0512409	n/a	0.0026256298328099	n/a	0.00304216	n/a	9.2547374656e-06	n/a	-0.000861657	n/a	7.424527856490001e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2879.03286945958	8.690617115523764	75.5268258486346	8288830.263428664	3539.677049595908	10.483062525560854	12529313.615435991	109.8945999148183	3066.04548150246	-2.5194921769834764	9400634.894641653	6.347840829880937	3088.2889943537702	2310.0132826011754	0.912762	16.912493	0.0806226499999999	0.0479435	-0.0298258277	0.0881900557	-0.095243178	-0.1055253488	0.0509043678	0.0480527274	0.0517652516	0.047360344	0.1231413744	-0.0560247474	-0.0559041425	0.0235208504	-0.1248057659	-0.0144784989	-0.1403939591	0.1104932472	0.119181346	0.0052345962	0.0927226259	-0.0760883434	-0.0214115593	-0.1152205246	-0.0295667011	0.0395410726	0.2225960923	-0.0412347927	-0.0697112532	-0.0583347093	-0.0192897904	0.0101245642	-0.0618948238	-0.0669562636	-0.050213878	0.0732772288	0.0188897402	0.1269257101	-0.1535862417	-0.133915724	-0.0080487783	-0.0246317212	0.1875759259	-0.0221190275	-0.0895936707	-0.0068723135	-0.005043913	0.0658352933	-0.1089574935	0.081220431	-0.1055578919	0.0102777876	0.1719777255	0.014640444	-0.0169084254	-0.0997959176	-0.0459035919	0.0049542728	-0.0890420399	-0.0416246728	0.1261350342	0.049698558	-0.0622528377	0.0105157823	-0.1942725813	0.163647274	-0.0338047113	0.0932790885	0.0346875929	0.0350170612	-0.0373888557	-0.1671701015	0.1039189122	-0.0127911987	-0.1052461977	0.0698822483	0.0150414685	0.1309477381	0.0208181075	0.0771237697	-0.0232306015	0.0044597116	-0.1174416323	0.0085642344	-0.0386175244	-0.0077506302	-0.0497118926	-0.0006978819	0.0064578476	0.0280063497	-0.0794096989	0.100798217	-0.0966518765	-0.0409923827	-0.1150928753	-0.002032311	0.1326790974	0.1154130763	0.1152422001	0.1149575937	0.0575971	-5.299999999999749e-06	2.8089999999997344e-11	0.0033174259284099	0.0452179	0.0114895999999999	0.00204465848041	0.0001320109081599	0.089119	0.0378781	0.007942196161	0.00143475045961	0.00284052	-0.0002016399999999	8.0685538704e-06	4.0658689599999954e-08	-0.0008817029999999	-2.0045999999899943e-05	7.774001802088237e-07	4.0184211599598857e-10	-0.000403307	-0.000403307	1.6265653624899998e-07	1.6265653624899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2878.670813427232	-0.3620560323479367	0.1310845705595301	8286745.652077802	3546.017995427531	6.340945831622776	12574243.623895884	40.20759403957425	3060.8901662386343	-5.155315263825742	9369048.609776374	26.577275469434674	3082.4781447411983	2349.064908224015	0.872256	16.161966	0.0791845499999999	0.0507998	0.0073195366	0.0414970486	-0.0651658445	0.0002842512	-0.0323822421	-0.0449444991	0.0100424695	0.0338225653	0.1229462355	-0.01332448	-0.0414496997	0.0811552699	-0.0162314855	-0.0257254331	-0.1478555774	0.0171549672	0.0222539942	0.0057517432	0.0505679442	-0.1630822515	-0.0278567466	-0.0452766261	0.0199130145	-0.0890144165	-0.0161104283	-0.2003021959	0.0238244205	-0.0340886674	0.1562585021	-0.0620022316	0.1205836102	0.0295271204	-0.0960043184	0.2100667779	0.0397961637	0.1283162964	0.1184847609	-0.0743362922	-0.0160588552	-0.065336947	-0.034862757	0.0103657177	-0.034854896	-0.0282580324	-0.0674916673	-0.0036614882	0.0055950684	0.0925836906	-0.1261967601	-0.1066137159	0.1515630338	-0.0333673222	0.0351451664	-0.1094791016	-0.0525695714	0.0953912007	0.0189994038	-0.1160157609	-0.1218076731	0.0311177534	0.0277832459	0.2215103757	-0.1459328239	0.022633646	-0.0156735953	0.0321938438	-0.0277799943	-0.0262787081	0.0831452192	-0.1308596219	0.0947957537	-0.0280452497	-0.0929338263	0.0707285856	-0.0202473825	0.0957390077	0.0137778895	0.0897542564	0.0525373052	-0.014078408	-0.1318986423	0.0889405495	-0.0561049493	0.0249999955	-0.026019556	0.0470100958	-0.0355293594	-0.0043531571	-0.0554026831	0.0435648903	-0.0511233819	-0.0189793672	-0.0599959834	-0.0107973407	0.1481024067	0.1153118061	0.1148374968	0.1140484259	0.057597	-9.999999999593669e-08	9.999999999187334e-15	0.003317414409	0.0452502	3.2299999999999e-05	0.0020475806000399	1.043289999999935e-09	0.0530625	-0.0360565	0.0028156289062499	0.00130007119225	0.00332968	0.0004891599999999	1.10867689024e-05	2.3927750559999977e-07	-0.00050895	0.0003727529999999	2.590301025e-07	1.389447990089255e-07	-0.000403307	0.0	0.0	1.6265653624899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2881.7965680921534	3.12575466492126	9.770342225277018	8304751.459867713	3544.982649306756	-1.0353461207751025	12566901.983885946	1.071941589804053	3067.8746303968624	6.984464158228093	9411854.747832686	48.78273957757286	3091.837724389295	2330.922887035505	0.865751	16.041445	0.1203113149999999	0.0547218	-0.0066438006	0.080378518	-0.0276794367	-0.0603883519	0.0458006183	0.0626603814	0.0287608049	0.0587401006	0.1077573741	-0.0381856091	0.0219112317	-0.0127363623	-0.1462791837	0.1357658336	-0.1121136832	0.0827245753	0.1653222172	0.0462039034	0.0682366834	-0.1196771655	-0.0983462425	-0.0151552212	-0.1023147468	0.0111092528	-0.0794000148	-0.0022558665	-0.0365765187	-0.0500822256	0.0781696703	-0.0895896843	-0.0575198775	0.0601923498	-0.0646932267	0.0813467012	-0.039048409	-0.0455783748	-0.0837413182	0.0554025597	0.1295204461	0.0165893502	-0.073470273	0.0019235261	-0.0452732879	0.052344385	0.0524035307	0.1098771476	-0.1058341817	0.0592913328	-0.0478915259	-0.0311282139	0.2037366792	0.1165908529	0.0169920977	-0.0122364759	-0.1078038717	0.0958501267	-0.0784893447	-0.0256922977	-0.1266447262	0.0619169077	-0.0854794556	-0.0392829588	-0.0720978645	0.0280075043	-0.0727012632	-0.0149579874	0.017540241	0.0488744779	0.0190522634	-0.0665009976	-0.0659119957	-0.0198897647	-0.0839666539	0.0265102367	0.0455027932	0.0789429226	0.0227573366	0.0288956523	-0.0559843286	-0.0161216047	-0.0668636917	0.0217536401	-0.0501401673	0.0265202665	0.0168815959	0.0176244385	0.0993508579	-0.0611970635	-0.1315426631	0.0669306065	-0.1345579629	0.0352471782	-0.0361637579	0.0293596925	0.0968029182	0.1151599564	0.1142313295	0.112689161	0.0851645999999999	0.0275675999999998	0.0007599725697599	0.0072530090931599	0.0417337	-0.0035164999999999	0.00174170171569	1.2365772249999992e-05	0.0276633	-0.0253992	0.0007652581668899	0.00064511936064	0.00282481	-0.0005048699999999	7.9795515361e-06	2.548937168999997e-07	-0.000786999	-0.000278049	6.193674260010001e-07	7.731124640100002e-08	9.03343e-05	0.0004936413	2.4368173306568995e-07	8.16028575649e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2884.5793786692425	2.7828105770890943	7.744034707958938	8320798.191843833	3552.643771273993	7.66112196723725	12621277.7655719	58.69278979688515	3065.2053272984253	-2.6693030984370125	9395483.698498648	7.125179031325436	3086.5477114986343	2393.2218430909616	0.937448	17.369904	0.1599987849999999	0.097386	0.0523317227	-0.0445728163	-0.0588546545	0.0248490863	-0.0291279796	-0.0575521161	-0.1375164466	0.0396458617	0.1291522817	-0.0525837473	0.0123753784	0.0889185423	-0.0201779202	0.0194374358	-0.0781030221	0.024608675	-0.0404158458	-0.0645702911	0.1215716034	-0.1447983019	0.0285464916	-0.0060280204	0.0811547992	-0.0010074201	0.0583475843	0.0139598389	-0.0520137574	0.0473668766	-0.0840478359	0.0201587996	0.0844245612	0.1330849415	-0.0569632193	0.0588550887	0.0951089266	0.0559605623	-0.0122483214	0.0054376056	-0.0400686686	0.1388578266	0.1150489213	0.1915167556	-0.0284987159	0.0375108982	-0.0777980588	-0.0013727672	0.009094435	0.1331959398	-8.44095e-05	-0.0856762192	0.0805747887	0.054670202	0.0087461256	0.0002166679	0.0601245518	-0.0529669542	-0.0016275684	0.0514498957	0.004653614	-0.0033530019	0.0386464886	0.1129207695	0.0071143235	-0.0010167467	0.1569073257	0.1452222046	-0.0714912517	-0.053892441	0.0473850841	0.0017582535	0.0427050731	-0.0657873773	-0.0612215759	0.0481636257	0.0099036187	0.0457857215	-0.0611286368	0.0332318891	0.0264402482	0.0143618403	-0.0633397228	0.0245798361	0.0409599039	0.0616198064	0.1205311706	0.0458438594	-0.1050907842	-0.0212996408	-0.1242793149	0.0068152088	-0.0684377443	0.0797125415	0.0022216591	0.0832271489	-0.0273398367	0.1149575937	0.1134247617	0.1108851636	0.070323	-0.0148415999999999	0.0002202730905599	0.0049453243289999	0.0582535	0.0165198	0.00339347026225	0.00027290379204	-0.0105158	-0.0381791	0.00011058204964	0.00145764367681	0.00434254	0.0015177299999999	1.88576536516e-05	2.303504352899999e-06	-0.00101098	-0.000223981	1.0220805604000002e-06	5.016748836100002e-08	0.000157789	6.74547e-05	4.550136552090001e-09	2.4897368521000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2875.148092294162	-9.431286375080616	88.94916268878129	8266476.552622759	3533.0615247011365	-19.582246572856548	12482523.73732352	383.464380840152	3060.374622581813	-4.8307047166122175	9365892.830542777	23.335708059099524	3082.720870134955	2315.052034385348	1.032996	19.140299	0.1267182399999999	0.0697827	0.00214951	0.114846821	-0.0663127236	-0.0043806402	0.0593973334	0.041743003	0.0270632441	-0.0778224682	0.0739295183	0.0166451748	-0.0158360932	0.0481986558	-0.1321301475	-0.0142607566	-0.0157857838	0.0036381016	0.1423906512	0.0668442036	0.0019589646	-0.0845537595	-0.0400906361	-0.053342513	-0.0452698716	-0.0367301448	0.0095251007	0.05246474	0.0920377674	-0.0109279215	0.071459991	0.0302319182	-0.0382413465	-0.0054868831	0.028471067	-0.0061970741	-0.0294669755	-0.0063603581	0.0757649631	0.0274295943	0.0092619094	0.067739195	-0.1105617213	0.0837732014	0.0014002296	-0.0172876002	-0.032249793	0.0496071344	-0.1342217119	0.022905765	-0.0284809466	0.0536321204	0.0708937744	0.0194591874	0.0300400894	-0.038796687	-0.0351333653	0.0962384663	-0.0042527703	-0.0130307025	-0.0421638254	-0.0199815115	-0.1151865458	0.0560367109	0.0605472698	0.0027772295	0.0171794351	0.0723339173	-0.0449206294	-0.1319884721	0.0441818532	0.0652709871	-0.0640573049	-0.0252743768	-0.1134295007	0.0020146982	-0.0488144212	0.0507850069	0.0598252451	0.0820972945	-0.031004935	-0.0951875842	-0.0215285485	0.1116995085	-0.0871062337	0.0249917643	-0.0162076011	0.0296835503	0.0326293013	0.0351888756	-0.0547664579	0.0004193993	-0.0518545313	0.0357552689	-0.0079354289	-0.037497061	0.119088152	0.1147048067	0.1124192083	0.108643553	0.0678288	-0.0024942	6.22103364000001e-06	0.0046007461094399	0.034251	-0.0240025	0.0011731310009999	0.00057612000625	0.00172892	0.01224472	2.9891643664e-06	0.0001499331678784	0.00325286	-0.0010896799999999	1.05810981796e-05	1.187402502399999e-06	-0.000546689	0.000464291	2.988688627210001e-07	2.1556613268100005e-07	-4.77764e-05	-0.0002055654	4.225713367716e-08	2.28258439696e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2877.601598662318	2.453506368156013	6.01969349858211	8280590.960623927	3536.6515544254376	3.5900297243010755	12507904.217419865	12.888313421365256	3064.726781480505	4.352158898691869	9392550.245123856	18.941287079462818	3087.527551708132	2413.754568004053	1.154997	21.400846	0.09464845	0.0499781	0.0604836443	-0.0520721112	0.0118610551	-0.0217765996	0.0082753056	-0.1031997641	-0.0680789676	0.1092618279	0.1004079809	-0.0223316507	0.054416439	-0.0087740517	-0.0512561848	0.1042148248	0.0144985673	-0.0435305161	-0.0403777938	-0.0553357657	0.0961602784	-0.0412325264	-0.0371627166	0.0516976795	-0.0422918685	0.0328761917	-0.1138517715	0.0221099208	-0.1759320272	-0.0006198169	0.0240839597	-0.0088686513	-0.0449039185	-0.1054861987	0.0194921187	0.0083531405	-0.0797537284	-0.0127776536	0.0057769176	-0.0289432993	0.045972365	-0.1169961333	-0.1784984059	-0.0234852452	-0.0009080036	0.0567753627	0.0188772199	-0.0036057514	0.0216728845	0.1132710478	0.0704299935	-0.1095316858	0.0817714665	0.0887920684	0.0284408573	0.0442671326	0.0498451507	0.0121840192	-0.0609077706	0.1231955962	0.0107681082	0.0859417906	0.0037551261	-0.0312227261	-0.088363674	-0.029196027	-0.0517683925	-0.1223554406	0.056802642	-0.0281173996	0.0341990847	0.0517174172	-0.037120703	-0.0465536311	-0.0119837015	0.0091560465	0.0976825396	0.018678661	-0.0583799451	-0.0119003754	0.0861322965	0.0405179607	-0.0899522232	0.0048424552	0.0449216264	0.0879920535	0.065225599	-0.0163558154	0.0191294896	-0.0166763945	-0.1394770812	0.0199774892	0.06110427	-0.055362315	0.0218408519	0.0344512976	-0.0770825442	0.1144017065	0.1112164334	0.105973176	0.0807598	0.012931	0.000167210761	0.00652214529604	0.031773	-0.0024779999999999	0.001009523529	6.140483999999971e-06	-0.00888481	-0.01061373	7.89398487361e-05	0.0001126512645129	0.00242673	-0.00082613	5.889018492900001e-06	6.824907769000001e-07	-0.000999852	-0.000453163	9.997040219040002e-07	2.0535670456900006e-07	4.5445e-05	9.32214e-05	8.69022941796e-09	2.0652480250000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2884.3232893554346	6.7216906931166704	45.181125773931264	8319320.837518154	3552.701615929963	16.050061504525274	12621688.771831367	257.6044742990441	3064.451541819957	-0.2752396605478679	9390863.252162712	0.0757568707385056	3084.2372127144035	2307.187356796018	1.221086	22.625408	0.1339496	0.0760866999999999	-0.0297128423	0.088702342	-0.1191441134	-0.0005455334	0.0378477819	0.1077860325	0.0508050682	-0.0147832037	0.0840401338	-0.0507521473	-0.0141731295	0.01468365	-0.0155665278	-0.0321641785	-0.0221054758	-0.0046749779	0.1272483142	0.10223854	0.0562477785	0.0199567053	-0.0069939719	0.0167586664	0.0869570692	-0.1447634238	-0.0447171337	0.1199914076	-0.0081079903	-0.1912876105	-0.0425186867	0.0060533953	-0.0046183082	0.0095659959	0.0290087627	0.0964770386	0.029953543	-0.0204481879	-0.0446250248	0.0901525306	-0.0021608267	0.0455515941	-0.063084731	-0.0519614534	-0.0407809893	0.0036107036	-0.0234066997	-0.0518066021	-0.0676201281	-0.0568141521	-0.0759396703	0.0505100864	0.0598839405	0.1288152443	-0.0535416403	-0.0244400548	0.076721095	0.0482568581	0.0097400773	-0.0895667625	-0.0116858035	0.0004093403	-0.060339055	-0.0388704895	-0.0597245923	-0.1348666093	0.0635148388	-0.0213849258	-0.0329004885	-0.0014938001	-0.0137863824	0.1049254996	-0.1385052207	-0.020839276	-0.137553601	-0.0117927701	-0.0791885366	0.0663871758	-0.0394519712	0.0577986044	0.0145455743	-0.0358879619	0.105491063	-0.0102504065	-0.0513725458	-0.016160741	0.01367327	0.1365774646	-0.1032661771	-0.1354781835	-0.2081374219	-0.059421506	-0.0847705821	0.1199663454	0.0378124669	0.0081276044	0.0048406364	0.1140484259	0.1098185471	0.1028845713	0.0627912	-0.0179686	0.00032287058596	0.00394273479744	0.0586711	0.0268980999999999	0.0034422979752099	0.0007235077836099	0.00162998	0.01051479	2.6568348004e-06	0.0001105608087441	0.00377032	0.00134359	1.4215312902400002e-05	1.8052340881e-06	-0.000915852	8.400000000000009e-05	8.38784885904e-07	7.056000000000015e-09	-9.83272e-05	-0.0001437722	2.067044549284e-08	9.66823825984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2874.9838531124383	-9.339436242996271	87.2250693369923	8265532.155657242	3519.6715851603863	-33.03003076957657	12388088.067385426	1090.982932639175	3060.761098367844	-3.690443452112959	9368258.501281932	13.619372873243412	3086.2647161743266	2472.1318311054133	1.618988	29.998117	0.22772717	0.146172	0.1477606192	0.0119255709	0.1972365702	0.0055894873	0.1193821919	-0.0540827475	0.0161000725	-0.1437453369	0.0060755226	0.0269599048	0.0763521789	-0.0260289294	0.0724229392	0.1604124362	0.0090789959	0.1425708208	0.0264361221	-0.0482512633	-0.0172244287	-0.0319916565	0.005444589	0.0387631263	0.0399060558	0.2438756536	-0.0755965484	-0.0518409559	-0.0287750445	-0.0374177107	-0.0103738471	-0.019660364	-0.0984819141	0.0347917434	-0.0298835438	-0.0780862303	-0.1407239828	0.0593682379	0.0097322618	-0.0831645003	-0.1367825111	0.1057961401	-0.0437150697	-0.0431025355	0.0513675986	0.0659080846	0.0326737658	0.1182164733	0.1093006906	-0.012480897	0.0503359031	0.0162294533	0.0411144009	0.0943292497	-0.0041276276	0.0331584367	-0.1333990164	-0.068776198	0.2034979193	0.129355051	-0.1039235836	0.0678796201	0.0955150259	-0.1562064847	-0.0462414589	0.0010489875	0.0505289474	0.0367553616	0.0141217235	0.0146908617	0.0049444228	0.0239339905	-0.0227564859	-0.1094743109	0.0705942369	0.023020497	0.1162529292	-0.0059063044	0.2260834416	-0.0504878596	0.1024939973	-0.0127080583	-0.1956999253	0.0666623382	-0.139700497	0.1309966226	0.045282456	0.0402561149	0.1538238909	-0.1116104941	0.0700121851	-0.1792051612	0.251840337	0.0464843104	0.0885991819	0.0013303557	-0.0782227069	0.1136451198	0.1082280018	0.0993899282	0.0735433999999999	0.0107521999999998	0.0001156098048399	0.0054086316835599	0.0404973	-0.0181737999999999	0.00164003130729	0.0003302870064399	-0.145239	-0.14686898	0.021094367121	0.0215704972862404	0.00326402	-0.0005063	1.06538265604e-05	2.563396900000004e-07	-0.0007844609999999	0.000131391	6.153790605208431e-07	1.7263594881026273e-08	-0.00049928	-0.0004009527999999	1.6076314782783997e-07	2.492805184e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2873.4796494160705	-1.5042036963677674	2.2626287601664545	8256885.295608303	3551.4766272029065	31.8050420425202	12612986.233568532	1011.5606993264774	3065.493546528686	4.732448160841614	9397250.68380902	22.39606559505317	3094.325705750737	2502.2736426018228	1.366397	25.317871	0.39824205	0.220328	0.276392901	-0.1144611517	0.0351261962	0.1995326254	0.0713787945	-0.1376968212	-0.0253490059	0.0073749238	0.0324655086	0.0255603256	0.2553982698	0.044341519	0.0449249667	0.0561788057	0.1115439802	-0.1149886784	-0.1752200281	-0.0444198909	-0.0038954885	-0.1520682854	0.0400131331	-0.0059443855	-0.0250442224	0.0552784862	-0.0961029358	0.0692240419	-0.0099926361	0.0007585161	0.0965427794	0.0797338905	0.0959192083	-0.1245481197	0.1020797213	-0.2913556189	-0.0556377762	0.0498187201	-0.0791977628	0.060227103	-0.0344697278	-0.0072519498	0.0680282016	0.0624418085	0.1609734264	0.2093381712	-0.0348093604	-0.0014478678	0.0509447767	0.0227949003	0.0939129407	-0.0709441501	-0.0308309391	-0.0708199612	0.218120158	0.1695013296	-0.0289592531	0.0012562555	0.0794415338	0.1392551275	0.1156845284	0.0861486518	-0.1079108918	0.0452612951	0.060431144	-0.0025168262	0.1132988891	-0.3175301893	0.0059129434	0.0745799295	-0.0536389367	0.041321963	-0.1130947772	-0.233692844	0.1565147414	0.0443333667	0.1215874667	0.0702442767	-0.0530773852	-0.0173312922	0.0157271849	0.1448774019	-0.1189061708	0.0473469641	0.0172055911	0.0776944026	0.2675961499	-0.0137017284	0.0214836722	-0.151587848	0.2985328152	-0.143344076	0.2854899006	-0.1669359794	0.0337308433	0.1753096623	-0.0370391055	0.1131919653	0.1064475877	0.0955030384	0.138043	0.0644996000000001	0.00416019840016	0.019055869849	0.0275722	-0.0129250999999999	0.00076022621284	0.0001670582100099	-0.126899	0.0183399999999999	0.016103356201	0.0003363555999999	0.00693698	0.00367296	4.812169152039999e-05	1.3490635161599998e-05	-0.00228611	-0.0015016490000001	5.2262989321e-06	2.2549497192013006e-06	0.000375658	0.000874938	7.65516503844e-07	1.4111893296400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
