global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
5772.11060472539	n/a	n/a	33317260.833183303	6099.69385098666	n/a	n/a	37206265.07576448	6204.043160343854	n/a	38490151.53540935	n/a	6269.5999120245	4553.086748504856	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-3.85198e-06	n/a	n/a	1.48377499204e-11	1.20823e-05	n/a	n/a	1.4598197328999998e-10	-1.54226e-05	n/a	2.3785659076e-10	n/a	0.000209436	n/a	4.3863438096e-08	n/a	-0.0	n/a	n/a	0.0	-5.23089e-05	n/a	2.73622101921e-09	n/a	0.0	0.0	0.0
5749.376242213958	-22.734362511431755	516.8512388011935	33055327.17453429	6084.204304942063	-15.489546044597772	239.92603666771453	37017542.02427553	6193.686750204169	-10.356410139685067	38361755.55965468	107.25523098137168	6255.337874790616	4388.028714858031	1.029342	18.815889	0.0860319060199999	0.047452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-3.14581e-05	-2.760612e-05	7.620978614544e-10	9.8961205561e-10	-0.0179351	-0.0179471823	0.0003221013525094	0.0003216678120099	0.0125639	0.0125793226	0.00015785158321	0.0001582393570748	-0.000375674	-0.00058511	1.41130954276e-07	3.423537121000001e-07	0.000472137	0.000472137	2.2291334676900005e-07	2.2291334676900005e-07	0.0	5.23089e-05	0.0	2.73622101921e-09	0.0	0.0	0.0
5765.105649234575	15.729407020617144	247.41424522023996	33236443.14683641	6063.2735796911375	-20.930725250925207	438.0952595297181	36763286.50218058	6195.074734775235	1.3879845710662266	38378950.96945045	1.926501169517897	6235.398153650833	4300.903134445675	1.112262	20.331625	0.1112921969	0.0747661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.026232	-0.0262005419	0.0006864683958536	0.0006881178239999	-0.017216	0.0007191	5.171048100000004e-07	0.000296390656	0.0812317	0.0686678	0.00659858908489	0.00471526675684	-0.000464292	-8.8618e-05	2.15567061264e-07	7.853149924e-09	0.000338022	-0.000134115	1.7986833225000006e-08	1.14258872484e-07	-9.13621e-05	-9.13621e-05	8.34703331641e-09	8.34703331641e-09	0.0	0.0	0.0
5774.333463561363	9.227814326787666	85.1525572496677	33342926.948404565	6097.233223947032	33.95964425589409	1153.2574379868804	37176252.98720351	6194.157891717198	-0.9168430580366476	38367591.987522446	0.8406011930699915	6234.159249620614	4371.188556903213	1.075179	19.653761	0.0820937429999999	0.0432334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0145403	0.0116916999999999	0.0001366958488899	0.00021142032409	-0.000107862	0.017108138	0.000292688385827	1.1634211044e-08	0.0977358	0.0165040999999999	0.00955228660164	0.0002723853168099	-0.00109882	-0.0006345279999999	1.2074053923999998e-06	4.026257827839998e-07	0.000347928	9.90600000000001e-06	9.81288360000002e-11	1.2105389318400004e-07	0.0	9.13621e-05	0.0	8.34703331641e-09	0.0	0.0	0.0
5758.627429672118	-15.706033889245193	246.6795005301184	33161789.8737721	6099.749274477363	2.5160505303310856	6.330510271179337	37206941.21148712	6182.367805484935	-11.790086232263093	38221671.68229661	139.00613336419974	6217.989751067667	4424.882426111645	1.384582	25.309502	0.401300738	0.187571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0113422	0.0031981	1.0227843610000004e-05	0.00012864550084	-0.0636153	-0.063507438	0.0040331946813238	0.00404690639409	-0.0450603	-0.1427960999999999	0.00203043063609	0.0203907261752099	-0.00230334	-0.00120452	5.305375155600001e-06	1.4508684304000005e-06	0.00164138	0.001293452	1.6730180763040002e-06	2.6941283044e-06	-0.00133801	-0.00133801	1.7902707601e-06	1.7902707601e-06	0.0	0.0	0.0
5814.482634977896	55.85520530577833	3119.803959750647	33808208.3124595	6191.962526414011	92.2132519366487	8503.283832731846	38340399.92851539	6198.594488245572	16.22668276063723	38422573.62970839	263.3052334143615	6243.865250322534	4500.444264825709	1.479382	27.042397	0.3082308	0.160238	-0.1297580896	0.0112086821	-0.0216390906	0.0766150506	0.0893373144	-0.0874417774	0.1074361733	-0.1871920505	0.0354835993	-0.1496225548	0.1608349962	-0.0714966223	0.1298924028	-0.0247960904	-0.1621420555	0.0087806921	-0.2052226834	0.1545881049	0.0129925718	-0.1121469355	0.0145405373	-0.0972093572	0.019180158	-0.0041438226	0.0695098593	-0.0131858557	0.0256235235	-0.0575640989	0.0218257741	-0.0532832379	0.041061617	-0.0633140996	0.0431454245	-0.1765109824	0.1445187389	-0.1433342517	0.0708765305	-0.0629941305	0.0529729308	-0.0393269122	0.118949518	-0.2482243505	-0.0573818923	0.1074741128	-0.0364651818	-0.0328075454	-0.0855470177	0.3398033906	-0.0735040937	-0.0437302157	0.0309443041	0.0535831866	-0.1290352722	-0.0010252396	0.1917883561	0.0427379869	0.1297247364	-0.113054822	0.2134930701	-0.0363005928	0.0899278641	0.1466813289	-0.0256197264	0.0533145178	-0.0977522002	0.0773754024	-0.0469981712	0.0373588557	-0.0138378112	0.0725682997	-0.1492468525	0.0932754902	-0.0678423013	0.0619531892	-0.002129833	0.0486100237	-0.0770841792	0.0859657751	-0.1012155304	0.199629093	-0.149697471	0.0329850751	-0.0747537193	0.1593587306	-0.1050092869	0.0623376971	-0.2190959031	-0.0247828324	0.0541792793	0.1553976913	-0.1137536369	-0.0124611081	0.1398540863	0.1433026959	-0.0406396875	-0.0325708581	-0.0583153103	-0.0424073931	0.2763507291	-0.1533622225	0.1773536399	0.0650590043	-0.1314164954	0.1002634767	-0.2023515256	0.0474971484	-0.1604875873	0.3423356089	-0.0813722384	0.0170664062	-0.0105394728	0.0484811878	-0.014914182	0.0620473932	-0.1852583776	0.0400921055	-0.0768047867	-0.0523990611	-0.1462534865	0.2813746058	0.1174371526	0.1174164796	0.1173820271	0.0	0.0	0.0	0.0	0.0	-0.0948555	-0.0835133	0.00697447127689	0.0089975658802499	-0.0553183	0.0082969999999999	6.884020899999998e-05	0.00306011431489	-0.136013	-0.0909527	0.018499536169	0.00827239363729	-0.000742894	0.001560446	5.51891495236e-07	2.4349917189160003e-06	0.00100648	-0.0006349	4.030980100000001e-07	1.0130019903999998e-06	-0.00165202	-0.00031401	2.7291700804e-06	9.86022801e-08	0.0	0.0	0.0
5817.625960946347	3.143325968450881	9.88049814393767	33844771.82147691	6182.598595699029	-9.363930714982416	87.6831984349911	38224525.3955396	6207.968446988639	9.373958743066396	38538872.23880653	87.87110251671092	6250.788446092323	4547.299380868247	1.024767	18.732248	0.1550357	0.0985661	-0.0938626877	0.0221539564	0.0018569318	0.0790942418	0.0912188763	-0.0797600355	0.1214332807	-0.0941886312	-0.0471146128	-0.0031478816	0.0281534563	0.0358310023	0.0753816512	-0.0385781852	-0.0599283391	0.0283050851	-0.070979469	0.0211357006	0.1295519489	0.0209196055	0.1336177071	0.0030534148	0.0143180531	-0.0561414902	0.1261064894	-0.0433211183	0.0504126256	-0.1264774789	-0.0244132399	-0.1377325226	-0.0456270851	-0.1145845555	-0.032844393	-0.0716114099	0.0226067933	0.0267975972	-0.1687810688	0.0251822862	-0.1167274003	-0.1440173073	0.143751829	0.0666763324	-0.0764625432	-0.0089168142	0.0476660914	0.080236787	-0.0579809966	0.0820917386	-0.0025713463	0.0698623021	0.0672072015	-0.0049207659	0.1038631847	-0.0974904903	-0.1293515614	0.0650917238	0.0727253969	-0.0550975996	0.0512116425	0.0361586137	0.0953853821	0.0249132147	-0.1265095598	0.0147268613	0.0629705116	0.1339312357	-0.132755855	0.0913437777	-0.0301510197	-0.0040119325	-0.0912030824	0.0085945914	-0.0929878642	-0.0236488233	-0.0933853591	0.0549419361	0.1316665009	-0.0003061257	-0.0280310299	0.0784328614	0.0534469527	-0.0501972141	0.0237059329	-0.0704756394	-0.1005642302	-0.001743142	-0.1603780273	0.2047307775	-0.07827205	0.0768374278	-0.0258891279	0.1411366468	0.0179184572	0.0147410941	-0.0896769712	-0.1091981551	-0.0416287654	0.007260226	0.0385372802	-0.006768511	0.0993360807	0.0121360223	0.0380484721	-0.024700328	-0.1747926306	0.1358634923	-0.1257499993	0.1530460197	-0.0857103159	0.106476212	0.0495572199	0.0465169031	-0.0707526188	0.0853826079	0.057940442	0.1247453978	-0.134314763	-0.0973386844	-0.1148502388	-0.0991050583	0.1173820271	0.1171960424	0.116886286	0.0	0.0	0.0	0.0	0.0	-0.102415	-0.0075595	5.714604025000016e-05	0.010488832225	-0.0540831	0.0012351999999999	1.5257190399999971e-06	0.00292498170561	-0.0782553	0.0577576999999999	0.00612389197809	0.0033359519092899	-0.00204872	-0.001305826	4.1972536384e-06	1.705181542276e-06	0.00111848	0.000112	1.2544000000000026e-08	1.2509975104e-06	-0.00200386	-0.00035184	4.015454899600001e-06	1.2379138560000012e-07	0.0	0.0	0.0
5831.294920376088	13.668959429741337	186.84045189191457	34004000.44840397	6230.604136027396	48.005540328366806	2304.531902218452	38820427.89988169	6213.35435600792	5.385909019280916	38605772.35332259	29.00801596397152	6260.88379071924	4607.984414167684	0.906552	16.571333	0.0629555	0.0368999	-0.044735766	-0.0093436716	0.041331567	0.0194775153	0.0126086789	0.0183670631	0.1209629727	-0.1038601875	-0.0389419967	-0.02969343	-0.0125401376	0.0559687992	-0.0232617878	0.0530660902	-0.0224082779	0.0621477867	-0.0610071132	0.1118800067	-0.0016640765	-0.0517057456	0.0658489734	-0.0127923221	0.1152159284	-0.0146163254	0.0337635466	0.0227305715	-0.0159298393	-0.1104094447	-0.0798905579	0.0745561252	-0.0820688416	-0.0774477728	-0.2054324951	0.0003125345	-0.1146442097	0.0079225082	0.0242662056	0.0245427613	0.0718717089	-0.0710085382	-0.0433663412	0.1177282456	0.0502828105	0.1080753204	-0.0392003448	0.2014701755	0.0532519804	-0.0521167822	-0.0138083356	0.113888046	0.0129221871	0.0056090265	-0.0791575247	0.0150370332	-0.0045004079	0.0235011438	0.0707846817	0.0102714476	0.096309372	0.0848428297	0.0086357618	0.0542384541	-0.0313086626	0.0938345052	-0.0243730504	0.0714453283	-0.0734744568	-0.0025219172	-0.0409596636	0.0482199785	0.0343440569	0.038319029	-0.0459566598	-0.0197087731	0.061110421	0.1180657135	0.2596120105	0.0077030041	0.0301439457	0.1043975428	0.0093984848	-0.0148714144	-0.0066809653	-0.0570677756	0.1746508855	-0.0673212127	0.1734848571	-0.0213613478	-0.0458809317	0.0184182746	-0.0615974828	-0.0327575513	0.0052580828	-0.027678944	0.0071064038	-0.1236555423	-0.0495784732	-0.0371204813	0.0406894818	-0.0421793924	0.057774749	0.0348873131	0.0311561738	0.036223138	-0.1139329444	0.0145667327	0.0159835779	0.1085866669	0.0939309951	0.026637173	0.0586273654	-0.0024271541	0.0251231223	0.1001451412	0.0427765453	-0.011250904	-0.1093300013	-0.0861700877	-0.0726279986	-0.1735672595	0.1172718021	0.1167555819	0.1158968974	0.0	0.0	0.0	0.0	0.0	-0.0838068	0.0186082	0.00034626510724	0.00702357972624	-0.0505987	0.0034843999999999	1.214104335999999e-05	0.00256022844169	-0.0782539	1.3999999999986246e-06	0.00612367286521	1.959999999996149e-12	-0.00250907	-0.00046035	6.2954322649e-06	2.119221225e-07	0.00111848	0.0	0.0	1.2509975104e-06	-0.00164698	0.00035688	2.7125431204e-06	1.2736333440000013e-07	0.0	0.0	0.0
5832.447567951052	1.1526475749642486	1.3285964320709631	34017444.632898144	6248.33965305239	17.735517024993896	314.54856414384835	39041748.419906855	6213.177113072823	-0.1772429350967286	38603569.83841194	0.0314150580417031	6262.978085296155	4639.665398564644	0.857475	15.674239	0.09866695	0.047435	-0.0183770313	-0.0330274906	0.083355896	-0.0211873493	-0.0229426663	0.0614147937	0.0881603826	-0.0891447257	-0.0702260207	0.0145285842	-0.0583332643	0.0202076044	-0.0030225835	0.0398841299	-0.0161498754	0.0254412285	-0.0597693055	0.0303335287	-0.0357974452	0.0954289892	0.0796833615	0.064083566	0.0325919885	-0.0409709697	0.0915984373	-0.0800257006	0.0243159308	0.1018248268	0.0634062724	0.1392004493	-0.018689678	0.0119136601	0.0905515397	-0.0002613813	0.0756650034	-0.1103488797	-0.0596276559	0.1448140651	0.0129039213	-0.0335774003	-0.0849694742	-0.0032773727	-0.0816340974	-0.068609301	0.0408330365	0.0090690479	0.0374173478	0.0346169705	0.1158822841	0.1344511897	0.1309926168	0.0627461698	-0.161412222	-0.0473387771	-0.089518218	-0.0559753463	0.0274231106	-0.000619369	0.077355073	0.0850913425	-0.0198217334	-0.0130982878	0.0177315863	-0.0336743163	0.093346397	0.0795506128	-0.0659255753	0.0461936901	-0.0989330465	-0.0034958924	0.1281659086	-0.0131238911	0.0782071	0.0117437647	-0.0542229663	-0.0449444625	-0.0495440955	0.1005323825	0.0251168045	-0.0169167164	0.1048892448	0.1071124587	0.0205123178	0.1232347928	-0.0277380509	-0.1107518351	-0.028609187	0.0029347202	0.0160996974	0.0567777018	-0.0905024792	0.0396853807	0.0028069384	-0.0623351296	0.180116167	-0.0496936891	-0.0586240317	-0.0498156141	0.0176564321	-0.0583191041	0.0351352364	0.006431699	0.0472241112	0.0087079733	-0.0697005171	0.0259166928	-0.0262066036	-0.0039569298	0.0261764511	-0.0562726588	0.1103929536	0.0462176833	0.1078324369	0.0888937769	0.1012346814	-0.0077054413	-0.0650219864	-0.0298380167	-0.0801367289	-0.0563872282	0.1171065292	0.116095925	0.1144180399	0.0	0.0	0.0	0.0	0.0	-0.0838136	-6.8000000000012495e-06	4.6240000000017e-11	0.00702471954496	-0.0291226	0.0214761	0.00046122287121	0.0008481258307599	-0.0573226	0.0209313	0.00328588047076	0.00043811931969	-0.00228611	0.0002229599999999	5.2262989321e-06	4.9711161599999966e-08	0.0008514049999999	-0.0002670750000001	7.132905562505345e-08	7.248904740248297e-07	-0.002282	-0.00063502	5.207524000000001e-06	4.0325040040000033e-07	0.0	0.0	0.0
5831.168699463256	-1.2788684877959895	1.6355046090776009	34002528.4016	6226.93123009588	-21.40842295650964	458.3205734848089	38774672.54434339	6203.504067337294	-9.67304573552883	38483462.71347036	93.5678138016325	6251.3503710849045	4635.127300805988	0.879506	16.076954	0.0839772	0.0469328	-0.0207123944	-0.0570691533	0.0089707055	-0.0427446286	0.0215451461	-0.0049977093	0.1171562659	-0.0588849191	-0.0269311629	-0.0378337658	-0.068316635	-0.0983612633	-0.122281204	-0.0496843669	-0.055102655	-0.0132038536	-0.0221618616	0.009066104	0.0735888189	-0.124574862	0.0455717671	0.0437674515	-0.096984285	-0.0510315046	-0.0695095083	-0.061633305	0.0287817915	0.0891173826	0.1048789196	-0.1489836025	0.1041839178	0.1302108374	0.052141139	0.1760706831	-0.0364224696	0.0411046724	0.0006057079	-0.0484055267	0.022690441	0.0429493782	0.1969325817	0.1094153194	-0.0045092302	0.0737790918	0.0804409992	-0.0528975023	0.0337032558	0.1343207838	-0.0596886652	-0.1003408173	-0.0709273495	-0.2113679459	-0.0306532192	-0.107088271	-0.0356651132	-0.000145593	0.0489298841	-0.0469356311	0.027906292	0.0676617416	-0.0008623384	-0.0645541055	-0.0788655335	0.0990349641	-0.0357859541	-0.1162345478	-0.0249065686	0.0716424395	0.0888798284	0.0149474551	-0.0486060133	-0.0593123355	-0.0761652292	0.01499503	-0.0665642913	-0.0468352102	-0.2282130098	-0.0225485758	0.1338759611	-0.0603794932	0.0469740029	-0.0775015261	0.0472649052	-0.0301259754	0.0874077949	-0.0179982895	-0.0807250861	0.0224876752	0.1434657699	-0.0304638856	-0.0137892071	-0.0810934108	0.1810437995	0.0884339874	-0.1090385264	0.0107999465	-0.0629057694	-0.0834303113	0.0296435479	-0.03088775	0.0047234515	0.0937516493	0.0815866976	0.0593944598	-0.0116178554	-0.0170747659	-0.060771737	0.0920191254	0.0518896457	-0.0383706569	-0.0431016598	0.0103088044	0.0652135573	-0.0645910082	0.0686290582	0.0643454846	0.0784931206	0.0554987713	-0.0799491285	0.0269573019	0.116886286	0.1152183101	0.1124559591	0.0	0.0	0.0	0.0	0.0	-0.0756899999999999	0.0081236000000001	6.599287696000172e-05	0.0057289760999999	-0.0483149	-0.0191923	0.00036834437929	0.00233432956201	-0.0381632	0.0191594	0.00145642983424	0.00036708260836	-0.00289062	-0.0006045099999999	8.3556839844e-06	3.6543234010000005e-07	0.000705877	-0.0001455279999998	2.1178398783970882e-08	4.982623391290001e-07	-0.002282	0.0	5.207524000000001e-06	0.0	0.0	0.0	0.0
