global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
2757.5757981598963	n/a	n/a	7604224.282597189	3307.85096019096	n/a	n/a	10941877.974836256	2923.82461185928	n/a	n/a	8548750.36091407	2942.7520177216925	2417.664317573435	n/a	n/a	n/a	n/a	-0.0630116683	0.094039406	-0.1486897955	0.0532313665	0.0006608455	-0.1768088713	0.0517167968	-0.1868327187	0.0239179149	-0.1001950537	0.0518679426	-0.0627006708	-0.07182014	0.0099253324	-0.0315755007	0.0261450622	-0.0208803941	0.0805154283	-0.0954190782	0.0693140809	0.1739496923	-0.0672949556	0.00160751	-0.0503544165	0.0674950537	-0.1400924645	0.0609487151	-0.1109742646	0.1057210378	-0.1633291516	0.0660440266	-0.0205184464	0.0391319047	-0.0478261815	-0.1553263958	0.1039696205	-0.0640356088	0.0815316365	-0.0054170909	-0.1536832453	0.0305333177	-0.0748572798	0.0894613033	0.0199697405	0.0256987525	-0.0734039886	-0.0388223173	0.0866648554	-0.0318205901	-0.0600502783	0.0023331777	0.1024776086	-0.0429764844	-0.0575867386	0.0834051529	0.0690109452	-0.0494589791	0.0399588806	-0.0837182354	0.0311483619	-0.1205485862	0.2141492892	-0.2082757136	0.0776983026	-0.0080510114	-0.0151157757	0.0069551426	-0.0284811075	0.118259198	-0.0303528233	0.013048454	-0.0159040189	0.2240913234	-0.1246117328	0.026887518	-0.16249695	0.0129292853	-0.0434823285	-0.0217795221	0.0905174031	-0.073815726	0.0703799304	0.0013184667	-0.1964540662	0.0605616672	0.0768056068	-0.0807983381	0.0264012174	0.0099184411	-0.1340714332	0.0025201908	0.0223366173	0.0199926212	-0.0810228143	-0.050267093	0.1046473398	-0.1878451674	0.0177745798	-0.0794501684	0.0754539574	-0.0051278761	0.117225182	-0.0779886023	0.0349482243	-0.0456328756	0.0027895079	-0.1657040598	0.1450186343	-0.0840396239	0.0099930429	-0.0431154154	0.0236933869	-0.0145243283	-0.069034302	0.1290768567	0.2027248434	-0.0502308993	0.1154637225	0.1154447293	0.1154130763	0.0597524	n/a	0.00357034930576	n/a	0.00749747	n/a	5.62120564009e-05	n/a	-0.000180593	n/a	n/a	3.2613831649e-08	-0.00126664	n/a	1.6043768896000002e-06	n/a	-0.00213029	n/a	n/a	4.5381354841e-06	-0.000413512	n/a	1.70992174144e-07	n/a	0.0	0.0	0.0
2764.8710161733256	7.295218013429348	53.22020586346405	7644511.736075318	3327.215294776384	19.36433458542388	374.9774539362433	11070361.6177939	2928.1473351617847	4.322723302504528	18.685936750015653	8574046.81641506	2946.956592335708	2415.0063986982595	0.949266	17.9238	0.107666287	0.0527521	-0.0477133667	-0.0394630618	-0.0764713457	0.0105555004	0.0344890732	-0.0083117582	0.0507154143	-0.0293319684	-0.1144151086	0.0355850968	0.1291743714	-0.0984721847	-0.0384190635	-0.0104505489	-0.0264524313	0.0570233388	0.0080651086	0.0096394272	0.0140124098	0.0880544154	-0.0848956938	0.0159097646	0.2398058704	0.0733170853	-0.0011213198	0.0868286837	-0.0061847137	-0.1208928213	-0.0257640381	-0.0776136278	0.1218609354	-0.0944207533	-0.2088291227	-0.1095365988	0.0483952655	-0.0665427508	-0.0440317083	-0.0475410199	0.0180441353	0.0073829654	-0.0984526681	0.1075891609	-0.11389577	-0.001291699	0.0364074428	0.0719916913	0.053579204	-0.0444601354	-0.0308253411	-0.032289592	0.1857401031	0.1074909554	0.1513658204	-0.0952803187	0.0444195402	0.0410875918	0.008775287	-0.021217552	-0.0319144973	-0.1068329058	-0.0250693073	-0.074861395	-0.0109653671	-0.1021012829	-0.1188721756	0.1136411173	-0.1110395132	0.0392975451	-0.0309680985	-0.0728695053	-0.0399174131	0.0165999497	0.1635541341	0.0305278487	0.1057628366	0.0507952421	-0.0735040706	-0.033907167	0.0388030832	0.057151813	0.134334268	-0.0962819021	0.1160045191	0.068076529	-0.1468977055	0.1217387587	0.1663195777	-0.020994136	0.0221844232	0.0398451771	-0.0868830649	0.0648543631	-0.0560100875	-0.0593691077	0.0217998007	0.054813125	-0.1267135757	-0.0336349034	-0.0003975359	0.0138852313	0.0110729721	0.1380119914	-0.1046045414	-0.0111718473	-0.1062896925	-0.0373647568	-0.0213938959	0.0712760959	-0.0535551811	0.0060116235	-0.0296942805	0.0027292132	-0.0165269025	-0.108136011	0.0076195713	0.1485552543	0.0692997462	0.1154130763	0.1152422001	0.1149575937	0.0318698	-0.0278826	0.0010156841520399	0.00077743938276	0.016359	0.00886153	0.0002676168809999	7.852671394089998e-05	-0.0186264	-0.018445807	0.0003402477958812	0.00034694277696	-0.000948304	0.000318336	8.992804764159999e-07	1.0133780889600009e-07	-0.00146443	0.0006658599999999	4.4336953959999997e-07	2.1445552249e-06	-0.000348181	6.533100000000002e-05	1.2123000876099998e-07	4.268139561000002e-09	0.0	0.0	0.0
2763.359904889037	-1.511111284288745	2.2834573135047807	7636157.963948347	3308.107669810513	-19.10762496587085	365.1013318363712	10943576.35505914	2925.866451367212	-2.2808837945726737	5.202430884344238	8560694.491236161	2944.211344748572	2445.6773181654403	0.949129	17.921219	0.0730101499999999	0.0431017	-0.1128613748	0.1071280565	-0.1011856353	-0.0684609692	-0.021755643	-0.1739804111	0.0911097473	0.1057831525	-0.0076359926	0.002647946	0.0655169357	-0.0768656544	-0.1343658809	0.0097517766	0.0223529695	0.0259446863	0.0634667633	0.1147987166	-0.0202066003	0.0113519982	-0.1926095457	0.0671166075	-0.0285254608	-0.0316273202	-0.1463026857	-0.0046753264	-0.0158983258	0.0022282923	-0.070826051	0.0703403798	-0.0193947541	-0.1374128775	0.0081880237	0.0469861419	-0.1285566966	0.109785207	0.1400653601	-0.0642519666	0.0394412404	-0.0435375189	0.2490130499	-0.0851583341	-0.1044867556	0.0013175569	-0.0162661924	0.0137188792	0.0632923243	-0.0308534557	-0.1241938183	-0.0465553381	-0.0154366481	0.0454410291	0.0371842535	-0.0668765398	0.1396976649	0.1171775532	-0.0014944408	0.0361742035	-0.0411080905	-0.0925587398	-0.0049442281	-0.0271229145	0.1463179063	0.0592995805	0.1609030403	-0.0765636079	-0.045880468	-0.0347154258	-0.1041555294	-0.0397665513	-0.019733015	0.0508024336	-0.0248174563	-0.1857604528	0.0541055633	-0.0627687545	-0.1162388925	0.038373205	0.1797703622	0.1058468895	-0.0833340736	0.0440229891	0.0368083945	0.1560709564	0.2320799263	-0.0021344595	-0.0885695663	0.0351081577	-0.0125278475	0.0597622905	-0.0715500488	-0.0403541953	-0.0576322075	-0.077891584	-0.0159947787	0.0553958472	-0.1571570676	-0.0619960821	0.0641919809	0.0837157049	0.0357361936	0.1518073714	0.0132131931	0.0638564985	-0.1020899445	0.0240656074	-0.0256989808	0.0603381295	0.0278574673	-0.0788164588	0.0462710735	-0.072613922	0.0373991517	-0.1209483777	-0.0120691496	0.0349126394	0.1111404056	0.1153118061	0.1148374968	0.1140484259	0.0318781	8.30000000000275e-06	0.00101621325961	6.889000000004563e-11	0.0185698	0.0022108	0.00034483747204	4.8876366400000105e-06	-0.0310309	-0.0124044999999999	0.0001538716202499	0.00096291675481	-0.000241918	0.0007063859999999	5.8524318724000006e-08	4.989811809959999e-07	-0.00185537	-0.00039094	1.5283408359999998e-07	3.4423978369e-06	-0.000418586	-7.0405e-05	1.75214239396e-07	4.956864025e-09	0.0	0.0	0.0
2760.2814682785856	-3.078436610451263	9.47677196456666	7619153.784122185	3317.899513414565	9.791843604051792	95.88020116621	11008457.181116603	2923.875850512646	-1.9906008545658551	3.962491762198313	8549049.989211049	2942.905413410509	2438.72781233484	1.014102	19.148012	0.0683874199999999	0.0413827	-0.0548018981	-0.0258964233	0.0340017574	0.0176060613	-0.0096116863	-0.0233173502	0.0015364456	-0.0764589288	-0.1115018394	0.1062191076	0.0971212642	-0.0570129288	-0.0364864056	0.0630717106	0.0316433487	-0.0400377029	0.0288312179	0.1709001463	0.1252272227	0.014062957	0.2048397523	-0.0532708454	-0.0263217054	-0.0281180737	0.060160879	-0.1561148062	0.0449362749	-0.1422914435	0.0220003507	-0.0863965674	-0.0075000945	-0.0389574343	0.0049260408	0.0822404552	-0.0438450621	-0.1028441152	0.0322536957	-0.0492588999	-0.0483867647	0.0262621505	0.106915679	0.1243760918	-0.0349858138	-0.0797152046	-0.0357571698	-0.0267368626	-0.0645039939	-0.0678284839	0.0689946395	0.0063693389	-0.0540259521	-0.007572301	-0.0636424213	-0.0559431377	0.0337255811	0.0015119146	-0.0926605981	0.0093346058	0.0213492588	-0.135236948	0.0311654551	0.1760179458	-0.0904859311	0.0222371953	-0.0496567582	-0.0378753363	0.059433481	0.051556411	0.0894371946	-0.0289129513	0.1197074891	0.0294646651	0.0859679384	-0.0733762513	-0.0478878587	0.1086618033	0.0667129292	-0.0684042	0.0256481436	-0.119240648	0.0271299407	-0.0471498639	-0.0503366683	-0.0230776816	0.1461530928	0.0733589409	0.0563871865	-0.1287948549	-0.0654823497	-0.0200348156	0.0833281417	-0.0662481701	0.0465728582	-0.0821969051	-0.0285427218	0.0849213019	-0.0644832178	0.0185711127	0.0273747042	0.1246408378	-0.006197414	0.1325565588	-0.0090143761	-0.0184521516	-0.050041034	0.0464024937	-0.0678621515	0.0664261786	-0.0401396433	-0.0369891429	0.078455644	-0.0637875764	0.0024840422	-0.0659576211	-0.024396308	0.1167821221	-0.2038222722	0.1151599564	0.1142313295	0.112689161	0.031868	-1.0099999999999e-05	0.001015569424	1.0200999999997978e-10	0.0164251	-0.0021446999999999	0.00026978391001	4.5997380899999975e-06	0.00419957	0.03523047	0.0012411860164209	1.7636388184899998e-05	-0.000471021	-0.000229103	2.21860782441e-07	5.248818460900001e-08	-0.00146443	0.00039094	1.5283408359999998e-07	2.1445552249e-06	-0.000418586	0.0	1.75214239396e-07	0.0	0.0	0.0	0.0
2759.775078277484	-0.5063900011014084	0.2564308332154844	7616358.482681494	3308.153168716964	-9.746344697600762	94.99123496445048	10943877.38769209	2923.179824089884	-0.6960264227623156	0.4844527811833057	8544980.283966165	2942.2285747010897	2438.164355021081	0.911779	17.215984	0.1248492774999999	0.057786	-0.0110328764	0.01057967	0.0564899321	-0.0445789804	-0.0527134204	0.0239749256	0.0499319058	-0.019997079	0.030992248	-0.0303345564	0.0681424257	-0.0518984876	-0.0280295817	-0.0143357971	-0.0068673833	0.0525086777	-0.0529625692	0.0778270417	0.0683682912	-0.047477746	-0.0275743736	0.0578602187	0.0469297363	-0.0522231884	0.0391757542	-0.1319540244	-0.1296400092	-0.0127278838	-0.057002126	-0.0578271151	0.0428892042	0.0676148521	-0.0827517865	0.0977512227	-0.0323439344	0.0331726688	-0.1324163988	-0.1091246953	0.0973458862	-0.064500224	0.0278302242	-0.0298771881	0.0454129477	-0.0039080826	-0.0814407965	-0.093211777	0.0156896766	-0.0248505977	0.0101891479	-0.1303473137	-0.0631132348	-0.0061379812	0.0454699114	-0.0497571188	0.0335070488	-0.0420304741	0.0223727608	-0.0511899027	0.0009376658	-0.0662446275	0.0014320189	0.0836053734	0.1113171705	0.0644667706	0.0034690849	0.0167164361	-0.0293276088	0.1283805816	0.0108940288	-0.1111145955	-0.076500291	-0.0943750218	0.0981734994	-0.0390006773	0.1330866722	-0.0344563448	0.0821720801	-0.0529307882	-0.0501471274	-0.0706109564	0.0015342592	-0.0175799023	0.0210859208	-0.0766843436	-0.0112974265	0.0985660771	-0.1075902489	0.1036910529	-0.1003477616	0.094398488	-0.0038296064	0.0136368937	-0.0847432837	-0.0117017595	0.0422030883	-0.0046340607	-0.0597560859	-0.0182469519	0.0257713598	0.0990065563	0.0956631065	0.0289668142	-0.0331345705	-0.101752082	-0.0951197459	-0.0402315675	-0.092312542	-0.1393642959	0.0348721873	-0.0179089013	0.048974174	-0.0130495751	0.0098431547	0.0582453073	-0.164115842	-0.0735608419	-0.1494928514	0.1149575937	0.1134247617	0.1108851636	0.00818859	-0.0236794099999999	6.705300618810001e-05	0.000560714457948	4.51625e-05	-0.0163799375	2.03965140625e-09	0.0002683023525039	0.0279581	0.02375853	0.0005644677477609	0.00078165535561	-0.000241918	0.000229103	5.8524318724000006e-08	5.248818460900001e-08	-0.00156332	-9.888999999999992e-05	9.779232099999984e-09	2.4439694224e-06	0.000474049	0.0008926349999999	2.24722454401e-07	7.967972432249999e-07	0.0	0.0	0.0
2757.4650255959286	-2.310052681555589	5.33634339156217	7603613.367384755	3315.425809711218	7.272640994253834	52.8913070313014	10992048.299699284	2921.8365798802893	-1.343244209594559	1.8043050066093116	8537128.999526545	2941.1995098085063	2434.573707372284	0.8250809999999998	15.578961	0.0654852960999999	0.0374119	-0.0111704761	-0.0062070166	0.0579847528	-0.0182372017	-0.0282559468	0.0491215557	0.0319645176	-0.0240809699	-0.0055607534	0.0931634922	0.0329664467	-0.035413701	0.0169944665	0.0018282695	-0.0025628668	0.0376322865	-0.0337070797	0.0998900443	0.0107793771	0.0328001368	0.1676203539	0.125344947	0.009907893	-0.0193614081	-0.0693944637	-0.1557892155	-0.113398731	0.0878759388	0.1629266831	0.0740185029	-0.0506978456	-0.0761745796	-0.089191774	-0.0378705614	0.0944897166	0.0026070734	0.0168395716	0.0296381975	-0.0600474693	-0.0650009578	-0.0272549933	-0.0828881762	-0.0230319146	0.0647667424	0.0335386436	-0.0959328864	0.1422999981	0.0236187484	0.0376603019	-0.0015726057	-0.027138402	-0.0713318941	0.1003769987	-0.03910955	-0.0021521355	-0.0364081985	-0.0255108051	-0.014097743	-0.0068316426	-0.0757242847	-0.0675188417	0.0669075952	0.0187657159	0.0470705999	-0.0080659958	-0.127030992	0.1537880018	0.1859763718	0.0665719075	-0.12941822	0.0762963217	0.0112418753	0.106063862	0.0791534587	-0.0412905086	-0.0093470039	0.0028467945	0.0550853698	0.0061710311	0.103859496	-0.0073234878	-0.0380755982	0.0167150109	0.0412606228	-0.088471466	-0.0342981362	0.0102793027	0.0766861821	0.0596868903	0.0291827819	0.0223927663	0.1198690208	-0.1082637299	-0.0228015925	-0.0172820092	0.0573101038	-0.0287081378	0.0233548983	0.0170442481	0.1318593876	0.0415516928	0.0585503876	0.0749542044	0.0041589122	-0.0691507768	0.063095259	-0.0223727298	0.0558252952	-0.0102518451	0.1181821539	0.0782097311	-0.0352584851	0.0234449009	0.0426091617	-0.0924340394	-0.0167527699	-0.1028800552	0.1147048067	0.1124192083	0.108643553	0.0132381	0.0050495099999999	0.0001752472916099	2.5497551240099984e-05	4.10764e-05	-4.086100000000001e-06	1.6872706369599999e-09	1.6696213210000012e-11	0.0567567	0.0287986	0.00082935936196	0.00322132299489	-0.000344421	-0.0001025029999999	1.1862582524099999e-07	1.0506865008999992e-08	-0.00192968	-0.00036636	1.3421964960000001e-07	3.7236649024e-06	0.00031025	-0.000163799	9.625506250000001e-08	2.6830112401000004e-08	0.0	0.0	0.0
2754.1970041398936	-3.268021456035058	10.6799642371055	7585601.137613165	3319.875602762097	4.44979305087918	19.80065819565264	11021574.017814998	2922.783245244316	0.9466653640265577	0.8961753114475349	8542661.898680894	2941.989114420808	2428.4355641566217	0.812362	15.338807	0.0779743435999999	0.0409814	-0.0299103588	0.0119561572	-0.0502622828	-0.0495804458	-0.0219239584	-0.0182352346	0.0650656097	0.0073288459	-0.0083435533	0.0572867541	-0.0341779063	-0.0492463503	-0.0284397215	-0.0006588818	-0.0168927192	0.0223653042	0.0542374393	0.1325944241	0.0522030592	0.0301204375	0.0812277944	0.1555614104	-0.0020648621	-0.0010544443	-0.0526856549	0.0608332275	-0.0921332562	0.0748300726	0.0006289697	0.0377636846	-0.0663322224	-0.0709146293	0.0062956957	0.0030806463	0.0270952177	-0.0324711394	0.1634255429	0.050904221	-0.0356529322	0.0126790312	-0.1807697694	0.1541758092	0.0427312052	0.0319497292	-0.0261782707	0.0470407409	0.1310883156	0.0178602756	0.0641130109	-0.0959102543	-0.0092603107	-0.0861695524	-0.0453157401	-0.0494074922	0.0374448152	0.0546163558	0.0035185086	0.0074394846	-0.0301767831	-0.1183803237	-0.0391906137	0.0391484562	0.0481845812	-0.0538468817	0.0176284274	-0.0998568251	0.0984061814	0.1469804357	-0.0278833526	-0.0205629206	-0.0067835318	0.0129917385	-0.1269129299	0.0460303817	-0.1005679981	0.0135854303	-0.0088480203	0.0953485834	0.131522899	0.0310442339	0.0192633249	-0.0230906401	-0.121765742	-0.0260652865	-0.1438866727	0.024096849	0.1097664051	-0.0147767024	0.1500925562	-0.0754763544	-0.0831412985	-0.0617697074	0.1073603985	-0.0202145262	-0.0045840767	0.0711375268	-0.068186123	-0.0423033002	-0.0171654571	0.0399336243	-0.0108509637	0.0796822075	0.064666097	0.0297696972	-0.0267978044	0.0476849924	-0.0168738908	0.1084606504	-0.0321596348	0.1370749447	-0.0826100662	0.0193950057	-0.0019945171	0.0502527116	-0.0300819989	-0.009339958	-0.1051186747	0.1144017065	0.1112164334	0.105973176	0.0180752	0.0048371	0.00032671285504	2.339753641000001e-05	0.0107524	0.0107113236	0.00011561410576	0.0001147324532639	0.0529169	-0.0038397999999999	1.474406403999998e-05	0.00280019830561	-0.000486433	-0.000142012	2.3661706348900003e-07	2.0167408144000004e-08	-0.00125056	0.00067912	4.612039744000001e-07	1.5639003136e-06	-4.03404e-05	-0.0003505904	1.6273478721599996e-09	1.2291362857216e-07	0.0	0.0	0.0
2749.297028421546	-4.8999757183473776	24.0097620403939	7558634.150487544	3295.141439343775	-24.73416341832217	611.7788400042666	10857957.105280563	2917.573635006712	-5.209610237604011	27.14003882774852	8512235.915686278	2936.710100931711	2385.979990681244	0.856507	16.17234	0.0870790292	0.0379342	0.0117951658	0.0159703231	-0.1576728816	0.0013795422	0.0083858815	-0.0728406574	-0.0177282467	-0.0259551368	0.0811041456	0.0383410748	-0.1540576619	-0.008909127	-0.0163971365	-0.0388882894	-0.0024146948	0.0545109341	0.1085623409	0.0550411942	-0.0083468794	-0.0052603262	-0.0211434878	0.0352354091	-0.0651265099	0.0363090328	0.0132260306	0.0328766496	-0.0677352827	-0.1471667957	0.145993199	-0.0658609265	0.0026681309	-0.0529225727	0.1047742719	-0.077580533	-0.0219074495	-0.0057867283	0.0335156465	0.0291407644	-0.0460625071	-0.0918255021	0.0679770605	0.0898480461	0.0567396591	-0.0101923599	0.0719008879	0.0100906072	-0.0637301082	0.0896078207	-0.0152708159	-0.0113170152	0.0009912243	0.0433962974	-0.0061961041	-0.0081057471	0.0168352903	0.0631212245	0.0218567652	0.0456682263	-0.1023579835	-0.0587173123	-0.0482091777	-0.0112844536	0.0062417106	-0.107005583	0.0569688967	-0.0132501248	0.0295373591	-0.0069190614	-0.0285783642	0.0151990527	0.1472879422	-0.1485411502	0.0499362692	-0.0621192618	-0.0420695826	-0.0386941675	-0.0195362655	0.1084799392	-0.0634801951	-0.0082380783	0.0297165218	-0.0252677529	-0.0219587846	-0.0443032266	0.057853279	-0.0391552912	0.013708238	-0.1082171437	0.0540313105	-0.0286470813	-0.0570291579	0.1097301323	-0.1388527072	0.0087418605	-0.0086653704	0.0352853292	-0.0612747982	-0.0319758754	-0.0580715638	0.0236302376	-0.0564151057	-0.0535046297	0.0598468734	0.0907136458	0.0003796062	0.0722127993	-0.0811396148	0.060545728	0.0721014976	0.0141475706	-0.02843199	0.0770544604	0.0623503343	0.1361025484	-0.0451651132	0.0053725587	0.0263382924	0.1140484259	0.1098185471	0.1028845713	0.010766	-0.0073092	0.0001159067559999	5.342440464e-05	5.12908e-05	-0.0107011092	2.63074616464e-09	0.0001145137381103	0.0817128	0.0287959	0.0008292038568099	0.00667698168384	-0.000241918	0.0002445149999999	5.8524318724000006e-08	5.978758522499999e-08	-0.000887374	0.0003631859999999	1.3190407059599994e-07	7.87432615876e-07	0.000157415	0.0001977554	2.4779482225e-08	3.9107198229160004e-08	0.0	0.0	0.0
2752.3053143809	3.008285959353998	9.049784413246403	7575184.543569346	3291.159087689694	-3.982351654080958	15.859124696761342	10831728.14048246	2918.8478667211216	1.2742317144097797	1.6236664620076864	8519672.869062442	2937.77699775072	2380.060604992587	0.793319	14.979243	0.0480557142	0.0239441	0.0235943342	0.0155718061	-0.137123591	0.0509337274	0.0427309128	-0.0836367614	-0.0476918307	-0.1000271626	0.0082946434	-0.03514795	-0.1338098598	-0.0161675555	0.0221812001	0.0235988142	-0.0106797772	0.0230280904	0.0274519194	0.0995176294	-0.0226301097	0.0133182648	0.0206101783	0.1360148126	0.0835512924	-0.0243791444	0.0758881038	0.0030483601	-0.2010620352	-0.0731382812	-0.1526469306	-0.0169892272	-0.0384339289	-0.0006721523	0.1422065666	-0.1002827612	0.0265378593	-0.0630657568	-0.1719777255	-0.1244194761	0.0712223163	0.0188145834	0.1279847562	0.0682465161	0.0265217029	-0.0285166537	0.0639543349	0.1208429136	-0.007771372	0.0170528174	-0.1627913226	0.0518013934	0.0181089604	-0.0609210022	-0.0046024857	-0.0164239537	-0.0197023533	0.0660081361	-0.0270013644	0.0176268023	-0.0577432937	-0.0553371807	-0.0956032778	0.014060745	0.0055072038	-0.0653930577	0.0382602785	-0.0117514025	-0.0627239603	0.1831947434	-0.0235380348	-0.0377296796	-0.071838068	-0.1438609429	-0.0931088194	-0.1497600739	0.1242211825	0.022709133	-0.0225003801	0.0492009495	-0.1301944512	-0.1186577922	0.1160334054	-0.0487241289	0.0321374512	0.0146793571	0.0888180719	-0.0492671347	0.0117558654	-0.0893708211	0.0198740034	-0.0548554779	-0.0957751568	-0.1364512832	0.0291185952	-0.0022281849	-0.020337908	0.0553958419	-0.0765523589	-0.0319813904	-0.092245618	-0.0112607533	-0.056587033	-0.0968820129	-0.0788106437	-0.0004398094	-0.0476067368	0.0467799491	-0.0876160552	0.1058458309	0.035647654	0.0510729236	-0.0733637445	0.064518795	0.0880518817	0.1176940497	0.0088917485	-0.0147934864	-0.0154362212	0.1136451198	0.1082280018	0.0993899282	0.0253623	0.0145963	0.00064324626129	0.00021305197369	0.00326504	0.0032137491999999	1.0660486201599998e-05	1.032818392050064e-05	0.0813645999999999	-0.0003482000000001	1.2124324000007241e-07	0.0066201981331599	3.67223e-05	0.0002786403	1.34852731729e-09	7.764041678409002e-08	-0.0007209	0.000166474	2.7713592676000003e-08	5.1969681e-07	0.00031025	0.0001528349999999	9.625506250000001e-08	2.3358537224999998e-08	0.0	0.0	0.0
2761.215499672997	8.910185292096685	79.39140193949609	7624311.035634397	3314.224638580919	23.06555089122503	532.0196379156918	10984084.954976823	2922.941890668357	4.0940239472352005	16.76103208053529	8543589.296223909	2942.0332111196144	2401.7633611766983	0.8100039999999998	15.29428	0.0738018783	0.0351313	0.0243126937	0.0925486584	-0.1035193516	0.0522255849	0.1059380142	-0.0386081329	0.0440547267	-0.0571390671	-0.0137862115	0.0104043672	-0.1252858433	-0.0560436966	-0.0377419457	0.0387299552	-0.0308047593	0.0191124797	0.0573889517	0.0163560405	0.0462981873	0.0064110499	0.0335195018	0.0857581416	0.0413041054	0.121524278	0.1076791716	-0.083527155	0.146574931	-0.035198635	-0.1236633616	-0.0340425178	-0.0519422815	-0.0837424384	0.1095168006	-0.0832216552	0.0398864709	0.1473250808	0.0803234184	0.1115357237	0.0195193601	0.0121505588	-0.0287708605	-0.0980049498	0.0059407678	-0.0054543726	0.0272774208	0.0137977602	-0.1415587563	-0.0453014883	-0.0794230662	0.1550927084	-0.0115762104	0.0695627362	-0.0469035472	-0.0563708495	0.0012259891	0.1009064736	-0.016293265	-0.0156430183	-0.0641008073	-0.0083016596	-0.0018780372	0.0433605542	-0.0454153855	-0.1381053663	0.065186532	0.0786294978	-0.1164220871	0.0010259866	0.1366376433	0.0092189413	-0.0327301617	0.057774924	-0.0264947279	-0.1238403679	-0.1170198733	0.140276198	-0.1007617786	0.1203758387	-0.0582484042	0.0094490306	-0.1688528722	0.0631082431	0.0155174542	0.0010390613	-0.0117528459	-0.0841477203	0.0292504553	0.0269295002	-0.0415857368	0.0631590867	0.0008006776	-0.0435705024	0.0626854419	0.0030770682	-0.0501051007	0.040267399	-0.0999106481	0.0104272498	-0.0801533716	-0.0917924116	-0.0193297772	-0.1251185894	-0.0230567937	0.0803866761	-0.0345823713	0.0458433902	0.0135495646	0.0197461147	0.0502449444	0.0141146853	-0.0340185534	0.0903147064	-0.0654540463	0.0596975813	0.0263131877	0.0468746931	0.0972927026	0.1131919653	0.1064475877	0.0955030384	0.0326749	0.0073125999999999	0.00106764909001	5.347411875999999e-05	3.77267e-05	-0.0032273133	1.42330389289e-09	1.041555113635689e-05	0.0605732	-0.0207913999999998	0.0004322823139599	0.00366911255824	-0.000477439	-0.0005141613	2.2794799872100002e-07	2.643618424176901e-07	-0.000887374	-0.000166474	2.7713592676000003e-08	7.87432615876e-07	0.000479026	0.000168776	2.29465908676e-07	2.848533817600001e-08	0.0	0.0	0.0
