global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
2682.585390099044	n/a	n/a	7196264.375172841	3010.954786948944	n/a	n/a	9065848.72905076	2957.157676020078	n/a	n/a	8744781.520844467	2990.0778009014043	2317.5016151452924	n/a	n/a	n/a	n/a	-0.1527906426	0.0234711492	-0.0369378067	0.1163566882	-0.0185453685	0.0055770712	0.2382441137	-0.037579024	0.2320716295	-0.0871799616	0.0183982468	-0.2331090346	0.2059611658	-0.0341776117	-0.15778261	0.0790729214	-0.137909165	0.0359462448	0.0628201818	-0.2691432925	0.1837369901	-0.0825175618	0.034435222	-0.0971849344	0.1183710249	-0.0091541582	0.0121058125	-0.0198893612	0.0794957421	0.0073920191	-0.0756591745	0.0250820303	-0.0397241475	0.0821376474	-0.0703054356	0.0391833588	-0.0092952937	0.0993109413	-0.0353695862	0.0426285355	-0.005242934	0.0682514884	-0.0725366128	0.0515268451	-0.0181424595	-0.0257695254	-0.1404514954	-0.1436261398	0.0133591369	-0.1152671405	0.0393914459	-0.0740822437	0.3501347247	-0.0181615537	0.1162387512	-0.0632200279	0.0408134427	-0.096512774	0.0667025898	-0.0316531525	0.021421927	-0.012475693	-0.0187771726	-0.0422631446	0.0081760521	-0.0147597301	0.0131334468	-0.024081482	0.0780230297	-0.0999956138	0.0255482254	-0.042579439	0.0290867249	-0.0527750642	0.0375602992	-0.1255123803	0.0413429994	-0.3097014242	-0.1308131005	0.1409389301	-0.0151697255	0.0227491198	-0.0534626305	0.0374756856	-0.0146575154	0.031434878	-0.0081435187	0.0480560354	-0.0295415581	0.0650008585	-0.1881735887	0.0744330128	-0.0316320484	0.0067322648	-0.1071668431	0.0452657282	-0.0759499857	0.0356605882	-0.0961290446	0.0709521272	-0.1734262785	0.1154637225	0.1154447293	0.1154130763	0.0228046	n/a	0.00052004978116	n/a	0.051947	n/a	n/a	0.002698490809	0.279095	n/a	n/a	0.0778940190249999	-0.00175106	n/a	n/a	3.0662111236e-06	-0.00116812	n/a	1.3645043343999995e-06	n/a	0.00110427	n/a	1.2194122329e-06	n/a	0.0	0.0
2676.877436757434	-5.707953341609937	32.58073134999604	7165672.811421052	2989.824364008329	-21.130422940614608	446.49477364925207	8939049.72761781	2950.1679389888004	-6.9897370312774	48.8564237664106	8703490.868237427	2977.198752822806	2298.4610617990465	1.051968	19.108458	0.15869725	0.0852205	-0.1860610916	0.1279055389	-0.1743197276	-0.000827457	0.0359424457	0.082062257	0.1745152317	0.0128061295	0.1497458627	-0.1674140607	-0.0854809769	-0.136136522	0.0970350139	0.0905891227	-0.1115753188	0.069679406	-0.1160941478	0.1018684893	-0.1190034097	-0.1401871047	0.1288317184	-0.1470530478	0.0747593156	-0.1394810978	0.0533152245	0.0969086998	-0.0244233435	0.090519094	0.0376060253	0.0519674975	-0.0165940854	0.0086852591	-0.0708832733	-0.1046163972	0.0017221942	-0.0158734495	-0.1039374103	0.0367130126	-0.0665396017	0.0235320477	-0.1030097454	0.0442327367	0.0320947841	0.0045474534	0.0121016386	-0.0290716564	-0.0827572224	-0.1292979196	-0.112685317	-0.040131667	0.1395486632	-0.0086913012	0.2046683819	-0.0119176993	0.2642581082	-0.0147983722	-0.0200217966	0.0062636786	-0.0923633154	-0.082621425	0.0028546146	0.0413051115	-0.0176470833	0.030593233	0.017680798	0.0956978554	0.0026823356	-0.1270922721	0.0131208188	-0.0103120041	-0.0949189944	-0.127041343	0.0658886632	-0.0084359058	-0.0669546585	0.0245303273	-0.0204630421	-0.3007520903	0.0393541469	0.1623081086	-0.0243830113	0.0798600861	0.1281973844	0.0674134971	-0.039947484	-0.0923776079	-0.0629581883	0.0648085945	0.0259759416	-0.0362009417	-0.0920473909	0.1734527973	-0.1688950162	0.0538345356	0.1177414439	0.0194849602	-0.1011613763	0.1398853374	-0.0145569786	-0.0818110713	-0.0738947505	0.1154130763	0.1152422001	0.1149575937	0.0202087	-0.0025959	0.00040839155569	6.738696810000009e-06	0.100471	0.048524	0.002354578576	0.010094421841	0.26086	-0.018235	0.000332515225	0.0680479396	-0.000615444	0.0011356159999999	1.2896236994559998e-06	3.7877131713600004e-07	-0.000791438	0.0003766819999999	6.26374107844e-07	1.4188932912399994e-07	0.0008297209999999	-0.0002745490000001	6.88436937840834e-07	7.537715340105497e-08	0.0	0.0
2678.4576120673337	1.5801753098994595	2.496954010015853	7174135.179641443	2995.6330099285155	5.808645920186336	33.74036742609737	8973817.130173378	2930.8516518008423	-19.316287187958096	373.1189507276741	8589891.404863726	2953.552272914232	2328.987999069109	1.565788	28.44175	0.1790450999999999	0.0973132	-0.3341715988	0.1728342827	0.1004479421	0.053451155	-0.0636213254	0.017354849	0.2720714657	-0.3034991375	-0.0810977117	-0.2540200814	-0.0919462866	0.0562429741	0.0505174362	-0.0471337198	0.0910594309	0.4475002153	0.0121899349	0.1616643565	-0.1423316218	-0.0339589823	0.0360452601	-0.093752437	0.0481576649	0.2581539776	0.0713699216	-0.0333401183	0.2215628068	0.132866169	0.1721264113	-0.0744945266	0.0876581728	-0.0884358085	0.0942131335	0.0772546693	0.0603437848	-0.1439577882	0.008673186	-0.0150293372	0.0654615751	0.1055050428	0.051809505	0.0177691674	-0.0371111871	-0.0263926557	0.0402185351	0.081496642	0.1478277414	-0.3494186602	-0.1727184291	0.1461291258	0.1128582116	0.2139266252	-0.0217439974	-0.0357410311	0.0091346327	0.0187220176	0.0943231217	-0.2530544871	0.2252807577	-0.0591144324	0.1278249792	0.131931748	-0.1526299637	-0.0203671667	-0.0911202013	0.1009114235	-0.1194954496	0.1896444188	-0.1321225931	-0.1074298545	-0.0254050193	-0.0162973423	0.0009718218	0.042931439	-0.0196793894	-0.0415590263	-0.0116864673	-0.2020728115	-0.2444886531	0.077891556	0.2872935965	0.065440002	-0.0307677129	-0.2289854974	0.1363705242	0.2168474396	-0.1480203466	0.0044355962	0.1376523018	-0.1204586918	0.0002381881	0.2427118768	-0.1867708364	0.0907899911	0.022041798	0.1161553476	-0.0727031886	-0.0576586326	0.1224409561	-0.0144926897	0.1115879812	0.1153118061	0.1148374968	0.1140484259	0.0131849	-0.0070238	0.0001738415880099	4.9333766440000005e-05	0.0494609	-0.0510101	0.00260203030201	0.00244638062881	0.18347	-0.0773899999999999	0.0059892120999999	0.0336612409	-0.000286465	0.000328979	1.0822718244100003e-07	8.206219622500003e-08	-0.000334806	0.000456632	1.1209505763600002e-07	2.08512783424e-07	0.000916534	8.68130000001e-05	8.40034573156e-07	7.536496969017363e-09	1.0	0.0
2684.8297243813936	6.372112314059905	40.60381534299388	7208310.64892187	3019.0945666541825	23.461556725666924	550.4446439916869	9114932.002400806	2947.946152774071	17.094500973228605	292.2219635237137	8690386.519655446	2978.433637465898	2327.531480550745	1.578063	28.664717	0.1372428499999999	0.067198	-0.0412309375	0.0202719788	0.1162734111	-0.0726254438	0.0156610415	-0.0921114674	-0.0117813188	-0.0672691941	0.0457039571	-0.1342975638	0.0302066583	-0.0594761318	0.0113469103	-0.1087063588	-0.0868178603	0.096605077	-0.0452261539	-0.0004205541	-0.0771721752	-0.1634832303	-0.0078074997	0.0505635758	0.0554451665	0.0900845099	-0.0684952353	-0.0373421217	-0.1046893541	0.0462581259	0.0672722107	0.0760389285	-0.044729342	0.1062533121	0.0409409167	0.0909937205	-0.098849463	-0.076222842	-0.048884522	-0.0366822498	-0.0259695072	0.0115093508	0.0077527416	-0.1495470505	0.113051496	0.0294982797	0.0616432981	0.0067413712	-0.0836684082	-0.1090403293	-0.0641999473	-0.0262488375	0.1398637767	0.0565566875	0.0485160637	0.0308536613	-0.0736485796	-0.1538977392	0.0538205238	-0.0436976571	0.0656397648	-0.0060515869	-0.1333084845	-0.0489518231	0.0665262286	-0.0682645873	-0.0277872945	-0.0166186646	-0.057593013	-0.022983569	0.0026503934	-0.1051516093	0.1244043492	-0.0405515587	-0.0394415454	0.0727108595	0.0181278882	0.1260649778	0.0586534185	-0.0501322451	-0.1180204681	0.0972804206	0.1179692998	-0.0691695044	-0.0799756723	-0.0869310648	0.0173400763	0.1027474326	0.1390825001	0.1825019395	-0.0354167324	-0.0498132416	-0.0342836118	-0.1046508688	0.0719059439	0.0707407514	0.0991185787	0.0007134343	-0.0083755431	-0.0991548509	-0.0672999449	0.0125510226	0.0050047541	0.1151599564	0.1142313295	0.112689161	0.0133989	0.000214	0.00017953052121	4.5796000000000286e-08	0.0185475	-0.0309134	0.00095563829956	0.00034400975625	0.155534	-0.0279359999999999	0.0007804200959999	0.024190825156	-0.000155496	0.000130969	1.7152878961000002e-08	2.4179006016000002e-08	-0.00107691	-0.0007421039999999	1.1597351480999998e-06	5.507183468159999e-07	0.00160705	0.000690516	2.5826097025e-06	4.768123462560001e-07	0.0	1.0
2679.570806997629	-5.258917383764583	27.656212049261327	7180099.709713925	3020.6937946059693	1.5992279517868155	2.557530041776253	9124591.00077101	2947.978384875959	0.0322321018879847	0.0010389083921174	8690576.557695867	2978.5233784534225	2322.580487375931	1.085231	19.712673	0.093298092	0.0445471	-0.1075425249	0.0925966234	0.0918229702	-0.0660151019	0.1478923423	-0.10311153	0.0223087184	-0.0670022385	0.0613097549	-0.0478321274	0.0260005148	-0.1499531507	-0.0663318322	-0.0414500656	-0.0947685365	0.0563936205	0.0352542333	0.0514540549	0.010353484	-0.051957451	0.0853064829	0.0630556351	-0.0466978406	-0.0120285217	0.0846195722	0.0295393452	-0.0819218151	-0.0105463301	-0.0176908182	-0.0250605758	0.0306571772	0.0509660822	0.0577721865	-0.0972074915	-0.0464072188	-0.1114807653	0.0837948293	0.1142997935	-0.0531036843	0.0329373762	0.1087667685	0.0750542911	0.020754668	-0.1664538149	-0.0414417987	-0.1067452669	-0.0995520408	-0.0704822923	-0.0603498694	0.0665433304	0.0063218801	0.0227149276	0.1456585844	-0.0318755178	-0.0859351947	-0.0681794762	0.0889895309	0.0777842807	-0.0681827721	0.0270518866	-0.0093099828	0.0509276702	-0.0287204968	-0.0497067875	-0.0262852083	0.0491102163	0.0105473345	-0.0400469518	-0.0811735529	-0.0030350168	-0.0425768966	0.0783012258	-0.1006905834	0.1775280566	-0.0150886206	0.0089206719	-0.0485248221	-0.1019356023	0.0175632142	0.1204787924	0.009675657	-0.0928091115	0.1593650358	-0.0913937141	-0.1032661175	-0.0357616083	0.0796004505	0.0613296459	0.0630672305	0.0833541584	0.0985181756	0.1675929938	0.0015783337	-0.0173230768	0.1801364864	0.0675354329	-0.0212458358	0.038854306	-0.0589283508	-0.0039578535	0.0187845876	0.1149575937	0.1134247617	0.1108851636	-0.000252192	-0.013651092	6.3600804864e-08	0.0001863523127924	0.0186187	7.119999999999696e-05	5.069439999999567e-09	0.0003466559896899	0.129971	-0.025563	0.000653466969	0.016892460841	0.000178495	0.000333991	1.11549988081e-07	3.1860465025e-08	-0.0007396949999999	0.000337215	5.471486930248521e-07	1.1371395622506741e-07	0.001198	-0.00040905	1.4352040000000002e-06	1.6732190249999998e-07	0.0	0.0
2677.2127706475744	-2.35803635005459	5.560335428178773	7167468.219318462	3018.919128551827	-1.7746660541424717	3.1494396037256105	9113872.70473612	2942.227183504471	-5.751201371487696	33.07631721540195	8656700.799352653	2972.875642931312	2342.220955669094	1.028346	18.679392	0.1077944919999999	0.0477929	-0.1172701056	-0.0098238081	0.0202721658	-0.1135128175	-0.0083021934	-0.0820568266	0.0831671744	-0.0421957294	0.0934866068	-0.0618903788	-0.02581659	0.0553353609	-0.0440540467	0.0393368883	-0.0417284104	0.1204184931	-0.0138873402	-0.1488445013	0.0355434791	-0.0915737356	0.0865877223	0.0699099745	0.0253739577	0.075954881	-0.0455406473	-0.0270880198	0.0293771645	-0.0739978004	-0.108339874	0.0147745085	-0.0648335419	-0.0079560111	-0.0375478043	0.0930953376	-0.0646480545	-0.0025356148	0.0433205671	0.0359163757	0.1136634547	-0.0365353549	-0.1173912437	-0.0294625676	0.0577586344	0.0178794152	-0.0521689131	0.0169808357	-0.0270754171	-0.1150845026	0.0089065689	-0.0502333147	-0.0015822801	0.115047233	0.0760054391	0.1172446179	-0.1033411342	0.0004585895	-0.085501482	-0.0345564282	0.0281147931	0.0717096768	-0.0101103417	0.0112415133	0.0618339514	0.0412851309	0.0383567125	-0.0956926492	0.0599201153	-0.0066138086	-0.0334887739	-0.0890484074	-0.0075768307	0.040905563	-0.0371857921	-0.0537370746	-0.0129982454	0.0568168391	0.0830366943	-0.1227041142	-0.0589098607	-0.0375088344	-0.0105605192	0.0779738289	0.1222883478	-0.1270910686	0.0233999319	0.0068114161	0.0678616279	-0.0597068211	-0.0089246433	0.0009566572	-0.0073119756	-0.0420240855	-0.0313804649	0.0568965513	-0.1081402023	-0.0570422122	0.192522114	0.0316465963	-0.0064286981	0.0499405428	0.0461584725	0.1147048067	0.1124192083	0.108643553	0.0213006	0.0215527919999999	0.00045371556036	0.0004645228429952	0.0354111	0.0167924	0.00028198469776	0.00125394600321	0.133068	0.0030969999999999	9.59140899999993e-06	0.0177070926239999	-0.000453635	-0.00063213	3.995883368999999e-07	2.05784713225e-07	-0.000493656	0.0002460389999999	2.43696246336e-07	6.05351895209508e-08	0.0007491229999999	-0.0004488770000001	5.611852691288502e-07	2.0149056112908987e-07	0.0	0.0
2684.801907735818	7.58913708824366	57.59500174415546	7208161.283781888	3025.147729429527	6.228600877700046	38.795468893685786	9151518.78487262	2947.451870062668	5.224686558196936	27.297349631403744	8687472.52633592	2981.675125183958	2361.449472617144	1.002947	18.218025	0.19175765	0.120939	-0.2007331786	-0.0482124042	-0.001056018	-0.0549271437	0.0718742642	-0.107562459	0.2268121583	0.1121611205	0.0149780403	-0.0538868208	-0.0884569487	-0.0755337287	-0.0312831716	0.0679511016	-0.0889123313	0.1524754969	0.0390328791	0.0378662044	0.0249462018	-0.1239048472	-0.0287408884	0.0597226977	0.040813598	-0.0760850516	-0.0439988587	0.0767635494	-0.097391139	0.0465750289	-0.0863113894	-0.1167118828	-0.0444947815	-0.0572313917	0.0027082081	-0.015608187	-0.0341575916	-0.0052269274	0.1121566642	-0.0969589852	0.015981805	0.0716921267	0.1036900804	-0.0424100122	0.1135941305	0.0184381093	-0.0099513259	0.1008279047	-0.0715216879	-0.155773999	0.1257851594	0.0141891818	0.0703084834	-0.0062978149	0.0748830305	-0.0262021761	0.0031571045	-0.0605819843	0.0012341352	-0.0220241878	-0.038757157	-0.0616335586	-0.1278725669	0.04560478	0.021809502	0.0929107768	-0.0430555144	-0.1325209309	-0.0103535344	0.147655144	0.1027035401	0.1210576343	-0.0459839168	0.0023640466	-0.1164391812	0.0703617579	0.0009513404	0.0015462046	0.0587339632	-0.2381571216	-0.1182223309	-0.0548140234	-0.1363528252	0.0441773084	0.0503203588	0.006888593	0.0700980714	0.042392109	0.0272516516	0.0438189885	0.0476646526	0.0366956982	-0.1326300047	-0.201653462	0.1739441748	0.1251288781	-0.0946766334	-0.0309015359	0.1126854845	0.0806108417	0.0301874297	0.0462345601	-0.066262554	0.1144017065	0.1112164334	0.105973176	0.0144837	-0.0068168999999999	0.00020977756569	4.647012560999999e-05	0.0181786	-0.0172325	0.00029695905625	0.00033046149796	0.194587	0.061519	0.003784587361	0.037864100569	-0.00234516	-0.001891525	3.577866825625001e-06	5.499775425600001e-06	-0.000725915	-0.000232259	5.269525872250001e-07	5.394424308100003e-08	0.000749124	1.0000000999791855e-09	5.61186767376e-07	1.0000001999583812e-18	0.0	0.0
2676.6349251683773	-8.166982567440755	66.69960425688119	7164374.522631125	3012.432304717221	-12.715424712305776	161.68202561431642	9074748.390503908	2947.1314349646414	-0.3204350980267918	0.1026786520474396	8685583.694956746	2981.094106350572	2327.0062724950685	1.167817	21.212805	0.16364547	0.0940335	-0.0438628146	-0.1425126405	0.0815692364	0.0678574915	-0.0047898219	-0.0763801073	0.0789662178	0.0110745821	-0.0331061883	0.1215451906	0.006128597	-0.1419334712	0.0562818374	0.0112121589	-0.0793540129	-0.0214366283	-0.0789727538	0.0815379708	0.0938307489	0.0332273949	0.1246141773	-0.0164836859	-0.0671514791	-0.1245554324	0.0161040909	-0.0288204635	-0.1106813577	0.0131727912	0.0382413116	0.0567749755	0.043864686	-0.0340162829	-0.00632824	0.0209269349	-0.0675548862	0.1410673785	0.0653739102	0.0349960997	0.0215479784	-0.0969781905	0.0168995077	-0.0915870711	-0.1437813563	0.0325077556	-0.0650513593	0.0279113813	-0.0726683991	-0.035722833	0.0465710169	-0.0784197461	-0.0903189245	-0.1201229693	0.0990169696	-0.1534146064	0.0231343283	0.064638379	0.0021408841	0.1172761734	-0.0191624182	-0.0301633678	-0.0980273692	0.0042364318	-0.0346690578	-0.0179310878	-0.0080873426	0.036429296	-0.0170697788	-0.0558053372	0.0994737501	-0.0830978638	0.0720598398	0.1080902232	-0.0058800185	-0.07985937	0.0323581583	-0.0152980648	-0.0701731222	-0.0939863071	-0.0399410728	0.0364141935	-0.0531727297	-0.0997391863	-0.0258315539	0.0712967436	-0.1558750981	0.0308923453	0.1758362838	-0.0943196573	-0.0332591373	0.0565081059	0.0612710695	-0.0541635813	0.0136558778	0.0309198546	0.1917976935	-0.1279022872	-0.0061865983	-0.0358932891	-0.0157205458	0.047823656	-0.0746521311	0.1140484259	0.1098185471	0.1028845713	0.00210008	-0.01238362	4.410336006399999e-06	0.0001533540443044	0.0184202	0.0002416	5.837056000000075e-08	0.00033930376804	0.151414	-0.043173	0.001863907929	0.0229261993959999	-0.00098909	0.00135607	1.8389258449000007e-06	9.782990281e-07	-0.00152679	-0.000800875	2.3310877041e-06	6.41400765625e-07	0.000749124	0.0	5.61186767376e-07	0.0	0.0	0.0
2659.468414903361	-17.166510265016313	294.68907467891046	7072772.249868596	2986.3764570529684	-26.055847664252724	678.9071975027441	8918444.34324024	2932.779405809518	-14.352029155123546	205.9807408695163	8601195.043140428	2961.818850477405	2275.2712185895	1.055273	19.168507	0.10582022	0.0622993	0.0298739792	-0.0131553929	0.1281527208	0.157567968	-0.0213593464	0.0479251948	0.0252685869	-0.0959925151	0.0149100301	0.1850217684	-0.0472218149	-0.0886362917	-0.0040214629	0.0874628611	0.0519107596	-0.0104142699	-0.0198352921	0.0996366344	-0.0055588237	0.1564848704	0.1187202913	-0.0432979617	0.0286508904	-0.0972662955	0.0590219598	-0.0647179682	-0.0764400283	-0.014677654	0.1422724672	-0.0082567982	0.1462280068	-0.1086668115	-0.0465567516	0.0280163121	-0.0826099991	0.1787390161	0.0113899646	0.135932428	-0.0364656465	-0.0366416296	0.167221665	-0.1160312208	0.0359429574	-0.0363511395	0.0007433774	-0.0877624382	0.0476825694	0.0617634593	-0.0918276936	0.0154517373	-0.1208001937	0.0104325037	0.0461363203	-0.1700558384	0.0511653822	0.0046308317	-0.0137290713	0.1533518883	0.0273103083	-0.1036392811	-0.0204362502	0.0366248592	-0.180085797	0.0784468672	-0.0207057359	0.0357085254	-0.0017803746	0.0639028838	0.0572647557	-0.1132952742	0.0588053247	0.0848363546	0.0802847129	-0.0854226843	0.0300946303	-0.0637187236	-0.1062466919	-0.0606754912	0.0257406025	0.0276124699	-0.0894196221	-0.163868531	-0.0140476028	-0.0964248129	-0.0749840525	0.057268965	0.0077536867	-0.1014226206	0.0294700057	0.0262578465	-0.0376013276	-0.1092609685	-0.1857141448	-0.176686031	0.0335399791	-0.1202038697	0.0838027969	-0.0184393946	0.1620677521	0.0717459653	0.0107790834	0.1136451198	0.1082280018	0.0993899282	0.0108158	0.00871572	0.00011698152964	7.59637751184e-05	0.0184361	1.5899999999999248e-05	2.528099999999761e-10	0.00033988978321	0.0968491	-0.0545649	0.00297732831201	0.0093797481708099	-0.000733782	0.000255308	6.5182174864e-08	5.38436023524e-07	-0.00173856	-0.00021177	3.0225908736000003e-06	4.48465329e-08	0.00113252	0.0003833959999999	1.2826015503999998e-06	1.4699249281599994e-07	0.0	0.0
2664.146274945212	4.6778600418510905	21.88237457114709	7097675.37430445	2994.318868893057	7.942411840088425	63.081905837576805	8965945.488608995	2936.474096212128	3.6946904026103766	13.650737171141229	8622880.117724836	2966.019242271501	2282.8026569115686	1.163993	21.143337	0.13323355	0.0693271	-0.0139139797	0.1300683653	-0.051650445	0.0050096276	-0.0706907863	0.0293572082	0.0171470788	-0.0461601301	0.0892823597	-0.0125061248	0.0010767274	0.0139827382	-0.1080647564	-0.068053333	0.0224487623	0.0042949863	0.0239589838	-0.003780961	0.0491782973	-0.0539008973	-0.0888683195	-0.1397322931	-0.0322266051	0.0311097524	-0.1025889491	-0.1066922909	-0.1382781341	-0.0322130783	-0.0083647463	-0.0112705822	-0.002941819	0.1656556878	-0.2484814057	0.0066024346	0.0462336553	0.0303079172	0.0179595512	-0.0802436925	-0.0346528234	-0.1437384549	-0.0812801018	0.045951996	-0.0438079895	0.0747119699	0.0310768995	-0.0804969011	0.0270648998	-0.0224909562	-0.0024369867	0.0562459017	0.0196082569	-0.0690157847	0.0003367119	0.1162852844	0.0074329244	-0.0108819629	0.1145775198	0.0810588258	0.0650468266	0.0079122712	-0.1020704053	-0.0799855968	0.100407351	-0.0332710156	-0.0962706194	-0.0850181965	0.1733485992	-0.0840654576	0.1084910989	0.0567507964	0.1179200946	-0.0185071033	0.1143362542	-0.1032309368	-0.0489420023	0.0377977803	0.0317367072	-0.0526559379	0.0635401413	-0.0755198112	0.0447283341	-0.0901547635	-0.0582884323	-0.000587114	0.1264558539	0.0261725233	0.1429401458	-0.0633259946	-0.132519628	0.0138377619	0.0368575841	-0.1210027314	0.0598622586	0.0326425828	0.0525344669	-0.0006263416	0.0265281845	-0.074435027	0.0573716051	-0.1434772383	-0.0102721273	0.1131919653	0.1064475877	0.0955030384	0.0403026	0.0294868	0.00162429956676	0.00086947137424	0.036876	0.0184399	0.0003400299120099	0.0013598393759999	0.155172	0.0583229	0.00340156066441	0.024078349584	-0.000537392	0.0001963899999999	3.856903209999999e-08	2.88790161664e-07	-0.00166525	7.331000000000004e-05	2.7730575625000003e-06	5.374356100000006e-09	0.000862541	-0.0002699789999999	7.43976976681e-07	7.288866044099997e-08	0.0	0.0
