global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1934.608174265904	n/a	n/a	3742708.787936454	2588.0290943366463	n/a	n/a	6697894.593132962	2170.996620748861	n/a	4713226.327302974	n/a	2214.020974995011	1864.993599868544	n/a	n/a	n/a	n/a	-0.0743208943	0.0014895399	-0.0854318115	0.0756848168	-0.0773143192	0.0875725862	0.0343310052	-0.0482184271	0.0583595208	-0.0932079695	0.0286996459	-0.1288746692	0.0171983224	0.0192162135	0.084653367	-0.0263071756	0.101079505	-0.0846751453	-0.0037591728	0.0070621934	-0.1272081332	0.0456758501	-0.1106072143	0.017308772	-0.05079317	0.155774296	-0.0362317621	0.0983358084	-0.0463810364	0.2407296121	-0.0470614814	0.1371067858	-0.0644059515	0.1364586133	-0.0737999082	0.08070063	-0.0742638156	0.0600162369	-0.046043104	0.0217334342	-0.150345051	-0.0048868646	0.0513797486	0.1705001901	-0.0421036153	0.0554445702	0.0389654876	-0.0229254361	0.0169636913	0.1528476684	-0.0473575705	-0.0054431775	0.0076350702	0.0044814145	0.0004135926	-0.094565762	0.0412257122	-0.0319308002	0.0123686403	-0.1145177432	0.0582353709	-0.1616394355	0.0484961305	-0.1423117464	0.0990548835	-0.01289958	0.1625098677	-0.0807847049	0.1355313974	0.0781216246	-0.0530939581	0.0963801194	-0.0554311225	0.0454933845	-0.1765464923	0.0590554305	-0.0623653505	0.0240057476	-0.0767838883	0.0103824187	-0.0805301807	0.177946959	-0.0586934209	0.020066785	-0.0424710523	0.1167815149	0.0108610446	0.0107582687	-0.2045869612	0.0676912689	0.0675568565	0.0876080531	-0.1144002236	-0.0621882175	-0.297798458	0.2320847459	-0.0402590401	0.0135246587	-0.1778689721	0.1297689774	0.046963454	-0.1846642251	0.0126248076	-0.142581708	0.0589087628	-0.0528419699	0.003153216	-0.0899594532	0.1094124329	-0.0494055199	0.0844531145	-0.0667432746	0.0080194713	0.0854852601	-0.1256279753	-0.0622563236	0.0187370191	-0.1253149203	0.1154637225	0.1154447293	0.1154130763	-0.0358528	n/a	0.0012854232678399	n/a	-2.17281e-05	n/a	4.7211032961e-10	n/a	0.0467591	n/a	0.00218641343281	n/a	-0.000452495	n/a	2.0475172502500006e-07	n/a	0.000530642	n/a	n/a	2.81580932164e-07	0.0	n/a	n/a	0.0
1926.022655824588	-8.585518441316026	73.71112690617757	3709563.270749599	2585.4507785330907	-2.578315803555597	6.647712382864544	6684555.728217364	2165.7068166146296	-5.289804134231417	4690286.015531072	27.982027778531798	2208.018335739311	1861.5554301474424	1.02251	19.270967	0.1056778891	0.0633413	-0.0426419443	0.026468864	0.0528585406	-0.0322201115	-0.150966804	-0.0090294003	0.115419018	0.0916360432	-0.0763135121	0.019895239	0.0692173078	-0.1253321355	-0.0984443293	-0.0395876157	0.007098034	0.1273243127	0.1380474758	-0.0247509945	0.0737841859	0.1021820703	-0.0772125965	-0.0466094591	-0.1760020782	0.1469774338	0.1111717233	0.0758577396	0.0117258903	0.0061703295	-0.0306147957	-0.1084652584	-0.1699428961	0.0098203065	0.0514112327	0.0540757894	0.0601883781	0.0700548393	0.011814462	-0.115279459	-0.1187154478	-0.0100835547	-0.0297250158	-0.0373069904	-0.124797565	0.0029341414	-0.1272647007	-0.0222918787	0.0239317124	-0.0396934952	-0.0535610909	-0.1408858297	0.0271293822	0.0365281184	-0.0624516225	0.0576936056	-0.0614541534	-0.0469854068	-0.0423802119	0.017284849	-0.1198593034	0.0794205238	0.0824280166	-0.1627145082	-0.0202766132	-0.1676327195	0.0110009046	-0.0387764917	0.0524375984	-0.1605958112	-0.158708612	-0.0929798137	0.0379744553	0.0361503722	-0.0655607879	-0.0627578763	-0.1819225784	0.029639908	0.1530257876	-0.1006023138	0.0386071733	0.0568909228	0.0245709965	-0.1130476262	0.0970375054	-0.1135812046	-0.0535104668	0.006437079	-0.0806045572	0.0777317179	-0.0886149287	-0.0729222307	0.0614806068	0.0477399922	0.1520647509	-0.0627172305	-0.2818361074	0.1920372177	-0.1558193777	0.0411128956	-0.2034798742	0.0196838795	-0.0024180922	-0.1143117516	0.0619289523	-0.1510942896	-0.0131342334	-0.0046203699	0.0661959384	-0.0319186649	0.0518299245	0.0965387414	0.0458594593	-0.1824989323	0.0950894371	-0.0221976502	-0.0826390504	0.0508949143	0.1045864165	-0.0537974123	0.1154130763	0.1152422001	0.1149575937	-0.0287857	0.0070670999999999	0.00082861652449	4.994390240999995e-05	7.206e-06	2.89341e-05	5.1926436e-11	8.371821428099999e-10	0.104478	0.0577189	0.010915652484	0.00333147141721	6.62481e-05	0.0005187431	4.38881075361e-09	2.6909440379761e-07	0.000232126	-0.0002985159999999	8.911180225599999e-08	5.3882479876e-08	0.0	0.0	0.0	0.0
1923.82788201434	-2.1947738102478525	4.817032078149876	3701113.7196157817	2565.8915590476163	-19.559219485474387	382.56306688096095	6583799.492791807	2164.5818597810007	-1.1249568336288576	4685414.627692976	1.2655278775282652	2206.59788389457	1787.4493066986447	1.104357	20.813509	0.0552803245	0.041727	0.063222033	-0.0646172626	0.1395269633	0.0044103681	-0.1389429057	0.0125045499	-0.1328560861	0.0431642438	-0.0281285934	-0.0662528189	0.0234596215	0.0027339136	-0.1035717318	-0.0753547862	-0.0473852736	-0.0540599292	0.0342897225	-0.0718860111	0.0177089278	-0.0182222774	-0.0678752868	-0.0502034166	-0.1086110462	0.0274866875	0.084028239	0.0984653295	0.0077830629	0.0626490494	-0.0597947066	-0.1291922041	0.048164925	-0.1000179966	-0.0778549985	0.1240328297	0.0731687777	0.1257321934	-0.0387287714	0.0744925935	-0.0723737339	-0.0450498578	0.1059002541	-0.0580191258	0.0442211203	-0.0035975135	-0.1767868258	-0.0184052564	0.1535782087	0.0657719246	-0.0275107372	0.0036476164	-0.0794898915	-0.0341198887	-0.0467461975	0.150573246	0.1351966505	0.0561551468	0.0362885224	0.0140266629	0.0755976886	-0.0282247212	0.0195560596	-0.1076513653	0.046777811	-0.1459148575	-0.0207352173	-0.1100921562	0.0805580516	-0.0717899948	-0.0482753562	-0.0410289094	-0.0686697055	-0.0038789948	0.0543957418	0.0617784757	-0.0309375196	0.0157699731	-0.11159219	-0.1543470684	0.0778316228	-0.0483946536	-0.0878029637	0.0267401446	-0.1260023206	-0.2334320234	0.0351608768	0.0054980453	-0.0346749415	0.0449911064	0.0383211933	-0.1872236269	0.1474523925	0.0670557869	-0.0430550259	-0.0490054355	-0.2420008264	0.1908734394	-0.1206458004	0.0730399278	-0.178197537	0.0505757636	-0.038663267	-0.0958755065	-0.014436188	0.0309574855	-0.0417630915	-0.0006336978	0.1153673104	-0.1931439309	0.1182867897	-0.0418865595	-0.0524865017	-0.0403092312	-0.0490738975	-0.0259275324	0.0288019808	-0.0703475485	0.0763616985	0.0175775022	0.1153118061	0.1148374968	0.1140484259	-0.0288472	-6.149999999999906e-05	0.00083216094784	3.782249999999884e-09	1.4315e-06	-5.7745e-06	2.04919225e-12	3.3344850250000005e-11	0.0653821	-0.0390959	0.00427481900041	0.00152848939681	3.19431e-05	-3.4305e-05	1.02036163761e-09	1.1768330249999999e-09	0.000520164	0.000288038	8.2965889444e-08	2.705705868960001e-07	0.0	0.0	0.0	0.0
1926.907567289419	3.079685275078873	9.484461393537634	3712972.7728772266	2581.220249130854	15.328690083237689	234.96873966794945	6662697.974523148	2165.8822188457616	1.300359064760869	4691045.78591224	1.6909336973057618	2206.151710848865	1836.9501557840613	1.094383	20.625538	0.1120780135	0.059516	-0.0215988888	0.0269897959	0.1210333341	0.0447149796	-0.0420815759	-0.0894950471	0.0460134406	0.042518582	-0.0251335767	0.0509405237	0.1616384914	-0.0767724236	-0.0263559626	-0.1082946982	-0.0318665033	-0.0799454542	0.1095760801	-0.1011742575	0.025160533	0.131333836	-0.0216633213	0.0418805048	-0.2392427737	0.1488957782	0.0431906142	0.0370607606	-0.0345020978	-0.0994846219	-0.0499140535	0.0707800088	-0.0139814066	0.1086209427	-0.1030228834	-0.1094390543	-0.1564577664	0.0029488927	0.0149332652	0.05375844	0.0547429337	0.0089623134	-0.0656807263	-0.0182549132	0.0601766488	0.0339372391	0.0072240111	-0.0375359284	-0.0988317935	-0.0122915604	-0.0460814472	-0.0224654144	0.0593459487	-0.0540797594	0.0958072813	0.0339659628	0.109324941	0.0342635731	-0.0780105734	0.1569350509	0.0404664576	0.0457860647	0.0743452035	0.0368981129	-0.0542589043	-0.1879028955	0.04767641	0.0644429151	0.0212217215	-0.2144072192	-0.0605189046	0.0314267273	0.0598935663	0.0177527958	-0.0382168105	-0.0313318683	0.0179687867	0.0309570941	-0.1095108658	0.0764981857	0.0442385469	-0.1136826024	-0.1135421171	-0.0395942871	0.017716512	0.1811409636	-0.0122509868	0.1800871564	0.0542309062	-0.0602739367	-0.1514250669	0.0815712341	-0.0385566659	0.0712893378	0.0168537304	-0.0816695397	-0.0844453378	0.1317344288	-0.1435565189	-0.0412767962	0.0005323	-0.0332116009	-0.1044703059	-0.0345710312	-0.0547323848	0.0103464548	0.0232758961	0.0790292312	-0.0788430481	0.1408114192	-0.0945332599	0.1022079683	-0.1143464784	-0.0090510623	-0.0251943003	-0.0789616098	0.0001876623	-0.0304746058	-0.0545554851	0.2159143455	0.1151599564	0.1142313295	0.112689161	-0.0288158	3.140000000000087e-05	0.00083035032964	9.859600000000548e-10	0.0234529	0.0234514685	0.0005500385184099	0.0005499713748064	0.0521978	-0.0131842999999999	0.00272461032484	0.0001738257664899	0.000966891	0.0009349479	9.34878205881e-07	8.741275757144099e-07	0.000283557	-0.000236607	5.5982872449000034e-08	8.040457224899999e-08	-0.000336662	-0.000336662	1.13341302244e-07	1.13341302244e-07
1930.666331856963	3.758764567544176	14.12831107422556	3727472.484966021	2579.131127984802	-2.089121146052093	4.364427162882013	6651917.375340156	2169.212105297508	3.329886451746461	4705481.157769247	11.088143781524634	2210.967607950431	1820.205493676548	1.056828	19.917746	0.0765117899999999	0.0419356	0.0392608389	-0.0492804691	0.0218806677	0.0767748708	0.0698987367	0.0828500665	-0.0512346001	-0.0933467511	0.0388435158	-0.092670217	0.0718686584	-0.0228486787	-0.0044873387	-0.0193212344	0.0318272321	-0.1026287722	0.0921443494	0.0168771183	0.0219101509	-0.098103483	-0.0520853855	-0.0988341496	-0.0202813922	0.124635915	-0.1611005391	-0.0067805322	0.0119749259	-0.040546223	0.00846649	-0.0580462447	-0.1437443048	-0.0703684665	-0.034396305	0.1023131977	0.0455114449	-0.0473504397	-0.0728126282	0.012369532	-0.0250577054	-0.0057130816	-0.0958046314	0.0364350505	0.0091924384	-0.0522896723	0.0367997366	-0.0147655333	0.0121327234	0.1805757814	0.1094854609	0.0009435918	-0.1084944315	-0.1217519168	-0.0116490798	0.0180473419	0.0050251338	-0.0199053833	0.0034733367	-0.025186233	0.1174048057	-0.1225987195	0.0582421621	-0.0528934101	0.0888682899	-0.0871441431	-0.0104161838	0.1026340442	0.1830857757	0.0271727552	-0.0806076802	-0.0885718018	0.0232975734	-0.0191612322	-0.0155339763	-0.0109595913	-0.0643111122	-0.0996680345	-0.0380044817	0.040206168	0.0712752921	-0.0144554945	0.1120121892	-0.0362427425	0.0796453142	-0.0830575951	0.0272018932	-0.0819636514	-0.0273799644	-0.0046906154	-0.0200548207	0.1379810803	-0.124906385	0.088941802	-0.0976079018	0.1289079041	-0.1408103205	0.1037183524	-0.0662754658	0.0586473571	-0.0144609133	-0.0052739133	-0.1040451373	-0.0379405347	-0.0281567329	0.0171814916	0.1432604815	-0.0243163801	-0.0228681601	-0.0125583463	-0.0398352621	0.0130557529	-0.0730278911	0.0380245401	-0.0646048624	-0.0649127994	0.0766856746	0.0376000386	0.066316172	0.0071138665	0.1149575937	0.1134247617	0.1108851636	-0.0341726	-0.0053567999999999	0.0011677665907599	2.869530623999998e-05	0.00987506	-0.0135778399999999	9.75168100036e-05	0.0001843577390655	0.0609911	0.0087932999999999	0.00371991427921	7.732212488999994e-05	0.000263283	-0.000703608	6.9317938089e-08	4.95064217664e-07	0.000499752	0.000216195	4.6740278025000015e-08	2.49752061504e-07	-0.000280788	5.587399999999997e-05	3.121903875999997e-09	7.884190094400003e-08
1926.4783198962173	-4.1880119607458255	17.539444183350092	3711318.717030152	2588.2677835173604	9.136655532558509	83.47847432063197	6699130.11919387	2164.101792853421	-5.110312444086958	4683336.569831392	26.115293276190016	2206.1763150822285	1841.7310934954623	1.022711	19.274755	0.03760639	0.0184701	-0.004883205	0.0948449593	0.0353891124	0.0482052422	0.0280329444	-0.0879990018	0.0954278706	-0.0512662792	0.0660134488	0.063676555	0.1113917764	-0.1561066311	0.0301170352	-0.1571750692	-0.0403957835	0.0663648561	0.0674388615	-0.0049540653	-0.0184935115	0.0287900464	0.0104788684	-0.1187421959	-0.0008701333	0.026662421	-0.0354766858	-0.0693592389	-0.0091337265	0.0737073375	-0.2281684815	0.0476098309	-0.0804035721	0.094182024	-0.0194254643	-0.157935397	0.0917106336	-0.0326995138	-0.0265131714	-0.100459688	-0.0342236661	-0.019887283	0.2270668453	-0.0916289057	-0.0608407546	-0.0476213303	-0.006824077	0.1289879799	0.0333600669	0.0884927582	-0.0376592332	0.017726198	0.0361914608	-0.1298551049	0.1069958601	0.0442608769	0.0734705194	0.0447902612	-0.0374229232	0.07319427	-0.0908424688	-0.0008082458	0.048569186	0.0202027419	-0.0518591587	-0.2180926717	-0.0113972213	0.0823082963	-0.074210251	0.0514293312	-0.1605872206	0.1779654362	-0.0135719981	0.0016152638	-0.1733046802	-0.0050247322	0.0502997501	-0.1156094254	-0.0252204663	0.1275384872	-0.0659045153	0.0795497974	0.0929805694	0.01816496	0.0248072472	-0.0921030318	-0.0075411627	-0.0351974876	0.0643836562	-0.0481589748	0.0490655033	-0.1789866804	0.1056259681	0.0393205707	0.022925442	0.0356274787	-0.0731484662	0.1064472271	-0.0787751243	-0.0625117585	-0.0012765313	-0.0788087184	-0.0795856152	-0.0402512405	-0.0506507569	-0.0298819522	0.0566753791	0.0537277417	-0.0415703409	0.1392023099	-0.1113098819	0.0305962782	-0.1187868326	-0.0556294619	-0.0200334592	-0.0763654187	0.103279502	0.1259491377	-0.1528398982	0.1027124658	0.1147048067	0.1124192083	0.108643553	-0.0459284	-0.0117558	0.00210941792656	0.00013819883364	0.00596617	-0.00390889	3.5595184468899995e-05	1.52794210321e-05	0.0610059	1.4800000000002311e-05	0.00372171983481	2.190400000000684e-10	0.000452118	0.000188835	2.04410685924e-07	3.5658657225e-08	0.000375923	-0.000123829	1.5333621241e-08	1.41318101929e-07	-0.000406662	-0.000125874	1.5844263876e-08	1.65373982244e-07
1927.221157717808	0.7428378215906832	0.5518080291855917	3714181.390755168	2570.5061180722887	-17.761665445071685	315.47675938265354	6607501.703047067	2168.481070048343	4.379277194921997	4702310.151158007	19.178068749963877	2207.8506850573867	1806.6883188109105	1.160839	21.878012	0.11540276187	0.0766554	0.0857039607	-0.1037950255	0.065910274	0.0269731211	0.0657768026	0.0576809085	-0.1049812088	0.0435502003	0.038802055	-0.0067875016	-0.0111367443	0.1331582693	0.0533747657	0.0154435708	0.0528895381	0.0232050777	-0.0900354158	0.0009631872	0.0442892933	-0.1014721537	0.0442646164	-0.1962164702	-0.0806659033	0.0215308812	0.1550099887	-0.0087298262	0.1748018927	0.0765907609	0.0236526772	-0.0289589693	0.11978117	0.0327374864	0.0157820793	0.0464195575	0.033468701	-0.028472459	-0.048001807	-0.0928811689	0.0466824392	0.0322844821	-0.0459947673	0.1026306585	0.0645500925	-0.2228151522	-0.1018294092	-0.1208429365	-0.0795683471	-0.1461407461	-0.0194740614	0.0795823135	0.0595822568	-0.0738893854	0.0205074686	-0.0186622521	-0.1187258003	-0.027275131	0.0633825055	-0.0856768546	0.0590637869	0.0201383069	-0.0280719381	0.0734358657	0.0592936686	0.0105728414	-0.0057034648	-0.0293615473	0.0010754589	0.1088100016	-0.2694598268	-0.0050660888	0.1331847525	-0.1335666885	0.1497085752	0.1307203952	0.0322694038	0.0808596935	0.0219983685	-0.0614222816	0.0560003057	0.1470524258	-0.1017786998	0.0772316156	0.0909847456	0.0942735496	-0.0060417497	-0.0010261092	-0.079639541	0.01550407	0.0404815602	0.0849072556	0.1094258298	0.015236028	0.0619369068	-0.0489464775	-0.0057150552	0.052585302	0.0368177431	0.0966082327	0.1507002963	-0.0584999667	-0.0842551717	-0.0214412042	-0.0347387237	0.179338376	0.1644916276	-0.0686525048	0.0340468686	-0.0266876124	-0.1365181559	0.0349052182	-0.0771036997	0.0827338453	-0.0943877806	0.067028629	0.1355985873	0.0321535381	0.1056730095	0.0088739009	0.1144017065	0.1112164334	0.105973176	-0.0451662	0.0007622	0.0020399856224399	5.809488400000069e-07	7.57813e-06	-0.00595859187	5.74280542969e-11	3.55048170732301e-05	-0.00429332	-0.06529922	1.84325966224e-05	0.0042639881326084	0.00109499	0.0006428719999999	1.1990031000999998e-06	4.132844083839998e-07	0.000498369	0.000122446	1.4993022916000002e-08	2.483716601610001e-07	-0.000304325	0.000102337	1.0472861569000006e-08	9.2613705625e-08
1937.1942675742737	9.973109856465726	99.4629202091338	3752721.630322627	2589.663288083813	19.15717001152416	366.9971628504405	6706355.945649065	2175.160312332786	6.679242284442807	4731322.384347662	44.612277494288776	2216.2688739235555	1838.070560570646	1.167517	22.003862	0.0764372368699999	0.0401698	-0.0183737759	0.001159181	-2.4611e-05	0.0142393735	-0.147249824	-0.1103092796	-0.0501480669	-0.0514102728	-0.0677088712	-0.0091662091	0.0548077926	-0.0056876973	-0.07453177	0.215693666	0.1791460852	-0.1168783376	0.019322996	-0.0887763754	-0.0323564261	0.0080633867	-0.0928031549	-0.0306867353	0.1017947768	-0.1858615776	0.0581413783	0.0034451109	-0.0971156665	0.0353092893	-0.112568331	-0.006882669	0.01248579	-0.033844352	-0.0522193374	-0.0458408882	0.1699375551	-0.0233237437	0.1030221216	-0.0203873466	0.0168621244	-0.088813126	0.1112379271	-0.0077765734	0.014255368	-5.91842e-05	-0.0172882011	0.0320648063	-0.1654865802	0.0570975085	0.0313692187	0.0017786171	-0.0009171244	0.0578887712	0.0357917577	-0.1279237445	-0.1541338648	-0.1316003614	0.1081149747	0.1516001832	0.1156233126	-0.0524469649	0.0842403451	-0.0587635612	0.0080794811	0.0139088097	-0.0810313832	-0.1923467516	-0.1088371829	0.103732636	0.0864056894	0.0991162005	-0.0640742877	-0.0225045023	-0.0373366661	0.1400617568	0.1208198189	-0.1121406535	-0.0241751603	-0.0531517062	-0.0220150342	0.00094432	0.1133264293	0.0285306255	0.089142871	-0.0232293797	-0.1014238722	-0.144972745	0.0200530988	-0.0777053875	0.0333755244	-0.0105567248	0.0072448626	0.1193794578	0.0782655569	-0.0985837933	-0.0366171983	0.0147480037	0.0208480866	-0.0336348276	0.1055963559	-0.0457444268	-0.0243905211	-0.0389597636	0.0060557099	0.1324804569	-0.0498419727	0.0311836587	-0.1147476242	-0.1226805547	0.094462028	-0.0388320869	-0.1061610774	0.1915685179	-0.0915382779	-0.0742209397	0.0202259441	-0.049556398	-0.0505114978	0.1565917837	0.1140484259	0.1098185471	0.1028845713	-0.0288456	0.0163205999999999	0.00083206863936	0.0002663619843599	3.2845e-05	2.526687e-05	1.078794025e-09	6.384147195969e-10	0.0249491	0.0292424199999999	0.00062245759081	0.0008551191274563	0.000894399	-0.0002005909999999	7.999495712010001e-07	4.0236749280999945e-08	0.000386306	-0.000112063	1.2558115969000008e-08	1.49232325636e-07	0.0	0.000304325	9.2613705625e-08	0.0
1937.9114174060287	0.7171498317550231	0.5143038811862579	3755500.661712643	2588.1197844090216	-1.5435036747912818	2.3824035940941912	6698364.018449401	2170.9186543237706	-4.241658009015282	4712887.803690931	17.991662665443485	2210.224901997913	1872.0025498887824	0.958554	18.065598	0.107455905	0.0593679	-0.0886416275	0.1057646397	-0.1055878462	0.0705410096	-0.0578229126	0.0544765757	0.1749767174	0.0193089342	-0.1336452511	0.094040227	-0.0876115119	0.1287066694	0.0838246866	0.0381663074	0.1168657223	0.0489924227	0.0508324559	0.1015086762	-0.0219269257	0.0108843301	0.015950543	-0.0660874398	0.0210708002	-0.1166448969	-0.0288723322	-0.0430081861	-0.138355683	0.0070422198	-0.0422971913	-0.2603196204	0.0616217413	0.0388549237	-0.1621386211	0.1295318619	-0.0211072231	-0.1633350277	0.0010909723	0.1005110274	-0.0451453763	0.0089377551	0.0782655453	-0.1121204942	-0.0040569035	0.0129432082	-0.0905129631	-0.0286122463	0.051819481	-0.1167540619	0.0989276126	0.036340869	0.1305942359	0.1739970827	-0.1080065288	-0.0474343037	0.1378329814	-0.142986191	-0.0626184182	-0.0394725657	-0.0728515643	-0.0081171472	0.0362475293	0.00527666	-0.1419039543	0.0349074267	-0.0846251425	-0.0249609597	0.0603005756	-0.0016269414	-0.0131599723	-0.0408690026	-0.0801299705	-0.038323443	0.0158299635	-0.0306649023	0.1449867814	0.0965995803	-0.1639629374	-0.0665389987	0.1998625248	-0.1197978621	0.0965866453	0.0832938454	-0.0090095856	-0.1659037332	0.1430103346	-0.0523229216	-0.0864130366	-0.0052262447	0.0412443948	-0.0059260011	-0.0257187481	-0.0575732766	0.0256779603	-0.06765994	0.0026557226	0.0426213907	0.0686170439	-0.0809354245	0.0985254061	-0.066182575	0.0406674211	-0.0222981733	0.1090085843	0.0196157943	0.0194134348	-0.075082951	-0.1132080641	-0.0407876785	-0.1106763633	0.0353272809	-0.1613987825	0.0747062158	-0.0150117109	0.1986855292	0.1127056668	0.0030720796	-0.0858347834	-0.0126971174	0.1136451198	0.1082280018	0.0993899282	-0.0399882	-0.0111426	0.00159905613924	0.00012415753476	0.0109605	0.010927655	0.0001201325602499	0.000119413643799	-0.0272602	-0.0522093	0.0007431185040399	0.00272581100649	0.00105323	0.000158831	1.1092934329e-06	2.5227286561000006e-08	0.000229315	-0.000156991	2.4646174081e-08	5.2585369225e-08	-0.000347705	-0.000347705	1.2089876702500002e-07	1.2089876702500002e-07
1931.7421992488005	-6.169218157228215	38.0592526714743	3731627.924358592	2579.01739613508	-9.102388273941417	82.85347228958616	6651330.729567369	2167.7380331259887	-3.180621197781875	4699088.18026093	10.116351203779407	2208.780395394003	1850.3184873001285	1.105239	20.830128	0.1221236328	0.0618341	0.090286005	0.0092511842	-0.1324204382	-0.1628235751	0.0294795142	-0.0822284175	-0.0134836129	0.0468622005	-0.043828451	-0.1369053303	-0.2025146209	0.0049401798	-0.0447073553	-0.0344447726	0.0364706948	0.0084820652	-0.0578946533	-0.0926943742	-0.0186567352	0.0240514176	0.0485038451	0.0152605382	0.0870523413	-0.1053446268	0.0659885361	-0.0989539229	0.0104021279	0.0077190048	-0.0366060029	-0.0295078961	-0.1051088955	0.0414975559	0.0612980441	0.1327629619	-0.0280927604	0.0723421955	0.0326336343	-0.025130172	0.0245167462	0.0993043713	0.0685200753	0.1518250663	0.0318019412	-0.0431946561	0.0759341973	-0.1223244406	0.0129211584	-0.0187712902	-0.1164556809	-0.066345899	-0.0061527219	0.06306171	0.0661662916	-0.1112959881	0.0094510806	-0.0289784744	0.0933937332	0.0216088577	-0.0437325455	0.0373238349	-0.0718844408	-0.0581470375	0.1189023887	0.1256970318	-0.0566421009	-0.0390381157	-0.0539692426	0.0368886771	0.0953572157	-0.0878262262	-0.0344929094	-0.0601377666	-0.0573626516	-0.0808922812	-0.0542661794	0.1090598259	0.0762943936	0.0742022218	0.1314080896	0.1414769067	-0.0926012892	0.0490106978	0.0467962716	-0.0143198941	-0.1581122417	0.0841073853	-0.0516505369	-0.0556750146	0.0571787642	-0.1194761036	-0.0517769385	-0.0951445559	0.1225166384	0.0412180337	0.0102117967	-0.033911414	0.0641347831	0.0263666615	0.10272177	-0.082391792	0.0773307469	-0.0383448527	0.0751313432	-0.029485914	0.0125251797	0.1756375858	-0.0302704347	-0.1227202513	-0.0686318006	0.0075219948	0.0271374329	0.1377809568	0.0057060136	-0.0565123473	-0.0494758807	0.1214136618	-0.0298503475	-0.0238268701	0.1131919653	0.1064475877	0.0955030384	-0.0288336	0.0111546	0.00083137648896	0.00012442510116	3.14672e-05	-0.0109290328	9.9018467584e-10	0.0001194437579434	0.0228951	0.0501553	0.00052418560401	0.00251555411809	0.000702118	-0.000351112	4.929696859239999e-07	1.2327963654400006e-07	0.000528192	0.000298877	8.932746112900003e-08	2.78986788864e-07	0.0	0.000347705	1.2089876702500002e-07	0.0
