global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
6876.001411375038	n/a	n/a	47279395.40923151	7326.685136396562	n/a	53680315.08789431	n/a	7647.458532155978	n/a	n/a	58483622.001045264	7708.02313185531	4668.333997913431	n/a	n/a	n/a	n/a	-0.1389517141	-0.0200920083	0.0744812898	0.1246835628	-0.1428783835	0.0561507335	-0.1971806542	0.0806404448	-0.0513921043	0.0157156458	-0.1746649276	-0.1204983914	0.0656865125	-0.0713666003	0.0379250984	-0.140607861	0.0686452317	0.0511682134	-0.1304938239	0.0668998077	-0.0055365684	0.0052920892	-0.0148773063	0.0160632381	-0.0328551838	0.0574667981	0.0022090161	-0.002473775	0.0240394232	-0.1105032008	0.1950704098	-0.0139121714	0.0785592322	-0.1272202156	0.1908981188	-0.042684218	0.0126270733	-0.0345610162	0.1428356366	-0.1174577112	-0.1842470826	-0.0874692631	0.0718633214	-0.094559638	0.0145536874	-0.1672496677	0.0749206956	-0.0369957759	0.0021916948	-0.0421792691	0.0741521025	-0.0506267313	0.0386226406	-0.0157420434	0.0694822255	-0.0650949874	0.0183798439	-0.0198736578	-0.0324842567	0.181665619	-0.0534058882	0.0980785139	-0.014409994	0.0671750759	-0.0673870016	0.2013985807	-0.1561136273	0.0814846814	-0.1538026899	-0.1512932712	0.2133372644	-0.1354914792	0.0659135043	-0.0703152691	0.017067548	-0.0142951438	0.0658466236	0.0398012566	-0.0658988666	0.1007169798	-0.0218129613	0.0306201122	-0.0604668514	0.1482667916	-0.0574173969	0.0245303369	-0.0139222461	0.0379740429	-0.0635314485	0.0838306977	-0.0025428434	-0.0676571589	0.1417893085	0.1154637225	0.1154447293	0.1154130763	-0.11793	n/a	0.0139074848999999	n/a	0.0078582	n/a	n/a	6.175130723999999e-05	-0.317466	n/a	n/a	0.100784661156	0.00372838	n/a	1.39008174244e-05	n/a	-0.000631969	n/a	3.9938481696100003e-07	n/a	-0.00132777	n/a	1.7629731729e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6879.857449250811	3.856037875773836	14.8690280994024	47332438.52201188	7298.146209538604	-28.53892685795745	53262938.095802695	814.470346203845	7657.465459606564	10.006927450585865	100.13859700128889	58636777.26506756	7717.267213970027	4625.978115550425	0.914441	15.20798	0.12566315	0.0723759	-0.1429454419	0.0090104866	0.0491822083	0.1430032312	-0.075280146	0.0614977711	-0.210926603	0.1179301871	-0.0546193327	0.0495608547	-0.1328035304	-0.153263096	0.0053396545	0.0434499551	-0.1015688914	-0.1638232114	0.0662728289	0.0943554366	-0.0448041329	0.085611652	-0.0784641726	-0.1112209041	-0.1102298013	-0.1081149415	-0.0847210776	-0.0093615568	-0.102473333	0.0441989668	0.0160478888	-0.0768760849	-0.0069228588	-0.0554445192	-0.079064865	-0.0033684871	0.10130317	0.1126938318	-0.018073749	0.0023241242	-0.0240862594	-0.0942313951	-0.1478705488	-0.1206684643	0.0031758503	0.0477469002	-0.0878419395	-0.1684901196	0.0670150383	0.0008551192	-0.0926538297	-0.0172211178	0.1018707853	-0.0747324815	0.0929369361	-0.0297786806	0.0715135209	-0.0560835407	-0.1525242875	0.0661891603	-0.0484654221	-0.0018432448	-0.109335335	-0.0142312595	0.0513217105	-0.0427014388	-0.0018580407	0.1714305192	-0.0649838997	-0.0754858894	0.0872651146	-0.1517339686	0.2203244047	-0.1051384938	0.0053302096	0.0149991441	-0.0053929635	0.0186317566	0.0892871463	-0.0368321958	0.0383736461	0.1330023502	0.0315974005	0.0226716197	-0.0745126373	0.1316458397	-0.1075852819	-0.0632191825	-0.0919774582	0.0235697636	0.0159142666	-0.0182876146	0.0338223128	-0.1514372196	0.1462034301	0.1154130763	0.1152422001	0.1149575937	-0.117551	0.0003789999999999	0.013818237601	1.4364099999999278e-07	0.0116006	0.0037424	1.4005557760000011e-05	0.00013457392036	-0.287886	0.02958	0.0008749764	0.0828783489959999	0.00264655	-0.0010818299999999	7.0042269025e-06	1.1703561488999994e-06	-0.00102649	-0.0003945209999999	1.0536817200999998e-06	1.5564681944099994e-07	-0.000964886	0.000362884	9.31004992996e-07	1.3168479745600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6882.677372381709	2.819923130897223	7.951966464169197	47371247.81229518	7318.700918865328	20.55470932672415	53563383.1398002	422.4960755061208	7653.779193331295	-3.6862662752691904	13.58855905218699	58580335.94027104	7715.303005993992	4613.691183661682	0.992182	16.500872	0.1802046	0.124935	-0.1674356424	-0.0078670277	0.0090554149	0.1678183025	-0.1287463036	0.1531308631	-0.2425355549	0.0408489325	-0.0018713029	0.2340058109	-0.1560829346	-0.1582490236	0.1444541156	-0.037527573	0.0171312517	-0.1319277955	0.0797638162	0.151151052	-0.0369122006	-0.1112458566	-0.1265335984	-0.112103817	-0.0309695388	-0.0685617257	-0.0350578605	-0.04903897	0.011530802	-0.0243735761	-0.1057326868	0.0208522644	-0.003818902	-0.0489947707	-0.1466296732	-0.089166788	0.0042018676	0.0827273383	0.1416344653	-0.029436987	-0.0701452587	-0.0206694526	-0.1775332616	-0.1329619472	0.1564923521	-0.0609994818	-0.005573212	-0.1725967107	0.1032438337	-0.099528692	-0.1330574905	-0.0324669116	0.0643708925	0.0773403395	-0.0177783613	0.011998068	-0.003502006	-0.015927291	-0.129770341	0.1107831817	0.1213759975	-0.0614671939	0.0008934486	0.0785491708	0.0387053147	-0.0186195665	0.0257656291	0.0858027438	0.0957453259	-0.0712457173	0.0264702671	-0.1789704388	0.2759362561	-0.1589604782	-0.0125841112	-0.0986784878	0.027232895	0.041832384	0.054286999	0.0266454334	-0.0178240389	0.0509260842	-0.0120808828	-0.1359082293	0.0579732417	-0.010535586	-0.199939471	-0.0104510496	0.0725443529	-0.0073959458	-0.0258876016	0.0404140362	-0.0203955304	-0.0286464618	0.038736089	0.1153118061	0.1148374968	0.1140484259	-0.110116	0.0074349999999999	0.012125533456	5.527922499999996e-05	0.0431495	0.0315489	0.0009953330912099	0.00186187935025	-0.401953	-0.114067	0.013011280489	0.161566214209	0.00314739	0.0005008399999999	9.9060638121e-06	2.508407055999998e-07	-0.00102649	0.0	1.0536817200999998e-06	0.0	-0.00100712	-4.223400000000004e-05	1.0142906944e-06	1.7837107560000034e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6887.669564091454	4.992191709745384	24.921978066850546	47439992.02411176	7286.868454818427	-31.832464046900892	53098451.8778279	1013.3057672972382	7660.92754341167	7.148350080375167	51.09890887159965	58689810.82540356	7716.960857286303	4645.687000459326	1.037797	17.259499	0.191672443	0.124279	-0.1254706353	-0.0152181553	-0.0096972244	0.1018621047	0.0260089244	0.0389653914	-0.0438351865	0.123086787	-0.0171040989	-0.0117299333	-0.1117652961	-0.1226044735	-0.0796378579	0.0362163107	-0.0073672341	-0.0996943399	0.0707708968	0.0676388372	-0.0005284411	-0.0501387798	-0.189002632	-0.0402493667	0.0182163573	0.0493189109	-0.0397924347	-0.0385057616	0.0368253527	-0.0624228707	-0.0802993012	0.0459512808	-0.120906228	0.0766129202	0.0899702067	-0.0076442577	0.0614853374	-0.0833250261	-0.0408841552	0.0712178857	0.0617816588	0.0374273677	-0.1283940792	-0.0911919118	-0.0738671526	0.0157545947	-0.0140085123	-0.1240928873	0.0735245838	0.0338895929	-0.101106406	0.017764248	0.0761290536	0.0459115743	-0.1320808969	-0.0405984753	0.0159323502	-0.0480270649	-0.0324263367	0.0392967791	0.0493374614	-0.0472446975	0.0811740315	-0.0485651807	-0.0528711849	0.0863202932	0.0963949754	-0.0855801653	-0.0784525164	0.0450352655	0.0628132407	-0.1438460349	0.1778530535	-0.0731575464	0.0473810459	0.0217359949	-0.0081875632	0.0192689808	0.1328991813	-0.0925292096	0.0049888227	0.0480741787	0.0054479239	-0.0678939085	-0.0193406504	0.1420852841	-0.0622312627	-0.0179423064	-0.0680978881	-0.0455564676	0.0051761043	0.1023643895	-0.0419974928	-0.0748984246	0.0042558266	0.1151599564	0.1142313295	0.112689161	-0.107916	0.0022	0.0116458630559999	4.840000000000033e-06	-0.000809093	-0.043958593	0.0019323578985396	6.546314826489999e-07	-0.294545	0.107408	0.011536478464	0.086756757025	0.00256342	-0.00058397	6.5711220964e-06	3.410209609000001e-07	-0.00102649	0.0	1.0536817200999998e-06	0.0	-0.000828973	0.000178147	6.87196234729e-07	3.173635360900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6869.455863956566	-18.213700134888317	331.73887260363057	47189423.86684725	7344.667659618954	57.79920480052624	53944143.03025256	3340.748075573176	7639.591674248224	-21.33586916344575	455.2193129596752	58363360.94924279	7699.013223753631	4566.91156867075	1.066334	17.734098	0.201308353	0.126054	-0.0693040533	0.0319883148	0.0499097259	0.0565822167	-0.0889948692	0.0309247697	-0.0776041335	-0.0080811283	0.0055493268	0.0014716736	-0.1714212136	0.0104473693	0.1004225598	-0.0536041788	-0.0592424025	-0.1621660223	0.0033071724	0.003992535	0.0900460673	0.0230430373	0.0135904777	-0.0047414134	0.0170505927	-0.1245235114	-0.0639008619	0.0364255323	0.0705097357	-0.0316322286	-0.0425094465	0.0508784551	0.0666401789	0.2060823912	-0.0440583424	-0.052166404	-0.0701129456	0.0942895462	0.0220639091	0.1096715674	-0.0118552111	0.0761854423	-0.1557714105	0.0463445587	0.0948177136	-0.0461927501	-0.0906440589	-0.1440207279	0.0045976717	0.0308802256	-0.018959135	0.0908613143	-0.0668118033	-0.0460695262	0.0355831412	0.0224442909	0.0956743629	0.067696166	0.0341445084	0.0468841138	0.031955018	0.0657472156	-0.1257877199	-0.0240431706	-0.0539343251	0.2178263303	-0.0007008693	0.0368888589	0.0607635167	-0.0817305809	0.0477992859	-0.0679699893	0.1134049202	-0.0431133522	-0.1126835152	-0.0378709013	0.0319061913	-0.0388304931	-0.1026338747	0.0179761062	-0.0290332189	0.0943987089	0.0474063737	0.0154686539	-0.0452506482	0.0331845363	0.0041169295	0.0815130956	-0.1038970286	0.0340543547	0.1320331483	-0.1099752979	-0.1006529308	0.0377968577	0.0147365662	0.1149575937	0.1134247617	0.1108851636	-0.0765078	0.0314082	0.00585344346084	0.0009864750272399	-0.00062054	0.0001885529999999	3.5552233808999975e-08	3.8506989160000004e-07	-0.190563	0.1039819999999999	0.0108122563239999	0.036314256969	0.00162727	-0.0009361499999999	2.6480076529e-06	8.763768224999995e-07	-0.00128475	-0.00025826	1.6505825625e-06	6.66982276000001e-08	-0.000949155	-0.000120182	9.00895214025e-07	1.4443713124000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6866.997818208008	-2.4580457485581064	6.041988902004582	47155659.03527354	7275.212939924995	-69.4547196939584	52928723.32125209	4823.958087766332	7639.681989477923	0.0903152296987173	0.008156840715532	58364740.90035335	7700.177211285109	4600.846888100525	0.979822	16.295313	0.047489258	0.0253859	-0.0872565432	0.041500168	-0.0362524022	0.145038491	0.0033467968	0.0501427379	-0.0636060679	-0.1049815997	-0.0069891586	-0.0420996777	-0.1818952149	-0.0053133597	-0.0751787352	-0.0627376062	0.0032393988	-0.1551187155	0.0475117829	-0.0058993548	-0.0030976365	-0.0834346311	0.1423936808	0.0048366233	0.0580107182	0.0363512154	0.0443670559	0.164080038	0.045758517	0.0998342501	0.1259107792	-0.0204975304	0.0353545631	-0.1291905901	-0.0008726313	0.1912146382	0.0162765028	-0.2387308388	-0.100383008	0.0599852746	0.0080944388	-0.141723979	-0.1738281378	0.0236316221	-0.0739358671	-0.0821184383	-0.0312004398	-0.1462213853	0.0493605006	0.0359325218	0.0212907299	-0.1051829904	-0.1093234752	-0.0150561905	0.0331577596	0.2114760084	-0.0383431971	0.0550542831	0.0507913714	-0.0598797119	-0.051848892	0.0348224112	-0.0157351462	-0.0130816415	0.1612098414	-0.1399567387	-0.0174443621	-0.045063328	0.0217538364	0.1197818045	-0.0217097204	-0.0937982661	0.1065175427	-0.0306092499	0.0103228942	0.0041796783	-0.0121476369	0.1261554835	-0.0727661681	-0.0781602672	-0.0828192681	-0.0255383839	0.0920386693	-0.0736035637	-0.0598272606	-0.0763652153	-0.0683232903	0.1497703132	-0.121946691	-0.0090771118	0.0177350788	-0.07806471	-0.0131069849	0.0704050533	-0.1499009299	0.1147048067	0.1124192083	0.108643553	-0.0852822	-0.0087744	0.00727305363684	7.699009536000003e-05	-0.000602782	1.7758000000000097e-05	3.1534656400000337e-10	3.6334613952400005e-07	-0.212203	-0.0216399999999999	0.0004682895999999	0.045030113209	0.00154296	-8.43100000000002e-05	2.3807255616e-06	7.1081761000000345e-09	-0.00115279	0.0001319599999999	1.3289247841000005e-06	1.7413441599999994e-08	-0.000824283	0.000124872	6.79442464089e-07	1.5593016384000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6879.20555210676	12.20773389875194	149.02876694273724	47323469.02813647	7286.669134123996	11.456194199000493	53095547.07019534	131.24438552521255	7657.0104715493935	17.328482071470717	300.27629090128204	58629809.36141706	7714.038969923609	4551.10354642503	0.999293	16.619139	0.123350618	0.0779751	-0.0508901321	0.0847964396	0.0030589892	0.0725483828	0.0768725334	0.0135372409	0.0267577844	0.0411942024	0.0313710408	-0.0763862521	-0.0899568395	0.0079231132	0.0406540928	0.0260148986	-0.0735527024	-0.0129397159	-0.0566547165	-0.0247753168	-0.126630059	-0.0102926813	-0.0136339221	-0.0538077483	-0.0847558286	-0.0428011866	-0.0961687801	-0.0416601565	-0.0144023501	-0.1124318794	0.0946331244	0.1101934682	0.0983155466	-0.1594256108	0.0824794717	0.105942145	-0.0427507534	0.0588151733	0.0774151242	0.1069059541	0.0011843974	-0.0468647139	-0.089362471	0.0307779243	0.0323784955	0.0494364742	-0.0660607183	-0.0127681745	-0.0530936703	-0.0214825746	-0.0011034399	-0.0426008371	0.1089681277	0.0339471084	0.0533861914	0.0096695578	0.0363559775	-0.1472842535	0.0748587054	0.1070787503	-0.0450605064	0.0849656659	-0.0432656692	-0.0577402077	0.1883589341	0.0356096566	-0.0928543625	-0.0940778731	-0.0043630729	-0.1036567333	0.0300767066	-0.0404283364	0.0737958145	0.0040339719	-0.1273555546	0.0244059843	0.0136915124	-0.0090261527	-0.1017544475	-0.1331159969	-0.0023520684	0.0634761781	0.0903252862	0.0383745971	0.0407205365	-0.0882960559	0.1176423034	-0.0247224195	-0.0506529804	-0.0170933768	0.1290920379	-0.1562934493	-0.0646437394	0.015544466	-0.1277851844	0.1144017065	0.1112164334	0.105973176	-0.0852628	1.940000000000275e-05	0.00726974506384	3.7636000000010653e-10	-0.0187968	-0.018194018	0.0003310222909843	0.0003533196902399	-0.160975	0.0512279999999999	0.0026243079839999	0.025912950625	0.000596329	-0.0009466309999999	3.556082762410001e-07	8.961102501609998e-07	-0.00102649	0.0001263	1.0536817200999998e-06	1.5951690000000053e-08	-0.0008295359999999	-5.252999999900022e-06	6.881299752958341e-07	2.759400899894963e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6898.4283742638	19.222822157040355	369.5168916812016	47588314.03484789	7285.032806137328	-1.636327986667311	53071702.98649712	2.677569279950696	7664.69208288601	7.681611336616697	59.00715272683816	58747504.725455485	7720.477160548759	4541.337387370898	1.019946	16.962627	0.0608628499999999	0.0372507	-0.0129885743	0.0738904592	-0.1499020212	0.0721764014	0.1460847693	0.0583238035	-0.0150493083	-0.1525405944	-0.0004589958	-0.0927231562	-0.0413373278	0.026767844	-0.0241275794	-0.0299517748	0.0892903334	0.0129442657	-0.0224267392	0.0289591358	-0.0549469937	0.1473392223	0.1088931913	0.0171170034	0.0280526192	0.1524040819	-0.0897656806	-0.0889495159	-0.0110043948	0.04221983	0.0737813251	0.094525132	-0.1359003783	0.083018265	0.0972516728	-0.0025038479	0.085116373	0.1438018241	0.0873649714	0.0605838288	0.0408225543	0.0504056489	-0.0348982077	0.0361708435	-0.0355477998	-0.0559784641	0.0775227962	0.0075978418	-0.0211722477	-0.0413002905	0.0771746722	-0.0702688138	-0.0144097174	-0.2003239419	-0.0651377317	-0.0147108445	-0.0463124807	-0.0499251631	0.0350258639	-0.1129942774	0.0539370746	-0.0660108648	0.0521187038	-0.2788361638	0.0198837552	0.1504938252	-0.0898428754	0.0617895881	0.0163524942	-0.1151535083	0.0501127625	-0.0295985924	0.0482335354	0.0496161236	0.0204485104	0.0075533487	0.0804597792	0.0244978317	-0.1190243898	-0.0812826881	-0.0635798357	-0.0638146026	0.1360111981	0.0597326933	0.016994693	-0.1305603689	0.0023331677	0.0124155452	-0.041970372	0.0510457524	0.0754180246	-0.0921739257	0.0145945074	0.0502643134	0.0125997209	0.1140484259	0.1098185471	0.1028845713	-0.0761232	0.0091395999999999	0.00579474157824	8.353228815999996e-05	-0.0159733	0.0028234999999999	7.972152249999997e-06	0.00025514631289	-0.161052	-7.699999999999374e-05	5.928999999999036e-09	0.025937746704	0.000484944	-0.000111385	2.35170683136e-07	1.2406618225000008e-08	-0.000341399	0.0006850909999999	1.1655327720100002e-07	4.6934967828099995e-07	-0.000649557	0.0001799789999998	4.219242962490001e-07	3.2392440440963994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6904.241073697153	5.812699433353373	33.78747470250662	47668544.80372682	7338.076788656414	53.04398251908515	53847370.95621803	2813.6640814850107	7675.367343036364	10.675260150354006	113.96117927773624	58911263.85054909	7731.473099294355	4618.498103814392	1.010275	16.801788	0.0884061399999999	0.0398694	-0.0415890675	0.0164377939	0.0017772932	0.0373603895	0.0213851605	0.0600473573	-0.0794311172	-0.0462365252	-0.0399457252	0.0087122836	-0.0189554665	-0.0535664841	0.0096352404	0.058309169	-0.0947874891	-0.0892488019	0.0029828802	-0.0344366192	-0.0266219427	-0.0617899589	0.1882113192	0.0726959339	-0.0791109968	0.0192922841	0.1054381057	-0.0279578668	-0.1594015316	-0.025767453	0.0258928144	0.0696986236	0.0415155805	0.0118730873	0.0277265921	0.071429066	-0.0407426534	0.0817542058	0.0108357809	-0.0091877813	0.1066503567	0.0931905565	-0.0211404091	-0.0452013276	0.0181464275	0.0783376129	-0.0845182722	-0.0937147406	-0.0263912165	-0.0895135634	0.1158598611	0.0092858994	-0.0876516328	0.0385148455	0.1145140938	-0.0050861338	-0.085334863	-0.0138653436	0.0906767469	0.0075682873	-0.1446569207	-0.1062752407	-0.0188320712	0.0325962689	0.0436205512	-0.0181995071	-0.0221686757	-0.0731156206	0.0707673375	0.0653711881	0.0851333121	-0.0202208421	0.0625491551	0.0014741952	-0.1096900226	0.1158202999	0.0193317813	-0.0238236904	-0.0726016949	0.034688391	-0.0980656814	-0.0441032971	0.096889425	0.0304265247	0.0097269061	-0.103343278	0.1591482512	0.0931066061	0.009516755	0.0176074004	0.0658513414	0.0054163034	-0.0177756904	0.0481217458	-0.1164373119	0.1136451198	0.1082280018	0.0993899282	-0.0852319	-0.0091086999999999	0.00726447677761	8.296841568999996e-05	-0.00996916	0.00600414	3.60496971396e-05	9.93841511056e-05	-0.137976	0.023076	0.000532501776	0.0190373765759999	0.000714523	0.000229579	5.10543117529e-07	5.2706517241e-08	-0.0007803359999999	-0.0004389369999999	6.089242728958439e-07	1.9266568996891225e-07	-0.000985387	-0.0003358299999999	9.709875397689995e-07	1.127817888999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6902.456677770267	-1.7843959268866456	3.184068823889651	47643908.18849535	7388.766888688877	50.690100032463306	54593876.1353851	2569.4862413011365	7668.842569441929	-6.524773594434919	42.57267045863517	58811146.35488469	7725.412944423588	4655.198042685459	1.005129	16.71619	0.20198891	0.141586	-0.0316752789	-0.0239890321	-0.0499312602	-0.0029089451	-0.0390408429	0.0955438667	0.0434730545	-0.0702413682	-0.0379096236	0.0180160205	-0.0467882255	-0.0403243358	0.1103145488	-0.0138249506	0.1090464525	-0.1170295362	0.0052762047	-0.1036029421	0.0696529549	0.1640033997	-0.0722955644	0.2652979541	-0.0352233218	-0.0323078185	0.1191237502	-0.0002002474	-0.0440892008	-0.1998171544	0.1725895639	0.0296329281	-0.1414333052	0.0166822604	0.0170950481	-0.0868523744	-0.0246036567	-0.1123815367	0.010810868	-0.0978164007	-0.0637827118	0.0544180112	-0.0402447777	-0.0149315388	0.1117779781	-0.0427302651	0.0862075318	-0.1016757311	-0.0047437881	0.107169083	0.1358012044	0.0849278739	-0.0682654382	-0.0591646158	-0.0075170636	-0.2558608644	0.0911188981	0.020448385	0.1336939789	0.0627023769	-0.1537143426	0.0395812033	0.229179869	-0.0866447318	-0.1512575342	-0.1064981093	0.0451731695	-0.0901271544	0.0401492176	0.0024394476	-0.0615494002	-0.0512471754	0.0297155358	-0.0261364728	0.032268077	-0.0194154577	-0.0475409632	-0.102215058	-0.0559619878	0.0463373578	-0.1618910557	-0.0476525111	-0.1215749062	0.1372058355	0.03942265	0.2438649475	0.0781974544	0.0882040681	0.041458747	-0.0959598978	0.0726485496	0.1854901007	-0.0586044471	0.1388161752	-0.0035395875	0.1131919653	0.1064475877	0.0955030384	-0.0798544	0.0053774999999999	0.00637672519936	2.891750624999993e-05	0.0199338	0.02990296	0.0008941870167616	0.00039735638244	-0.166075	-0.028099	0.000789553801	0.027580905625	0.00322002	0.002505497	1.03685288004e-05	6.277515217009001e-06	-0.0007764239999999	3.912000000000013e-06	6.028342277758447e-07	1.5303744000000098e-11	-0.000722607	0.0002627799999999	5.22160876449e-07	6.905332839999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
