onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-101	ses-1	1	1.0	SmallReward	1.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	228.9835376554015	4.306983537655404	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	2.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	6.04	2.0	8.04	2.0	228.9835376554015	10.316983537655396	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	3.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	12.217	2.0	14.217	2.0	228.9835376554015	16.493983537655396	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	4.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	18.243	2.0	20.243	2.0	228.9835376554015	22.5199835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	5.0	Triangle	1.0	No Response Detected	No money at stake!	n/a	24.403	2.0	26.403	2.0	228.9835376554015	28.6799835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.413	2.0	32.413	2.0	228.9835376554015	34.689983537655394	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	7.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	36.424	2.0	38.424	2.0	228.9835376554015	40.7009835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	8.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	42.434	2.0	44.434	2.0	228.9835376554015	46.7109835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	9.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	48.444	2.0	50.444	2.0	228.9835376554015	52.7209835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.454	2.0	56.454	2.0	228.9835376554015	58.7309835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	11.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	60.464	2.0	62.464	2.0	228.9835376554015	64.7409835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	12.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	66.474	2.0	68.474	2.0	228.9835376554015	70.7509835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	13.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	72.484	2.0	74.484	2.0	228.9835376554015	76.7609835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.494	2.0	80.494	2.0	228.9835376554015	82.77098353765541	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.504	2.0	86.504	2.0	228.9835376554015	88.78098353765542	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	16.0	LgPun	1.0	No Response Detected	You lose $5!	n/a	90.515	2.0	92.515	2.0	228.9835376554015	94.7919835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	17.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	96.525	2.0	98.525	2.0	228.9835376554015	100.80198353765542	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	18.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	102.536	2.0	104.536	2.0	228.9835376554015	106.8129835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	19.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	108.545	2.0	110.545	2.0	228.9835376554015	112.8219835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	20.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	114.555	2.0	116.555	2.0	228.9835376554015	118.83198353765542	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	21.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	120.565	2.0	122.565	2.0	228.9835376554015	124.8419835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	22.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	126.575	2.0	128.575	2.0	228.9835376554015	130.8519835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	23.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	132.585	2.0	134.585	2.0	228.9835376554015	136.86198353765542	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	24.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	138.595	2.0	140.595	2.0	228.9835376554015	142.8719835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	25.0	SmallReward	1.0	No Response Detected	You did not earn $0.20!	n/a	144.606	2.0	146.606	2.0	228.9835376554015	148.8829835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	26.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	150.616	2.0	152.616	2.0	228.9835376554015	154.89298353765545	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	27.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	156.626	2.0	158.626	2.0	228.9835376554015	160.90298353765542	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	28.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	162.636	2.0	164.636	2.0	228.9835376554015	166.9129835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	29.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	168.646	2.0	170.646	2.0	228.9835376554015	172.9229835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	30.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	174.656	2.0	176.656	2.0	228.9835376554015	178.93298353765542	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	31.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	180.666	2.0	182.666	2.0	228.9835376554015	184.9429835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	32.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	186.676	2.0	188.676	2.0	228.9835376554015	190.9529835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	33.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	192.686	2.0	194.686	2.0	228.9835376554015	196.96298353765545	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	34.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	198.697	2.0	200.697	2.0	228.9835376554015	202.9739835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	35.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	204.707	2.0	206.707	2.0	228.9835376554015	208.98398353765535	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	36.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	210.717	2.0	212.717	2.0	228.9835376554015	214.9939835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	37.0	SmallPun	1.0	No Response Detected	You lose $0.20!	n/a	216.727	2.0	218.727	2.0	228.9835376554015	221.0039835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	38.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	222.737	2.0	224.737	2.0	228.9835376554015	227.01398353765535	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	39.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	228.747	2.0	230.747	2.0	228.9835376554015	233.02398353765537	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	40.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	234.757	2.0	236.757	2.0	228.9835376554015	239.0339835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	41.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	240.767	2.0	242.767	2.0	228.9835376554015	245.04398353765535	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	42.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	246.777	2.0	248.777	2.0	228.9835376554015	251.05398353765537	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	43.0	LgReward	1.0	No Response Detected	You did not earn $5!	n/a	252.788	2.0	254.788	2.0	228.9835376554015	257.0649835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	44.0	Triangle	1.0	No Response Detected	No money at stake!	n/a	258.798	2.0	260.798	2.0	228.9835376554015	263.0749835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	45.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	264.808	2.0	266.808	2.0	228.9835376554015	269.0849835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	46.0	SmallPun	1.0	No Response Detected	You lose $0.20!	n/a	270.818	2.0	272.818	2.0	228.9835376554015	275.09498353765537	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	47.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	276.828	2.0	278.828	2.0	228.9835376554015	281.10498353765536	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	48.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	282.838	2.0	284.838	2.0	228.9835376554015	287.1149835376554	1.6877699274198728
n/a	n/a	sub-101	ses-1	1	49.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	288.848	2.0	290.848	2.0	228.9835376554015	293.1249835376554	1.6877699274198728
