global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
2785.6921216011483	n/a	7760080.596350707	n/a	3312.130575310334	n/a	10970208.947905565	n/a	3080.466080758126	n/a	9489271.274701327	n/a	3035.397372590522	2249.882479505871	n/a	n/a	n/a	n/a	-0.068495704	0.0162056981	0.0683393064	-0.0303880602	0.1835117693	0.0490332574	0.0963346515	-0.0494651032	-0.0889955801	0.0085738437	-0.0120922845	0.1029093449	-0.0649376688	0.1634605744	0.0222416942	-0.0290692158	0.1183776164	-0.0446123651	0.0168258181	-0.1114659034	0.0471339946	-0.0279920898	0.0946518599	-0.0260917904	0.1127216672	-0.0688756864	0.1034995572	-0.0388624066	0.0558779495	-0.0291161842	0.0778162372	-0.0462363333	0.0946241634	-0.1536992357	0.1487985159	-0.0490811752	0.1678274289	-0.0934392689	-0.0211246728	0.1595118865	-0.0260931209	-0.0820245074	-0.0078821022	0.0513809902	0.0807093345	-0.0133395358	0.083838363	-0.0966126085	0.0578788474	-0.0696447866	0.0648692574	0.191204544	-0.1032693346	0.0147595597	-0.1079272178	0.0898346626	0.0287254677	-0.1114423443	0.0233908939	-0.0554171764	0.0259663266	-0.0185486189	0.0758235735	-0.0749602204	0.0114050524	-0.0629490171	0.0492558425	-0.0579330711	0.0069216866	-0.1739116878	0.0627589271	-0.2095007704	0.0999162937	-0.0210071725	0.0514929122	0.0294494355	-0.058261994	0.0398910781	-0.0300866595	0.0324549754	-0.005814834	0.0304632031	-0.0592269791	0.1066523877	-0.084113568	0.0129784286	-0.0389163396	0.0647549156	0.0429217717	-0.0135184061	0.0148282546	-0.1184212834	0.0901906239	-0.0468440773	0.1287874835	-0.0424253826	0.1656673447	-0.072937142	0.0054570852	0.0530569528	-0.0492292111	-0.0683083679	0.1154637225	0.1154447293	0.1154130763	-0.0209763	n/a	n/a	0.0004400051616899	-0.0235702	n/a	n/a	0.00055555432804	0.000143603	n/a	n/a	2.0621821609e-08	0.00119821	n/a	1.4357072040999998e-06	n/a	-5.38705e-05	n/a	n/a	2.9020307702499997e-09	0.0	n/a	n/a	0.0	0.0	0.0
2780.9883479777136	-4.703773623434699	7733896.191587812	22.12548630052	3297.2908971167994	-14.839678193534382	10872127.260209307	220.21604888765987	3074.4049612519007	-6.061119506225168	9451965.8657703	36.73716966874323	3026.2803660413965	2205.838993623745	1.028146	14.861922	0.1393873219999999	0.100818	-0.1274358606	0.0727631129	0.0199117229	-0.0744109519	0.1012277971	0.0934557934	-0.0107380967	0.094001952	-0.152478815	-0.0990336894	0.0595956894	0.1247426503	0.1331744554	-0.0154787112	-0.0668516641	-0.0817364125	0.0357785162	0.1417064797	0.0444189174	0.0306482899	0.1272886638	-0.047493933	-0.0069945631	0.0325894272	0.0053724512	0.1139848494	0.037597451	-0.1393486912	0.0699346732	-0.1097336849	-0.0274369348	-0.0503376745	0.0320192461	-0.0512347259	0.0142720689	-0.0388427096	-0.0787248699	0.007426425	0.0176888492	-0.1491971856	-0.0248901279	-0.0714848292	0.0556359722	0.0308917119	0.1270584674	0.0895938703	-0.0015361246	-0.0111991404	0.1074818544	0.157365903	-0.041565669	0.1059452186	-0.1062476951	0.1436906689	-0.0670202846	0.033941449	0.0463823232	0.0627117342	0.0733377457	0.0535319483	0.0544776765	0.0957292359	-0.0423870378	0.0827486847	0.1252125727	0.0880460661	0.0362223434	0.0548777968	0.019322979	0.0421304184	-0.056778724	-0.0461510191	0.0036880435	-0.0600362087	-0.0571511969	-0.0729628284	-0.0450824031	-0.04554255	-0.0165751576	0.1342243297	0.0354920337	-0.0271490195	-0.0098634231	-0.0877308607	-0.1318859701	0.0130488226	0.0154945962	-0.0027693354	0.0533868982	-0.0129230896	0.1073875388	-0.1579143905	0.1016000869	-0.0550443046	0.1084023497	-0.0195245313	0.0700684908	-0.0098828433	-0.0158883016	0.0079804787	-0.0246426274	-0.1955731001	0.1154130763	0.1152422001	0.1149575937	-0.0374608	-0.0164845	0.00027173874025	0.00140331153664	-0.0235767	-6.499999999999562e-06	4.2249999999994296e-11	0.0005558607828899	0.096286	0.0961423969999999	0.0092433605009056	0.0092709937959999	0.000825061	-0.0003731489999999	6.807256537209999e-07	1.3924017620099996e-07	0.000108059	0.0001619295	2.6221162970250002e-08	1.1676747481e-08	0.0	0.0	0.0	0.0	0.0	0.0
2785.5602924762143	4.57194449850067	7759346.143020173	20.902676497370543	3286.364705207797	-10.926191909002227	10800192.975635532	119.38166963234572	3079.024557995778	4.619596743877537	9480392.228741098	21.340674076043943	3030.826923268069	2213.449503837986	0.9903	14.314859	0.16921986	0.103837	-0.1058647167	0.0825926781	0.0100385046	-0.0988001418	0.0965883342	0.1081138928	0.0382321536	0.041596909	-0.1033418334	-0.0853230916	0.0318891648	-0.0097721678	-0.0767364763	0.0463246891	-0.1605419949	-0.0824032679	0.1127018395	0.0338591754	0.1175182884	0.0540727595	-0.0700407553	-0.0990973643	0.1176957389	-0.0712523771	0.0335481317	0.0773297031	-0.0570608929	-0.1066760518	0.1216871615	0.0238328277	-0.0068722971	-0.0306429365	0.0292253896	0.0820661935	-0.0033379593	0.0442203794	-0.0820966673	0.0382301821	-0.0145134374	0.0128757099	-0.0664645602	-0.1100850012	0.0342558603	0.0177249462	0.0885777244	0.0560611313	-0.0032606929	-0.0327476005	0.054735482	-0.0534857437	-0.1398223988	0.0461217716	-0.1226433079	0.0135247413	-0.069992177	-0.0135869863	0.0848594822	0.0503588812	0.1340804166	-0.0320959037	0.196297172	0.1214954364	0.0914660543	0.1055464102	-0.0603634907	0.0330832863	-0.0038666264	0.007150512	-0.0291319712	-0.0120397215	0.0558759231	-0.0057415953	-0.035379575	-0.0698586403	0.0818573946	-0.0551487004	0.0065645682	-0.1105024504	-0.0182511481	-0.0315756658	-0.0274475954	0.1134585457	0.0052199665	0.0077624693	-0.1344722386	0.0641177483	0.0133879533	0.0035608409	-0.0078898191	-0.0063664551	-0.0190292626	-0.2022260259	0.0136600865	-0.0887323331	0.1627472369	0.0526031128	0.0366484997	0.0287038726	0.0406927291	-0.1140704786	-0.0285478	-0.0786018129	0.1153118061	0.1148374968	0.1140484259	-0.0209745	0.0164863	0.00027179808769	0.00043992965025	-0.00974164	0.01383506	0.0001914088852036	9.48995498896e-05	0.0077884	-0.0884976	0.00783182520576	6.065917456e-05	0.00172502	0.000899959	2.9756940004000003e-06	8.099262016810001e-07	-0.0	-0.000108059	1.1676747481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2788.97554915405	3.415256677835714	7778384.613779135	11.66397817550144	3308.519952696289	22.155247488491568	10946304.277389454	490.8549912763119	3080.5219303311173	1.4973723353391506	9489615.363250954	2.242123910639022	3030.944320338702	2193.621570705181	1.110307	16.049566	0.220966355	0.136832	-0.0605638378	0.0318617555	-0.0204617686	-0.0251758571	0.0349114048	0.0279028805	0.0337144675	0.2123990533	0.0290059264	-0.1238766552	-0.0251717706	0.039777716	0.0867871813	-0.1080295602	-0.0154315866	-0.1244624999	0.1494238145	0.1947202917	-0.0462235196	0.0522098997	-0.0581561685	-0.0394410099	0.0161930641	0.0224906002	0.0271658869	0.0254332191	0.0715281621	-0.0511509864	-0.1228668613	-0.0546767217	-0.0760093992	-0.0978636416	0.1442973078	0.0766970545	0.0195596695	-0.1011365302	-0.0835495725	0.0761577245	-0.1101367275	-0.0631511524	0.0966436217	-0.0338890382	-0.1266029463	-0.2382172514	-0.0547071442	0.0994578686	-0.1020092979	0.0349003554	0.0623671231	0.1103195244	-0.0945307354	0.030338064	-0.1332742725	0.0018864829	-0.0545733653	-0.0265798015	0.0075393868	0.2221502943	0.0179377213	0.0056961961	-0.0297450037	-0.0145125185	0.0048614653	0.016159983	0.1237699564	-0.0014536361	-0.1004837515	-0.00807352	0.0668942423	0.0721049058	0.0676805079	-0.147707263	-0.0713756919	-0.027960137	-0.0978702911	-0.0016203882	-0.0977221184	-0.1412883693	0.0436472445	0.0500375942	0.138442832	-0.0348481079	-0.0693233713	-0.0514364538	-0.1239825722	-0.0191849177	0.043103438	0.018823959	-0.0374731692	0.0679746994	0.0619419615	-0.1711910849	0.0860742778	0.1007826811	0.0138632159	0.0099823189	-0.1047590198	-0.0608820179	0.0366805539	-0.037466452	-0.0544639354	-0.0715816745	0.1151599564	0.1142313295	0.112689161	-0.0391036	-0.0181291	0.00032866426681	0.00152909153296	-0.0235925	-0.01385086	0.0001918463227395	0.00055660605625	0.11262	0.1048316	0.0109896643585599	0.0126832644	0.000133316	-0.001591704	1.7773155855999998e-08	2.533521623616e-06	-0.0	0.0	0.0	0.0	9.13919e-05	9.13919e-05	8.35247938561e-09	8.35247938561e-09	0.0	0.0
2796.623360830197	7.64781167614683	7821102.222341185	58.48902343380779	3321.1882523709096	12.668299674620812	11030291.407686535	160.48581664599777	3083.069603972788	2.5476736416708263	9505318.182940925	6.49064098446429	3036.102189416059	2229.220148625481	1.081652	15.635365	0.183239265	0.117102	-0.051295637	0.0195612342	-0.0062340723	0.0146442515	0.006881179	0.0039753677	-0.0948462517	0.054610943	-0.0436884916	-0.0570816802	0.039721844	-0.0695536221	-0.0345531022	-0.0528335481	-0.069840687	-0.0255775754	0.0191877963	0.0645205891	-0.043626858	0.003488038	0.1519160353	-0.1831946448	0.0291760586	0.0915074216	-0.0280318963	0.0809389375	0.0279907881	0.0754751204	-0.0160958063	0.0896502604	0.0445351371	0.0384933787	0.0326441086	-0.04457323	-0.0207165937	0.0807438332	0.014820735	-0.0281812235	0.0898977988	-0.1249090752	0.0915937061	-0.0634622008	-0.0538521615	0.0408186175	0.0348449219	0.0640674226	0.0042278473	0.0263267235	-0.0445929589	-0.0515418943	-0.0774300519	-0.0210312516	0.0200618505	0.0857217819	-0.1696409976	0.0514371689	0.0768173868	0.1219147676	0.014556449	0.0677377504	-0.0527253396	-0.0332933274	-0.0175443269	0.0692299612	0.0162840964	0.0052976268	-0.0979004173	-0.0652470023	-0.0999103955	-0.0729888315	0.0498723654	0.037668284	0.0501179231	0.0007829551	0.0164841385	-0.0463548621	0.043299381	0.0773043775	0.0024176816	-0.0104345456	0.0036332562	0.1174980005	0.0470162455	-0.040769308	-0.0424743019	-0.0416782156	0.0257985303	-0.0233397424	-0.0299903501	0.0480242071	0.0094779407	-0.1019577084	0.0967330098	-0.0021478334	-0.0087093887	0.0563961101	-0.0743879362	0.0445633556	0.0085955702	-0.1336313663	0.0461902044	-0.0705320562	0.1149575937	0.1134247617	0.1108851636	-0.0209782	0.0181254	0.00032853012516	0.00044008487524	0.00303378	0.02662628	0.0007089587866383	9.2038210884e-06	0.00471072	-0.10790928	0.0116444127101184	2.21908829184e-05	0.000683298	0.000549982	4.668961568040001e-07	3.024802003240001e-07	-1.3234900000000002e-23	-1.3234900000000002e-23	1.7516257801000006e-46	1.7516257801000006e-46	0.000152976	6.15841e-05	3.792601372810001e-09	2.3401656576000003e-08	0.0	0.0
2798.098097014862	1.474736184665289	7829352.960518192	2.174846814361134	3327.471390212873	6.283137841963253	11072065.852685189	39.477821141110645	3082.219098681876	-0.8505052909122242	9500074.572279315	0.723359249869687	3033.178448495088	2261.1932859111253	1.133917	16.390854	0.15572728	0.0859267999999999	0.0152060359	-0.0875243826	-0.0730480036	0.0860048259	-0.0429485948	0.0033063916	-0.0124814007	0.1476663874	-0.0147402934	-0.1223217627	-0.0835244701	-0.0432474359	-0.0249867863	-0.1193863215	-0.0547336819	-0.0219227618	0.0086588934	0.0993161575	0.1181441306	0.1009270571	-0.0139814792	-0.1633330177	-0.0020702048	0.0679920922	0.0172112349	-0.0153496838	-0.0422722471	-0.0959794798	-0.0661092265	0.0734168866	-0.1637475627	0.2232841723	-0.0005087472	0.181057365	0.0897082417	0.0378847065	0.0457605423	0.0700995667	-0.022319021	0.1820867628	0.054534459	0.0204880759	-0.0014723665	0.0559185145	-0.0371586044	0.0997001641	-0.1399353923	0.0447803777	-0.001576127	-0.0289676251	-0.0909561531	-0.0031959139	0.0208831798	0.0329513474	0.0012608437	-0.0568527738	0.1452728759	0.0866289808	0.118118031	-0.0237927198	0.0305992367	-0.0437238906	-0.0065517907	0.1262221489	-0.0098414131	0.1407694232	-0.1732474516	0.000374645	0.1247574601	0.0805756771	-0.005895051	-0.0695175375	0.1145267608	-0.0426310838	0.0959452223	0.0733902561	0.0975307263	-0.0201702516	0.0447321977	0.0224508288	0.1645936961	-0.0194425953	-0.0345821222	0.0231830662	-0.0272207934	0.0121130281	0.0702733858	-0.0184634321	-0.0685638468	0.0181465295	-0.0887997886	-0.1061333193	0.0592499846	0.0564821668	-0.0735446776	-0.0217482791	-0.1278912763	0.0737991459	-0.0424744819	0.0425965958	0.0150332804	-0.0549655428	0.1147048067	0.1124192083	0.108643553	-0.0462659	-0.0252877	0.00063946777129	0.00214053350281	0.00943213	0.00639835	4.093888272250001e-05	8.89650763369e-05	0.0734794	0.06876868	0.0047291313489423	0.00539922222436	-0.000122557	-0.000805855	1.5020218249e-08	6.494022810250001e-07	-0.00014662	-0.00014662	2.14974244e-08	2.14974244e-08	0.0	-0.000152976	2.3401656576000003e-08	0.0	0.0	0.0
2795.865038928789	-2.233058086073015	7816861.315904279	4.9865484157760775	3324.1379648565617	-3.333425356311181	11049893.209400725	11.111724606098328	3087.630881137989	5.411782456113087	9533464.458156954	29.2873893522934	3039.7316159660504	2250.0749652222207	1.182532	17.09358	0.22528143	0.133359	-0.0461297323	-0.0188201863	-0.0749578026	0.0861861293	-0.0899118046	-0.0027373858	-0.141562605	-0.0328029102	0.0145853109	-0.0205844726	-0.003794647	-0.0991106866	0.0348328885	0.0078057157	0.0239391699	0.0863629613	-0.0076694747	0.0106354458	-0.0436315661	0.0413565046	0.1598165191	-0.0248843176	-0.082272527	0.0033689691	-0.0188266209	-0.05127775	0.0479463666	0.0444326887	-0.0105943941	0.0043117978	-0.0071566117	-0.1699258282	0.0965448295	-0.0056272939	0.077063438	0.0313835531	0.0050781659	0.0995971661	0.0399872728	0.069702719	0.0335017873	0.014329336	0.1682107196	-0.0903504217	-0.0040913081	0.060361475	0.0027289918	0.0618429673	-0.0527627302	-0.0321042258	0.0603071982	-0.0050400864	0.0909542385	-0.0230845678	-0.038657587	0.0349545703	0.0105552477	0.0546735503	-0.0145669241	0.106370377	-0.1135695099	-0.0266734751	-0.0628014252	-0.0690655961	-0.0184690749	0.0334152495	-0.0416460699	0.0819246081	-0.1293166837	-0.0124323724	0.003626211	-0.0939802158	-0.085294593	0.1399261697	-0.0642715122	0.0311478423	0.0888040471	-0.0683171773	-0.0360862486	0.0202901864	0.0248223541	0.0639285921	0.0907854544	-0.1157307191	0.0328772956	0.0712828531	0.0610177777	0.0007943656	-0.0556850603	0.0093632172	-0.0631812139	-0.0617117518	-0.0441081925	-0.1547892242	0.016395118	0.0716643319	-0.0555894078	0.093477676	-0.0564033168	-0.0023705724	0.1071587062	-0.1135672525	0.1144017065	0.1112164334	0.105973176	-0.0299087	0.0163572	0.0002675579918399	0.00089453033569	0.00285439	-0.00657774	4.326666350760001e-05	8.147542272100001e-06	-0.00317394	-0.07665334	0.0058757345331556	1.00738951236e-05	0.00192491	0.002047467	3.7052785081e-06	4.192121116089e-06	0.000191151	0.000337771	1.14089248441e-07	3.6538704801e-08	0.000128625	0.000128625	1.6544390625e-08	1.6544390625e-08	0.0	0.0
2804.365486654491	8.500447725702088	7864465.782738881	72.2576115373938	3340.1576563764206	16.019691519858952	11156653.169450022	256.63051639144084	3088.732092005941	1.101210867951977	9540265.936187398	1.2126653756955466	3043.4358682160105	2276.0864653706644	1.090629	15.765129	0.12680808	0.0664518	-0.0133922376	-0.0933848018	-0.0413946879	0.1582152424	0.0116929943	0.0206576372	-0.0530520322	-0.0265609418	0.0705796345	-0.0059341763	0.0079505937	-0.0766568419	-0.0565483109	0.0818017324	-0.0057148983	0.0467536147	-0.0064449298	-0.0015602263	0.0044616102	-0.1190326537	0.0916165716	-0.0651730525	-0.0723023343	0.0678863418	-0.0343789458	-0.0031785258	0.0917093136	0.1119719507	-0.0270728695	-0.0120597814	-0.1926035027	0.0119374649	0.0170337241	0.022994712	0.0334299794	0.1333173223	-0.0784810184	-0.0276225737	0.0165656189	0.1896755467	0.0094507587	-0.0232934545	0.0279301701	-0.0657992722	-0.0668373893	0.0402679246	0.0728177132	0.0034273707	-0.0374968674	-0.1225138212	0.0267533235	0.0107566104	0.0582286891	-0.0016071419	-0.1139081467	-0.0619703894	0.0650563541	-0.026096088	-0.0666413267	0.0027935284	-0.0855079489	-0.0427518627	-0.1494982327	-0.0520916479	0.0410322527	0.0771534883	-0.0811469938	-0.0872221883	-0.0442414556	0.0179275794	-0.0967389755	-0.0036512324	0.0437790003	-0.0187846419	0.0799462286	-0.0734122995	-0.0129492545	-0.0315174128	-0.0127919418	-0.0485146613	0.0612871231	0.0726181295	-0.0170075031	0.0975341333	0.0235676423	-0.0205479185	-0.0209768315	0.0175837368	-0.0820408342	0.0945827585	-0.0813649313	0.0318765284	0.0228577748	0.0643263946	0.048877779	-0.0151153389	-0.0946323375	0.0762978014	0.0480585721	0.1376475633	-0.0107197225	-0.0220125838	0.1140484259	0.1098185471	0.1028845713	-0.0209592	0.0089494999999999	8.009355024999999e-05	0.00043928806464	-0.00369188	-0.00654627	4.28536509129e-05	1.3629977934399998e-05	-0.0265669	-0.02339296	0.0005472305775616	0.00070580017561	0.000850017	-0.001074893	7.22528900289e-07	1.155394961449e-06	-0.000363718	-0.000554869	3.078796071610001e-07	1.32290783524e-07	-5.293960000000001e-23	-0.000128625	1.6544390625e-08	2.802601248160001e-45	0.0	0.0
2797.0047401088245	-7.360746545666643	7823235.516191233	54.18058970954342	3313.484478583061	-26.673177793359628	10979179.38981086	711.4584135961732	3086.463117339076	-2.2689746668652333	9526254.574694443	5.148246038876197	3037.6105408628823	2300.8258605261253	1.071198	15.484242	0.073460355	0.0334852	-0.027388001	-0.0967881221	-0.0900662137	0.0696277587	-0.0755731929	0.0665134011	-0.0905307609	-0.0060828419	-0.000972022	-0.0073146612	-0.0392372856	-0.0671192981	0.0485464398	0.0004295921	0.0494083799	0.1559064781	-0.0218249629	-0.0229726749	0.0382118739	-0.0104176194	-0.1031086123	-0.0001316378	0.1519105459	0.0022511	-0.0351823928	-0.0508778443	-0.0310105533	-0.0136439123	-0.1955381972	-0.2336863496	0.002177353	0.0761416941	-0.0150337538	0.0361313408	0.0273877014	-0.0574395901	-0.010473419	0.0104914085	0.0297916588	-0.0873112925	-0.0438883448	0.0986011601	0.0266118559	-0.0709145997	0.003806948	0.0493091177	-0.0245331431	0.0512080321	-0.0466922369	-0.0111133785	0.0841066738	-0.0224893132	0.1474016711	-0.0972710998	0.0251124318	-0.0722853195	-0.0305320918	0.0364354211	0.0874576407	-0.0820189709	-0.0289346896	0.0657898902	0.0373221523	0.0042635737	0.0656118449	-0.0028282243	0.0308192803	0.0646151329	0.2747702886	-0.0498621483	-0.1662218834	-0.0487315959	-0.0242699559	0.0117775343	-0.1193082253	-0.0584317049	-0.0089282703	0.0865670313	-0.0234513131	0.0568688061	0.0655485405	0.028337838	0.0675600108	-0.0460975378	0.0648277994	-0.0446365076	0.0594148109	0.0271331491	-0.0360367733	0.0190895559	-0.1726687484	0.0395399507	-0.0374989964	-0.0337036288	-0.0855203845	-0.0054348341	-0.043998567	0.0881331772	-0.0198579419	0.0703364794	-0.0518262833	-0.0228972801	0.1136451198	0.1082280018	0.0993899282	-0.0371205	-0.0161613	0.00026118761769	0.00137793152025	0.00990084	0.0135927199999999	0.0001847620369983	9.80266327056e-05	-0.00416403	0.02240287	0.0005018885842369	1.73391458409e-05	0.000972593	0.000122576	9.45937143649e-07	1.5024875776e-08	-0.000156164	0.000207554	4.3078662916000014e-08	2.4387194896e-08	9.59393e-05	9.59393e-05	9.20434928449e-09	9.20434928449e-09	0.0	0.0
2800.703933957414	3.6991938485894025	7843942.525684535	13.684035129441677	3310.910137383923	-2.5743411991379617	10962125.937831627	6.627232609579078	3088.367354499771	1.904237160695175	9538012.916339912	3.6261191641724206	3041.047961843144	2292.8120678331093	1.009501	14.592413	0.104362722	0.0487691	-0.0326252531	-0.081217405	-0.0668691729	0.0712592649	-0.0110813447	0.0582182324	0.0456485532	-0.0396930131	0.0863082604	0.0004763319	0.0425307539	-0.0388702958	-0.085573131	0.0054859587	-0.1018573809	0.0333231277	-0.0918341038	-0.0756903887	0.0396403112	-0.0026375561	0.0190867074	-0.031938019	0.0484156187	0.0582586353	0.0508552341	0.1461598588	0.0701747039	0.099920532	-0.0204720719	0.0360938655	-0.044892545	-0.0145562414	-0.0240855696	-0.0390170429	0.0077454194	-0.1694449796	0.1341065561	0.1305419384	-0.0424811582	0.0601354221	-0.0379121021	0.0022143813	0.057299648	0.1031893059	-0.0679417968	0.0381040983	0.0603205659	-0.0380339451	-0.0134064702	-0.0760223602	-0.0312773056	-0.1076641302	0.1072963618	0.0343793732	-0.0039833817	-0.0371285859	0.1538707517	-0.0065944056	-0.0164812582	-0.0472959747	-0.0363120296	0.0741112409	0.0161308464	0.0007099784	-0.0384884998	-0.0993700372	-0.0538578076	0.0465462971	-0.0440700498	0.0040711216	0.0245965247	-0.0364131861	0.1081903233	0.0292124892	-0.0617818642	0.1065751851	0.1699806657	-0.0896826101	-0.0105165686	-0.1102142571	0.0715370323	0.0744977068	-0.001265469	0.0543744642	-0.010764543	-0.0323197331	0.0606431008	0.0731508674	-0.049608683	0.0611633991	-0.0951282306	0.1054170202	0.0159173272	0.0143766301	-0.073027971	-0.0851920543	0.0129366773	-0.024472882	-0.037614227	0.0986099072	0.0448397184	-0.053461571	0.1131919653	0.1064475877	0.0955030384	-0.0535986	-0.0164781	0.00027152777961	0.00287280992196	0.000717403	-0.009183437	8.433551513296898e-05	5.14667064409e-07	-0.0311912	-0.02702717	0.0007304679182089	0.0009728909574399	0.00031893	-0.000653663	1.017163449e-07	4.272753175690001e-07	-0.000440042	-0.000283878	8.0586718884e-08	1.9363696176400002e-07	0.0	-9.59393e-05	9.20434928449e-09	0.0	0.0	0.0
